date_obj,Coconut%20milk price
2019-05-20,1522
2019-05-21,1522
2019-05-22,1522
2019-05-23,1522
2019-05-24,1522
2019-05-25,1522
2019-05-26,1522
2019-05-27,1524
2019-05-28,1524
2019-05-29,1524
2019-05-30,1524
2019-05-31,1524
2019-06-01,1524
2019-06-02,1524
2019-06-03,1505
2019-06-04,1505
2019-06-05,1505
2019-06-06,1505
2019-06-07,1505
2019-06-08,1505
2019-06-09,1468
2019-06-10,1468
2019-06-11,1468
2019-06-12,1468
2019-06-13,1468
2019-06-14,1468
2019-06-15,1468
2019-06-16,1514
2019-06-17,1514
2019-06-18,1514
2019-06-19,1514
2019-06-20,1514
2019-06-21,1580
2019-06-22,1580
2019-06-23,1580
2019-06-24,1580
2019-06-25,1580
2019-06-26,1580
2019-06-27,1530
2019-06-28,1530
2019-06-29,1530
2019-06-30,1530
2019-07-01,1530
2019-07-02,1530
2019-07-03,1507
2019-07-04,1507
2019-07-05,1507
2019-07-06,1507
2019-07-07,1507
2019-07-08,1507
2019-07-09,1507
2019-07-10,1471
2019-07-11,1471
2019-07-12,1471
2019-07-13,1471
2019-07-14,1471
2019-07-15,1471
2019-07-16,1471
2019-07-17,1496
2019-07-18,1496
2019-07-19,1496
2019-07-20,1496
2019-07-21,1496
2019-07-22,1496
2019-07-23,1496
2019-07-24,1496
2019-07-25,1542
2019-07-26,1542
2019-07-27,1542
2019-07-28,1542
2019-07-29,1542
2019-07-30,1542
2019-07-31,1542
2019-08-01,1610
2019-08-02,1610
2019-08-03,1610
2019-08-04,1610
2019-08-05,1610
2019-08-06,1610
2019-08-07,1610
2019-08-08,1619
2019-08-09,1619
2019-08-10,1619
2019-08-11,1619
2019-08-12,1619
2019-08-13,1619
2019-08-14,1619
2019-08-15,1619
2019-08-16,1596
2019-08-17,1596
2019-08-18,1596
2019-08-19,1596
2019-08-20,1596
2019-08-21,1596
2019-08-22,1596
2019-08-23,1615
2019-08-24,1615
2019-08-24,1615
2019-08-25,1615
2019-08-25,1615
2019-08-26,1615
2019-08-27,1615
2019-08-27,1615
2019-08-28,1615
2019-08-29,1615
2019-08-30,1596
2019-08-31,1596
2019-09-01,1596
2019-09-02,1596
2019-09-03,1596
2019-09-04,1596
2019-09-05,1596
2019-09-06,1596
2019-09-07,1578
2019-09-08,1578
2019-09-09,1578
2019-09-10,1578
2019-09-11,1578
2019-09-12,1578
2019-09-13,1578
2019-09-14,1578
2019-09-15,1578
2019-09-16,1641
2019-09-17,1641
2019-09-18,1641
2019-09-19,1641
2019-09-20,1641
2019-09-21,1641
2019-09-22,1641
2019-09-23,1641
2019-09-24,1712
2019-09-25,1712
2019-09-26,1712
2019-09-27,1712
2019-09-28,1712
2019-09-29,1712
2019-09-30,1712
2019-10-01,1712
2019-10-02,1789
2019-10-03,1789
2019-10-04,1789
2019-10-05,1789
2019-10-06,1789
2019-10-07,1789
2019-10-08,1789
2019-10-09,1789
2019-10-10,1871
2019-10-11,1871
2019-10-12,1871
2019-10-13,1871
2019-10-14,1871
2019-10-15,1871
2019-10-16,1871
2019-10-17,1957
2019-10-18,1957
2019-10-19,1957
2019-10-20,1957
2019-10-21,1957
2019-10-22,1957
2019-10-23,1957
2019-10-24,1957
2019-10-25,2038
2019-10-26,2038
2019-10-27,2038
2019-10-28,2038
2019-10-29,2038
2019-10-30,2038
2019-10-31,2038
2019-11-01,2038
2019-11-02,2111
2019-11-03,2111
2019-11-04,2111
2019-11-05,2111
2019-11-06,2111
2019-11-07,2111
2019-11-08,2111
2019-11-09,2111
2019-11-10,2111
2019-11-11,2210
2019-11-12,2210
2019-11-13,2210
2019-11-14,2210
2019-11-15,2210
2019-11-16,2210
2019-11-17,2210
2019-11-18,2210
2019-11-19,2309
2019-11-20,2309
2019-11-21,2309
2019-11-22,2309
2019-11-23,2309
2019-11-24,2309
2019-11-25,2309
2019-11-26,2309
2019-11-27,2309
2019-11-28,2395
2019-11-29,2395
2019-11-30,2395
2019-12-01,2395
2019-12-02,2395
2019-12-03,2406
2019-12-04,2406
2019-12-05,2406
2019-12-06,2406
2019-12-07,2379
2019-12-08,2379
2019-12-09,2379
2019-12-10,2379
2019-12-11,2379
2019-12-12,2379
2019-12-13,2379
2019-12-14,2444
2019-12-15,2444
2019-12-16,2444
2019-12-17,2444
2019-12-18,2444
2019-12-19,2444
2019-12-20,2444
2019-12-21,2515
2019-12-22,2515
2019-12-23,2515
2019-12-24,2515
2019-12-25,2515
2019-12-26,2515
2019-12-27,2442
2019-12-28,2442
2019-12-29,2442
2019-12-30,2442
2019-12-31,2442
2020-01-01,2442
2020-01-02,2349
2020-01-03,2349
2020-01-04,2349
2020-01-05,2349
2020-01-06,2349
2020-01-07,2259
2020-01-08,2259
2020-01-09,2259
2020-01-10,2259
2020-01-11,2259
2020-01-12,2259
2020-01-13,2182
2020-01-14,2182
2020-01-15,2182
2020-01-16,2182
2020-01-17,2182
2020-01-18,2182
2020-01-19,2260
2020-01-20,2260
2020-01-21,2260
2020-01-22,2260
2020-01-23,2260
2020-01-24,2260
2020-01-25,2260
2020-01-26,2330
2020-01-27,2330
2020-01-28,2330
2020-01-29,2330
2020-01-30,2330
2020-01-31,2437
2020-02-01,2437
2020-02-02,2437
2020-02-03,2437
2020-02-04,2437
2020-02-05,2437
2020-02-06,2461
2020-02-07,2461
2020-02-08,2461
2020-02-09,2461
2020-02-10,2416
2020-02-11,2416
2020-02-12,2416
2020-02-13,2416
2020-02-14,2416
2020-02-15,2374
2020-02-16,2374
2020-02-17,2374
2020-02-18,2374
2020-02-19,2374
2020-02-20,2328
2020-02-21,2328
2020-02-22,2328
2020-02-23,2328
2020-02-24,2328
2020-02-25,2328
2020-02-26,2269
2020-02-27,2269
2020-02-28,2269
2020-02-29,2269
2020-03-01,2269
2020-03-02,2269
2020-03-03,2210
2020-03-04,2210
2020-03-05,2210
2020-03-06,2210
2020-03-07,2210
2020-03-08,2210
2020-03-09,2231
2020-03-10,2231
2020-03-11,2231
2020-03-12,2231
2020-03-13,2231
2020-03-14,2231
2020-03-15,2268
2020-03-16,2268
2020-03-17,2268
2020-03-18,2268
2020-03-19,2268
2020-03-20,2234
2020-03-21,2234
2020-03-22,2234
2020-03-23,2234
2020-03-24,2225
2020-03-25,2225
2020-03-26,2225
2020-03-27,2225
2020-03-28,2222
2020-03-29,2222
2020-03-30,2222
2020-03-31,2163
2020-04-01,2163
2020-04-02,2163
2020-04-03,2163
2020-04-04,2093
2020-04-05,2093
2020-04-06,2093
2020-04-07,2093
2020-04-08,2107
2020-04-09,2107
2020-04-10,2107
2020-04-11,2107
2020-04-12,2040
2020-04-13,2040
2020-04-14,2040
2020-04-15,2070
2020-04-16,2070
2020-04-17,2070
2020-04-18,2070
2020-04-19,2066
2020-04-20,2066
2020-04-21,2066
2020-04-22,2057
2020-04-23,2057
2020-04-24,2057
2020-04-25,2057
2020-04-26,2136
2020-04-27,2136
2020-04-28,2136
2020-04-29,2136
2020-04-30,2233
2020-05-01,2233
2020-05-02,2233
2020-05-03,2233
2020-05-04,2233
2020-05-05,2341
2020-05-06,2341
2020-05-07,2341
2020-05-08,2341
2020-05-09,2395
2020-05-10,2395
2020-05-11,2395
2020-05-12,2395
2020-05-13,2318
