date_obj,Teak%20toy%20box%20(flatpack) price
2015-07-24,25
2015-07-25,25
2015-07-26,25
2015-07-27,25
2015-07-28,25
2015-07-29,25
2015-07-30,25
2015-07-31,25
2015-08-01,25
2015-08-02,25
2015-08-03,25
2015-08-04,25
2015-08-05,25
2015-08-06,25
2015-08-07,25
2015-08-08,25
2015-08-09,25
2015-08-10,25
2015-08-11,25
2015-08-12,25
2015-08-13,25
2015-08-14,25
2015-08-15,25
2015-08-16,25
2015-08-17,25
2015-08-18,25
2015-08-19,25
2015-08-20,25
2015-08-21,25
2015-08-22,25
2015-08-23,25
2015-08-24,25
2015-08-25,25
2015-08-26,25
2015-08-27,25
2015-08-28,25
2015-08-29,25
2015-08-30,25
2015-08-31,25
2015-09-02,25
2015-09-07,25
2015-09-08,25
2015-09-10,25
2015-09-14,25
2015-09-16,25
2015-09-22,25
2015-09-23,25
2015-09-24,25
2015-09-25,25
2015-09-27,25
2015-09-28,25
2015-09-29,25
2015-09-30,25
2015-10-05,25
2015-10-06,25
2015-10-07,25
2015-10-08,25
2015-10-09,25
2015-10-10,25
2015-10-11,25
2015-10-12,25
2015-10-13,25
2015-10-14,25
2015-10-15,25
2015-10-16,25
2015-10-17,25
2015-10-18,25
2015-10-19,25
2015-10-20,25
2015-10-22,25
2015-10-23,25
2015-10-24,25
2015-10-25,25
2015-10-26,25
2015-10-27,25
2015-10-29,25
2015-10-30,25
2015-10-31,25
2015-11-01,25
2015-11-02,25
2015-11-03,25
2015-11-04,25
2015-11-05,25
2015-11-06,25
2015-11-07,25
2015-11-08,25
2015-11-09,25
2015-11-10,25
2015-11-11,25
2015-11-12,25
2015-11-13,25
2015-11-14,25
2015-11-15,25
2015-11-16,25
2015-11-17,25
2015-11-18,25
2015-11-19,25
2015-11-20,25
2015-11-21,25
2015-11-22,25
2015-11-23,25
2015-11-24,25
2015-11-25,25
2015-11-26,25
2015-11-27,25
2015-11-28,25
2015-11-29,25
2015-11-30,25
2015-12-01,25
2015-12-02,25
2015-12-03,25
2015-12-04,25
2015-12-05,25
2015-12-06,25
2015-12-07,25
2015-12-08,25
2015-12-09,25
2015-12-10,25
2015-12-11,25
2015-12-13,25
2015-12-14,25
2015-12-15,25
2015-12-16,25
2015-12-17,25
2015-12-18,25
2015-12-19,25
2015-12-20,25
2015-12-21,25
2015-12-22,25
2015-12-23,25
2015-12-24,25
2015-12-25,25
2015-12-26,25
2015-12-27,25
2015-12-28,25
2015-12-29,25
2015-12-30,25
2015-12-31,25
2016-01-01,25
2016-01-02,25
2016-01-03,25
2016-01-04,25
2016-01-05,25
2016-01-06,25
2016-01-07,25
2016-01-08,25
2016-01-09,25
2016-01-10,25
2016-01-11,25
2016-01-12,25
2016-01-13,25
2016-01-14,25
2016-01-15,25
2016-01-16,25
2016-01-17,25
2016-01-18,25
2016-01-19,25
2016-01-20,25
2016-01-21,25
2016-01-22,25
2016-01-23,25
2016-01-24,25
2016-01-25,25
2016-01-26,25
2016-01-27,25
2016-01-28,25
2016-01-29,25
2016-01-30,25
2016-01-31,25
2016-02-01,25
2016-02-02,25
2016-02-03,25
2016-02-04,25
2016-02-05,25
2016-02-06,25
2016-02-07,25
2016-02-08,25
2016-02-09,25
2016-02-10,25
2016-02-11,25
2016-02-12,25
2016-02-13,25
2016-02-14,25
2016-02-15,25
2016-02-16,25
2016-02-17,25
2016-02-18,25
2016-02-19,25
2016-02-20,25
2016-02-21,25
2016-02-22,25
2016-02-23,25
2016-02-24,25
2016-02-25,25
2016-02-26,25
2016-02-27,25
2016-02-28,25
2016-02-29,25
2016-03-01,25
2016-03-02,25
2016-03-03,25
2016-03-04,25
2016-03-05,25
2016-03-06,25
2016-03-07,25
2016-03-08,25
2016-03-09,25
2016-03-10,25
2016-03-11,25
2016-03-12,25
2016-03-13,25
2016-03-14,25
2016-03-15,25
2016-03-16,25
2016-03-17,25
2016-03-18,25
2016-03-19,25
2016-03-20,25
2016-03-21,25
2016-03-22,25
2016-03-23,25
2016-03-24,25
2016-03-25,25
2016-03-26,25
2016-03-27,25
2016-03-28,25
2016-03-29,25
2016-03-30,25
2016-03-31,25
2016-04-01,25
2016-04-02,25
2016-04-03,25
2016-04-04,25
2016-04-05,25
2016-04-06,25
2016-04-07,25
2016-04-08,25
2016-04-09,25
2016-04-10,25
2016-04-11,25
2016-04-12,25
2016-04-13,25
2016-04-14,25
2016-04-15,25
2016-04-16,25
2016-04-17,25
2016-04-18,25
2016-04-19,25
2016-04-20,25
2016-04-21,25
2016-04-22,25
2016-04-23,25
2016-04-24,25
2016-04-25,25
2016-04-26,25
2016-04-27,25
2016-04-28,25
2016-04-29,25
2016-04-30,25
2016-05-01,25
2016-05-02,25
2016-05-03,25
2016-05-04,25
2016-05-05,25
2016-05-06,25
2016-05-07,25
2016-05-08,25
2016-05-09,25
2016-05-10,25
2016-05-11,25
2016-05-12,25
2016-05-13,25
2016-05-14,25
2016-05-15,25
2016-05-16,25
2016-05-17,25
2016-05-18,25
2016-05-19,25
2016-05-22,25
2016-05-23,25
2016-05-24,25
2016-05-25,25
2016-05-26,25
2016-05-27,25
2016-05-28,25
2016-05-29,25
2016-05-30,25
2016-05-31,25
2016-06-01,25
2016-06-02,25
2016-06-03,25
2016-06-04,25
2016-06-05,25
2016-06-06,25
2016-06-07,25
2016-06-08,25
2016-06-09,25
2016-06-10,25
2016-06-11,25
2016-06-12,25
2016-06-13,25
2016-06-14,25
2016-06-15,25
2016-06-16,25
2016-06-17,25
2016-06-18,25
2016-06-19,25
2016-06-20,25
2016-06-21,25
2016-06-22,25
2016-06-23,25
2016-06-24,25
2016-06-25,25
2016-06-26,25
2016-06-27,25
2016-06-28,25
2016-06-29,25
2016-06-30,25
2016-07-01,25
2016-07-02,25
2016-07-03,25
2016-07-04,25
2016-07-05,25
2016-07-06,25
2016-07-07,25
2016-07-08,25
2016-07-09,25
2016-07-10,25
2016-07-11,25
2016-07-12,25
2016-07-13,25
2016-07-14,25
2016-07-15,25
2016-07-16,25
2016-07-17,25
2016-07-18,25
2016-07-24,25
2016-07-25,25
2016-07-26,25
2016-07-27,25
2016-07-28,25
2016-07-29,25
2016-07-30,25
2016-07-31,25
2016-08-01,25
2016-08-02,25
2016-08-03,25
2016-08-04,25
2016-08-05,25
2016-08-06,25
2016-08-07,25
2016-08-08,25
2016-08-09,25
2016-08-10,25
2016-08-11,25
2016-08-12,25
2016-08-13,25
2016-08-14,25
2016-08-15,25
2016-08-16,25
2016-08-17,25
2016-08-18,25
2016-08-19,25
2016-08-20,25
2016-08-21,25
2016-08-22,25
2016-08-23,25
2016-08-24,25
2016-08-25,25
2016-08-26,25
2016-08-28,25
2016-08-31,25
2016-09-01,25
2016-09-02,25
2016-09-03,25
2016-09-04,25
2016-09-05,25
2016-09-06,25
2016-09-07,25
2016-09-08,25
2016-09-09,25
2016-09-10,25
2016-09-11,25
2016-09-12,25
2016-09-13,25
2016-09-14,25
2016-09-15,25
2016-09-16,25
2016-09-17,25
2016-09-18,25
2016-09-19,25
2016-09-20,25
2016-09-21,25
2016-09-22,25
2016-09-23,25
2016-09-24,25
2016-09-25,25
2016-09-26,25
2016-09-27,25
2016-09-28,25
2016-09-29,25
2016-09-30,25
2016-10-01,25
2016-10-02,25
2016-10-03,25
2016-10-04,25
2016-10-05,25
2016-10-06,25
2016-10-07,25
2016-10-08,25
2016-10-09,25
2016-10-10,25
2016-10-11,25
2016-10-12,25
2016-10-13,25
2016-10-14,25
2016-10-15,25
2016-10-16,25
2016-10-17,25
2016-10-18,25
2016-10-19,25
2016-10-20,25
2016-10-21,25
2016-10-22,25
2016-10-23,25
2016-10-24,25
2016-10-25,25
2016-10-26,25
2016-10-27,25
2016-10-28,25
2016-10-29,25
2016-10-30,25
2016-10-31,25
2016-11-01,25
2016-11-02,25
2016-11-03,25
2016-11-04,25
2016-11-05,25
2016-11-06,25
2016-11-07,25
2016-11-08,25
2016-11-09,25
2016-11-10,25
2016-11-11,25
2016-11-12,25
2016-11-13,25
2016-11-14,25
2016-12-08,25
2016-12-09,25
2016-12-10,25
2016-12-11,25
2016-12-12,25
2016-12-13,25
2016-12-14,25
2016-12-15,25
2016-12-16,25
2016-12-17,25
2016-12-18,25
2016-12-19,25
2016-12-20,25
2016-12-21,25
2016-12-22,25
2016-12-23,25
2016-12-24,25
2016-12-25,25
2016-12-26,25
2016-12-27,25
2016-12-28,25
2016-12-29,25
2016-12-30,25
2016-12-31,25
2017-01-01,25
2017-01-02,25
2017-01-03,25
2017-01-04,25
2017-01-05,25
2017-01-06,25
2017-01-07,25
2017-01-08,25
2017-01-09,25
2017-01-10,25
2017-01-11,25
2017-01-12,25
2017-01-13,25
2017-01-14,25
2017-01-15,25
2017-01-16,25
2017-01-17,25
2017-01-18,25
2017-01-19,25
2017-01-20,25
2017-01-21,25
2017-01-22,25
2017-01-27,25
2017-01-28,25
2017-01-29,25
2017-01-30,25
2017-01-31,25
2017-02-01,25
2017-02-02,25
2017-02-03,25
2017-02-04,25
2017-02-05,25
2017-02-06,25
2017-02-07,25
2017-02-08,25
2017-02-09,25
2017-02-10,25
2017-02-11,25
2017-02-12,25
2017-02-13,25
2017-02-14,25
2017-02-15,25
2017-02-16,25
2017-02-18,25
2017-02-19,25
2017-02-20,25
2017-02-21,25
2017-02-22,25
2017-02-23,25
2017-02-24,25
2017-02-25,25
2017-02-26,25
2017-02-27,25
2017-02-28,25
2017-03-01,25
2017-03-02,25
2017-03-03,25
2017-03-04,25
2017-03-05,25
2017-03-06,25
2017-03-07,25
2017-03-08,25
2017-03-09,25
2017-03-10,25
2017-03-11,25
2017-03-12,25
2017-03-13,25
2017-03-14,25
2017-03-15,25
2017-03-16,25
2017-03-17,25
2017-03-18,25
2017-03-19,25
2017-03-20,25
2017-03-21,25
2017-03-22,25
2017-03-23,25
2017-03-24,26
2017-03-25,26
2017-03-26,26
2017-03-27,26
2017-03-28,26
2017-03-29,26
2017-03-30,26
2017-03-31,26
2017-04-01,26
2017-04-02,26
2017-04-03,26
2017-04-04,26
2017-04-12,26
2017-04-13,26
2017-04-14,26
2017-04-15,26
2017-04-16,26
2017-04-17,26
2017-04-18,26
2017-04-19,26
2017-04-20,26
2017-04-21,26
2017-04-22,26
2017-04-23,26
2017-04-24,26
2017-04-25,26
2017-04-26,26
2017-04-27,26
2017-04-28,26
2017-04-29,26
2017-04-30,26
2017-05-01,26
2017-05-02,26
2017-05-03,26
2017-05-04,26
2017-05-05,26
2017-05-06,26
2017-05-07,26
2017-05-08,26
2017-05-09,26
2017-05-10,26
2017-05-11,26
2017-05-12,26
2017-05-13,26
2017-05-14,26
2017-05-15,26
2017-05-16,26
2017-05-17,26
2017-05-18,26
2017-05-19,26
2017-05-20,26
2017-05-21,26
2017-05-22,26
2017-05-23,26
2017-05-24,26
2017-05-25,26
2017-05-26,26
2017-05-27,26
2017-05-28,26
2017-05-29,26
2017-05-30,26
2017-05-31,26
2017-06-01,26
2017-06-02,26
2017-06-03,26
2017-06-06,26
2017-06-07,26
2017-06-08,26
2017-06-09,26
2017-06-10,26
2017-06-11,26
2017-06-12,26
2017-06-13,26
2017-06-14,26
2017-06-15,26
2017-06-16,26
2017-06-17,26
2017-06-18,26
2017-06-19,26
2017-06-20,26
2017-06-21,26
2017-06-22,26
2017-06-23,26
2017-06-24,26
2017-06-25,26
2017-06-26,26
2017-06-27,26
2017-06-28,26
2017-06-29,26
2017-06-30,26
2017-07-01,26
2017-07-02,26
2017-07-03,26
2017-07-04,26
2017-07-05,26
2017-07-06,26
2017-07-07,26
2017-07-08,26
2017-07-13,26
2017-07-14,26
2017-07-15,26
2017-07-16,26
2017-07-17,26
2017-07-18,26
2017-07-19,26
2017-07-20,26
2017-07-21,26
2017-07-22,26
2017-07-23,26
2017-07-24,26
2017-07-25,26
2017-07-26,26
2017-07-27,26
2017-07-28,26
2017-07-29,26
2017-07-30,26
2017-07-31,26
2017-08-01,26
2017-08-02,26
2017-08-03,26
2017-08-04,26
2017-08-05,26
2017-08-06,26
2017-08-09,26
2017-08-10,26
2017-08-11,26
2017-08-12,26
2017-08-13,26
2017-08-14,26
2017-08-15,26
2017-08-16,26
2017-08-17,26
2017-08-18,26
2017-08-19,26
2017-08-20,26
2017-08-21,26
2017-08-22,26
2017-08-23,26
2017-08-24,26
2017-08-25,26
2017-08-26,26
2017-08-27,26
2017-08-28,26
2017-08-29,26
2017-08-30,26
2017-08-31,26
2017-09-01,26
2017-09-02,26
2017-09-03,26
2017-09-04,26
2017-09-05,26
2017-09-06,26
2017-09-07,26
2017-09-08,26
2017-09-09,26
2017-09-10,26
2017-09-11,26
2017-09-12,26
2017-09-13,26
2017-09-14,26
2017-09-15,26
2017-09-16,26
2017-09-17,26
2017-09-19,26
2017-09-20,26
2017-09-21,26
2017-09-22,26
2017-09-23,26
2017-09-24,26
2017-09-25,26
2017-09-26,26
2017-09-27,26
2017-09-28,26
2017-09-29,26
2017-09-30,26
2017-10-01,26
2017-10-02,26
2017-10-03,26
2017-10-04,26
2017-10-05,26
2017-10-06,26
2017-10-07,26
2017-10-08,26
2017-10-09,26
2017-10-10,26
2017-10-11,26
2017-10-12,26
2017-10-13,26
2017-10-14,26
2017-10-15,26
2017-10-16,26
2017-10-17,26
2017-10-18,26
2017-10-19,26
2017-10-20,26
2017-10-21,26
2017-10-22,26
2017-10-23,26
2017-10-24,26
2017-10-25,26
2017-10-26,26
2017-10-27,26
2017-10-28,26
2017-10-29,26
2017-10-30,26
2017-10-31,26
2017-11-01,26
2017-11-02,26
2017-11-03,26
2017-11-04,26
2017-11-05,26
2017-11-06,26
2017-11-07,26
2017-11-08,26
2017-11-09,26
2017-11-10,26
2017-11-11,26
2017-11-12,26
2017-11-13,26
2017-11-14,26
2017-11-15,26
2017-11-16,26
2017-11-17,26
2017-11-18,26
2017-11-19,26
2017-11-20,26
2017-11-21,26
2017-11-22,26
2017-11-23,26
2017-11-24,26
2017-11-25,26
2017-11-26,26
2017-11-27,26
2017-11-28,26
2017-11-29,26
2017-11-30,26
2017-12-01,26
2017-12-02,26
2017-12-03,26
2017-12-04,26
2017-12-05,26
2017-12-06,26
2017-12-07,26
2017-12-08,26
2017-12-09,26
2017-12-10,26
2017-12-11,26
2017-12-12,26
2017-12-13,26
2017-12-14,26
2017-12-15,26
2017-12-16,26
2017-12-17,26
2017-12-18,26
2017-12-19,26
2017-12-20,26
2017-12-21,26
2017-12-22,26
2017-12-23,26
2017-12-24,26
2017-12-25,26
2017-12-26,26
2017-12-27,26
2017-12-28,26
2017-12-29,26
2017-12-30,26
2017-12-31,26
2018-01-01,26
2018-01-02,26
2018-01-03,26
2018-01-04,26
2018-01-05,26
2018-01-06,26
2018-01-07,26
2018-01-08,26
2018-01-09,26
2018-01-10,26
2018-01-11,26
2018-01-12,26
2018-01-13,26
2018-01-14,26
2018-01-15,26
2018-01-16,26
2018-01-17,26
2018-01-18,26
2018-01-19,26
2018-01-20,26
2018-01-21,26
2018-01-22,26
2018-01-23,26
2018-01-24,25
2018-01-25,25
2018-01-26,25
2018-01-27,25
2018-01-28,25
2018-01-29,25
2018-01-30,25
2018-02-01,25
2018-02-02,25
2018-02-03,25
2018-02-04,25
2018-02-05,25
2018-02-06,25
2018-02-07,25
2018-02-08,25
2018-02-09,25
2018-02-10,25
2018-02-11,25
2018-02-12,25
2018-02-13,25
2018-02-14,25
2018-02-15,25
2018-02-16,25
2018-02-17,25
2018-02-18,25
2018-02-19,25
2018-02-20,25
2018-02-21,25
2018-02-22,25
2018-02-23,25
2018-02-24,25
2018-02-25,25
2018-02-26,25
2018-02-27,25
2018-02-28,25
2018-03-01,25
2018-03-02,25
2018-03-03,25
2018-03-04,25
2018-03-05,25
2018-03-06,25
2018-03-07,25
2018-03-08,25
2018-03-09,25
2018-03-10,25
2018-03-11,25
2018-03-12,25
2018-03-13,25
2018-03-14,25
2018-03-15,25
2018-03-16,25
2018-03-17,25
2018-03-18,25
2018-03-19,25
2018-03-20,25
2018-03-21,25
2018-03-23,25
2018-03-24,25
2018-03-26,25
2018-03-27,25
2018-03-28,25
2018-03-29,25
2018-03-30,25
2018-03-31,25
2018-04-01,25
2018-04-02,25
2018-04-03,25
2018-04-04,25
2018-04-05,25
2018-04-06,25
2018-04-08,25
2018-04-09,25
2018-04-10,25
2018-04-11,25
2018-04-12,25
2018-04-13,25
2018-04-14,25
2018-04-16,25
2018-04-17,25
2018-04-18,25
2018-04-19,25
2018-04-20,25
2018-04-21,25
2018-04-22,25
2018-04-23,25
2018-04-24,25
2018-04-25,25
2018-04-26,25
2018-04-27,25
2018-04-28,25
2018-04-29,25
2018-04-30,25
2018-05-02,25
2018-05-03,25
2018-05-04,25
2018-05-05,25
2018-05-06,25
2018-05-07,25
2018-05-08,25
2018-05-09,25
2018-05-10,25
2018-05-11,25
2018-05-12,25
2018-05-13,25
2018-05-14,25
2018-05-15,25
2018-05-16,25
2018-05-17,25
2018-05-18,25
2018-05-19,25
2018-05-20,25
2018-05-21,25
2018-05-22,25
2018-05-23,25
2018-05-24,25
2018-05-25,25
2018-05-26,25
2018-05-27,25
2018-05-28,25
2018-05-29,25
2018-05-30,25
2018-05-31,25
2018-06-01,25
2018-06-02,25
2018-06-03,25
2018-06-04,25
2018-06-05,25
2018-06-06,25
2018-06-07,25
2018-06-08,25
2018-06-09,25
2018-06-10,25
2018-06-11,25
2018-06-12,25
2018-06-13,25
2018-06-14,25
2018-06-15,25
2018-06-16,25
2018-06-17,25
2018-06-18,25
2018-06-19,25
2018-06-20,25
2018-06-21,25
2018-06-22,25
2018-06-23,25
2018-06-24,25
2018-06-25,25
2018-06-26,25
2018-06-27,25
2018-06-28,25
2018-06-29,25
2018-06-30,25
2018-07-01,25
2018-07-02,25
2018-07-03,25
2018-07-04,25
2018-07-05,25
2018-07-06,25
2018-07-07,25
2018-07-08,25
2018-07-09,25
2018-07-10,25
2018-07-11,25
2018-07-12,25
2018-07-13,25
2018-07-14,25
2018-07-15,25
2018-07-16,25
2018-07-17,25
2018-07-18,25
2018-07-19,25
2018-07-20,25
2018-07-21,25
2018-07-22,25
2018-07-23,25
2018-07-24,25
2018-07-25,25
2018-07-26,25
2018-07-27,25
2018-07-28,25
2018-07-29,25
2018-07-30,25
2018-07-31,25
2018-08-01,25
2018-08-02,25
2018-08-03,25
2018-08-04,25
2018-08-05,25
2018-08-06,25
2018-08-07,25
2018-08-08,25
2018-08-09,25
2018-08-10,25
2018-08-11,25
2018-08-12,25
2018-08-14,25
2018-08-16,25
2018-08-17,25
2018-08-18,25
2018-08-19,25
2018-08-20,25
2018-08-21,25
2018-08-22,25
2018-08-23,25
2018-08-24,25
2018-08-25,25
2018-08-26,25
2018-08-27,25
2018-08-28,25
2018-08-29,25
2018-08-30,25
2018-08-31,25
2018-09-01,25
2018-09-02,25
2018-09-03,25
2018-09-04,25
2018-09-05,25
2018-09-06,25
2018-09-07,25
2018-09-08,25
2018-09-09,25
2018-09-10,25
2018-09-11,25
2018-09-12,25
2018-09-13,25
2018-09-14,25
2018-09-15,25
2018-09-16,25
2018-09-17,25
2018-09-18,25
2018-09-19,25
2018-09-20,25
2018-09-21,25
2018-09-22,25
2018-09-23,25
2018-09-24,25
2018-09-25,25
2018-09-26,25
2018-09-27,25
2018-09-28,25
2018-09-29,25
2018-09-30,25
2018-10-02,25
2018-10-03,25
2018-10-04,25
2018-10-05,25
2018-10-06,25
2018-10-07,25
2018-10-08,25
2018-10-09,25
2018-10-10,25
2018-10-11,25
2018-10-12,25
2018-10-13,25
2018-10-14,25
2018-10-15,25
2018-10-16,25
2018-10-17,25
2018-10-18,25
2018-10-19,25
2018-10-20,25
2018-10-21,25
2018-10-22,25
2018-10-23,25
2018-10-24,25
2018-10-25,25
2018-10-26,25
2018-10-27,25
2018-10-28,25
2018-10-29,25
2018-10-30,25
2018-10-31,25
2018-11-01,25
2018-11-03,25
2018-11-04,25
2018-11-05,25
2018-11-06,25
2018-11-07,25
2018-11-08,25
2018-11-09,25
2018-11-10,25
2018-11-11,25
2018-11-12,25
2018-11-13,25
2018-11-14,25
2018-11-15,25
2018-11-16,25
2018-11-17,25
2018-11-18,25
2018-11-19,25
2018-11-20,25
2018-11-21,25
2018-11-22,25
2018-11-23,25
2018-11-24,25
2018-11-25,25
2018-11-26,25
2018-11-27,25
2018-11-28,25
2018-11-29,25
2018-12-01,25
2018-12-02,25
2018-12-03,25
2018-12-04,25
2018-12-05,25
2018-12-07,27
2018-12-09,27
2018-12-10,27
2018-12-11,27
2018-12-12,27
2018-12-13,27
2018-12-14,27
2018-12-15,27
2018-12-16,27
2018-12-17,27
2018-12-18,27
2018-12-19,27
2018-12-20,27
2018-12-21,27
2018-12-22,27
2018-12-23,27
2018-12-24,27
2018-12-25,27
2018-12-26,27
2018-12-27,27
2018-12-28,27
2018-12-29,27
2018-12-30,27
2018-12-31,27
2019-01-01,27
2019-01-02,27
2019-01-03,27
2019-01-04,27
2019-01-05,27
2019-01-06,27
2019-01-08,27
2019-01-10,27
2019-01-11,27
2019-01-12,27
2019-01-13,27
2019-01-14,27
2019-01-15,27
2019-01-16,27
2019-01-17,27
2019-01-18,27
2019-01-19,27
2019-01-20,27
2019-01-21,27
2019-01-22,27
2019-01-23,27
2019-01-24,27
2019-01-25,27
2019-01-26,27
2019-01-27,27
2019-01-28,27
2019-01-29,27
2019-01-30,27
2019-01-31,27
2019-02-01,27
2019-02-02,27
2019-02-03,27
2019-02-04,27
2019-02-05,27
2019-02-06,27
2019-02-07,27
2019-02-08,27
2019-02-09,27
2019-02-10,27
2019-02-11,27
2019-02-12,27
2019-02-13,27
2019-02-14,27
2019-02-15,27
2019-02-16,27
2019-02-17,27
2019-02-18,27
2019-02-19,27
2019-02-20,27
2019-02-21,27
2019-02-22,27
2019-02-23,27
2019-02-24,27
2019-02-25,27
2019-02-26,27
2019-02-27,27
2019-02-28,27
2019-03-01,27
2019-03-02,27
2019-03-03,27
2019-03-04,27
2019-03-05,27
2019-03-06,27
2019-03-07,27
2019-03-08,27
2019-03-09,27
2019-03-10,27
2019-03-11,27
2019-03-12,27
2019-03-13,27
2019-03-14,27
2019-03-15,27
2019-03-16,27
2019-03-17,27
2019-03-18,27
2019-03-19,27
2019-03-20,27
2019-03-21,27
2019-03-22,27
2019-03-23,27
2019-03-24,27
2019-03-25,27
2019-03-26,27
2019-03-27,27
2019-03-28,27
2019-03-29,27
2019-03-30,27
2019-03-31,27
2019-04-01,27
2019-04-02,27
2019-04-03,27
2019-04-04,27
2019-04-05,27
2019-04-06,27
2019-04-07,27
2019-04-08,27
2019-04-09,27
2019-04-10,27
2019-04-11,27
2019-04-12,27
2019-04-13,27
2019-04-14,27
2019-04-15,27
2019-04-16,27
2019-04-17,27
2019-04-18,27
2019-04-19,27
2019-04-20,27
2019-04-21,27
2019-04-22,27
2019-04-23,27
2019-04-24,27
2019-04-25,27
2019-04-26,27
2019-04-27,27
2019-04-28,27
2019-04-29,27
2019-04-30,27
2019-05-01,27
2019-05-02,27
2019-05-03,27
2019-05-04,27
2019-05-05,27
2019-05-06,27
2019-05-07,27
2019-05-08,27
2019-05-09,27
2019-05-10,27
2019-05-11,27
2019-05-12,27
2019-05-13,27
2019-05-14,27
2019-05-15,27
2019-05-16,27
2019-05-17,27
2019-05-18,27
2019-05-19,27
2019-05-20,27
2019-05-21,27
2019-05-22,27
2019-05-23,27
2019-05-24,27
2019-05-25,27
2019-05-26,27
2019-05-27,27
2019-05-28,27
2019-05-29,27
2019-05-30,27
2019-05-31,27
2019-06-01,27
2019-06-02,27
2019-06-03,27
2019-06-04,27
2019-06-05,27
2019-06-06,27
2019-06-07,27
2019-06-08,27
2019-06-09,27
2019-06-10,27
2019-06-11,29
2019-06-12,29
2019-06-13,29
2019-06-14,29
2019-06-15,29
2019-06-16,29
2019-06-17,29
2019-06-18,29
2019-06-19,29
2019-06-20,29
2019-06-21,29
2019-06-22,29
2019-06-23,29
2019-06-24,29
2019-06-25,29
2019-06-26,29
2019-06-27,29
2019-06-28,29
2019-06-29,29
2019-06-30,29
2019-07-01,29
2019-07-02,29
2019-07-03,29
2019-07-04,29
2019-07-05,29
2019-07-06,29
2019-07-07,29
2019-07-08,29
2019-07-09,29
2019-07-10,29
2019-07-11,29
2019-07-12,29
2019-07-13,29
2019-07-14,29
2019-07-15,29
2019-07-16,29
2019-07-17,29
2019-07-18,29
2019-07-19,29
2019-07-20,29
2019-07-21,29
2019-07-22,29
2019-07-23,29
2019-07-24,29
2019-07-25,29
2019-07-26,29
2019-07-27,29
2019-07-28,29
2019-07-29,29
2019-07-30,29
2019-07-31,29
2019-08-01,29
2019-08-02,29
2019-08-03,29
2019-08-04,29
2019-08-05,29
2019-08-06,29
2019-08-07,29
2019-08-08,29
2019-08-09,29
2019-08-10,29
2019-08-11,29
2019-08-12,29
2019-08-13,29
2019-08-14,29
2019-08-15,29
2019-08-16,29
2019-08-17,29
2019-08-18,29
2019-08-19,29
2019-08-20,29
2019-08-21,29
2019-08-22,29
2019-08-23,29
2019-08-24,29
2019-08-24,29
2019-08-25,29
2019-08-25,29
2019-08-26,29
2019-08-26,29
2019-08-27,29
2019-08-27,29
2019-08-28,29
