date_obj,Toy%20doll price
2015-12-06,4692
2015-12-07,4692
2015-12-08,4692
2015-12-09,4692
2015-12-10,4692
2015-12-11,4692
2015-12-13,4692
2015-12-14,4692
2015-12-15,4692
2015-12-16,4692
2015-12-17,4692
2015-12-18,4692
2015-12-19,4692
2015-12-20,4692
2015-12-21,4692
2015-12-22,4692
2015-12-23,4745
2015-12-24,4745
2015-12-25,4745
2015-12-26,4745
2015-12-27,4745
2015-12-28,4745
2015-12-29,4745
2015-12-30,4745
2015-12-31,4745
2016-01-01,4745
2016-01-02,4745
2016-01-03,4745
2016-01-04,4745
2016-01-05,4745
2016-01-07,4745
2016-01-08,4745
2016-01-09,4745
2016-01-10,4745
2016-01-11,4745
2016-01-12,4745
2016-01-13,4745
2016-01-14,4745
2016-01-15,4745
2016-01-16,4745
2016-01-17,4745
2016-01-18,4745
2016-01-19,4745
2016-01-20,4745
2016-01-21,4745
2016-01-22,4745
2016-01-23,4745
2016-01-24,4745
2016-01-25,4745
2016-01-26,4745
2016-01-27,4745
2016-01-28,4745
2016-01-29,4745
2016-01-30,4745
2016-01-31,4745
2016-02-01,4745
2016-02-02,4745
2016-02-03,4743
2016-02-04,4743
2016-02-05,4743
2016-02-06,4743
2016-02-07,4743
2016-02-08,4743
2016-02-09,4743
2016-02-10,4743
2016-02-11,4743
2016-02-12,4743
2016-02-13,4743
2016-02-14,4743
2016-02-15,4743
2016-02-16,4743
2016-02-17,4743
2016-02-18,4743
2016-02-19,4743
2016-02-20,4743
2016-02-21,4743
2016-02-22,4743
2016-02-23,4743
2016-02-24,4743
2016-02-25,4743
2016-02-26,4743
2016-02-27,4743
2016-02-28,4743
2016-02-29,4743
2016-03-01,4743
2016-03-02,4743
2016-03-03,4743
2016-03-04,4743
2016-03-05,4743
2016-03-06,4743
2016-03-07,4743
2016-03-08,4743
2016-03-09,4743
2016-03-10,4743
2016-03-11,4743
2016-03-12,4743
2016-03-13,4743
2016-03-14,4743
2016-03-15,4743
2016-03-16,4743
2016-03-17,4743
2016-03-18,4743
2016-03-19,4743
2016-03-20,4743
2016-03-21,4743
2016-03-22,4743
2016-03-23,4743
2016-03-24,4743
2016-03-25,4743
2016-03-26,4743
2016-03-27,4743
2016-03-28,4886
2016-03-29,4886
2016-03-30,4886
2016-03-31,4886
2016-04-01,4886
2016-04-02,4886
2016-04-03,4886
2016-04-04,4886
2016-04-05,4886
2016-04-06,4886
2016-04-07,4886
2016-04-08,4886
2016-04-09,4886
2016-04-10,4886
2016-04-11,4886
2016-04-12,4886
2016-04-13,4886
2016-04-14,4886
2016-04-15,4886
2016-04-16,4886
2016-04-17,4886
2016-04-18,4886
2016-04-19,4886
2016-04-20,4886
2016-04-21,4886
2016-04-22,4886
2016-04-23,4886
2016-04-24,4886
2016-04-25,4886
2016-04-26,4886
2016-04-27,4886
2016-04-28,4886
2016-04-29,4886
2016-04-30,4886
2016-05-01,4886
2016-05-02,4886
2016-05-03,4886
2016-05-04,4886
2016-05-05,4886
2016-05-06,4886
2016-05-07,4886
2016-05-08,4886
2016-05-09,4886
2016-05-10,4886
2016-05-11,4886
2016-05-12,4886
2016-05-13,4886
2016-05-14,4816
2016-05-15,4816
2016-05-16,4816
2016-05-17,4816
2016-05-18,4816
2016-05-19,4816
2016-05-22,4816
2016-05-23,4816
2016-05-24,4816
2016-05-25,4816
2016-05-26,4816
2016-05-27,4816
2016-05-28,4816
2016-05-29,4816
2016-05-30,4816
2016-05-31,4816
2016-06-01,4816
2016-06-02,4816
2016-06-03,4816
2016-06-04,4816
2016-06-05,4816
2016-06-06,4816
2016-06-07,4816
2016-06-08,4816
2016-06-09,4816
2016-06-10,4816
2016-06-11,4816
2016-06-12,4816
2016-06-13,4816
2016-06-14,4816
2016-06-15,4816
2016-06-16,4816
2016-06-17,4816
2016-06-18,4816
2016-06-19,4816
2016-06-20,4816
2016-06-21,4816
2016-06-22,4776
2016-06-23,4776
2016-06-24,4776
2016-06-25,4776
2016-06-26,4776
2016-06-27,4776
2016-06-28,4776
2016-06-29,4776
2016-06-30,4776
2016-07-01,4776
2016-07-02,4776
2016-07-03,4776
2016-07-04,4776
2016-07-05,4776
2016-07-06,4776
2016-07-07,4776
2016-07-08,4776
2016-07-09,4776
2016-07-10,4776
2016-07-11,4776
2016-07-12,4776
2016-07-13,4776
2016-07-14,4776
2016-07-15,4776
2016-07-16,4776
2016-07-17,4776
2016-07-18,4776
2016-07-24,4776
2016-07-25,4776
2016-07-26,4776
2016-07-27,4776
2016-07-28,4776
2016-07-29,4776
2016-07-30,4776
2016-07-31,4776
2016-08-01,4776
2016-08-02,4776
2016-08-03,4776
2016-08-04,4776
2016-08-05,4776
2016-08-06,4776
2016-08-07,4776
2016-08-08,4776
2016-08-09,4776
2016-08-10,4776
2016-08-11,4776
2016-08-12,4776
2016-08-13,4689
2016-08-14,4689
2016-08-15,4689
2016-08-16,4689
2016-08-17,4689
2016-08-18,4689
2016-08-19,4689
2016-08-20,4689
2016-08-21,4689
2016-08-22,4689
2016-08-23,4689
2016-08-24,4689
2016-08-25,4689
2016-08-26,4689
2016-08-28,4689
2016-08-31,4689
2016-09-01,4689
2016-09-02,4689
2016-09-03,4689
2016-09-04,4689
2016-09-05,4689
2016-09-06,4689
2016-09-07,4689
2016-09-08,4689
2016-09-09,4689
2016-09-10,4689
2016-09-11,4689
2016-09-12,4689
2016-09-13,4689
2016-09-14,4689
2016-09-15,4689
2016-09-16,4689
2016-09-17,4689
2016-09-18,4689
2016-09-19,4689
2016-09-20,4689
2016-09-21,4689
2016-09-22,4689
2016-09-23,4625
2016-09-24,4625
2016-09-25,4625
2016-09-26,4625
2016-09-27,4625
2016-09-28,4625
2016-09-29,4625
2016-09-30,4625
2016-10-01,4625
2016-10-02,4625
2016-10-03,4625
2016-10-04,4625
2016-10-05,4625
2016-10-06,4625
2016-10-07,4625
2016-10-08,4625
2016-10-09,4625
2016-10-10,4625
2016-10-11,4625
2016-10-12,4625
2016-10-13,4625
2016-10-14,4625
2016-10-15,4625
2016-10-16,4625
2016-10-17,4625
2016-10-18,4625
2016-10-19,4625
2016-10-20,4625
2016-10-21,4625
2016-10-22,4625
2016-10-23,4625
2016-10-24,4625
2016-10-25,4625
2016-10-26,4625
2016-10-27,4625
2016-10-28,4625
2016-10-29,4625
2016-10-30,4625
2016-10-31,4625
2016-11-01,4625
2016-11-02,4625
2016-11-03,4625
2016-11-04,4625
2016-11-05,4625
2016-11-06,4625
2016-11-07,4625
2016-11-08,4625
2016-11-09,4625
2016-11-10,4625
2016-11-11,4625
2016-11-12,4625
2016-11-13,4625
2016-11-14,4625
2016-12-08,4667
2016-12-09,4667
2016-12-10,4667
2016-12-11,4667
2016-12-12,4667
2016-12-13,4667
2016-12-14,4667
2016-12-15,4667
2016-12-16,4667
2016-12-17,4667
2016-12-18,4667
2016-12-19,4667
2016-12-20,4667
2016-12-21,4667
2016-12-22,4667
2016-12-23,4667
2016-12-24,4667
2016-12-25,4667
2016-12-26,4667
2016-12-27,4667
2016-12-28,4505
2016-12-29,4505
2016-12-30,4505
2016-12-31,4505
2017-01-01,4505
2017-01-02,4505
2017-01-03,4505
2017-01-04,4505
2017-01-05,4505
2017-01-06,4505
2017-01-07,4505
2017-01-08,4505
2017-01-09,4505
2017-01-10,4505
2017-01-11,4505
2017-01-12,4505
2017-01-13,4505
2017-01-14,4505
2017-01-15,4505
2017-01-16,4505
2017-01-17,4505
2017-01-18,4505
2017-01-19,4505
2017-01-20,4505
2017-01-21,4505
2017-01-22,4505
2017-01-27,4505
2017-01-28,4376
2017-01-29,4376
2017-01-30,4376
2017-01-31,4376
2017-02-01,4376
2017-02-02,4376
2017-02-03,4376
2017-02-04,4376
2017-02-05,4376
2017-02-06,4376
2017-02-07,4376
2017-02-08,4376
2017-02-09,4376
2017-02-10,4376
2017-02-11,4376
2017-02-12,4376
2017-02-13,4376
2017-02-14,4376
2017-02-15,4376
2017-02-16,4376
2017-02-18,4376
2017-02-19,4376
2017-02-20,4376
2017-02-21,4376
2017-02-22,4376
2017-02-23,4376
2017-02-24,4376
2017-02-25,4376
2017-02-26,4376
2017-02-27,4376
2017-02-28,4376
2017-03-01,4376
2017-03-02,4376
2017-03-03,4376
2017-03-04,4376
2017-03-05,4376
2017-03-06,4376
2017-03-07,4376
2017-03-08,4376
2017-03-09,4376
2017-03-10,4376
2017-03-11,4438
2017-03-12,4438
2017-03-13,4438
2017-03-14,4438
2017-03-15,4438
2017-03-16,4438
2017-03-17,4438
2017-03-18,4438
2017-03-19,4438
2017-03-20,4438
2017-03-21,4438
2017-03-22,4438
2017-03-23,4438
2017-03-24,4438
2017-03-25,4438
2017-03-26,4438
2017-03-27,4438
2017-03-28,4438
2017-03-29,4438
2017-03-30,4438
2017-03-31,4438
2017-04-01,4438
2017-04-02,4438
2017-04-03,4438
2017-04-04,4438
2017-04-12,4438
2017-04-13,4438
2017-04-14,4438
2017-04-15,4438
2017-04-16,4438
2017-04-17,4409
2017-04-18,4409
2017-04-19,4409
2017-04-20,4409
2017-04-21,4409
2017-04-22,4409
2017-04-23,4409
2017-04-24,4409
2017-04-25,4409
2017-04-26,4409
2017-04-27,4409
2017-04-28,4409
2017-04-29,4409
2017-04-30,4409
2017-05-01,4409
2017-05-02,4409
2017-05-03,4409
2017-05-04,4409
2017-05-05,4409
2017-05-06,4409
2017-05-07,4409
2017-05-08,4409
2017-05-09,4409
2017-05-10,4409
2017-05-11,4409
2017-05-12,4409
2017-05-13,4409
2017-05-14,4409
2017-05-15,4409
2017-05-16,4409
2017-05-17,4409
2017-05-18,4409
2017-05-19,4409
2017-05-20,4409
2017-05-21,4409
2017-05-22,4409
2017-05-23,4409
2017-05-24,4409
2017-05-25,4409
2017-05-26,4366
2017-05-27,4366
2017-05-28,4366
2017-05-29,4366
2017-05-30,4366
2017-05-31,4366
2017-06-01,4366
2017-06-02,4366
2017-06-03,4366
2017-06-06,4366
2017-06-07,4366
2017-06-08,4366
2017-06-09,4366
2017-06-10,4366
2017-06-11,4366
2017-06-12,4366
2017-06-13,4366
2017-06-14,4172
2017-06-15,4172
2017-06-16,4172
2017-06-17,4172
2017-06-18,4172
2017-06-19,4172
2017-06-20,4172
2017-06-21,4172
2017-06-22,4172
2017-06-23,4172
2017-06-24,4172
2017-06-25,4172
2017-06-26,4172
2017-06-27,4172
2017-06-28,4172
2017-06-29,4172
2017-06-30,4172
2017-07-01,4172
2017-07-02,4172
2017-07-03,4172
2017-07-04,4172
2017-07-05,4172
2017-07-06,4172
2017-07-07,4172
2017-07-08,4172
2017-07-13,4011
2017-07-14,4011
2017-07-15,4011
2017-07-16,4011
2017-07-17,4011
2017-07-18,4011
2017-07-19,4011
2017-07-20,4011
2017-07-21,4011
2017-07-22,4011
2017-07-23,4011
2017-07-24,4011
2017-07-25,4011
2017-07-26,4011
2017-07-27,4011
2017-07-28,4011
2017-07-29,4011
2017-07-30,4011
2017-07-31,4011
2017-08-01,4011
2017-08-02,4011
2017-08-03,4011
2017-08-04,4011
2017-08-05,4011
2017-08-06,4011
2017-08-09,4011
2017-08-10,4011
2017-08-11,4011
2017-08-12,4011
2017-08-13,3903
2017-08-14,3903
2017-08-15,3903
2017-08-16,3903
2017-08-17,3903
2017-08-18,3903
2017-08-19,3903
2017-08-20,3903
2017-08-21,3903
2017-08-22,3903
2017-08-23,3903
2017-08-24,3903
2017-08-25,3903
2017-08-26,3903
2017-08-27,3903
2017-08-28,3903
2017-08-29,3903
2017-08-30,3903
2017-08-31,3903
2017-09-01,3903
2017-09-02,3903
2017-09-03,3903
2017-09-04,3903
2017-09-05,3903
2017-09-06,3903
2017-09-07,3903
2017-09-08,3903
2017-09-09,3903
2017-09-10,3903
2017-09-11,3903
2017-09-12,3903
2017-09-13,3903
2017-09-14,3903
2017-09-15,3903
2017-09-16,3903
2017-09-17,3903
2017-09-19,3903
2017-09-20,3903
2017-09-21,3903
2017-09-22,3903
2017-09-23,3935
2017-09-24,3935
2017-09-25,3935
2017-09-26,3935
2017-09-27,3935
2017-09-28,3935
2017-09-29,3935
2017-09-30,3935
2017-10-01,3935
2017-10-02,3935
2017-10-03,3935
2017-10-04,3935
2017-10-05,3935
2017-10-06,3935
2017-10-07,3935
2017-10-08,3935
2017-10-09,3935
2017-10-10,3935
2017-10-11,3935
2017-10-12,3935
2017-10-13,3935
2017-10-14,3935
2017-10-15,3935
2017-10-16,3935
2017-10-17,3935
2017-10-18,3935
2017-10-19,3935
2017-10-20,3935
2017-10-21,3935
2017-10-22,3935
2017-10-23,3935
2017-10-24,3935
2017-10-25,3935
2017-10-26,3935
2017-10-27,4007
2017-10-28,4007
2017-10-29,4007
2017-10-30,4007
2017-10-31,4007
2017-11-01,4007
2017-11-02,4007
2017-11-03,4007
2017-11-04,4007
2017-11-05,4007
2017-11-06,4007
2017-11-07,4007
2017-11-08,4007
2017-11-09,4007
2017-11-10,4007
2017-11-11,4007
2017-11-12,4007
2017-11-13,4007
2017-11-14,4007
2017-11-15,4007
2017-11-16,4007
2017-11-17,4007
2017-11-18,4007
2017-11-19,4007
2017-11-20,3956
2017-11-21,3956
2017-11-22,3956
2017-11-23,3956
2017-11-24,3956
2017-11-25,3956
2017-11-26,3956
2017-11-27,3956
2017-11-28,3956
2017-11-29,3956
2017-11-30,3956
2017-12-01,3956
2017-12-02,3956
2017-12-03,3956
2017-12-04,3956
2017-12-05,3956
2017-12-06,3956
2017-12-07,3956
2017-12-08,3956
2017-12-09,3956
2017-12-10,3956
2017-12-11,3956
2017-12-12,3956
2017-12-13,3956
2017-12-14,3956
2017-12-15,3918
2017-12-16,3918
2017-12-17,3918
2017-12-18,3918
2017-12-19,3918
2017-12-20,3918
2017-12-21,3918
2017-12-22,3918
2017-12-23,3918
2017-12-24,3918
2017-12-25,3918
2017-12-26,3918
2017-12-27,3918
2017-12-28,3918
2017-12-29,3918
2017-12-30,3925
2017-12-31,3925
2018-01-01,3925
2018-01-02,3925
2018-01-03,3925
2018-01-04,3925
2018-01-05,3925
2018-01-06,3925
2018-01-07,3925
2018-01-08,3925
2018-01-09,3925
2018-01-10,3925
2018-01-11,3925
2018-01-12,3925
2018-01-13,3925
2018-01-14,3925
2018-01-15,3925
2018-01-16,3925
2018-01-17,3925
2018-01-18,3925
2018-01-19,3925
2018-01-20,3925
2018-01-21,3925
2018-01-22,3925
2018-01-23,3925
2018-01-24,3925
2018-01-25,4032
2018-01-26,4032
2018-01-27,4032
2018-01-28,4032
2018-01-29,4032
2018-01-30,4032
2018-02-01,4032
2018-02-02,4032
2018-02-03,3949
2018-02-04,3949
2018-02-05,3949
2018-02-06,3949
2018-02-07,3949
2018-02-08,3949
2018-02-09,3949
2018-02-10,3949
2018-02-11,3905
2018-02-12,3905
2018-02-13,3905
2018-02-14,3905
2018-02-15,3905
2018-02-16,3905
2018-02-17,3905
2018-02-18,3905
2018-02-19,3905
2018-02-20,3839
2018-02-21,3839
2018-02-22,3839
2018-02-23,3839
2018-02-24,3839
2018-02-25,3839
2018-02-26,3839
2018-02-27,3839
2018-02-28,3839
2018-03-01,3839
2018-03-02,3839
2018-03-03,3839
2018-03-04,3839
2018-03-05,3839
2018-03-06,3867
2018-03-07,3867
2018-03-08,3867
2018-03-09,3867
2018-03-10,3867
2018-03-11,3867
2018-03-12,3867
2018-03-13,3867
2018-03-14,3867
2018-03-15,3867
2018-03-16,3867
2018-03-17,3867
2018-03-18,3867
2018-03-19,3867
2018-03-20,3802
2018-03-21,3802
2018-03-23,3802
2018-03-24,3802
2018-03-26,3802
2018-03-27,3802
2018-03-28,3802
2018-03-29,3802
2018-03-30,3802
2018-03-31,3802
2018-04-01,3802
2018-04-02,3861
2018-04-03,3861
2018-04-04,3861
2018-04-05,3861
2018-04-06,3861
2018-04-08,3861
2018-04-09,3861
2018-04-10,3861
2018-04-11,3861
2018-04-12,3831
2018-04-13,3831
2018-04-14,3831
2018-04-16,3831
2018-04-17,3831
2018-04-18,3831
2018-04-19,3831
2018-04-20,3831
2018-04-21,3788
2018-04-22,3788
2018-04-23,3788
2018-04-24,3788
2018-04-25,3788
2018-04-26,3788
2018-04-27,3788
2018-04-28,3788
2018-04-29,3788
2018-04-30,3788
2018-05-01,3788
2018-05-02,3788
2018-05-03,3809
2018-05-04,3809
2018-05-05,3809
2018-05-06,3809
2018-05-07,3809
2018-05-08,3809
2018-05-09,3688
2018-05-10,3688
2018-05-11,3688
2018-05-12,3688
2018-05-13,3688
2018-05-14,3688
2018-05-15,3688
2018-05-16,3688
2018-05-17,3688
2018-05-18,3688
2018-05-19,3688
2018-05-20,3688
2018-05-21,3594
2018-05-22,3594
2018-05-23,3594
2018-05-24,3594
2018-05-25,3594
2018-05-26,3594
2018-05-27,3594
2018-05-28,3594
2018-05-29,3511
2018-05-30,3511
2018-05-31,3511
2018-06-01,3511
2018-06-02,3511
2018-06-03,3511
2018-06-04,3511
2018-06-05,3511
2018-06-06,3511
2018-06-07,3511
2018-06-08,3445
2018-06-09,3445
2018-06-10,3445
2018-06-11,3445
2018-06-12,3445
2018-06-13,3445
2018-06-14,3445
2018-06-15,3445
2018-06-16,3445
2018-06-17,3445
2018-06-18,3351
2018-06-19,3351
2018-06-20,3351
2018-06-21,3351
2018-06-22,3351
2018-06-23,3351
2018-06-24,3351
2018-06-25,3351
2018-06-26,3338
2018-06-27,3338
2018-06-28,3338
2018-06-29,3338
2018-06-30,3338
2018-07-01,3338
2018-07-02,3338
2018-07-03,3255
2018-07-04,3255
2018-07-05,3255
2018-07-06,3255
2018-07-07,3255
2018-07-08,3255
2018-07-09,3255
2018-07-10,3197
2018-07-11,3197
2018-07-12,3197
2018-07-13,3197
2018-07-14,3197
2018-07-15,3122
2018-07-16,3122
2018-07-17,3122
2018-07-18,3122
2018-07-19,3122
2018-07-20,3020
2018-07-21,3020
2018-07-22,3020
2018-07-23,3020
2018-07-24,3020
2018-07-25,3020
2018-07-26,2881
2018-07-27,2881
2018-07-28,2881
2018-07-29,2881
2018-07-30,2881
2018-07-31,2881
2018-08-01,2881
2018-08-02,2790
2018-08-03,2790
2018-08-04,2790
2018-08-05,2790
2018-08-06,2790
2018-08-07,2790
2018-08-08,2790
2018-08-09,2790
2018-08-10,2787
2018-08-11,2787
2018-08-12,2787
2018-08-14,2720
2018-08-16,2720
2018-08-17,2720
2018-08-18,2720
2018-08-19,2720
2018-08-20,2720
2018-08-21,2720
2018-08-22,2768
2018-08-23,2768
2018-08-24,2768
2018-08-25,2768
2018-08-26,2768
2018-08-27,2768
2018-08-28,2768
2018-08-29,2875
2018-08-30,2875
2018-08-31,2875
2018-09-01,2875
2018-09-02,2875
2018-09-03,2875
2018-09-04,2875
2018-09-05,2799
2018-09-06,2799
2018-09-07,2799
2018-09-08,2799
2018-09-09,2799
2018-09-10,2799
2018-09-11,2799
2018-09-12,2799
2018-09-13,2799
2018-09-14,2799
2018-09-15,2742
2018-09-16,2742
2018-09-17,2742
2018-09-18,2742
2018-09-19,2742
2018-09-20,2742
2018-09-21,2742
2018-09-22,2742
2018-09-23,2742
2018-09-24,2742
2018-09-25,2742
2018-09-26,2718
2018-09-27,2718
2018-09-28,2718
2018-09-29,2718
2018-09-30,2718
2018-10-02,2718
2018-10-03,2718
2018-10-04,2718
2018-10-05,2718
2018-10-06,2716
2018-10-07,2716
2018-10-08,2716
2018-10-09,2716
2018-10-10,2716
2018-10-11,2716
2018-10-12,2716
2018-10-13,2716
2018-10-14,2716
2018-10-15,2732
2018-10-16,2732
2018-10-17,2732
2018-10-18,2732
2018-10-19,2732
2018-10-20,2732
2018-10-21,2732
2018-10-22,2732
2018-10-23,2732
2018-10-24,2732
2018-10-25,2732
2018-10-26,2763
2018-10-27,2763
2018-10-28,2763
2018-10-29,2763
2018-10-30,2763
2018-10-31,2763
2018-11-01,2763
2018-11-03,2763
2018-11-04,2763
2018-11-05,2763
2018-11-06,2694
2018-11-07,2694
2018-11-08,2694
2018-11-09,2694
2018-11-10,2694
2018-11-11,2694
2018-11-12,2694
2018-11-13,2716
2018-11-14,2716
2018-11-15,2716
2018-11-16,2716
2018-11-17,2716
2018-11-18,2716
2018-11-19,2716
2018-11-20,2696
2018-11-21,2696
2018-11-22,2696
2018-11-23,2696
2018-11-24,2696
2018-11-25,2696
2018-11-26,2646
2018-11-27,2646
2018-11-28,2646
2018-11-29,2646
2018-12-01,2646
2018-12-02,2689
2018-12-03,2689
2018-12-04,2689
2018-12-05,2689
2018-12-07,2689
2018-12-09,2707
2018-12-10,2707
2018-12-11,2707
2018-12-12,2707
2018-12-13,2707
2018-12-14,2694
2018-12-15,2694
2018-12-16,2694
2018-12-17,2694
2018-12-18,2643
2018-12-19,2643
2018-12-20,2643
2018-12-21,2643
2018-12-22,2643
2018-12-23,2643
2018-12-24,2621
2018-12-25,2621
2018-12-26,2621
2018-12-27,2621
2018-12-28,2621
2018-12-29,2621
2018-12-30,2621
2018-12-31,2642
2019-01-01,2642
2019-01-02,2642
2019-01-03,2642
2019-01-04,2642
2019-01-05,2586
2019-01-06,2586
2019-01-08,2586
2019-01-10,2475
2019-01-11,2475
2019-01-12,2475
2019-01-13,2443
2019-01-14,2443
2019-01-15,2443
2019-01-16,2443
2019-01-17,2443
2019-01-18,2377
2019-01-19,2377
2019-01-20,2377
2019-01-21,2377
2019-01-22,2310
2019-01-23,2310
2019-01-24,2310
2019-01-25,2310
2019-01-26,2310
2019-01-27,2310
2019-01-28,2367
2019-01-29,2367
2019-01-30,2367
2019-01-31,2367
2019-02-01,2367
2019-02-02,2367
2019-02-03,2421
2019-02-04,2421
2019-02-05,2421
2019-02-06,2421
2019-02-07,2421
2019-02-08,2421
2019-02-09,2496
2019-02-10,2496
2019-02-11,2496
2019-02-12,2496
2019-02-13,2533
2019-02-14,2533
2019-02-15,2533
2019-02-16,2533
2019-02-17,2533
2019-02-18,2533
2019-02-19,2583
2019-02-20,2583
2019-02-21,2583
2019-02-22,2583
2019-02-23,2583
2019-02-24,2583
2019-02-25,2550
2019-02-26,2550
2019-02-27,2550
2019-02-28,2550
2019-03-01,2550
2019-03-02,2550
2019-03-03,2550
2019-03-04,2550
2019-03-05,2562
2019-03-06,2562
2019-03-07,2562
2019-03-08,2562
2019-03-09,2562
2019-03-10,2562
2019-03-11,2502
2019-03-12,2502
2019-03-13,2502
2019-03-14,2502
2019-03-15,2502
2019-03-16,2503
2019-03-17,2503
2019-03-18,2503
2019-03-19,2503
2019-03-20,2503
2019-03-21,2411
2019-03-22,2411
2019-03-23,2411
2019-03-24,2411
2019-03-25,2467
2019-03-26,2467
2019-03-27,2467
2019-03-28,2467
2019-03-29,2409
2019-03-30,2409
2019-03-31,2409
2019-04-01,2409
2019-04-02,2409
2019-04-03,2513
2019-04-04,2513
2019-04-05,2513
2019-04-06,2513
2019-04-07,2513
