date_obj,Adamant%20javelin price
2016-02-04,36
2016-02-05,36
2016-02-06,36
2016-02-07,36
2016-02-08,36
2016-02-09,34
2016-02-10,34
2016-02-11,35
2016-02-12,35
2016-02-13,36
2016-02-14,36
2016-02-15,36
2016-02-16,35
2016-02-17,35
2016-02-18,35
2016-02-19,36
2016-02-20,36
2016-02-21,36
2016-02-22,36
2016-02-23,38
2016-02-24,38
2016-02-25,40
2016-02-26,40
2016-02-27,42
2016-02-28,42
2016-02-29,45
2016-03-01,45
2016-03-02,48
2016-03-03,48
2016-03-04,51
2016-03-05,51
2016-03-06,54
2016-03-07,54
2016-03-08,54
2016-03-09,57
2016-03-10,57
2016-03-11,60
2016-03-12,60
2016-03-13,63
2016-03-14,63
2016-03-15,64
2016-03-16,64
2016-03-17,67
2016-03-18,67
2016-03-19,71
2016-03-20,71
2016-03-21,74
2016-03-22,74
2016-03-23,78
2016-03-24,78
2016-03-25,82
2016-03-26,82
2016-03-27,84
2016-03-28,88
2016-03-29,88
2016-03-30,88
2016-03-31,90
2016-04-01,90
2016-04-02,95
2016-04-03,95
2016-04-04,100
2016-04-05,100
2016-04-06,104
2016-04-07,104
2016-04-08,108
2016-04-09,108
2016-04-10,113
2016-04-11,113
2016-04-12,119
2016-04-13,119
2016-04-14,123
2016-04-15,123
2016-04-16,119
2016-04-17,119
2016-04-18,120
2016-04-19,120
2016-04-20,125
2016-04-21,125
2016-04-22,132
2016-04-23,132
2016-04-24,139
2016-04-25,146
2016-04-26,146
2016-04-27,153
2016-04-28,153
2016-04-29,160
2016-04-30,167
2016-05-01,167
2016-05-02,173
2016-05-03,177
2016-05-04,177
2016-05-05,169
2016-05-06,160
2016-05-07,152
2016-05-08,144
2016-05-09,136
2016-05-10,129
2016-05-11,122
2016-05-12,115
2016-05-13,109
2016-05-14,103
2016-05-15,97
2016-05-16,92
2016-05-17,87
2016-05-18,82
2016-05-19,77
2016-05-21,69
2016-05-22,65
2016-05-23,61
2016-05-24,57
2016-05-25,54
2016-05-26,51
2016-05-27,48
2016-05-28,45
2016-05-29,42
2016-05-30,40
2016-05-31,38
2016-06-01,36
2016-06-02,36
2016-06-03,34
2016-06-04,34
2016-06-05,34
2016-06-06,33
2016-06-07,32
2016-06-08,31
2016-06-09,31
2016-06-10,32
2016-06-11,32
2016-06-12,32
2016-06-13,33
2016-06-14,35
2016-06-15,36
2016-06-16,35
2016-06-17,36
2016-06-18,35
2016-06-19,34
2016-06-20,32
2016-06-21,32
2016-06-22,32
2016-06-23,33
2016-06-24,35
2016-06-25,37
2016-06-26,39
2016-06-27,40
2016-06-28,41
2016-06-29,44
2016-06-30,45
2016-07-01,45
2016-07-02,42
2016-07-03,39
2016-07-04,37
2016-07-05,36
2016-07-06,36
2016-07-07,36
2016-07-08,37
2016-07-09,38
2016-07-10,38
2016-07-11,39
2016-07-12,40
2016-07-13,41
2016-07-14,39
2016-07-15,39
2016-07-16,39
2016-07-17,38
2016-07-18,38
2016-07-23,32
2016-07-24,31
2016-07-25,30
2016-07-26,30
2016-07-27,32
2016-07-28,31
2016-07-29,30
2016-07-30,31
2016-07-31,30
2016-08-01,29
2016-08-02,31
2016-08-03,33
2016-08-04,34
2016-08-05,34
2016-08-06,36
2016-08-07,37
2016-08-08,38
2016-08-09,39
2016-08-10,40
2016-08-11,39
2016-08-12,40
2016-08-13,39
2016-08-14,40
2016-08-15,41
2016-08-16,42
2016-08-17,44
2016-08-18,45
2016-08-19,46
2016-08-20,46
2016-08-21,46
2016-08-22,45
2016-08-23,46
2016-08-24,46
2016-08-25,45
2016-08-26,45
2016-08-28,50
2016-08-31,54
2016-09-01,54
2016-09-02,54
2016-09-03,56
2016-09-04,57
2016-09-05,58
2016-09-06,59
2016-09-07,58
2016-09-08,60
2016-09-09,60
2016-09-10,59
2016-09-11,59
2016-09-12,60
2016-09-13,59
2016-09-14,57
2016-09-15,58
2016-09-16,59
2016-09-17,61
2016-09-18,63
2016-09-19,60
2016-09-20,59
2016-09-21,59
2016-09-22,59
2016-09-23,59
2016-09-24,59
2016-09-25,58
2016-09-26,56
2016-09-27,54
2016-09-28,54
2016-09-29,53
2016-09-30,54
2016-10-01,54
2016-10-02,54
2016-10-03,53
2016-10-04,53
2016-10-05,52
2016-10-06,53
2016-10-07,55
2016-10-08,55
2016-10-09,54
2016-10-10,54
2016-10-11,55
2016-10-12,57
2016-10-13,57
2016-10-14,57
2016-10-15,57
2016-10-16,57
2016-10-17,57
2016-10-18,55
2016-10-19,55
2016-10-20,55
2016-10-21,57
2016-10-22,58
2016-10-23,58
2016-10-24,58
2016-10-25,56
2016-10-26,54
2016-10-27,52
2016-10-28,52
2016-10-29,52
2016-10-30,52
2016-10-31,53
2016-11-01,54
2016-11-02,54
2016-11-03,54
2016-11-04,54
2016-11-05,55
2016-11-06,55
2016-11-07,54
2016-11-08,55
2016-11-09,56
2016-11-10,57
2016-11-11,57
2016-11-12,58
2016-11-13,58
2016-11-14,57
2016-11-15,55
2016-12-07,55
2016-12-08,54
2016-12-09,53
2016-12-10,55
2016-12-11,54
2016-12-12,51
2016-12-13,52
2016-12-14,53
2016-12-15,53
2016-12-16,53
2016-12-17,55
2016-12-18,55
2016-12-19,57
2016-12-20,58
2016-12-21,58
2016-12-22,56
2016-12-23,55
2016-12-24,58
2016-12-25,58
2016-12-26,57
2016-12-27,56
2016-12-28,54
2016-12-29,52
2016-12-30,52
2016-12-31,51
2017-01-01,51
2017-01-02,52
2017-01-03,51
2017-01-04,52
2017-01-05,51
2017-01-06,50
2017-01-07,48
2017-01-08,45
2017-01-09,43
2017-01-10,44
2017-01-11,44
2017-01-12,45
2017-01-13,44
2017-01-14,41
2017-01-15,40
2017-01-16,40
2017-01-17,40
2017-01-18,40
2017-01-19,39
2017-01-20,38
2017-01-21,39
2017-01-22,39
2017-01-23,40
2017-01-27,38
2017-01-28,36
2017-01-29,35
2017-01-30,35
2017-01-31,36
2017-02-01,38
2017-02-02,40
2017-02-03,42
2017-02-04,44
2017-02-05,45
2017-02-06,45
2017-02-07,48
2017-02-08,49
2017-02-09,51
2017-02-10,53
2017-02-11,56
2017-02-12,58
2017-02-13,60
2017-02-14,60
2017-02-15,60
2017-02-16,61
2017-02-17,64
2017-02-18,65
2017-02-19,62
2017-02-20,58
2017-02-21,58
2017-02-22,59
2017-02-23,60
2017-02-24,62
2017-02-25,64
2017-02-26,64
2017-02-27,62
2017-02-28,65
2017-03-01,67
2017-03-02,67
2017-03-03,69
2017-03-04,69
2017-03-05,69
2017-03-06,69
2017-03-07,68
2017-03-08,71
2017-03-09,72
2017-03-10,72
2017-03-11,71
2017-03-12,69
2017-03-13,68
2017-03-14,68
2017-03-15,70
2017-03-16,70
2017-03-17,69
2017-03-18,69
2017-03-19,68
2017-03-20,67
2017-03-21,65
2017-03-22,68
2017-03-23,68
2017-03-24,69
2017-03-25,67
2017-03-26,65
2017-03-27,63
2017-03-28,65
2017-03-29,66
2017-03-30,64
2017-03-31,66
2017-04-01,66
2017-04-02,67
2017-04-03,68
2017-04-04,66
2017-04-05,69
2017-04-12,67
2017-04-13,67
2017-04-14,65
2017-04-15,63
2017-04-16,65
2017-04-17,66
2017-04-18,67
2017-04-19,68
2017-04-20,67
2017-04-21,67
2017-04-22,68
2017-04-23,68
2017-04-24,66
2017-04-25,69
2017-04-26,70
2017-04-27,71
2017-04-28,71
2017-04-29,68
2017-04-30,68
2017-05-01,67
2017-05-02,69
2017-05-03,72
2017-05-04,73
2017-05-05,74
2017-05-06,74
2017-05-07,75
2017-05-08,75
2017-05-09,74
2017-05-10,73
2017-05-11,74
2017-05-12,73
2017-05-13,74
2017-05-14,73
2017-05-15,72
2017-05-16,72
2017-05-17,69
2017-05-18,70
2017-05-19,69
2017-05-20,71
2017-05-21,69
2017-05-22,70
2017-05-23,68
2017-05-24,69
2017-05-25,69
2017-05-26,68
2017-05-27,69
2017-05-28,70
2017-05-29,73
2017-05-30,73
2017-05-31,71
2017-06-01,68
2017-06-02,67
2017-06-03,64
2017-06-04,62
2017-06-05,61
2017-06-06,60
2017-06-07,59
2017-06-08,61
2017-06-09,65
2017-06-10,66
2017-06-11,66
2017-06-12,66
2017-06-13,68
2017-06-14,69
2017-06-15,67
2017-06-16,67
2017-06-17,67
2017-06-18,67
2017-06-19,68
2017-06-20,68
2017-06-21,70
2017-06-22,71
2017-06-23,72
2017-06-24,71
2017-06-25,71
2017-06-26,70
2017-06-27,71
2017-06-28,68
2017-06-29,68
2017-06-30,68
2017-07-01,65
2017-07-02,65
2017-07-03,63
2017-07-04,62
2017-07-05,61
2017-07-06,59
2017-07-07,56
2017-07-08,54
2017-07-09,52
2017-07-13,51
2017-07-14,52
2017-07-15,51
2017-07-16,49
2017-07-17,46
2017-07-18,43
2017-07-19,41
2017-07-20,40
2017-07-21,39
2017-07-22,39
2017-07-23,41
2017-07-24,43
2017-07-25,44
2017-07-26,43
2017-07-27,42
2017-07-28,43
2017-07-29,41
2017-07-30,40
2017-07-31,40
2017-08-01,41
2017-08-02,40
2017-08-03,39
2017-08-04,39
2017-08-05,39
2017-08-06,40
2017-08-07,42
2017-08-08,42
2017-08-09,43
2017-08-10,45
2017-08-11,48
2017-08-12,48
2017-08-13,47
2017-08-14,46
2017-08-15,45
2017-08-16,44
2017-08-17,46
2017-08-18,46
2017-08-19,48
2017-08-20,46
2017-08-21,44
2017-08-22,44
2017-08-23,46
2017-08-24,48
2017-08-25,47
2017-08-26,45
2017-08-27,44
2017-08-28,43
2017-08-29,42
2017-08-30,43
2017-08-31,43
2017-09-01,44
2017-09-02,45
2017-09-03,46
2017-09-04,45
2017-09-05,45
2017-09-06,47
2017-09-07,47
2017-09-08,46
2017-09-09,47
2017-09-10,47
2017-09-11,49
2017-09-12,52
2017-09-13,53
2017-09-14,54
2017-09-15,52
2017-09-16,52
2017-09-17,53
2017-09-18,53
2017-09-19,56
2017-09-20,58
2017-09-21,61
2017-09-22,62
2017-09-23,63
2017-09-24,63
2017-09-25,63
2017-09-26,65
2017-09-27,62
2017-09-28,63
2017-09-29,64
2017-09-30,65
2017-10-01,65
2017-10-02,64
2017-10-03,64
2017-10-04,65
2017-10-05,66
2017-10-06,67
2017-10-07,66
2017-10-08,64
2017-10-09,65
2017-10-10,62
2017-10-11,60
2017-10-12,60
2017-10-13,61
2017-10-14,60
2017-10-15,63
2017-10-16,64
2017-10-17,64
2017-10-18,62
2017-10-19,61
2017-10-20,59
2017-10-21,60
2017-10-22,62
2017-10-23,63
2017-10-24,64
2017-10-25,63
2017-10-26,62
2017-10-27,62
2017-10-28,60
2017-10-29,57
2017-10-30,57
2017-10-31,57
2017-11-01,56
2017-11-02,56
2017-11-03,58
2017-11-04,60
2017-11-05,60
2017-11-06,60
2017-11-07,59
2017-11-08,60
2017-11-09,62
2017-11-10,64
2017-11-11,63
2017-11-12,65
2017-11-13,66
2017-11-14,68
2017-11-15,68
2017-11-16,67
2017-11-17,68
2017-11-18,65
2017-11-19,65
2017-11-20,67
2017-11-21,67
2017-11-22,66
2017-11-23,66
2017-11-24,68
2017-11-25,67
2017-11-26,66
2017-11-27,70
2017-11-28,68
2017-11-29,66
2017-11-30,66
2017-12-01,66
2017-12-02,68
2017-12-03,69
2017-12-04,66
2017-12-05,65
2017-12-06,65
2017-12-07,64
2017-12-08,61
2017-12-09,61
2017-12-10,63
2017-12-11,66
2017-12-12,68
2017-12-13,67
2017-12-14,70
2017-12-15,70
2017-12-16,69
2017-12-17,67
2017-12-18,65
2017-12-19,62
2017-12-20,61
2017-12-21,62
2017-12-22,64
2017-12-23,64
2017-12-24,64
2017-12-25,64
2017-12-26,64
2017-12-27,65
2017-12-28,64
2017-12-29,61
2017-12-30,61
2017-12-31,62
2018-01-01,63
2018-01-02,62
2018-01-03,59
2018-01-04,56
2018-01-05,57
2018-01-06,57
2018-01-07,57
2018-01-08,59
2018-01-09,61
2018-01-10,63
2018-01-11,64
2018-01-12,63
2018-01-13,59
2018-01-14,56
2018-01-15,56
2018-01-16,56
2018-01-17,57
2018-01-18,56
2018-01-19,56
2018-01-20,55
2018-01-21,56
2018-01-22,55
2018-01-23,53
2018-01-24,53
2018-01-25,50
2018-01-26,49
2018-01-27,46
2018-01-28,46
2018-01-29,46
2018-01-30,46
2018-01-31,49
2018-02-01,52
2018-02-02,54
2018-02-03,56
2018-02-04,54
2018-02-05,53
2018-02-06,51
2018-02-07,51
2018-02-08,53
2018-02-09,55
2018-02-10,58
2018-02-11,58
2018-02-12,57
2018-02-13,57
2018-02-14,57
2018-02-15,55
2018-02-16,56
2018-02-17,54
2018-02-18,52
2018-02-19,51
2018-02-20,50
2018-02-21,52
2018-02-22,55
2018-02-23,57
2018-02-24,57
2018-02-25,56
2018-02-26,54
2018-02-27,53
2018-02-28,51
2018-03-01,50
2018-03-02,49
2018-03-03,49
2018-03-04,47
2018-03-05,46
2018-03-06,45
2018-03-07,47
2018-03-08,48
2018-03-09,49
2018-03-10,51
2018-03-11,51
2018-03-12,50
2018-03-13,49
2018-03-14,50
2018-03-15,51
2018-03-16,52
2018-03-17,51
2018-03-18,51
2018-03-19,53
2018-03-20,54
2018-03-21,55
2018-03-22,56
2018-03-23,58
2018-03-24,59
2018-03-25,61
2018-03-26,64
2018-03-27,65
2018-03-28,64
2018-03-29,65
2018-03-30,65
2018-03-31,63
2018-04-01,63
2018-04-02,59
2018-04-03,58
2018-04-04,56
2018-04-05,54
2018-04-06,51
2018-04-07,49
2018-04-08,48
2018-04-09,46
2018-04-10,46
2018-04-11,45
2018-04-12,44
2018-04-13,45
2018-04-14,47
2018-04-15,46
2018-04-16,45
2018-04-17,47
2018-04-18,50
2018-04-19,50
2018-04-20,51
2018-04-21,52
2018-04-22,52
2018-04-23,53
2018-04-24,54
2018-04-25,54
2018-04-26,57
2018-04-27,58
2018-04-28,58
2018-04-29,59
2018-04-30,58
2018-05-01,58
2018-05-02,57
2018-05-03,56
2018-05-04,55
2018-05-05,56
2018-05-06,55
2018-05-07,56
2018-05-08,54
2018-05-09,53
2018-05-10,51
2018-05-11,52
2018-05-12,50
2018-05-13,49
2018-05-14,51
2018-05-15,54
2018-05-16,55
2018-05-17,56
2018-05-18,55
2018-05-19,56
2018-05-20,55
2018-05-21,55
2018-05-22,54
2018-05-23,54
2018-05-24,54
2018-05-25,52
2018-05-26,55
2018-05-27,58
2018-05-28,58
2018-05-29,60
2018-05-30,59
2018-05-31,56
2018-06-01,54
2018-06-02,52
2018-06-03,49
2018-06-04,47
2018-06-05,44
2018-06-06,41
2018-06-07,40
2018-06-08,40
2018-06-09,41
2018-06-10,41
2018-06-11,40
2018-06-12,41
2018-06-13,43
2018-06-14,45
2018-06-15,47
2018-06-16,48
2018-06-17,49
2018-06-18,47
2018-06-19,47
2018-06-20,48
2018-06-21,51
2018-06-22,53
2018-06-23,56
2018-06-24,59
2018-06-25,57
2018-06-26,56
2018-06-27,56
2018-06-28,56
2018-06-29,58
2018-06-30,59
2018-07-01,60
2018-07-02,61
2018-07-03,61
2018-07-04,58
2018-07-05,56
2018-07-06,55
2018-07-07,58
2018-07-08,59
2018-07-09,58
2018-07-10,56
2018-07-11,54
2018-07-12,55
2018-07-13,56
2018-07-14,58
2018-07-15,57
2018-07-16,56
2018-07-17,56
2018-07-18,57
2018-07-19,58
2018-07-20,58
2018-07-21,58
2018-07-22,57
2018-07-23,59
2018-07-24,60
2018-07-25,59
2018-07-26,56
2018-07-27,53
2018-07-28,51
2018-07-29,50
2018-07-30,49
2018-07-31,48
2018-08-01,46
2018-08-02,47
2018-08-03,48
2018-08-04,47
2018-08-05,50
2018-08-06,49
2018-08-07,49
2018-08-08,50
2018-08-09,53
2018-08-10,54
2018-08-11,53
2018-08-12,55
2018-08-14,60
2018-08-16,66
2018-08-17,66
2018-08-18,63
2018-08-19,60
2018-08-20,59
2018-08-21,60
2018-08-22,59
2018-08-23,59
2018-08-24,60
2018-08-25,61
2018-08-26,58
2018-08-27,59
2018-08-28,59
2018-08-29,57
2018-08-30,55
2018-08-31,58
2018-09-01,58
2018-09-02,58
2018-09-03,56
2018-09-04,57
2018-09-05,58
2018-09-06,57
2018-09-07,59
2018-09-08,57
2018-09-09,59
2018-09-10,61
2018-09-11,58
2018-09-12,58
2018-09-13,60
2018-09-14,60
2018-09-15,62
2018-09-16,60
2018-09-17,61
2018-09-18,63
2018-09-19,64
2018-09-20,67
2018-09-21,69
2018-09-22,70
2018-09-23,69
2018-09-24,69
2018-09-25,70
2018-09-26,70
2018-09-27,67
2018-09-28,68
2018-09-29,68
2018-09-30,67
2018-10-01,68
2018-10-02,70
2018-10-03,72
2018-10-04,73
2018-10-05,70
2018-10-06,70
2018-10-07,68
2018-10-08,70
2018-10-09,69
2018-10-10,66
2018-10-11,69
2018-10-12,68
2018-10-13,67
2018-10-14,66
2018-10-15,63
2018-10-16,62
2018-10-17,63
2018-10-18,61
2018-10-19,62
2018-10-20,60
2018-10-21,60
2018-10-22,59
2018-10-23,57
2018-10-24,56
2018-10-25,56
2018-10-26,58
2018-10-27,60
2018-10-28,62
2018-10-29,63
2018-10-30,64
2018-10-31,66
2018-11-01,68
2018-11-03,72
2018-11-04,72
2018-11-05,73
2018-11-06,73
2018-11-07,74
2018-11-08,73
2018-11-09,73
2018-11-10,72
2018-11-11,71
2018-11-12,71
2018-11-13,70
2018-11-14,71
2018-11-15,68
2018-11-16,67
2018-11-17,64
2018-11-18,61
2018-11-19,61
2018-11-20,62
2018-11-21,63
2018-11-22,64
2018-11-23,65
2018-11-24,67
2018-11-25,68
2018-11-26,71
2018-11-27,71
2018-11-28,70
2018-11-29,68
2018-12-01,64
2018-12-02,64
2018-12-03,61
2018-12-04,60
2018-12-05,59
2018-12-07,61
2018-12-09,62
2018-12-10,61
2018-12-11,62
2018-12-12,65
2018-12-13,65
2018-12-14,67
2018-12-15,66
2018-12-16,66
2018-12-17,67
2018-12-18,66
2018-12-19,65
2018-12-20,63
2018-12-21,61
2018-12-22,60
2018-12-23,61
2018-12-24,62
2018-12-25,60
2018-12-26,58
2018-12-27,58
2018-12-28,60
2018-12-29,62
2018-12-30,62
2018-12-31,62
2019-01-01,61
2019-01-02,61
2019-01-03,58
2019-01-04,57
2019-01-05,58
2019-01-06,58
2019-01-08,58
2019-01-10,59
2019-01-11,56
2019-01-12,53
2019-01-13,50
2019-01-14,47
2019-01-15,44
2019-01-16,42
2019-01-17,43
2019-01-18,43
2019-01-19,41
2019-01-20,38
2019-01-21,37
2019-01-22,37
2019-01-23,39
2019-01-24,39
2019-01-25,40
2019-01-26,39
2019-01-27,38
2019-01-28,39
2019-01-29,40
2019-01-30,41
2019-01-31,42
2019-02-01,44
2019-02-02,46
2019-02-03,46
2019-02-04,47
2019-02-05,50
2019-02-06,52
2019-02-07,53
2019-02-08,51
2019-02-09,50
2019-02-10,48
2019-02-11,48
2019-02-12,48
2019-02-13,50
2019-02-14,51
2019-02-15,52
2019-02-16,53
2019-02-17,51
2019-02-18,50
2019-02-19,49
2019-02-20,49
2019-02-21,51
2019-02-22,52
2019-02-23,54
2019-02-24,55
2019-02-25,56
2019-02-26,58
2019-02-27,59
2019-02-28,60
2019-03-01,59
2019-03-02,59
2019-03-03,58
2019-03-04,58
2019-03-05,59
2019-03-06,60
2019-03-07,61
2019-03-08,60
2019-03-09,58
2019-03-10,57
2019-03-11,59
2019-03-12,59
2019-03-13,59
2019-03-14,58
2019-03-15,57
2019-03-16,56
2019-03-17,56
2019-03-18,55
2019-03-19,57
2019-03-20,59
2019-03-21,60
2019-03-22,60
2019-03-23,60
2019-03-24,59
2019-03-25,57
2019-03-26,58
2019-03-27,57
2019-03-28,58
2019-03-29,58
2019-03-30,58
2019-03-31,58
2019-04-01,59
2019-04-02,60
2019-04-03,60
2019-04-04,61
2019-04-05,60
2019-04-06,59
2019-04-07,60
2019-04-08,61
2019-04-09,61
2019-04-10,61
2019-04-11,59
2019-04-12,59
2019-04-13,58
2019-04-14,59
2019-04-15,59
2019-04-16,60
2019-04-17,58
2019-04-18,57
2019-04-19,57
2019-04-20,57
2019-04-21,57
2019-04-22,58
2019-04-23,59
2019-04-24,60
2019-04-25,62
2019-04-26,61
2019-04-27,59
2019-04-28,58
2019-04-29,57
2019-04-30,57
2019-05-01,56
2019-05-02,57
2019-05-03,58
2019-05-04,58
2019-05-05,56
2019-05-06,56
2019-05-07,58
2019-05-08,59
2019-05-09,60
2019-05-10,63
2019-05-11,64
2019-05-12,63
2019-05-13,63
2019-05-14,65
2019-05-15,67
2019-05-16,67
2019-05-17,67
2019-05-18,67
2019-05-19,65
2019-05-20,64
2019-05-21,66
2019-05-22,65
2019-05-23,64
2019-05-24,64
2019-05-25,63
2019-05-26,64
2019-05-27,64
2019-05-28,65
2019-05-29,65
2019-05-30,64
2019-05-31,63
2019-06-01,62
2019-06-02,63
2019-06-03,62
2019-06-04,61
2019-06-05,61
2019-06-06,62
2019-06-07,62
2019-06-08,63
2019-06-09,61
2019-06-10,57
2019-06-11,57
2019-06-12,58
2019-06-13,58
2019-06-14,60
2019-06-15,60
2019-06-16,59
2019-06-17,59
2019-06-18,59
2019-06-19,60
2019-06-20,60
2019-06-21,60
2019-06-22,58
2019-06-23,59
2019-06-24,57
2019-06-25,58
2019-06-26,58
2019-06-27,57
2019-06-28,56
2019-06-29,56
2019-06-30,57
2019-07-01,59
2019-07-02,60
2019-07-03,62
2019-07-04,60
2019-07-05,61
2019-07-06,61
2019-07-07,61
2019-07-08,60
2019-07-09,59
2019-07-10,60
2019-07-11,63
2019-07-12,63
2019-07-13,63
2019-07-14,63
2019-07-15,60
2019-07-16,61
2019-07-17,63
2019-07-18,64
2019-07-19,64
2019-07-20,66
2019-07-21,69
2019-07-22,71
2019-07-23,72
2019-07-24,68
2019-07-25,65
2019-07-26,64
2019-07-27,62
2019-07-28,60
2019-07-29,58
2019-07-30,58
2019-07-31,59
2019-08-01,58
2019-08-02,58
2019-08-03,57
2019-08-04,58
2019-08-05,57
2019-08-06,58
2019-08-07,57
2019-08-08,58
2019-08-09,60
2019-08-10,62
2019-08-11,63
2019-08-12,62
2019-08-13,62
2019-08-14,61
2019-08-15,61
2019-08-16,61
2019-08-17,58
