date_obj,Opulent%20table%20(flatpack) price
2016-01-22,9389
2016-01-23,9389
2016-01-24,9389
2016-01-25,9389
2016-01-26,9389
2016-01-27,9389
2016-01-28,9389
2016-01-29,9389
2016-01-30,9389
2016-01-31,9389
2016-02-01,9819
2016-02-02,9819
2016-02-03,9819
2016-02-04,9819
2016-02-05,9819
2016-02-06,9819
2016-02-07,9819
2016-02-08,9819
2016-02-09,9819
2016-02-10,9819
2016-02-11,9819
2016-02-12,9819
2016-02-13,9819
2016-02-14,9819
2016-02-15,9819
2016-02-16,9819
2016-02-17,9819
2016-02-18,9819
2016-02-19,9819
2016-02-20,9819
2016-02-21,9819
2016-02-22,9819
2016-02-23,9819
2016-02-24,9819
2016-02-25,9819
2016-02-26,9819
2016-02-27,9819
2016-02-28,9819
2016-02-29,9819
2016-03-01,9819
2016-03-02,9819
2016-03-03,9819
2016-03-04,9819
2016-03-05,9819
2016-03-06,9819
2016-03-07,9819
2016-03-08,9819
2016-03-09,9819
2016-03-10,9819
2016-03-11,9819
2016-03-12,9819
2016-03-13,9819
2016-03-14,9819
2016-03-15,9819
2016-03-16,9819
2016-03-17,9819
2016-03-18,9819
2016-03-19,9819
2016-03-20,9819
2016-03-21,9819
2016-03-22,9819
2016-03-23,9819
2016-03-24,9819
2016-03-25,9819
2016-03-26,9819
2016-03-27,9819
2016-03-28,9819
2016-03-29,9819
2016-03-30,9819
2016-03-31,9819
2016-04-01,9819
2016-04-02,9819
2016-04-03,9819
2016-04-04,9819
2016-04-05,9819
2016-04-06,9819
2016-04-07,9819
2016-04-08,9819
2016-04-09,9819
2016-04-10,9819
2016-04-11,9819
2016-04-12,9819
2016-04-13,9819
2016-04-14,9819
2016-04-15,9819
2016-04-16,9819
2016-04-17,9819
2016-04-18,9819
2016-04-19,9819
2016-04-20,9819
2016-04-21,9819
2016-04-22,9819
2016-04-23,9819
2016-04-24,9819
2016-04-25,9819
2016-04-26,9819
2016-04-27,9819
2016-04-28,9819
2016-04-29,9819
2016-04-30,9819
2016-05-01,9819
2016-05-02,9819
2016-05-03,9819
2016-05-04,9819
2016-05-05,9819
2016-05-06,9819
2016-05-07,9819
2016-05-08,9819
2016-05-09,9819
2016-05-10,9819
2016-05-11,9819
2016-05-12,9819
2016-05-13,9819
2016-05-14,9819
2016-05-15,9819
2016-05-16,9819
2016-05-17,9819
2016-05-18,9819
2016-05-19,9819
2016-05-22,9819
2016-05-23,9819
2016-05-24,9819
2016-05-25,9819
2016-05-26,9819
2016-05-27,9819
2016-05-28,9819
2016-05-29,9819
2016-05-30,9819
2016-05-31,9819
2016-06-01,9819
2016-06-02,9819
2016-06-03,9819
2016-06-04,9819
2016-06-05,9819
2016-06-06,9819
2016-06-07,9819
2016-06-08,9819
2016-06-09,9819
2016-06-10,9819
2016-06-11,9819
2016-06-12,9819
2016-06-13,9819
2016-06-14,9819
2016-06-15,9819
2016-06-16,9819
2016-06-17,9819
2016-06-18,9819
2016-06-19,9819
2016-06-20,9819
2016-06-21,9819
2016-06-22,9819
2016-06-23,9819
2016-06-24,10231
2016-06-25,10231
2016-06-26,10231
2016-06-27,10231
2016-06-28,10231
2016-06-29,10231
2016-06-30,10231
2016-07-01,10231
2016-07-02,10231
2016-07-03,10231
2016-07-04,10231
2016-07-05,10231
2016-07-06,10231
2016-07-07,10231
2016-07-08,10231
2016-07-09,10231
2016-07-10,10231
2016-07-11,10231
2016-07-12,10231
2016-07-13,10231
2016-07-14,10231
2016-07-15,10231
2016-07-16,10231
2016-07-17,10231
2016-07-18,10231
2016-07-23,10231
2016-07-24,10231
2016-07-25,10231
2016-07-26,10231
2016-07-27,10231
2016-07-28,10231
2016-07-29,10231
2016-07-30,10231
2016-07-31,10231
2016-08-01,10231
2016-08-02,10231
2016-08-03,10231
2016-08-04,10231
2016-08-05,10231
2016-08-06,10231
2016-08-07,10231
2016-08-08,10231
2016-08-09,10231
2016-08-10,10231
2016-08-11,10231
2016-08-12,10231
2016-08-13,10231
2016-08-14,10231
2016-08-15,10231
2016-08-16,10231
2016-08-17,10231
2016-08-18,10231
2016-08-19,10231
2016-08-20,10231
2016-08-21,10231
2016-08-22,10231
2016-08-23,10231
2016-08-24,10231
2016-08-25,10231
2016-08-26,10231
2016-08-28,10231
2016-08-31,10231
2016-09-01,10231
2016-09-02,10231
2016-09-03,10231
2016-09-04,10231
2016-09-05,10231
2016-09-06,10231
2016-09-07,10231
2016-09-08,10231
2016-09-09,10231
2016-09-10,10231
2016-09-11,10231
2016-09-12,10231
2016-09-13,10231
2016-09-14,10231
2016-09-15,10231
2016-09-16,10231
2016-09-17,10231
2016-09-18,10231
2016-09-19,10231
2016-09-20,10231
2016-09-21,10231
2016-09-22,10231
2016-09-23,10231
2016-09-24,10231
2016-09-25,10231
2016-09-26,10231
2016-09-27,10231
2016-09-28,10231
2016-09-29,10231
2016-09-30,10231
2016-10-01,10231
2016-10-02,10231
2016-10-03,10231
2016-10-04,10231
2016-10-05,10231
2016-10-06,10231
2016-10-07,10231
2016-10-08,10231
2016-10-09,10231
2016-10-10,10231
2016-10-11,10231
2016-10-12,10231
2016-10-13,10231
2016-10-14,10231
2016-10-15,10231
2016-10-16,10231
2016-10-17,10231
2016-10-18,10231
2016-10-19,10231
2016-10-20,10231
2016-10-21,10231
2016-10-22,10231
2016-10-23,10231
2016-10-24,10231
2016-10-25,10231
2016-10-26,10231
2016-10-27,10231
2016-10-28,10231
2016-10-29,10231
2016-10-30,10231
2016-10-31,10231
2016-11-01,10231
2016-11-02,10697
2016-11-03,10697
2016-11-04,10697
2016-11-05,10697
2016-11-06,10697
2016-11-07,10697
2016-11-08,10697
2016-11-09,10697
2016-11-10,10697
2016-11-11,10697
2016-11-12,10697
2016-11-13,10697
2016-11-14,10697
2016-12-07,10697
2016-12-08,10697
2016-12-09,10697
2016-12-10,10697
2016-12-11,10697
2016-12-12,10697
2016-12-13,10697
2016-12-14,10697
2016-12-15,10697
2016-12-16,10697
2016-12-17,10697
2016-12-18,10697
2016-12-19,10697
2016-12-20,10697
2016-12-21,10697
2016-12-22,10697
2016-12-23,10697
2016-12-24,10697
2016-12-25,10697
2016-12-26,10697
2016-12-27,10697
2016-12-28,10697
2016-12-29,10697
2016-12-30,10697
2016-12-31,10697
2017-01-01,10697
2017-01-02,10697
2017-01-03,10697
2017-01-04,10697
2017-01-05,10697
2017-01-06,10697
2017-01-07,10697
2017-01-08,10697
2017-01-09,10697
2017-01-10,10697
2017-01-11,10697
2017-01-12,10697
2017-01-13,10697
2017-01-14,10697
2017-01-15,10697
2017-01-16,10697
2017-01-17,10697
2017-01-18,10697
2017-01-19,10697
2017-01-20,10697
2017-01-21,10697
2017-01-22,10697
2017-01-27,10697
2017-01-28,10697
2017-01-29,10697
2017-01-30,10697
2017-01-31,10697
2017-02-01,10697
2017-02-02,10697
2017-02-03,10697
2017-02-04,10697
2017-02-05,10697
2017-02-06,10697
2017-02-07,10697
2017-02-08,10697
2017-02-09,10697
2017-02-10,10697
2017-02-11,10697
2017-02-12,10697
2017-02-13,10697
2017-02-14,10697
2017-02-15,10697
2017-02-16,11167
2017-02-18,11167
2017-02-19,11167
2017-02-20,11167
2017-02-21,11167
2017-02-22,11167
2017-02-23,11167
2017-02-24,11167
2017-02-25,11167
2017-02-26,11167
2017-02-27,11167
2017-02-28,11167
2017-03-01,11167
2017-03-02,11167
2017-03-03,11167
2017-03-04,11167
2017-03-05,11167
2017-03-06,11167
2017-03-07,11167
2017-03-08,11167
2017-03-09,11167
2017-03-10,11167
2017-03-11,11167
2017-03-12,11167
2017-03-13,11167
2017-03-14,11167
2017-03-15,11167
2017-03-16,11167
2017-03-17,11167
2017-03-18,11167
2017-03-19,11167
2017-03-20,11167
2017-03-21,11167
2017-03-22,11167
2017-03-23,11167
2017-03-24,11167
2017-03-25,11167
2017-03-26,11167
2017-03-27,11167
2017-03-28,11167
2017-03-29,11167
2017-03-30,11167
2017-03-31,11167
2017-04-01,11167
2017-04-02,11167
2017-04-03,11167
2017-04-04,11167
2017-04-12,11167
2017-04-13,11167
2017-04-14,11167
2017-04-15,11167
2017-04-16,11167
2017-04-17,11167
2017-04-18,11167
2017-04-19,11167
2017-04-20,11167
2017-04-21,11167
2017-04-22,11167
2017-04-23,11167
2017-04-24,11167
2017-04-25,11167
2017-04-26,11167
2017-04-27,11167
2017-04-28,11167
2017-04-29,11167
2017-04-30,11167
2017-05-01,11167
2017-05-02,11167
2017-05-03,11167
2017-05-04,11167
2017-05-05,11167
2017-05-06,11167
2017-05-07,11167
2017-05-08,11167
2017-05-09,11167
2017-05-10,11167
2017-05-11,11167
2017-05-12,11167
2017-05-13,11167
2017-05-14,11167
2017-05-15,11167
2017-05-16,11167
2017-05-17,11167
2017-05-18,11167
2017-05-19,11167
2017-05-20,11167
2017-05-21,11167
2017-05-22,11167
2017-05-23,11167
2017-05-24,11167
2017-05-25,11167
2017-05-26,11167
2017-05-27,11167
2017-05-28,11167
2017-05-29,11167
2017-05-30,11167
2017-05-31,11167
2017-06-01,11167
2017-06-02,11167
2017-06-03,11167
2017-06-06,11167
2017-06-07,11167
2017-06-08,11167
2017-06-09,11167
2017-06-10,11167
2017-06-11,11167
2017-06-12,11167
2017-06-13,11167
2017-06-14,11167
2017-06-15,11657
2017-06-16,11657
2017-06-17,11657
2017-06-18,11657
2017-06-19,11657
2017-06-20,11657
2017-06-21,11657
2017-06-22,11657
2017-06-23,11657
2017-06-24,11657
2017-06-25,11657
2017-06-26,11657
2017-06-27,11657
2017-06-28,11657
2017-06-29,11657
2017-06-30,11657
2017-07-01,11657
2017-07-02,11657
2017-07-03,11657
2017-07-04,11657
2017-07-05,11657
2017-07-06,11657
2017-07-07,11657
2017-07-08,11657
2017-07-13,11657
2017-07-14,11657
2017-07-15,11657
2017-07-16,11657
2017-07-17,11657
2017-07-18,11657
2017-07-19,11657
2017-07-20,11657
2017-07-21,11657
2017-07-22,11657
2017-07-23,11657
2017-07-24,11657
2017-07-25,11657
2017-07-26,11657
2017-07-27,11657
2017-07-28,11657
2017-07-29,11657
2017-07-30,11657
2017-07-31,11657
2017-08-01,11657
2017-08-02,11657
2017-08-03,11657
2017-08-04,11657
2017-08-05,11657
2017-08-06,11657
2017-08-09,11657
2017-08-10,11657
2017-08-11,11657
2017-08-12,11657
2017-08-13,11657
2017-08-14,11657
2017-08-15,11657
2017-08-17,11657
2017-08-18,11657
2017-08-19,11657
2017-08-20,11657
2017-08-21,11657
2017-08-22,11657
2017-08-23,11657
2017-08-24,11657
2017-08-25,11657
2017-08-26,11657
2017-08-27,11657
2017-08-28,11657
2017-08-29,11657
2017-08-30,11657
2017-08-31,11657
2017-09-01,11657
2017-09-02,11657
2017-09-03,11657
2017-09-04,11657
2017-09-05,11657
2017-09-06,11657
2017-09-07,11657
2017-09-08,11657
2017-09-09,11657
2017-09-10,11657
2017-09-11,11657
2017-09-12,11657
2017-09-13,11657
2017-09-14,11657
2017-09-15,11657
2017-09-16,11657
2017-09-17,11657
2017-09-19,11657
2017-09-20,11657
2017-09-21,11657
2017-09-22,11657
2017-09-23,11657
2017-09-24,11657
2017-09-25,11657
2017-09-26,11657
2017-09-27,11657
2017-09-28,11657
2017-09-29,11657
2017-09-30,11657
2017-10-01,11657
2017-10-02,11657
2017-10-03,11657
2017-10-04,11657
2017-10-05,11657
2017-10-06,11657
2017-10-07,11657
2017-10-08,11657
2017-10-09,11657
2017-10-10,11657
2017-10-11,11657
2017-10-12,11657
2017-10-13,11657
2017-10-14,11657
2017-10-15,11657
2017-10-16,11657
2017-10-17,11657
2017-10-18,11657
2017-10-19,11657
2017-10-20,11657
2017-10-21,11657
2017-10-22,11657
2017-10-23,11657
2017-10-24,11657
2017-10-25,11657
2017-10-26,11657
2017-10-27,12203
2017-10-28,12203
2017-10-29,12203
2017-10-30,12203
2017-10-31,12203
2017-11-01,12203
2017-11-02,12203
2017-11-03,12203
2017-11-04,12203
2017-11-05,12203
2017-11-06,12203
2017-11-07,12203
2017-11-08,12203
2017-11-09,12203
2017-11-10,12203
2017-11-11,12203
2017-11-12,12203
2017-11-13,12203
2017-11-14,12203
2017-11-15,12203
2017-11-16,12203
2017-11-17,12203
2017-11-18,12203
2017-11-19,12203
2017-11-20,12203
2017-11-21,12203
2017-11-22,12203
2017-11-23,12203
2017-11-24,12203
2017-11-25,12203
2017-11-26,12203
2017-11-27,12203
2017-11-28,12203
2017-11-29,12203
2017-11-30,12203
2017-12-01,12203
2017-12-02,12203
2017-12-03,12203
2017-12-04,12203
2017-12-05,12203
2017-12-06,12203
2017-12-07,12203
2017-12-08,12203
2017-12-09,12203
2017-12-10,12203
2017-12-11,12203
2017-12-12,12203
2017-12-14,12203
2017-12-15,12203
2017-12-16,12203
2017-12-17,12203
2017-12-18,12203
2017-12-19,12203
2017-12-20,12203
2017-12-21,12203
2017-12-22,12203
2017-12-23,12203
2017-12-24,12203
2017-12-25,12203
2017-12-26,12203
2017-12-27,12203
2017-12-28,12203
2017-12-29,12203
2017-12-30,12203
2017-12-31,12203
2018-01-01,12203
2018-01-02,12203
2018-01-03,12203
2018-01-04,12203
2018-01-05,12203
2018-01-06,12203
2018-01-07,12203
2018-01-08,12203
2018-01-09,12203
2018-01-10,12203
2018-01-11,12203
2018-01-12,12203
2018-01-13,12203
2018-01-14,12203
2018-01-15,12203
2018-01-16,12203
2018-01-17,12203
2018-01-18,12203
2018-01-19,12203
2018-01-20,12203
2018-01-21,12203
2018-01-22,12203
2018-01-23,12203
2018-01-24,12727
2018-01-25,12727
2018-01-26,12727
2018-01-27,12727
2018-01-28,12727
2018-01-29,12727
2018-01-31,12727
2018-02-01,12727
2018-02-02,12727
2018-02-03,12727
2018-02-04,12727
2018-02-05,12727
2018-02-06,12727
2018-02-07,12727
2018-02-08,12727
2018-02-09,12727
2018-02-10,12727
2018-02-11,12727
2018-02-12,12727
2018-02-13,12727
2018-02-14,12727
2018-02-15,12727
2018-02-16,12727
2018-02-17,12727
2018-02-18,12727
2018-02-19,12727
2018-02-20,12727
2018-02-21,12727
2018-02-22,12727
2018-02-23,12727
2018-02-24,12727
2018-02-25,12727
2018-02-26,12727
2018-02-27,12727
2018-03-01,12727
2018-03-02,12727
2018-03-03,12727
2018-03-04,12727
2018-03-05,12727
2018-03-06,12727
2018-03-07,12727
2018-03-08,12727
2018-03-09,12727
2018-03-10,12727
2018-03-11,12727
2018-03-12,12727
2018-03-13,12727
2018-03-14,12727
2018-03-15,12727
2018-03-16,12727
2018-03-17,12727
2018-03-18,12727
2018-03-19,12727
2018-03-20,12727
2018-03-21,12727
2018-03-23,13302
2018-03-24,13302
2018-03-26,13302
2018-03-27,13302
2018-03-28,13302
2018-03-29,13302
2018-03-30,13302
2018-03-31,13302
2018-04-01,13302
2018-04-02,13302
2018-04-03,13302
2018-04-04,13302
2018-04-05,13302
2018-04-06,13302
2018-04-08,13302
2018-04-09,13302
2018-04-10,13302
2018-04-11,13302
2018-04-12,13302
2018-04-13,13302
2018-04-14,13302
2018-04-15,13302
2018-04-16,13302
2018-04-17,13302
2018-04-18,13302
2018-04-19,13302
2018-04-20,13302
2018-04-21,13302
2018-04-22,13302
2018-04-23,13302
2018-04-24,13302
2018-04-25,13302
2018-04-26,13302
2018-04-27,13302
2018-04-28,13302
2018-04-29,13302
2018-04-30,13302
2018-05-01,13302
2018-05-02,13302
2018-05-04,13302
2018-05-05,13302
2018-05-06,13302
2018-05-07,13302
2018-05-08,13302
2018-05-09,13302
2018-05-10,13302
2018-05-11,13302
2018-05-12,13302
2018-05-13,13302
2018-05-14,13302
2018-05-15,13302
2018-05-16,13302
2018-05-17,13302
2018-05-18,13665
2018-05-19,13665
2018-05-20,13665
2018-05-21,13665
2018-05-22,13665
2018-05-23,13665
2018-05-24,13665
2018-05-25,13665
2018-05-26,13665
2018-05-27,13665
2018-05-28,13665
2018-05-29,13665
2018-05-30,13665
2018-05-31,13665
2018-06-01,13665
2018-06-02,13665
2018-06-03,13665
2018-06-04,13665
2018-06-05,13665
2018-06-06,13665
2018-06-07,13665
2018-06-08,13665
2018-06-09,13665
2018-06-10,13665
2018-06-11,13665
2018-06-12,13665
2018-06-13,13665
2018-06-14,13665
2018-06-15,13665
2018-06-16,13665
2018-06-17,13665
2018-06-18,13665
2018-06-19,13665
2018-06-20,13665
2018-06-21,13665
2018-06-22,13665
2018-06-23,13665
2018-06-24,13665
2018-06-25,13665
2018-06-26,13665
2018-06-27,13665
2018-06-28,13665
2018-06-29,13665
2018-06-30,13665
2018-07-01,13665
2018-07-02,13665
2018-07-03,13665
2018-07-04,13665
2018-07-05,13665
2018-07-06,13665
2018-07-07,13665
2018-07-08,13665
2018-07-09,13665
2018-07-10,13665
2018-07-11,13665
2018-07-12,13665
2018-07-13,13665
2018-07-14,13665
2018-07-15,13665
2018-07-16,13665
2018-07-17,13665
2018-07-18,13665
2018-07-19,13665
2018-07-20,13665
2018-07-21,13665
2018-07-22,13665
2018-07-23,13665
2018-07-24,13665
2018-07-25,13665
2018-07-26,13665
2018-07-27,13665
2018-07-28,13665
2018-07-29,13665
2018-07-30,13665
2018-07-31,13665
2018-08-01,13665
2018-08-02,13665
2018-08-03,13665
2018-08-04,13665
2018-08-05,13665
2018-08-06,13665
2018-08-07,13665
2018-08-08,13665
2018-08-09,13665
2018-08-10,13665
2018-08-11,13665
2018-08-12,13665
2018-08-14,13665
2018-08-16,13665
2018-08-17,13665
2018-08-18,13665
2018-08-19,13665
2018-08-20,13665
2018-08-21,13665
2018-08-22,13665
2018-08-23,13665
2018-08-24,13665
2018-08-25,13665
2018-08-26,13665
2018-08-27,13665
2018-08-28,13665
2018-08-29,14265
2018-08-30,14265
2018-08-31,14265
2018-09-01,14265
2018-09-02,14265
2018-09-03,14265
2018-09-04,14265
2018-09-05,14265
2018-09-06,14265
2018-09-07,14265
2018-09-08,14265
2018-09-09,14265
2018-09-10,14265
2018-09-11,14265
2018-09-12,14265
2018-09-13,14265
2018-09-14,14265
2018-09-15,14265
2018-09-16,14265
2018-09-17,14265
2018-09-18,14265
2018-09-19,14265
2018-09-20,14265
2018-09-21,14265
2018-09-22,14265
2018-09-23,14265
2018-09-24,14265
2018-09-25,14265
2018-09-26,14265
2018-09-27,14265
2018-09-28,14265
2018-09-29,14265
2018-09-30,14265
2018-10-02,14265
2018-10-03,14265
2018-10-04,14265
2018-10-05,14265
2018-10-06,14265
2018-10-07,14265
2018-10-08,14265
2018-10-09,14265
2018-10-10,14265
2018-10-11,14265
2018-10-12,14265
2018-10-13,14265
2018-10-14,14658
2018-10-15,14658
2018-10-16,14658
2018-10-17,14658
2018-10-18,14658
2018-10-19,14658
2018-10-20,14658
2018-10-21,14658
2018-10-22,14658
2018-10-23,14658
2018-10-24,14658
2018-10-25,14658
2018-10-26,14658
2018-10-27,14658
2018-10-28,14658
2018-10-29,14658
2018-10-30,14658
2018-10-31,14658
2018-11-01,14658
2018-11-03,14658
2018-11-04,14658
2018-11-05,14658
2018-11-06,14658
2018-11-07,14658
2018-11-08,14658
2018-11-09,14658
2018-11-10,14658
2018-11-11,14658
2018-11-12,14658
2018-11-13,14658
2018-11-15,14658
2018-11-16,15351
2018-11-17,15351
2018-11-18,15351
2018-11-19,15351
2018-11-20,15351
2018-11-21,15351
2018-11-22,15351
2018-11-23,15351
2018-11-24,15351
2018-11-25,15351
2018-11-26,15351
2018-11-27,15351
2018-11-28,15351
2018-11-29,15351
2018-12-01,15351
2018-12-02,15351
2018-12-03,15351
2018-12-04,15351
2018-12-05,15351
2018-12-07,15351
2018-12-09,15351
2018-12-10,15351
2018-12-11,15351
2018-12-12,15351
2018-12-13,15351
2018-12-14,16100
2018-12-15,16100
2018-12-16,16100
2018-12-17,16100
2018-12-18,16100
2018-12-19,16100
2018-12-20,16100
2018-12-21,16100
2018-12-22,16100
2018-12-23,16100
2018-12-24,16100
2018-12-25,16100
2018-12-26,16100
2018-12-27,16100
2018-12-28,16100
2018-12-29,16100
2018-12-30,16100
2018-12-31,16100
2019-01-01,16100
2019-01-02,16100
2019-01-03,16100
2019-01-04,16100
2019-01-05,16100
2019-01-06,16100
2019-01-08,16100
2019-01-10,16857
2019-01-11,16857
2019-01-12,16857
2019-01-13,16857
2019-01-14,16857
2019-01-15,16857
2019-01-16,16857
2019-01-17,16857
2019-01-18,16857
2019-01-19,16857
2019-01-20,16857
2019-01-21,16857
2019-01-22,16857
2019-01-23,16857
2019-01-25,16857
2019-01-26,16857
2019-01-27,16857
2019-01-28,16857
2019-01-29,16857
2019-01-30,16857
2019-01-31,16857
2019-02-01,16857
2019-02-02,16857
2019-02-03,16857
2019-02-04,16857
2019-02-05,16857
2019-02-06,16857
2019-02-07,16857
2019-02-08,16857
2019-02-09,16857
2019-02-10,17598
2019-02-11,17598
2019-02-12,17598
2019-02-13,17598
2019-02-14,17598
2019-02-15,17598
2019-02-16,17598
2019-02-17,17598
2019-02-18,17598
2019-02-19,17598
2019-02-20,17598
2019-02-21,17598
2019-02-22,17598
2019-02-23,17598
2019-02-24,17598
2019-02-25,17598
2019-02-26,17598
2019-02-27,17598
2019-02-28,17598
2019-03-01,17598
2019-03-02,17598
2019-03-03,17598
2019-03-04,17598
2019-03-05,17598
2019-03-06,17598
2019-03-07,17598
2019-03-08,17598
2019-03-09,17598
2019-03-10,17598
2019-03-11,17598
2019-03-12,17598
2019-03-13,17598
2019-03-14,17598
2019-03-15,17598
2019-03-16,17598
2019-03-17,17598
2019-03-18,17598
2019-03-19,17598
2019-03-20,17598
2019-03-21,17598
2019-03-22,17598
2019-03-23,17598
2019-03-24,17598
2019-03-25,17598
2019-03-26,17598
2019-03-27,17598
2019-03-28,17598
2019-03-29,17598
2019-03-30,17598
2019-03-31,18432
