date_obj,Enchant%20ruby%20or%20topaz price
2015-12-18,1469
2015-12-19,1469
2015-12-20,1469
2015-12-21,1469
2015-12-22,1469
2015-12-23,1469
2015-12-24,1469
2015-12-25,1469
2015-12-26,1469
2015-12-27,1469
2015-12-28,1469
2015-12-29,1469
2015-12-30,1469
2015-12-31,1469
2016-01-01,1469
2016-01-02,1469
2016-01-03,1469
2016-01-04,1469
2016-01-05,1469
2016-01-06,1469
2016-01-07,1469
2016-01-08,1469
2016-01-09,1469
2016-01-10,1469
2016-01-11,1469
2016-01-12,1469
2016-01-13,1469
2016-01-14,1469
2016-01-15,1469
2016-01-16,1420
2016-01-17,1420
2016-01-18,1420
2016-01-19,1420
2016-01-20,1420
2016-01-21,1420
2016-01-22,1420
2016-01-23,1420
2016-01-24,1420
2016-01-25,1420
2016-01-26,1420
2016-01-27,1420
2016-01-28,1420
2016-01-29,1420
2016-01-30,1420
2016-01-31,1420
2016-02-01,1420
2016-02-02,1420
2016-02-03,1420
2016-02-04,1420
2016-02-05,1420
2016-02-06,1420
2016-02-07,1420
2016-02-08,1420
2016-02-09,1420
2016-02-10,1420
2016-02-11,1420
2016-02-12,1420
2016-02-13,1420
2016-02-14,1420
2016-02-15,1420
2016-02-16,1420
2016-02-17,1420
2016-02-18,1420
2016-02-19,1420
2016-02-20,1420
2016-02-21,1420
2016-02-22,1420
2016-02-23,1420
2016-02-24,1420
2016-02-25,1420
2016-02-26,1420
2016-02-27,1420
2016-02-28,1420
2016-02-29,1420
2016-03-01,1420
2016-03-02,1420
2016-03-03,1420
2016-03-04,1420
2016-03-05,1420
2016-03-06,1420
2016-03-07,1420
2016-03-08,1420
2016-03-09,1420
2016-03-10,1420
2016-03-11,1420
2016-03-12,1420
2016-03-13,1420
2016-03-14,1420
2016-03-15,1420
2016-03-16,1420
2016-03-17,1420
2016-03-18,1420
2016-03-19,1420
2016-03-20,1420
2016-03-21,1420
2016-03-22,1420
2016-03-23,1420
2016-03-24,1420
2016-03-25,1420
2016-03-26,1420
2016-03-27,1420
2016-03-28,1420
2016-03-29,1420
2016-03-30,1420
2016-03-31,1420
2016-04-01,1420
2016-04-02,1420
2016-04-03,1420
2016-04-04,1420
2016-04-05,1420
2016-04-06,1420
2016-04-07,1420
2016-04-08,1420
2016-04-09,1420
2016-04-10,1420
2016-04-11,1420
2016-04-12,1420
2016-04-13,1420
2016-04-14,1420
2016-04-15,1420
2016-04-16,1420
2016-04-17,1420
2016-04-18,1420
2016-04-19,1420
2016-04-20,1420
2016-04-21,1420
2016-04-22,1420
2016-04-23,1420
2016-04-24,1420
2016-04-25,1420
2016-04-26,1420
2016-04-27,1420
2016-04-28,1420
2016-04-29,1420
2016-04-30,1420
2016-05-01,1420
2016-05-02,1420
2016-05-03,1420
2016-05-04,1420
2016-05-05,1420
2016-05-06,1420
2016-05-07,1420
2016-05-08,1420
2016-05-09,1420
2016-05-10,1420
2016-05-11,1420
2016-05-12,1420
2016-05-13,1420
2016-05-14,1420
2016-05-15,1420
2016-05-16,1420
2016-05-17,1420
2016-05-18,1420
2016-05-19,1420
2016-05-22,1420
2016-05-23,1420
2016-05-24,1420
2016-05-25,1420
2016-05-26,1420
2016-05-27,1420
2016-05-28,1420
2016-05-29,1420
2016-05-30,1420
2016-05-31,1420
2016-06-01,1362
2016-06-02,1362
2016-06-03,1362
2016-06-04,1362
2016-06-05,1362
2016-06-06,1362
2016-06-07,1362
2016-06-08,1362
2016-06-09,1362
2016-06-10,1362
2016-06-11,1362
2016-06-12,1362
2016-06-13,1362
2016-06-14,1362
2016-06-15,1362
2016-06-16,1362
2016-06-17,1362
2016-06-18,1362
2016-06-19,1362
2016-06-20,1362
2016-06-21,1362
2016-06-22,1362
2016-06-23,1362
2016-06-24,1362
2016-06-25,1362
2016-06-26,1362
2016-06-27,1362
2016-06-28,1362
2016-06-29,1362
2016-06-30,1362
2016-07-01,1362
2016-07-02,1362
2016-07-03,1362
2016-07-04,1362
2016-07-05,1362
2016-07-06,1362
2016-07-07,1362
2016-07-08,1362
2016-07-09,1362
2016-07-10,1362
2016-07-11,1362
2016-07-12,1362
2016-07-13,1362
2016-07-14,1362
2016-07-15,1362
2016-07-16,1362
2016-07-17,1362
2016-07-18,1362
2016-07-23,1362
2016-07-24,1362
2016-07-25,1362
2016-07-26,1362
2016-07-27,1362
2016-07-28,1362
2016-07-29,1362
2016-07-30,1362
2016-07-31,1362
2016-08-01,1362
2016-08-02,1362
2016-08-03,1362
2016-08-04,1362
2016-08-05,1362
2016-08-06,1362
2016-08-07,1362
2016-08-08,1362
2016-08-09,1362
2016-08-10,1362
2016-08-11,1362
2016-08-12,1362
2016-08-13,1362
2016-08-14,1362
2016-08-15,1362
2016-08-16,1362
2016-08-17,1362
2016-08-18,1362
2016-08-19,1362
2016-08-20,1362
2016-08-21,1362
2016-08-22,1362
2016-08-23,1362
2016-08-24,1362
2016-08-25,1362
2016-08-26,1362
2016-08-28,1362
2016-08-31,1362
2016-09-01,1362
2016-09-02,1362
2016-09-03,1362
2016-09-04,1362
2016-09-05,1362
2016-09-06,1362
2016-09-07,1362
2016-09-08,1362
2016-09-09,1362
2016-09-10,1362
2016-09-11,1362
2016-09-12,1362
2016-09-13,1362
2016-09-14,1362
2016-09-15,1296
2016-09-16,1296
2016-09-17,1296
2016-09-18,1296
2016-09-19,1296
2016-09-20,1296
2016-09-21,1296
2016-09-22,1296
2016-09-23,1296
2016-09-24,1296
2016-09-25,1296
2016-09-26,1296
2016-09-27,1296
2016-09-28,1296
2016-09-29,1296
2016-09-30,1296
2016-10-01,1296
2016-10-02,1296
2016-10-03,1296
2016-10-04,1296
2016-10-05,1296
2016-10-06,1296
2016-10-07,1296
2016-10-08,1296
2016-10-09,1296
2016-10-10,1296
2016-10-11,1296
2016-10-12,1296
2016-10-13,1296
2016-10-14,1296
2016-10-15,1296
2016-10-16,1296
2016-10-17,1296
2016-10-18,1296
2016-10-19,1296
2016-10-20,1296
2016-10-21,1296
2016-10-22,1296
2016-10-23,1296
2016-10-24,1296
2016-10-25,1296
2016-10-26,1296
2016-10-27,1296
2016-10-28,1296
2016-10-29,1296
2016-10-30,1296
2016-10-31,1296
2016-11-01,1296
2016-11-02,1296
2016-11-03,1296
2016-11-04,1296
2016-11-05,1296
2016-11-06,1296
2016-11-07,1296
2016-11-08,1296
2016-11-09,1296
2016-11-10,1296
2016-11-11,1296
2016-11-12,1296
2016-11-13,1296
2016-11-14,1296
2016-11-15,1296
2016-12-07,1296
2016-12-08,1296
2016-12-09,1296
2016-12-10,1296
2016-12-11,1296
2016-12-12,1296
2016-12-13,1296
2016-12-14,1296
2016-12-15,1296
2016-12-16,1296
2016-12-17,1296
2016-12-18,1296
2016-12-19,1296
2016-12-20,1296
2016-12-21,1296
2016-12-22,1296
2016-12-23,1296
2016-12-24,1296
2016-12-25,1296
2016-12-26,1296
2016-12-27,1296
2016-12-28,1296
2016-12-29,1296
2016-12-30,1296
2016-12-31,1296
2017-01-01,1296
2017-01-02,1296
2017-01-03,1296
2017-01-04,1296
2017-01-05,1296
2017-01-06,1231
2017-01-07,1231
2017-01-08,1231
2017-01-09,1231
2017-01-10,1231
2017-01-11,1231
2017-01-12,1231
2017-01-13,1231
2017-01-14,1231
2017-01-15,1231
2017-01-16,1231
2017-01-17,1231
2017-01-18,1231
2017-01-19,1231
2017-01-20,1231
2017-01-21,1231
2017-01-22,1231
2017-01-23,1231
2017-01-27,1231
2017-01-28,1231
2017-01-29,1231
2017-01-30,1231
2017-01-31,1231
2017-02-01,1231
2017-02-02,1231
2017-02-03,1231
2017-02-04,1231
2017-02-05,1231
2017-02-06,1231
2017-02-07,1231
2017-02-08,1231
2017-02-09,1231
2017-02-10,1231
2017-02-11,1231
2017-02-12,1231
2017-02-13,1231
2017-02-14,1231
2017-02-15,1231
2017-02-16,1231
2017-02-18,1231
2017-02-19,1231
2017-02-20,1231
2017-02-21,1231
2017-02-22,1231
2017-02-23,1231
2017-02-24,1231
2017-02-25,1231
2017-02-26,1231
2017-02-27,1231
2017-02-28,1231
2017-03-01,1231
2017-03-02,1231
2017-03-03,1231
2017-03-04,1231
2017-03-05,1231
2017-03-06,1231
2017-03-07,1231
2017-03-08,1231
2017-03-09,1231
2017-03-10,1231
2017-03-11,1231
2017-03-12,1231
2017-03-13,1231
2017-03-14,1231
2017-03-15,1231
2017-03-16,1231
2017-03-17,1231
2017-03-18,1231
2017-03-19,1231
2017-03-20,1231
2017-03-21,1231
2017-03-22,1231
2017-03-23,1231
2017-03-24,1231
2017-03-25,1231
2017-03-26,1231
2017-03-27,1231
2017-03-28,1231
2017-03-29,1231
2017-03-30,1175
2017-03-31,1175
2017-04-01,1175
2017-04-02,1175
2017-04-03,1175
2017-04-04,1175
2017-04-12,500
2017-04-13,500
2017-04-14,500
2017-04-15,500
2017-04-16,500
2017-04-17,500
2017-04-18,500
2017-04-19,500
2017-04-20,500
2017-04-21,500
2017-04-22,500
2017-04-23,500
2017-04-24,500
2017-04-25,500
2017-04-26,500
2017-04-27,500
2017-04-28,500
2017-04-29,500
2017-04-30,500
2017-05-01,500
2017-05-02,500
2017-05-03,500
2017-05-04,500
2017-05-05,500
2017-05-06,500
2017-05-07,500
2017-05-08,500
2017-05-09,500
2017-05-10,500
2017-05-11,500
2017-05-12,500
2017-05-13,500
2017-05-14,500
2017-05-15,500
2017-05-16,500
2017-05-17,500
2017-05-18,500
2017-05-19,500
2017-05-20,500
2017-05-21,500
2017-05-22,500
2017-05-23,500
2017-05-24,500
2017-05-25,500
2017-05-26,500
2017-05-27,500
2017-05-28,500
2017-05-29,500
2017-05-30,500
2017-05-31,500
2017-06-01,500
2017-06-02,500
2017-06-03,500
2017-06-04,500
2017-06-05,500
2017-06-06,500
2017-06-07,500
2017-06-08,500
2017-06-09,500
2017-06-10,500
2017-06-11,500
2017-06-12,500
2017-06-13,500
2017-06-14,500
2017-06-15,500
2017-06-16,500
2017-06-17,500
2017-06-18,500
2017-06-19,500
2017-06-20,500
2017-06-21,500
2017-06-22,500
2017-06-23,500
2017-06-24,500
2017-06-25,500
2017-06-26,500
2017-06-27,500
2017-06-28,500
2017-06-29,500
2017-06-30,500
2017-07-01,500
2017-07-02,500
2017-07-03,500
2017-07-04,500
2017-07-05,500
2017-07-06,500
2017-07-07,500
2017-07-08,500
2017-07-13,500
2017-07-14,500
2017-07-15,500
2017-07-16,482
2017-07-17,482
2017-07-18,482
2017-07-19,482
2017-07-20,482
2017-07-21,482
2017-07-22,482
2017-07-23,482
2017-07-24,482
2017-07-25,482
2017-07-26,482
2017-07-27,482
2017-07-28,482
2017-07-29,482
2017-07-30,482
2017-07-31,482
2017-08-01,482
2017-08-02,482
2017-08-03,482
2017-08-04,482
2017-08-05,482
2017-08-06,482
2017-08-09,482
2017-08-10,482
2017-08-11,482
2017-08-12,482
2017-08-13,482
2017-08-14,482
2017-08-15,482
2017-08-16,482
2017-08-17,482
2017-08-18,482
2017-08-19,482
2017-08-20,482
2017-08-21,482
2017-08-22,482
2017-08-23,482
2017-08-24,482
2017-08-25,482
2017-08-26,472
2017-08-27,472
2017-08-28,472
2017-08-29,472
2017-08-30,472
2017-08-31,472
2017-09-01,472
2017-09-03,472
2017-09-04,472
2017-09-05,472
2017-09-06,472
2017-09-07,472
2017-09-08,472
2017-09-09,485
2017-09-10,485
2017-09-11,485
2017-09-12,485
2017-09-13,485
2017-09-14,485
2017-09-15,485
2017-09-16,485
2017-09-17,485
2017-09-18,485
2017-09-19,485
2017-09-20,485
2017-09-21,485
2017-09-22,485
2017-09-23,485
2017-09-24,485
2017-09-25,485
2017-09-26,485
2017-09-27,496
2017-09-28,496
2017-09-29,496
2017-09-30,496
2017-10-01,496
2017-10-02,496
2017-10-03,496
2017-10-04,496
2017-10-05,496
2017-10-06,496
2017-10-07,496
2017-10-08,496
2017-10-09,496
2017-10-10,496
2017-10-11,496
2017-10-12,496
2017-10-13,496
2017-10-14,492
2017-10-15,492
2017-10-16,492
2017-10-17,492
2017-10-18,492
2017-10-19,492
2017-10-20,492
2017-10-21,492
2017-10-22,492
2017-10-23,492
2017-10-24,492
2017-10-25,492
2017-10-26,492
2017-10-27,492
2017-10-28,492
2017-10-29,492
2017-10-30,492
2017-10-31,492
2017-11-01,492
2017-11-02,492
2017-11-03,492
2017-11-04,494
2017-11-05,494
2017-11-06,494
2017-11-07,494
2017-11-08,494
2017-11-09,494
2017-11-10,494
2017-11-11,494
2017-11-12,494
2017-11-13,494
2017-11-14,494
2017-11-15,494
2017-11-16,494
2017-11-17,494
2017-11-18,494
2017-11-19,494
2017-11-20,494
2017-11-21,494
2017-11-22,494
2017-11-23,476
2017-11-24,476
2017-11-25,476
2017-11-26,476
2017-11-27,476
2017-11-28,476
2017-11-29,476
2017-11-30,476
2017-12-01,476
2017-12-02,476
2017-12-03,476
2017-12-04,476
2017-12-05,476
2017-12-06,476
2017-12-07,476
2017-12-08,476
2017-12-09,476
2017-12-10,476
2017-12-11,476
2017-12-12,476
2017-12-13,476
2017-12-14,476
2017-12-15,476
2017-12-16,472
2017-12-17,472
2017-12-18,472
2017-12-19,472
2017-12-20,472
2017-12-21,472
2017-12-22,472
2017-12-23,472
2017-12-24,472
2017-12-25,472
2017-12-26,472
2017-12-27,472
2017-12-28,472
2017-12-29,472
2017-12-30,472
2017-12-31,472
2018-01-01,472
2018-01-02,472
2018-01-03,476
2018-01-04,476
2018-01-05,476
2018-01-06,476
2018-01-07,476
2018-01-08,476
2018-01-09,476
2018-01-10,476
2018-01-11,493
2018-01-12,493
2018-01-13,493
2018-01-14,493
2018-01-15,493
2018-01-16,493
2018-01-17,493
2018-01-18,493
2018-01-19,493
2018-01-20,493
2018-01-21,493
2018-01-22,493
2018-01-23,503
2018-01-25,503
2018-01-26,503
2018-01-27,503
2018-01-28,503
2018-01-29,503
2018-01-30,503
2018-01-31,503
2018-02-01,503
2018-02-02,503
2018-02-03,503
2018-02-04,503
2018-02-05,503
2018-02-06,512
2018-02-07,512
2018-02-08,512
2018-02-09,512
2018-02-10,512
2018-02-11,512
2018-02-12,512
2018-02-13,512
2018-02-14,512
2018-02-15,512
2018-02-16,512
2018-02-17,512
2018-02-18,512
2018-02-19,512
2018-02-20,512
2018-02-21,513
2018-02-22,513
2018-02-23,513
2018-02-24,513
2018-02-25,513
2018-02-26,513
2018-02-27,513
2018-02-28,513
2018-03-01,513
2018-03-02,513
2018-03-03,513
2018-03-04,513
2018-03-05,513
2018-03-06,518
2018-03-07,518
2018-03-09,518
2018-03-10,518
2018-03-11,518
2018-03-12,518
2018-03-13,518
2018-03-14,518
2018-03-15,518
2018-03-16,518
2018-03-17,518
2018-03-18,518
2018-03-20,518
2018-03-21,524
2018-03-23,524
2018-03-24,524
2018-03-25,524
2018-03-26,524
2018-03-27,524
2018-03-28,524
2018-03-29,524
2018-03-30,524
2018-03-31,524
2018-04-01,524
2018-04-02,524
2018-04-03,524
2018-04-04,524
2018-04-05,524
2018-04-06,545
2018-04-07,545
2018-04-08,545
2018-04-09,545
2018-04-10,545
2018-04-11,545
2018-04-12,545
2018-04-13,545
2018-04-14,545
2018-04-15,545
2018-04-16,545
2018-04-17,545
2018-04-18,545
2018-04-19,545
2018-04-20,545
2018-04-21,545
2018-04-22,561
2018-04-23,561
2018-04-24,561
2018-04-25,561
2018-04-26,561
2018-04-27,561
2018-04-28,561
2018-04-29,561
2018-04-30,561
2018-05-01,561
2018-05-03,561
2018-05-04,561
2018-05-05,561
2018-05-07,561
2018-05-08,577
2018-05-09,577
2018-05-10,577
2018-05-11,577
2018-05-12,577
2018-05-13,577
2018-05-14,577
2018-05-15,577
2018-05-16,577
2018-05-17,577
2018-05-18,577
2018-05-19,577
2018-05-20,577
2018-05-21,577
2018-05-22,577
2018-05-23,577
2018-05-24,565
2018-05-25,565
2018-05-26,565
2018-05-27,565
2018-05-28,565
2018-05-29,565
2018-05-30,565
2018-05-31,565
2018-06-01,565
2018-06-02,565
2018-06-03,565
2018-06-04,565
2018-06-05,565
2018-06-06,565
2018-06-07,565
2018-06-08,590
2018-06-09,590
2018-06-10,590
2018-06-11,590
2018-06-12,590
2018-06-13,590
2018-06-14,590
2018-06-15,590
2018-06-16,590
2018-06-17,590
2018-06-18,590
2018-06-19,590
2018-06-20,590
2018-06-22,619
2018-06-23,619
2018-06-24,619
2018-06-25,619
2018-06-26,619
2018-06-27,619
2018-06-28,619
2018-06-29,619
2018-06-30,619
2018-07-01,619
2018-07-02,619
2018-07-03,619
2018-07-04,619
2018-07-05,619
2018-07-06,619
2018-07-07,619
2018-07-08,639
2018-07-09,639
2018-07-10,639
2018-07-11,639
2018-07-12,639
2018-07-13,639
2018-07-14,639
2018-07-15,639
2018-07-16,639
2018-07-17,639
2018-07-18,639
2018-07-19,639
2018-07-20,639
2018-07-21,641
2018-07-22,641
2018-07-23,641
2018-07-24,641
2018-07-25,641
2018-07-26,641
2018-07-27,641
2018-07-28,641
2018-07-29,641
2018-07-30,641
2018-07-31,636
2018-08-01,636
2018-08-02,636
2018-08-03,636
2018-08-04,636
2018-08-05,636
2018-08-06,636
2018-08-07,636
2018-08-08,636
2018-08-09,636
2018-08-10,655
2018-08-11,655
2018-08-12,655
2018-08-14,655
2018-08-16,655
2018-08-17,655
2018-08-18,655
2018-08-19,655
2018-08-20,633
2018-08-21,633
2018-08-22,633
2018-08-23,633
2018-08-24,633
2018-08-25,633
2018-08-26,633
2018-08-27,633
2018-08-28,633
2018-08-29,633
2018-08-30,633
2018-08-31,633
2018-09-01,638
2018-09-02,638
2018-09-03,638
2018-09-04,638
2018-09-05,638
2018-09-06,638
2018-09-07,638
2018-09-08,638
2018-09-09,638
2018-09-10,638
2018-09-11,638
2018-09-12,638
2018-09-13,649
2018-09-14,649
2018-09-15,649
2018-09-16,649
2018-09-17,649
2018-09-18,649
2018-09-19,649
2018-09-20,649
2018-09-21,649
2018-09-22,649
2018-09-23,649
2018-09-24,663
2018-09-25,663
2018-09-26,663
2018-09-27,663
2018-09-28,663
2018-09-29,663
2018-09-30,663
2018-10-01,663
2018-10-02,663
2018-10-03,663
2018-10-04,663
2018-10-05,663
2018-10-06,674
2018-10-07,674
2018-10-08,674
2018-10-09,674
2018-10-10,674
2018-10-11,674
2018-10-12,674
2018-10-13,674
2018-10-14,674
2018-10-15,674
2018-10-16,674
2018-10-17,674
2018-10-18,679
2018-10-19,679
2018-10-20,679
2018-10-21,679
2018-10-22,679
2018-10-23,679
2018-10-24,679
2018-10-25,679
2018-10-26,679
2018-10-27,679
2018-10-28,679
2018-10-29,679
2018-10-30,696
2018-10-31,696
2018-11-01,696
2018-11-03,696
2018-11-04,696
2018-11-05,696
2018-11-06,696
2018-11-07,696
2018-11-08,704
2018-11-09,704
2018-11-10,704
2018-11-11,704
2018-11-12,704
2018-11-13,704
2018-11-14,704
2018-11-15,714
2018-11-16,714
2018-11-17,714
2018-11-18,714
2018-11-19,714
2018-11-20,714
2018-11-21,714
2018-11-22,714
2018-11-23,721
2018-11-24,721
2018-11-25,721
2018-11-26,721
2018-11-27,721
2018-11-28,721
2018-11-29,721
2018-12-01,708
2018-12-02,708
2018-12-03,708
2018-12-04,708
2018-12-05,708
2018-12-07,708
2018-12-09,708
2018-12-10,672
2018-12-11,672
2018-12-12,672
2018-12-13,672
2018-12-14,672
2018-12-15,672
2018-12-16,672
2018-12-17,672
2018-12-18,672
2018-12-19,638
2018-12-20,638
2018-12-21,638
2018-12-22,638
2018-12-23,638
2018-12-24,638
2018-12-25,638
2018-12-26,638
2018-12-27,606
2018-12-28,606
2018-12-29,606
2018-12-30,606
2018-12-31,606
2019-01-01,606
2019-01-02,606
2019-01-03,606
2019-01-04,591
2019-01-05,591
2019-01-06,591
2019-01-08,591
2019-01-10,591
2019-01-11,592
2019-01-12,592
2019-01-13,592
2019-01-14,592
2019-01-15,592
2019-01-16,592
2019-01-17,592
2019-01-18,595
2019-01-19,595
2019-01-20,595
2019-01-21,595
2019-01-22,595
2019-01-23,595
2019-01-24,595
2019-01-25,581
2019-01-26,581
2019-01-27,581
2019-01-28,581
2019-01-29,581
2019-01-30,581
2019-01-31,581
2019-02-01,581
2019-02-02,599
2019-02-03,599
2019-02-04,599
2019-02-05,599
2019-02-06,599
2019-02-07,599
2019-02-08,599
2019-02-09,599
2019-02-10,591
2019-02-11,591
2019-02-12,591
2019-02-13,591
2019-02-14,591
2019-02-15,591
2019-02-16,591
2019-02-17,591
2019-02-18,591
2019-02-19,561
2019-02-20,561
2019-02-21,561
2019-02-22,561
2019-02-23,561
2019-02-24,561
2019-02-25,561
2019-02-26,561
2019-02-27,561
2019-02-28,561
2019-03-01,561
2019-03-02,561
2019-03-03,561
2019-03-04,561
2019-03-05,561
2019-03-06,561
2019-03-07,541
2019-03-08,541
2019-03-09,541
2019-03-10,541
2019-03-11,541
2019-03-12,541
2019-03-13,541
2019-03-14,541
2019-03-15,541
2019-03-16,541
2019-03-17,554
2019-03-18,554
2019-03-19,554
2019-03-20,554
2019-03-21,554
2019-03-22,554
2019-03-23,554
2019-03-24,554
2019-03-25,554
2019-03-26,553
2019-03-27,553
2019-03-28,553
2019-03-29,553
2019-03-30,553
2019-03-31,553
2019-04-01,553
2019-04-02,553
2019-04-03,553
2019-04-04,553
2019-04-05,545
2019-04-06,545
2019-04-07,545
2019-04-08,545
2019-04-09,545
2019-04-10,545
2019-04-11,545
2019-04-12,545
2019-04-13,545
2019-04-14,540
2019-04-15,540
2019-04-16,540
2019-04-17,540
2019-04-18,540
2019-04-19,540
2019-04-20,540
2019-04-21,540
2019-04-22,540
2019-04-23,559
2019-04-24,559
2019-04-25,559
2019-04-26,559
2019-04-27,559
2019-04-28,559
2019-04-29,559
2019-04-30,559
2019-05-01,559
2019-05-02,559
2019-05-03,556
2019-05-04,556
2019-05-05,556
2019-05-06,556
2019-05-07,556
2019-05-08,556
2019-05-09,556
2019-05-10,556
2019-05-11,556
2019-05-12,556
2019-05-13,565
2019-05-14,565
2019-05-15,565
2019-05-16,565
2019-05-17,565
2019-05-18,565
2019-05-19,565
2019-05-20,565
2019-05-21,565
2019-05-22,565
2019-05-23,565
2019-05-24,558
2019-05-25,558
2019-05-26,558
2019-05-27,558
2019-05-28,558
2019-05-29,558
2019-05-30,558
2019-05-31,558
2019-06-01,558
2019-06-02,561
2019-06-03,561
2019-06-04,561
2019-06-05,561
2019-06-06,561
2019-06-07,561
2019-06-08,561
2019-06-09,561
2019-06-10,561
2019-06-11,550
2019-06-12,550
2019-06-13,550
2019-06-14,550
