date_obj,Team-36%20cape price
2015-03-04,631
2015-03-05,631
2015-03-06,631
2015-03-07,602
2015-03-08,602
2015-03-09,602
2015-03-10,571
2015-03-11,571
2015-03-12,571
2015-03-13,543
2015-03-14,543
2015-03-15,543
2015-03-16,517
2015-03-17,517
2015-03-18,517
2015-03-19,493
2015-03-20,493
2015-03-21,493
2015-03-22,472
2015-03-23,472
2015-03-24,472
2015-03-25,453
2015-03-26,453
2015-03-27,453
2015-03-28,432
2015-03-29,432
2015-03-30,432
2015-03-31,410
2015-04-01,410
2015-04-02,410
2015-04-03,410
2015-04-04,391
2015-04-05,391
2015-04-06,391
2015-04-07,372
2015-04-08,372
2015-04-09,372
2015-04-10,372
2015-04-11,353
2015-04-12,353
2015-04-13,353
2015-04-14,353
2015-04-15,335
2015-04-16,335
2015-04-17,335
2015-04-18,319
2015-04-19,319
2015-04-20,319
2015-04-21,303
2015-04-22,303
2015-04-23,303
2015-04-24,288
2015-04-25,288
2015-04-26,288
2015-04-27,274
2015-04-28,274
2015-04-29,274
2015-04-30,260
2015-05-01,260
2015-05-02,260
2015-05-03,247
2015-05-04,247
2015-05-05,247
2015-05-06,234
2015-05-07,234
2015-05-08,234
2015-05-09,223
2015-05-10,223
2015-05-11,223
2015-05-12,211
2015-05-13,211
2015-05-14,211
2015-05-15,211
2015-05-16,201
2015-05-17,201
2015-05-18,201
2015-05-19,197
2015-05-20,197
2015-05-21,197
2015-05-22,197
2015-05-23,193
2015-05-24,193
2015-05-25,193
2015-05-26,188
2015-05-27,188
2015-05-28,188
2015-05-29,181
2015-05-30,181
2015-05-31,176
2015-06-01,176
2015-06-02,176
2015-06-03,172
2015-06-04,172
2015-06-05,172
2015-06-06,166
2015-06-07,166
2015-06-08,166
2015-06-09,167
2015-06-10,167
2015-06-11,167
2015-06-12,166
2015-06-13,166
2015-06-14,166
2015-06-15,161
2015-06-16,161
2015-06-17,161
2015-06-18,157
2015-06-19,157
2015-06-20,157
2015-06-21,150
2015-06-22,150
2015-06-23,150
2015-06-24,149
2015-06-25,149
2015-06-26,149
2015-06-27,146
2015-06-28,146
2015-06-29,146
2015-06-30,145
2015-07-01,145
2015-07-02,145
2015-07-03,142
2015-07-04,142
2015-07-05,142
2015-07-06,139
2015-07-07,139
2015-07-08,139
2015-07-09,137
2015-07-10,137
2015-07-11,137
2015-07-12,132
2015-07-13,132
2015-07-14,132
2015-07-15,131
2015-07-16,131
2015-07-17,128
2015-07-18,128
2015-07-19,128
2015-07-20,128
2015-07-21,128
2015-07-22,128
2015-07-23,127
2015-07-24,127
2015-07-25,124
2015-07-26,124
2015-07-27,124
2015-07-28,122
