date_obj,Shorts%20(brown) price
2015-06-25,3022
2015-06-26,3022
2015-06-27,3022
2015-06-28,3022
2015-06-29,3022
2015-06-30,3022
2015-07-01,3022
2015-07-02,3022
2015-07-03,3022
2015-07-04,3022
2015-07-05,3022
2015-07-06,3022
2015-07-07,3022
2015-07-08,2986
2015-07-09,2986
2015-07-10,2986
2015-07-11,2986
2015-07-12,2986
2015-07-13,2986
2015-07-14,2986
2015-07-15,2986
2015-07-16,2986
2015-07-17,2986
2015-07-18,2986
2015-07-19,2986
2015-07-20,2986
2015-07-21,2986
2015-07-22,2986
2015-07-23,2986
2015-07-24,2986
2015-07-25,2986
2015-07-26,2986
2015-07-27,2986
2015-07-28,2986
2015-07-29,2986
2015-07-30,2986
2015-07-31,2986
2015-08-01,2986
2015-08-02,2986
2015-08-03,2944
2015-08-04,2944
2015-08-05,2944
2015-08-06,2944
2015-08-07,2944
2015-08-08,2944
2015-08-09,2944
2015-08-10,2944
2015-08-11,2944
2015-08-12,2944
2015-08-13,2944
2015-08-14,2944
2015-08-15,2944
2015-08-16,2944
2015-08-17,2944
2015-08-18,2944
2015-08-19,2944
2015-08-20,2944
2015-08-21,2944
2015-08-22,2944
2015-08-23,2944
2015-08-24,2944
2015-08-25,2944
2015-08-26,2944
2015-08-27,2860
2015-08-28,2860
2015-08-29,2860
2015-08-30,2860
2015-08-31,2860
2015-09-02,2860
2015-09-07,2860
2015-09-08,2860
2015-09-10,2860
2015-09-14,2860
2015-09-16,2860
2015-09-22,2833
2015-09-23,2833
2015-09-24,2833
2015-09-25,2833
2015-09-27,2833
2015-09-28,2833
2015-09-29,2833
2015-09-30,2833
2015-10-05,2833
2015-10-06,2833
2015-10-07,2833
2015-10-08,2833
2015-10-09,2833
2015-10-10,2833
2015-10-11,2833
2015-10-12,2833
2015-10-13,2833
2015-10-14,2833
2015-10-15,2833
2015-10-16,2833
2015-10-17,2833
2015-10-18,2813
2015-10-19,2813
2015-10-20,2813
2015-10-22,2813
2015-10-23,2813
2015-10-24,2813
2015-10-25,2813
2015-10-26,2813
2015-10-27,2813
2015-10-29,2813
2015-10-30,2813
2015-10-31,2813
2015-11-01,2813
2015-11-02,2813
2015-11-03,2813
2015-11-04,2813
2015-11-05,2813
2015-11-06,2813
2015-11-07,2813
2015-11-08,2813
2015-11-09,2813
2015-11-10,2813
2015-11-11,2813
2015-11-12,2786
2015-11-13,2786
2015-11-14,2786
2015-11-15,2786
2015-11-16,2786
2015-11-17,2786
2015-11-18,2786
2015-11-19,2786
2015-11-20,2786
2015-11-21,2786
2015-11-22,2786
2015-11-23,2786
2015-11-24,2786
2015-11-25,2786
2015-11-26,2786
2015-11-27,2786
2015-11-28,2786
2015-11-29,2786
2015-11-30,2786
2015-12-01,2786
2015-12-02,2786
2015-12-03,2786
2015-12-04,2786
2015-12-05,2786
2015-12-06,2786
2015-12-07,2786
2015-12-08,2786
2015-12-09,2730
2015-12-10,2730
2015-12-11,2730
2015-12-12,2730
2015-12-13,2730
2015-12-14,2730
2015-12-15,2730
2015-12-16,2730
2015-12-17,2730
2015-12-18,2730
2015-12-19,2730
2015-12-20,2730
2015-12-21,2730
2015-12-22,2730
2015-12-23,2730
2015-12-24,2730
2015-12-25,2730
2015-12-26,2730
2015-12-27,2730
2015-12-28,2730
2015-12-29,2730
2015-12-30,2730
2015-12-31,2730
2016-01-01,2730
2016-01-02,2730
2016-01-03,2678
2016-01-04,2678
2016-01-05,2678
2016-01-06,2678
2016-01-07,2678
2016-01-08,2678
2016-01-09,2678
2016-01-10,2678
2016-01-11,2678
2016-01-12,2678
2016-01-13,2678
2016-01-14,2678
2016-01-15,2678
2016-01-16,2678
2016-01-17,2678
2016-01-18,2678
2016-01-19,2678
2016-01-20,2678
2016-01-21,2678
2016-01-22,2678
2016-01-23,2678
2016-01-24,2678
2016-01-25,2678
2016-01-26,2678
2016-01-27,2678
2016-01-28,2678
2016-01-29,2678
2016-01-30,2678
2016-01-31,2693
2016-02-01,2693
2016-02-02,2693
2016-02-03,2693
2016-02-04,2693
2016-02-05,2693
2016-02-06,2693
2016-02-07,2693
2016-02-08,2693
2016-02-09,2693
2016-02-10,2693
2016-02-11,2693
2016-02-12,2693
2016-02-13,2693
2016-02-14,2693
2016-02-15,2693
2016-02-16,2693
2016-02-17,2693
2016-02-18,2693
2016-02-19,2693
2016-02-20,2693
2016-02-21,2693
2016-02-22,2693
2016-02-23,2693
2016-02-24,2693
2016-02-25,2693
2016-02-26,2693
2016-02-27,2693
2016-02-28,2718
2016-02-29,2718
2016-03-01,2718
2016-03-02,2718
2016-03-03,2718
2016-03-04,2718
2016-03-05,2718
2016-03-06,2718
2016-03-07,2718
2016-03-08,2718
2016-03-09,2718
2016-03-10,2718
2016-03-11,2718
2016-03-12,2718
2016-03-13,2718
2016-03-14,2718
2016-03-15,2718
2016-03-16,2718
2016-03-17,2718
2016-03-18,2718
2016-03-19,2718
2016-03-20,2718
2016-03-21,2718
2016-03-22,2718
2016-03-23,2718
2016-03-24,2718
2016-03-25,2718
2016-03-26,2718
2016-03-27,2718
2016-03-28,2718
2016-03-29,2751
2016-03-30,2751
2016-03-31,2751
2016-04-01,2751
2016-04-02,2751
2016-04-03,2751
2016-04-04,2751
2016-04-05,2751
2016-04-06,2751
2016-04-07,2751
2016-04-08,2751
2016-04-09,2751
2016-04-10,2751
2016-04-11,2751
2016-04-12,2751
2016-04-13,2751
2016-04-14,2751
2016-04-15,2751
2016-04-16,2751
2016-04-17,2751
2016-04-18,2751
2016-04-19,2751
2016-04-20,2751
2016-04-21,2751
2016-04-22,2751
2016-04-23,2751
2016-04-24,2751
2016-04-25,2751
2016-04-26,2750
2016-04-27,2750
2016-04-28,2750
2016-04-29,2750
2016-04-30,2750
2016-05-01,2750
2016-05-02,2750
2016-05-03,2750
2016-05-04,2750
2016-05-05,2750
2016-05-06,2750
2016-05-07,2750
2016-05-08,2750
2016-05-09,2750
2016-05-10,2750
2016-05-11,2750
2016-05-12,2750
2016-05-13,2750
2016-05-14,2750
2016-05-15,2750
2016-05-16,2750
2016-05-17,2750
2016-05-18,2750
2016-05-19,2733
2016-05-22,2733
2016-05-23,2733
2016-05-24,2733
2016-05-25,2733
2016-05-26,2733
2016-05-27,2733
2016-05-28,2733
2016-05-29,2733
2016-05-30,2733
2016-05-31,2733
2016-06-01,2733
2016-06-02,2733
2016-06-03,2733
2016-06-04,2733
2016-06-05,2733
2016-06-06,2733
2016-06-07,2733
2016-06-08,2733
2016-06-09,2733
2016-06-10,2692
2016-06-11,2692
2016-06-12,2692
2016-06-13,2692
2016-06-14,2692
2016-06-15,2692
2016-06-16,2692
2016-06-17,2692
2016-06-18,2692
2016-06-19,2692
2016-06-20,2692
2016-06-21,2692
2016-06-22,2692
2016-06-23,2692
2016-06-24,2692
2016-06-25,2692
2016-06-26,2692
2016-06-27,2692
2016-06-28,2692
2016-06-29,2692
2016-06-30,2692
2016-07-01,2718
2016-07-02,2718
2016-07-03,2718
2016-07-04,2718
2016-07-05,2718
2016-07-06,2718
2016-07-07,2718
2016-07-08,2718
2016-07-09,2718
2016-07-10,2718
2016-07-11,2718
2016-07-12,2718
2016-07-13,2718
2016-07-14,2718
2016-07-15,2718
2016-07-16,2718
2016-07-17,2718
2016-07-18,2718
2016-07-24,2718
2016-07-25,2718
2016-07-26,2662
2016-07-27,2662
2016-07-28,2662
2016-07-29,2662
2016-07-30,2662
2016-07-31,2662
2016-08-01,2662
2016-08-02,2662
2016-08-03,2662
2016-08-04,2662
2016-08-05,2662
2016-08-06,2662
2016-08-07,2662
2016-08-08,2662
2016-08-09,2662
2016-08-10,2662
2016-08-11,2662
2016-08-12,2662
2016-08-13,2662
2016-08-14,2662
2016-08-15,2662
2016-08-16,2662
2016-08-17,2662
2016-08-18,2662
2016-08-19,2662
2016-08-20,2662
2016-08-21,2662
2016-08-22,2662
2016-08-23,2662
2016-08-24,2662
2016-08-25,2662
2016-08-26,2605
2016-08-28,2605
2016-08-31,2605
2016-09-01,2605
2016-09-02,2605
2016-09-03,2605
2016-09-04,2605
2016-09-05,2605
2016-09-06,2605
2016-09-07,2605
2016-09-08,2605
2016-09-09,2605
2016-09-10,2605
2016-09-11,2605
2016-09-12,2605
2016-09-13,2605
2016-09-14,2605
2016-09-15,2605
2016-09-16,2605
2016-09-17,2605
2016-09-18,2605
2016-09-19,2605
2016-09-20,2605
2016-09-21,2605
2016-09-22,2605
2016-09-23,2605
2016-09-24,2605
2016-09-25,2605
2016-09-26,2570
2016-09-27,2570
2016-09-28,2570
2016-09-29,2570
2016-09-30,2570
2016-10-01,2570
2016-10-02,2570
2016-10-03,2570
2016-10-04,2570
2016-10-05,2570
2016-10-06,2570
2016-10-07,2570
2016-10-08,2570
2016-10-09,2570
2016-10-11,2570
2016-10-12,2570
2016-10-13,2570
2016-10-14,2570
2016-10-15,2570
2016-10-16,2570
2016-10-17,2570
2016-10-18,2570
2016-10-19,2570
2016-10-20,2570
2016-10-21,2570
2016-10-22,2570
2016-10-23,2570
2016-10-24,2570
2016-10-25,2570
2016-10-26,2489
2016-10-27,2489
2016-10-28,2489
2016-10-29,2489
2016-10-30,2489
2016-10-31,2489
2016-11-01,2489
2016-11-02,2489
2016-11-03,2489
2016-11-04,2489
2016-11-05,2489
2016-11-06,2489
2016-11-07,2489
2016-11-08,2489
2016-11-09,2489
2016-11-10,2489
2016-11-11,2489
2016-11-12,2489
2016-11-13,2489
2016-11-14,2489
2016-12-08,2432
2016-12-09,2432
2016-12-10,2432
2016-12-11,2432
2016-12-12,2432
2016-12-13,2432
2016-12-14,2432
2016-12-15,2432
2016-12-16,2432
2016-12-17,2432
2016-12-18,2432
2016-12-19,2432
2016-12-20,2432
2016-12-21,2432
2016-12-22,2432
2016-12-23,2432
2016-12-24,2432
2016-12-25,2458
2016-12-26,2458
2016-12-27,2458
2016-12-28,2458
2016-12-29,2458
2016-12-30,2458
2016-12-31,2458
2017-01-01,2458
2017-01-02,2458
2017-01-03,2458
2017-01-04,2458
2017-01-05,2458
2017-01-06,2458
2017-01-07,2458
2017-01-08,2458
2017-01-09,2458
2017-01-10,2458
2017-01-11,2458
2017-01-12,2458
2017-01-13,2458
2017-01-14,2458
2017-01-15,2458
2017-01-16,2458
2017-01-17,2458
2017-01-18,2458
2017-01-19,2458
2017-01-20,2458
2017-01-21,2431
2017-01-22,2431
2017-01-27,2431
2017-01-28,2431
2017-01-29,2431
2017-01-30,2431
2017-01-31,2431
2017-02-01,2431
2017-02-02,2431
2017-02-03,2431
2017-02-04,2431
2017-02-05,2431
2017-02-06,2431
2017-02-07,2431
2017-02-08,2431
2017-02-09,2431
2017-02-10,2431
2017-02-11,2431
2017-02-13,2431
2017-02-14,2332
2017-02-15,2332
2017-02-16,2332
2017-02-18,2332
2017-02-19,2332
2017-02-20,2332
2017-02-21,2332
2017-02-22,2332
2017-02-23,2332
2017-02-24,2332
2017-02-25,2332
2017-02-26,2332
2017-02-27,2332
2017-02-28,2332
2017-03-01,2382
2017-03-02,2382
2017-03-03,2382
2017-03-04,2382
2017-03-05,2382
2017-03-06,2382
2017-03-07,2382
2017-03-08,2382
2017-03-09,2382
2017-03-10,2382
2017-03-11,2382
2017-03-12,2382
2017-03-13,2382
2017-03-14,2382
2017-03-15,2382
2017-03-16,2382
2017-03-17,2382
2017-03-18,2382
2017-03-19,2382
2017-03-20,2382
2017-03-21,2345
2017-03-22,2345
2017-03-23,2345
2017-03-24,2345
2017-03-25,2345
2017-03-26,2345
2017-03-27,2345
2017-03-28,2345
2017-03-29,2345
2017-03-30,2345
2017-03-31,2345
2017-04-01,2345
2017-04-02,2345
2017-04-03,2345
2017-04-04,2345
2017-04-12,2345
2017-04-13,2345
2017-04-14,2345
2017-04-15,2355
2017-04-16,2355
2017-04-17,2355
2017-04-18,2355
2017-04-19,2355
2017-04-20,2355
2017-04-21,2355
2017-04-22,2355
2017-04-23,2355
2017-04-24,2355
2017-04-25,2355
2017-04-26,2355
2017-04-27,2355
2017-04-28,2355
2017-04-29,2355
2017-04-30,2355
2017-05-01,2355
2017-05-02,2355
2017-05-03,2355
2017-05-04,2355
2017-05-05,2355
2017-05-06,2355
2017-05-07,2355
2017-05-08,2310
2017-05-09,2310
2017-05-10,2310
2017-05-11,2310
2017-05-12,2310
2017-05-13,2310
2017-05-14,2310
2017-05-15,2310
2017-05-16,2310
2017-05-17,2310
2017-05-18,2310
2017-05-19,2310
2017-05-20,2310
2017-05-21,2310
2017-05-22,2310
2017-05-23,2310
2017-05-24,2310
2017-05-25,2310
2017-05-26,2310
2017-05-27,2310
2017-05-28,2322
2017-05-29,2322
2017-05-30,2322
2017-05-31,2322
2017-06-01,2322
2017-06-02,2322
2017-06-03,2322
2017-06-06,2322
2017-06-07,2322
2017-06-08,2322
2017-06-09,2322
2017-06-10,2322
2017-06-11,2322
2017-06-12,2322
2017-06-13,2322
2017-06-14,2359
2017-06-15,2359
2017-06-16,2359
2017-06-17,2359
2017-06-18,2359
2017-06-19,2359
2017-06-20,2359
2017-06-21,2359
2017-06-22,2359
2017-06-23,2359
2017-06-24,2359
2017-06-25,2359
2017-06-26,2359
2017-06-27,2359
2017-06-28,2359
2017-06-29,2359
2017-06-30,2359
2017-07-01,2359
2017-07-02,2359
2017-07-03,2359
2017-07-04,2359
2017-07-05,2359
2017-07-06,2359
2017-07-07,2359
2017-07-08,2359
2017-07-13,2371
2017-07-14,2371
2017-07-15,2371
2017-07-16,2371
2017-07-17,2371
2017-07-18,2371
2017-07-19,2371
2017-07-20,2371
2017-07-21,2371
2017-07-22,2371
2017-07-23,2371
2017-07-24,2371
2017-07-25,2371
2017-07-26,2371
2017-07-27,2371
2017-07-28,2371
2017-07-29,2371
2017-07-30,2371
2017-07-31,2390
2017-08-01,2390
2017-08-02,2390
2017-08-03,2390
2017-08-04,2390
2017-08-05,2390
2017-08-06,2390
2017-08-09,2390
2017-08-10,2390
2017-08-11,2390
2017-08-12,2390
2017-08-13,2390
2017-08-14,2390
2017-08-15,2390
2017-08-17,2390
2017-08-18,2390
2017-08-19,2390
2017-08-20,2390
2017-08-21,2390
2017-08-22,2390
2017-08-23,2390
2017-08-24,2390
2017-08-25,2336
2017-08-26,2336
2017-08-27,2336
2017-08-28,2336
2017-08-29,2336
2017-08-30,2336
2017-08-31,2336
2017-09-01,2336
2017-09-02,2336
2017-09-03,2336
2017-09-04,2336
2017-09-05,2336
2017-09-06,2336
2017-09-07,2336
2017-09-08,2336
2017-09-09,2336
2017-09-10,2336
2017-09-11,2336
2017-09-12,2336
2017-09-13,2336
2017-09-14,2336
2017-09-15,2336
2017-09-16,2336
2017-09-17,2336
2017-09-19,2340
2017-09-20,2340
2017-09-21,2340
2017-09-22,2340
2017-09-23,2340
2017-09-24,2340
2017-09-25,2340
2017-09-26,2340
2017-09-27,2340
2017-09-28,2340
2017-09-29,2340
2017-09-30,2340
2017-10-01,2340
2017-10-02,2340
2017-10-03,2340
2017-10-04,2340
2017-10-05,2340
2017-10-06,2340
2017-10-07,2340
2017-10-08,2340
2017-10-09,2340
2017-10-10,2340
2017-10-11,2340
2017-10-12,2340
2017-10-13,2340
2017-10-14,2340
2017-10-15,2340
2017-10-16,2340
2017-10-17,2340
2017-10-18,2333
2017-10-19,2333
2017-10-20,2333
2017-10-21,2333
2017-10-22,2333
2017-10-23,2333
2017-10-24,2333
2017-10-25,2333
2017-10-26,2333
2017-10-27,2333
2017-10-28,2333
2017-10-29,2333
2017-10-30,2333
2017-10-31,2333
2017-11-01,2333
2017-11-02,2333
2017-11-03,2333
2017-11-04,2333
2017-11-05,2333
2017-11-06,2333
2017-11-07,2333
2017-11-08,2333
2017-11-09,2333
2017-11-10,2333
2017-11-11,2342
2017-11-12,2342
2017-11-13,2342
2017-11-14,2342
2017-11-15,2342
2017-11-16,2342
2017-11-17,2342
2017-11-18,2342
2017-11-19,2342
2017-11-20,2342
2017-11-21,2342
2017-11-22,2342
2017-11-23,2342
2017-11-24,2342
2017-11-25,2342
2017-11-26,2342
2017-11-27,2342
2017-11-28,2342
2017-11-29,2342
2017-11-30,2342
2017-12-01,2342
2017-12-02,2342
2017-12-03,2342
2017-12-04,2342
2017-12-05,2342
2017-12-06,2342
2017-12-07,2296
2017-12-08,2296
2017-12-09,2296
2017-12-10,2296
2017-12-11,2296
2017-12-12,2296
2017-12-13,2296
2017-12-14,2296
2017-12-15,2296
2017-12-16,2296
2017-12-17,2296
2017-12-18,2296
2017-12-19,2296
2017-12-20,2296
2017-12-21,2296
2017-12-22,2296
2017-12-23,2296
2017-12-24,2296
2017-12-25,2296
2017-12-26,2296
2017-12-27,2296
2017-12-28,2296
2017-12-29,2296
2017-12-30,2194
2017-12-31,2194
2018-01-01,2194
2018-01-02,2194
2018-01-03,2194
2018-01-04,2194
2018-01-05,2194
2018-01-06,2194
2018-01-07,2194
2018-01-08,2194
2018-01-09,2194
2018-01-10,2194
2018-01-11,2194
2018-01-12,2194
2018-01-13,2194
2018-01-14,2194
2018-01-15,2194
2018-01-16,2194
2018-01-17,2194
2018-01-18,2194
2018-01-19,2194
2018-01-20,2194
2018-01-21,2194
2018-01-22,2088
2018-01-23,2088
2018-01-24,2088
2018-01-25,2088
2018-01-26,2088
2018-01-27,2088
2018-01-28,2088
2018-01-29,2088
2018-01-30,2088
2018-01-31,2088
2018-02-01,2088
2018-02-02,2088
2018-02-03,1986
2018-02-04,1986
2018-02-05,1986
2018-02-06,1986
2018-02-07,1986
2018-02-08,1986
2018-02-09,1986
2018-02-10,1986
2018-02-11,1986
2018-02-12,1986
2018-02-13,1986
2018-02-14,1986
2018-02-15,1945
2018-02-16,1945
2018-02-17,1945
2018-02-18,1945
2018-02-19,1945
2018-02-20,1945
2018-02-21,1945
2018-02-22,1945
2018-02-23,1945
2018-02-24,1945
2018-02-25,1945
2018-02-26,1945
2018-02-27,1945
2018-02-28,1945
2018-03-01,1889
2018-03-02,1889
2018-03-03,1889
2018-03-04,1889
2018-03-05,1889
2018-03-06,1889
2018-03-07,1889
2018-03-08,1889
2018-03-09,1889
2018-03-10,1889
2018-03-11,1889
2018-03-12,1889
2018-03-13,1872
2018-03-14,1872
2018-03-15,1872
2018-03-16,1872
2018-03-17,1872
2018-03-18,1872
2018-03-19,1872
2018-03-20,1872
2018-03-21,1872
2018-03-23,1872
2018-03-24,1872
2018-03-26,1872
2018-03-27,1867
2018-03-28,1867
2018-03-29,1867
2018-03-30,1867
2018-03-31,1867
2018-04-01,1867
2018-04-02,1867
2018-04-03,1867
2018-04-04,1867
2018-04-05,1867
2018-04-06,1867
2018-04-08,1867
2018-04-09,1867
2018-04-10,1914
2018-04-11,1914
2018-04-12,1914
2018-04-13,1914
2018-04-14,1914
2018-04-16,1914
2018-04-17,1914
2018-04-18,1914
2018-04-19,1914
2018-04-20,1914
2018-04-21,1914
2018-04-22,1914
2018-04-23,1914
2018-04-24,1914
2018-04-25,1914
2018-04-26,1925
2018-04-27,1925
2018-04-28,1925
2018-04-29,1925
2018-04-30,1925
2018-05-01,1925
2018-05-02,1925
2018-05-03,1925
2018-05-04,1925
2018-05-05,1925
2018-05-06,1925
2018-05-07,1925
2018-05-08,1925
2018-05-09,1925
2018-05-10,1925
2018-05-11,1925
2018-05-12,1925
2018-05-13,1894
2018-05-14,1894
2018-05-15,1894
2018-05-16,1894
2018-05-17,1894
2018-05-18,1894
2018-05-19,1894
2018-05-20,1894
2018-05-21,1894
2018-05-22,1894
2018-05-23,1894
2018-05-24,1894
2018-05-25,1855
2018-05-26,1855
2018-05-27,1855
2018-05-28,1855
2018-05-29,1855
2018-05-30,1855
2018-05-31,1855
2018-06-01,1855
2018-06-02,1855
2018-06-03,1855
2018-06-04,1855
2018-06-05,1855
2018-06-06,1875
2018-06-07,1875
2018-06-08,1875
2018-06-09,1875
2018-06-10,1875
2018-06-11,1875
2018-06-12,1875
2018-06-13,1875
2018-06-14,1875
2018-06-15,1875
2018-06-16,1875
2018-06-17,1875
2018-06-18,1844
2018-06-19,1844
2018-06-20,1844
2018-06-21,1844
2018-06-22,1844
2018-06-23,1844
2018-06-24,1844
2018-06-25,1844
2018-06-26,1844
2018-06-27,1844
2018-06-28,1844
2018-06-29,1844
2018-06-30,1874
2018-07-01,1874
2018-07-02,1874
2018-07-03,1874
2018-07-04,1874
2018-07-05,1874
2018-07-06,1874
2018-07-07,1874
2018-07-08,1874
2018-07-09,1874
2018-07-10,1874
2018-07-11,1874
2018-07-12,1874
2018-07-13,1874
2018-07-14,1874
2018-07-15,1874
2018-07-16,1874
2018-07-17,1874
2018-07-18,1874
2018-07-19,1874
2018-07-20,1874
2018-07-21,1874
2018-07-22,1874
2018-07-23,1865
2018-07-24,1865
2018-07-25,1865
2018-07-26,1865
2018-07-27,1865
2018-07-28,1865
2018-07-29,1865
2018-07-30,1865
2018-07-31,1865
2018-08-01,1865
2018-08-02,1872
2018-08-03,1872
2018-08-04,1872
2018-08-05,1872
2018-08-06,1872
2018-08-07,1872
2018-08-08,1872
2018-08-09,1872
2018-08-10,1872
2018-08-11,1872
2018-08-12,1872
2018-08-14,1850
2018-08-16,1850
2018-08-17,1850
2018-08-18,1850
2018-08-19,1850
2018-08-20,1850
2018-08-21,1850
2018-08-22,1850
2018-08-23,1850
2018-08-24,1850
2018-08-25,1853
2018-08-26,1853
2018-08-27,1853
2018-08-28,1853
2018-08-29,1853
2018-08-30,1853
2018-08-31,1853
2018-09-01,1853
2018-09-02,1853
2018-09-03,1853
2018-09-04,1853
2018-09-05,1853
2018-09-06,1853
2018-09-07,1826
2018-09-08,1826
2018-09-09,1826
2018-09-10,1826
2018-09-11,1826
2018-09-12,1826
2018-09-13,1826
2018-09-14,1826
2018-09-15,1826
2018-09-16,1826
2018-09-17,1826
2018-09-18,1826
2018-09-19,1869
2018-09-20,1869
2018-09-21,1869
2018-09-22,1869
2018-09-23,1869
2018-09-24,1869
2018-09-25,1869
2018-09-26,1869
2018-09-27,1869
2018-09-28,1869
2018-09-29,1869
2018-09-30,1869
2018-10-02,1815
2018-10-03,1815
2018-10-04,1815
2018-10-05,1815
2018-10-06,1815
2018-10-07,1815
2018-10-08,1815
2018-10-09,1815
2018-10-10,1815
2018-10-11,1815
2018-10-12,1815
2018-10-13,1815
2018-10-14,1815
2018-10-15,1822
2018-10-16,1822
2018-10-17,1822
2018-10-18,1822
2018-10-19,1822
2018-10-20,1822
2018-10-21,1822
2018-10-22,1822
2018-10-23,1822
2018-10-24,1822
2018-10-25,1822
2018-10-26,1822
2018-10-27,1822
2018-10-28,1822
2018-10-29,1859
2018-10-30,1859
2018-10-31,1859
2018-11-01,1859
2018-11-03,1859
2018-11-04,1859
2018-11-05,1859
2018-11-06,1859
2018-11-07,1859
2018-11-08,1859
2018-11-09,1850
2018-11-10,1850
2018-11-11,1850
2018-11-12,1850
2018-11-13,1850
2018-11-14,1850
2018-11-15,1850
2018-11-16,1844
2018-11-17,1844
2018-11-18,1844
2018-11-19,1844
2018-11-20,1844
2018-11-21,1844
2018-11-22,1844
2018-11-23,1844
2018-11-24,1816
2018-11-25,1816
2018-11-26,1816
2018-11-27,1816
2018-11-28,1816
2018-11-29,1816
2018-12-01,1733
2018-12-02,1733
2018-12-03,1733
2018-12-04,1733
2018-12-05,1733
2018-12-07,1733
2018-12-09,1691
2018-12-10,1691
2018-12-11,1691
2018-12-12,1691
2018-12-13,1691
2018-12-14,1692
2018-12-15,1692
2018-12-16,1692
2018-12-17,1692
2018-12-18,1692
2018-12-19,1692
2018-12-20,1692
2018-12-21,1683
2018-12-22,1683
2018-12-23,1683
2018-12-24,1683
2018-12-25,1683
2018-12-26,1683
2018-12-27,1683
2018-12-28,1683
2018-12-29,1636
2018-12-30,1636
2018-12-31,1636
2019-01-01,1636
2019-01-02,1636
2019-01-03,1636
2019-01-04,1636
2019-01-05,1636
2019-01-06,1578
2019-01-08,1578
2019-01-10,1578
2019-01-11,1578
2019-01-12,1578
2019-01-13,1578
2019-01-14,1578
2019-01-15,1543
2019-01-16,1543
2019-01-17,1543
2019-01-18,1543
2019-01-19,1543
2019-01-20,1543
2019-01-21,1543
2019-01-22,1517
2019-01-23,1517
2019-01-24,1517
2019-01-25,1517
2019-01-26,1517
2019-01-27,1517
2019-01-28,1517
2019-01-29,1465
2019-01-30,1465
2019-01-31,1465
2019-02-01,1465
2019-02-02,1465
2019-02-03,1465
2019-02-04,1465
2019-02-05,1465
2019-02-06,1465
2019-02-07,1404
2019-02-08,1404
2019-02-09,1404
2019-02-10,1404
2019-02-11,1404
2019-02-12,1404
2019-02-13,1404
2019-02-14,1404
2019-02-15,1357
2019-02-16,1357
2019-02-17,1357
2019-02-18,1357
2019-02-19,1357
2019-02-20,1357
2019-02-21,1357
2019-02-22,1357
2019-02-23,1357
2019-02-24,1322
2019-02-25,1322
2019-02-26,1322
2019-02-27,1322
2019-02-28,1322
2019-03-01,1322
2019-03-02,1322
2019-03-03,1322
2019-03-04,1322
2019-03-05,1322
2019-03-06,1322
2019-03-07,1322
2019-03-08,1322
2019-03-09,1290
2019-03-10,1290
2019-03-11,1290
2019-03-12,1290
2019-03-13,1290
2019-03-14,1290
2019-03-15,1290
2019-03-16,1290
2019-03-17,1290
2019-03-18,1290
2019-03-19,1236
2019-03-20,1236
2019-03-21,1236
2019-03-22,1236
2019-03-23,1236
2019-03-24,1236
2019-03-25,1236
2019-03-26,1236
2019-03-27,1185
2019-03-28,1185
2019-03-29,1185
2019-03-30,1185
2019-03-31,1185
