date_obj,Stronghold%20notes price
2015-08-23,1
2015-08-24,1
2015-08-25,1
2015-08-26,1
2015-08-27,1
2015-08-28,1
2015-08-29,1
2015-08-30,1
2015-08-31,1
2015-09-01,1
2015-09-02,1
2015-09-03,1
2015-09-04,1
2015-09-05,1
2015-09-06,1
2015-09-07,1
2015-09-08,1
2015-09-09,1
2015-09-10,1
2015-09-11,1
2015-09-12,1
2015-09-13,1
2015-09-14,1
2015-09-15,1
2015-09-16,1
2015-09-17,1
2015-09-18,1
2015-09-19,1
2015-09-20,1
2015-09-21,1
2015-09-22,1
2015-09-23,1
2015-09-24,1
2015-09-25,1
2015-09-27,1
2015-09-28,1
2015-09-29,1
2015-09-30,1
2015-10-05,1
2015-10-06,1
2015-10-07,1
2015-10-08,1
2015-10-09,1
2015-10-10,1
2015-10-11,1
2015-10-12,1
2015-10-13,1
2015-10-14,1
2015-10-15,1
2015-10-16,1
2015-10-17,1
2015-10-18,1
2015-10-19,1
2015-10-20,1
2015-10-22,1
2015-10-23,1
2015-10-24,1
2015-10-25,1
2015-10-26,1
2015-10-27,1
2015-10-29,1
2015-10-30,1
2015-10-31,1
2015-11-01,1
2015-11-02,1
2015-11-03,1
2015-11-04,1
2015-11-05,1
2015-11-06,1
2015-11-07,1
2015-11-08,1
2015-11-09,1
2015-11-10,1
2015-11-11,1
2015-11-12,1
2015-11-13,1
2015-11-14,1
2015-11-15,1
2015-11-16,1
2015-11-17,1
2015-11-18,1
2015-11-19,1
2015-11-20,1
2015-11-21,1
2015-11-22,1
2015-11-23,1
2015-11-24,1
2015-11-25,1
2015-11-26,1
2015-11-27,1
2015-11-28,1
2015-11-29,1
2015-11-30,1
2015-12-01,1
2015-12-02,1
2015-12-03,1
2015-12-04,1
2015-12-05,1
2015-12-06,1
2015-12-07,1
2015-12-08,1
2015-12-09,1
2015-12-10,1
2015-12-11,1
2015-12-13,1
2015-12-14,1
2015-12-15,1
2015-12-16,1
2015-12-17,1
2015-12-18,1
2015-12-19,1
2015-12-20,1
2015-12-21,1
2015-12-22,1
2015-12-23,2
2015-12-24,2
2015-12-25,2
2015-12-26,2
2015-12-27,2
2015-12-28,2
2015-12-29,2
2015-12-30,2
2015-12-31,2
2016-01-01,2
2016-01-02,2
2016-01-03,2
2016-01-04,2
2016-01-05,2
2016-01-06,2
2016-01-07,2
2016-01-08,2
2016-01-09,2
2016-01-10,2
2016-01-11,2
2016-01-12,2
2016-01-13,2
2016-01-14,2
2016-01-15,2
2016-01-16,2
2016-01-17,2
2016-01-18,2
2016-01-19,2
2016-01-20,2
2016-01-21,2
2016-01-22,2
2016-01-23,2
2016-01-24,2
2016-01-25,2
2016-01-26,2
2016-01-27,2
2016-01-28,2
2016-01-29,2
2016-01-30,2
2016-01-31,2
2016-02-01,2
2016-02-02,2
2016-02-03,2
2016-02-04,2
2016-02-05,2
2016-02-06,2
2016-02-07,2
2016-02-08,2
2016-02-09,2
2016-02-10,2
2016-02-11,2
2016-02-12,2
2016-02-13,2
2016-02-14,2
2016-02-15,3
2016-02-16,3
2016-02-17,3
2016-02-18,3
2016-02-19,3
2016-02-20,3
2016-02-21,3
2016-02-22,3
2016-02-23,3
2016-02-24,3
2016-02-25,3
2016-02-26,3
2016-02-27,3
2016-02-28,3
2016-02-29,3
2016-03-01,3
2016-03-02,3
2016-03-03,3
2016-03-04,3
2016-03-05,3
2016-03-06,3
2016-03-07,3
2016-03-08,3
2016-03-09,3
2016-03-10,3
2016-03-11,3
2016-03-12,3
2016-03-13,3
2016-03-14,3
2016-03-15,3
2016-03-16,3
2016-03-17,3
2016-03-18,3
2016-03-19,3
2016-03-20,3
2016-03-21,3
2016-03-22,3
2016-03-23,3
2016-03-24,3
2016-03-25,3
2016-03-26,3
2016-03-27,3
2016-03-28,3
2016-03-29,3
2016-03-30,3
2016-03-31,3
2016-04-01,4
2016-04-02,4
2016-04-03,4
2016-04-04,4
2016-04-05,4
2016-04-06,4
2016-04-07,4
2016-04-08,4
2016-04-09,4
2016-04-10,4
2016-04-11,4
2016-04-12,4
2016-04-13,4
2016-04-14,4
2016-04-15,4
2016-04-16,4
2016-04-17,4
2016-04-18,4
2016-04-19,4
2016-04-20,4
2016-04-21,4
2016-04-22,4
2016-04-23,4
2016-04-24,4
2016-04-25,4
2016-04-26,4
2016-04-27,4
2016-04-28,4
2016-04-29,4
2016-04-30,4
2016-05-01,4
2016-05-02,4
2016-05-03,4
2016-05-04,4
2016-05-05,4
2016-05-06,4
2016-05-07,4
2016-05-08,4
2016-05-09,4
2016-05-10,4
2016-05-11,4
2016-05-12,4
2016-05-13,4
2016-05-14,4
2016-05-15,4
2016-05-16,4
2016-05-17,5
2016-05-18,5
2016-05-19,5
2016-05-22,5
2016-05-23,5
2016-05-24,5
2016-05-25,5
2016-05-26,5
2016-05-27,5
2016-05-28,5
2016-05-29,5
2016-05-30,5
2016-05-31,5
2016-06-01,5
2016-06-02,5
2016-06-03,5
2016-06-04,5
2016-06-05,5
2016-06-06,5
2016-06-07,5
2016-06-08,5
2016-06-09,5
2016-06-10,5
2016-06-11,5
2016-06-12,5
2016-06-13,5
2016-06-14,5
2016-06-15,5
2016-06-16,5
2016-06-17,5
2016-06-18,5
2016-06-19,5
2016-06-20,5
2016-06-21,5
2016-06-22,5
2016-06-23,5
2016-06-24,5
2016-06-25,5
2016-06-26,5
2016-06-27,6
2016-06-28,6
2016-06-29,6
2016-06-30,6
2016-07-01,6
2016-07-02,6
2016-07-03,6
2016-07-04,6
2016-07-05,6
2016-07-06,6
2016-07-07,6
2016-07-08,6
2016-07-09,6
2016-07-10,6
2016-07-11,6
2016-07-12,6
2016-07-13,6
2016-07-14,6
2016-07-15,6
2016-07-16,6
2016-07-17,6
2016-07-18,6
2016-07-24,6
2016-07-25,6
2016-07-26,6
2016-07-27,6
2016-07-28,6
2016-07-29,6
2016-07-30,6
2016-07-31,6
2016-08-01,6
2016-08-02,6
2016-08-03,6
2016-08-04,6
2016-08-05,6
2016-08-06,6
2016-08-07,6
2016-08-08,6
2016-08-09,6
2016-08-10,6
2016-08-11,6
2016-08-12,6
2016-08-13,7
2016-08-14,7
2016-08-15,7
2016-08-16,7
2016-08-17,7
2016-08-18,7
2016-08-19,7
2016-08-20,7
2016-08-21,7
2016-08-22,7
2016-08-23,7
2016-08-24,7
2016-08-25,7
2016-08-26,7
2016-08-28,7
2016-08-31,7
2016-09-01,7
2016-09-02,7
2016-09-03,7
2016-09-04,7
2016-09-05,7
2016-09-06,7
2016-09-07,7
2016-09-08,7
2016-09-09,7
2016-09-10,7
2016-09-11,7
2016-09-12,7
2016-09-13,7
2016-09-14,7
2016-09-15,7
2016-09-16,7
2016-09-17,7
2016-09-18,7
2016-09-19,7
2016-09-20,7
2016-09-21,7
2016-09-22,7
2016-09-23,7
2016-09-24,7
2016-09-25,7
2016-09-26,7
2016-09-27,7
2016-09-28,7
2016-09-29,7
2016-09-30,7
2016-10-01,7
2016-10-02,7
2016-10-03,7
2016-10-04,7
2016-10-05,7
2016-10-06,7
2016-10-07,7
2016-10-08,7
2016-10-09,7
2016-10-10,7
2016-10-11,7
2016-10-12,7
2016-10-13,7
2016-10-14,7
2016-10-15,7
2016-10-16,7
2016-10-17,7
2016-10-18,7
2016-10-19,7
2016-10-20,8
2016-10-21,8
2016-10-22,8
2016-10-23,8
2016-10-24,8
2016-10-25,8
2016-10-26,8
2016-10-27,8
2016-10-28,8
2016-10-29,8
2016-10-30,8
2016-10-31,8
2016-11-01,8
2016-11-02,8
2016-11-03,8
2016-11-04,8
2016-11-05,8
2016-11-06,8
2016-11-07,8
2016-11-08,8
2016-11-09,8
2016-11-10,8
2016-11-11,8
2016-11-12,8
2016-11-13,8
2016-11-14,8
2016-12-08,8
2016-12-09,9
2016-12-10,9
2016-12-11,9
2016-12-12,9
2016-12-13,9
2016-12-14,9
2016-12-15,9
2016-12-16,9
2016-12-17,9
2016-12-18,9
2016-12-19,9
2016-12-20,9
2016-12-21,9
2016-12-22,9
2016-12-23,9
2016-12-24,9
2016-12-25,9
2016-12-26,9
2016-12-27,9
2016-12-28,9
2016-12-29,9
2016-12-30,9
2016-12-31,9
2017-01-01,9
2017-01-02,9
2017-01-03,9
2017-01-04,9
2017-01-05,9
2017-01-06,9
2017-01-07,9
2017-01-08,9
2017-01-09,9
2017-01-10,9
2017-01-11,9
2017-01-12,9
2017-01-13,9
2017-01-14,9
2017-01-15,9
2017-01-16,9
2017-01-17,9
2017-01-18,9
2017-01-19,9
2017-01-20,10
2017-01-21,10
2017-01-22,10
2017-01-27,10
2017-01-28,10
2017-01-29,10
2017-01-30,10
2017-01-31,10
2017-02-01,10
2017-02-02,10
2017-02-03,10
2017-02-04,10
2017-02-05,10
2017-02-06,10
2017-02-07,10
2017-02-08,10
2017-02-09,10
2017-02-10,10
2017-02-11,10
2017-02-12,10
2017-02-13,10
2017-02-14,10
2017-02-15,10
2017-02-16,10
2017-02-18,10
2017-02-19,10
2017-02-20,10
2017-02-21,10
2017-02-22,10
2017-02-23,10
2017-02-24,10
2017-02-25,10
2017-02-26,10
2017-02-27,10
2017-02-28,10
2017-03-01,10
2017-03-02,10
2017-03-03,10
2017-03-04,10
2017-03-05,10
2017-03-06,10
2017-03-07,10
2017-03-08,10
2017-03-09,10
2017-03-10,10
2017-03-11,10
2017-03-12,10
2017-03-13,10
2017-03-14,10
2017-03-15,10
2017-03-16,10
2017-03-17,10
2017-03-18,10
2017-03-19,10
2017-03-20,10
2017-03-21,10
2017-03-22,10
2017-03-23,10
2017-03-24,10
2017-03-25,10
2017-03-26,10
2017-03-27,10
2017-03-28,10
2017-03-29,10
2017-03-30,10
2017-03-31,10
2017-04-01,10
2017-04-02,10
2017-04-03,10
2017-04-04,10
2017-04-12,10
2017-04-13,10
2017-04-14,10
2017-04-15,10
2017-04-16,10
2017-04-17,10
2017-04-18,10
2017-04-19,10
2017-04-20,10
2017-04-21,10
2017-04-22,10
2017-04-23,10
2017-04-24,10
2017-04-25,10
2017-04-26,10
2017-04-27,10
2017-04-28,10
2017-04-29,10
2017-04-30,10
2017-05-01,10
2017-05-02,10
2017-05-03,10
2017-05-04,10
2017-05-05,10
2017-05-06,10
2017-05-07,10
2017-05-08,10
2017-05-09,10
2017-05-10,10
2017-05-11,10
2017-05-12,10
2017-05-13,10
2017-05-14,10
2017-05-15,10
2017-05-16,10
2017-05-17,10
2017-05-18,10
2017-05-19,10
2017-05-20,10
2017-05-21,10
2017-05-22,10
2017-05-23,10
2017-05-24,10
2017-05-25,10
2017-05-26,10
2017-05-27,10
2017-05-28,10
2017-05-29,10
2017-05-30,10
2017-05-31,10
2017-06-01,10
2017-06-02,10
2017-06-03,10
2017-06-06,10
2017-06-07,10
2017-06-08,10
2017-06-09,10
2017-06-10,10
2017-06-11,10
2017-06-12,10
2017-06-13,10
2017-06-14,10
2017-06-15,10
2017-06-16,10
2017-06-17,10
2017-06-18,10
2017-06-19,10
2017-06-20,10
2017-06-21,10
2017-06-22,10
2017-06-23,10
2017-06-24,10
2017-06-25,10
2017-06-26,10
2017-06-27,10
2017-06-28,10
2017-06-29,10
2017-06-30,10
2017-07-01,10
2017-07-02,10
2017-07-03,10
2017-07-04,10
2017-07-05,10
2017-07-06,10
2017-07-07,10
2017-07-08,10
2017-07-13,10
2017-07-14,10
2017-07-15,10
2017-07-16,10
2017-07-17,10
2017-07-18,10
2017-07-19,10
2017-07-20,10
2017-07-21,10
2017-07-22,10
2017-07-23,10
2017-07-24,10
2017-07-25,10
2017-07-26,10
2017-07-27,10
2017-07-28,11
2017-07-29,11
2017-07-30,11
2017-07-31,11
2017-08-01,11
2017-08-02,11
2017-08-03,11
2017-08-04,11
2017-08-05,11
2017-08-06,11
2017-08-09,11
2017-08-10,11
2017-08-11,11
2017-08-12,11
2017-08-13,11
2017-08-14,11
2017-08-15,11
2017-08-17,11
2017-08-18,11
2017-08-19,11
2017-08-20,11
2017-08-21,11
2017-08-22,11
2017-08-23,11
2017-08-24,11
2017-08-25,11
2017-08-26,11
2017-08-27,11
2017-08-28,11
2017-08-29,11
2017-08-30,11
2017-08-31,11
2017-09-01,11
2017-09-02,11
2017-09-03,11
2017-09-04,11
2017-09-05,11
2017-09-06,11
2017-09-07,11
2017-09-08,11
2017-09-09,11
2017-09-10,11
2017-09-11,11
2017-09-12,11
2017-09-13,11
2017-09-14,11
2017-09-15,11
2017-09-16,11
2017-09-17,11
2017-09-19,11
2017-09-20,11
2017-09-21,11
2017-09-22,11
2017-09-23,11
2017-09-24,11
2017-09-25,11
2017-09-26,10
2017-09-27,10
2017-09-28,10
2017-09-29,10
2017-09-30,10
2017-10-01,10
2017-10-02,10
2017-10-03,10
2017-10-04,10
2017-10-05,10
2017-10-06,10
2017-10-07,10
2017-10-08,10
2017-10-09,10
2017-10-10,10
2017-10-11,10
2017-10-12,10
2017-10-13,10
2017-10-14,10
2017-10-15,10
2017-10-16,10
2017-10-17,10
2017-10-18,10
2017-10-19,10
2017-10-20,10
2017-10-21,10
2017-10-22,10
2017-10-23,10
2017-10-24,10
2017-10-25,10
2017-10-26,11
2017-10-27,11
2017-10-28,11
2017-10-29,11
2017-10-30,11
2017-10-31,11
2017-11-01,11
2017-11-02,11
2017-11-03,11
2017-11-04,11
2017-11-05,11
2017-11-06,11
2017-11-07,11
2017-11-08,11
2017-11-09,11
2017-11-10,11
2017-11-11,11
2017-11-12,11
2017-11-13,11
2017-11-14,11
2017-11-15,11
2017-11-16,11
2017-11-17,11
2017-11-18,11
2017-11-19,11
2017-11-20,11
2017-11-21,11
2017-11-22,11
2017-11-23,11
2017-11-24,11
2017-11-25,11
2017-11-26,11
2017-11-27,11
2017-11-28,11
2017-11-29,11
2017-11-30,11
2017-12-01,11
2017-12-02,11
2017-12-03,11
2017-12-04,11
2017-12-05,11
2017-12-06,11
2017-12-07,11
2017-12-08,11
2017-12-09,11
2017-12-10,11
2017-12-11,11
2017-12-12,11
2017-12-13,11
2017-12-14,11
2017-12-15,11
2017-12-16,11
2017-12-17,11
2017-12-18,11
2017-12-19,11
2017-12-20,11
2017-12-21,11
2017-12-22,11
2017-12-23,10
2017-12-24,10
2017-12-25,10
2017-12-26,10
2017-12-27,10
2017-12-28,10
2017-12-29,10
2017-12-30,10
2017-12-31,10
2018-01-01,10
2018-01-02,10
2018-01-03,10
2018-01-04,10
2018-01-05,10
2018-01-06,10
2018-01-07,10
2018-01-08,10
2018-01-09,10
2018-01-10,10
2018-01-11,10
2018-01-12,10
2018-01-13,10
2018-01-14,10
2018-01-15,10
2018-01-16,10
2018-01-17,11
2018-01-18,11
2018-01-19,11
2018-01-20,11
2018-01-21,11
2018-01-22,11
2018-01-23,11
2018-01-24,11
2018-01-25,11
2018-01-26,11
2018-01-27,11
2018-01-28,11
2018-01-29,11
2018-01-30,11
2018-02-01,11
2018-02-02,11
2018-02-03,11
2018-02-04,11
2018-02-05,11
2018-02-06,12
2018-02-07,12
2018-02-08,12
2018-02-09,12
2018-02-10,12
2018-02-11,12
2018-02-12,12
2018-02-13,12
2018-02-14,12
2018-02-15,12
2018-02-16,12
2018-02-17,12
2018-02-18,12
2018-02-19,12
2018-02-20,12
2018-02-21,12
2018-02-22,12
2018-02-23,12
2018-02-24,12
2018-02-25,12
2018-02-26,12
2018-02-27,12
2018-02-28,12
2018-03-01,12
2018-03-02,12
2018-03-03,12
2018-03-04,12
2018-03-05,12
2018-03-06,12
2018-03-07,12
2018-03-08,12
2018-03-09,12
2018-03-10,12
2018-03-11,12
2018-03-12,12
2018-03-13,12
2018-03-14,12
2018-03-15,12
2018-03-16,12
2018-03-17,12
2018-03-18,12
2018-03-19,12
2018-03-20,12
2018-03-21,12
2018-03-23,12
2018-03-24,12
2018-03-26,12
2018-03-27,12
2018-03-28,12
2018-03-29,12
2018-03-30,12
2018-03-31,12
2018-04-01,12
2018-04-02,12
2018-04-03,12
2018-04-04,12
2018-04-05,12
2018-04-06,12
2018-04-08,11
2018-04-09,11
2018-04-10,11
2018-04-11,11
2018-04-12,11
2018-04-13,11
2018-04-14,11
2018-04-16,11
2018-04-17,11
2018-04-18,11
2018-04-19,11
2018-04-20,11
2018-04-21,11
2018-04-22,11
2018-04-23,11
2018-04-24,11
2018-04-25,11
2018-04-26,11
2018-04-27,11
2018-04-28,11
2018-04-29,11
2018-04-30,11
2018-05-01,11
2018-05-02,11
2018-05-03,11
2018-05-04,11
2018-05-05,11
2018-05-06,11
2018-05-07,11
2018-05-08,11
2018-05-09,11
2018-05-10,11
2018-05-11,11
2018-05-12,11
2018-05-13,11
2018-05-14,11
2018-05-15,11
2018-05-16,11
2018-05-17,11
2018-05-18,11
2018-05-19,11
2018-05-20,11
2018-05-21,11
2018-05-22,11
2018-05-23,11
2018-05-24,11
2018-05-25,11
2018-05-26,11
2018-05-27,11
2018-05-28,11
2018-05-29,11
2018-05-30,11
2018-05-31,11
2018-06-01,11
2018-06-02,11
2018-06-03,11
2018-06-04,11
2018-06-05,11
2018-06-06,11
2018-06-07,11
2018-06-08,11
2018-06-09,11
2018-06-10,11
2018-06-11,11
2018-06-12,11
2018-06-13,11
2018-06-14,11
2018-06-15,11
2018-06-16,11
2018-06-17,11
2018-06-18,11
2018-06-19,11
2018-06-20,11
2018-06-21,11
2018-06-22,11
2018-06-23,11
2018-06-24,11
2018-06-25,11
2018-06-26,11
2018-06-27,11
2018-06-28,11
2018-06-29,11
2018-06-30,11
2018-07-01,11
2018-07-02,11
2018-07-03,11
2018-07-04,11
2018-07-05,11
2018-07-06,11
2018-07-07,11
2018-07-08,11
2018-07-09,11
2018-07-10,11
2018-07-11,11
2018-07-12,11
2018-07-13,11
2018-07-14,11
2018-07-15,11
2018-07-16,11
2018-07-17,11
2018-07-18,11
2018-07-19,11
2018-07-20,11
2018-07-21,11
2018-07-22,11
2018-07-23,11
2018-07-24,11
2018-07-25,11
2018-07-26,11
2018-07-27,11
2018-07-28,11
2018-07-29,11
2018-07-30,11
2018-07-31,11
2018-08-01,11
2018-08-02,11
2018-08-03,11
2018-08-04,11
2018-08-05,11
2018-08-06,11
2018-08-07,11
2018-08-08,11
2018-08-09,11
2018-08-10,11
2018-08-11,11
2018-08-12,11
2018-08-14,11
2018-08-16,11
2018-08-17,11
2018-08-18,11
2018-08-19,11
2018-08-20,11
2018-08-21,11
2018-08-22,11
2018-08-23,11
2018-08-24,11
2018-08-25,11
2018-08-26,11
2018-08-27,11
2018-08-28,11
2018-08-29,11
2018-08-30,11
2018-08-31,11
2018-09-01,12
2018-09-02,12
2018-09-03,12
2018-09-04,12
2018-09-05,12
2018-09-06,12
2018-09-07,12
2018-09-08,12
2018-09-09,12
2018-09-10,12
2018-09-11,12
2018-09-12,12
2018-09-13,12
2018-09-14,12
2018-09-15,13
2018-09-16,13
2018-09-17,13
2018-09-18,13
2018-09-19,13
2018-09-20,13
2018-09-21,13
2018-09-22,13
2018-09-23,13
2018-09-24,13
2018-09-25,13
2018-09-26,13
2018-09-27,13
2018-09-28,13
2018-09-29,13
2018-09-30,13
2018-10-02,13
2018-10-03,13
2018-10-04,13
2018-10-05,13
2018-10-06,13
2018-10-07,13
2018-10-08,13
2018-10-09,13
2018-10-10,13
2018-10-11,13
2018-10-12,13
2018-10-13,13
2018-10-14,13
2018-10-15,13
2018-10-16,14
2018-10-17,14
2018-10-18,14
2018-10-19,14
2018-10-20,14
2018-10-21,14
2018-10-22,14
2018-10-23,14
2018-10-24,14
2018-10-25,14
2018-10-26,14
2018-10-27,14
2018-10-28,14
2018-10-29,14
2018-10-30,14
2018-10-31,15
2018-11-01,15
2018-11-03,15
2018-11-04,15
2018-11-05,16
2018-11-06,16
2018-11-07,16
2018-11-08,16
2018-11-09,16
2018-11-10,16
2018-11-11,16
2018-11-12,16
2018-11-13,16
2018-11-14,16
2018-11-15,16
2018-11-16,16
2018-11-17,16
2018-11-18,16
2018-11-19,16
2018-11-20,16
2018-11-21,16
2018-11-22,16
2018-11-23,16
2018-11-24,16
2018-11-25,16
2018-11-26,16
2018-11-27,16
2018-11-28,16
2018-11-29,16
2018-12-01,16
2018-12-02,16
2018-12-03,16
2018-12-04,16
2018-12-05,16
2018-12-07,16
2018-12-09,16
2018-12-10,16
2018-12-11,16
2018-12-12,16
2018-12-13,17
2018-12-14,17
2018-12-15,17
2018-12-16,17
2018-12-17,17
2018-12-18,17
2018-12-19,17
2018-12-20,17
2018-12-21,18
2018-12-22,18
2018-12-23,18
2018-12-24,18
2018-12-25,18
2018-12-26,18
2018-12-27,18
2018-12-28,19
2018-12-29,19
2018-12-30,19
2018-12-31,19
2019-01-01,19
2019-01-02,19
2019-01-03,19
2019-01-04,20
2019-01-05,20
2019-01-06,20
2019-01-08,20
2019-01-10,20
2019-01-11,20
2019-01-12,20
2019-01-13,20
2019-01-14,20
2019-01-15,20
2019-01-16,20
2019-01-17,20
2019-01-18,20
2019-01-19,20
2019-01-20,20
2019-01-21,20
2019-01-22,20
2019-01-23,20
2019-01-24,20
2019-01-25,20
2019-01-26,20
2019-01-27,20
2019-01-28,20
2019-01-29,20
2019-01-30,20
2019-01-31,20
2019-02-01,20
2019-02-02,20
2019-02-03,20
2019-02-04,20
2019-02-05,20
2019-02-06,20
2019-02-07,20
2019-02-08,20
2019-02-09,20
2019-02-10,20
2019-02-11,20
2019-02-12,20
2019-02-13,20
2019-02-14,20
2019-02-15,20
2019-02-16,21
2019-02-17,21
2019-02-18,21
2019-02-19,21
2019-02-20,21
2019-02-21,21
2019-02-22,21
2019-02-23,21
2019-02-24,21
2019-02-25,21
2019-02-26,21
2019-02-27,21
2019-02-28,21
2019-03-01,21
2019-03-02,21
2019-03-03,21
2019-03-04,21
2019-03-05,21
2019-03-06,21
2019-03-07,21
2019-03-08,21
2019-03-09,21
2019-03-10,21
2019-03-11,21
2019-03-12,22
2019-03-13,22
2019-03-14,22
2019-03-15,22
2019-03-16,22
2019-03-17,22
2019-03-18,22
2019-03-19,22
2019-03-20,22
2019-03-21,22
2019-03-22,22
2019-03-23,22
2019-03-24,24
2019-03-25,24
2019-03-26,24
2019-03-27,24
2019-03-28,24
2019-03-29,24
2019-03-30,24
2019-03-31,24
2019-04-01,24
2019-04-02,24
2019-04-03,24
2019-04-04,24
2019-04-05,24
2019-04-06,24
2019-04-07,24
2019-04-08,26
2019-04-09,26
2019-04-10,26
2019-04-11,26
2019-04-12,26
2019-04-13,26
2019-04-14,26
2019-04-15,26
2019-04-16,26
2019-04-17,26
2019-04-18,26
2019-04-19,26
2019-04-20,26
2019-04-21,26
2019-04-22,26
2019-04-23,28
2019-04-24,28
2019-04-25,28
2019-04-26,28
2019-04-27,28
2019-04-28,28
2019-04-29,28
2019-04-30,28
2019-05-01,28
2019-05-02,28
2019-05-03,28
2019-05-04,28
2019-05-05,28
2019-05-06,28
2019-05-07,28
2019-05-08,28
2019-05-09,29
2019-05-10,29
2019-05-11,29
2019-05-12,29
2019-05-13,29
2019-05-14,29
2019-05-15,29
2019-05-16,29
2019-05-17,29
2019-05-18,29
2019-05-19,29
2019-05-20,29
2019-05-21,29
2019-05-22,29
2019-05-23,29
2019-05-24,30
2019-05-25,30
2019-05-26,30
2019-05-27,30
2019-05-28,30
2019-05-29,30
2019-05-30,30
2019-05-31,30
2019-06-01,30
2019-06-02,30
2019-06-03,30
2019-06-04,30
2019-06-05,30
2019-06-06,30
2019-06-07,30
2019-06-08,31
2019-06-09,31
2019-06-10,31
2019-06-11,31
2019-06-12,31
2019-06-13,31
2019-06-14,31
2019-06-15,31
2019-06-16,31
2019-06-17,31
2019-06-18,31
2019-06-19,31
2019-06-20,31
2019-06-21,31
2019-06-22,31
2019-06-23,31
2019-06-24,31
2019-06-25,32
2019-06-26,32
2019-06-27,32
2019-06-28,32
2019-06-29,32
2019-06-30,32
2019-07-01,32
2019-07-02,32
2019-07-03,32
2019-07-04,32
2019-07-05,32
2019-07-06,32
2019-07-07,32
2019-07-08,32
2019-07-09,32
2019-07-10,32
2019-07-11,32
2019-07-12,31
2019-07-13,31
2019-07-14,31
2019-07-15,31
2019-07-16,31
2019-07-17,31
2019-07-18,31
2019-07-19,31
2019-07-20,31
2019-07-21,31
2019-07-22,31
2019-07-23,31
2019-07-24,31
2019-07-25,31
2019-07-26,31
2019-07-27,31
2019-07-28,31
2019-07-29,31
2019-07-30,30
2019-07-31,30
2019-08-01,30
2019-08-02,30
2019-08-03,30
2019-08-04,30
2019-08-05,30
2019-08-06,30
2019-08-07,30
2019-08-08,30
2019-08-09,30
2019-08-10,30
2019-08-11,30
2019-08-12,30
2019-08-13,30
2019-08-14,30
2019-08-15,30
2019-08-16,30
2019-08-17,30
2019-08-18,30
2019-08-19,30
2019-08-20,30
2019-08-21,30
2019-08-22,30
2019-08-23,30
2019-08-24,30
2019-08-24,30
2019-08-25,30
2019-08-25,30
2019-08-26,30
2019-08-26,30
2019-08-27,30
2019-08-27,30
2019-08-28,30
2019-08-29,30
2019-08-30,30
2019-08-31,30
2019-09-01,30
2019-09-02,32
2019-09-03,32
2019-09-04,32
2019-09-05,32
