date_obj,Egg%20whisk price
2015-09-17,50
2015-09-18,50
2015-09-19,50
2015-09-20,50
2015-09-21,50
2015-09-22,50
2015-09-23,50
2015-09-24,50
2015-09-25,50
2015-09-27,50
2015-09-28,50
2015-09-29,50
2015-09-30,50
2015-10-05,50
2015-10-06,50
2015-10-07,50
2015-10-08,50
2015-10-09,50
2015-10-10,50
2015-10-11,50
2015-10-12,50
2015-10-13,50
2015-10-14,50
2015-10-15,50
2015-10-16,50
2015-10-17,50
2015-10-18,50
2015-10-19,50
2015-10-20,50
2015-10-22,50
2015-10-23,50
2015-10-24,50
2015-10-25,50
2015-10-26,50
2015-10-27,50
2015-10-29,50
2015-10-30,50
2015-10-31,50
2015-11-01,50
2015-11-02,50
2015-11-03,50
2015-11-04,50
2015-11-05,50
2015-11-06,50
2015-11-07,50
2015-11-08,50
2015-11-09,50
2015-11-10,50
2015-11-11,50
2015-11-12,50
2015-11-13,50
2015-11-14,50
2015-11-15,50
2015-11-16,50
2015-11-17,50
2015-11-18,50
2015-11-19,50
2015-11-20,50
2015-11-21,50
2015-11-22,50
2015-11-23,50
2015-11-24,50
2015-11-25,50
2015-11-26,50
2015-11-27,50
2015-11-28,50
2015-11-29,50
2015-11-30,50
2015-12-01,50
2015-12-02,50
2015-12-03,50
2015-12-04,50
2015-12-05,50
2015-12-06,50
2015-12-07,50
2015-12-08,50
2015-12-09,50
2015-12-10,50
2015-12-11,50
2015-12-12,50
2015-12-13,50
2015-12-14,50
2015-12-15,50
2015-12-16,50
2015-12-17,50
2015-12-18,50
2015-12-19,50
2015-12-20,50
2015-12-21,50
2015-12-22,50
2015-12-23,50
2015-12-24,50
2015-12-25,50
2015-12-26,50
2015-12-27,50
2015-12-28,50
2015-12-29,50
2015-12-30,50
2015-12-31,50
2016-01-01,50
2016-01-02,50
2016-01-03,50
2016-01-04,50
2016-01-05,50
2016-01-06,50
2016-01-07,50
2016-01-08,50
2016-01-09,50
2016-01-10,50
2016-01-11,50
2016-01-12,49
2016-01-13,49
2016-01-14,49
2016-01-15,49
2016-01-16,49
2016-01-17,49
2016-01-18,49
2016-01-19,49
2016-01-20,49
2016-01-21,49
2016-01-22,49
2016-01-23,49
2016-01-24,49
2016-01-25,49
2016-01-26,49
2016-01-27,49
2016-01-28,49
2016-01-29,49
2016-01-30,49
2016-01-31,49
2016-02-01,49
2016-02-02,49
2016-02-03,49
2016-02-04,49
2016-02-05,49
2016-02-06,49
2016-02-07,49
2016-02-08,49
2016-02-09,49
2016-02-10,49
2016-02-11,49
2016-02-12,49
2016-02-13,49
2016-02-14,49
2016-02-15,49
2016-02-16,49
2016-02-17,49
2016-02-18,49
2016-02-19,49
2016-02-20,49
2016-02-21,49
2016-02-22,49
2016-02-23,49
2016-02-24,49
2016-02-25,49
2016-02-26,49
2016-02-27,49
2016-02-28,49
2016-02-29,49
2016-03-01,49
2016-03-02,49
2016-03-03,49
2016-03-04,49
2016-03-05,49
2016-03-06,49
2016-03-07,49
2016-03-08,49
2016-03-09,49
2016-03-10,49
2016-03-11,49
2016-03-12,49
2016-03-13,49
2016-03-14,49
2016-03-15,49
2016-03-16,49
2016-03-17,49
2016-03-18,49
2016-03-19,49
2016-03-20,49
2016-03-21,49
2016-03-22,49
2016-03-23,49
2016-03-24,49
2016-03-25,49
2016-03-26,49
2016-03-27,49
2016-03-28,49
2016-03-29,49
2016-03-30,49
2016-03-31,49
2016-04-01,49
2016-04-02,49
2016-04-03,49
2016-04-04,49
2016-04-05,49
2016-04-06,49
2016-04-07,49
2016-04-08,49
2016-04-09,49
2016-04-10,49
2016-04-11,49
2016-04-12,49
2016-04-13,49
2016-04-14,49
2016-04-15,49
2016-04-16,49
2016-04-17,49
2016-04-18,49
2016-04-19,49
2016-04-20,49
2016-04-21,49
2016-04-22,49
2016-04-23,49
2016-04-24,49
2016-04-25,49
2016-04-26,49
2016-04-27,49
2016-04-28,49
2016-04-29,49
2016-04-30,49
2016-05-01,49
2016-05-02,49
2016-05-03,49
2016-05-04,49
2016-05-05,49
2016-05-06,49
2016-05-07,49
2016-05-08,49
2016-05-09,49
2016-05-10,49
2016-05-11,49
2016-05-12,49
2016-05-13,49
2016-05-14,49
2016-05-15,49
2016-05-16,49
2016-05-17,49
2016-05-18,49
2016-05-19,49
2016-05-22,49
2016-05-23,49
2016-05-24,49
2016-05-25,49
2016-05-26,49
2016-05-27,49
2016-05-28,49
2016-05-29,49
2016-05-30,49
2016-05-31,49
2016-06-01,49
2016-06-02,49
2016-06-03,49
2016-06-04,49
2016-06-05,49
2016-06-06,49
2016-06-07,49
2016-06-08,49
2016-06-09,49
2016-06-10,49
2016-06-11,49
2016-06-12,49
2016-06-13,49
2016-06-14,49
2016-06-15,49
2016-06-16,49
2016-06-17,49
2016-06-18,49
2016-06-19,49
2016-06-20,49
2016-06-21,49
2016-06-22,49
2016-06-23,49
2016-06-24,49
2016-06-25,49
2016-06-26,49
2016-06-27,49
2016-06-28,49
2016-06-29,49
2016-06-30,49
2016-07-01,49
2016-07-02,49
2016-07-03,49
2016-07-04,49
2016-07-05,49
2016-07-06,49
2016-07-07,49
2016-07-08,49
2016-07-09,49
2016-07-10,49
2016-07-11,49
2016-07-12,49
2016-07-13,49
2016-07-14,49
2016-07-15,49
2016-07-16,49
2016-07-17,49
2016-07-18,49
2016-07-23,49
2016-07-24,49
2016-07-25,49
2016-07-26,49
2016-07-27,49
2016-07-28,49
2016-07-29,49
2016-07-30,49
2016-07-31,49
2016-08-01,49
2016-08-02,49
2016-08-03,49
2016-08-04,49
2016-08-05,49
2016-08-06,49
2016-08-07,49
2016-08-08,49
2016-08-09,49
2016-08-10,49
2016-08-11,49
2016-08-12,49
2016-08-13,49
2016-08-14,49
2016-08-15,49
2016-08-16,49
2016-08-17,49
2016-08-18,49
2016-08-19,49
2016-08-20,49
2016-08-21,49
2016-08-22,49
2016-08-23,49
2016-08-24,49
2016-08-25,49
2016-08-26,49
2016-08-28,49
2016-08-31,49
2016-09-01,49
2016-09-02,49
2016-09-03,49
2016-09-04,49
2016-09-05,49
2016-09-06,49
2016-09-07,49
2016-09-08,49
2016-09-09,49
2016-09-10,49
2016-09-11,49
2016-09-12,49
2016-09-13,49
2016-09-14,49
2016-09-15,49
2016-09-16,49
2016-09-17,49
2016-09-18,49
2016-09-19,49
2016-09-20,49
2016-09-21,49
2016-09-22,49
2016-09-23,49
2016-09-24,49
2016-09-25,49
2016-09-26,49
2016-09-27,49
2016-09-28,49
2016-09-29,49
2016-09-30,49
2016-10-01,49
2016-10-02,49
2016-10-03,49
2016-10-04,49
2016-10-05,49
2016-10-06,49
2016-10-07,49
2016-10-08,49
2016-10-09,49
2016-10-10,49
2016-10-11,49
2016-10-12,49
2016-10-13,49
2016-10-14,49
2016-10-15,49
2016-10-16,49
2016-10-17,49
2016-10-18,49
2016-10-19,49
2016-10-20,49
2016-10-21,49
2016-10-22,49
2016-10-23,49
2016-10-24,49
2016-10-25,49
2016-10-26,49
2016-10-27,49
2016-10-28,49
2016-10-29,49
2016-10-30,48
2016-10-31,48
2016-11-01,48
2016-11-02,48
2016-11-03,48
2016-11-04,48
2016-11-05,48
2016-11-06,48
2016-11-07,48
2016-11-08,48
2016-11-09,48
2016-11-10,48
2016-11-11,48
2016-11-12,48
2016-11-13,48
2016-11-14,48
2016-11-15,48
2016-12-07,48
2016-12-08,48
2016-12-09,48
2016-12-10,48
2016-12-11,48
2016-12-12,48
2016-12-13,48
2016-12-14,48
2016-12-15,48
2016-12-16,48
2016-12-17,48
2016-12-18,48
2016-12-19,48
2016-12-20,48
2016-12-21,48
2016-12-22,48
2016-12-23,48
2016-12-24,48
2016-12-25,48
2016-12-26,48
2016-12-27,48
2016-12-28,48
2016-12-29,48
2016-12-30,48
2016-12-31,48
2017-01-01,48
2017-01-02,48
2017-01-03,48
2017-01-04,48
2017-01-05,48
2017-01-06,48
2017-01-07,48
2017-01-08,48
2017-01-09,48
2017-01-10,48
2017-01-11,48
2017-01-12,48
2017-01-13,48
2017-01-14,48
2017-01-15,48
2017-01-16,48
2017-01-17,48
2017-01-18,48
2017-01-19,48
2017-01-20,48
2017-01-21,48
2017-01-22,48
2017-01-23,48
2017-01-27,48
2017-01-28,48
2017-01-29,48
2017-01-30,48
2017-01-31,48
2017-02-01,48
2017-02-02,48
2017-02-03,48
2017-02-04,48
2017-02-05,48
2017-02-06,48
2017-02-07,48
2017-02-08,48
2017-02-09,48
2017-02-10,48
2017-02-11,48
2017-02-12,48
2017-02-13,48
2017-02-14,48
2017-02-15,48
2017-02-16,48
2017-02-18,48
2017-02-19,48
2017-02-20,48
2017-02-21,48
2017-02-22,48
2017-02-23,48
2017-02-24,48
2017-02-25,48
2017-02-26,48
2017-02-27,48
2017-02-28,48
2017-03-01,48
2017-03-02,48
2017-03-03,48
2017-03-04,48
2017-03-05,48
2017-03-06,48
2017-03-07,48
2017-03-08,48
2017-03-09,48
2017-03-10,48
2017-03-11,48
2017-03-12,48
2017-03-13,48
2017-03-14,48
2017-03-15,48
2017-03-16,48
2017-03-17,48
2017-03-18,48
2017-03-19,48
2017-03-20,48
2017-03-21,48
2017-03-22,48
2017-03-23,48
2017-03-24,48
2017-03-25,48
2017-03-26,48
2017-03-27,48
2017-03-28,48
2017-03-29,48
2017-03-30,48
2017-03-31,48
2017-04-01,48
2017-04-02,48
2017-04-03,48
2017-04-04,48
2017-04-12,48
2017-04-13,48
2017-04-14,48
2017-04-15,48
2017-04-16,48
2017-04-17,48
2017-04-18,48
2017-04-19,48
2017-04-20,48
2017-04-21,48
2017-04-22,48
2017-04-23,48
2017-04-24,48
2017-04-25,48
2017-04-26,48
2017-04-27,48
2017-04-28,48
2017-04-29,48
2017-04-30,48
2017-05-01,48
2017-05-02,48
2017-05-03,48
2017-05-04,48
2017-05-05,48
2017-05-06,48
2017-05-07,48
2017-05-08,48
2017-05-09,48
2017-05-10,48
2017-05-11,48
2017-05-12,48
2017-05-13,48
2017-05-14,48
2017-05-15,48
2017-05-16,48
2017-05-17,48
2017-05-18,48
2017-05-19,48
2017-05-20,48
2017-05-21,48
2017-05-22,48
2017-05-23,48
2017-05-24,48
2017-05-25,48
2017-05-26,48
2017-05-27,48
2017-05-28,48
2017-05-29,48
2017-05-30,48
2017-05-31,48
2017-06-01,48
2017-06-02,48
2017-06-03,48
2017-06-04,48
2017-06-05,48
2017-06-06,48
2017-06-07,48
2017-06-08,48
2017-06-09,48
2017-06-10,48
2017-06-11,48
2017-06-12,48
2017-06-13,48
2017-06-14,48
2017-06-15,48
2017-06-16,48
2017-06-17,48
2017-06-18,48
2017-06-19,48
2017-06-20,48
2017-06-21,48
2017-06-22,48
2017-06-23,48
2017-06-24,48
2017-06-25,48
2017-06-26,48
2017-06-27,48
2017-06-28,48
2017-06-29,48
2017-06-30,48
2017-07-01,48
2017-07-02,48
2017-07-03,48
2017-07-04,48
2017-07-05,48
2017-07-06,48
2017-07-07,48
2017-07-08,48
2017-07-13,48
2017-07-14,48
2017-07-15,48
2017-07-16,48
2017-07-17,48
2017-07-18,48
2017-07-19,48
2017-07-20,48
2017-07-21,48
2017-07-22,48
2017-07-23,48
2017-07-24,48
2017-07-25,48
2017-07-26,48
2017-07-27,48
2017-07-28,48
2017-07-29,48
2017-07-30,48
2017-07-31,48
2017-08-01,48
2017-08-02,48
2017-08-03,48
2017-08-04,48
2017-08-05,48
2017-08-06,48
2017-08-09,48
2017-08-10,48
2017-08-11,48
2017-08-12,48
2017-08-13,48
2017-08-14,48
2017-08-15,48
2017-08-16,48
2017-08-17,48
2017-08-18,48
2017-08-19,48
2017-08-20,48
2017-08-21,48
2017-08-22,48
2017-08-23,48
2017-08-24,48
2017-08-25,48
2017-08-26,48
2017-08-27,48
2017-08-28,48
2017-08-29,48
2017-08-30,48
2017-08-31,48
2017-09-01,48
2017-09-03,48
2017-09-04,48
2017-09-05,48
2017-09-06,48
2017-09-07,48
2017-09-08,48
2017-09-09,48
2017-09-10,48
2017-09-11,48
2017-09-12,48
2017-09-13,48
2017-09-14,48
2017-09-15,48
2017-09-16,48
2017-09-17,48
2017-09-18,48
2017-09-19,48
2017-09-20,48
2017-09-21,48
2017-09-22,48
2017-09-23,48
2017-09-24,48
2017-09-25,48
2017-09-26,48
2017-09-27,48
2017-09-28,48
2017-09-29,48
2017-09-30,48
2017-10-01,48
2017-10-02,48
2017-10-03,48
2017-10-04,48
2017-10-05,48
2017-10-06,48
2017-10-07,48
2017-10-08,48
2017-10-09,48
2017-10-10,48
2017-10-11,48
2017-10-12,48
2017-10-13,48
2017-10-14,48
2017-10-15,48
2017-10-16,48
2017-10-17,48
2017-10-18,48
2017-10-19,48
2017-10-20,48
2017-10-21,48
2017-10-22,48
2017-10-23,48
2017-10-24,48
2017-10-25,48
2017-10-26,48
2017-10-27,48
2017-10-28,48
2017-10-29,48
2017-10-30,48
2017-10-31,48
2017-11-01,48
2017-11-02,48
2017-11-03,48
2017-11-04,48
2017-11-05,48
2017-11-06,48
2017-11-07,48
2017-11-08,48
2017-11-09,48
2017-11-10,48
2017-11-11,48
2017-11-12,48
2017-11-13,48
2017-11-14,48
2017-11-15,48
2017-11-16,48
2017-11-17,48
2017-11-18,48
2017-11-19,48
2017-11-20,48
2017-11-21,48
2017-11-22,48
2017-11-23,48
2017-11-24,48
2017-11-25,48
2017-11-26,48
2017-11-27,48
2017-11-28,48
2017-11-29,48
2017-11-30,48
2017-12-01,48
2017-12-02,48
2017-12-03,48
2017-12-04,48
2017-12-05,48
2017-12-06,48
2017-12-07,48
2017-12-08,48
2017-12-09,48
2017-12-10,48
2017-12-11,48
2017-12-12,48
2017-12-13,48
2017-12-14,48
2017-12-15,48
2017-12-16,48
2017-12-17,48
2017-12-18,48
2017-12-19,48
2017-12-20,48
2017-12-21,48
2017-12-22,48
2017-12-23,48
2017-12-24,48
2017-12-25,48
2017-12-26,48
2017-12-27,48
2017-12-28,48
2017-12-29,48
2017-12-30,48
2017-12-31,48
2018-01-01,48
2018-01-02,48
2018-01-03,48
2018-01-04,48
2018-01-05,48
2018-01-06,48
2018-01-07,48
2018-01-08,48
2018-01-09,48
2018-01-10,48
2018-01-11,48
2018-01-12,48
2018-01-13,48
2018-01-14,48
2018-01-15,48
2018-01-16,48
2018-01-17,48
2018-01-18,48
2018-01-19,48
2018-01-20,48
2018-01-21,48
2018-01-22,48
2018-01-23,48
2018-01-25,48
2018-01-26,48
2018-01-27,48
2018-01-28,48
2018-01-29,48
2018-01-30,48
2018-01-31,48
2018-02-01,48
2018-02-02,48
2018-02-03,48
2018-02-04,48
2018-02-05,48
2018-02-06,48
2018-02-07,48
2018-02-08,48
2018-02-09,48
2018-02-10,48
2018-02-11,48
2018-02-12,48
2018-02-13,48
2018-02-14,48
2018-02-15,48
2018-02-16,48
2018-02-17,48
2018-02-18,48
2018-02-19,48
2018-02-20,48
2018-02-21,48
2018-02-22,48
2018-02-23,48
2018-02-24,48
2018-02-25,48
2018-02-26,48
2018-02-27,48
2018-02-28,48
2018-03-01,48
2018-03-02,48
2018-03-03,48
2018-03-04,48
2018-03-05,48
2018-03-06,48
2018-03-07,48
2018-03-09,48
2018-03-10,48
2018-03-11,48
2018-03-12,48
2018-03-13,48
2018-03-14,48
2018-03-15,48
2018-03-16,48
2018-03-17,48
2018-03-18,48
2018-03-20,48
2018-03-21,48
2018-03-23,47
2018-03-24,47
2018-03-25,47
2018-03-26,47
2018-03-27,47
2018-03-28,47
2018-03-29,47
2018-03-30,47
2018-03-31,47
2018-04-01,47
2018-04-02,47
2018-04-03,47
2018-04-04,47
2018-04-05,47
2018-04-06,47
2018-04-07,47
2018-04-08,47
2018-04-09,47
2018-04-10,47
2018-04-11,47
2018-04-12,47
2018-04-13,47
2018-04-14,47
2018-04-15,47
2018-04-16,47
2018-04-17,47
2018-04-18,47
2018-04-19,47
2018-04-20,47
2018-04-21,47
2018-04-22,47
2018-04-23,47
2018-04-24,47
2018-04-25,47
2018-04-26,47
2018-04-27,47
2018-04-28,47
2018-04-29,47
2018-04-30,47
2018-05-01,47
2018-05-03,47
2018-05-04,47
2018-05-05,47
2018-05-07,47
2018-05-08,47
2018-05-09,47
2018-05-10,47
2018-05-11,47
2018-05-12,47
2018-05-13,47
2018-05-14,47
2018-05-15,47
2018-05-16,47
2018-05-17,47
2018-05-18,47
2018-05-19,47
2018-05-20,47
2018-05-21,47
2018-05-22,47
2018-05-23,47
2018-05-24,47
2018-05-25,47
2018-05-26,47
2018-05-27,47
2018-05-28,47
2018-05-29,47
2018-05-30,47
2018-05-31,47
2018-06-01,47
2018-06-02,47
2018-06-03,47
2018-06-04,47
2018-06-05,47
2018-06-06,47
2018-06-07,47
2018-06-08,47
2018-06-09,47
2018-06-10,47
2018-06-11,47
2018-06-12,47
2018-06-13,47
2018-06-14,47
2018-06-15,47
2018-06-16,47
2018-06-17,47
2018-06-18,47
2018-06-19,47
2018-06-20,47
2018-06-21,47
2018-06-22,47
2018-06-23,47
2018-06-24,47
2018-06-25,47
2018-06-26,47
2018-06-27,47
2018-06-28,47
2018-06-29,47
2018-06-30,47
2018-07-01,47
2018-07-02,47
2018-07-03,47
2018-07-04,47
2018-07-05,47
2018-07-06,47
2018-07-07,47
2018-07-08,47
2018-07-09,47
2018-07-10,47
2018-07-11,47
2018-07-12,47
2018-07-13,47
2018-07-14,47
2018-07-15,47
2018-07-16,47
2018-07-17,47
2018-07-18,47
2018-07-19,47
2018-07-20,47
2018-07-21,47
2018-07-22,47
2018-07-23,47
2018-07-24,47
2018-07-25,47
2018-07-26,47
2018-07-27,47
2018-07-28,47
2018-07-29,47
2018-07-30,47
2018-07-31,47
2018-08-01,47
2018-08-02,47
2018-08-03,47
2018-08-04,47
2018-08-05,47
2018-08-06,47
2018-08-07,47
2018-08-08,47
2018-08-09,47
2018-08-10,47
2018-08-11,47
2018-08-12,47
2018-08-14,47
2018-08-16,47
2018-08-17,47
2018-08-18,47
2018-08-19,47
2018-08-20,47
2018-08-21,47
2018-08-22,47
2018-08-23,47
2018-08-24,47
2018-08-25,47
2018-08-26,47
2018-08-27,47
2018-08-28,47
2018-08-29,47
2018-08-30,47
2018-08-31,47
2018-09-01,47
2018-09-02,47
2018-09-03,47
2018-09-04,47
2018-09-05,47
2018-09-06,47
2018-09-07,47
2018-09-08,47
2018-09-09,47
2018-09-10,47
2018-09-11,47
2018-09-12,47
2018-09-13,47
2018-09-14,47
2018-09-15,47
2018-09-16,47
2018-09-17,47
2018-09-18,47
2018-09-19,47
2018-09-20,47
2018-09-21,47
2018-09-22,47
2018-09-23,47
2018-09-24,47
2018-09-25,47
2018-09-26,47
2018-09-27,47
2018-09-28,47
2018-09-29,47
2018-09-30,47
2018-10-01,47
2018-10-02,47
2018-10-03,47
2018-10-04,47
2018-10-05,47
2018-10-06,47
2018-10-07,47
2018-10-08,47
2018-10-09,47
2018-10-10,47
2018-10-11,47
2018-10-12,47
2018-10-13,47
2018-10-14,47
2018-10-15,47
2018-10-16,47
2018-10-17,47
2018-10-18,47
2018-10-19,47
2018-10-20,47
2018-10-21,47
2018-10-22,47
2018-10-23,47
2018-10-24,47
2018-10-25,47
2018-10-26,47
2018-10-27,47
2018-10-28,47
2018-10-29,47
2018-10-30,47
2018-10-31,47
2018-11-01,47
2018-11-03,47
2018-11-04,47
2018-11-05,47
2018-11-06,47
2018-11-07,47
2018-11-08,47
2018-11-09,47
2018-11-10,47
2018-11-11,47
2018-11-12,47
2018-11-13,47
2018-11-14,47
2018-11-15,47
2018-11-16,47
2018-11-17,47
2018-11-18,47
2018-11-19,47
2018-11-20,47
2018-11-21,47
2018-11-22,47
2018-11-23,47
2018-11-24,47
2018-11-25,47
2018-11-26,47
2018-11-27,47
2018-11-28,47
2018-11-29,47
2018-12-01,47
2018-12-02,47
2018-12-03,47
2018-12-04,47
2018-12-05,47
2018-12-07,47
2018-12-09,47
2018-12-10,47
2018-12-11,47
2018-12-12,47
2018-12-13,47
2018-12-14,47
2018-12-15,47
2018-12-16,47
2018-12-17,47
2018-12-18,47
2018-12-19,47
2018-12-20,47
2018-12-21,47
2018-12-22,47
2018-12-23,47
2018-12-24,47
2018-12-25,47
2018-12-26,47
2018-12-27,47
2018-12-28,47
2018-12-29,49
2018-12-30,49
2018-12-31,49
2019-01-01,49
2019-01-02,49
2019-01-03,49
2019-01-04,49
2019-01-05,49
2019-01-06,49
2019-01-08,49
2019-01-10,49
2019-01-11,49
2019-01-12,49
2019-01-13,49
2019-01-14,49
2019-01-15,49
2019-01-16,49
2019-01-17,49
2019-01-18,49
2019-01-19,49
2019-01-20,49
2019-01-21,49
2019-01-22,49
2019-01-23,49
2019-01-24,49
2019-01-25,49
2019-01-26,49
2019-01-27,49
2019-01-28,49
2019-01-29,49
2019-01-30,49
2019-01-31,49
2019-02-01,49
2019-02-02,49
2019-02-03,49
2019-02-04,49
2019-02-05,49
2019-02-06,49
2019-02-07,49
2019-02-08,49
2019-02-09,49
2019-02-10,49
2019-02-11,49
2019-02-12,49
2019-02-13,49
2019-02-14,49
2019-02-15,49
2019-02-16,49
2019-02-17,49
2019-02-18,49
2019-02-19,49
2019-02-20,49
2019-02-21,49
2019-02-22,49
2019-02-23,49
2019-02-24,49
2019-02-25,49
2019-02-26,49
2019-02-27,49
2019-02-28,49
2019-03-01,49
2019-03-02,49
2019-03-03,49
2019-03-04,49
2019-03-05,49
2019-03-06,49
2019-03-07,49
2019-03-08,49
2019-03-09,49
2019-03-10,49
2019-03-11,49
2019-03-12,49
2019-03-13,49
2019-03-14,49
2019-03-15,49
2019-03-16,49
2019-03-17,49
2019-03-18,49
2019-03-19,49
2019-03-20,49
2019-03-21,49
2019-03-22,49
2019-03-23,49
2019-03-24,49
2019-03-25,49
2019-03-26,49
2019-03-27,49
2019-03-28,49
2019-03-29,49
2019-03-30,49
2019-03-31,49
2019-04-01,49
2019-04-02,49
2019-04-03,49
2019-04-04,49
2019-04-05,49
2019-04-06,49
2019-04-07,49
2019-04-08,49
2019-04-09,49
2019-04-10,49
2019-04-11,49
2019-04-12,49
2019-04-13,49
2019-04-14,49
2019-04-15,49
2019-04-16,49
2019-04-17,49
2019-04-18,49
2019-04-19,49
2019-04-20,49
2019-04-21,49
2019-04-22,49
2019-04-23,49
2019-04-24,49
2019-04-25,49
2019-04-26,49
2019-04-27,49
2019-04-28,49
2019-04-29,49
2019-04-30,49
2019-05-01,49
2019-05-02,49
2019-05-03,49
2019-05-04,49
2019-05-05,49
2019-05-06,49
2019-05-07,49
2019-05-08,49
2019-05-09,49
2019-05-10,49
2019-05-11,49
2019-05-12,49
2019-05-13,49
2019-05-14,49
2019-05-15,49
2019-05-16,49
2019-05-17,49
2019-05-18,49
2019-05-19,49
2019-05-20,49
2019-05-21,49
2019-05-22,49
2019-05-23,49
2019-05-24,49
2019-05-25,49
2019-05-26,49
2019-05-27,49
2019-05-28,49
2019-05-29,49
2019-05-30,49
2019-05-31,49
2019-06-01,49
2019-06-02,49
2019-06-03,49
2019-06-04,49
2019-06-05,49
2019-06-06,49
2019-06-07,49
2019-06-08,49
2019-06-09,49
2019-06-10,49
2019-06-11,49
2019-06-12,49
2019-06-13,49
2019-06-14,49
2019-06-15,49
2019-06-16,49
2019-06-17,49
2019-06-18,49
2019-06-19,49
2019-06-20,49
2019-06-21,49
2019-06-22,49
2019-06-23,49
2019-06-24,49
2019-06-25,49
2019-06-26,49
2019-06-27,49
2019-06-28,49
2019-06-29,49
2019-06-30,49
2019-07-01,49
2019-07-02,49
2019-07-03,49
2019-07-04,49
2019-07-05,49
2019-07-06,49
2019-07-07,49
2019-07-08,49
2019-07-09,49
2019-07-10,49
2019-07-11,49
2019-07-12,49
2019-07-13,49
2019-07-14,49
2019-07-15,49
2019-07-16,49
2019-07-17,49
2019-07-18,49
2019-07-19,49
2019-07-20,49
2019-07-21,49
2019-07-22,49
2019-07-23,49
2019-07-24,49
2019-07-25,49
2019-07-26,49
2019-07-27,49
2019-07-28,49
2019-07-29,49
2019-07-30,49
2019-07-31,49
2019-08-01,49
2019-08-02,49
2019-08-03,49
2019-08-04,49
2019-08-05,49
2019-08-06,49
2019-08-07,49
2019-08-08,49
2019-08-09,49
2019-08-10,51
2019-08-11,51
2019-08-12,51
2019-08-13,51
2019-08-14,51
2019-08-15,51
2019-08-16,51
2019-08-17,51
2019-08-18,51
2019-08-19,51
2019-08-20,51
2019-08-21,51
2019-08-22,51
2019-08-23,51
2019-08-24,51
2019-08-24,51
2019-08-25,51
2019-08-25,51
2019-08-26,51
2019-08-26,51
2019-08-27,51
2019-08-27,51
2019-08-28,51
