date_obj,Spork price
2015-08-02,300
2015-08-03,300
2015-08-04,300
2015-08-05,300
2015-08-06,300
2015-08-07,300
2015-08-08,300
2015-08-09,300
2015-08-10,300
2015-08-11,300
2015-08-12,300
2015-08-13,300
2015-08-14,300
2015-08-15,300
2015-08-16,300
2015-08-17,300
2015-08-18,300
2015-08-19,300
2015-08-20,300
2015-08-21,300
2015-08-22,300
2015-08-23,300
2015-08-24,300
2015-08-25,300
2015-08-26,300
2015-08-27,300
2015-08-28,300
2015-08-29,300
2015-08-30,300
2015-08-31,300
2015-09-01,300
2015-09-02,300
2015-09-03,300
2015-09-04,300
2015-09-05,300
2015-09-06,300
2015-09-07,300
2015-09-08,300
2015-09-09,300
2015-09-10,300
2015-09-11,300
2015-09-12,300
2015-09-13,300
2015-09-14,300
2015-09-15,300
2015-09-16,300
2015-09-17,300
2015-09-18,300
2015-09-19,300
2015-09-20,300
2015-09-21,300
2015-09-22,300
2015-09-23,300
2015-09-24,300
2015-09-25,300
2015-09-27,300
2015-09-28,300
2015-09-29,300
2015-09-30,300
2015-10-05,300
2015-10-06,300
2015-10-07,300
2015-10-08,300
2015-10-09,300
2015-10-10,300
2015-10-11,300
2015-10-12,300
2015-10-13,300
2015-10-14,300
2015-10-15,300
2015-10-16,300
2015-10-17,300
2015-10-18,300
2015-10-19,300
2015-10-20,300
2015-10-22,300
2015-10-23,300
2015-10-24,300
2015-10-25,300
2015-10-26,300
2015-10-27,300
2015-10-29,300
2015-10-30,300
2015-10-31,300
2015-11-01,300
2015-11-02,300
2015-11-03,300
2015-11-04,300
2015-11-05,300
2015-11-06,300
2015-11-07,300
2015-11-08,300
2015-11-09,300
2015-11-10,300
2015-11-11,300
2015-11-12,300
2015-11-13,300
2015-11-14,300
2015-11-15,300
2015-11-16,300
2015-11-17,300
2015-11-18,300
2015-11-19,300
2015-11-20,300
2015-11-21,300
2015-11-22,300
2015-11-23,300
2015-11-24,300
2015-11-25,300
2015-11-26,300
2015-11-27,300
2015-11-28,300
2015-11-29,300
2015-11-30,300
2015-12-01,300
2015-12-02,300
2015-12-03,300
2015-12-04,300
2015-12-05,300
2015-12-06,300
2015-12-07,300
2015-12-08,300
2015-12-09,300
2015-12-10,300
2015-12-11,300
2015-12-12,300
2015-12-13,300
2015-12-14,300
2015-12-15,300
2015-12-16,300
2015-12-17,300
2015-12-18,300
2015-12-19,300
2015-12-20,300
2015-12-21,300
2015-12-22,300
2015-12-23,300
2015-12-24,300
2015-12-25,300
2015-12-26,300
2015-12-27,300
2015-12-28,300
2015-12-29,300
2015-12-30,300
2015-12-31,300
2016-01-01,300
2016-01-02,300
2016-01-03,300
2016-01-04,300
2016-01-05,300
2016-01-06,300
2016-01-07,300
2016-01-08,300
2016-01-09,300
2016-01-10,300
2016-01-11,300
2016-01-12,300
2016-01-13,300
2016-01-14,300
2016-01-15,300
2016-01-16,300
2016-01-17,300
2016-01-18,300
2016-01-19,300
2016-01-20,300
2016-01-21,300
2016-01-22,300
2016-01-23,300
2016-01-24,300
2016-01-25,300
2016-01-26,300
2016-01-27,300
2016-01-28,300
2016-01-29,300
2016-01-30,300
2016-01-31,300
2016-02-01,300
2016-02-02,300
2016-02-03,300
2016-02-04,300
2016-02-05,300
2016-02-06,300
2016-02-07,300
2016-02-08,300
2016-02-09,300
2016-02-10,300
2016-02-11,300
2016-02-12,300
2016-02-13,300
2016-02-14,300
2016-02-15,300
2016-02-16,300
2016-02-17,300
2016-02-18,300
2016-02-19,300
2016-02-20,300
2016-02-21,300
2016-02-22,300
2016-02-23,300
2016-02-24,300
2016-02-25,300
2016-02-26,300
2016-02-27,300
2016-02-28,300
2016-02-29,300
2016-03-01,300
2016-03-02,300
2016-03-03,300
2016-03-04,300
2016-03-05,300
2016-03-06,300
2016-03-07,300
2016-03-08,300
2016-03-09,300
2016-03-10,300
2016-03-11,300
2016-03-12,300
2016-03-13,300
2016-03-14,300
2016-03-15,300
2016-03-16,300
2016-03-17,300
2016-03-18,300
2016-03-19,300
2016-03-20,300
2016-03-21,300
2016-03-22,300
2016-03-23,300
2016-03-24,300
2016-03-25,300
2016-03-26,300
2016-03-27,300
2016-03-28,300
2016-03-29,300
2016-03-30,300
2016-03-31,300
2016-04-01,300
2016-04-02,300
2016-04-03,300
2016-04-04,300
2016-04-05,300
2016-04-06,300
2016-04-07,300
2016-04-08,300
2016-04-09,300
2016-04-10,300
2016-04-11,300
2016-04-12,300
2016-04-13,300
2016-04-14,300
2016-04-15,300
2016-04-16,300
2016-04-17,300
2016-04-18,300
2016-04-19,300
2016-04-20,300
2016-04-21,300
2016-04-22,300
2016-04-23,300
2016-04-24,300
2016-04-25,300
2016-04-26,300
2016-04-27,300
2016-04-28,300
2016-04-29,300
2016-04-30,300
2016-05-01,300
2016-05-02,300
2016-05-03,300
2016-05-04,300
2016-05-05,300
2016-05-06,300
2016-05-07,300
2016-05-08,300
2016-05-09,300
2016-05-10,300
2016-05-11,300
2016-05-12,300
2016-05-13,300
2016-05-14,300
2016-05-15,300
2016-05-16,300
2016-05-17,300
2016-05-18,300
2016-05-19,300
2016-05-22,300
2016-05-23,300
2016-05-24,300
2016-05-25,300
2016-05-26,300
2016-05-27,300
2016-05-28,300
2016-05-29,300
2016-05-30,300
2016-05-31,300
2016-06-01,300
2016-06-02,300
2016-06-03,300
2016-06-04,300
2016-06-05,300
2016-06-06,300
2016-06-07,300
2016-06-08,300
2016-06-09,300
2016-06-10,300
2016-06-11,300
2016-06-12,300
2016-06-13,300
2016-06-14,294
2016-06-15,294
2016-06-16,294
2016-06-17,294
2016-06-18,294
2016-06-19,294
2016-06-20,294
2016-06-21,294
2016-06-22,294
2016-06-23,294
2016-06-24,294
2016-06-25,294
2016-06-26,294
2016-06-27,294
2016-06-28,294
2016-06-29,294
2016-06-30,294
2016-07-01,294
2016-07-02,294
2016-07-03,294
2016-07-04,294
2016-07-05,294
2016-07-06,294
2016-07-07,294
2016-07-08,294
2016-07-09,294
2016-07-10,294
2016-07-11,294
2016-07-12,294
2016-07-13,294
2016-07-14,294
2016-07-15,294
2016-07-16,294
2016-07-17,294
2016-07-18,294
2016-07-24,294
2016-07-25,294
2016-07-26,294
2016-07-27,294
2016-07-28,294
2016-07-29,294
2016-07-30,294
2016-07-31,294
2016-08-01,294
2016-08-02,294
2016-08-03,294
2016-08-04,294
2016-08-05,294
2016-08-06,294
2016-08-07,294
2016-08-08,294
2016-08-09,294
2016-08-10,294
2016-08-11,294
2016-08-12,294
2016-08-13,294
2016-08-14,294
2016-08-15,294
2016-08-16,294
2016-08-17,294
2016-08-18,294
2016-08-19,294
2016-08-20,294
2016-08-21,294
2016-08-22,294
2016-08-23,294
2016-08-24,294
2016-08-25,294
2016-08-26,294
2016-08-28,294
2016-08-31,294
2016-09-01,294
2016-09-02,294
2016-09-03,294
2016-09-04,294
2016-09-05,294
2016-09-06,294
2016-09-07,294
2016-09-08,294
2016-09-09,294
2016-09-10,294
2016-09-11,294
2016-09-12,294
2016-09-13,294
2016-09-14,294
2016-09-15,294
2016-09-16,294
2016-09-17,294
2016-09-18,294
2016-09-19,294
2016-09-20,294
2016-09-21,294
2016-09-22,294
2016-09-23,294
2016-09-24,294
2016-09-25,294
2016-09-26,294
2016-09-27,294
2016-09-28,294
2016-09-29,294
2016-09-30,294
2016-10-01,294
2016-10-02,294
2016-10-03,294
2016-10-04,294
2016-10-05,294
2016-10-06,294
2016-10-07,294
2016-10-08,294
2016-10-09,294
2016-10-11,294
2016-10-12,294
2016-10-13,294
2016-10-14,294
2016-10-15,294
2016-10-16,294
2016-10-17,294
2016-10-18,294
2016-10-19,294
2016-10-20,294
2016-10-21,294
2016-10-22,294
2016-10-23,294
2016-10-24,294
2016-10-25,294
2016-10-26,294
2016-10-27,294
2016-10-28,294
2016-10-29,294
2016-10-30,294
2016-10-31,294
2016-11-01,294
2016-11-02,294
2016-11-03,294
2016-11-04,294
2016-11-05,294
2016-11-06,294
2016-11-07,294
2016-11-08,294
2016-11-09,294
2016-11-10,294
2016-11-11,294
2016-11-12,294
2016-11-13,294
2016-11-14,294
2016-12-08,294
2016-12-09,294
2016-12-10,294
2016-12-11,294
2016-12-12,294
2016-12-13,294
2016-12-14,294
2016-12-15,294
2016-12-16,294
2016-12-17,294
2016-12-18,294
2016-12-19,294
2016-12-20,294
2016-12-21,294
2016-12-22,294
2016-12-23,294
2016-12-24,294
2016-12-25,294
2016-12-26,294
2016-12-27,294
2016-12-28,294
2016-12-29,294
2016-12-30,294
2016-12-31,294
2017-01-01,294
2017-01-02,294
2017-01-03,294
2017-01-04,294
2017-01-05,294
2017-01-06,294
2017-01-07,294
2017-01-08,294
2017-01-09,294
2017-01-10,294
2017-01-11,294
2017-01-12,294
2017-01-13,294
2017-01-14,294
2017-01-15,294
2017-01-16,294
2017-01-17,294
2017-01-18,294
2017-01-19,294
2017-01-20,294
2017-01-21,294
2017-01-22,294
2017-01-27,294
2017-01-28,294
2017-01-29,294
2017-01-30,294
2017-01-31,294
2017-02-01,294
2017-02-02,294
2017-02-03,294
2017-02-04,294
2017-02-05,294
2017-02-06,294
2017-02-07,294
2017-02-08,294
2017-02-09,294
2017-02-10,294
2017-02-11,294
2017-02-12,294
2017-02-13,294
2017-02-14,294
2017-02-15,294
2017-02-16,294
2017-02-18,294
2017-02-19,294
2017-02-20,294
2017-02-21,294
2017-02-22,294
2017-02-23,294
2017-02-24,294
2017-02-25,294
2017-02-26,294
2017-02-27,294
2017-02-28,294
2017-03-01,294
2017-03-02,294
2017-03-03,294
2017-03-04,294
2017-03-05,294
2017-03-06,294
2017-03-07,294
2017-03-08,294
2017-03-09,294
2017-03-10,294
2017-03-11,294
2017-03-12,294
2017-03-13,294
2017-03-14,294
2017-03-15,294
2017-03-16,294
2017-03-17,294
2017-03-18,294
2017-03-19,294
2017-03-20,294
2017-03-21,294
2017-03-22,294
2017-03-23,294
2017-03-24,294
2017-03-25,294
2017-03-26,294
2017-03-27,294
2017-03-28,294
2017-03-29,294
2017-03-30,294
2017-03-31,294
2017-04-01,294
2017-04-02,294
2017-04-03,294
2017-04-04,294
2017-04-12,294
2017-04-13,294
2017-04-14,294
2017-04-15,294
2017-04-16,294
2017-04-17,294
2017-04-18,294
2017-04-19,294
2017-04-20,294
2017-04-21,294
2017-04-22,294
2017-04-23,294
2017-04-24,294
2017-04-25,294
2017-04-26,294
2017-04-27,294
2017-04-28,294
2017-04-29,294
2017-04-30,294
2017-05-01,294
2017-05-02,294
2017-05-03,294
2017-05-04,294
2017-05-05,294
2017-05-06,294
2017-05-07,294
2017-05-08,294
2017-05-09,294
2017-05-10,294
2017-05-11,294
2017-05-12,294
2017-05-13,294
2017-05-14,294
2017-05-15,294
2017-05-16,294
2017-05-17,294
2017-05-18,294
2017-05-19,294
2017-05-20,294
2017-05-21,294
2017-05-22,294
2017-05-23,294
2017-05-24,294
2017-05-25,294
2017-05-26,294
2017-05-27,294
2017-05-28,294
2017-05-29,294
2017-05-30,294
2017-05-31,294
2017-06-01,294
2017-06-02,294
2017-06-03,294
2017-06-06,294
2017-06-07,294
2017-06-08,294
2017-06-09,294
2017-06-10,294
2017-06-11,294
2017-06-12,294
2017-06-13,294
2017-06-14,294
2017-06-15,294
2017-06-16,294
2017-06-17,294
2017-06-18,294
2017-06-19,294
2017-06-20,294
2017-06-21,294
2017-06-22,294
2017-06-23,294
2017-06-24,294
2017-06-25,294
2017-06-26,294
2017-06-27,294
2017-06-28,294
2017-06-29,294
2017-06-30,294
2017-07-01,294
2017-07-02,294
2017-07-03,294
2017-07-04,294
2017-07-05,294
2017-07-06,294
2017-07-07,294
2017-07-08,294
2017-07-13,294
2017-07-14,294
2017-07-15,294
2017-07-16,294
2017-07-17,294
2017-07-18,294
2017-07-19,294
2017-07-20,294
2017-07-21,294
2017-07-22,294
2017-07-23,294
2017-07-24,294
2017-07-25,294
2017-07-26,294
2017-07-27,294
2017-07-28,294
2017-07-29,294
2017-07-30,294
2017-07-31,294
2017-08-01,294
2017-08-02,294
2017-08-03,294
2017-08-04,294
2017-08-05,294
2017-08-06,294
2017-08-09,294
2017-08-10,294
2017-08-11,294
2017-08-12,294
2017-08-13,294
2017-08-14,294
2017-08-15,286
2017-08-17,286
2017-08-18,286
2017-08-19,286
2017-08-20,286
2017-08-21,286
2017-08-22,286
2017-08-23,286
2017-08-24,286
2017-08-25,286
2017-08-26,286
2017-08-27,286
2017-08-28,286
2017-08-29,286
2017-08-30,286
2017-08-31,286
2017-09-01,286
2017-09-02,286
2017-09-03,286
2017-09-04,286
2017-09-05,286
2017-09-06,286
2017-09-07,286
2017-09-08,286
2017-09-09,286
2017-09-10,286
2017-09-11,286
2017-09-12,286
2017-09-13,286
2017-09-14,286
2017-09-15,286
2017-09-16,286
2017-09-17,286
2017-09-19,286
2017-09-20,286
2017-09-21,286
2017-09-22,286
2017-09-23,286
2017-09-24,286
2017-09-25,286
2017-09-26,286
2017-09-27,286
2017-09-28,286
2017-09-29,286
2017-09-30,286
2017-10-01,286
2017-10-02,286
2017-10-03,286
2017-10-04,286
2017-10-05,286
2017-10-06,286
2017-10-07,286
2017-10-08,286
2017-10-09,286
2017-10-10,286
2017-10-11,286
2017-10-12,286
2017-10-13,286
2017-10-14,286
2017-10-15,286
2017-10-16,286
2017-10-17,286
2017-10-18,286
2017-10-19,286
2017-10-20,286
2017-10-21,286
2017-10-22,286
2017-10-23,286
2017-10-24,286
2017-10-25,286
2017-10-26,286
2017-10-27,286
2017-10-28,286
2017-10-29,286
2017-10-30,286
2017-10-31,286
2017-11-01,286
2017-11-02,286
2017-11-03,286
2017-11-04,286
2017-11-05,286
2017-11-06,286
2017-11-07,286
2017-11-08,286
2017-11-09,286
2017-11-10,286
2017-11-11,286
2017-11-12,286
2017-11-13,286
2017-11-14,286
2017-11-15,286
2017-11-16,286
2017-11-17,286
2017-11-18,286
2017-11-19,286
2017-11-20,286
2017-11-21,286
2017-11-22,286
2017-11-23,286
2017-11-24,286
2017-11-25,286
2017-11-26,286
2017-11-27,286
2017-11-28,286
2017-11-29,286
2017-11-30,286
2017-12-01,286
2017-12-02,286
2017-12-03,286
2017-12-04,286
2017-12-05,286
2017-12-06,286
2017-12-07,286
2017-12-08,286
2017-12-09,286
2017-12-10,286
2017-12-11,286
2017-12-12,286
2017-12-13,286
2017-12-14,286
2017-12-15,286
2017-12-16,286
2017-12-17,286
2017-12-18,286
2017-12-19,286
2017-12-20,286
2017-12-21,286
2017-12-22,286
2017-12-23,286
2017-12-24,286
2017-12-25,286
2017-12-26,286
2017-12-27,286
2017-12-28,286
2017-12-29,286
2017-12-30,286
2017-12-31,286
2018-01-01,286
2018-01-02,286
2018-01-03,286
2018-01-04,286
2018-01-05,286
2018-01-06,286
2018-01-07,286
2018-01-08,286
2018-01-09,286
2018-01-10,286
2018-01-11,286
2018-01-12,286
2018-01-13,286
2018-01-14,286
2018-01-15,286
2018-01-16,286
2018-01-17,286
2018-01-18,286
2018-01-19,286
2018-01-20,286
2018-01-21,286
2018-01-22,286
2018-01-23,286
2018-01-24,286
2018-01-25,286
2018-01-26,286
2018-01-27,286
2018-01-28,286
2018-01-29,286
2018-01-30,286
2018-02-01,286
2018-02-02,286
2018-02-04,286
2018-02-05,286
2018-02-06,286
2018-02-07,286
2018-02-08,286
2018-02-09,286
2018-02-10,286
2018-02-11,286
2018-02-12,286
2018-02-13,286
2018-02-14,286
2018-02-15,286
2018-02-16,286
2018-02-17,286
2018-02-18,286
2018-02-19,286
2018-02-20,286
2018-02-21,286
2018-02-22,286
2018-02-23,286
2018-02-24,286
2018-02-25,286
2018-02-26,286
2018-02-27,286
2018-02-28,286
2018-03-01,286
2018-03-02,286
2018-03-03,286
2018-03-04,286
2018-03-05,286
2018-03-06,286
2018-03-07,286
2018-03-08,286
2018-03-09,286
2018-03-10,286
2018-03-11,286
2018-03-12,286
2018-03-13,286
2018-03-14,286
2018-03-15,286
2018-03-16,286
2018-03-17,286
2018-03-18,286
2018-03-19,286
2018-03-20,286
2018-03-21,286
2018-03-23,286
2018-03-24,286
2018-03-26,286
2018-03-27,286
2018-03-28,286
2018-03-29,286
2018-03-30,286
2018-03-31,286
2018-04-01,286
2018-04-02,286
2018-04-03,286
2018-04-04,286
2018-04-05,286
2018-04-06,286
2018-04-08,286
2018-04-09,286
2018-04-10,286
2018-04-11,286
2018-04-12,286
2018-04-13,286
2018-04-14,286
2018-04-16,286
2018-04-17,286
2018-04-18,286
2018-04-19,286
2018-04-20,286
2018-04-21,286
2018-04-22,286
2018-04-23,286
2018-04-24,286
2018-04-25,286
2018-04-26,286
2018-04-27,286
2018-04-28,286
2018-04-29,286
2018-04-30,286
2018-05-01,286
2018-05-02,286
2018-05-03,286
2018-05-04,286
2018-05-05,286
2018-05-06,286
2018-05-08,286
2018-05-09,286
2018-05-10,286
2018-05-11,286
2018-05-12,286
2018-05-13,286
2018-05-14,286
2018-05-15,286
2018-05-16,286
2018-05-17,286
2018-05-18,286
2018-05-19,286
2018-05-20,286
2018-05-21,286
2018-05-22,286
2018-05-23,286
2018-05-24,286
2018-05-25,286
2018-05-26,286
2018-05-27,286
2018-05-28,286
2018-05-29,286
2018-05-30,286
2018-05-31,286
2018-06-01,286
2018-06-02,286
2018-06-03,286
2018-06-04,286
2018-06-05,286
2018-06-06,286
2018-06-07,286
2018-06-08,286
2018-06-09,286
2018-06-10,286
2018-06-11,286
2018-06-12,286
2018-06-13,286
2018-06-14,286
2018-06-15,286
2018-06-16,286
2018-06-17,286
2018-06-18,286
2018-06-19,286
2018-06-20,286
2018-06-21,286
2018-06-22,286
2018-06-23,286
2018-06-24,286
2018-06-25,286
2018-06-26,286
2018-06-27,286
2018-06-28,286
2018-06-29,286
2018-06-30,286
2018-07-01,289
2018-07-02,289
2018-07-03,289
2018-07-04,289
2018-07-05,289
2018-07-06,289
2018-07-07,289
2018-07-08,289
2018-07-09,289
2018-07-10,289
2018-07-11,289
2018-07-12,289
2018-07-13,289
2018-07-14,289
2018-07-15,289
2018-07-16,289
2018-07-17,289
2018-07-18,289
2018-07-19,289
2018-07-20,289
2018-07-21,289
2018-07-22,289
2018-07-23,289
2018-07-24,289
2018-07-25,289
2018-07-26,289
2018-07-27,289
2018-07-28,289
2018-07-29,289
2018-07-30,289
2018-07-31,289
2018-08-01,289
2018-08-02,289
2018-08-03,289
2018-08-04,289
2018-08-05,289
2018-08-06,289
2018-08-07,289
2018-08-08,289
2018-08-09,289
2018-08-10,289
2018-08-11,289
2018-08-12,289
2018-08-14,289
2018-08-16,289
2018-08-17,289
2018-08-18,289
2018-08-19,289
2018-08-20,289
2018-08-21,289
2018-08-22,289
2018-08-23,289
2018-08-24,289
2018-08-25,289
2018-08-26,289
2018-08-27,289
2018-08-28,289
2018-08-29,289
2018-08-30,289
2018-08-31,289
2018-09-01,289
2018-09-02,289
2018-09-03,289
2018-09-04,289
2018-09-05,289
2018-09-06,289
2018-09-07,289
2018-09-08,289
2018-09-09,289
2018-09-10,289
2018-09-11,289
2018-09-12,289
2018-09-13,289
2018-09-14,289
2018-09-15,289
2018-09-16,289
2018-09-17,289
2018-09-18,289
2018-09-19,289
2018-09-20,289
2018-09-21,289
2018-09-22,289
2018-09-23,289
2018-09-24,289
2018-09-25,289
2018-09-26,289
2018-09-27,289
2018-09-28,289
2018-09-29,289
2018-09-30,289
2018-10-02,289
2018-10-03,289
2018-10-04,289
2018-10-05,289
2018-10-06,289
2018-10-07,289
2018-10-08,289
2018-10-09,289
2018-10-10,289
2018-10-11,289
2018-10-12,289
2018-10-13,289
2018-10-14,289
2018-10-15,289
2018-10-16,289
2018-10-17,289
2018-10-18,289
2018-10-19,289
2018-10-20,289
2018-10-21,289
2018-10-22,289
2018-10-23,289
2018-10-24,289
2018-10-25,289
2018-10-26,289
2018-10-27,289
2018-10-28,289
2018-10-29,289
2018-10-30,289
2018-10-31,289
2018-11-01,289
2018-11-03,289
2018-11-04,289
2018-11-05,289
2018-11-06,289
2018-11-07,289
2018-11-08,289
2018-11-09,289
2018-11-10,289
2018-11-11,289
2018-11-12,289
2018-11-13,289
2018-11-14,289
2018-11-15,289
2018-11-16,289
2018-11-17,289
2018-11-18,289
2018-11-19,289
2018-11-20,289
2018-11-21,289
2018-11-22,289
2018-11-23,289
2018-11-24,289
2018-11-25,289
2018-11-26,289
2018-11-27,289
2018-11-28,289
2018-11-29,289
2018-12-01,289
2018-12-02,289
2018-12-03,289
2018-12-04,289
2018-12-05,289
2018-12-07,289
2018-12-09,289
2018-12-10,289
2018-12-11,289
2018-12-12,289
2018-12-13,289
2018-12-14,289
2018-12-15,289
2018-12-16,289
2018-12-17,289
2018-12-18,289
2018-12-19,289
2018-12-20,289
2018-12-21,289
2018-12-22,289
2018-12-23,289
2018-12-24,289
2018-12-25,289
2018-12-26,289
2018-12-27,289
2018-12-28,289
2018-12-29,289
2018-12-30,289
2018-12-31,289
2019-01-01,289
2019-01-02,289
2019-01-03,289
2019-01-04,289
2019-01-05,289
2019-01-06,289
2019-01-08,289
2019-01-10,289
2019-01-11,289
2019-01-12,289
2019-01-13,289
2019-01-14,289
2019-01-15,289
2019-01-16,289
2019-01-17,289
2019-01-18,289
2019-01-19,289
2019-01-20,289
2019-01-21,289
2019-01-22,289
2019-01-23,289
2019-01-24,289
2019-01-25,289
2019-01-26,289
2019-01-27,289
2019-01-28,289
2019-01-29,289
2019-01-30,289
2019-01-31,289
2019-02-01,289
2019-02-02,289
2019-02-03,289
2019-02-04,289
2019-02-05,289
2019-02-06,289
2019-02-07,289
2019-02-08,289
2019-02-09,289
2019-02-10,289
2019-02-11,289
2019-02-12,289
2019-02-13,289
2019-02-14,289
2019-02-15,289
2019-02-16,289
2019-02-17,289
2019-02-18,285
2019-02-19,285
2019-02-20,285
2019-02-21,285
2019-02-22,285
2019-02-23,285
2019-02-24,285
2019-02-25,285
2019-02-26,285
2019-02-27,285
2019-02-28,285
2019-03-01,285
2019-03-02,285
2019-03-03,285
2019-03-04,285
2019-03-05,285
2019-03-06,285
2019-03-07,285
2019-03-08,285
2019-03-09,285
2019-03-10,285
2019-03-11,285
2019-03-12,285
2019-03-13,285
2019-03-14,285
2019-03-15,285
2019-03-16,285
2019-03-17,285
2019-03-18,285
2019-03-19,285
2019-03-20,285
2019-03-21,285
2019-03-22,285
2019-03-23,285
2019-03-24,285
2019-03-25,285
2019-03-26,285
2019-03-27,285
2019-03-28,285
2019-03-29,285
2019-03-30,285
2019-03-31,285
2019-04-01,285
2019-04-02,285
2019-04-03,285
2019-04-04,285
2019-04-05,285
2019-04-06,285
2019-04-07,285
2019-04-08,285
2019-04-09,285
2019-04-10,285
2019-04-11,285
2019-04-12,285
2019-04-13,285
2019-04-14,285
2019-04-15,285
2019-04-16,285
2019-04-17,285
2019-04-18,285
2019-04-19,285
2019-04-20,285
2019-04-21,285
2019-04-22,285
2019-04-23,285
2019-04-24,285
2019-04-25,285
2019-04-26,285
2019-04-27,285
2019-04-28,285
2019-04-29,285
2019-04-30,285
2019-05-01,285
2019-05-02,285
2019-05-03,285
2019-05-04,285
2019-05-05,285
2019-05-06,285
2019-05-07,285
2019-05-08,285
2019-05-09,285
2019-05-10,285
2019-05-11,285
2019-05-12,285
2019-05-13,285
2019-05-14,285
2019-05-15,285
2019-05-16,285
2019-05-17,285
2019-05-18,285
2019-05-19,285
2019-05-20,285
2019-05-21,285
2019-05-22,285
2019-05-23,285
2019-05-24,285
2019-05-25,285
2019-05-26,285
2019-05-27,285
2019-05-28,285
2019-05-29,285
2019-05-30,285
2019-05-31,285
2019-06-01,285
2019-06-02,285
2019-06-03,285
2019-06-04,285
2019-06-05,285
2019-06-06,285
2019-06-07,285
2019-06-08,285
2019-06-09,285
2019-06-10,285
2019-06-11,285
2019-06-12,285
2019-06-13,285
2019-06-14,285
2019-06-15,285
2019-06-16,285
2019-06-17,285
2019-06-18,285
2019-06-19,285
2019-06-20,285
2019-06-21,285
2019-06-22,285
2019-06-23,285
2019-06-24,285
2019-06-25,285
2019-06-26,285
2019-06-27,285
2019-06-28,285
2019-06-29,285
2019-06-30,285
2019-07-01,285
2019-07-02,285
2019-07-03,285
2019-07-04,285
2019-07-05,285
2019-07-06,285
2019-07-07,285
2019-07-08,285
2019-07-09,285
2019-07-10,285
2019-07-11,285
2019-07-12,285
2019-07-13,285
2019-07-14,285
2019-07-15,285
2019-07-16,285
2019-07-17,285
2019-07-18,285
2019-07-19,285
2019-07-20,285
2019-07-21,285
2019-07-22,285
2019-07-23,285
2019-07-24,285
2019-07-25,285
2019-07-26,285
2019-07-27,285
2019-07-28,285
2019-07-29,285
2019-07-30,285
2019-07-31,285
2019-08-01,285
2019-08-02,285
2019-08-03,285
2019-08-04,285
2019-08-05,285
2019-08-06,285
2019-08-07,285
2019-08-08,285
2019-08-09,285
2019-08-10,285
2019-08-11,285
2019-08-12,285
2019-08-13,285
2019-08-14,285
2019-08-15,285
2019-08-16,285
2019-08-17,285
2019-08-18,285
2019-08-19,285
2019-08-20,285
2019-08-21,285
2019-08-22,285
2019-08-23,285
2019-08-24,285
2019-08-24,285
2019-08-25,285
2019-08-25,285
2019-08-26,285
2019-08-26,285
2019-08-27,285
2019-08-27,285
2019-08-28,285
2019-08-29,285
2019-08-30,285
2019-08-31,285
2019-09-01,285
2019-09-02,285
2019-09-03,285
2019-09-04,285
2019-09-05,285
2019-09-06,285
2019-09-07,285
2019-09-08,285
