date_obj,Steel%20limbs price
2015-11-14,1034
2015-11-15,1034
2015-11-16,1034
2015-11-17,1034
2015-11-18,1034
2015-11-19,1034
2015-11-20,1034
2015-11-21,1034
2015-11-22,1004
2015-11-23,1004
2015-11-24,1004
2015-11-25,1004
2015-11-26,1004
2015-11-27,1004
2015-11-28,1004
2015-11-29,1004
2015-11-30,1004
2015-12-01,1004
2015-12-02,1004
2015-12-03,1004
2015-12-04,1004
2015-12-05,1004
2015-12-06,1004
2015-12-07,1004
2015-12-08,1004
2015-12-09,1004
2015-12-10,1004
2015-12-11,1004
2015-12-12,1004
2015-12-13,1004
2015-12-14,1004
2015-12-15,1004
2015-12-16,1004
2015-12-17,1004
2015-12-18,1004
2015-12-19,1004
2015-12-20,1004
2015-12-21,1004
2015-12-22,1004
2015-12-23,1004
2015-12-24,1004
2015-12-25,1004
2015-12-26,1004
2015-12-27,1004
2015-12-28,1004
2015-12-29,1004
2015-12-30,1004
2015-12-31,1004
2016-01-01,1004
2016-01-02,1004
2016-01-03,1004
2016-01-04,1004
2016-01-05,1004
2016-01-06,1004
2016-01-07,1004
2016-01-08,989
2016-01-09,989
2016-01-10,989
2016-01-11,989
2016-01-12,989
2016-01-13,989
2016-01-14,989
2016-01-15,989
2016-01-16,989
2016-01-17,989
2016-01-18,989
2016-01-19,989
2016-01-20,989
2016-01-21,989
2016-01-22,989
2016-01-23,989
2016-01-24,989
2016-01-25,989
2016-01-26,989
2016-01-27,989
2016-01-28,989
2016-01-29,989
2016-01-30,989
2016-01-31,989
2016-02-01,989
2016-02-02,989
2016-02-03,989
2016-02-04,989
2016-02-05,989
2016-02-06,952
2016-02-07,952
2016-02-08,952
2016-02-09,952
2016-02-10,952
2016-02-11,952
2016-02-12,952
2016-02-13,952
2016-02-14,952
2016-02-15,952
2016-02-16,952
2016-02-17,952
2016-02-18,952
2016-02-19,952
2016-02-20,952
2016-02-21,952
2016-02-22,952
2016-02-23,952
2016-02-24,952
2016-02-25,952
2016-02-26,952
2016-02-27,952
2016-02-28,952
2016-02-29,952
2016-03-01,952
2016-03-02,952
2016-03-03,952
2016-03-04,952
2016-03-05,952
2016-03-06,952
2016-03-07,952
2016-03-08,952
2016-03-09,952
2016-03-10,952
2016-03-11,952
2016-03-12,952
2016-03-13,952
2016-03-14,952
2016-03-15,952
2016-03-16,952
2016-03-17,952
2016-03-18,923
2016-03-19,923
2016-03-20,923
2016-03-21,923
2016-03-22,923
2016-03-23,923
2016-03-24,923
2016-03-25,923
2016-03-26,923
2016-03-27,923
2016-03-28,923
2016-03-29,923
2016-03-30,923
2016-03-31,923
2016-04-01,923
2016-04-02,923
2016-04-03,923
2016-04-04,923
2016-04-05,923
2016-04-06,923
2016-04-07,923
2016-04-08,923
2016-04-09,923
2016-04-10,923
2016-04-11,923
2016-04-12,923
2016-04-13,923
2016-04-14,923
2016-04-15,923
2016-04-16,923
2016-04-17,923
2016-04-18,923
2016-04-19,923
2016-04-20,923
2016-04-21,923
2016-04-22,923
2016-04-23,923
2016-04-24,923
2016-04-25,923
2016-04-26,901
2016-04-27,901
2016-04-28,901
2016-04-29,901
2016-04-30,901
2016-05-01,901
2016-05-02,901
2016-05-03,901
2016-05-04,901
2016-05-05,901
2016-05-06,901
2016-05-07,901
2016-05-08,901
2016-05-09,901
2016-05-10,901
2016-05-11,901
2016-05-12,901
2016-05-13,901
2016-05-14,901
2016-05-15,901
2016-05-16,901
2016-05-17,901
2016-05-18,901
2016-05-19,901
2016-05-22,901
2016-05-23,901
2016-05-24,901
2016-05-25,901
2016-05-26,901
2016-05-27,901
2016-05-28,901
2016-05-29,901
2016-05-30,901
2016-05-31,901
2016-06-01,901
2016-06-02,901
2016-06-03,901
2016-06-04,875
2016-06-05,875
2016-06-06,875
2016-06-07,875
2016-06-08,875
2016-06-09,875
2016-06-10,875
2016-06-11,875
2016-06-12,875
2016-06-13,875
2016-06-14,875
2016-06-15,875
2016-06-16,875
2016-06-17,875
2016-06-18,875
2016-06-19,875
2016-06-20,875
2016-06-21,875
2016-06-22,875
2016-06-23,875
2016-06-24,875
2016-06-25,875
2016-06-26,875
2016-06-27,875
2016-06-28,875
2016-06-29,875
2016-06-30,875
2016-07-01,875
2016-07-02,875
2016-07-03,875
2016-07-04,875
2016-07-05,875
2016-07-06,875
2016-07-07,875
2016-07-08,875
2016-07-09,875
2016-07-10,875
2016-07-11,875
2016-07-12,875
2016-07-13,875
2016-07-14,875
2016-07-15,875
2016-07-16,875
2016-07-17,875
2016-07-18,875
2016-07-24,832
2016-07-25,832
2016-07-26,832
2016-07-27,832
2016-07-28,832
2016-07-29,832
2016-07-30,832
2016-07-31,832
2016-08-01,832
2016-08-02,832
2016-08-03,832
2016-08-04,832
2016-08-05,832
2016-08-06,832
2016-08-07,832
2016-08-08,832
2016-08-09,832
2016-08-10,832
2016-08-11,832
2016-08-12,832
2016-08-13,832
2016-08-14,832
2016-08-15,832
2016-08-16,832
2016-08-17,832
2016-08-18,832
2016-08-19,832
2016-08-20,832
2016-08-21,832
2016-08-22,832
2016-08-23,832
2016-08-24,832
2016-08-25,832
2016-08-26,832
2016-08-28,832
2016-08-31,832
2016-09-01,832
2016-09-02,832
2016-09-03,832
2016-09-04,832
2016-09-05,832
2016-09-06,832
2016-09-07,790
2016-09-08,790
2016-09-09,790
2016-09-10,790
2016-09-11,790
2016-09-12,790
2016-09-13,790
2016-09-14,790
2016-09-15,790
2016-09-16,790
2016-09-17,790
2016-09-18,790
2016-09-19,790
2016-09-20,790
2016-09-21,790
2016-09-22,790
2016-09-23,790
2016-09-24,790
2016-09-25,790
2016-09-26,790
2016-09-27,790
2016-09-28,790
2016-09-29,790
2016-09-30,790
2016-10-01,790
2016-10-02,790
2016-10-03,790
2016-10-04,790
2016-10-05,790
2016-10-06,790
2016-10-07,790
2016-10-08,790
2016-10-09,790
2016-10-10,790
2016-10-11,790
2016-10-12,790
2016-10-13,790
2016-10-14,790
2016-10-15,790
2016-10-16,790
2016-10-17,790
2016-10-18,790
2016-10-19,790
2016-10-20,790
2016-10-21,790
2016-10-22,790
2016-10-23,790
2016-10-24,790
2016-10-25,790
2016-10-26,790
2016-10-27,790
2016-10-28,790
2016-10-29,790
2016-10-30,790
2016-10-31,790
2016-11-01,750
2016-11-02,750
2016-11-03,750
2016-11-04,750
2016-11-05,750
2016-11-06,750
2016-11-07,750
2016-11-08,750
2016-11-09,750
2016-11-10,750
2016-11-11,750
2016-11-12,750
2016-11-13,750
2016-11-14,750
2016-12-08,750
2016-12-09,750
2016-12-10,750
2016-12-11,738
2016-12-12,738
2016-12-13,738
2016-12-14,738
2016-12-15,738
2016-12-16,738
2016-12-17,738
2016-12-18,738
2016-12-19,738
2016-12-20,738
2016-12-21,738
2016-12-22,738
2016-12-23,738
2016-12-24,738
2016-12-25,738
2016-12-26,738
2016-12-27,738
2016-12-28,738
2016-12-29,738
2016-12-30,738
2016-12-31,738
2017-01-01,738
2017-01-02,738
2017-01-03,738
2017-01-04,738
2017-01-05,738
2017-01-06,738
2017-01-07,738
2017-01-08,738
2017-01-09,738
2017-01-10,738
2017-01-11,738
2017-01-12,738
2017-01-13,738
2017-01-14,738
2017-01-15,742
2017-01-16,742
2017-01-17,742
2017-01-18,742
2017-01-19,742
2017-01-20,742
2017-01-21,742
2017-01-22,742
2017-01-27,742
2017-01-28,742
2017-01-29,742
2017-01-30,742
2017-01-31,742
2017-02-01,742
2017-02-02,742
2017-02-03,742
2017-02-04,742
2017-02-05,742
2017-02-06,742
2017-02-07,742
2017-02-08,742
2017-02-09,742
2017-02-10,749
2017-02-11,749
2017-02-12,749
2017-02-13,749
2017-02-14,749
2017-02-15,749
2017-02-16,749
2017-02-18,749
2017-02-19,749
2017-02-20,749
2017-02-21,749
2017-02-22,749
2017-02-23,749
2017-02-24,749
2017-02-25,749
2017-02-26,749
2017-02-27,749
2017-02-28,749
2017-03-01,749
2017-03-02,749
2017-03-03,749
2017-03-04,749
2017-03-05,749
2017-03-06,749
2017-03-07,749
2017-03-08,749
2017-03-09,749
2017-03-10,749
2017-03-11,749
2017-03-12,749
2017-03-13,749
2017-03-14,749
2017-03-15,749
2017-03-16,749
2017-03-17,749
2017-03-18,749
2017-03-19,749
2017-03-20,732
2017-03-21,732
2017-03-22,732
2017-03-23,732
2017-03-24,732
2017-03-25,732
2017-03-26,732
2017-03-27,732
2017-03-28,732
2017-03-29,732
2017-03-30,732
2017-03-31,732
2017-04-01,732
2017-04-02,732
2017-04-03,732
2017-04-04,732
2017-04-12,732
2017-04-13,732
2017-04-14,732
2017-04-15,732
2017-04-16,732
2017-04-17,732
2017-04-18,732
2017-04-19,695
2017-04-20,695
2017-04-21,695
2017-04-22,695
2017-04-23,695
2017-04-24,695
2017-04-25,695
2017-04-26,695
2017-04-27,695
2017-04-28,695
2017-04-29,695
2017-04-30,695
2017-05-01,695
2017-05-02,695
2017-05-03,695
2017-05-04,695
2017-05-05,695
2017-05-06,695
2017-05-07,695
2017-05-08,695
2017-05-09,695
2017-05-10,695
2017-05-11,695
2017-05-12,695
2017-05-13,695
2017-05-14,695
2017-05-15,695
2017-05-16,695
2017-05-17,695
2017-05-18,695
2017-05-19,695
2017-05-20,695
2017-05-21,695
2017-05-22,695
2017-05-23,695
2017-05-24,695
2017-05-25,661
2017-05-26,661
2017-05-27,661
2017-05-28,661
2017-05-29,661
2017-05-30,661
2017-05-31,661
2017-06-01,661
2017-06-02,661
2017-06-03,661
2017-06-06,661
2017-06-07,661
2017-06-08,661
2017-06-09,661
2017-06-10,661
2017-06-11,661
2017-06-12,661
2017-06-13,661
2017-06-14,661
2017-06-15,661
2017-06-16,661
2017-06-17,661
2017-06-18,661
2017-06-19,661
2017-06-20,661
2017-06-21,661
2017-06-22,661
2017-06-23,661
2017-06-24,661
2017-06-25,661
2017-06-26,661
2017-06-27,627
2017-06-28,627
2017-06-29,627
2017-06-30,627
2017-07-01,627
2017-07-02,627
2017-07-03,627
2017-07-04,627
2017-07-05,627
2017-07-06,627
2017-07-07,627
2017-07-08,627
2017-07-13,627
2017-07-14,627
2017-07-15,627
2017-07-16,627
2017-07-17,627
2017-07-18,627
2017-07-19,627
2017-07-20,627
2017-07-21,627
2017-07-22,627
2017-07-23,627
2017-07-24,627
2017-07-25,627
2017-07-26,627
2017-07-27,627
2017-07-28,627
2017-07-29,627
2017-07-30,627
2017-07-31,627
2017-08-01,596
2017-08-02,596
2017-08-03,596
2017-08-04,596
2017-08-05,596
2017-08-06,596
2017-08-09,596
2017-08-10,596
2017-08-11,596
2017-08-12,596
2017-08-13,596
2017-08-14,596
2017-08-15,596
2017-08-17,596
2017-08-18,596
2017-08-19,596
2017-08-20,596
2017-08-21,596
2017-08-22,596
2017-08-23,596
2017-08-24,596
2017-08-25,596
2017-08-26,578
2017-08-27,578
2017-08-28,578
2017-08-29,578
2017-08-30,578
2017-08-31,578
2017-09-01,578
2017-09-02,578
2017-09-03,578
2017-09-04,578
2017-09-05,578
2017-09-06,578
2017-09-07,578
2017-09-08,578
2017-09-09,578
2017-09-10,578
2017-09-11,578
2017-09-12,578
2017-09-13,578
2017-09-14,578
2017-09-15,578
2017-09-16,578
2017-09-17,578
2017-09-19,578
2017-09-20,578
2017-09-21,578
2017-09-22,578
2017-09-23,578
2017-09-24,578
2017-09-25,578
2017-09-26,578
2017-09-27,578
2017-09-28,555
2017-09-29,555
2017-09-30,555
2017-10-01,555
2017-10-02,555
2017-10-03,555
2017-10-04,555
2017-10-05,555
2017-10-06,555
2017-10-07,555
2017-10-08,555
2017-10-09,555
2017-10-10,555
2017-10-11,555
2017-10-12,555
2017-10-13,555
2017-10-14,555
2017-10-15,555
2017-10-16,555
2017-10-17,555
2017-10-18,555
2017-10-19,555
2017-10-20,555
2017-10-21,555
2017-10-22,555
2017-10-23,555
2017-10-24,555
2017-10-25,555
2017-10-26,527
2017-10-27,527
2017-10-28,527
2017-10-29,527
2017-10-30,527
2017-10-31,527
2017-11-01,527
2017-11-02,527
2017-11-03,527
2017-11-04,527
2017-11-05,527
2017-11-06,527
2017-11-07,527
2017-11-08,527
2017-11-09,527
2017-11-10,527
2017-11-11,527
2017-11-12,527
2017-11-13,527
2017-11-14,527
2017-11-15,527
2017-11-16,527
2017-11-17,527
2017-11-18,527
2017-11-19,527
2017-11-20,527
2017-11-21,527
2017-11-22,527
2017-11-23,527
2017-11-24,527
2017-11-25,527
2017-11-26,527
2017-11-27,503
2017-11-28,503
2017-11-29,503
2017-11-30,503
2017-12-01,503
2017-12-02,503
2017-12-03,503
2017-12-04,503
2017-12-05,503
2017-12-06,503
2017-12-07,503
2017-12-08,503
2017-12-09,503
2017-12-10,503
2017-12-11,503
2017-12-12,503
2017-12-13,503
2017-12-14,503
2017-12-15,503
2017-12-16,503
2017-12-17,503
2017-12-18,503
2017-12-19,503
2017-12-20,503
2017-12-21,503
2017-12-22,503
2017-12-23,478
2017-12-24,478
2017-12-25,478
2017-12-26,478
2017-12-27,478
2017-12-28,478
2017-12-29,478
2017-12-30,478
2017-12-31,478
2018-01-01,478
2018-01-02,478
2018-01-03,478
2018-01-04,478
2018-01-05,478
2018-01-06,478
2018-01-07,478
2018-01-08,478
2018-01-09,478
2018-01-10,478
2018-01-11,478
2018-01-12,478
2018-01-13,478
2018-01-14,478
2018-01-15,454
2018-01-16,454
2018-01-17,454
2018-01-18,454
2018-01-19,454
2018-01-20,454
2018-01-21,454
2018-01-22,454
2018-01-23,454
2018-01-24,454
2018-01-25,454
2018-01-26,454
2018-01-27,454
2018-01-28,454
2018-01-29,454
2018-01-30,431
2018-02-01,431
2018-02-02,431
2018-02-03,431
2018-02-04,431
2018-02-05,431
2018-02-06,431
2018-02-07,431
2018-02-08,431
2018-02-09,431
2018-02-10,431
2018-02-11,431
2018-02-12,431
2018-02-13,431
2018-02-14,431
2018-02-15,431
2018-02-16,431
2018-02-17,431
2018-02-18,431
2018-02-19,431
2018-02-20,409
2018-02-21,409
2018-02-22,409
2018-02-23,409
2018-02-24,409
2018-02-25,409
2018-02-26,409
2018-02-27,409
2018-02-28,409
2018-03-01,409
2018-03-02,409
2018-03-03,409
2018-03-04,409
2018-03-05,409
2018-03-06,409
2018-03-07,409
2018-03-08,409
2018-03-09,409
2018-03-10,409
2018-03-11,409
2018-03-12,409
2018-03-13,409
2018-03-14,389
2018-03-15,389
2018-03-16,389
2018-03-17,389
2018-03-18,389
2018-03-19,389
2018-03-20,389
2018-03-21,389
2018-03-23,389
2018-03-24,389
2018-03-26,389
2018-03-27,389
2018-03-28,389
2018-03-29,389
2018-03-30,389
2018-03-31,389
2018-04-01,389
2018-04-02,389
2018-04-03,389
2018-04-04,389
2018-04-05,389
2018-04-06,389
2018-04-08,389
2018-04-09,389
2018-04-10,389
2018-04-11,389
2018-04-12,369
2018-04-13,369
2018-04-14,369
2018-04-16,369
2018-04-17,369
2018-04-18,369
2018-04-19,369
2018-04-20,369
2018-04-21,369
2018-04-22,369
2018-04-23,369
2018-04-24,369
2018-04-25,369
2018-04-26,369
2018-04-27,369
2018-04-28,369
2018-04-29,369
2018-04-30,369
2018-05-01,369
2018-05-02,369
2018-05-03,369
2018-05-04,369
2018-05-05,369
2018-05-06,369
2018-05-07,369
2018-05-08,369
2018-05-09,369
2018-05-10,369
2018-05-11,369
2018-05-12,369
2018-05-13,369
2018-05-14,369
2018-05-15,369
2018-05-16,369
2018-05-17,369
2018-05-18,351
2018-05-19,351
2018-05-20,351
2018-05-21,351
2018-05-22,351
2018-05-23,351
2018-05-24,351
2018-05-25,351
2018-05-26,351
2018-05-27,351
2018-05-28,351
2018-05-29,351
2018-05-30,351
2018-05-31,351
2018-06-01,351
2018-06-02,351
2018-06-03,351
2018-06-04,351
2018-06-05,351
2018-06-06,351
2018-06-07,351
2018-06-08,351
2018-06-09,351
2018-06-10,351
2018-06-11,351
2018-06-12,351
2018-06-13,351
2018-06-14,351
2018-06-15,351
2018-06-16,351
2018-06-17,351
2018-06-18,351
2018-06-19,351
2018-06-20,351
2018-06-21,351
2018-06-22,351
2018-06-23,351
2018-06-24,351
2018-06-25,335
2018-06-26,335
2018-06-27,335
2018-06-28,335
2018-06-29,335
2018-06-30,335
2018-07-01,335
2018-07-02,335
2018-07-03,335
2018-07-04,335
2018-07-05,335
2018-07-06,335
2018-07-07,335
2018-07-08,335
2018-07-09,335
2018-07-10,335
2018-07-11,335
2018-07-12,335
2018-07-13,335
2018-07-14,335
2018-07-15,335
2018-07-16,335
2018-07-17,335
2018-07-18,335
2018-07-19,335
2018-07-20,335
2018-07-21,335
2018-07-22,335
2018-07-23,335
2018-07-24,335
2018-07-25,335
2018-07-26,335
2018-07-27,335
2018-07-28,335
2018-07-29,335
2018-07-30,335
2018-07-31,335
2018-08-01,335
2018-08-02,329
2018-08-03,329
2018-08-04,329
2018-08-05,329
2018-08-06,329
2018-08-07,329
2018-08-08,329
2018-08-09,329
2018-08-10,329
2018-08-11,329
2018-08-12,329
2018-08-14,329
2018-08-16,329
2018-08-17,329
2018-08-18,329
2018-08-19,329
2018-08-20,329
2018-08-21,329
2018-08-22,329
2018-08-23,313
2018-08-24,313
2018-08-25,313
2018-08-26,313
2018-08-27,313
2018-08-28,313
2018-08-29,313
2018-08-30,313
2018-08-31,313
2018-09-01,317
2018-09-02,317
2018-09-03,317
2018-09-04,317
2018-09-05,317
2018-09-06,317
2018-09-07,317
2018-09-08,317
2018-09-09,317
2018-09-10,317
2018-09-11,317
2018-09-12,317
2018-09-13,317
2018-09-14,317
2018-09-15,310
2018-09-16,310
2018-09-17,310
2018-09-18,310
2018-09-19,310
2018-09-20,310
2018-09-21,310
2018-09-22,310
2018-09-23,310
2018-09-24,310
2018-09-25,310
2018-09-26,310
2018-09-27,310
2018-09-28,310
2018-09-29,310
2018-09-30,310
2018-10-02,310
2018-10-03,310
2018-10-04,310
2018-10-05,310
2018-10-06,310
2018-10-07,310
2018-10-08,310
2018-10-09,296
2018-10-10,296
2018-10-11,296
2018-10-12,296
2018-10-13,296
2018-10-14,296
2018-10-15,296
2018-10-16,296
2018-10-17,296
2018-10-18,296
2018-10-19,296
2018-10-20,296
2018-10-21,296
2018-10-22,296
2018-10-23,296
2018-10-24,296
2018-10-25,296
2018-10-26,296
2018-10-27,296
2018-10-28,296
2018-10-29,296
2018-10-30,296
2018-10-31,296
2018-11-01,294
2018-11-03,294
2018-11-04,294
2018-11-05,294
2018-11-06,294
2018-11-07,294
2018-11-08,294
2018-11-09,294
2018-11-10,294
2018-11-11,294
2018-11-12,280
2018-11-13,280
2018-11-14,280
2018-11-15,280
2018-11-16,280
2018-11-17,280
2018-11-18,280
2018-11-19,280
2018-11-20,280
2018-11-21,266
2018-11-22,266
2018-11-23,266
2018-11-24,266
2018-11-25,266
2018-11-26,266
2018-11-27,266
2018-11-28,252
2018-11-29,252
2018-12-01,252
2018-12-02,252
2018-12-03,252
2018-12-04,252
2018-12-05,239
2018-12-07,239
2018-12-09,239
2018-12-10,239
2018-12-11,239
2018-12-12,231
2018-12-13,231
2018-12-14,231
2018-12-15,231
2018-12-16,231
2018-12-17,231
2018-12-18,231
2018-12-19,231
2018-12-20,231
2018-12-21,231
2018-12-22,226
2018-12-23,226
2018-12-24,226
2018-12-25,226
2018-12-26,226
2018-12-27,226
2018-12-28,226
2018-12-29,226
2018-12-30,226
2018-12-31,231
2019-01-01,231
2019-01-02,231
2019-01-03,231
2019-01-04,231
2019-01-05,231
2019-01-06,231
2019-01-08,231
2019-01-10,231
2019-01-11,231
2019-01-12,236
2019-01-13,236
2019-01-14,236
2019-01-15,236
2019-01-16,236
2019-01-17,236
2019-01-18,236
2019-01-19,236
2019-01-20,236
2019-01-21,236
2019-01-22,231
2019-01-23,231
2019-01-24,231
2019-01-25,231
2019-01-26,231
2019-01-27,231
2019-01-28,231
2019-01-29,231
2019-01-30,231
2019-01-31,231
2019-02-01,231
2019-02-02,234
2019-02-03,234
2019-02-04,234
2019-02-05,234
2019-02-06,234
2019-02-07,234
2019-02-08,234
2019-02-09,234
2019-02-10,234
2019-02-11,234
2019-02-12,234
2019-02-13,234
2019-02-14,234
2019-02-15,234
2019-02-16,223
2019-02-17,223
2019-02-18,223
2019-02-19,223
2019-02-20,223
2019-02-21,223
2019-02-22,223
2019-02-23,223
2019-02-24,223
2019-02-25,223
2019-02-26,223
2019-02-27,223
2019-02-28,223
2019-03-01,223
2019-03-02,223
2019-03-03,223
2019-03-04,223
2019-03-05,223
2019-03-06,223
2019-03-07,223
2019-03-08,223
2019-03-09,223
2019-03-10,223
2019-03-11,223
2019-03-12,223
2019-03-13,223
2019-03-14,217
2019-03-15,217
2019-03-16,217
2019-03-17,217
2019-03-18,217
2019-03-19,217
2019-03-20,217
2019-03-21,217
2019-03-22,217
2019-03-23,217
2019-03-24,217
2019-03-25,217
2019-03-26,217
2019-03-27,217
2019-03-28,217
2019-03-29,210
2019-03-30,210
2019-03-31,210
2019-04-01,210
2019-04-02,210
2019-04-03,210
2019-04-04,210
2019-04-05,210
2019-04-06,210
2019-04-07,210
2019-04-08,210
2019-04-09,210
2019-04-10,210
2019-04-11,210
2019-04-12,210
2019-04-13,210
2019-04-14,210
2019-04-15,210
2019-04-16,210
2019-04-17,208
2019-04-18,208
2019-04-19,208
2019-04-20,208
2019-04-21,208
2019-04-22,208
2019-04-23,208
2019-04-24,208
2019-04-25,208
2019-04-26,208
2019-04-27,208
2019-04-28,208
2019-04-29,208
2019-04-30,208
2019-05-01,208
2019-05-02,208
2019-05-03,208
2019-05-04,208
2019-05-05,208
2019-05-06,208
2019-05-07,200
2019-05-08,200
2019-05-09,200
2019-05-10,200
2019-05-11,200
2019-05-12,200
2019-05-13,200
2019-05-14,200
2019-05-15,200
2019-05-16,200
2019-05-17,200
2019-05-18,200
2019-05-19,200
2019-05-20,206
2019-05-21,206
2019-05-22,206
2019-05-23,206
2019-05-24,206
2019-05-25,206
2019-05-26,206
2019-05-27,206
2019-05-28,206
2019-05-29,206
2019-05-30,213
2019-05-31,213
2019-06-01,213
2019-06-02,213
2019-06-03,213
2019-06-04,213
2019-06-05,213
2019-06-06,213
2019-06-07,213
2019-06-08,213
2019-06-09,213
2019-06-10,213
2019-06-11,213
2019-06-12,213
2019-06-13,213
2019-06-14,213
2019-06-15,213
2019-06-16,204
2019-06-17,204
2019-06-18,204
2019-06-19,204
2019-06-20,204
2019-06-21,204
2019-06-22,204
2019-06-23,204
2019-06-24,204
2019-06-25,204
2019-06-26,204
2019-06-27,204
2019-06-28,204
2019-06-29,204
2019-06-30,204
2019-07-01,204
2019-07-02,204
2019-07-03,193
2019-07-04,193
2019-07-05,193
2019-07-06,193
2019-07-07,193
2019-07-08,193
2019-07-09,193
2019-07-10,193
2019-07-11,193
2019-07-12,193
2019-07-13,193
2019-07-14,193
2019-07-15,193
2019-07-16,193
2019-07-17,193
2019-07-18,193
2019-07-19,193
2019-07-20,193
2019-07-21,184
2019-07-22,184
2019-07-23,184
2019-07-24,184
2019-07-25,184
2019-07-26,184
2019-07-27,184
2019-07-28,184
2019-07-29,184
2019-07-30,184
2019-07-31,184
2019-08-01,184
2019-08-02,184
2019-08-03,184
2019-08-04,184
2019-08-05,184
2019-08-06,184
2019-08-07,184
2019-08-08,184
