date_obj,Bronze%20brutal price
2016-04-30,25
2016-05-01,25
2016-05-02,25
2016-05-03,25
2016-05-04,25
2016-05-05,25
2016-05-06,25
2016-05-07,25
2016-05-08,25
2016-05-09,25
2016-05-10,25
2016-05-11,25
2016-05-12,25
2016-05-13,25
2016-05-14,25
2016-05-15,25
2016-05-16,25
2016-05-17,25
2016-05-18,25
2016-05-19,25
2016-05-22,25
2016-05-23,25
2016-05-24,25
2016-05-25,25
2016-05-26,25
2016-05-27,25
2016-05-28,25
2016-05-29,25
2016-05-30,25
2016-05-31,25
2016-06-01,25
2016-06-02,25
2016-06-03,25
2016-06-04,25
2016-06-05,25
2016-06-06,25
2016-06-07,25
2016-06-08,25
2016-06-09,25
2016-06-10,25
2016-06-11,25
2016-06-12,25
2016-06-13,25
2016-06-14,25
2016-06-15,25
2016-06-16,25
2016-06-17,25
2016-06-18,25
2016-06-19,25
2016-06-20,25
2016-06-21,25
2016-06-22,25
2016-06-23,25
2016-06-24,25
2016-06-25,25
2016-06-26,25
2016-06-27,25
2016-06-28,25
2016-06-29,25
2016-06-30,25
2016-07-01,25
2016-07-02,25
2016-07-03,25
2016-07-04,25
2016-07-05,25
2016-07-06,25
2016-07-07,26
2016-07-08,26
2016-07-09,26
2016-07-10,26
2016-07-11,26
2016-07-12,26
2016-07-13,26
2016-07-14,26
2016-07-15,26
2016-07-16,26
2016-07-17,26
2016-07-18,26
2016-07-23,26
2016-07-24,26
2016-07-25,26
2016-07-26,26
2016-07-27,26
2016-07-28,27
2016-07-29,27
2016-07-30,27
2016-07-31,27
2016-08-01,27
2016-08-02,27
2016-08-03,27
2016-08-04,27
2016-08-05,27
2016-08-06,27
2016-08-07,27
2016-08-08,27
2016-08-09,27
2016-08-10,27
2016-08-11,27
2016-08-12,27
2016-08-13,27
2016-08-14,27
2016-08-15,27
2016-08-16,27
2016-08-17,27
2016-08-18,27
2016-08-19,28
2016-08-20,28
2016-08-21,28
2016-08-22,28
2016-08-23,28
2016-08-24,28
2016-08-25,28
2016-08-26,28
2016-08-28,28
2016-08-31,28
2016-09-01,28
2016-09-02,28
2016-09-03,28
2016-09-04,28
2016-09-05,28
2016-09-06,28
2016-09-07,28
2016-09-08,28
2016-09-09,28
2016-09-10,28
2016-09-11,28
2016-09-12,28
2016-09-13,28
2016-09-14,28
2016-09-15,28
2016-09-16,28
2016-09-17,28
2016-09-18,28
2016-09-19,29
2016-09-20,29
2016-09-21,29
2016-09-22,29
2016-09-23,29
2016-09-24,29
2016-09-25,29
2016-09-26,29
2016-09-27,29
2016-09-28,29
2016-09-29,29
2016-09-30,29
2016-10-01,29
2016-10-02,29
2016-10-03,29
2016-10-04,29
2016-10-05,29
2016-10-06,29
2016-10-07,29
2016-10-08,29
2016-10-09,29
2016-10-10,29
2016-10-11,29
2016-10-12,29
2016-10-13,29
2016-10-14,29
2016-10-15,29
2016-10-16,29
2016-10-17,29
2016-10-18,29
2016-10-19,29
2016-10-20,29
2016-10-21,29
2016-10-22,29
2016-10-23,29
2016-10-24,29
2016-10-25,29
2016-10-26,29
2016-10-27,29
2016-10-28,30
2016-10-29,30
2016-10-30,30
2016-10-31,30
2016-11-01,30
2016-11-02,30
2016-11-03,30
2016-11-04,30
2016-11-05,30
2016-11-06,30
2016-11-07,30
2016-11-08,30
2016-11-09,30
2016-11-10,30
2016-11-11,30
2016-11-12,30
2016-11-13,30
2016-11-14,30
2016-11-15,30
2016-12-07,31
2016-12-08,31
2016-12-09,31
2016-12-10,31
2016-12-11,31
2016-12-12,31
2016-12-13,31
2016-12-14,31
2016-12-15,31
2016-12-16,31
2016-12-17,32
2016-12-18,32
2016-12-19,32
2016-12-20,32
2016-12-21,32
2016-12-22,32
2016-12-23,32
2016-12-24,32
2016-12-25,32
2016-12-26,32
2016-12-27,32
2016-12-28,32
2016-12-29,32
2016-12-30,32
2016-12-31,32
2017-01-01,32
2017-01-02,32
2017-01-03,32
2017-01-04,32
2017-01-05,32
2017-01-06,32
2017-01-07,32
2017-01-08,33
2017-01-09,33
2017-01-10,33
2017-01-11,33
2017-01-12,33
2017-01-13,33
2017-01-14,33
2017-01-15,33
2017-01-16,33
2017-01-17,33
2017-01-18,33
2017-01-19,33
2017-01-20,33
2017-01-21,33
2017-01-22,33
2017-01-23,33
2017-01-27,33
2017-01-28,33
2017-01-29,33
2017-01-30,33
2017-01-31,33
2017-02-01,33
2017-02-02,33
2017-02-03,33
2017-02-04,33
2017-02-05,33
2017-02-06,33
2017-02-07,33
2017-02-08,33
2017-02-09,33
2017-02-10,33
2017-02-11,33
2017-02-12,33
2017-02-13,33
2017-02-14,33
2017-02-15,33
2017-02-16,33
2017-02-18,33
2017-02-19,33
2017-02-20,33
2017-02-21,33
2017-02-22,33
2017-02-23,33
2017-02-24,33
2017-02-25,33
2017-02-26,33
2017-02-27,33
2017-02-28,33
2017-03-01,33
2017-03-02,33
2017-03-03,33
2017-03-04,33
2017-03-05,33
2017-03-06,33
2017-03-07,33
2017-03-08,33
2017-03-09,33
2017-03-10,33
2017-03-11,33
2017-03-12,33
2017-03-13,33
2017-03-14,33
2017-03-15,33
2017-03-16,33
2017-03-17,33
2017-03-18,33
2017-03-19,33
2017-03-20,33
2017-03-21,33
2017-03-22,33
2017-03-23,33
2017-03-24,33
2017-03-25,33
2017-03-26,33
2017-03-27,33
2017-03-28,33
2017-03-29,34
2017-03-30,34
2017-03-31,34
2017-04-01,34
2017-04-02,34
2017-04-03,34
2017-04-04,34
2017-04-12,34
2017-04-13,34
2017-04-14,34
2017-04-15,35
2017-04-16,35
2017-04-17,35
2017-04-18,35
2017-04-19,35
2017-04-20,35
2017-04-21,35
2017-04-22,35
2017-04-23,35
2017-04-24,35
2017-04-25,35
2017-04-26,35
2017-04-27,35
2017-04-28,35
2017-04-29,35
2017-04-30,35
2017-05-01,35
2017-05-02,35
2017-05-03,36
2017-05-04,36
2017-05-05,36
2017-05-06,36
2017-05-07,36
2017-05-08,36
2017-05-09,36
2017-05-10,36
2017-05-11,36
2017-05-12,36
2017-05-13,36
2017-05-14,36
2017-05-15,36
2017-05-16,36
2017-05-17,36
2017-05-18,36
2017-05-19,36
2017-05-20,37
2017-05-21,37
2017-05-22,37
2017-05-23,37
2017-05-24,37
2017-05-25,37
2017-05-26,37
2017-05-27,37
2017-05-28,37
2017-05-29,37
2017-05-30,37
2017-05-31,37
2017-06-01,37
2017-06-02,37
2017-06-03,37
2017-06-04,37
2017-06-05,37
2017-06-06,37
2017-06-07,38
2017-06-08,38
2017-06-09,38
2017-06-10,38
2017-06-11,38
2017-06-12,38
2017-06-13,38
2017-06-14,38
2017-06-15,38
2017-06-16,38
2017-06-17,38
2017-06-18,38
2017-06-19,38
2017-06-20,38
2017-06-21,38
2017-06-22,38
2017-06-23,38
2017-06-24,38
2017-06-25,38
2017-06-26,38
2017-06-27,39
2017-06-28,39
2017-06-29,39
2017-06-30,39
2017-07-01,39
2017-07-02,39
2017-07-03,39
2017-07-04,39
2017-07-05,39
2017-07-06,39
2017-07-07,39
2017-07-08,39
2017-07-13,39
2017-07-14,40
2017-07-15,40
2017-07-16,40
2017-07-17,40
2017-07-18,40
2017-07-19,40
2017-07-20,40
2017-07-21,40
2017-07-22,40
2017-07-23,40
2017-07-24,40
2017-07-25,40
2017-07-26,40
2017-07-27,40
2017-07-28,40
2017-07-29,40
2017-07-30,40
2017-07-31,40
2017-08-01,40
2017-08-02,41
2017-08-03,41
2017-08-04,41
2017-08-05,41
2017-08-06,41
2017-08-09,41
2017-08-10,41
2017-08-11,41
2017-08-12,41
2017-08-13,41
2017-08-14,41
2017-08-15,41
2017-08-16,41
2017-08-17,41
2017-08-18,41
2017-08-19,42
2017-08-20,42
2017-08-21,42
2017-08-22,42
2017-08-23,42
2017-08-24,42
2017-08-25,42
2017-08-26,42
2017-08-27,42
2017-08-28,42
2017-08-29,42
2017-08-30,42
2017-08-31,42
2017-09-01,42
2017-09-02,44
2017-09-03,44
2017-09-04,44
2017-09-05,44
2017-09-06,44
2017-09-07,44
2017-09-08,44
2017-09-09,44
2017-09-10,44
2017-09-11,44
2017-09-12,44
2017-09-13,44
2017-09-14,44
2017-09-15,44
2017-09-16,44
2017-09-17,44
2017-09-18,44
2017-09-19,45
2017-09-20,45
2017-09-21,45
2017-09-22,45
2017-09-23,45
2017-09-24,45
2017-09-25,45
2017-09-26,45
2017-09-27,45
2017-09-28,45
2017-09-29,45
2017-09-30,45
2017-10-01,45
2017-10-02,45
2017-10-03,45
2017-10-04,45
2017-10-05,45
2017-10-06,45
2017-10-07,47
2017-10-08,47
2017-10-09,47
2017-10-10,47
2017-10-11,47
2017-10-12,47
2017-10-13,47
2017-10-14,47
2017-10-15,47
2017-10-16,47
2017-10-17,47
2017-10-18,47
2017-10-19,47
2017-10-20,47
2017-10-21,47
2017-10-22,47
2017-10-23,49
2017-10-24,49
2017-10-25,49
2017-10-26,49
2017-10-27,49
2017-10-28,49
2017-10-29,49
2017-10-30,49
2017-10-31,49
2017-11-01,49
2017-11-02,49
2017-11-03,49
2017-11-04,49
2017-11-05,49
2017-11-06,49
2017-11-07,49
2017-11-08,49
2017-11-09,49
2017-11-10,50
2017-11-11,50
2017-11-12,50
2017-11-13,50
2017-11-14,50
2017-11-15,50
2017-11-16,50
2017-11-17,50
2017-11-18,50
2017-11-19,50
2017-11-20,50
2017-11-21,50
2017-11-22,50
2017-11-23,50
2017-11-24,50
2017-11-25,50
2017-11-26,51
2017-11-27,51
2017-11-28,51
2017-11-29,51
2017-11-30,51
2017-12-01,51
2017-12-02,51
2017-12-03,51
2017-12-04,51
2017-12-05,51
2017-12-06,51
2017-12-07,51
2017-12-08,51
2017-12-09,51
2017-12-10,51
2017-12-11,51
2017-12-12,51
2017-12-13,51
2017-12-14,52
2017-12-15,52
2017-12-16,52
2017-12-17,52
2017-12-18,52
2017-12-19,52
2017-12-20,52
2017-12-21,52
2017-12-22,52
2017-12-23,52
2017-12-24,52
2017-12-25,52
2017-12-26,52
2017-12-27,52
2017-12-28,52
2017-12-29,52
2017-12-30,53
2017-12-31,53
2018-01-01,53
2018-01-02,53
2018-01-03,53
2018-01-04,53
2018-01-05,53
2018-01-06,53
2018-01-07,53
2018-01-08,53
2018-01-09,53
2018-01-10,53
2018-01-11,53
2018-01-12,54
2018-01-13,54
2018-01-14,54
2018-01-15,54
2018-01-16,54
2018-01-17,54
2018-01-18,54
2018-01-19,54
2018-01-20,54
2018-01-21,54
2018-01-22,54
2018-01-23,56
2018-01-24,56
2018-01-25,56
2018-01-26,56
2018-01-27,56
2018-01-28,56
2018-01-29,56
2018-01-30,57
2018-01-31,57
2018-02-01,57
2018-02-02,57
2018-02-03,57
2018-02-04,57
2018-02-05,57
2018-02-06,57
2018-02-07,57
2018-02-08,57
2018-02-09,57
2018-02-10,57
2018-02-11,57
2018-02-12,57
2018-02-13,57
2018-02-14,57
2018-02-15,57
2018-02-16,57
2018-02-17,57
2018-02-18,57
2018-02-19,57
2018-02-20,58
2018-02-21,58
2018-02-22,58
2018-02-23,58
2018-02-24,58
2018-02-25,58
2018-02-26,58
2018-02-27,58
2018-02-28,58
2018-03-01,59
2018-03-02,59
2018-03-03,59
2018-03-04,59
2018-03-05,59
2018-03-06,59
2018-03-07,59
2018-03-08,58
2018-03-09,58
2018-03-10,58
2018-03-11,58
2018-03-12,58
2018-03-13,58
2018-03-14,59
2018-03-15,59
2018-03-16,59
2018-03-17,59
2018-03-18,59
2018-03-19,59
2018-03-20,59
2018-03-21,59
2018-03-23,60
2018-03-24,60
2018-03-25,60
2018-03-26,60
2018-03-27,60
2018-03-28,60
2018-03-29,61
2018-03-30,61
2018-03-31,61
2018-04-01,61
2018-04-02,61
2018-04-03,61
2018-04-04,61
2018-04-05,61
2018-04-06,63
2018-04-07,63
2018-04-08,63
2018-04-09,63
2018-04-10,63
2018-04-11,63
2018-04-12,63
2018-04-13,63
2018-04-14,63
2018-04-15,65
2018-04-16,65
2018-04-17,65
2018-04-18,65
2018-04-19,65
2018-04-20,65
2018-04-21,65
2018-04-22,65
2018-04-23,65
2018-04-24,65
2018-04-25,67
2018-04-26,67
2018-04-27,67
2018-04-28,67
2018-04-29,67
2018-04-30,67
2018-05-01,67
2018-05-02,67
2018-05-03,70
2018-05-04,70
2018-05-05,70
2018-05-06,70
2018-05-07,70
2018-05-08,70
2018-05-09,70
2018-05-10,73
2018-05-11,73
2018-05-12,73
2018-05-13,73
2018-05-14,73
2018-05-15,73
2018-05-16,73
2018-05-17,73
2018-05-18,75
2018-05-19,75
2018-05-20,75
2018-05-21,75
2018-05-22,75
2018-05-23,77
2018-05-24,77
2018-05-25,77
2018-05-26,77
2018-05-27,77
2018-05-28,77
2018-05-29,77
2018-05-30,77
2018-05-31,77
2018-06-01,77
2018-06-02,77
2018-06-03,77
2018-06-04,77
2018-06-05,78
2018-06-06,78
2018-06-07,78
2018-06-08,78
2018-06-09,78
2018-06-10,80
2018-06-11,80
2018-06-12,80
2018-06-13,80
2018-06-14,80
2018-06-15,84
2018-06-16,84
2018-06-17,84
2018-06-18,84
2018-06-19,88
2018-06-20,88
2018-06-21,88
2018-06-22,88
2018-06-23,88
2018-06-24,88
2018-06-25,92
2018-06-26,92
2018-06-27,92
2018-06-28,92
2018-06-29,92
2018-06-30,92
2018-07-01,95
2018-07-02,95
2018-07-03,95
2018-07-04,95
2018-07-05,95
2018-07-06,95
2018-07-07,95
2018-07-08,95
2018-07-09,97
2018-07-10,97
2018-07-11,97
2018-07-12,97
2018-07-13,97
2018-07-14,97
2018-07-15,97
2018-07-16,97
2018-07-17,99
2018-07-18,99
2018-07-19,99
2018-07-20,99
2018-07-21,99
2018-07-22,99
2018-07-23,102
2018-07-24,102
2018-07-25,102
2018-07-26,102
2018-07-27,102
2018-07-28,102
2018-07-29,102
2018-07-30,103
2018-07-31,103
2018-08-01,103
2018-08-02,103
2018-08-03,103
2018-08-04,102
2018-08-05,102
2018-08-06,102
2018-08-07,102
2018-08-08,102
2018-08-09,100
2018-08-10,100
2018-08-11,100
2018-08-12,100
2018-08-14,102
2018-08-16,102
2018-08-17,102
2018-08-18,102
2018-08-19,102
2018-08-20,105
2018-08-21,105
2018-08-22,105
2018-08-23,105
2018-08-24,105
2018-08-25,106
2018-08-26,106
2018-08-27,106
2018-08-28,106
2018-08-29,106
2018-08-30,106
2018-08-31,106
2018-09-01,106
2018-09-02,106
2018-09-03,106
2018-09-04,106
2018-09-05,106
2018-09-06,106
2018-09-07,106
2018-09-08,105
2018-09-09,105
2018-09-10,105
2018-09-11,105
2018-09-12,105
2018-09-13,105
2018-09-14,105
2018-09-15,105
2018-09-16,105
2018-09-17,105
2018-09-18,105
2018-09-19,105
2018-09-20,105
2018-09-21,105
2018-09-22,105
2018-09-23,100
2018-09-24,100
2018-09-25,100
2018-09-26,100
2018-09-27,100
2018-09-28,100
2018-09-29,100
2018-09-30,99
2018-10-01,99
2018-10-02,99
2018-10-03,99
2018-10-04,99
2018-10-05,99
2018-10-06,99
2018-10-07,102
2018-10-08,102
2018-10-09,102
2018-10-10,102
2018-10-11,102
2018-10-12,102
2018-10-13,101
2018-10-14,101
2018-10-15,101
2018-10-16,101
2018-10-17,101
2018-10-18,101
2018-10-19,101
2018-10-20,103
2018-10-21,103
2018-10-22,103
2018-10-23,103
2018-10-24,103
2018-10-25,103
2018-10-26,104
2018-10-27,104
2018-10-28,104
2018-10-29,104
2018-10-30,104
2018-10-31,104
2018-11-01,102
2018-11-03,102
2018-11-04,102
2018-11-05,102
2018-11-06,102
2018-11-07,103
2018-11-08,103
2018-11-09,103
2018-11-10,103
2018-11-11,105
2018-11-12,105
2018-11-13,105
2018-11-15,105
2018-11-16,105
2018-11-17,105
2018-11-18,105
2018-11-19,105
2018-11-20,104
2018-11-21,104
2018-11-22,104
2018-11-23,104
2018-11-24,104
2018-11-25,100
2018-11-26,100
2018-11-27,100
2018-11-28,100
2018-11-29,100
2018-12-01,100
2018-12-02,100
2018-12-03,100
2018-12-04,101
2018-12-05,101
2018-12-07,101
2018-12-09,102
2018-12-10,102
2018-12-11,102
2018-12-12,102
2018-12-13,102
2018-12-14,102
2018-12-15,102
2018-12-16,102
2018-12-17,102
2018-12-18,101
2018-12-19,101
2018-12-20,101
2018-12-21,101
2018-12-22,100
2018-12-23,100
2018-12-24,100
2018-12-25,100
2018-12-26,98
2018-12-27,98
2018-12-28,98
2018-12-29,100
2018-12-30,100
2018-12-31,100
2019-01-01,100
2019-01-02,101
2019-01-03,101
2019-01-04,101
2019-01-05,104
2019-01-06,104
2019-01-08,104
2019-01-10,99
2019-01-11,99
2019-01-12,99
2019-01-13,96
2019-01-14,96
2019-01-15,96
2019-01-16,96
2019-01-17,98
2019-01-18,98
2019-01-19,98
2019-01-20,95
2019-01-21,95
2019-01-22,95
2019-01-23,95
2019-01-24,95
2019-01-25,95
2019-01-26,94
2019-01-27,94
2019-01-28,94
2019-01-29,96
2019-01-30,96
2019-01-31,96
2019-02-01,96
2019-02-02,99
2019-02-03,99
2019-02-04,99
2019-02-05,99
2019-02-06,101
2019-02-07,101
2019-02-08,101
2019-02-09,101
2019-02-10,101
2019-02-11,101
2019-02-12,101
2019-02-13,102
2019-02-14,102
2019-02-15,102
2019-02-16,102
2019-02-17,102
2019-02-18,103
2019-02-19,103
2019-02-20,103
2019-02-21,103
2019-02-22,102
2019-02-23,102
2019-02-24,102
2019-02-25,102
2019-02-26,100
2019-02-27,100
2019-02-28,100
2019-03-01,100
2019-03-02,100
2019-03-03,99
2019-03-04,99
2019-03-05,99
2019-03-06,99
2019-03-07,100
2019-03-08,100
2019-03-09,100
2019-03-10,100
2019-03-11,100
2019-03-12,99
2019-03-13,99
2019-03-14,99
2019-03-15,99
2019-03-16,99
2019-03-17,97
2019-03-18,97
2019-03-19,97
2019-03-20,97
2019-03-21,97
2019-03-22,97
2019-03-23,95
2019-03-24,95
2019-03-25,95
2019-03-26,95
2019-03-27,95
2019-03-28,96
2019-03-29,96
2019-03-30,96
2019-03-31,96
2019-04-01,96
2019-04-02,97
2019-04-03,97
2019-04-04,97
2019-04-05,97
2019-04-06,97
2019-04-07,97
2019-04-08,97
2019-04-09,97
2019-04-10,97
2019-04-11,97
2019-04-12,97
2019-04-13,97
2019-04-14,97
2019-04-15,96
2019-04-16,96
2019-04-17,96
2019-04-18,96
2019-04-19,96
2019-04-20,93
2019-04-21,93
2019-04-22,93
2019-04-23,93
2019-04-24,93
2019-04-25,93
2019-04-26,93
2019-04-27,93
2019-04-28,93
2019-04-29,93
2019-04-30,92
2019-05-01,92
2019-05-02,92
2019-05-03,92
2019-05-04,92
2019-05-05,90
2019-05-06,90
2019-05-07,90
2019-05-08,90
2019-05-09,90
2019-05-10,90
2019-05-11,89
2019-05-12,89
2019-05-13,89
2019-05-14,89
2019-05-15,89
2019-05-16,92
2019-05-17,92
2019-05-18,92
2019-05-19,92
2019-05-20,92
2019-05-21,95
2019-05-22,95
2019-05-23,95
2019-05-24,95
2019-05-25,95
2019-05-26,95
2019-05-27,95
2019-05-28,95
2019-05-29,95
2019-05-30,95
2019-05-31,96
2019-06-01,96
2019-06-02,96
2019-06-03,96
2019-06-04,96
2019-06-05,96
2019-06-06,96
2019-06-07,96
2019-06-08,96
2019-06-09,96
2019-06-10,96
2019-06-11,96
2019-06-12,98
2019-06-13,98
2019-06-14,98
2019-06-15,98
2019-06-16,98
2019-06-17,98
2019-06-18,97
2019-06-19,97
2019-06-20,97
2019-06-21,97
2019-06-22,97
2019-06-23,96
2019-06-24,96
2019-06-25,96
2019-06-26,96
2019-06-27,96
2019-06-28,96
2019-06-29,96
2019-06-30,98
2019-07-01,98
2019-07-02,98
2019-07-03,98
2019-07-04,98
2019-07-05,98
2019-07-06,100
2019-07-07,100
2019-07-08,100
2019-07-09,100
2019-07-10,100
2019-07-11,100
2019-07-12,102
2019-07-13,102
2019-07-14,102
2019-07-15,102
2019-07-16,102
2019-07-17,107
2019-07-18,107
2019-07-19,107
2019-07-20,107
2019-07-21,107
2019-07-22,107
2019-07-23,107
2019-07-24,107
2019-07-25,112
2019-07-26,112
2019-07-27,112
2019-07-28,112
2019-07-29,112
2019-07-30,112
2019-07-31,118
2019-08-01,118
2019-08-02,118
2019-08-03,118
2019-08-04,118
2019-08-05,118
2019-08-06,124
2019-08-07,124
2019-08-08,124
2019-08-09,124
2019-08-10,124
2019-08-11,124
2019-08-12,124
2019-08-13,131
2019-08-14,131
2019-08-15,131
2019-08-16,131
2019-08-17,131
2019-08-18,131
2019-08-19,131
2019-08-20,136
2019-08-21,136
2019-08-22,136
2019-08-23,136
2019-08-24,136
2019-08-24,136
2019-08-25,136
2019-08-25,136
