date_obj,Zenyte%20bracelet price
2016-12-11,24188842
2016-12-12,24188842
2016-12-13,24188842
2016-12-14,24188842
2016-12-15,24188842
2016-12-16,24188842
2016-12-17,24188842
2016-12-18,24188842
2016-12-19,24188842
2016-12-20,24188842
2016-12-21,24188842
2016-12-22,24188842
2016-12-23,24188842
2016-12-24,24188842
2016-12-25,24188842
2016-12-26,24188842
2016-12-27,24188842
2016-12-28,24188842
2016-12-29,24188842
2016-12-30,24188842
2016-12-31,24188842
2017-01-01,24188842
2017-01-02,24188842
2017-01-03,24188842
2017-01-04,24188842
2017-01-05,24188842
2017-01-06,24188842
2017-01-07,24188842
2017-01-08,24188842
2017-01-09,24188842
2017-01-10,24188842
2017-01-11,24188842
2017-01-12,24188842
2017-01-13,24188842
2017-01-14,24188842
2017-01-15,24188842
2017-01-16,24188842
2017-01-17,24188842
2017-01-18,24188842
2017-01-19,24188842
2017-01-20,24188842
2017-01-21,24188842
2017-01-22,24188842
2017-01-27,24188842
2017-01-28,24188842
2017-01-29,24188842
2017-01-30,24188842
2017-01-31,24188842
2017-02-01,24188842
2017-02-02,24188842
2017-02-03,24188842
2017-02-04,24188842
2017-02-05,24188842
2017-02-06,24188842
2017-02-07,24188842
2017-02-08,24188842
2017-02-09,24188842
2017-02-10,24188842
2017-02-11,24188842
2017-02-12,24188842
2017-02-13,24188842
2017-02-14,24188842
2017-02-15,24188842
2017-02-16,24188842
2017-02-18,24188842
2017-02-19,24188842
2017-02-20,24188842
2017-02-21,24188842
2017-02-22,24188842
2017-02-23,24188842
2017-02-24,24188842
2017-02-25,24188842
2017-02-26,24188842
2017-02-27,24188842
2017-02-28,24188842
2017-03-01,24188842
2017-03-02,24188842
2017-03-03,24188842
2017-03-04,24188842
2017-03-05,24188842
2017-03-06,24188842
2017-03-07,24188842
2017-03-08,24188842
2017-03-09,24188842
2017-03-10,24188842
2017-03-11,24188842
2017-03-12,24188842
2017-03-13,24188842
2017-03-14,24188842
2017-03-15,24188842
2017-03-16,24188842
2017-03-17,23003674
2017-03-18,23003674
2017-03-19,23003674
2017-03-20,23003674
2017-03-21,23003674
2017-03-22,23003674
2017-03-23,23003674
2017-03-24,23003674
2017-03-25,23003674
2017-03-26,23003674
2017-03-27,23003674
2017-03-28,23003674
2017-03-29,23003674
2017-03-30,23003674
2017-03-31,23003674
2017-04-01,23003674
2017-04-02,23003674
2017-04-03,23003674
2017-04-04,23003674
2017-04-12,13800000
2017-04-13,13800000
2017-04-14,13800000
2017-04-15,13800000
2017-04-16,13800000
2017-04-17,13800000
2017-04-18,13800000
2017-04-19,13800000
2017-04-20,13800000
2017-04-21,13800000
2017-04-22,13800000
2017-04-23,13800000
2017-04-24,13800000
2017-04-25,13800000
2017-04-26,13800000
2017-04-27,13800000
2017-04-28,13800000
2017-04-29,13800000
2017-04-30,13800000
2017-05-01,13800000
2017-05-02,13800000
2017-05-03,13800000
2017-05-04,13800000
2017-05-05,13800000
2017-05-06,13800000
2017-05-07,13800000
2017-05-08,13800000
2017-05-09,13800000
2017-05-10,13800000
2017-05-11,13800000
2017-05-12,13800000
2017-05-13,13800000
2017-05-14,13800000
2017-05-15,13800000
2017-05-16,13800000
2017-05-17,13800000
2017-05-18,13800000
2017-05-19,13800000
2017-05-20,13800000
2017-05-21,13800000
2017-05-22,13800000
2017-05-23,13800000
2017-05-24,13800000
2017-05-25,13800000
2017-05-26,13800000
2017-05-27,13800000
2017-05-28,13800000
2017-05-29,13800000
2017-05-30,13800000
2017-05-31,13800000
2017-06-01,13800000
2017-06-02,13800000
2017-06-03,13800000
2017-06-06,13800000
2017-06-07,13800000
2017-06-08,13800000
2017-06-09,13800000
2017-06-10,13800000
2017-06-11,13800000
2017-06-12,13800000
2017-06-13,13800000
2017-06-14,13800000
2017-06-15,13800000
2017-06-16,13800000
2017-06-17,13800000
2017-06-18,13800000
2017-06-19,13800000
2017-06-20,14116983
2017-06-21,14116983
2017-06-22,14116983
2017-06-23,14116983
2017-06-24,14116983
2017-06-25,14116983
2017-06-26,14116983
2017-06-27,14116983
2017-06-28,14116983
2017-06-29,14116983
2017-06-30,14116983
2017-07-01,14116983
2017-07-02,14116983
2017-07-03,14116983
2017-07-04,14116983
2017-07-05,14116983
2017-07-06,14116983
2017-07-07,14116983
2017-07-08,14116983
2017-07-13,14116983
2017-07-14,14116983
2017-07-15,14116983
2017-07-16,14116983
2017-07-17,14116983
2017-07-18,14116983
2017-07-19,14116983
2017-07-20,14116983
2017-07-21,14116983
2017-07-22,14116983
2017-07-23,14116983
2017-07-24,14116983
2017-07-25,14116983
2017-07-26,14116983
2017-07-27,14116983
2017-07-28,14116983
2017-07-29,14116983
2017-07-30,14116983
2017-07-31,14116983
2017-08-01,14116983
2017-08-02,14116983
2017-08-03,14116983
2017-08-04,14116983
2017-08-05,14116983
2017-08-06,14116983
2017-08-09,14116983
2017-08-10,14116983
2017-08-11,14116983
2017-08-12,14116983
2017-08-13,14116983
2017-08-14,14116983
2017-08-15,14116983
2017-08-16,14116983
2017-08-17,14116983
2017-08-18,14116983
2017-08-19,14116983
2017-08-20,14116983
2017-08-21,14116983
2017-08-22,14116983
2017-08-23,14116983
2017-08-24,14116983
2017-08-25,14116983
2017-08-26,14116983
2017-08-27,14116983
2017-08-28,14116983
2017-08-29,14116983
2017-08-30,14116983
2017-08-31,14116983
2017-09-01,14116983
2017-09-02,14116983
2017-09-03,14116983
2017-09-04,14116983
2017-09-05,14116983
2017-09-06,14116983
2017-09-07,14116983
2017-09-08,14116983
2017-09-09,14116983
2017-09-10,14116983
2017-09-11,14116983
2017-09-12,14116983
2017-09-13,14116983
2017-09-14,14116983
2017-09-15,14116983
2017-09-16,14116983
2017-09-17,14116983
2017-09-18,14116983
2017-09-19,14116983
2017-09-20,14116983
2017-09-21,14116983
2017-09-22,14116983
2017-09-23,14116983
2017-09-24,14116983
2017-09-25,14116983
2017-09-26,14116983
2017-09-27,14116983
2017-09-28,14116983
2017-09-29,14116983
2017-09-30,14116983
2017-10-01,14116983
2017-10-02,14116983
2017-10-03,14116983
2017-10-04,14116983
2017-10-05,14116983
2017-10-06,14116983
2017-10-07,14116983
2017-10-08,14116983
2017-10-09,14116983
2017-10-10,14116983
2017-10-11,14116983
2017-10-12,14116983
2017-10-13,14116983
2017-10-14,14116983
2017-10-15,14116983
2017-10-16,14116983
2017-10-17,14116983
2017-10-18,13458321
2017-10-19,13458321
2017-10-20,13458321
2017-10-21,13458321
2017-10-22,13458321
2017-10-23,13458321
2017-10-24,13458321
2017-10-25,13458321
2017-10-26,13458321
2017-10-27,13458321
2017-10-28,13458321
2017-10-29,13458321
2017-10-30,13458321
2017-10-31,13458321
2017-11-01,13458321
2017-11-02,13458321
2017-11-03,13458321
2017-11-04,13458321
2017-11-05,13458321
2017-11-06,13458321
2017-11-07,13458321
2017-11-08,13458321
2017-11-09,13458321
2017-11-10,13458321
2017-11-11,13458321
2017-11-12,13458321
2017-11-13,13458321
2017-11-14,13458321
2017-11-15,13458321
2017-11-16,13458321
2017-11-17,13458321
2017-11-18,13458321
2017-11-19,13458321
2017-11-20,13458321
2017-11-21,13458321
2017-11-22,13458321
2017-11-23,13458321
2017-11-24,13458321
2017-11-25,13458321
2017-11-26,13458321
2017-11-27,13458321
2017-11-28,13458321
2017-11-29,13458321
2017-11-30,13458321
2017-12-01,13458321
2017-12-02,13458321
2017-12-03,13458321
2017-12-04,13458321
2017-12-05,13458321
2017-12-06,13458321
2017-12-07,13458321
2017-12-08,13458321
2017-12-09,13458321
2017-12-10,13458321
2017-12-11,13458321
2017-12-12,13458321
2017-12-13,13458321
2017-12-14,13458321
2017-12-15,13458321
2017-12-16,13458321
2017-12-17,13458321
2017-12-18,13458321
2017-12-19,13458321
2017-12-20,13458321
2017-12-21,13458321
2017-12-22,13458321
2017-12-23,13458321
2017-12-24,13458321
2017-12-25,13458321
2017-12-26,13458321
2017-12-27,13458321
2017-12-28,13458321
2017-12-29,13458321
2017-12-30,13458321
2017-12-31,13458321
2018-01-01,13458321
2018-01-02,13458321
2018-01-03,13458321
2018-01-04,13458321
2018-01-05,13458321
2018-01-06,13458321
2018-01-07,13458321
2018-01-08,13458321
2018-01-09,13458321
2018-01-10,13458321
2018-01-11,13458321
2018-01-12,13458321
2018-01-13,13458321
2018-01-14,13458321
2018-01-15,13458321
2018-01-16,13458321
2018-01-17,13458321
2018-01-18,13458321
2018-01-19,13458321
2018-01-20,13458321
2018-01-21,13458321
2018-01-22,13458321
2018-01-23,13458321
2018-01-24,12849998
2018-01-25,12849998
2018-01-26,12849998
2018-01-27,12849998
2018-01-28,12849998
2018-01-29,12849998
2018-01-30,12849998
2018-01-31,12849998
2018-02-01,12849998
2018-02-02,12849998
2018-02-03,12849998
2018-02-04,12849998
2018-02-05,12849998
2018-02-06,12849998
2018-02-07,12849998
2018-02-08,12849998
2018-02-09,12849998
2018-02-10,12849998
2018-02-11,12849998
2018-02-12,12849998
2018-02-13,12849998
2018-02-14,12849998
2018-02-15,12849998
2018-02-16,12849998
2018-02-17,12849998
2018-02-18,12849998
2018-02-19,12849998
2018-02-20,12849998
2018-02-21,12849998
2018-02-22,12849998
2018-02-23,12849998
2018-02-24,12849998
2018-02-25,12849998
2018-02-26,12849998
2018-02-27,12849998
2018-02-28,12849998
2018-03-01,12849998
2018-03-02,12849998
2018-03-03,12849998
2018-03-04,12968354
2018-03-05,12968354
2018-03-06,12968354
2018-03-07,12968354
2018-03-08,12968354
2018-03-09,12968354
2018-03-10,12968354
2018-03-11,12968354
2018-03-12,12968354
2018-03-13,12968354
2018-03-14,12968354
2018-03-15,12968354
2018-03-16,12968354
2018-03-17,12968354
2018-03-18,12968354
2018-03-20,12968354
2018-03-21,12968354
2018-03-23,12968354
2018-03-24,12968354
2018-03-27,12968354
2018-03-28,12968354
2018-03-29,12968354
2018-03-30,12968354
2018-03-31,12968354
2018-04-01,12968354
2018-04-02,12968354
2018-04-03,12968354
2018-04-04,12968354
2018-04-05,12968354
2018-04-06,12968354
2018-04-08,12968354
2018-04-09,12968354
2018-04-10,12968354
2018-04-11,12968354
2018-04-12,13437190
2018-04-13,13437190
2018-04-14,13437190
2018-04-16,13437190
2018-04-17,13437190
2018-04-18,13437190
2018-04-19,13437190
2018-04-20,13437190
2018-04-21,13437190
2018-04-22,13437190
2018-04-23,13437190
2018-04-24,13437190
2018-04-25,13437190
2018-04-26,13437190
2018-04-27,13437190
2018-04-28,13437190
2018-04-29,13437190
2018-04-30,13437190
2018-05-02,13437190
2018-05-03,13437190
2018-05-04,13437190
2018-05-05,13437190
2018-05-06,13437190
2018-05-07,13437190
2018-05-08,13437190
2018-05-09,13437190
2018-05-10,13437190
2018-05-11,13437190
2018-05-12,13437190
2018-05-13,13437190
2018-05-14,13437190
2018-05-15,13969425
2018-05-16,13969425
2018-05-17,13969425
2018-05-18,13969425
2018-05-19,13969425
2018-05-20,13969425
2018-05-21,13969425
2018-05-22,13969425
2018-05-23,13969425
2018-05-24,13969425
2018-05-25,13969425
2018-05-26,13969425
2018-05-27,13969425
2018-05-28,13969425
2018-05-29,13969425
2018-05-30,13969425
2018-05-31,13969425
2018-06-01,13969425
2018-06-02,13969425
2018-06-03,13969425
2018-06-04,13969425
2018-06-05,13969425
2018-06-06,13969425
2018-06-07,13969425
2018-06-08,13969425
2018-06-09,13969425
2018-06-10,13969425
2018-06-11,13969425
2018-06-12,13969425
2018-06-13,13969425
2018-06-14,13969425
2018-06-15,13969425
2018-06-16,13969425
2018-06-17,13969425
2018-06-18,13969425
2018-06-19,13969425
2018-06-20,13969425
2018-06-21,13969425
2018-06-22,13969425
2018-06-23,13969425
2018-06-24,13969425
2018-06-25,14368706
2018-06-26,14368706
2018-06-27,14368706
2018-06-28,14368706
2018-06-29,14368706
2018-06-30,14368706
2018-07-01,14368706
2018-07-02,14368706
2018-07-03,14368706
2018-07-04,14368706
2018-07-05,14368706
2018-07-06,14368706
2018-07-07,14368706
2018-07-08,14368706
2018-07-09,14368706
2018-07-10,14368706
2018-07-11,14368706
2018-07-12,14368706
2018-07-13,14368706
2018-07-14,14368706
2018-07-15,14368706
2018-07-16,14368706
2018-07-17,14368706
2018-07-18,14368706
2018-07-19,14368706
2018-07-20,14368706
2018-07-21,14368706
2018-07-22,14368706
2018-07-23,14368706
2018-07-24,14368706
2018-07-25,14368706
2018-07-26,14368706
2018-07-27,14368706
2018-07-28,14368706
2018-07-29,14368706
2018-07-30,14368706
2018-07-31,14368706
2018-08-01,14368706
2018-08-02,14368706
2018-08-03,14368706
2018-08-04,14368706
2018-08-05,14934942
2018-08-06,14934942
2018-08-07,14934942
2018-08-08,14934942
2018-08-09,14934942
2018-08-10,14934942
2018-08-11,14934942
2018-08-12,14934942
2018-08-14,14934942
2018-08-16,14934942
2018-08-17,14934942
2018-08-18,14934942
2018-08-19,14934942
2018-08-20,14934942
2018-08-21,14934942
2018-08-22,14934942
2018-08-23,14934942
2018-08-24,14934942
2018-08-25,14934942
2018-08-26,14934942
2018-08-27,14934942
2018-08-28,14934942
2018-08-29,14934942
2018-08-30,14934942
2018-08-31,14934942
2018-09-01,14934942
2018-09-02,14934942
2018-09-03,14934942
2018-09-04,14934942
2018-09-05,14934942
2018-09-06,14934942
2018-09-07,14934942
2018-09-08,14934942
2018-09-09,14934942
2018-09-10,14934942
2018-09-11,14934942
2018-09-12,14934942
2018-09-13,14934942
2018-09-14,14934942
2018-09-15,14934942
2018-09-16,14934942
2018-09-17,15343782
2018-09-18,15343782
2018-09-19,15343782
2018-09-20,15343782
2018-09-21,15343782
2018-09-22,15343782
2018-09-23,15343782
2018-09-24,15343782
2018-09-25,15343782
2018-09-26,15343782
2018-09-27,15343782
2018-09-28,15343782
2018-09-29,15343782
2018-09-30,15343782
2018-10-02,15343782
2018-10-03,15343782
2018-10-04,15343782
2018-10-05,15343782
2018-10-06,15343782
2018-10-07,15343782
2018-10-08,15343782
2018-10-09,15343782
2018-10-10,15343782
2018-10-11,15343782
2018-10-12,15343782
2018-10-13,15343782
2018-10-14,15343782
2018-10-15,15343782
2018-10-16,15343782
2018-10-17,15343782
2018-10-18,15343782
2018-10-19,15343782
2018-10-20,15343782
2018-10-21,15343782
2018-10-22,15343782
2018-10-23,15343782
2018-10-24,15343782
2018-10-25,15343782
2018-10-26,15343782
2018-10-27,15343782
2018-10-28,15343782
2018-10-29,15343782
2018-10-30,15343782
2018-10-31,15343782
2018-11-01,15343782
2018-11-03,15343782
2018-11-04,15670549
2018-11-05,15670549
2018-11-06,15670549
2018-11-07,15670549
2018-11-08,15670549
2018-11-09,15670549
2018-11-10,15670549
2018-11-11,15670549
2018-11-12,15670549
2018-11-13,15670549
2018-11-14,15670549
2018-11-15,15670549
2018-11-16,15670549
2018-11-17,15670549
2018-11-18,15670549
2018-11-19,15670549
2018-11-20,15670549
2018-11-21,15670549
2018-11-22,15670549
2018-11-23,15670549
2018-11-24,15670549
2018-11-25,15670549
2018-11-26,15670549
2018-11-27,15670549
2018-11-28,15670549
2018-11-29,15670549
2018-12-01,15670549
2018-12-02,15670549
2018-12-03,15670549
2018-12-04,15670549
2018-12-05,15670549
2018-12-07,15670549
2018-12-09,15670549
2018-12-10,15670549
2018-12-11,15670549
2018-12-12,15670549
2018-12-13,15670549
2018-12-14,15670549
2018-12-15,15670549
2018-12-16,15670549
2018-12-17,15670549
2018-12-18,15670549
2018-12-19,15670549
2018-12-20,15670549
2018-12-21,15670549
2018-12-22,15670549
2018-12-23,15670549
2018-12-24,15670549
2018-12-25,15670549
2018-12-26,15670549
2018-12-27,15309098
2018-12-28,15309098
2018-12-29,15309098
2018-12-30,15309098
2018-12-31,15309098
2019-01-01,15309098
2019-01-02,15309098
2019-01-03,15309098
2019-01-04,15309098
2019-01-05,15309098
2019-01-06,15309098
2019-01-08,15309098
2019-01-10,15309098
2019-01-11,15309098
2019-01-12,15309098
2019-01-13,15309098
2019-01-14,15309098
2019-01-15,15309098
2019-01-16,15309098
2019-01-17,15309098
2019-01-18,15309098
2019-01-19,15309098
2019-01-20,15309098
2019-01-21,15309098
2019-01-22,15309098
2019-01-23,15309098
2019-01-24,15309098
2019-01-25,15309098
2019-01-26,15309098
2019-01-27,15309098
2019-01-28,15309098
2019-01-29,15467036
2019-01-30,15467036
2019-01-31,15467036
2019-02-01,15467036
2019-02-02,15467036
2019-02-03,15467036
2019-02-04,15467036
2019-02-05,15467036
2019-02-06,15467036
2019-02-07,15467036
2019-02-08,15467036
2019-02-09,15467036
2019-02-10,15467036
2019-02-11,15467036
2019-02-12,15467036
2019-02-13,15467036
2019-02-14,15467036
2019-02-15,15467036
2019-02-16,15467036
2019-02-17,15467036
2019-02-18,15467036
2019-02-19,16014859
2019-02-20,16014859
2019-02-21,16014859
2019-02-22,16014859
2019-02-23,16014859
2019-02-24,16014859
2019-02-25,16014859
2019-02-26,16014859
2019-02-27,16014859
2019-02-28,16014859
2019-03-01,16014859
2019-03-02,16014859
2019-03-03,16014859
2019-03-04,16014859
2019-03-05,16014859
2019-03-06,16014859
2019-03-07,16014859
2019-03-08,16014859
2019-03-09,16014859
2019-03-10,16014859
2019-03-11,16014859
2019-03-12,16014859
2019-03-13,16014859
2019-03-14,16014859
2019-03-15,16014859
2019-03-16,16014859
2019-03-17,16014859
2019-03-18,16014859
2019-03-19,16014859
2019-03-20,16014859
2019-03-21,16014859
2019-03-22,16014859
2019-03-23,16014859
2019-03-24,16547499
2019-03-25,16547499
2019-03-26,16547499
2019-03-27,16547499
2019-03-28,16547499
2019-03-29,16547499
2019-03-30,16547499
2019-03-31,16547499
2019-04-01,16547499
2019-04-02,16547499
2019-04-03,16547499
2019-04-04,16547499
2019-04-05,16547499
2019-04-06,16547499
2019-04-07,16547499
2019-04-08,16547499
2019-04-09,16547499
2019-04-10,16547499
2019-04-11,16547499
2019-04-12,16547499
2019-04-13,16547499
2019-04-14,16547499
2019-04-15,16547499
2019-04-16,16547499
2019-04-17,16547499
2019-04-18,16547499
2019-04-19,16547499
2019-04-20,16547499
2019-04-21,16547499
2019-04-22,16547499
2019-04-23,16547499
2019-04-24,16547499
2019-04-25,16547499
2019-04-26,16547499
2019-04-27,16547499
2019-04-28,16547499
2019-04-29,16547499
2019-04-30,16547499
2019-05-01,16547499
2019-05-02,16547499
2019-05-03,16547499
2019-05-04,16547499
2019-05-05,16547499
2019-05-06,16547499
2019-05-07,16547499
2019-05-08,16547499
2019-05-09,16547499
2019-05-10,16547499
2019-05-11,16602595
2019-05-12,16602595
2019-05-13,16602595
2019-05-14,16602595
2019-05-15,16602595
2019-05-16,16602595
2019-05-17,16602595
2019-05-18,16602595
2019-05-19,16602595
2019-05-20,16602595
2019-05-21,16602595
2019-05-22,16602595
2019-05-23,16602595
2019-05-24,16602595
2019-05-25,16602595
2019-05-26,16602595
2019-05-27,16602595
2019-05-28,16602595
2019-05-29,16602595
2019-05-30,16602595
2019-05-31,16602595
2019-06-01,16602595
2019-06-02,16602595
2019-06-03,16602595
2019-06-04,16602595
2019-06-05,16602595
2019-06-06,16602595
2019-06-07,16602595
2019-06-08,16602595
2019-06-09,16602595
2019-06-10,16602595
2019-06-11,16602595
2019-06-12,16602595
2019-06-13,16602595
2019-06-14,16602595
2019-06-15,16602595
2019-06-16,16602595
2019-06-17,16602595
2019-06-18,16602595
2019-06-19,16602595
2019-06-20,16602595
2019-06-21,16602595
2019-06-22,16602595
2019-06-23,16602595
2019-06-24,16602595
2019-06-25,16602595
2019-06-26,16602595
2019-06-27,15808783
2019-06-28,15808783
2019-06-29,15808783
2019-06-30,15808783
2019-07-01,15808783
2019-07-02,15808783
2019-07-03,15808783
2019-07-04,15808783
2019-07-05,15808783
2019-07-06,15808783
2019-07-07,15808783
2019-07-08,15808783
2019-07-09,15808783
2019-07-10,15808783
2019-07-11,15808783
2019-07-12,15808783
2019-07-13,15808783
2019-07-14,15808783
2019-07-15,15808783
2019-07-16,15808783
2019-07-17,15808783
2019-07-18,15808783
2019-07-19,15808783
2019-07-20,15808783
2019-07-21,15808783
2019-07-22,15808783
2019-07-23,15808783
2019-07-24,15808783
2019-07-25,15808783
2019-07-26,15808783
2019-07-27,15808783
2019-07-28,15808783
2019-07-29,15808783
2019-07-30,15808783
2019-07-31,15808783
2019-08-01,15808783
2019-08-02,15808783
2019-08-03,15808783
2019-08-04,15808783
2019-08-05,15808783
2019-08-06,15808783
2019-08-07,15808783
2019-08-08,15808783
2019-08-09,15808783
2019-08-10,15808783
2019-08-11,15808783
2019-08-12,15808783
2019-08-13,15808783
2019-08-14,15808783
2019-08-15,15808783
2019-08-16,15808783
2019-08-17,15808783
2019-08-18,15808783
2019-08-19,15808783
2019-08-20,15808783
2019-08-21,15808783
2019-08-22,15808783
2019-08-23,15808783
2019-08-24,15808783
2019-08-24,15808783
2019-08-25,15808783
2019-08-25,15808783
2019-08-26,15048859
2019-08-26,15048859
2019-08-27,15048859
2019-08-27,15048859
2019-08-28,15048859
2019-08-29,15048859
2019-08-30,15048859
2019-08-31,15048859
2019-09-01,15048859
2019-09-02,15048859
2019-09-03,15048859
2019-09-04,15048859
2019-09-05,15048859
2019-09-06,15048859
2019-09-07,15048859
2019-09-08,15048859
2019-09-09,15048859
2019-09-10,15048859
2019-09-11,15048859
2019-09-12,15048859
2019-09-13,15048859
2019-09-14,15048859
2019-09-15,15048859
2019-09-16,15048859
2019-09-17,15048859
2019-09-18,15048859
2019-09-19,15048859
2019-09-20,15048859
2019-09-21,15048859
2019-09-22,15048859
2019-09-23,15048859
2019-09-24,15048859
2019-09-25,15048859
2019-09-26,15048859
2019-09-27,15048859
2019-09-28,15048859
2019-09-29,15048859
2019-09-30,15048859
2019-10-01,15048859
2019-10-02,15048859
2019-10-03,15048859
2019-10-04,15048859
2019-10-05,15048859
2019-10-06,15048859
2019-10-07,15048859
2019-10-08,15048859
2019-10-09,15048859
2019-10-10,15048859
2019-10-11,15048859
2019-10-12,15048859
2019-10-13,15048859
2019-10-14,15048859
2019-10-15,15048859
2019-10-16,14511210
2019-10-17,14511210
2019-10-18,14511210
2019-10-19,14511210
2019-10-20,14511210
2019-10-21,14511210
2019-10-22,14511210
2019-10-23,14511210
2019-10-24,14511210
2019-10-25,14511210
2019-10-26,14511210
2019-10-27,14511210
2019-10-28,14511210
2019-10-29,14511210
2019-10-30,14511210
2019-10-31,14511210
2019-11-01,14511210
2019-11-02,14511210
2019-11-03,14511210
2019-11-04,14511210
2019-11-05,14511210
2019-11-06,14511210
2019-11-07,14511210
2019-11-08,14511210
2019-11-09,14511210
2019-11-10,14511210
2019-11-11,14511210
2019-11-12,14511210
2019-11-13,14511210
2019-11-14,14511210
2019-11-15,14511210
2019-11-16,14511210
2019-11-17,14511210
2019-11-18,14962362
2019-11-19,14962362
2019-11-20,14962362
2019-11-21,14962362
2019-11-22,14962362
2019-11-23,14962362
2019-11-24,14962362
2019-11-25,14962362
2019-11-26,14962362
2019-11-27,14962362
2019-11-28,14962362
2019-11-29,14962362
2019-11-30,14962362
2019-12-01,14962362
2019-12-02,14962362
2019-12-03,14962362
2019-12-04,14962362
2019-12-05,14962362
2019-12-06,14962362
2019-12-07,14962362
2019-12-08,14962362
2019-12-09,14962362
2019-12-10,14962362
2019-12-11,14962362
2019-12-12,14962362
2019-12-13,14962362
2019-12-14,14962362
2019-12-15,14962362
2019-12-16,14962362
2019-12-17,14962362
2019-12-18,14962362
2019-12-19,14962362
2019-12-20,15308564
2019-12-21,15308564
2019-12-22,15308564
2019-12-23,15308564
2019-12-24,15308564
2019-12-25,15308564
2019-12-26,15308564
2019-12-27,15308564
2019-12-28,15308564
2019-12-29,15308564
