date_obj,Teak%20cape%20rack%20(flatpack) price
2016-07-10,39
2016-07-11,39
2016-07-12,39
2016-07-13,39
2016-07-14,39
2016-07-15,39
2016-07-16,39
2016-07-17,39
2016-07-18,39
2016-07-24,39
2016-07-25,39
2016-07-26,39
2016-07-27,39
2016-07-28,39
2016-07-29,39
2016-07-30,39
2016-07-31,39
2016-08-01,39
2016-08-02,39
2016-08-03,39
2016-08-04,39
2016-08-05,39
2016-08-06,39
2016-08-07,39
2016-08-08,39
2016-08-09,39
2016-08-10,39
2016-08-11,39
2016-08-12,39
2016-08-13,39
2016-08-14,39
2016-08-15,39
2016-08-16,39
2016-08-17,39
2016-08-18,39
2016-08-19,39
2016-08-20,39
2016-08-21,39
2016-08-22,39
2016-08-23,39
2016-08-24,39
2016-08-25,39
2016-08-26,39
2016-08-28,39
2016-08-31,39
2016-09-01,39
2016-09-02,39
2016-09-03,39
2016-09-04,39
2016-09-05,39
2016-09-06,39
2016-09-07,39
2016-09-08,39
2016-09-09,39
2016-09-10,39
2016-09-11,39
2016-09-12,39
2016-09-13,39
2016-09-14,39
2016-09-15,39
2016-09-16,39
2016-09-17,39
2016-09-18,39
2016-09-19,39
2016-09-20,39
2016-09-21,39
2016-09-22,39
2016-09-23,39
2016-09-24,39
2016-09-25,39
2016-09-26,39
2016-09-27,39
2016-09-28,39
2016-09-29,39
2016-09-30,39
2016-10-01,39
2016-10-02,39
2016-10-03,39
2016-10-04,39
2016-10-05,39
2016-10-06,39
2016-10-07,39
2016-10-08,39
2016-10-09,39
2016-10-10,39
2016-10-11,39
2016-10-12,39
2016-10-13,39
2016-10-14,39
2016-10-15,39
2016-10-16,39
2016-10-17,39
2016-10-18,39
2016-10-19,39
2016-10-20,39
2016-10-21,39
2016-10-22,39
2016-10-23,39
2016-10-24,39
2016-10-25,39
2016-10-26,39
2016-10-27,39
2016-10-28,39
2016-10-29,39
2016-10-30,39
2016-10-31,39
2016-11-01,39
2016-11-02,39
2016-11-03,39
2016-11-04,39
2016-11-05,39
2016-11-06,39
2016-11-07,39
2016-11-08,39
2016-11-09,39
2016-11-10,39
2016-11-11,39
2016-11-12,39
2016-11-13,39
2016-11-14,39
2016-12-08,39
2016-12-09,39
2016-12-10,39
2016-12-11,39
2016-12-12,39
2016-12-13,39
2016-12-14,39
2016-12-15,39
2016-12-16,39
2016-12-17,39
2016-12-18,39
2016-12-19,39
2016-12-20,39
2016-12-21,39
2016-12-22,39
2016-12-23,39
2016-12-24,39
2016-12-25,39
2016-12-26,39
2016-12-27,39
2016-12-28,39
2016-12-29,39
2016-12-30,39
2016-12-31,39
2017-01-01,39
2017-01-02,39
2017-01-03,39
2017-01-04,39
2017-01-05,39
2017-01-06,39
2017-01-07,39
2017-01-08,39
2017-01-09,39
2017-01-10,39
2017-01-11,39
2017-01-12,39
2017-01-13,39
2017-01-14,39
2017-01-15,39
2017-01-16,39
2017-01-17,39
2017-01-18,39
2017-01-19,39
2017-01-20,39
2017-01-21,39
2017-01-22,39
2017-01-27,39
2017-01-28,39
2017-01-29,39
2017-01-30,39
2017-01-31,39
2017-02-01,39
2017-02-02,39
2017-02-03,39
2017-02-04,39
2017-02-05,39
2017-02-06,39
2017-02-07,39
2017-02-08,37
2017-02-09,37
2017-02-10,37
2017-02-11,37
2017-02-12,37
2017-02-13,37
2017-02-14,37
2017-02-15,37
2017-02-16,37
2017-02-18,37
2017-02-19,37
2017-02-20,37
2017-02-21,37
2017-02-22,37
2017-02-23,37
2017-02-24,37
2017-02-25,37
2017-02-26,37
2017-02-27,37
2017-02-28,37
2017-03-01,37
2017-03-02,37
2017-03-03,37
2017-03-04,37
2017-03-05,37
2017-03-06,37
2017-03-07,37
2017-03-08,37
2017-03-09,37
2017-03-10,37
2017-03-11,37
2017-03-12,37
2017-03-13,37
2017-03-14,37
2017-03-15,37
2017-03-16,37
2017-03-17,37
2017-03-18,37
2017-03-19,37
2017-03-20,37
2017-03-21,37
2017-03-22,37
2017-03-23,37
2017-03-24,37
2017-03-25,37
2017-03-26,37
2017-03-27,37
2017-03-28,37
2017-03-29,37
2017-03-30,37
2017-03-31,37
2017-04-01,37
2017-04-02,37
2017-04-03,37
2017-04-04,37
2017-04-12,37
2017-04-13,37
2017-04-14,37
2017-04-15,37
2017-04-16,37
2017-04-17,37
2017-04-18,37
2017-04-19,37
2017-04-20,37
2017-04-21,37
2017-04-22,37
2017-04-23,37
2017-04-24,37
2017-04-25,37
2017-04-26,37
2017-04-27,37
2017-04-28,37
2017-04-29,37
2017-04-30,37
2017-05-01,37
2017-05-02,37
2017-05-03,37
2017-05-04,37
2017-05-05,37
2017-05-06,37
2017-05-07,37
2017-05-08,37
2017-05-09,37
2017-05-10,37
2017-05-11,37
2017-05-12,37
2017-05-13,37
2017-05-14,37
2017-05-15,37
2017-05-16,37
2017-05-17,37
2017-05-18,37
2017-05-19,37
2017-05-20,37
2017-05-21,37
2017-05-22,37
2017-05-23,37
2017-05-24,37
2017-05-25,37
2017-05-26,37
2017-05-27,37
2017-05-28,37
2017-05-29,37
2017-05-30,37
2017-05-31,37
2017-06-01,37
2017-06-02,37
2017-06-03,37
2017-06-06,37
2017-06-07,37
2017-06-08,37
2017-06-09,37
2017-06-10,37
2017-06-11,37
2017-06-12,37
2017-06-13,37
2017-06-14,37
2017-06-15,37
2017-06-16,37
2017-06-17,37
2017-06-18,37
2017-06-19,37
2017-06-20,37
2017-06-21,37
2017-06-22,37
2017-06-23,37
2017-06-24,37
2017-06-25,37
2017-06-26,37
2017-06-27,37
2017-06-28,37
2017-06-29,37
2017-06-30,37
2017-07-01,37
2017-07-02,37
2017-07-03,37
2017-07-04,37
2017-07-05,37
2017-07-06,37
2017-07-07,37
2017-07-08,37
2017-07-13,37
2017-07-14,37
2017-07-15,37
2017-07-16,37
2017-07-17,37
2017-07-18,37
2017-07-19,37
2017-07-20,37
2017-07-21,37
2017-07-22,37
2017-07-23,37
2017-07-24,37
2017-07-25,37
2017-07-26,37
2017-07-27,37
2017-07-28,37
2017-07-29,37
2017-07-30,37
2017-07-31,37
2017-08-01,37
2017-08-02,37
2017-08-03,37
2017-08-04,37
2017-08-05,37
2017-08-06,37
2017-08-09,37
2017-08-10,37
2017-08-11,37
2017-08-12,37
2017-08-13,37
2017-08-14,37
2017-08-15,37
2017-08-16,37
2017-08-17,37
2017-08-18,37
2017-08-19,37
2017-08-20,37
2017-08-21,37
2017-08-22,37
2017-08-23,37
2017-08-24,37
2017-08-25,37
2017-08-26,37
2017-08-27,37
2017-08-28,37
2017-08-29,37
2017-08-30,37
2017-08-31,37
2017-09-01,37
2017-09-02,37
2017-09-03,37
2017-09-04,37
2017-09-05,37
2017-09-06,37
2017-09-07,37
2017-09-08,37
2017-09-09,37
2017-09-10,37
2017-09-11,37
2017-09-12,37
2017-09-13,37
2017-09-14,37
2017-09-15,37
2017-09-16,37
2017-09-17,37
2017-09-19,37
2017-09-20,37
2017-09-21,37
2017-09-22,37
2017-09-23,37
2017-09-24,37
2017-09-25,37
2017-09-26,37
2017-09-27,37
2017-09-28,37
2017-09-29,37
2017-09-30,37
2017-10-01,37
2017-10-02,37
2017-10-03,37
2017-10-04,37
2017-10-05,37
2017-10-06,37
2017-10-07,37
2017-10-08,37
2017-10-09,37
2017-10-10,37
2017-10-11,37
2017-10-12,37
2017-10-13,37
2017-10-14,37
2017-10-15,37
2017-10-16,36
2017-10-17,36
2017-10-18,36
2017-10-19,36
2017-10-20,36
2017-10-21,36
2017-10-22,36
2017-10-23,36
2017-10-24,36
2017-10-25,36
2017-10-26,36
2017-10-27,36
2017-10-28,36
2017-10-29,36
2017-10-30,36
2017-10-31,36
2017-11-01,36
2017-11-02,36
2017-11-03,36
2017-11-04,36
2017-11-05,36
2017-11-06,36
2017-11-07,36
2017-11-08,36
2017-11-09,36
2017-11-10,36
2017-11-11,36
2017-11-12,36
2017-11-13,36
2017-11-14,36
2017-11-15,36
2017-11-16,36
2017-11-17,36
2017-11-18,36
2017-11-19,36
2017-11-20,36
2017-11-21,36
2017-11-22,36
2017-11-23,36
2017-11-24,36
2017-11-25,36
2017-11-26,36
2017-11-27,36
2017-11-28,36
2017-11-29,36
2017-11-30,36
2017-12-01,36
2017-12-02,36
2017-12-03,36
2017-12-04,36
2017-12-05,36
2017-12-06,36
2017-12-07,36
2017-12-08,36
2017-12-09,36
2017-12-10,36
2017-12-11,36
2017-12-12,36
2017-12-13,36
2017-12-14,36
2017-12-15,36
2017-12-16,36
2017-12-17,36
2017-12-18,36
2017-12-19,36
2017-12-20,36
2017-12-21,36
2017-12-22,36
2017-12-23,36
2017-12-24,36
2017-12-25,36
2017-12-26,36
2017-12-27,36
2017-12-28,36
2017-12-29,36
2017-12-30,36
2017-12-31,36
2018-01-01,36
2018-01-02,36
2018-01-03,36
2018-01-04,36
2018-01-05,36
2018-01-06,36
2018-01-07,36
2018-01-08,36
2018-01-09,36
2018-01-10,36
2018-01-11,36
2018-01-12,36
2018-01-13,36
2018-01-14,36
2018-01-15,36
2018-01-16,36
2018-01-17,36
2018-01-18,36
2018-01-19,36
2018-01-20,36
2018-01-21,36
2018-01-22,36
2018-01-23,36
2018-01-24,36
2018-01-25,36
2018-01-26,36
2018-01-27,36
2018-01-28,36
2018-01-29,36
2018-01-30,36
2018-02-01,36
2018-02-02,36
2018-02-03,36
2018-02-04,36
2018-02-05,36
2018-02-06,36
2018-02-07,36
2018-02-08,36
2018-02-09,36
2018-02-10,36
2018-02-11,36
2018-02-12,36
2018-02-13,36
2018-02-14,36
2018-02-15,36
2018-02-16,36
2018-02-17,35
2018-02-18,35
2018-02-19,35
2018-02-20,35
2018-02-21,35
2018-02-22,35
2018-02-23,35
2018-02-24,35
2018-02-25,35
2018-02-26,35
2018-02-27,35
2018-02-28,35
2018-03-01,35
2018-03-02,35
2018-03-03,35
2018-03-04,35
2018-03-05,35
2018-03-06,35
2018-03-07,35
2018-03-08,35
2018-03-09,35
2018-03-10,35
2018-03-11,35
2018-03-12,35
2018-03-13,35
2018-03-14,35
2018-03-15,35
2018-03-16,35
2018-03-17,35
2018-03-18,35
2018-03-19,35
2018-03-20,35
2018-03-21,35
2018-03-23,35
2018-03-24,35
2018-03-26,35
2018-03-27,35
2018-03-28,35
2018-03-29,35
2018-03-30,35
2018-03-31,35
2018-04-01,35
2018-04-02,35
2018-04-03,35
2018-04-04,35
2018-04-05,35
2018-04-06,35
2018-04-08,35
2018-04-09,35
2018-04-10,35
2018-04-11,35
2018-04-12,35
2018-04-13,35
2018-04-14,35
2018-04-16,35
2018-04-17,35
2018-04-18,35
2018-04-19,35
2018-04-20,35
2018-04-21,35
2018-04-22,35
2018-04-23,35
2018-04-24,35
2018-04-25,35
2018-04-26,35
2018-04-27,35
2018-04-28,35
2018-04-29,35
2018-04-30,35
2018-05-02,35
2018-05-03,35
2018-05-04,35
2018-05-05,35
2018-05-06,35
2018-05-07,35
2018-05-08,35
2018-05-09,35
2018-05-10,35
2018-05-11,35
2018-05-12,35
2018-05-13,35
2018-05-14,35
2018-05-15,35
2018-05-16,35
2018-05-17,35
2018-05-18,35
2018-05-19,35
2018-05-20,35
2018-05-21,35
2018-05-22,35
2018-05-23,35
2018-05-24,35
2018-05-25,35
2018-05-26,35
2018-05-27,35
2018-05-28,35
2018-05-29,35
2018-05-30,35
2018-05-31,35
2018-06-01,35
2018-06-02,35
2018-06-03,35
2018-06-04,35
2018-06-05,35
2018-06-06,35
2018-06-07,35
2018-06-08,35
2018-06-09,35
2018-06-10,35
2018-06-11,35
2018-06-12,35
2018-06-13,35
2018-06-14,35
2018-06-15,35
2018-06-16,35
2018-06-17,35
2018-06-18,35
2018-06-19,35
2018-06-20,35
2018-06-21,35
2018-06-22,35
2018-06-23,35
2018-06-24,35
2018-06-25,35
2018-06-26,35
2018-06-27,35
2018-06-28,35
2018-06-29,35
2018-06-30,35
2018-07-01,35
2018-07-02,35
2018-07-03,35
2018-07-04,35
2018-07-05,35
2018-07-06,35
2018-07-07,35
2018-07-08,36
2018-07-09,36
2018-07-10,36
2018-07-11,36
2018-07-12,36
2018-07-13,36
2018-07-14,36
2018-07-15,36
2018-07-16,36
2018-07-17,36
2018-07-18,36
2018-07-19,36
2018-07-20,36
2018-07-21,36
2018-07-22,36
2018-07-23,36
2018-07-24,36
2018-07-25,36
2018-07-26,36
2018-07-27,36
2018-07-28,36
2018-07-29,36
2018-07-30,36
2018-07-31,36
2018-08-01,36
2018-08-02,36
2018-08-03,36
2018-08-04,36
2018-08-05,36
2018-08-06,36
2018-08-07,36
2018-08-08,36
2018-08-09,36
2018-08-10,36
2018-08-11,36
2018-08-12,36
2018-08-14,36
2018-08-16,36
2018-08-17,36
2018-08-18,36
2018-08-19,36
2018-08-20,36
2018-08-21,36
2018-08-22,36
2018-08-23,36
2018-08-24,36
2018-08-25,36
2018-08-26,36
2018-08-27,36
2018-08-28,36
2018-08-29,36
2018-08-30,36
2018-08-31,36
2018-09-01,36
2018-09-02,36
2018-09-03,36
2018-09-04,36
2018-09-05,36
2018-09-06,36
2018-09-07,36
2018-09-08,36
2018-09-09,36
2018-09-10,36
2018-09-11,36
2018-09-12,36
2018-09-13,36
2018-09-14,36
2018-09-15,36
2018-09-16,36
2018-09-17,36
2018-09-18,36
2018-09-19,36
2018-09-20,36
2018-09-21,36
2018-09-22,36
2018-09-23,36
2018-09-24,36
2018-09-25,36
2018-09-26,36
2018-09-27,36
2018-09-28,36
2018-09-29,36
2018-09-30,36
2018-10-02,36
2018-10-03,36
2018-10-04,36
2018-10-05,36
2018-10-06,36
2018-10-07,36
2018-10-08,36
2018-10-09,36
2018-10-10,36
2018-10-11,36
2018-10-12,36
2018-10-13,36
2018-10-14,36
2018-10-15,36
2018-10-16,36
2018-10-17,36
2018-10-18,36
2018-10-19,36
2018-10-20,36
2018-10-21,36
2018-10-22,36
2018-10-23,36
2018-10-24,36
2018-10-25,36
2018-10-26,36
2018-10-27,36
2018-10-28,36
2018-10-29,36
2018-10-30,36
2018-10-31,36
2018-11-01,36
2018-11-03,36
2018-11-04,36
2018-11-05,36
2018-11-06,36
2018-11-07,36
2018-11-08,36
2018-11-09,36
2018-11-10,36
2018-11-11,36
2018-11-12,36
2018-11-13,36
2018-11-14,36
2018-11-15,37
2018-11-16,37
2018-11-17,37
2018-11-18,37
2018-11-19,37
2018-11-20,37
2018-11-21,37
2018-11-22,37
2018-11-23,37
2018-11-24,37
2018-11-25,37
2018-11-26,37
2018-11-27,37
2018-11-28,37
2018-11-29,37
2018-12-01,37
2018-12-02,37
2018-12-03,37
2018-12-04,37
2018-12-05,37
2018-12-07,37
2018-12-09,37
2018-12-10,37
2018-12-11,37
2018-12-12,37
2018-12-13,37
2018-12-14,37
2018-12-15,37
2018-12-16,37
2018-12-17,37
2018-12-18,37
2018-12-19,37
2018-12-20,37
2018-12-21,37
2018-12-22,37
2018-12-23,37
2018-12-24,37
2018-12-25,37
2018-12-26,37
2018-12-27,37
2018-12-28,37
2018-12-29,37
2018-12-30,37
2018-12-31,37
2019-01-01,37
2019-01-02,37
2019-01-03,37
2019-01-04,37
2019-01-05,37
2019-01-06,37
2019-01-08,37
2019-01-10,37
2019-01-11,37
2019-01-12,37
2019-01-13,37
2019-01-14,37
2019-01-15,37
2019-01-16,39
2019-01-17,39
2019-01-18,39
2019-01-19,39
2019-01-20,39
2019-01-21,39
2019-01-22,39
2019-01-23,39
2019-01-24,39
2019-01-25,39
2019-01-26,39
2019-01-27,39
2019-01-28,39
2019-01-29,39
2019-01-30,39
2019-01-31,39
2019-02-01,39
2019-02-02,39
2019-02-03,39
2019-02-04,39
2019-02-05,39
2019-02-06,39
2019-02-07,39
2019-02-08,39
2019-02-09,39
2019-02-10,39
2019-02-11,39
2019-02-12,39
2019-02-13,39
2019-02-14,39
2019-02-15,39
2019-02-16,39
2019-02-17,39
2019-02-18,39
2019-02-19,39
2019-02-20,39
2019-02-21,39
2019-02-22,39
2019-02-23,39
2019-02-24,39
2019-02-25,39
2019-02-26,39
2019-02-27,39
2019-02-28,39
2019-03-01,39
2019-03-02,39
2019-03-03,39
2019-03-04,39
2019-03-05,39
2019-03-06,39
2019-03-07,39
2019-03-08,39
2019-03-09,39
2019-03-10,39
2019-03-11,39
2019-03-12,39
2019-03-13,39
2019-03-14,39
2019-03-15,39
2019-03-16,39
2019-03-17,39
2019-03-18,39
2019-03-19,39
2019-03-20,39
2019-03-21,39
2019-03-22,39
2019-03-23,39
2019-03-24,39
2019-03-25,39
2019-03-26,39
2019-03-27,39
2019-03-28,39
2019-03-29,39
2019-03-30,39
2019-03-31,39
2019-04-01,39
2019-04-02,39
2019-04-03,39
2019-04-04,39
2019-04-05,39
2019-04-06,39
2019-04-07,39
2019-04-08,39
2019-04-09,39
2019-04-10,39
2019-04-11,39
2019-04-12,39
2019-04-13,39
2019-04-14,39
2019-04-15,39
2019-04-16,39
2019-04-17,39
2019-04-18,39
2019-04-19,39
2019-04-20,39
2019-04-21,39
2019-04-22,39
2019-04-23,39
2019-04-24,39
2019-04-25,39
2019-04-26,39
2019-04-27,39
2019-04-28,39
2019-04-29,39
2019-04-30,39
2019-05-01,39
2019-05-02,39
2019-05-03,39
2019-05-04,39
2019-05-05,39
2019-05-06,39
2019-05-07,39
2019-05-08,39
2019-05-09,39
2019-05-10,39
2019-05-11,39
2019-05-12,39
2019-05-13,39
2019-05-14,39
2019-05-15,39
2019-05-16,39
2019-05-17,39
2019-05-18,39
2019-05-19,39
2019-05-20,37
2019-05-21,37
2019-05-22,37
2019-05-23,37
2019-05-24,37
2019-05-25,37
2019-05-26,37
2019-05-27,37
2019-05-28,37
2019-05-29,37
2019-05-30,37
2019-05-31,37
2019-06-01,37
2019-06-02,37
2019-06-03,37
2019-06-04,37
2019-06-05,37
2019-06-06,37
2019-06-07,37
2019-06-08,37
2019-06-09,37
2019-06-10,37
2019-06-11,37
2019-06-12,37
2019-06-13,37
2019-06-14,37
2019-06-15,37
2019-06-16,37
2019-06-17,37
2019-06-18,37
2019-06-19,37
2019-06-20,37
2019-06-21,37
2019-06-22,37
2019-06-23,37
2019-06-24,37
2019-06-25,37
2019-06-26,37
2019-06-27,37
2019-06-28,37
2019-06-29,37
2019-06-30,37
2019-07-01,37
2019-07-02,37
2019-07-03,37
2019-07-04,37
2019-07-05,37
2019-07-06,37
2019-07-07,37
2019-07-08,37
2019-07-09,37
2019-07-10,37
2019-07-11,37
2019-07-12,37
2019-07-13,37
2019-07-14,37
2019-07-15,37
2019-07-16,37
2019-07-17,37
2019-07-18,37
2019-07-19,37
2019-07-20,37
2019-07-21,37
2019-07-22,37
2019-07-23,37
2019-07-24,37
2019-07-25,37
2019-07-26,37
2019-07-27,37
2019-07-28,37
2019-07-29,37
2019-07-30,37
2019-07-31,37
2019-08-01,37
2019-08-02,37
2019-08-03,37
2019-08-04,37
2019-08-05,37
2019-08-06,37
2019-08-07,37
2019-08-08,37
2019-08-09,37
2019-08-10,37
2019-08-11,37
2019-08-12,37
2019-08-13,37
2019-08-14,37
2019-08-15,37
2019-08-16,37
2019-08-17,36
2019-08-18,36
2019-08-19,36
2019-08-20,36
2019-08-21,36
2019-08-22,36
2019-08-23,36
2019-08-24,36
2019-08-24,36
2019-08-25,36
2019-08-25,36
2019-08-26,36
2019-08-26,36
2019-08-27,36
2019-08-27,36
