date_obj,Gin price
2015-10-06,25
2015-10-07,25
2015-10-08,25
2015-10-09,25
2015-10-10,25
2015-10-11,25
2015-10-12,25
2015-10-13,25
2015-10-14,25
2015-10-15,25
2015-10-16,25
2015-10-17,25
2015-10-18,25
2015-10-19,25
2015-10-20,25
2015-10-22,25
2015-10-23,25
2015-10-24,25
2015-10-25,25
2015-10-26,25
2015-10-27,25
2015-10-29,25
2015-10-30,25
2015-10-31,25
2015-11-01,25
2015-11-02,25
2015-11-03,25
2015-11-04,25
2015-11-05,25
2015-11-06,25
2015-11-07,25
2015-11-08,25
2015-11-09,25
2015-11-10,25
2015-11-11,25
2015-11-12,25
2015-11-13,25
2015-11-14,25
2015-11-15,25
2015-11-16,25
2015-11-17,25
2015-11-18,25
2015-11-19,25
2015-11-20,25
2015-11-21,25
2015-11-22,25
2015-11-23,25
2015-11-24,25
2015-11-25,25
2015-11-26,25
2015-11-27,25
2015-11-28,25
2015-11-29,25
2015-11-30,25
2015-12-01,25
2015-12-02,25
2015-12-03,25
2015-12-04,25
2015-12-05,25
2015-12-06,25
2015-12-07,25
2015-12-08,25
2015-12-09,25
2015-12-10,25
2015-12-11,25
2015-12-12,25
2015-12-13,25
2015-12-14,25
2015-12-15,25
2015-12-16,25
2015-12-17,25
2015-12-18,25
2015-12-19,25
2015-12-20,25
2015-12-21,25
2015-12-22,25
2015-12-23,25
2015-12-24,25
2015-12-25,25
2015-12-26,25
2015-12-27,25
2015-12-28,25
2015-12-29,25
2015-12-30,25
2015-12-31,25
2016-01-01,25
2016-01-02,25
2016-01-03,25
2016-01-04,25
2016-01-05,25
2016-01-06,25
2016-01-07,25
2016-01-08,25
2016-01-09,25
2016-01-10,25
2016-01-11,25
2016-01-12,25
2016-01-13,25
2016-01-14,25
2016-01-15,25
2016-01-16,25
2016-01-17,25
2016-01-18,25
2016-01-19,25
2016-01-20,25
2016-01-21,25
2016-01-22,25
2016-01-23,25
2016-01-24,25
2016-01-25,25
2016-01-26,25
2016-01-27,25
2016-01-28,25
2016-01-29,25
2016-01-30,25
2016-01-31,25
2016-02-01,25
2016-02-02,25
2016-02-03,25
2016-02-04,25
2016-02-05,25
2016-02-06,25
2016-02-07,25
2016-02-08,25
2016-02-09,25
2016-02-10,25
2016-02-11,27
2016-02-12,27
2016-02-13,27
2016-02-14,27
2016-02-15,27
2016-02-16,27
2016-02-17,27
2016-02-18,27
2016-02-19,27
2016-02-20,27
2016-02-21,27
2016-02-22,27
2016-02-23,27
2016-02-24,27
2016-02-25,27
2016-02-26,27
2016-02-27,27
2016-02-28,27
2016-02-29,27
2016-03-01,27
2016-03-02,27
2016-03-03,27
2016-03-04,27
2016-03-05,27
2016-03-06,27
2016-03-07,27
2016-03-08,27
2016-03-09,27
2016-03-10,27
2016-03-11,27
2016-03-12,27
2016-03-13,27
2016-03-14,27
2016-03-15,27
2016-03-16,27
2016-03-17,27
2016-03-18,27
2016-03-19,27
2016-03-20,27
2016-03-21,27
2016-03-22,27
2016-03-23,27
2016-03-24,27
2016-03-25,27
2016-03-26,27
2016-03-27,27
2016-03-28,27
2016-03-29,27
2016-03-30,27
2016-03-31,27
2016-04-01,27
2016-04-02,27
2016-04-03,27
2016-04-04,27
2016-04-05,27
2016-04-06,27
2016-04-07,27
2016-04-08,27
2016-04-09,27
2016-04-10,27
2016-04-11,27
2016-04-12,27
2016-04-13,27
2016-04-14,27
2016-04-15,27
2016-04-16,27
2016-04-17,27
2016-04-18,27
2016-04-19,27
2016-04-20,27
2016-04-21,27
2016-04-22,27
2016-04-23,27
2016-04-24,27
2016-04-25,27
2016-04-26,27
2016-04-27,27
2016-04-28,27
2016-04-29,27
2016-04-30,27
2016-05-01,27
2016-05-02,27
2016-05-03,27
2016-05-04,27
2016-05-05,27
2016-05-06,27
2016-05-07,27
2016-05-08,27
2016-05-09,27
2016-05-10,27
2016-05-11,27
2016-05-12,27
2016-05-13,27
2016-05-14,27
2016-05-15,27
2016-05-16,27
2016-05-17,27
2016-05-18,27
2016-05-19,27
2016-05-22,27
2016-05-23,27
2016-05-24,27
2016-05-25,27
2016-05-26,27
2016-05-27,27
2016-05-28,27
2016-05-29,27
2016-05-30,27
2016-05-31,27
2016-06-01,27
2016-06-02,27
2016-06-03,27
2016-06-04,27
2016-06-05,27
2016-06-06,29
2016-06-07,29
2016-06-08,29
2016-06-09,29
2016-06-10,29
2016-06-11,29
2016-06-12,29
2016-06-13,29
2016-06-14,29
2016-06-15,29
2016-06-16,29
2016-06-17,29
2016-06-18,29
2016-06-19,29
2016-06-20,29
2016-06-21,29
2016-06-22,29
2016-06-23,29
2016-06-24,29
2016-06-25,29
2016-06-26,29
2016-06-27,29
2016-06-28,29
2016-06-29,29
2016-06-30,29
2016-07-01,29
2016-07-02,29
2016-07-03,29
2016-07-04,29
2016-07-05,29
2016-07-06,29
2016-07-07,29
2016-07-08,29
2016-07-09,29
2016-07-10,29
2016-07-11,29
2016-07-12,29
2016-07-13,29
2016-07-14,29
2016-07-15,29
2016-07-16,29
2016-07-17,29
2016-07-18,29
2016-07-23,29
2016-07-24,29
2016-07-25,29
2016-07-26,29
2016-07-27,29
2016-07-28,29
2016-07-29,29
2016-07-30,29
2016-07-31,29
2016-08-01,29
2016-08-02,29
2016-08-03,29
2016-08-04,29
2016-08-05,29
2016-08-06,29
2016-08-07,29
2016-08-08,29
2016-08-09,29
2016-08-10,29
2016-08-11,29
2016-08-12,29
2016-08-13,29
2016-08-14,29
2016-08-15,29
2016-08-16,29
2016-08-17,29
2016-08-18,29
2016-08-19,29
2016-08-20,29
2016-08-21,29
2016-08-22,29
2016-08-23,29
2016-08-24,29
2016-08-25,29
2016-08-26,29
2016-08-28,29
2016-08-31,29
2016-09-01,29
2016-09-02,29
2016-09-03,29
2016-09-04,29
2016-09-05,29
2016-09-06,29
2016-09-07,29
2016-09-08,29
2016-09-09,29
2016-09-10,29
2016-09-11,29
2016-09-12,29
2016-09-13,29
2016-09-14,29
2016-09-15,29
2016-09-16,29
2016-09-17,29
2016-09-18,29
2016-09-19,29
2016-09-20,29
2016-09-21,29
2016-09-22,29
2016-09-23,29
2016-09-24,29
2016-09-25,29
2016-09-26,29
2016-09-27,29
2016-09-28,29
2016-09-29,29
2016-09-30,29
2016-10-01,29
2016-10-02,29
2016-10-03,29
2016-10-04,29
2016-10-05,29
2016-10-06,29
2016-10-07,29
2016-10-08,29
2016-10-09,29
2016-10-10,29
2016-10-11,29
2016-10-12,29
2016-10-13,29
2016-10-14,29
2016-10-15,29
2016-10-16,29
2016-10-17,29
2016-10-18,29
2016-10-19,29
2016-10-20,29
2016-10-21,29
2016-10-22,29
2016-10-23,29
2016-10-24,29
2016-10-25,29
2016-10-26,29
2016-10-27,29
2016-10-28,30
2016-10-29,30
2016-10-30,30
2016-10-31,30
2016-11-01,30
2016-11-02,30
2016-11-03,30
2016-11-04,30
2016-11-05,30
2016-11-06,30
2016-11-07,30
2016-11-08,30
2016-11-09,30
2016-11-10,30
2016-11-11,30
2016-11-12,30
2016-11-13,30
2016-11-14,30
2016-11-15,30
2016-12-07,30
2016-12-08,30
2016-12-09,30
2016-12-10,30
2016-12-11,30
2016-12-12,30
2016-12-13,30
2016-12-14,30
2016-12-15,30
2016-12-16,30
2016-12-17,30
2016-12-18,30
2016-12-19,30
2016-12-20,30
2016-12-21,30
2016-12-22,30
2016-12-23,30
2016-12-24,30
2016-12-25,30
2016-12-26,30
2016-12-27,30
2016-12-28,30
2016-12-29,30
2016-12-30,30
2016-12-31,30
2017-01-01,30
2017-01-02,30
2017-01-03,30
2017-01-04,30
2017-01-05,30
2017-01-06,30
2017-01-07,30
2017-01-08,30
2017-01-09,30
2017-01-10,30
2017-01-11,30
2017-01-12,30
2017-01-13,30
2017-01-14,30
2017-01-15,30
2017-01-16,30
2017-01-17,30
2017-01-18,30
2017-01-19,30
2017-01-20,30
2017-01-21,30
2017-01-22,30
2017-01-23,30
2017-01-27,30
2017-01-28,30
2017-01-29,30
2017-01-30,30
2017-01-31,30
2017-02-01,30
2017-02-02,30
2017-02-03,30
2017-02-04,30
2017-02-05,30
2017-02-06,30
2017-02-07,30
2017-02-08,30
2017-02-09,30
2017-02-10,30
2017-02-11,30
2017-02-12,30
2017-02-13,30
2017-02-14,30
2017-02-15,30
2017-02-16,30
2017-02-18,30
2017-02-19,30
2017-02-20,30
2017-02-21,30
2017-02-22,30
2017-02-23,30
2017-02-24,30
2017-02-25,30
2017-02-26,30
2017-02-27,30
2017-02-28,30
2017-03-01,30
2017-03-02,30
2017-03-03,30
2017-03-04,30
2017-03-05,30
2017-03-06,30
2017-03-07,31
2017-03-08,31
2017-03-09,31
2017-03-10,31
2017-03-11,31
2017-03-12,31
2017-03-13,31
2017-03-14,31
2017-03-15,31
2017-03-16,31
2017-03-17,31
2017-03-18,31
2017-03-19,31
2017-03-20,31
2017-03-21,31
2017-03-22,31
2017-03-23,31
2017-03-24,31
2017-03-25,31
2017-03-26,31
2017-03-27,31
2017-03-28,31
2017-03-29,31
2017-03-30,31
2017-03-31,31
2017-04-01,31
2017-04-02,31
2017-04-03,31
2017-04-04,31
2017-04-12,31
2017-04-13,31
2017-04-14,31
2017-04-15,31
2017-04-16,31
2017-04-17,31
2017-04-18,31
2017-04-19,31
2017-04-20,31
2017-04-21,31
2017-04-22,31
2017-04-23,31
2017-04-24,31
2017-04-25,31
2017-04-26,31
2017-04-27,31
2017-04-28,31
2017-04-29,31
2017-04-30,31
2017-05-01,31
2017-05-02,31
2017-05-03,31
2017-05-04,31
2017-05-05,31
2017-05-06,31
2017-05-07,31
2017-05-08,31
2017-05-09,31
2017-05-10,31
2017-05-11,31
2017-05-12,31
2017-05-13,31
2017-05-14,31
2017-05-15,31
2017-05-16,31
2017-05-17,31
2017-05-18,31
2017-05-19,31
2017-05-20,31
2017-05-21,31
2017-05-22,31
2017-05-23,31
2017-05-24,31
2017-05-25,31
2017-05-26,31
2017-05-27,31
2017-05-28,31
2017-05-29,31
2017-05-30,31
2017-05-31,31
2017-06-01,31
2017-06-02,31
2017-06-03,31
2017-06-04,31
2017-06-05,31
2017-06-06,31
2017-06-07,31
2017-06-08,31
2017-06-09,31
2017-06-10,31
2017-06-11,31
2017-06-12,31
2017-06-13,31
2017-06-14,31
2017-06-15,31
2017-06-16,31
2017-06-17,31
2017-06-18,31
2017-06-19,31
2017-06-20,31
2017-06-21,31
2017-06-22,31
2017-06-23,31
2017-06-24,31
2017-06-25,31
2017-06-26,31
2017-06-27,31
2017-06-28,31
2017-06-29,31
2017-06-30,31
2017-07-01,31
2017-07-02,31
2017-07-03,33
2017-07-04,33
2017-07-05,33
2017-07-06,33
2017-07-07,33
2017-07-08,33
2017-07-13,33
2017-07-14,33
2017-07-15,33
2017-07-16,33
2017-07-17,33
2017-07-18,33
2017-07-19,33
2017-07-20,33
2017-07-21,33
2017-07-22,33
2017-07-23,33
2017-07-24,33
2017-07-25,33
2017-07-26,33
2017-07-27,33
2017-07-28,33
2017-07-29,33
2017-07-30,33
2017-07-31,33
2017-08-01,33
2017-08-02,33
2017-08-03,33
2017-08-04,33
2017-08-05,33
2017-08-06,33
2017-08-09,33
2017-08-10,33
2017-08-11,33
2017-08-12,33
2017-08-13,33
2017-08-14,33
2017-08-15,33
2017-08-16,33
2017-08-17,33
2017-08-18,33
2017-08-19,33
2017-08-20,33
2017-08-21,33
2017-08-22,33
2017-08-23,33
2017-08-24,33
2017-08-25,33
2017-08-26,33
2017-08-27,33
2017-08-28,33
2017-08-29,33
2017-08-30,33
2017-08-31,33
2017-09-01,33
2017-09-02,33
2017-09-03,33
2017-09-04,33
2017-09-05,33
2017-09-06,33
2017-09-07,33
2017-09-08,33
2017-09-09,33
2017-09-10,33
2017-09-11,33
2017-09-12,33
2017-09-13,33
2017-09-14,33
2017-09-15,33
2017-09-16,33
2017-09-17,33
2017-09-18,33
2017-09-19,33
2017-09-20,33
2017-09-21,33
2017-09-22,33
2017-09-23,33
2017-09-24,33
2017-09-25,33
2017-09-26,33
2017-09-27,33
2017-09-28,33
2017-09-29,33
2017-09-30,33
2017-10-01,33
2017-10-02,33
2017-10-03,33
2017-10-04,33
2017-10-05,33
2017-10-06,33
2017-10-07,33
2017-10-08,33
2017-10-09,33
2017-10-10,33
2017-10-11,33
2017-10-12,33
2017-10-13,33
2017-10-14,33
2017-10-15,33
2017-10-16,33
2017-10-17,33
2017-10-18,33
2017-10-19,33
2017-10-20,33
2017-10-21,33
2017-10-22,33
2017-10-23,33
2017-10-24,33
2017-10-25,33
2017-10-26,33
2017-10-27,33
2017-10-28,33
2017-10-29,33
2017-10-30,33
2017-10-31,34
2017-11-01,34
2017-11-02,34
2017-11-03,34
2017-11-04,34
2017-11-05,34
2017-11-06,34
2017-11-07,34
2017-11-08,34
2017-11-09,34
2017-11-10,34
2017-11-11,34
2017-11-12,34
2017-11-13,34
2017-11-14,34
2017-11-15,34
2017-11-16,34
2017-11-17,34
2017-11-18,34
2017-11-19,34
2017-11-20,34
2017-11-21,34
2017-11-22,34
2017-11-23,34
2017-11-24,34
2017-11-25,34
2017-11-26,34
2017-11-27,34
2017-11-28,34
2017-11-29,34
2017-11-30,34
2017-12-01,34
2017-12-02,34
2017-12-03,34
2017-12-04,34
2017-12-05,34
2017-12-06,34
2017-12-07,34
2017-12-08,34
2017-12-09,34
2017-12-10,34
2017-12-11,34
2017-12-12,34
2017-12-13,34
2017-12-14,34
2017-12-15,34
2017-12-16,34
2017-12-17,34
2017-12-18,34
2017-12-19,34
2017-12-20,34
2017-12-21,34
2017-12-22,34
2017-12-23,34
2017-12-24,34
2017-12-25,34
2017-12-26,34
2017-12-27,34
2017-12-28,34
2017-12-29,34
2017-12-30,34
2017-12-31,34
2018-01-01,34
2018-01-02,34
2018-01-03,34
2018-01-04,34
2018-01-05,34
2018-01-06,34
2018-01-07,34
2018-01-08,34
2018-01-09,34
2018-01-10,34
2018-01-11,34
2018-01-12,34
2018-01-13,34
2018-01-14,34
2018-01-15,34
2018-01-16,34
2018-01-17,34
2018-01-18,34
2018-01-19,34
2018-01-20,34
2018-01-21,34
2018-01-22,34
2018-01-23,34
2018-01-24,34
2018-01-25,34
2018-01-26,35
2018-01-27,35
2018-01-28,35
2018-01-29,35
2018-01-30,35
2018-01-31,35
2018-02-01,35
2018-02-02,35
2018-02-03,35
2018-02-04,35
2018-02-05,35
2018-02-06,35
2018-02-07,35
2018-02-08,35
2018-02-09,35
2018-02-10,35
2018-02-11,35
2018-02-12,35
2018-02-13,35
2018-02-14,35
2018-02-15,35
2018-02-16,35
2018-02-17,35
2018-02-18,35
2018-02-19,35
2018-02-20,35
2018-02-21,35
2018-02-22,35
2018-02-23,35
2018-02-24,35
2018-02-25,35
2018-02-26,35
2018-02-27,35
2018-02-28,35
2018-03-01,35
2018-03-02,35
2018-03-03,35
2018-03-04,35
2018-03-05,35
2018-03-06,35
2018-03-07,35
2018-03-08,35
2018-03-09,35
2018-03-10,35
2018-03-11,35
2018-03-12,35
2018-03-13,35
2018-03-14,35
2018-03-15,35
2018-03-16,35
2018-03-17,35
2018-03-18,35
2018-03-20,35
2018-03-21,35
2018-03-23,35
2018-03-24,35
2018-03-25,35
2018-03-26,35
2018-03-27,35
2018-03-28,35
2018-03-29,35
2018-03-30,35
2018-03-31,35
2018-04-01,35
2018-04-02,35
2018-04-03,35
2018-04-04,35
2018-04-05,35
2018-04-06,35
2018-04-07,35
2018-04-08,35
2018-04-09,35
2018-04-10,35
2018-04-11,35
2018-04-12,35
2018-04-13,35
2018-04-14,35
2018-04-15,35
2018-04-16,35
2018-04-17,35
2018-04-18,35
2018-04-19,35
2018-04-20,35
2018-04-21,35
2018-04-22,35
2018-04-23,35
2018-04-24,35
2018-04-25,35
2018-04-26,35
2018-04-27,35
2018-04-28,35
2018-04-29,35
2018-04-30,37
2018-05-01,37
2018-05-02,37
2018-05-03,37
2018-05-04,37
2018-05-05,37
2018-05-06,37
2018-05-07,37
2018-05-08,37
2018-05-09,37
2018-05-10,37
2018-05-11,37
2018-05-12,37
2018-05-13,37
2018-05-14,37
2018-05-15,37
2018-05-16,37
2018-05-17,37
2018-05-18,37
2018-05-19,37
2018-05-20,37
2018-05-21,37
2018-05-22,37
2018-05-23,37
2018-05-24,37
2018-05-25,37
2018-05-26,37
2018-05-27,37
2018-05-28,37
2018-05-29,37
2018-05-30,37
2018-05-31,37
2018-06-01,37
2018-06-02,37
2018-06-03,37
2018-06-04,37
2018-06-05,37
2018-06-06,37
2018-06-07,37
2018-06-08,37
2018-06-09,37
2018-06-10,37
2018-06-11,37
2018-06-12,37
2018-06-13,37
2018-06-14,37
2018-06-15,37
2018-06-16,37
2018-06-17,37
2018-06-18,37
2018-06-19,37
2018-06-20,37
2018-06-21,37
2018-06-22,37
2018-06-23,37
2018-06-24,37
2018-06-25,37
2018-06-26,37
2018-06-27,37
2018-06-28,37
2018-06-29,37
2018-06-30,37
2018-07-01,37
2018-07-02,37
2018-07-03,37
2018-07-04,37
2018-07-05,37
2018-07-06,37
2018-07-07,37
2018-07-08,37
2018-07-09,37
2018-07-10,37
2018-07-11,37
2018-07-12,37
2018-07-13,37
2018-07-14,37
2018-07-15,37
2018-07-16,37
2018-07-17,37
2018-07-18,37
2018-07-19,37
2018-07-20,37
2018-07-21,37
2018-07-22,37
2018-07-23,37
2018-07-24,37
2018-07-25,37
2018-07-26,37
2018-07-27,37
2018-07-28,37
2018-07-29,37
2018-07-30,37
2018-07-31,37
2018-08-01,37
2018-08-02,37
2018-08-03,37
2018-08-04,37
2018-08-05,37
2018-08-06,37
2018-08-07,37
2018-08-08,37
2018-08-09,37
2018-08-10,37
2018-08-11,37
2018-08-12,37
2018-08-14,37
2018-08-16,37
2018-08-17,37
2018-08-18,37
2018-08-19,37
2018-08-20,37
2018-08-21,37
2018-08-22,37
2018-08-23,37
2018-08-24,37
2018-08-25,37
2018-08-26,37
2018-08-27,37
2018-08-28,37
2018-08-29,37
2018-08-30,37
2018-08-31,37
2018-09-01,37
2018-09-02,37
2018-09-03,37
2018-09-04,37
2018-09-05,37
2018-09-06,37
2018-09-07,37
2018-09-08,37
2018-09-09,37
2018-09-10,37
2018-09-11,37
2018-09-12,37
2018-09-13,37
2018-09-14,37
2018-09-15,37
2018-09-16,37
2018-09-17,37
2018-09-18,37
2018-09-19,37
2018-09-20,37
2018-09-21,37
2018-09-22,37
2018-09-23,37
2018-09-24,37
2018-09-25,37
2018-09-26,37
2018-09-27,37
2018-09-28,37
2018-09-29,37
2018-09-30,38
2018-10-01,38
2018-10-02,38
2018-10-03,38
2018-10-04,38
2018-10-05,38
2018-10-06,38
2018-10-07,38
2018-10-08,38
2018-10-09,38
2018-10-10,38
2018-10-11,38
2018-10-12,38
2018-10-13,38
2018-10-14,38
2018-10-15,38
2018-10-16,38
2018-10-17,38
2018-10-18,38
2018-10-19,38
2018-10-20,38
2018-10-21,38
2018-10-22,38
2018-10-23,38
2018-10-24,38
2018-10-25,38
2018-10-26,38
2018-10-27,38
2018-10-28,38
2018-10-29,38
2018-10-30,38
2018-10-31,38
2018-11-01,38
2018-11-03,38
2018-11-04,38
2018-11-05,38
2018-11-06,38
2018-11-07,38
2018-11-08,38
2018-11-09,38
2018-11-10,38
2018-11-11,38
2018-11-12,38
2018-11-13,38
2018-11-14,38
2018-11-15,38
2018-11-16,38
2018-11-17,38
2018-11-18,38
2018-11-19,38
2018-11-20,38
2018-11-21,38
2018-11-22,38
2018-11-23,38
2018-11-24,38
2018-11-25,38
2018-11-26,38
2018-11-27,38
2018-11-28,38
2018-11-29,38
2018-12-01,38
2018-12-02,40
2018-12-03,40
2018-12-04,40
2018-12-05,40
2018-12-07,40
2018-12-09,40
2018-12-10,40
2018-12-11,40
2018-12-12,40
2018-12-13,40
2018-12-14,40
2018-12-15,40
2018-12-16,40
2018-12-17,40
2018-12-18,40
2018-12-19,40
2018-12-20,40
2018-12-21,40
2018-12-22,40
2018-12-23,40
2018-12-24,40
2018-12-25,40
2018-12-26,40
2018-12-27,40
2018-12-28,40
2018-12-29,40
2018-12-30,40
2018-12-31,40
2019-01-01,40
2019-01-02,40
2019-01-03,40
2019-01-04,40
2019-01-05,40
2019-01-06,40
2019-01-08,40
2019-01-10,40
2019-01-11,40
2019-01-12,40
2019-01-13,40
2019-01-14,40
2019-01-15,40
2019-01-16,40
2019-01-17,40
2019-01-18,41
2019-01-19,41
2019-01-20,41
2019-01-21,41
2019-01-22,41
2019-01-23,41
2019-01-24,41
2019-01-25,41
2019-01-26,41
2019-01-27,41
2019-01-28,41
2019-01-29,41
2019-01-30,41
2019-01-31,41
2019-02-01,41
2019-02-02,41
2019-02-03,41
2019-02-04,41
2019-02-05,41
2019-02-06,41
2019-02-07,41
2019-02-08,41
2019-02-09,41
2019-02-10,41
2019-02-11,41
2019-02-12,41
2019-02-13,41
2019-02-14,41
2019-02-15,41
2019-02-16,41
2019-02-17,41
2019-02-18,41
2019-02-19,41
2019-02-20,41
2019-02-21,41
2019-02-22,41
2019-02-23,41
2019-02-24,41
2019-02-25,41
2019-02-26,41
2019-02-27,41
2019-02-28,41
2019-03-01,41
2019-03-02,41
2019-03-03,41
2019-03-04,41
2019-03-05,41
2019-03-06,41
2019-03-07,41
2019-03-08,41
2019-03-09,41
2019-03-10,41
2019-03-11,41
2019-03-12,41
2019-03-13,41
2019-03-14,41
2019-03-15,41
2019-03-16,41
2019-03-17,41
2019-03-18,41
2019-03-19,41
2019-03-20,41
2019-03-21,41
2019-03-22,41
2019-03-23,41
2019-03-24,41
2019-03-25,41
2019-03-26,41
2019-03-27,41
2019-03-28,41
2019-03-29,41
2019-03-30,41
2019-03-31,41
2019-04-01,41
2019-04-02,41
2019-04-03,41
2019-04-04,41
2019-04-05,41
2019-04-06,41
2019-04-07,41
2019-04-08,41
2019-04-09,41
2019-04-10,41
2019-04-11,41
2019-04-12,41
2019-04-13,41
2019-04-14,41
2019-04-15,41
2019-04-16,41
2019-04-17,41
2019-04-18,41
2019-04-19,41
2019-04-20,41
2019-04-21,41
2019-04-22,41
2019-04-23,41
2019-04-24,41
2019-04-25,41
2019-04-26,41
2019-04-27,41
2019-04-28,41
2019-04-29,41
2019-04-30,41
2019-05-01,41
2019-05-02,44
2019-05-03,44
2019-05-04,44
2019-05-05,44
2019-05-06,44
2019-05-07,44
2019-05-08,44
2019-05-09,44
2019-05-10,44
2019-05-11,44
2019-05-12,44
2019-05-13,44
2019-05-14,44
2019-05-15,44
2019-05-16,44
2019-05-17,44
2019-05-18,44
2019-05-19,44
2019-05-20,44
2019-05-21,44
2019-05-22,44
2019-05-23,44
2019-05-24,44
2019-05-25,44
2019-05-26,44
2019-05-27,44
2019-05-28,44
2019-05-29,44
2019-05-30,44
2019-05-31,44
2019-06-01,44
2019-06-02,44
2019-06-03,44
2019-06-04,44
2019-06-05,44
2019-06-06,44
2019-06-07,44
2019-06-08,44
2019-06-09,44
2019-06-10,44
2019-06-11,44
2019-06-12,44
2019-06-13,44
2019-06-14,44
2019-06-15,44
2019-06-16,44
2019-06-17,44
2019-06-18,44
2019-06-19,44
2019-06-20,44
2019-06-21,44
2019-06-22,44
2019-06-23,44
2019-06-24,44
2019-06-25,44
2019-06-26,44
2019-06-27,44
2019-06-28,44
2019-06-29,44
2019-06-30,44
2019-07-01,44
2019-07-02,44
2019-07-03,44
2019-07-04,44
2019-07-05,44
2019-07-06,46
2019-07-07,46
2019-07-08,46
2019-07-09,46
2019-07-10,46
2019-07-11,46
2019-07-12,46
2019-07-13,46
2019-07-14,46
2019-07-15,46
2019-07-16,46
2019-07-17,46
2019-07-18,46
2019-07-19,46
2019-07-20,46
2019-07-21,46
2019-07-22,46
2019-07-23,46
2019-07-24,46
2019-07-25,46
2019-07-26,46
2019-07-27,46
2019-07-28,46
2019-07-29,46
2019-07-30,46
2019-07-31,46
2019-08-01,46
2019-08-02,46
2019-08-03,46
2019-08-04,46
2019-08-05,46
2019-08-06,46
2019-08-07,46
2019-08-08,46
2019-08-09,46
2019-08-10,46
2019-08-11,46
2019-08-12,46
2019-08-13,46
2019-08-14,46
2019-08-15,46
2019-08-16,46
2019-08-17,46
2019-08-18,46
2019-08-19,46
2019-08-20,46
2019-08-21,46
2019-08-22,46
2019-08-23,46
2019-08-24,46
2019-08-24,46
2019-08-25,46
2019-08-25,46
2019-08-26,46
