date_obj,Bronze%20javelin price
2019-07-14,5
2019-07-15,5
2019-07-16,5
2019-07-17,5
2019-07-18,5
2019-07-19,5
2019-07-20,5
2019-07-21,5
2019-07-22,5
2019-07-23,5
2019-07-24,5
2019-07-25,5
2019-07-26,5
2019-07-27,5
2019-07-28,5
2019-07-29,5
2019-07-30,5
2019-07-31,5
2019-08-01,5
2019-08-02,5
2019-08-03,5
2019-08-04,5
2019-08-05,5
2019-08-06,5
2019-08-07,5
2019-08-08,5
2019-08-09,5
2019-08-10,5
2019-08-11,5
2019-08-12,5
2019-08-13,5
2019-08-14,5
2019-08-15,5
2019-08-16,5
2019-08-17,5
2019-08-18,5
2019-08-19,5
2019-08-20,5
2019-08-21,5
2019-08-22,5
2019-08-23,5
2019-08-24,5
2019-08-24,5
2019-08-25,5
2019-08-25,5
2019-08-26,5
2019-08-26,5
2019-08-27,5
2019-08-27,5
2019-08-28,5
2019-08-29,5
2019-08-30,5
2019-08-31,5
2019-09-01,5
2019-09-02,5
2019-09-03,5
2019-09-04,5
2019-09-05,5
2019-09-06,5
2019-09-07,5
2019-09-08,5
2019-09-09,5
2019-09-10,5
2019-09-11,5
2019-09-12,5
2019-09-13,5
2019-09-14,5
2019-09-15,5
2019-09-16,5
2019-09-17,5
2019-09-18,5
2019-09-19,5
2019-09-20,5
2019-09-21,5
2019-09-22,5
2019-09-23,5
2019-09-24,5
2019-09-25,5
2019-09-26,5
2019-09-27,5
2019-09-28,5
2019-09-29,5
2019-09-30,5
2019-10-01,4
2019-10-02,4
2019-10-03,4
2019-10-04,4
2019-10-05,4
2019-10-06,4
2019-10-07,4
2019-10-08,4
2019-10-09,5
2019-10-10,5
2019-10-11,5
2019-10-12,5
2019-10-13,5
2019-10-14,5
2019-10-15,5
2019-10-16,5
2019-10-17,5
2019-10-18,5
2019-10-19,5
2019-10-20,5
2019-10-21,5
2019-10-22,5
2019-10-23,5
2019-10-24,5
2019-10-25,5
2019-10-26,5
2019-10-27,5
2019-10-28,5
2019-10-29,5
2019-10-30,5
2019-10-31,5
2019-11-01,5
2019-11-02,5
2019-11-03,5
2019-11-04,5
2019-11-05,5
2019-11-06,5
2019-11-07,5
2019-11-08,5
2019-11-09,5
2019-11-10,5
2019-11-11,5
2019-11-12,5
2019-11-13,5
2019-11-14,5
2019-11-15,5
2019-11-16,5
2019-11-17,5
2019-11-18,5
2019-11-19,5
2019-11-20,5
2019-11-21,5
2019-11-22,5
2019-11-23,5
2019-11-24,5
2019-11-25,5
2019-11-26,5
2019-11-27,5
2019-11-28,5
2019-11-29,5
2019-11-30,5
2019-12-01,5
2019-12-02,5
2019-12-03,5
2019-12-04,5
2019-12-05,5
2019-12-06,5
2019-12-07,5
2019-12-08,5
2019-12-09,5
2019-12-10,5
2019-12-11,5
2019-12-12,5
2019-12-13,5
2019-12-14,5
2019-12-15,5
2019-12-16,5
2019-12-17,5
2019-12-18,5
2019-12-19,5
2019-12-20,5
2019-12-21,5
2019-12-22,5
2019-12-23,5
2019-12-24,5
2019-12-25,5
2019-12-26,5
2019-12-27,5
2019-12-28,5
2019-12-29,5
2019-12-30,5
2019-12-31,5
2020-01-01,5
2020-01-02,5
2020-01-03,5
2020-01-04,5
2020-01-05,5
2020-01-06,5
2020-01-07,5
2020-01-08,5
2020-01-09,5
2020-01-10,5
2020-01-11,5
2020-01-12,5
2020-01-13,5
2020-01-14,4
2020-01-15,4
2020-01-16,4
2020-01-17,4
2020-01-18,4
2020-01-19,4
2020-01-20,4
2020-01-21,5
2020-01-22,5
2020-01-23,5
2020-01-24,5
2020-01-25,5
2020-01-26,5
2020-01-27,5
2020-01-28,5
2020-01-29,5
2020-01-30,5
2020-01-31,5
2020-02-01,5
2020-02-02,5
2020-02-03,5
2020-02-04,5
2020-02-05,5
2020-02-06,5
2020-02-07,6
2020-02-08,6
2020-02-09,6
2020-02-10,6
2020-02-11,6
2020-02-12,6
2020-02-13,6
2020-02-14,6
2020-02-15,6
2020-02-16,6
2020-02-17,6
2020-02-18,6
2020-02-19,6
2020-02-20,5
2020-02-21,5
2020-02-22,5
2020-02-23,5
2020-02-24,5
2020-02-25,5
2020-02-26,5
2020-02-27,5
2020-02-28,5
2020-02-29,5
2020-03-01,5
2020-03-02,5
2020-03-03,5
2020-03-04,5
2020-03-05,5
2020-03-06,5
2020-03-07,5
2020-03-08,5
2020-03-09,5
2020-03-10,5
2020-03-11,5
2020-03-12,5
2020-03-13,5
2020-03-14,5
2020-03-15,5
2020-03-16,5
2020-03-17,5
2020-03-18,5
2020-03-19,5
2020-03-20,5
2020-03-21,5
2020-03-22,5
2020-03-23,5
2020-03-24,5
2020-03-25,5
2020-03-26,5
2020-03-27,5
2020-03-28,5
2020-03-29,5
2020-03-30,5
2020-03-31,5
2020-04-01,5
2020-04-02,5
2020-04-03,5
2020-04-04,5
2020-04-05,5
2020-04-06,5
2020-04-07,5
2020-04-08,5
2020-04-09,5
2020-04-10,5
2020-04-11,5
2020-04-12,5
2020-04-13,5
2020-04-14,5
2020-04-15,5
2020-04-16,5
2020-04-17,5
2020-04-18,5
2020-04-19,5
2020-04-20,5
2020-04-21,5
2020-04-22,5
2020-04-23,5
2020-04-24,5
2020-04-25,5
2020-04-26,5
2020-04-27,5
2020-04-28,5
2020-04-29,5
2020-04-30,5
2020-05-01,5
2020-05-02,5
2020-05-03,5
2020-05-04,5
2020-05-05,5
2020-05-06,5
2020-05-07,5
2020-05-08,5
2020-05-09,5
2020-05-10,4
2020-05-11,4
2020-05-12,4
2020-05-13,4
