date_obj,Bronze%20javelin price
2015-11-14,1146
2015-11-15,1146
2015-11-16,1146
2015-11-17,1146
2015-11-18,1146
2015-11-19,1146
2015-11-20,1146
2015-11-21,1146
2015-11-22,1146
2015-11-23,1146
2015-11-24,1146
2015-11-25,1146
2015-11-26,1146
2015-11-27,1146
2015-11-28,1146
2015-11-29,1146
2015-11-30,1146
2015-12-01,1146
2015-12-02,1146
2015-12-03,1146
2015-12-04,1146
2015-12-05,1146
2015-12-06,1146
2015-12-07,1146
2015-12-08,1146
2015-12-09,1146
2015-12-10,1146
2015-12-11,1146
2015-12-12,1146
2015-12-13,1146
2015-12-14,1146
2015-12-15,1146
2015-12-16,1146
2015-12-17,1146
2015-12-18,1146
2015-12-19,1146
2015-12-20,1146
2015-12-21,1146
2015-12-22,1146
2015-12-23,1146
2015-12-24,1146
2015-12-25,1146
2015-12-26,1146
2015-12-27,1146
2015-12-28,1146
2015-12-29,1146
2015-12-30,1146
2015-12-31,1146
2016-01-01,1146
2016-01-02,1146
2016-01-03,1146
2016-01-04,1146
2016-01-05,1146
2016-01-06,1146
2016-01-07,1146
2016-01-08,1146
2016-01-09,1146
2016-01-10,1146
2016-01-11,1146
2016-01-12,1146
2016-01-13,1146
2016-01-14,1146
2016-01-15,1146
2016-01-16,1146
2016-01-17,1146
2016-01-18,1146
2016-01-19,1146
2016-01-20,1146
2016-01-21,1146
2016-01-22,1146
2016-01-23,1146
2016-01-24,1146
2016-01-25,1146
2016-01-26,1146
2016-01-27,1146
2016-01-28,1146
2016-01-29,1146
2016-01-30,1146
2016-01-31,1146
2016-02-01,1146
2016-02-02,1146
2016-02-03,1146
2016-02-04,1146
2016-02-05,1146
2016-02-06,1146
2016-02-07,1146
2016-02-08,1146
2016-02-09,1146
2016-02-10,1146
2016-02-11,1146
2016-02-12,1146
2016-02-13,1146
2016-02-14,1146
2016-02-15,1146
2016-02-16,1146
2016-02-17,1146
2016-02-18,1146
2016-02-19,1146
2016-02-20,1146
2016-02-21,1146
2016-02-22,1146
2016-02-23,1146
2016-02-24,1146
2016-02-25,1146
2016-02-26,1146
2016-02-27,1089
2016-02-28,1089
2016-02-29,1089
2016-03-01,1089
2016-03-02,1089
2016-03-03,1089
2016-03-04,1089
2016-03-05,1089
2016-03-06,1089
2016-03-07,1089
2016-03-08,1089
2016-03-09,1089
2016-03-10,1089
2016-03-11,1089
2016-03-12,1089
2016-03-13,1089
2016-03-14,1089
2016-03-15,1089
2016-03-16,1089
2016-03-17,1089
2016-03-18,1089
2016-03-19,1089
2016-03-20,1089
2016-03-21,1089
2016-03-22,1089
2016-03-23,1089
2016-03-24,1089
2016-03-25,1089
2016-03-26,1089
2016-03-27,1089
2016-03-28,1089
2016-03-29,1089
2016-03-30,1089
2016-03-31,1089
2016-04-01,1089
2016-04-02,1089
2016-04-03,1089
2016-04-04,1089
2016-04-05,1089
2016-04-06,1089
2016-04-07,1089
2016-04-08,1089
2016-04-09,1089
2016-04-10,1089
2016-04-11,1089
2016-04-12,1089
2016-04-13,1089
2016-04-14,1089
2016-04-15,1089
2016-04-16,1089
2016-04-17,1089
2016-04-18,1089
2016-04-19,1089
2016-04-20,1089
2016-04-21,1089
2016-04-22,1089
2016-04-23,1089
2016-04-24,1089
2016-04-25,1089
2016-04-26,1089
2016-04-27,1089
2016-04-28,1089
2016-04-29,1089
2016-04-30,1089
2016-05-01,1089
2016-05-02,1035
2016-05-03,1035
2016-05-04,1035
2016-05-05,1035
2016-05-06,983
2016-05-07,983
2016-05-08,983
2016-05-09,983
2016-05-10,933
2016-05-11,933
2016-05-12,933
2016-05-13,933
2016-05-14,933
2016-05-15,886
2016-05-16,886
2016-05-17,886
2016-05-18,886
2016-05-19,886
2016-05-22,841
2016-05-23,841
2016-05-24,841
2016-05-25,841
2016-05-26,841
2016-05-27,841
2016-05-28,841
2016-05-29,799
2016-05-30,799
2016-05-31,799
2016-06-01,799
2016-06-02,799
2016-06-03,799
2016-06-04,799
2016-06-05,799
2016-06-06,761
2016-06-07,761
2016-06-08,761
2016-06-09,761
2016-06-10,761
2016-06-11,761
2016-06-12,722
2016-06-13,722
2016-06-14,722
2016-06-15,722
2016-06-16,687
2016-06-17,687
2016-06-18,687
2016-06-19,687
2016-06-20,687
2016-06-21,687
2016-06-22,654
2016-06-23,654
2016-06-24,654
2016-06-25,654
2016-06-26,654
2016-06-27,654
2016-06-28,654
2016-06-29,623
2016-06-30,623
2016-07-01,623
2016-07-02,623
2016-07-03,623
2016-07-04,623
2016-07-05,591
2016-07-06,591
2016-07-07,591
2016-07-08,591
2016-07-09,591
2016-07-10,561
2016-07-11,561
2016-07-12,561
2016-07-13,561
2016-07-14,561
2016-07-15,561
2016-07-16,561
2016-07-17,532
2016-07-18,532
2016-07-23,532
2016-07-24,532
2016-07-25,506
2016-07-26,506
2016-07-27,506
2016-07-28,506
2016-07-29,506
2016-07-30,506
2016-07-31,506
2016-08-01,506
2016-08-02,506
2016-08-03,506
2016-08-04,506
2016-08-05,481
2016-08-06,481
2016-08-07,481
2016-08-08,481
2016-08-09,481
2016-08-10,481
2016-08-11,481
2016-08-12,481
2016-08-13,481
2016-08-14,481
2016-08-15,481
2016-08-16,481
2016-08-17,456
2016-08-18,456
2016-08-19,456
2016-08-20,456
2016-08-21,456
2016-08-22,456
2016-08-23,456
2016-08-24,456
2016-08-25,456
2016-08-26,456
2016-08-28,433
2016-08-31,433
2016-09-01,433
2016-09-02,433
2016-09-03,433
2016-09-04,433
2016-09-05,433
2016-09-06,433
2016-09-07,433
2016-09-08,433
2016-09-09,433
2016-09-10,412
2016-09-11,412
2016-09-12,412
2016-09-13,412
2016-09-14,412
2016-09-15,412
2016-09-16,412
2016-09-17,412
2016-09-18,412
2016-09-19,412
2016-09-20,412
2016-09-21,412
2016-09-22,412
2016-09-23,412
2016-09-24,412
2016-09-25,392
2016-09-26,392
2016-09-27,392
2016-09-28,392
2016-09-29,392
2016-09-30,392
2016-10-01,392
2016-10-02,392
2016-10-03,392
2016-10-04,392
2016-10-05,392
2016-10-06,392
2016-10-07,392
2016-10-08,392
2016-10-09,392
2016-10-10,392
2016-10-11,372
2016-10-12,372
2016-10-13,372
2016-10-14,372
2016-10-15,372
2016-10-16,372
2016-10-17,372
2016-10-18,372
2016-10-19,372
2016-10-20,372
2016-10-21,372
2016-10-22,372
2016-10-23,372
2016-10-24,353
2016-10-25,353
2016-10-26,353
2016-10-27,353
2016-10-28,353
2016-10-29,353
2016-10-30,353
2016-10-31,353
2016-11-01,353
2016-11-02,353
2016-11-03,353
2016-11-04,353
2016-11-05,353
2016-11-06,335
2016-11-07,335
2016-11-08,335
2016-11-09,335
2016-11-10,335
2016-11-11,335
2016-11-12,335
2016-11-13,335
2016-11-14,335
2016-11-15,335
2016-12-07,303
2016-12-08,303
2016-12-09,288
2016-12-10,288
2016-12-11,288
2016-12-12,288
2016-12-13,288
2016-12-14,288
2016-12-15,288
2016-12-16,288
2016-12-17,288
2016-12-18,288
2016-12-19,288
2016-12-20,274
2016-12-21,274
2016-12-22,274
2016-12-23,274
2016-12-24,274
2016-12-25,274
2016-12-26,274
2016-12-27,274
2016-12-28,261
2016-12-29,261
2016-12-30,261
2016-12-31,261
2017-01-01,261
2017-01-02,261
2017-01-03,261
2017-01-04,261
2017-01-05,261
2017-01-06,261
2017-01-07,247
2017-01-08,247
2017-01-09,247
2017-01-10,247
2017-01-11,247
2017-01-12,247
2017-01-13,247
2017-01-14,247
2017-01-15,235
2017-01-16,235
2017-01-17,235
2017-01-18,235
2017-01-19,235
2017-01-20,235
2017-01-21,235
2017-01-22,235
2017-01-23,224
2017-01-27,224
2017-01-28,224
2017-01-29,224
2017-01-30,224
2017-01-31,224
2017-02-01,212
2017-02-02,212
2017-02-03,212
2017-02-04,212
2017-02-05,212
2017-02-06,212
2017-02-07,212
2017-02-08,212
2017-02-09,201
2017-02-10,201
2017-02-11,201
2017-02-12,201
2017-02-13,201
2017-02-14,201
2017-02-15,201
2017-02-16,190
2017-02-18,190
2017-02-19,190
2017-02-20,190
2017-02-21,190
2017-02-22,190
2017-02-23,190
2017-02-24,190
2017-02-25,190
2017-02-26,180
2017-02-27,180
2017-02-28,180
2017-03-01,180
2017-03-02,180
2017-03-03,180
2017-03-04,180
2017-03-05,180
2017-03-06,180
2017-03-07,171
2017-03-08,171
2017-03-09,171
2017-03-10,171
2017-03-11,171
2017-03-12,171
2017-03-13,171
2017-03-14,171
2017-03-15,171
2017-03-16,162
2017-03-17,162
2017-03-18,162
2017-03-19,162
2017-03-20,162
2017-03-21,162
2017-03-22,162
2017-03-23,162
2017-03-24,162
2017-03-25,162
2017-03-26,162
2017-03-27,153
2017-03-28,153
2017-03-29,153
2017-03-30,153
2017-03-31,153
2017-04-01,153
2017-04-02,153
2017-04-03,153
2017-04-04,153
2017-04-12,145
2017-04-13,145
2017-04-14,145
2017-04-15,145
2017-04-16,145
2017-04-17,137
2017-04-18,137
2017-04-19,137
2017-04-20,137
2017-04-21,137
2017-04-22,137
2017-04-23,137
2017-04-24,137
2017-04-25,137
2017-04-26,130
2017-04-27,130
2017-04-28,130
2017-04-29,130
2017-04-30,130
2017-05-01,130
2017-05-02,130
2017-05-03,130
2017-05-04,130
2017-05-05,123
2017-05-06,123
2017-05-07,123
2017-05-08,123
2017-05-09,123
2017-05-10,123
2017-05-11,123
2017-05-12,123
2017-05-13,123
2017-05-14,123
2017-05-15,116
2017-05-16,116
2017-05-17,116
2017-05-18,116
2017-05-19,116
2017-05-20,116
2017-05-21,116
2017-05-22,116
2017-05-23,116
2017-05-24,116
2017-05-25,116
2017-05-26,110
2017-05-27,110
2017-05-28,110
2017-05-29,110
2017-05-30,110
2017-05-31,110
2017-06-01,110
2017-06-02,110
2017-06-03,110
2017-06-04,104
2017-06-05,104
2017-06-06,104
2017-06-07,104
2017-06-08,104
2017-06-09,104
2017-06-10,104
2017-06-11,99
2017-06-12,99
2017-06-13,99
2017-06-14,99
2017-06-15,99
2017-06-16,99
2017-06-17,99
2017-06-18,99
2017-06-19,99
2017-06-20,95
2017-06-21,95
2017-06-22,95
2017-06-23,95
2017-06-24,95
2017-06-25,95
2017-06-26,95
2017-06-27,95
2017-06-28,95
2017-06-29,90
2017-06-30,90
2017-07-01,90
2017-07-02,90
2017-07-03,90
2017-07-04,90
2017-07-05,90
2017-07-06,90
2017-07-07,90
2017-07-08,90
2017-07-13,85
2017-07-14,85
2017-07-15,85
2017-07-16,85
2017-07-17,85
2017-07-18,85
2017-07-19,85
2017-07-20,85
2017-07-21,85
2017-07-22,85
2017-07-23,80
2017-07-24,80
2017-07-25,80
2017-07-26,80
2017-07-27,80
2017-07-28,80
2017-07-29,80
2017-07-30,80
2017-07-31,80
2017-08-01,80
2017-08-02,80
2017-08-03,76
2017-08-04,76
2017-08-05,76
2017-08-06,76
2017-08-09,76
2017-08-10,76
2017-08-11,72
2017-08-12,72
2017-08-13,72
2017-08-14,72
2017-08-15,72
2017-08-16,72
2017-08-17,72
2017-08-18,72
2017-08-19,72
2017-08-20,69
2017-08-21,69
2017-08-22,69
2017-08-23,69
2017-08-24,69
2017-08-25,69
2017-08-26,69
2017-08-27,69
2017-08-28,69
2017-08-29,65
2017-08-30,65
2017-08-31,65
2017-09-01,65
2017-09-02,65
2017-09-03,65
2017-09-04,65
2017-09-05,65
2017-09-06,65
2017-09-07,65
2017-09-08,65
2017-09-09,61
2017-09-10,61
2017-09-11,61
2017-09-12,61
2017-09-13,61
2017-09-14,61
2017-09-15,61
2017-09-16,61
2017-09-17,61
2017-09-18,61
2017-09-19,57
2017-09-20,57
2017-09-21,57
2017-09-22,57
2017-09-23,57
2017-09-24,57
2017-09-25,57
2017-09-26,57
2017-09-27,57
2017-09-28,57
2017-09-29,54
2017-09-30,54
2017-10-01,54
2017-10-02,54
2017-10-03,54
2017-10-04,54
2017-10-05,54
2017-10-06,54
2017-10-07,54
2017-10-08,54
2017-10-09,54
2017-10-10,51
2017-10-11,51
2017-10-12,51
2017-10-13,51
2017-10-14,51
2017-10-15,51
2017-10-16,51
2017-10-17,51
2017-10-18,51
2017-10-19,51
2017-10-20,51
2017-10-21,51
2017-10-22,48
2017-10-23,48
2017-10-24,48
2017-10-25,48
2017-10-26,48
2017-10-27,48
2017-10-28,48
2017-10-29,48
2017-10-30,48
2017-10-31,48
2017-11-01,48
2017-11-02,48
2017-11-03,45
2017-11-04,45
2017-11-05,45
2017-11-06,45
2017-11-07,45
2017-11-08,45
2017-11-09,45
2017-11-10,45
2017-11-11,45
2017-11-12,45
2017-11-13,45
2017-11-14,45
2017-11-15,45
2017-11-16,45
2017-11-17,43
2017-11-18,43
2017-11-19,43
2017-11-20,43
2017-11-21,43
2017-11-22,43
2017-11-23,43
2017-11-24,43
2017-11-25,43
2017-11-26,43
2017-11-27,43
2017-11-28,43
2017-11-29,43
2017-11-30,40
2017-12-01,40
2017-12-02,40
2017-12-03,40
2017-12-04,40
2017-12-05,40
2017-12-06,40
2017-12-07,40
2017-12-08,40
2017-12-09,40
2017-12-10,40
2017-12-11,40
2017-12-12,38
2017-12-13,38
2017-12-14,38
2017-12-15,38
2017-12-16,38
2017-12-17,38
2017-12-18,38
2017-12-19,38
2017-12-20,38
2017-12-21,38
2017-12-22,38
2017-12-23,38
2017-12-24,38
2017-12-25,36
2017-12-26,36
2017-12-27,36
2017-12-28,36
2017-12-29,36
2017-12-30,36
2017-12-31,36
2018-01-01,36
2018-01-02,36
2018-01-03,36
2018-01-04,35
2018-01-05,35
2018-01-06,35
2018-01-07,35
2018-01-08,35
2018-01-09,35
2018-01-10,35
2018-01-11,35
2018-01-12,35
2018-01-13,35
2018-01-14,34
2018-01-15,34
2018-01-16,34
2018-01-17,34
2018-01-18,34
2018-01-19,34
2018-01-20,34
2018-01-21,34
2018-01-22,34
2018-01-23,32
2018-01-24,32
2018-01-25,32
2018-01-26,32
2018-01-27,32
2018-01-28,30
2018-01-29,30
2018-01-30,30
2018-01-31,30
2018-02-01,30
2018-02-02,29
2018-02-03,29
2018-02-04,29
2018-02-05,29
2018-02-06,29
2018-02-07,27
2018-02-08,27
2018-02-09,27
2018-02-10,27
2018-02-11,27
2018-02-12,25
2018-02-13,25
2018-02-14,25
2018-02-15,25
2018-02-16,25
2018-02-17,25
2018-02-18,23
2018-02-19,23
2018-02-20,23
2018-02-21,23
2018-02-22,21
2018-02-23,21
2018-02-24,21
2018-02-25,21
2018-02-26,21
2018-02-27,19
2018-02-28,19
2018-03-01,19
2018-03-02,19
2018-03-03,19
2018-03-04,19
2018-03-05,18
2018-03-06,18
2018-03-07,18
2018-03-08,18
2018-03-09,18
2018-03-10,17
2018-03-11,17
2018-03-12,17
2018-03-13,17
2018-03-14,16
2018-03-15,16
2018-03-16,16
2018-03-17,16
2018-03-18,15
2018-03-19,15
2018-03-20,15
2018-03-21,15
2018-03-23,14
2018-03-24,14
2018-03-25,14
2018-03-26,14
2018-03-27,13
2018-03-28,13
2018-03-29,13
2018-03-30,13
2018-03-31,13
2018-04-01,12
2018-04-02,12
2018-04-03,12
2018-04-04,12
2018-04-05,12
2018-04-06,11
2018-04-07,11
2018-04-08,11
2018-04-09,11
2018-04-10,11
2018-04-11,11
2018-04-12,10
2018-04-13,10
2018-04-14,10
2018-04-15,10
2018-04-16,10
2018-04-17,10
2018-04-18,10
2018-04-19,9
2018-04-20,9
2018-04-21,9
2018-04-22,9
2018-04-23,9
2018-04-24,9
2018-04-25,9
2018-04-26,9
2018-04-27,8
2018-04-28,8
2018-04-29,8
2018-04-30,8
2018-05-01,8
2018-05-02,8
2018-05-03,8
2018-05-04,7
2018-05-05,7
2018-05-06,7
2018-05-07,7
2018-05-08,7
2018-05-09,7
2018-05-10,7
2018-05-11,6
2018-05-12,6
2018-05-13,6
2018-05-14,6
2018-05-15,6
2018-05-16,6
2018-05-17,6
2018-05-18,5
2018-05-19,5
2018-05-20,5
2018-05-21,5
2018-05-22,5
2018-05-23,5
2018-05-24,5
2018-05-25,5
2018-05-26,5
2018-05-27,5
2018-05-28,5
2018-05-29,5
2018-05-30,5
2018-05-31,5
2018-06-01,5
2018-06-02,5
2018-06-03,5
2018-06-04,5
2018-06-05,5
2018-06-06,5
2018-06-07,5
2018-06-08,5
2018-06-09,5
2018-06-10,5
2018-06-11,5
2018-06-12,5
2018-06-13,5
2018-06-14,5
2018-06-15,5
2018-06-16,5
2018-06-17,6
2018-06-18,6
2018-06-19,6
2018-06-20,6
2018-06-21,6
2018-06-22,6
2018-06-23,6
2018-06-24,6
2018-06-25,6
2018-06-26,7
2018-06-27,7
2018-06-28,7
2018-06-29,7
2018-06-30,7
2018-07-01,7
2018-07-02,7
2018-07-03,7
2018-07-04,6
2018-07-05,6
2018-07-06,6
2018-07-07,6
2018-07-08,6
2018-07-09,6
2018-07-10,5
2018-07-11,5
2018-07-12,5
2018-07-13,5
2018-07-14,5
2018-07-15,5
2018-07-16,4
2018-07-17,4
2018-07-18,4
2018-07-19,4
2018-07-20,4
2018-07-21,5
2018-07-22,5
2018-07-23,5
2018-07-24,5
2018-07-25,5
2018-07-26,5
2018-07-27,5
2018-07-28,5
2018-07-29,5
2018-07-30,4
2018-07-31,4
2018-08-01,4
2018-08-02,4
2018-08-03,4
2018-08-04,4
2018-08-05,4
2018-08-06,4
2018-08-07,4
2018-08-08,4
2018-08-09,4
2018-08-10,4
2018-08-11,4
2018-08-12,4
2018-08-14,4
2018-08-16,4
2018-08-17,4
2018-08-18,4
2018-08-19,4
2018-08-20,5
2018-08-21,5
2018-08-22,5
2018-08-23,5
2018-08-24,6
2018-08-25,6
2018-08-26,6
2018-08-27,6
2018-08-28,6
2018-08-29,6
2018-08-30,6
2018-08-31,6
2018-09-01,6
2018-09-02,6
2018-09-03,5
2018-09-04,5
2018-09-05,5
2018-09-06,5
2018-09-07,5
2018-09-08,5
2018-09-09,5
2018-09-10,5
2018-09-11,5
2018-09-12,4
2018-09-13,4
2018-09-14,4
2018-09-15,4
2018-09-16,4
2018-09-17,4
2018-09-18,4
2018-09-19,3
2018-09-20,3
2018-09-21,3
2018-09-22,3
2018-09-23,3
2018-09-24,3
2018-09-25,3
2018-09-26,2
2018-09-27,2
2018-09-28,2
2018-09-29,2
2018-09-30,2
2018-10-01,2
2018-10-02,2
2018-10-03,2
2018-10-04,2
2018-10-05,2
2018-10-06,2
2018-10-07,2
2018-10-08,2
2018-10-09,2
2018-10-10,2
2018-10-11,2
2018-10-12,2
2018-10-13,2
2018-10-14,2
2018-10-15,2
2018-10-16,2
2018-10-17,2
2018-10-18,2
2018-10-19,2
2018-10-20,3
2018-10-21,3
2018-10-22,3
2018-10-23,3
2018-10-24,3
2018-10-25,3
2018-10-26,3
2018-10-27,3
2018-10-28,3
2018-10-29,3
2018-10-30,3
2018-10-31,3
2018-11-01,3
2018-11-03,3
2018-11-04,3
2018-11-05,2
2018-11-06,2
2018-11-07,1
2018-11-08,1
2018-11-09,1
2018-11-10,2
2018-11-11,2
2018-11-12,3
2018-11-13,3
2018-11-15,2
2018-11-16,2
2018-11-17,2
2018-11-18,2
2018-11-19,2
2018-11-20,1
2018-11-21,1
2018-11-22,1
2018-11-23,1
2018-11-24,2
2018-11-25,2
2018-11-26,2
2018-11-27,2
2018-11-28,2
2018-11-29,2
2018-12-01,2
2018-12-02,2
2018-12-03,2
2018-12-04,2
2018-12-05,2
2018-12-07,2
2018-12-09,2
2018-12-10,2
2018-12-11,2
2018-12-12,2
2018-12-13,2
2018-12-14,2
2018-12-15,2
2018-12-16,1
2018-12-17,1
2018-12-18,1
2018-12-19,1
2018-12-20,1
2018-12-21,1
2018-12-22,1
2018-12-23,1
2018-12-24,2
2018-12-25,2
2018-12-26,2
2018-12-27,2
2018-12-28,2
2018-12-29,2
2018-12-30,2
2018-12-31,2
2019-01-01,2
2019-01-02,2
2019-01-03,2
2019-01-04,2
2019-01-05,2
2019-01-06,2
2019-01-08,2
2019-01-10,2
2019-01-11,2
2019-01-12,3
2019-01-13,3
2019-01-14,2
2019-01-15,2
2019-01-16,2
2019-01-17,2
2019-01-18,2
2019-01-19,2
2019-01-20,2
2019-01-21,2
2019-01-22,2
2019-01-23,2
2019-01-24,2
2019-01-25,2
2019-01-26,1
2019-01-27,1
2019-01-28,1
2019-01-29,1
2019-01-30,1
2019-01-31,1
2019-02-01,1
2019-02-02,1
2019-02-03,1
2019-02-04,1
2019-02-05,1
2019-02-06,1
2019-02-07,1
2019-02-08,1
2019-02-09,1
2019-02-10,1
2019-02-11,1
2019-02-12,1
2019-02-13,1
2019-02-14,1
2019-02-15,1
2019-02-16,1
2019-02-17,1
2019-02-18,1
2019-02-19,1
2019-02-20,1
2019-02-21,1
2019-02-22,1
2019-02-23,1
2019-02-24,2
2019-02-25,2
2019-02-26,2
2019-02-27,2
2019-02-28,2
2019-03-01,2
2019-03-02,2
2019-03-03,2
2019-03-04,2
2019-03-05,2
2019-03-06,2
2019-03-07,2
2019-03-08,2
2019-03-09,2
2019-03-10,2
2019-03-11,2
2019-03-12,2
2019-03-13,2
2019-03-14,2
2019-03-15,2
2019-03-16,2
2019-03-17,2
2019-03-18,2
2019-03-19,2
2019-03-20,2
2019-03-21,2
2019-03-22,2
2019-03-23,2
2019-03-24,2
2019-03-25,2
2019-03-26,2
2019-03-27,2
2019-03-28,2
2019-03-29,2
2019-03-30,2
2019-03-31,2
2019-04-01,2
2019-04-02,2
2019-04-03,2
2019-04-04,2
2019-04-05,2
2019-04-06,1
2019-04-07,1
2019-04-08,1
2019-04-09,1
2019-04-10,1
2019-04-11,2
2019-04-12,2
2019-04-13,2
2019-04-14,2
2019-04-15,2
2019-04-16,2
2019-04-17,2
2019-04-18,2
2019-04-19,2
2019-04-20,2
2019-04-21,2
2019-04-22,2
2019-04-23,2
2019-04-24,2
2019-04-25,2
2019-04-26,2
2019-04-27,2
2019-04-28,2
2019-04-29,2
2019-04-30,2
2019-05-01,2
2019-05-02,2
2019-05-03,2
2019-05-04,2
2019-05-05,2
2019-05-06,2
2019-05-07,2
2019-05-08,2
2019-05-09,2
2019-05-10,2
2019-05-11,2
2019-05-12,2
2019-05-13,2
2019-05-14,2
2019-05-15,2
2019-05-16,2
2019-05-17,2
2019-05-18,2
2019-05-19,2
2019-05-20,2
2019-05-21,2
2019-05-22,2
2019-05-23,2
2019-05-24,2
2019-05-25,2
2019-05-26,2
2019-05-27,2
2019-05-28,3
2019-05-29,3
2019-05-30,3
2019-05-31,3
2019-06-01,3
2019-06-02,3
2019-06-03,3
2019-06-04,3
2019-06-05,3
2019-06-06,3
2019-06-07,3
2019-06-08,3
2019-06-09,3
2019-06-10,3
2019-06-11,3
2019-06-12,3
2019-06-13,3
2019-06-14,3
2019-06-15,3
2019-06-16,3
2019-06-17,3
2019-06-18,3
2019-06-19,3
2019-06-20,3
2019-06-21,3
2019-06-22,3
2019-06-23,3
2019-06-24,3
2019-06-25,3
2019-06-26,3
2019-06-27,3
2019-06-28,3
2019-06-29,3
2019-06-30,3
2019-07-01,3
2019-07-02,3
2019-07-03,4
2019-07-04,4
2019-07-05,4
2019-07-06,4
2019-07-07,4
2019-07-08,4
2019-07-09,5
2019-07-10,5
2019-07-11,5
2019-07-12,5
2019-07-13,5
