date_obj,Kebab%20mix price
2015-12-20,130
2015-12-21,130
2015-12-22,130
2015-12-23,130
2015-12-24,130
2015-12-25,130
2015-12-26,130
2015-12-27,130
2015-12-28,130
2015-12-29,130
2015-12-30,130
2015-12-31,130
2016-01-01,130
2016-01-02,130
2016-01-03,130
2016-01-04,130
2016-01-05,130
2016-01-06,130
2016-01-07,130
2016-01-08,130
2016-01-09,130
2016-01-10,130
2016-01-11,130
2016-01-12,130
2016-01-13,130
2016-01-14,130
2016-01-15,130
2016-01-16,130
2016-01-17,130
2016-01-18,130
2016-01-19,130
2016-01-20,130
2016-01-21,130
2016-01-22,130
2016-01-23,130
2016-01-24,130
2016-01-25,130
2016-01-26,130
2016-01-27,130
2016-01-28,130
2016-01-29,130
2016-01-30,130
2016-01-31,130
2016-02-01,130
2016-02-02,130
2016-02-03,130
2016-02-04,130
2016-02-05,130
2016-02-06,130
2016-02-07,130
2016-02-08,130
2016-02-09,130
2016-02-10,130
2016-02-11,130
2016-02-12,130
2016-02-13,130
2016-02-14,130
2016-02-15,130
2016-02-16,130
2016-02-17,130
2016-02-18,130
2016-02-19,130
2016-02-20,130
2016-02-21,130
2016-02-22,130
2016-02-23,130
2016-02-24,130
2016-02-25,130
2016-02-26,130
2016-02-27,130
2016-02-28,130
2016-02-29,130
2016-03-01,130
2016-03-02,130
2016-03-03,130
2016-03-04,130
2016-03-05,130
2016-03-06,130
2016-03-07,130
2016-03-08,130
2016-03-09,130
2016-03-10,130
2016-03-11,130
2016-03-12,130
2016-03-13,130
2016-03-14,130
2016-03-15,130
2016-03-16,130
2016-03-17,130
2016-03-18,130
2016-03-19,130
2016-03-20,130
2016-03-21,130
2016-03-22,130
2016-03-23,130
2016-03-24,130
2016-03-25,130
2016-03-26,130
2016-03-27,130
2016-03-28,130
2016-03-29,130
2016-03-30,130
2016-03-31,130
2016-04-01,130
2016-04-02,130
2016-04-03,130
2016-04-04,130
2016-04-05,130
2016-04-06,130
2016-04-07,130
2016-04-08,130
2016-04-09,130
2016-04-10,130
2016-04-11,130
2016-04-12,130
2016-04-13,130
2016-04-14,130
2016-04-15,130
2016-04-16,130
2016-04-17,130
2016-04-18,130
2016-04-19,130
2016-04-20,130
2016-04-21,130
2016-04-22,130
2016-04-23,130
2016-04-24,130
2016-04-25,130
2016-04-26,130
2016-04-27,130
2016-04-28,130
2016-04-29,130
2016-04-30,130
2016-05-01,130
2016-05-02,130
2016-05-03,130
2016-05-04,130
2016-05-05,130
2016-05-06,130
2016-05-07,130
2016-05-08,130
2016-05-09,130
2016-05-10,130
2016-05-11,130
2016-05-12,130
2016-05-13,130
2016-05-14,130
2016-05-15,130
2016-05-16,130
2016-05-17,130
2016-05-18,130
2016-05-19,130
2016-05-22,130
2016-05-23,130
2016-05-24,130
2016-05-25,130
2016-05-26,130
2016-05-27,130
2016-05-28,130
2016-05-29,130
2016-05-30,130
2016-05-31,130
2016-06-01,130
2016-06-02,130
2016-06-03,130
2016-06-04,130
2016-06-05,130
2016-06-06,130
2016-06-07,130
2016-06-08,130
2016-06-09,130
2016-06-10,130
2016-06-11,130
2016-06-12,130
2016-06-13,130
2016-06-14,130
2016-06-15,130
2016-06-16,130
2016-06-17,130
2016-06-18,130
2016-06-19,130
2016-06-20,130
2016-06-21,130
2016-06-22,130
2016-06-23,130
2016-06-24,130
2016-06-25,130
2016-06-26,130
2016-06-27,130
2016-06-28,130
2016-06-29,130
2016-06-30,130
2016-07-01,130
2016-07-02,130
2016-07-03,130
2016-07-04,130
2016-07-05,130
2016-07-06,130
2016-07-07,130
2016-07-08,130
2016-07-09,130
2016-07-10,130
2016-07-11,130
2016-07-12,130
2016-07-13,130
2016-07-14,130
2016-07-15,130
2016-07-16,130
2016-07-17,130
2016-07-18,130
2016-07-23,130
2016-07-24,130
2016-07-25,130
2016-07-26,130
2016-07-27,130
2016-07-28,130
2016-07-29,130
2016-07-30,130
2016-07-31,130
2016-08-01,130
2016-08-02,130
2016-08-03,130
2016-08-04,130
2016-08-05,130
2016-08-06,130
2016-08-07,130
2016-08-08,130
2016-08-09,130
2016-08-10,130
2016-08-11,130
2016-08-12,130
2016-08-13,130
2016-08-14,130
2016-08-15,130
2016-08-16,130
2016-08-17,130
2016-08-18,130
2016-08-19,130
2016-08-20,130
2016-08-21,130
2016-08-22,130
2016-08-23,130
2016-08-24,130
2016-08-25,130
2016-08-26,130
2016-08-28,130
2016-08-31,130
2016-09-01,130
2016-09-02,130
2016-09-03,130
2016-09-04,130
2016-09-05,130
2016-09-06,130
2016-09-07,130
2016-09-08,130
2016-09-09,130
2016-09-10,130
2016-09-11,130
2016-09-12,130
2016-09-13,130
2016-09-14,130
2016-09-15,130
2016-09-16,130
2016-09-17,130
2016-09-18,130
2016-09-19,130
2016-09-20,130
2016-09-21,130
2016-09-22,130
2016-09-23,130
2016-09-24,130
2016-09-25,130
2016-09-26,130
2016-09-27,130
2016-09-28,130
2016-09-29,130
2016-09-30,130
2016-10-01,130
2016-10-02,130
2016-10-03,130
2016-10-04,130
2016-10-05,130
2016-10-06,130
2016-10-07,130
2016-10-08,130
2016-10-09,130
2016-10-10,130
2016-10-11,130
2016-10-12,130
2016-10-13,130
2016-10-14,130
2016-10-15,130
2016-10-16,130
2016-10-17,130
2016-10-18,130
2016-10-19,130
2016-10-20,130
2016-10-21,130
2016-10-22,130
2016-10-23,130
2016-10-24,130
2016-10-25,130
2016-10-26,136
2016-10-27,136
2016-10-28,136
2016-10-29,136
2016-10-30,136
2016-10-31,136
2016-11-01,136
2016-11-02,136
2016-11-03,136
2016-11-04,136
2016-11-05,136
2016-11-06,136
2016-11-07,136
2016-11-08,136
2016-11-09,136
2016-11-10,136
2016-11-11,136
2016-11-12,136
2016-11-13,136
2016-11-14,136
2016-12-07,136
2016-12-08,136
2016-12-09,136
2016-12-10,136
2016-12-11,136
2016-12-12,136
2016-12-13,136
2016-12-14,136
2016-12-15,136
2016-12-16,136
2016-12-17,136
2016-12-18,136
2016-12-19,136
2016-12-20,136
2016-12-21,136
2016-12-22,136
2016-12-23,136
2016-12-24,136
2016-12-25,136
2016-12-26,136
2016-12-27,136
2016-12-28,136
2016-12-29,136
2016-12-30,136
2016-12-31,136
2017-01-01,136
2017-01-02,136
2017-01-03,136
2017-01-04,136
2017-01-05,136
2017-01-06,136
2017-01-07,136
2017-01-08,136
2017-01-09,136
2017-01-10,136
2017-01-11,136
2017-01-12,136
2017-01-13,136
2017-01-14,136
2017-01-15,136
2017-01-16,136
2017-01-17,136
2017-01-18,136
2017-01-19,136
2017-01-20,136
2017-01-21,136
2017-01-22,136
2017-01-27,136
2017-01-28,136
2017-01-29,136
2017-01-30,136
2017-01-31,136
2017-02-01,136
2017-02-02,136
2017-02-03,136
2017-02-04,136
2017-02-05,136
2017-02-06,136
2017-02-07,136
2017-02-08,136
2017-02-09,136
2017-02-10,136
2017-02-11,136
2017-02-12,136
2017-02-13,136
2017-02-14,136
2017-02-15,136
2017-02-16,136
2017-02-18,136
2017-02-19,136
2017-02-20,136
2017-02-21,136
2017-02-22,136
2017-02-23,136
2017-02-24,136
2017-02-25,136
2017-02-26,136
2017-02-27,136
2017-02-28,136
2017-03-01,136
2017-03-02,136
2017-03-03,136
2017-03-04,136
2017-03-05,136
2017-03-06,136
2017-03-07,136
2017-03-08,136
2017-03-09,136
2017-03-10,136
2017-03-11,136
2017-03-12,136
2017-03-13,136
2017-03-14,136
2017-03-15,136
2017-03-16,136
2017-03-17,136
2017-03-18,136
2017-03-19,136
2017-03-20,136
2017-03-21,136
2017-03-22,136
2017-03-23,136
2017-03-24,136
2017-03-25,136
2017-03-26,136
2017-03-27,136
2017-03-28,136
2017-03-29,136
2017-03-30,136
2017-03-31,136
2017-04-01,136
2017-04-02,136
2017-04-03,136
2017-04-04,136
2017-04-12,136
2017-04-13,136
2017-04-14,136
2017-04-15,136
2017-04-16,136
2017-04-17,136
2017-04-18,136
2017-04-19,136
2017-04-20,136
2017-04-21,136
2017-04-22,136
2017-04-23,136
2017-04-24,136
2017-04-25,136
2017-04-26,136
2017-04-27,136
2017-04-28,136
2017-04-29,136
2017-04-30,136
2017-05-01,136
2017-05-02,136
2017-05-03,136
2017-05-04,136
2017-05-05,136
2017-05-06,136
2017-05-07,136
2017-05-08,136
2017-05-09,136
2017-05-10,136
2017-05-11,136
2017-05-12,136
2017-05-13,136
2017-05-14,136
2017-05-15,136
2017-05-16,136
2017-05-17,136
2017-05-18,136
2017-05-19,136
2017-05-20,136
2017-05-21,136
2017-05-22,136
2017-05-23,136
2017-05-24,136
2017-05-25,136
2017-05-26,136
2017-05-27,136
2017-05-28,136
2017-05-29,136
2017-05-30,136
2017-05-31,136
2017-06-01,136
2017-06-02,136
2017-06-03,136
2017-06-04,136
2017-06-06,136
2017-06-07,136
2017-06-08,136
2017-06-09,136
2017-06-10,136
2017-06-11,136
2017-06-12,136
2017-06-13,136
2017-06-14,136
2017-06-15,136
2017-06-16,136
2017-06-17,136
2017-06-18,136
2017-06-19,136
2017-06-20,136
2017-06-21,136
2017-06-22,136
2017-06-23,136
2017-06-24,136
2017-06-25,136
2017-06-26,136
2017-06-27,136
2017-06-28,136
2017-06-29,136
2017-06-30,136
2017-07-01,136
2017-07-02,136
2017-07-03,136
2017-07-04,136
2017-07-05,136
2017-07-06,136
2017-07-07,136
2017-07-08,136
2017-07-13,136
2017-07-14,136
2017-07-15,136
2017-07-16,136
2017-07-17,136
2017-07-18,136
2017-07-19,136
2017-07-20,136
2017-07-21,136
2017-07-22,136
2017-07-23,136
2017-07-24,136
2017-07-25,136
2017-07-26,136
2017-07-27,136
2017-07-28,136
2017-07-29,136
2017-07-30,136
2017-07-31,136
2017-08-01,136
2017-08-02,136
2017-08-03,136
2017-08-04,136
2017-08-05,136
2017-08-06,136
2017-08-09,136
2017-08-10,136
2017-08-11,136
2017-08-12,136
2017-08-13,136
2017-08-14,136
2017-08-15,136
2017-08-17,136
2017-08-18,136
2017-08-19,136
2017-08-20,136
2017-08-21,136
2017-08-22,136
2017-08-23,136
2017-08-24,136
2017-08-25,136
2017-08-26,136
2017-08-27,136
2017-08-28,136
2017-08-29,136
2017-08-30,136
2017-08-31,136
2017-09-01,136
2017-09-02,136
2017-09-03,136
2017-09-04,136
2017-09-05,136
2017-09-06,136
2017-09-07,136
2017-09-08,136
2017-09-09,136
2017-09-10,136
2017-09-11,136
2017-09-12,136
2017-09-13,136
2017-09-14,136
2017-09-15,136
2017-09-16,136
2017-09-17,136
2017-09-19,136
2017-09-20,136
2017-09-21,136
2017-09-22,136
2017-09-23,136
2017-09-24,136
2017-09-25,136
2017-09-26,136
2017-09-27,136
2017-09-28,136
2017-09-29,142
2017-09-30,142
2017-10-01,142
2017-10-02,142
2017-10-03,142
2017-10-04,142
2017-10-05,142
2017-10-06,142
2017-10-07,142
2017-10-08,142
2017-10-09,142
2017-10-10,142
2017-10-11,142
2017-10-12,142
2017-10-13,142
2017-10-14,142
2017-10-15,142
2017-10-16,142
2017-10-17,142
2017-10-18,142
2017-10-19,142
2017-10-20,142
2017-10-21,142
2017-10-22,142
2017-10-23,142
2017-10-24,142
2017-10-25,142
2017-10-26,142
2017-10-27,142
2017-10-28,142
2017-10-29,142
2017-10-30,142
2017-10-31,142
2017-11-01,142
2017-11-02,142
2017-11-03,142
2017-11-04,142
2017-11-05,142
2017-11-06,142
2017-11-07,142
2017-11-08,142
2017-11-09,142
2017-11-10,142
2017-11-11,142
2017-11-12,142
2017-11-13,142
2017-11-14,142
2017-11-15,142
2017-11-16,142
2017-11-17,142
2017-11-18,142
2017-11-19,142
2017-11-20,142
2017-11-21,142
2017-11-22,142
2017-11-23,142
2017-11-24,142
2017-11-25,142
2017-11-26,142
2017-11-27,142
2017-11-28,142
2017-11-29,142
2017-11-30,142
2017-12-01,142
2017-12-02,142
2017-12-03,142
2017-12-04,142
2017-12-05,142
2017-12-06,142
2017-12-07,142
2017-12-08,142
2017-12-09,142
2017-12-10,142
2017-12-11,142
2017-12-12,142
2017-12-14,142
2017-12-15,142
2017-12-16,142
2017-12-17,142
2017-12-18,142
2017-12-19,142
2017-12-20,142
2017-12-21,142
2017-12-22,142
2017-12-23,142
2017-12-24,142
2017-12-25,142
2017-12-26,142
2017-12-27,142
2017-12-28,142
2017-12-29,142
2017-12-30,142
2017-12-31,142
2018-01-01,142
2018-01-02,142
2018-01-03,142
2018-01-04,142
2018-01-05,142
2018-01-06,142
2018-01-07,142
2018-01-08,142
2018-01-09,142
2018-01-10,142
2018-01-11,142
2018-01-12,142
2018-01-13,142
2018-01-14,142
2018-01-15,142
2018-01-16,142
2018-01-17,142
2018-01-18,142
2018-01-19,142
2018-01-20,142
2018-01-21,142
2018-01-22,142
2018-01-23,142
2018-01-25,142
2018-01-26,142
2018-01-27,142
2018-01-28,142
2018-01-29,142
2018-01-31,142
2018-02-01,142
2018-02-02,142
2018-02-03,142
2018-02-04,142
2018-02-05,142
2018-02-06,142
2018-02-07,142
2018-02-08,142
2018-02-09,142
2018-02-10,142
2018-02-11,142
2018-02-12,142
2018-02-13,142
2018-02-14,142
2018-02-15,142
2018-02-16,142
2018-02-17,142
2018-02-18,142
2018-02-19,142
2018-02-20,142
2018-02-21,142
2018-02-22,142
2018-02-23,142
2018-02-24,142
2018-02-25,142
2018-02-26,142
2018-02-27,142
2018-02-28,142
2018-03-01,142
2018-03-02,142
2018-03-03,142
2018-03-04,142
2018-03-05,142
2018-03-06,142
2018-03-07,142
2018-03-08,142
2018-03-09,149
2018-03-10,149
2018-03-11,149
2018-03-12,149
2018-03-13,149
2018-03-14,149
2018-03-15,149
2018-03-16,149
2018-03-17,149
2018-03-18,149
2018-03-19,149
2018-03-20,149
2018-03-21,149
2018-03-23,149
2018-03-24,149
2018-03-25,149
2018-03-26,149
2018-03-27,149
2018-03-28,149
2018-03-29,149
2018-03-30,149
2018-03-31,149
2018-04-01,149
2018-04-02,149
2018-04-03,149
2018-04-04,149
2018-04-05,149
2018-04-06,149
2018-04-07,149
2018-04-08,149
2018-04-09,149
2018-04-10,149
2018-04-11,149
2018-04-12,149
2018-04-13,149
2018-04-14,149
2018-04-15,149
2018-04-16,149
2018-04-17,149
2018-04-18,149
2018-04-19,149
2018-04-20,149
2018-04-21,149
2018-04-22,149
2018-04-23,149
2018-04-24,149
2018-04-25,149
2018-04-26,149
2018-04-27,149
2018-04-28,149
2018-04-29,149
2018-04-30,149
2018-05-01,149
2018-05-04,149
2018-05-05,149
2018-05-06,149
2018-05-07,149
2018-05-08,149
2018-05-09,149
2018-05-10,149
2018-05-11,149
2018-05-12,149
2018-05-13,149
2018-05-14,149
2018-05-15,149
2018-05-16,149
2018-05-17,149
2018-05-18,149
2018-05-19,149
2018-05-20,149
2018-05-21,149
2018-05-22,149
2018-05-23,149
2018-05-24,149
2018-05-25,149
2018-05-26,149
2018-05-27,149
2018-05-28,149
2018-05-29,149
2018-05-30,149
2018-05-31,149
2018-06-01,149
2018-06-02,149
2018-06-03,149
2018-06-04,149
2018-06-05,149
2018-06-06,149
2018-06-07,149
2018-06-08,149
2018-06-09,149
2018-06-10,149
2018-06-11,149
2018-06-12,149
2018-06-13,149
2018-06-14,149
2018-06-15,149
2018-06-16,149
2018-06-17,149
2018-06-18,149
2018-06-19,149
2018-06-20,149
2018-06-21,149
2018-06-22,149
2018-06-23,149
2018-06-24,149
2018-06-25,149
2018-06-26,149
2018-06-27,149
2018-06-28,149
2018-06-29,149
2018-06-30,149
2018-07-01,149
2018-07-02,149
2018-07-03,149
2018-07-04,149
2018-07-05,149
2018-07-06,149
2018-07-07,149
2018-07-08,149
2018-07-09,149
2018-07-10,149
2018-07-11,149
2018-07-12,149
2018-07-13,149
2018-07-14,149
2018-07-15,149
2018-07-16,149
2018-07-17,149
2018-07-18,149
2018-07-19,149
2018-07-20,149
2018-07-21,149
2018-07-22,149
2018-07-23,149
2018-07-24,149
2018-07-25,149
2018-07-26,149
2018-07-27,149
2018-07-28,149
2018-07-29,149
2018-07-30,149
2018-07-31,149
2018-08-01,149
2018-08-02,149
2018-08-03,149
2018-08-04,149
2018-08-05,149
2018-08-06,149
2018-08-07,149
2018-08-08,149
2018-08-09,149
2018-08-10,149
2018-08-11,149
2018-08-12,149
2018-08-14,149
2018-08-16,149
2018-08-17,149
2018-08-18,149
2018-08-19,149
2018-08-20,149
2018-08-21,149
2018-08-22,149
2018-08-23,149
2018-08-24,149
2018-08-25,149
2018-08-26,149
2018-08-27,149
2018-08-28,149
2018-08-29,149
2018-08-30,149
2018-08-31,149
2018-09-01,149
2018-09-02,149
2018-09-03,149
2018-09-04,149
2018-09-05,149
2018-09-06,149
2018-09-07,149
2018-09-08,149
2018-09-09,149
2018-09-10,149
2018-09-11,149
2018-09-12,149
2018-09-13,149
2018-09-14,149
2018-09-15,149
2018-09-16,149
2018-09-17,149
2018-09-18,149
2018-09-19,149
2018-09-20,149
2018-09-21,149
2018-09-22,149
2018-09-23,149
2018-09-24,149
2018-09-25,149
2018-09-26,149
2018-09-27,149
2018-09-28,149
2018-09-29,149
2018-09-30,149
2018-10-02,149
2018-10-03,149
2018-10-04,149
2018-10-05,149
2018-10-06,149
2018-10-07,149
2018-10-08,149
2018-10-09,149
2018-10-10,149
2018-10-11,149
2018-10-12,149
2018-10-13,149
2018-10-14,149
2018-10-15,149
2018-10-16,149
2018-10-17,149
2018-10-18,149
2018-10-19,149
2018-10-20,149
2018-10-21,149
2018-10-22,149
2018-10-23,149
2018-10-24,149
2018-10-25,149
2018-10-26,149
2018-10-27,149
2018-10-28,149
2018-10-29,149
2018-10-30,149
2018-10-31,149
2018-11-01,149
2018-11-03,149
2018-11-04,149
2018-11-05,149
2018-11-06,149
2018-11-07,149
2018-11-08,149
2018-11-09,149
2018-11-10,149
2018-11-11,149
2018-11-12,149
2018-11-13,149
2018-11-14,149
2018-11-15,149
2018-11-16,149
2018-11-17,149
2018-11-18,149
2018-11-19,149
2018-11-20,149
2018-11-21,149
2018-11-22,149
2018-11-23,149
2018-11-24,149
2018-11-25,149
2018-11-26,149
2018-11-27,149
2018-11-28,149
2018-11-29,149
2018-12-01,149
2018-12-02,149
2018-12-03,149
2018-12-04,149
2018-12-05,149
2018-12-07,149
2018-12-09,149
2018-12-10,149
2018-12-11,149
2018-12-12,149
2018-12-13,149
2018-12-14,149
2018-12-15,149
2018-12-16,149
2018-12-17,149
2018-12-18,154
2018-12-19,154
2018-12-20,154
2018-12-21,154
2018-12-22,154
2018-12-23,154
2018-12-24,154
2018-12-25,154
2018-12-26,154
2018-12-27,154
2018-12-28,154
2018-12-29,154
2018-12-30,154
2018-12-31,154
2019-01-01,154
2019-01-02,154
2019-01-03,154
2019-01-04,154
2019-01-05,154
2019-01-06,154
2019-01-08,154
2019-01-10,154
2019-01-11,154
2019-01-12,154
2019-01-13,154
2019-01-14,154
2019-01-15,154
2019-01-16,154
2019-01-17,154
2019-01-18,154
2019-01-19,154
2019-01-20,154
2019-01-21,154
2019-01-22,154
2019-01-23,154
2019-01-24,154
2019-01-25,154
2019-01-26,154
2019-01-27,154
2019-01-28,154
2019-01-29,154
2019-01-30,154
2019-01-31,154
2019-02-01,154
2019-02-02,154
2019-02-03,154
2019-02-04,154
2019-02-05,154
2019-02-06,154
2019-02-07,154
2019-02-08,154
2019-02-09,154
2019-02-10,154
2019-02-11,154
2019-02-12,154
2019-02-13,154
2019-02-14,154
2019-02-15,154
2019-02-16,154
2019-02-17,154
2019-02-18,154
2019-02-19,154
2019-02-20,154
2019-02-21,154
2019-02-22,154
2019-02-23,154
2019-02-24,154
2019-02-25,154
2019-02-26,154
2019-02-27,154
2019-02-28,154
2019-03-01,154
2019-03-02,154
2019-03-03,154
2019-03-04,154
2019-03-05,154
2019-03-06,154
2019-03-07,154
2019-03-08,154
2019-03-09,154
2019-03-10,154
2019-03-11,154
2019-03-12,154
2019-03-13,154
2019-03-14,154
2019-03-15,154
2019-03-16,154
2019-03-17,154
2019-03-18,154
2019-03-19,154
2019-03-20,154
2019-03-21,154
2019-03-22,154
2019-03-23,154
2019-03-24,154
2019-03-25,154
2019-03-26,154
2019-03-27,154
2019-03-28,154
2019-03-29,154
2019-03-30,154
2019-03-31,154
2019-04-01,154
2019-04-02,154
2019-04-03,154
2019-04-04,154
2019-04-05,154
2019-04-06,154
2019-04-07,154
2019-04-08,154
2019-04-09,154
2019-04-10,154
2019-04-11,154
2019-04-12,154
2019-04-13,154
2019-04-14,154
2019-04-15,154
2019-04-16,154
2019-04-17,154
2019-04-18,154
2019-04-19,154
2019-04-20,154
2019-04-21,154
2019-04-22,154
2019-04-23,154
2019-04-24,154
2019-04-25,154
2019-04-26,154
2019-04-27,154
2019-04-28,154
2019-04-29,154
2019-04-30,154
2019-05-01,154
2019-05-02,154
2019-05-03,154
2019-05-04,154
2019-05-05,154
2019-05-06,154
2019-05-07,154
2019-05-08,154
2019-05-09,154
2019-05-10,154
2019-05-11,154
2019-05-12,154
2019-05-13,154
2019-05-14,154
2019-05-15,154
2019-05-16,154
2019-05-17,154
2019-05-18,154
2019-05-19,154
2019-05-20,154
2019-05-21,154
2019-05-22,154
2019-05-23,154
2019-05-24,154
2019-05-25,154
2019-05-26,154
2019-05-27,154
2019-05-28,154
2019-05-29,154
2019-05-30,154
2019-05-31,154
2019-06-01,154
2019-06-02,154
2019-06-03,154
2019-06-04,154
2019-06-05,154
2019-06-06,154
2019-06-07,154
2019-06-08,154
2019-06-09,154
2019-06-10,154
2019-06-11,154
2019-06-12,154
2019-06-13,154
2019-06-14,154
2019-06-15,154
2019-06-16,154
2019-06-17,154
2019-06-18,154
2019-06-19,154
2019-06-20,154
2019-06-21,161
2019-06-22,161
2019-06-23,161
2019-06-24,161
2019-06-25,161
2019-06-26,161
2019-06-27,161
2019-06-28,161
2019-06-29,161
2019-06-30,161
2019-07-01,161
2019-07-02,161
2019-07-03,161
2019-07-04,161
2019-07-05,161
2019-07-06,161
2019-07-07,161
2019-07-08,161
2019-07-09,161
2019-07-10,161
2019-07-11,161
2019-07-12,161
2019-07-13,161
2019-07-14,161
2019-07-15,161
2019-07-16,161
2019-07-17,161
2019-07-18,161
2019-07-19,161
2019-07-20,161
2019-07-21,161
2019-07-22,161
2019-07-23,161
2019-07-24,161
2019-07-25,161
2019-07-26,161
2019-07-27,161
2019-07-28,161
2019-07-29,161
2019-07-30,161
2019-07-31,161
2019-08-01,161
2019-08-02,161
2019-08-03,161
2019-08-04,161
2019-08-05,161
2019-08-06,161
2019-08-07,161
2019-08-08,161
2019-08-09,161
2019-08-10,161
2019-08-11,161
2019-08-12,161
2019-08-13,161
2019-08-14,161
2019-08-15,161
2019-08-16,161
2019-08-17,161
2019-08-18,161
2019-08-19,161
2019-08-20,161
2019-08-21,161
2019-08-22,161
2019-08-23,161
2019-08-24,161
2019-08-24,161
2019-08-25,161
2019-08-25,161
2019-08-26,161
2019-08-26,161
2019-08-27,161
2019-08-27,161
2019-08-28,161
2019-08-29,161
2019-08-30,161
2019-08-31,161
2019-09-01,161
2019-09-02,161
