date_obj,Teak%20drawers%20(flatpack) price
2015-12-24,80
2015-12-25,80
2015-12-26,80
2015-12-27,80
2015-12-28,80
2015-12-29,80
2015-12-30,80
2015-12-31,80
2016-01-01,80
2016-01-02,80
2016-01-03,80
2016-01-04,80
2016-01-05,80
2016-01-06,80
2016-01-07,80
2016-01-08,80
2016-01-09,80
2016-01-10,80
2016-01-11,80
2016-01-12,80
2016-01-13,80
2016-01-14,80
2016-01-15,80
2016-01-16,80
2016-01-17,80
2016-01-18,80
2016-01-19,80
2016-01-20,80
2016-01-21,80
2016-01-22,80
2016-01-23,80
2016-01-24,80
2016-01-25,80
2016-01-26,80
2016-01-27,80
2016-01-28,80
2016-01-29,80
2016-01-30,80
2016-01-31,80
2016-02-01,80
2016-02-02,80
2016-02-03,80
2016-02-04,80
2016-02-05,80
2016-02-06,80
2016-02-07,80
2016-02-08,80
2016-02-09,80
2016-02-10,80
2016-02-11,80
2016-02-12,80
2016-02-13,80
2016-02-14,80
2016-02-15,80
2016-02-16,80
2016-02-17,80
2016-02-18,80
2016-02-19,80
2016-02-20,80
2016-02-21,80
2016-02-22,80
2016-02-23,80
2016-02-24,80
2016-02-25,80
2016-02-26,80
2016-02-27,80
2016-02-28,80
2016-02-29,80
2016-03-01,80
2016-03-02,80
2016-03-03,80
2016-03-04,80
2016-03-05,80
2016-03-06,80
2016-03-07,80
2016-03-08,80
2016-03-09,80
2016-03-10,80
2016-03-11,80
2016-03-12,80
2016-03-13,80
2016-03-14,80
2016-03-15,80
2016-03-16,80
2016-03-17,80
2016-03-18,80
2016-03-19,80
2016-03-20,80
2016-03-21,80
2016-03-22,80
2016-03-23,80
2016-03-24,80
2016-03-25,80
2016-03-26,80
2016-03-27,80
2016-03-28,80
2016-03-29,80
2016-03-30,80
2016-03-31,80
2016-04-01,80
2016-04-02,80
2016-04-03,80
2016-04-04,80
2016-04-05,80
2016-04-06,80
2016-04-07,80
2016-04-08,80
2016-04-09,80
2016-04-10,80
2016-04-11,80
2016-04-12,80
2016-04-13,80
2016-04-14,80
2016-04-15,80
2016-04-16,80
2016-04-17,80
2016-04-18,80
2016-04-19,80
2016-04-20,80
2016-04-21,80
2016-04-22,80
2016-04-23,80
2016-04-24,80
2016-04-25,80
2016-04-26,80
2016-04-27,80
2016-04-28,80
2016-04-29,80
2016-04-30,80
2016-05-01,80
2016-05-02,80
2016-05-03,80
2016-05-04,80
2016-05-05,80
2016-05-06,80
2016-05-07,80
2016-05-08,80
2016-05-09,80
2016-05-10,80
2016-05-11,80
2016-05-12,80
2016-05-13,80
2016-05-14,80
2016-05-15,80
2016-05-16,80
2016-05-17,80
2016-05-18,80
2016-05-19,80
2016-05-22,80
2016-05-23,80
2016-05-24,80
2016-05-25,80
2016-05-26,80
2016-05-27,80
2016-05-28,80
2016-05-29,80
2016-05-30,80
2016-05-31,80
2016-06-01,80
2016-06-02,80
2016-06-03,80
2016-06-04,80
2016-06-05,80
2016-06-06,80
2016-06-07,80
2016-06-08,80
2016-06-09,80
2016-06-10,80
2016-06-11,80
2016-06-12,80
2016-06-13,80
2016-06-14,80
2016-06-15,80
2016-06-16,80
2016-06-17,80
2016-06-18,80
2016-06-19,80
2016-06-20,80
2016-06-21,80
2016-06-22,80
2016-06-23,80
2016-06-24,80
2016-06-25,80
2016-06-26,80
2016-06-27,80
2016-06-28,80
2016-06-29,80
2016-06-30,80
2016-07-01,80
2016-07-02,80
2016-07-03,80
2016-07-04,80
2016-07-05,80
2016-07-06,80
2016-07-07,80
2016-07-08,80
2016-07-09,80
2016-07-10,80
2016-07-11,80
2016-07-12,80
2016-07-13,80
2016-07-14,80
2016-07-15,80
2016-07-16,80
2016-07-17,80
2016-07-18,80
2016-07-24,80
2016-07-25,80
2016-07-26,80
2016-07-27,80
2016-07-28,80
2016-07-29,80
2016-07-30,80
2016-07-31,80
2016-08-01,80
2016-08-02,80
2016-08-03,80
2016-08-04,80
2016-08-05,80
2016-08-06,80
2016-08-07,80
2016-08-08,80
2016-08-09,80
2016-08-10,80
2016-08-11,80
2016-08-12,80
2016-08-13,80
2016-08-14,80
2016-08-15,80
2016-08-16,80
2016-08-17,80
2016-08-18,80
2016-08-19,80
2016-08-20,80
2016-08-21,80
2016-08-22,80
2016-08-23,80
2016-08-24,80
2016-08-25,80
2016-08-26,80
2016-08-28,80
2016-08-31,80
2016-09-01,80
2016-09-02,80
2016-09-03,80
2016-09-04,80
2016-09-05,80
2016-09-06,80
2016-09-07,80
2016-09-08,80
2016-09-09,80
2016-09-10,80
2016-09-11,80
2016-09-12,80
2016-09-13,80
2016-09-14,80
2016-09-15,80
2016-09-16,80
2016-09-17,80
2016-09-18,80
2016-09-19,80
2016-09-20,80
2016-09-21,80
2016-09-22,80
2016-09-23,80
2016-09-24,80
2016-09-25,80
2016-09-26,80
2016-09-27,80
2016-09-28,80
2016-09-29,80
2016-09-30,80
2016-10-01,80
2016-10-02,80
2016-10-03,80
2016-10-04,80
2016-10-05,80
2016-10-06,80
2016-10-07,80
2016-10-08,80
2016-10-09,80
2016-10-10,80
2016-10-11,80
2016-10-12,80
2016-10-13,80
2016-10-14,80
2016-10-15,80
2016-10-16,80
2016-10-17,80
2016-10-18,80
2016-10-19,80
2016-10-20,80
2016-10-21,80
2016-10-22,80
2016-10-23,80
2016-10-24,80
2016-10-25,80
2016-10-26,80
2016-10-27,80
2016-10-28,80
2016-10-29,80
2016-10-30,80
2016-10-31,80
2016-11-01,80
2016-11-02,80
2016-11-03,80
2016-11-04,80
2016-11-05,80
2016-11-06,80
2016-11-07,80
2016-11-08,80
2016-11-09,80
2016-11-10,80
2016-11-11,80
2016-11-12,80
2016-11-13,80
2016-11-14,80
2016-12-08,80
2016-12-09,80
2016-12-10,80
2016-12-11,80
2016-12-12,80
2016-12-13,80
2016-12-14,80
2016-12-15,80
2016-12-16,80
2016-12-17,80
2016-12-18,80
2016-12-19,80
2016-12-20,80
2016-12-21,80
2016-12-22,80
2016-12-23,80
2016-12-24,80
2016-12-25,80
2016-12-26,80
2016-12-27,80
2016-12-28,80
2016-12-29,80
2016-12-30,80
2016-12-31,80
2017-01-01,80
2017-01-02,80
2017-01-03,80
2017-01-04,80
2017-01-05,80
2017-01-06,80
2017-01-07,80
2017-01-08,80
2017-01-09,80
2017-01-10,80
2017-01-11,80
2017-01-12,80
2017-01-13,80
2017-01-14,80
2017-01-15,80
2017-01-16,80
2017-01-17,80
2017-01-18,80
2017-01-19,80
2017-01-20,80
2017-01-21,80
2017-01-22,80
2017-01-27,80
2017-01-28,80
2017-01-29,80
2017-01-30,80
2017-01-31,80
2017-02-01,80
2017-02-02,80
2017-02-03,80
2017-02-04,80
2017-02-05,80
2017-02-06,80
2017-02-07,80
2017-02-08,80
2017-02-09,80
2017-02-10,80
2017-02-11,80
2017-02-12,80
2017-02-13,80
2017-02-14,80
2017-02-15,80
2017-02-16,80
2017-02-18,80
2017-02-19,80
2017-02-20,80
2017-02-21,80
2017-02-22,80
2017-02-23,80
2017-02-24,80
2017-02-25,80
2017-02-26,80
2017-02-27,80
2017-02-28,80
2017-03-01,80
2017-03-02,80
2017-03-03,80
2017-03-04,80
2017-03-05,80
2017-03-06,80
2017-03-07,80
2017-03-08,80
2017-03-09,80
2017-03-10,80
2017-03-11,80
2017-03-12,80
2017-03-13,80
2017-03-14,80
2017-03-15,80
2017-03-16,80
2017-03-17,80
2017-03-18,80
2017-03-19,80
2017-03-20,80
2017-03-21,80
2017-03-22,80
2017-03-23,80
2017-03-24,80
2017-03-25,80
2017-03-26,80
2017-03-27,80
2017-03-28,80
2017-03-29,80
2017-03-30,80
2017-03-31,80
2017-04-01,80
2017-04-02,80
2017-04-03,80
2017-04-04,80
2017-04-12,80
2017-04-13,80
2017-04-14,80
2017-04-15,80
2017-04-16,80
2017-04-17,80
2017-04-18,80
2017-04-19,80
2017-04-20,80
2017-04-21,80
2017-04-22,80
2017-04-23,80
2017-04-24,80
2017-04-25,80
2017-04-26,80
2017-04-27,80
2017-04-28,80
2017-04-29,80
2017-04-30,80
2017-05-01,80
2017-05-02,80
2017-05-03,80
2017-05-04,80
2017-05-05,80
2017-05-06,80
2017-05-07,80
2017-05-08,80
2017-05-09,80
2017-05-10,80
2017-05-11,80
2017-05-12,81
2017-05-13,81
2017-05-14,81
2017-05-15,81
2017-05-16,81
2017-05-17,81
2017-05-18,81
2017-05-19,81
2017-05-20,81
2017-05-21,81
2017-05-22,81
2017-05-23,81
2017-05-24,81
2017-05-25,81
2017-05-26,81
2017-05-27,81
2017-05-28,81
2017-05-29,81
2017-05-30,81
2017-05-31,81
2017-06-01,81
2017-06-02,81
2017-06-03,81
2017-06-06,81
2017-06-07,81
2017-06-08,81
2017-06-09,81
2017-06-10,81
2017-06-11,81
2017-06-12,81
2017-06-13,81
2017-06-14,81
2017-06-15,81
2017-06-16,81
2017-06-17,81
2017-06-18,81
2017-06-19,81
2017-06-20,81
2017-06-21,81
2017-06-22,81
2017-06-23,81
2017-06-24,81
2017-06-25,81
2017-06-26,81
2017-06-27,81
2017-06-28,81
2017-06-29,81
2017-06-30,81
2017-07-01,81
2017-07-02,81
2017-07-03,81
2017-07-04,81
2017-07-05,81
2017-07-06,81
2017-07-07,81
2017-07-08,81
2017-07-13,81
2017-07-14,81
2017-07-15,81
2017-07-16,81
2017-07-17,81
2017-07-18,81
2017-07-19,81
2017-07-20,81
2017-07-21,81
2017-07-22,81
2017-07-23,81
2017-07-24,81
2017-07-25,81
2017-07-26,81
2017-07-27,81
2017-07-28,81
2017-07-29,81
2017-07-30,81
2017-07-31,81
2017-08-01,81
2017-08-02,81
2017-08-03,81
2017-08-04,81
2017-08-05,81
2017-08-06,81
2017-08-09,81
2017-08-10,81
2017-08-11,81
2017-08-12,81
2017-08-13,81
2017-08-14,81
2017-08-15,81
2017-08-16,81
2017-08-17,81
2017-08-18,81
2017-08-19,81
2017-08-20,81
2017-08-21,81
2017-08-22,81
2017-08-23,81
2017-08-24,81
2017-08-25,81
2017-08-26,81
2017-08-27,81
2017-08-28,81
2017-08-29,81
2017-08-30,81
2017-08-31,81
2017-09-01,81
2017-09-02,81
2017-09-03,81
2017-09-04,81
2017-09-05,81
2017-09-06,81
2017-09-07,81
2017-09-08,81
2017-09-09,81
2017-09-10,81
2017-09-11,81
2017-09-12,81
2017-09-13,81
2017-09-14,81
2017-09-15,81
2017-09-16,81
2017-09-17,81
2017-09-19,81
2017-09-20,81
2017-09-21,81
2017-09-22,81
2017-09-23,81
2017-09-24,81
2017-09-25,81
2017-09-26,81
2017-09-27,81
2017-09-28,81
2017-09-29,81
2017-09-30,81
2017-10-01,81
2017-10-02,81
2017-10-03,81
2017-10-04,81
2017-10-05,81
2017-10-06,81
2017-10-07,81
2017-10-08,81
2017-10-09,81
2017-10-10,81
2017-10-11,81
2017-10-12,81
2017-10-13,81
2017-10-14,81
2017-10-15,81
2017-10-16,81
2017-10-17,81
2017-10-18,81
2017-10-19,81
2017-10-20,81
2017-10-21,81
2017-10-22,81
2017-10-23,81
2017-10-24,81
2017-10-25,81
2017-10-26,81
2017-10-27,81
2017-10-28,81
2017-10-29,81
2017-10-30,81
2017-10-31,81
2017-11-01,81
2017-11-02,81
2017-11-03,81
2017-11-04,81
2017-11-05,81
2017-11-06,81
2017-11-07,81
2017-11-08,81
2017-11-09,81
2017-11-10,81
2017-11-11,81
2017-11-12,81
2017-11-13,81
2017-11-14,81
2017-11-15,81
2017-11-16,81
2017-11-17,81
2017-11-18,81
2017-11-19,81
2017-11-20,81
2017-11-21,81
2017-11-22,81
2017-11-23,81
2017-11-24,81
2017-11-25,81
2017-11-26,81
2017-11-27,81
2017-11-28,81
2017-11-29,81
2017-11-30,81
2017-12-01,81
2017-12-02,81
2017-12-03,81
2017-12-04,81
2017-12-05,81
2017-12-06,81
2017-12-07,81
2017-12-08,81
2017-12-09,81
2017-12-10,81
2017-12-11,81
2017-12-12,81
2017-12-13,81
2017-12-14,81
2017-12-15,81
2017-12-16,81
2017-12-17,81
2017-12-18,81
2017-12-19,81
2017-12-20,81
2017-12-21,81
2017-12-22,81
2017-12-23,81
2017-12-24,81
2017-12-25,81
2017-12-26,81
2017-12-27,81
2017-12-28,81
2017-12-29,81
2017-12-30,81
2017-12-31,81
2018-01-01,81
2018-01-02,81
2018-01-03,81
2018-01-04,81
2018-01-05,81
2018-01-06,81
2018-01-07,81
2018-01-08,81
2018-01-09,81
2018-01-10,81
2018-01-11,81
2018-01-12,81
2018-01-13,81
2018-01-14,81
2018-01-15,81
2018-01-16,81
2018-01-17,81
2018-01-18,81
2018-01-19,81
2018-01-20,81
2018-01-21,81
2018-01-22,81
2018-01-23,81
2018-01-24,81
2018-01-25,81
2018-01-26,81
2018-01-27,81
2018-01-28,81
2018-01-29,81
2018-01-30,81
2018-02-01,81
2018-02-02,81
2018-02-03,81
2018-02-04,81
2018-02-05,81
2018-02-06,81
2018-02-07,81
2018-02-08,81
2018-02-09,81
2018-02-10,81
2018-02-11,81
2018-02-12,81
2018-02-13,81
2018-02-14,81
2018-02-15,81
2018-02-16,81
2018-02-17,81
2018-02-18,81
2018-02-19,81
2018-02-20,81
2018-02-21,81
2018-02-22,81
2018-02-23,81
2018-02-24,81
2018-02-25,81
2018-02-26,81
2018-02-27,81
2018-02-28,81
2018-03-01,81
2018-03-02,81
2018-03-03,81
2018-03-04,81
2018-03-05,81
2018-03-06,81
2018-03-07,81
2018-03-08,81
2018-03-09,81
2018-03-10,81
2018-03-11,81
2018-03-12,81
2018-03-13,81
2018-03-14,81
2018-03-15,81
2018-03-16,81
2018-03-17,81
2018-03-18,81
2018-03-19,81
2018-03-20,81
2018-03-21,81
2018-03-23,81
2018-03-24,81
2018-03-26,81
2018-03-27,81
2018-03-28,81
2018-03-29,81
2018-03-30,81
2018-03-31,81
2018-04-01,81
2018-04-02,81
2018-04-03,81
2018-04-04,81
2018-04-05,81
2018-04-06,81
2018-04-08,81
2018-04-09,81
2018-04-10,81
2018-04-11,81
2018-04-12,81
2018-04-13,81
2018-04-14,81
2018-04-16,81
2018-04-17,81
2018-04-18,81
2018-04-19,81
2018-04-20,81
2018-04-21,81
2018-04-22,81
2018-04-23,81
2018-04-24,81
2018-04-25,81
2018-04-26,81
2018-04-27,81
2018-04-28,81
2018-04-29,81
2018-04-30,81
2018-05-02,81
2018-05-03,81
2018-05-04,81
2018-05-05,81
2018-05-06,81
2018-05-07,81
2018-05-08,81
2018-05-09,81
2018-05-10,81
2018-05-11,81
2018-05-12,81
2018-05-13,81
2018-05-14,81
2018-05-15,81
2018-05-16,81
2018-05-17,81
2018-05-18,81
2018-05-19,81
2018-05-20,81
2018-05-21,81
2018-05-22,81
2018-05-23,81
2018-05-24,81
2018-05-25,81
2018-05-26,81
2018-05-27,81
2018-05-28,81
2018-05-29,81
2018-05-30,81
2018-05-31,81
2018-06-01,81
2018-06-02,81
2018-06-03,81
2018-06-04,81
2018-06-05,80
2018-06-06,80
2018-06-07,80
2018-06-08,80
2018-06-09,80
2018-06-10,80
2018-06-11,80
2018-06-12,80
2018-06-13,80
2018-06-14,80
2018-06-15,80
2018-06-16,80
2018-06-17,80
2018-06-18,80
2018-06-19,80
2018-06-20,80
2018-06-21,80
2018-06-22,80
2018-06-23,80
2018-06-24,80
2018-06-25,80
2018-06-26,80
2018-06-27,80
2018-06-28,80
2018-06-29,80
2018-06-30,80
2018-07-01,80
2018-07-02,80
2018-07-03,80
2018-07-04,80
2018-07-05,80
2018-07-06,80
2018-07-07,80
2018-07-08,80
2018-07-09,80
2018-07-10,80
2018-07-11,80
2018-07-12,80
2018-07-13,80
2018-07-14,80
2018-07-15,80
2018-07-16,80
2018-07-17,80
2018-07-18,80
2018-07-19,80
2018-07-20,80
2018-07-21,80
2018-07-22,80
2018-07-23,80
2018-07-24,80
2018-07-25,80
2018-07-26,80
2018-07-27,80
2018-07-28,80
2018-07-29,80
2018-07-30,80
2018-07-31,80
2018-08-01,80
2018-08-02,80
2018-08-03,80
2018-08-04,80
2018-08-05,80
2018-08-06,80
2018-08-07,80
2018-08-08,80
2018-08-09,80
2018-08-10,80
2018-08-11,80
2018-08-12,80
2018-08-14,80
2018-08-16,80
2018-08-17,80
2018-08-18,80
2018-08-19,80
2018-08-20,80
2018-08-21,80
2018-08-22,80
2018-08-23,80
2018-08-24,80
2018-08-25,80
2018-08-26,80
2018-08-27,80
2018-08-28,80
2018-08-29,80
2018-08-30,80
2018-08-31,80
2018-09-01,80
2018-09-02,80
2018-09-03,80
2018-09-04,80
2018-09-05,80
2018-09-06,80
2018-09-07,80
2018-09-08,80
2018-09-09,80
2018-09-10,80
2018-09-11,80
2018-09-12,80
2018-09-13,80
2018-09-14,80
2018-09-15,80
2018-09-16,80
2018-09-17,80
2018-09-18,80
2018-09-19,80
2018-09-20,80
2018-09-21,80
2018-09-22,80
2018-09-23,80
2018-09-24,80
2018-09-25,80
2018-09-26,80
2018-09-27,80
2018-09-28,80
2018-09-29,80
2018-09-30,80
2018-10-02,80
2018-10-03,80
2018-10-04,80
2018-10-05,80
2018-10-06,80
2018-10-07,80
2018-10-08,80
2018-10-09,80
2018-10-10,80
2018-10-11,80
2018-10-12,80
2018-10-13,80
2018-10-14,80
2018-10-15,80
2018-10-16,80
2018-10-17,80
2018-10-18,80
2018-10-19,80
2018-10-20,80
2018-10-21,80
2018-10-22,80
2018-10-23,80
2018-10-24,80
2018-10-25,80
2018-10-26,80
2018-10-27,80
2018-10-28,80
2018-10-29,80
2018-10-30,80
2018-10-31,80
2018-11-01,80
2018-11-03,80
2018-11-04,80
2018-11-05,80
2018-11-06,80
2018-11-07,80
2018-11-08,80
2018-11-09,80
2018-11-10,80
2018-11-11,80
2018-11-12,80
2018-11-13,80
2018-11-14,80
2018-11-15,80
2018-11-16,80
2018-11-17,80
2018-11-18,80
2018-11-19,80
2018-11-20,80
2018-11-21,80
2018-11-22,80
2018-11-23,80
2018-11-24,80
2018-11-25,80
2018-11-26,80
2018-11-27,80
2018-11-28,80
2018-11-29,80
2018-12-01,80
2018-12-02,80
2018-12-03,80
2018-12-05,80
2018-12-07,80
2018-12-09,80
2018-12-10,80
2018-12-11,80
2018-12-12,80
2018-12-13,80
2018-12-14,80
2018-12-15,80
2018-12-16,80
2018-12-17,80
2018-12-18,80
2018-12-19,80
2018-12-20,80
2018-12-21,80
2018-12-22,80
2018-12-23,80
2018-12-24,80
2018-12-25,80
2018-12-26,80
2018-12-27,80
2018-12-28,80
2018-12-29,80
2018-12-30,80
2018-12-31,80
2019-01-01,80
2019-01-02,80
2019-01-03,80
2019-01-04,80
2019-01-05,80
2019-01-06,80
2019-01-08,80
2019-01-10,80
2019-01-11,80
2019-01-12,80
2019-01-13,80
2019-01-14,80
2019-01-15,80
2019-01-16,80
2019-01-17,80
2019-01-18,80
2019-01-19,80
2019-01-20,80
2019-01-21,80
2019-01-22,80
2019-01-23,80
2019-01-24,80
2019-01-25,80
2019-01-26,80
2019-01-27,80
2019-01-28,80
2019-01-29,80
2019-01-30,80
2019-01-31,80
2019-02-01,80
2019-02-02,80
2019-02-03,80
2019-02-04,80
2019-02-05,80
2019-02-06,80
2019-02-07,80
2019-02-08,80
2019-02-09,80
2019-02-10,80
2019-02-11,80
2019-02-12,80
2019-02-13,80
2019-02-14,80
2019-02-15,80
2019-02-16,80
2019-02-17,80
2019-02-18,80
2019-02-19,80
2019-02-20,80
2019-02-21,80
2019-02-22,80
2019-02-23,79
2019-02-24,79
2019-02-25,79
2019-02-26,79
2019-02-27,79
2019-02-28,79
2019-03-01,79
2019-03-02,79
2019-03-03,79
2019-03-04,79
2019-03-05,79
2019-03-06,79
2019-03-07,79
2019-03-08,79
2019-03-09,79
2019-03-10,79
2019-03-11,79
2019-03-12,79
2019-03-13,79
2019-03-14,79
2019-03-15,79
2019-03-16,79
2019-03-17,79
2019-03-18,79
2019-03-19,79
2019-03-20,79
2019-03-21,79
2019-03-22,79
2019-03-23,79
2019-03-24,79
2019-03-25,79
2019-03-26,79
2019-03-27,79
2019-03-28,79
2019-03-29,79
2019-03-30,79
2019-03-31,79
2019-04-01,79
2019-04-02,79
2019-04-03,79
2019-04-04,79
2019-04-05,79
2019-04-06,79
2019-04-07,79
2019-04-08,79
2019-04-09,79
2019-04-10,79
2019-04-11,79
2019-04-12,79
2019-04-13,79
2019-04-14,79
2019-04-15,79
2019-04-16,79
2019-04-17,79
2019-04-18,79
2019-04-19,79
2019-04-20,79
2019-04-21,79
2019-04-22,79
2019-04-23,79
2019-04-24,79
2019-04-25,79
2019-04-26,79
2019-04-27,79
2019-04-28,79
2019-04-29,79
2019-04-30,79
2019-05-01,79
2019-05-02,75
2019-05-03,75
2019-05-04,75
2019-05-05,75
2019-05-06,75
2019-05-07,75
2019-05-08,75
2019-05-09,75
2019-05-10,75
2019-05-11,75
2019-05-12,75
2019-05-13,75
2019-05-14,75
2019-05-15,75
2019-05-16,75
2019-05-17,75
2019-05-18,75
2019-05-19,75
2019-05-20,75
2019-05-21,75
2019-05-22,75
2019-05-23,75
2019-05-24,75
2019-05-25,75
2019-05-26,75
2019-05-27,75
2019-05-28,75
2019-05-29,75
2019-05-30,75
2019-05-31,75
2019-06-01,75
2019-06-02,75
2019-06-03,75
2019-06-04,75
2019-06-05,75
2019-06-06,75
2019-06-07,75
2019-06-08,75
2019-06-09,75
2019-06-10,75
2019-06-11,75
2019-06-12,75
2019-06-13,75
2019-06-14,71
2019-06-15,71
2019-06-16,71
2019-06-17,71
2019-06-18,71
2019-06-19,71
2019-06-20,71
2019-06-21,71
2019-06-22,71
2019-06-23,71
2019-06-24,71
2019-06-25,71
2019-06-26,71
2019-06-27,71
2019-06-28,71
2019-06-29,71
2019-06-30,71
2019-07-01,71
2019-07-02,71
2019-07-03,71
2019-07-04,71
2019-07-05,71
2019-07-06,71
2019-07-07,71
2019-07-08,71
2019-07-09,71
2019-07-10,71
2019-07-11,71
2019-07-12,71
2019-07-13,71
2019-07-14,71
2019-07-15,71
2019-07-16,71
2019-07-17,71
2019-07-18,71
2019-07-19,71
2019-07-20,71
2019-07-21,71
2019-07-22,71
2019-07-23,71
2019-07-24,71
2019-07-25,71
2019-07-26,71
2019-07-27,71
2019-07-28,71
2019-07-29,71
2019-07-30,71
2019-07-31,71
2019-08-01,71
2019-08-02,71
2019-08-03,71
2019-08-04,71
2019-08-05,71
2019-08-06,71
2019-08-07,71
2019-08-08,71
2019-08-09,71
2019-08-10,71
2019-08-11,71
2019-08-12,71
2019-08-13,71
2019-08-14,71
2019-08-15,71
2019-08-16,71
2019-08-17,71
2019-08-18,71
2019-08-19,72
2019-08-20,72
2019-08-21,72
2019-08-22,72
2019-08-23,72
2019-08-24,72
2019-08-24,72
2019-08-25,72
2019-08-25,72
2019-08-26,72
2019-08-26,72
2019-08-27,72
2019-08-27,72
2019-08-28,72
2019-08-29,72
