date_obj,Gilded%20cape%20rack%20(flatpack) price
2016-06-09,1388
2016-06-10,1388
2016-06-11,1388
2016-06-12,1388
2016-06-13,1388
2016-06-14,1388
2016-06-15,1388
2016-06-16,1388
2016-06-17,1388
2016-06-18,1388
2016-06-19,1388
2016-06-20,1388
2016-06-21,1388
2016-06-22,1388
2016-06-23,1388
2016-06-24,1388
2016-06-25,1388
2016-06-26,1388
2016-06-27,1388
2016-06-28,1388
2016-06-29,1388
2016-06-30,1388
2016-07-01,1388
2016-07-02,1388
2016-07-03,1388
2016-07-04,1388
2016-07-05,1388
2016-07-06,1388
2016-07-07,1388
2016-07-08,1388
2016-07-09,1388
2016-07-10,1388
2016-07-11,1388
2016-07-12,1388
2016-07-13,1388
2016-07-14,1388
2016-07-15,1388
2016-07-16,1388
2016-07-17,1388
2016-07-18,1388
2016-07-23,1388
2016-07-24,1388
2016-07-25,1388
2016-07-26,1388
2016-07-27,1388
2016-07-28,1388
2016-07-29,1388
2016-07-30,1388
2016-07-31,1388
2016-08-01,1388
2016-08-02,1388
2016-08-03,1388
2016-08-04,1388
2016-08-05,1388
2016-08-06,1388
2016-08-07,1388
2016-08-08,1388
2016-08-09,1388
2016-08-10,1388
2016-08-11,1388
2016-08-12,1388
2016-08-13,1388
2016-08-14,1388
2016-08-15,1449
2016-08-16,1449
2016-08-17,1449
2016-08-18,1449
2016-08-19,1449
2016-08-20,1449
2016-08-21,1449
2016-08-22,1449
2016-08-23,1449
2016-08-24,1449
2016-08-25,1449
2016-08-26,1449
2016-08-28,1449
2016-08-31,1449
2016-09-01,1449
2016-09-02,1449
2016-09-03,1449
2016-09-04,1449
2016-09-05,1449
2016-09-06,1449
2016-09-07,1449
2016-09-08,1449
2016-09-09,1449
2016-09-10,1449
2016-09-11,1449
2016-09-12,1449
2016-09-13,1449
2016-09-14,1449
2016-09-15,1449
2016-09-16,1449
2016-09-17,1449
2016-09-18,1449
2016-09-19,1449
2016-09-20,1449
2016-09-21,1449
2016-09-22,1449
2016-09-23,1449
2016-09-24,1449
2016-09-25,1449
2016-09-26,1449
2016-09-27,1449
2016-09-28,1449
2016-09-29,1449
2016-09-30,1449
2016-10-01,1449
2016-10-02,1449
2016-10-03,1449
2016-10-04,1449
2016-10-05,1449
2016-10-06,1449
2016-10-07,1449
2016-10-08,1449
2016-10-09,1449
2016-10-10,1449
2016-10-11,1449
2016-10-12,1449
2016-10-13,1449
2016-10-14,1449
2016-10-15,1449
2016-10-16,1449
2016-10-17,1449
2016-10-18,1449
2016-10-19,1449
2016-10-20,1449
2016-10-21,1449
2016-10-22,1449
2016-10-23,1449
2016-10-24,1449
2016-10-25,1449
2016-10-26,1449
2016-10-27,1449
2016-10-28,1449
2016-10-29,1449
2016-10-30,1449
2016-10-31,1449
2016-11-01,1449
2016-11-02,1449
2016-11-03,1449
2016-11-04,1449
2016-11-05,1449
2016-11-06,1449
2016-11-07,1449
2016-11-08,1449
2016-11-09,1449
2016-11-10,1449
2016-11-11,1449
2016-11-12,1449
2016-11-13,1449
2016-11-14,1449
2016-11-15,1449
2016-12-07,1515
2016-12-08,1515
2016-12-09,1515
2016-12-10,1515
2016-12-11,1515
2016-12-12,1515
2016-12-13,1515
2016-12-14,1515
2016-12-15,1515
2016-12-16,1515
2016-12-17,1515
2016-12-18,1515
2016-12-19,1515
2016-12-20,1515
2016-12-21,1515
2016-12-22,1515
2016-12-23,1515
2016-12-24,1515
2016-12-25,1515
2016-12-26,1515
2016-12-27,1515
2016-12-28,1515
2016-12-29,1515
2016-12-30,1515
2016-12-31,1515
2017-01-01,1515
2017-01-02,1515
2017-01-03,1515
2017-01-04,1515
2017-01-05,1515
2017-01-06,1515
2017-01-07,1515
2017-01-08,1515
2017-01-09,1515
2017-01-10,1515
2017-01-11,1515
2017-01-12,1515
2017-01-13,1515
2017-01-14,1515
2017-01-15,1515
2017-01-16,1515
2017-01-17,1515
2017-01-18,1515
2017-01-19,1515
2017-01-20,1515
2017-01-21,1515
2017-01-22,1515
2017-01-23,1515
2017-01-27,1515
2017-01-28,1515
2017-01-29,1515
2017-01-30,1515
2017-01-31,1515
2017-02-01,1515
2017-02-02,1515
2017-02-03,1515
2017-02-04,1515
2017-02-05,1515
2017-02-06,1515
2017-02-07,1515
2017-02-08,1515
2017-02-09,1515
2017-02-10,1515
2017-02-11,1515
2017-02-12,1515
2017-02-13,1515
2017-02-14,1515
2017-02-15,1515
2017-02-16,1515
2017-02-18,1515
2017-02-19,1515
2017-02-20,1578
2017-02-21,1578
2017-02-22,1578
2017-02-23,1578
2017-02-24,1578
2017-02-25,1578
2017-02-26,1578
2017-02-27,1578
2017-02-28,1578
2017-03-01,1578
2017-03-02,1578
2017-03-03,1578
2017-03-04,1578
2017-03-05,1578
2017-03-06,1578
2017-03-07,1578
2017-03-08,1578
2017-03-09,1578
2017-03-10,1578
2017-03-11,1578
2017-03-12,1578
2017-03-13,1578
2017-03-14,1578
2017-03-15,1578
2017-03-16,1578
2017-03-17,1578
2017-03-18,1578
2017-03-19,1578
2017-03-20,1578
2017-03-21,1578
2017-03-22,1578
2017-03-23,1578
2017-03-24,1578
2017-03-25,1578
2017-03-26,1578
2017-03-27,1578
2017-03-28,1578
2017-03-29,1578
2017-03-30,1578
2017-03-31,1578
2017-04-01,1578
2017-04-02,1578
2017-04-03,1578
2017-04-04,1578
2017-04-12,1578
2017-04-13,1578
2017-04-14,1578
2017-04-15,1578
2017-04-16,1578
2017-04-17,1578
2017-04-18,1578
2017-04-19,1578
2017-04-20,1578
2017-04-21,1578
2017-04-22,1578
2017-04-23,1578
2017-04-24,1578
2017-04-25,1578
2017-04-26,1578
2017-04-27,1578
2017-04-28,1578
2017-04-29,1578
2017-04-30,1578
2017-05-01,1578
2017-05-02,1578
2017-05-03,1578
2017-05-04,1578
2017-05-05,1578
2017-05-06,1578
2017-05-07,1578
2017-05-08,1578
2017-05-09,1578
2017-05-10,1578
2017-05-11,1578
2017-05-12,1578
2017-05-13,1649
2017-05-14,1649
2017-05-15,1649
2017-05-16,1649
2017-05-17,1649
2017-05-18,1649
2017-05-19,1649
2017-05-20,1649
2017-05-21,1649
2017-05-22,1649
2017-05-23,1649
2017-05-24,1649
2017-05-25,1649
2017-05-26,1649
2017-05-27,1649
2017-05-28,1649
2017-05-29,1649
2017-05-30,1649
2017-05-31,1649
2017-06-01,1649
2017-06-02,1649
2017-06-03,1649
2017-06-04,1649
2017-06-05,1649
2017-06-06,1649
2017-06-07,1649
2017-06-08,1649
2017-06-09,1649
2017-06-10,1649
2017-06-11,1649
2017-06-12,1649
2017-06-13,1649
2017-06-14,1649
2017-06-15,1649
2017-06-16,1649
2017-06-17,1649
2017-06-18,1649
2017-06-19,1649
2017-06-20,1649
2017-06-21,1649
2017-06-22,1649
2017-06-23,1649
2017-06-24,1649
2017-06-25,1649
2017-06-26,1649
2017-06-27,1649
2017-06-28,1649
2017-06-29,1649
2017-06-30,1649
2017-07-01,1649
2017-07-02,1649
2017-07-03,1649
2017-07-04,1649
2017-07-05,1649
2017-07-06,1649
2017-07-07,1649
2017-07-08,1649
2017-07-13,1649
2017-07-14,1649
2017-07-15,1649
2017-07-16,1649
2017-07-17,1649
2017-07-18,1649
2017-07-19,1649
2017-07-20,1649
2017-07-21,1649
2017-07-22,1649
2017-07-23,1649
2017-07-24,1649
2017-07-25,1649
2017-07-26,1649
2017-07-27,1649
2017-07-28,1649
2017-07-29,1649
2017-07-30,1649
2017-07-31,1649
2017-08-01,1649
2017-08-02,1649
2017-08-03,1649
2017-08-04,1721
2017-08-05,1721
2017-08-06,1721
2017-08-09,1721
2017-08-10,1721
2017-08-11,1721
2017-08-12,1721
2017-08-13,1721
2017-08-14,1721
2017-08-15,1721
2017-08-16,1721
2017-08-17,1721
2017-08-18,1721
2017-08-19,1721
2017-08-20,1721
2017-08-21,1721
2017-08-22,1721
2017-08-23,1721
2017-08-24,1721
2017-08-25,1721
2017-08-26,1721
2017-08-27,1721
2017-08-28,1721
2017-08-29,1721
2017-08-30,1721
2017-08-31,1721
2017-09-01,1721
2017-09-02,1721
2017-09-03,1721
2017-09-04,1721
2017-09-05,1721
2017-09-06,1721
2017-09-07,1721
2017-09-08,1721
2017-09-09,1721
2017-09-10,1721
2017-09-11,1721
2017-09-12,1721
2017-09-13,1721
2017-09-14,1721
2017-09-15,1721
2017-09-16,1721
2017-09-17,1721
2017-09-18,1721
2017-09-19,1721
2017-09-20,1721
2017-09-21,1721
2017-09-22,1721
2017-09-23,1721
2017-09-24,1721
2017-09-25,1721
2017-09-26,1721
2017-09-27,1721
2017-09-28,1721
2017-09-29,1721
2017-09-30,1721
2017-10-01,1721
2017-10-02,1721
2017-10-03,1721
2017-10-04,1721
2017-10-05,1721
2017-10-06,1721
2017-10-07,1721
2017-10-08,1721
2017-10-09,1721
2017-10-10,1721
2017-10-11,1721
2017-10-12,1721
2017-10-13,1721
2017-10-14,1721
2017-10-15,1721
2017-10-16,1721
2017-10-17,1721
2017-10-18,1721
2017-10-19,1721
2017-10-20,1721
2017-10-21,1721
2017-10-22,1721
2017-10-23,1721
2017-10-24,1721
2017-10-25,1799
2017-10-26,1799
2017-10-27,1799
2017-10-28,1799
2017-10-29,1799
2017-10-30,1799
2017-10-31,1799
2017-11-01,1799
2017-11-02,1799
2017-11-03,1799
2017-11-04,1799
2017-11-05,1799
2017-11-06,1799
2017-11-07,1799
2017-11-08,1799
2017-11-09,1799
2017-11-10,1799
2017-11-11,1799
2017-11-12,1799
2017-11-13,1799
2017-11-14,1799
2017-11-15,1799
2017-11-16,1799
2017-11-17,1799
2017-11-18,1799
2017-11-19,1799
2017-11-20,1799
2017-11-21,1799
2017-11-22,1799
2017-11-23,1799
2017-11-24,1799
2017-11-25,1799
2017-11-26,1799
2017-11-27,1799
2017-11-28,1799
2017-11-29,1799
2017-11-30,1799
2017-12-01,1799
2017-12-02,1799
2017-12-03,1799
2017-12-04,1799
2017-12-05,1799
2017-12-06,1799
2017-12-07,1799
2017-12-08,1799
2017-12-09,1799
2017-12-10,1799
2017-12-11,1799
2017-12-12,1799
2017-12-13,1799
2017-12-14,1799
2017-12-15,1799
2017-12-16,1799
2017-12-17,1799
2017-12-18,1799
2017-12-19,1799
2017-12-20,1799
2017-12-21,1799
2017-12-22,1799
2017-12-23,1799
2017-12-24,1799
2017-12-25,1799
2017-12-26,1799
2017-12-27,1799
2017-12-28,1799
2017-12-29,1799
2017-12-30,1799
2017-12-31,1799
2018-01-01,1799
2018-01-02,1799
2018-01-03,1799
2018-01-04,1799
2018-01-05,1799
2018-01-06,1799
2018-01-07,1799
2018-01-08,1799
2018-01-09,1799
2018-01-10,1799
2018-01-11,1799
2018-01-12,1799
2018-01-13,1799
2018-01-14,1799
2018-01-15,1881
2018-01-16,1881
2018-01-17,1881
2018-01-18,1881
2018-01-19,1881
2018-01-20,1881
2018-01-21,1881
2018-01-22,1881
2018-01-23,1881
2018-01-24,1881
2018-01-25,1881
2018-01-26,1881
2018-01-27,1881
2018-01-28,1881
2018-01-29,1881
2018-01-30,1881
2018-01-31,1881
2018-02-01,1881
2018-02-02,1881
2018-02-03,1881
2018-02-04,1881
2018-02-05,1881
2018-02-06,1881
2018-02-07,1881
2018-02-08,1881
2018-02-09,1881
2018-02-10,1881
2018-02-11,1881
2018-02-12,1881
2018-02-13,1881
2018-02-14,1881
2018-02-15,1881
2018-02-16,1881
2018-02-17,1881
2018-02-18,1881
2018-02-19,1881
2018-02-20,1881
2018-02-21,1881
2018-02-22,1881
2018-02-23,1881
2018-02-24,1881
2018-02-25,1881
2018-02-26,1881
2018-02-27,1966
2018-02-28,1966
2018-03-01,1966
2018-03-02,1966
2018-03-03,1966
2018-03-04,1966
2018-03-05,1966
2018-03-06,1966
2018-03-07,1966
2018-03-08,1966
2018-03-09,1966
2018-03-10,1966
2018-03-11,1966
2018-03-12,1966
2018-03-13,1966
2018-03-14,1966
2018-03-15,1966
2018-03-16,1966
2018-03-17,1966
2018-03-18,1966
2018-03-20,1966
2018-03-21,1966
2018-03-23,1966
2018-03-24,1966
2018-03-25,1966
2018-03-26,1966
2018-03-27,1966
2018-03-28,1966
2018-03-29,1966
2018-03-30,1966
2018-03-31,1966
2018-04-01,1966
2018-04-02,1966
2018-04-03,1966
2018-04-04,1966
2018-04-05,1966
2018-04-06,1966
2018-04-07,1966
2018-04-08,1966
2018-04-09,1966
2018-04-10,1966
2018-04-11,1966
2018-04-12,1966
2018-04-13,2057
2018-04-14,2057
2018-04-15,2057
2018-04-16,2057
2018-04-17,2057
2018-04-18,2057
2018-04-19,2057
2018-04-20,2057
2018-04-21,2057
2018-04-22,2057
2018-04-23,2057
2018-04-24,2057
2018-04-25,2057
2018-04-26,2057
2018-04-27,2057
2018-04-28,2057
2018-04-29,2057
2018-04-30,2057
2018-05-01,2057
2018-05-02,2057
2018-05-03,2057
2018-05-04,2057
2018-05-05,2057
2018-05-06,2057
2018-05-07,2057
2018-05-08,2057
2018-05-09,2057
2018-05-10,2057
2018-05-11,2057
2018-05-12,2057
2018-05-13,2057
2018-05-14,2057
2018-05-15,2057
2018-05-16,2057
2018-05-17,2057
2018-05-18,2057
2018-05-19,2057
2018-05-20,2057
2018-05-21,2057
2018-05-22,2057
2018-05-23,2057
2018-05-24,2057
2018-05-25,2057
2018-05-26,2057
2018-05-27,2057
2018-05-28,2150
2018-05-29,2150
2018-05-30,2150
2018-05-31,2150
2018-06-01,2150
2018-06-02,2150
2018-06-03,2150
2018-06-04,2150
2018-06-05,2150
2018-06-06,2150
2018-06-07,2150
2018-06-08,2150
2018-06-09,2150
2018-06-10,2150
2018-06-11,2150
2018-06-12,2150
2018-06-13,2150
2018-06-14,2150
2018-06-15,2150
2018-06-16,2150
2018-06-17,2150
2018-06-18,2150
2018-06-19,2150
2018-06-20,2150
2018-06-21,2150
2018-06-22,2150
2018-06-23,2150
2018-06-24,2150
2018-06-25,2150
2018-06-26,2150
2018-06-27,2150
2018-06-28,2150
2018-06-29,2150
2018-06-30,2150
2018-07-01,2150
2018-07-02,2150
2018-07-03,2150
2018-07-04,2150
2018-07-05,2150
2018-07-06,2150
2018-07-07,2150
2018-07-08,2150
2018-07-09,2246
2018-07-10,2246
2018-07-11,2246
2018-07-12,2246
2018-07-13,2246
2018-07-14,2246
2018-07-15,2246
2018-07-16,2246
2018-07-17,2246
2018-07-18,2246
2018-07-19,2246
2018-07-20,2246
2018-07-21,2246
2018-07-22,2246
2018-07-23,2246
2018-07-24,2246
2018-07-25,2246
2018-07-26,2246
2018-07-27,2246
2018-07-28,2246
2018-07-29,2246
2018-07-30,2246
2018-07-31,2246
2018-08-01,2246
2018-08-02,2246
2018-08-03,2246
2018-08-04,2246
2018-08-05,2246
2018-08-06,2246
2018-08-07,2246
2018-08-08,2246
2018-08-09,2246
2018-08-10,2246
2018-08-11,2246
2018-08-12,2246
2018-08-14,2308
2018-08-16,2308
2018-08-17,2308
2018-08-18,2308
2018-08-19,2308
2018-08-20,2308
2018-08-21,2308
2018-08-22,2308
2018-08-23,2308
2018-08-24,2308
2018-08-25,2308
2018-08-26,2308
2018-08-27,2308
2018-08-28,2308
2018-08-29,2308
2018-08-30,2308
2018-08-31,2308
2018-09-01,2308
2018-09-02,2308
2018-09-03,2308
2018-09-04,2308
2018-09-05,2308
2018-09-06,2308
2018-09-07,2308
2018-09-08,2308
2018-09-09,2308
2018-09-10,2308
2018-09-11,2308
2018-09-12,2308
2018-09-13,2308
2018-09-14,2404
2018-09-15,2404
2018-09-16,2404
2018-09-17,2404
2018-09-18,2404
2018-09-19,2404
2018-09-20,2404
2018-09-21,2404
2018-09-22,2404
2018-09-23,2404
2018-09-24,2404
2018-09-25,2404
2018-09-26,2404
2018-09-27,2404
2018-09-28,2404
2018-09-29,2404
2018-09-30,2404
2018-10-01,2404
2018-10-02,2404
2018-10-03,2404
2018-10-04,2404
2018-10-05,2404
2018-10-06,2404
2018-10-07,2404
2018-10-08,2404
2018-10-09,2404
2018-10-10,2404
2018-10-11,2404
2018-10-12,2404
2018-10-13,2404
2018-10-14,2404
2018-10-15,2517
2018-10-16,2517
2018-10-17,2517
2018-10-18,2517
2018-10-19,2517
2018-10-20,2517
2018-10-21,2517
2018-10-22,2517
2018-10-23,2517
2018-10-24,2517
2018-10-25,2517
2018-10-26,2517
2018-10-27,2517
2018-10-28,2517
2018-10-29,2517
2018-10-30,2517
2018-10-31,2517
2018-11-01,2517
2018-11-03,2517
2018-11-04,2517
2018-11-05,2517
2018-11-06,2517
2018-11-07,2517
2018-11-08,2633
2018-11-09,2633
2018-11-10,2633
2018-11-11,2633
2018-11-12,2633
2018-11-13,2633
2018-11-14,2633
2018-11-15,2633
2018-11-16,2633
2018-11-17,2633
2018-11-18,2633
2018-11-19,2633
2018-11-20,2633
2018-11-21,2633
2018-11-22,2633
2018-11-23,2633
2018-11-24,2633
2018-11-25,2744
2018-11-26,2744
2018-11-27,2744
2018-11-28,2744
2018-11-29,2744
2018-12-01,2744
2018-12-02,2744
2018-12-03,2744
2018-12-04,2744
2018-12-05,2744
2018-12-07,2744
2018-12-09,2744
2018-12-10,2744
2018-12-11,2744
2018-12-12,2744
2018-12-13,2855
2018-12-14,2855
2018-12-15,2855
2018-12-16,2855
2018-12-17,2855
2018-12-18,2855
2018-12-19,2855
2018-12-20,2855
2018-12-21,2855
2018-12-22,2855
2018-12-23,2855
2018-12-24,2855
2018-12-25,2855
2018-12-26,2855
2018-12-27,2855
2018-12-28,2855
2018-12-29,2982
2018-12-30,2982
2018-12-31,2982
2019-01-01,2982
2019-01-02,2982
2019-01-03,2982
2019-01-04,2982
2019-01-05,2982
2019-01-06,2982
2019-01-08,2982
2019-01-10,2982
2019-01-11,2982
2019-01-12,2982
2019-01-13,2982
2019-01-14,2982
2019-01-15,2982
2019-01-17,2982
2019-01-18,3121
2019-01-19,3121
2019-01-20,3121
2019-01-21,3121
2019-01-22,3121
2019-01-23,3121
2019-01-24,3121
2019-01-25,3121
2019-01-26,3121
2019-01-27,3121
2019-01-29,3121
2019-01-30,3121
2019-01-31,3121
2019-02-01,3121
2019-02-02,3121
2019-02-03,3121
2019-02-04,3121
2019-02-05,3121
2019-02-06,3262
2019-02-07,3262
2019-02-08,3262
2019-02-09,3262
2019-02-10,3262
2019-02-11,3262
2019-02-12,3262
2019-02-13,3262
2019-02-14,3262
2019-02-15,3262
2019-02-16,3262
2019-02-17,3262
2019-02-18,3262
2019-02-19,3262
2019-02-20,3262
2019-02-21,3262
2019-02-22,3262
2019-02-23,3262
2019-02-24,3262
2019-02-25,3419
2019-02-26,3419
2019-02-27,3419
2019-02-28,3419
2019-03-01,3419
2019-03-02,3419
2019-03-03,3419
2019-03-04,3419
2019-03-05,3419
2019-03-06,3419
2019-03-07,3419
2019-03-08,3419
2019-03-09,3419
2019-03-10,3419
2019-03-11,3419
2019-03-12,3419
2019-03-13,3419
2019-03-14,3419
2019-03-15,3419
2019-03-16,3419
2019-03-17,3419
2019-03-18,3419
