date_obj,Desert%20devil%20fur price
2016-03-11,1137
2016-03-12,1137
2016-03-13,1137
2016-03-14,1137
2016-03-15,1137
2016-03-16,1137
2016-03-17,1137
2016-03-18,1137
2016-03-19,1137
2016-03-20,1137
2016-03-21,1137
2016-03-22,1137
2016-03-23,1137
2016-03-24,1137
2016-03-25,1137
2016-03-26,1137
2016-03-27,1137
2016-03-28,1137
2016-03-29,1137
2016-03-30,1137
2016-03-31,1137
2016-04-01,1137
2016-04-02,1137
2016-04-03,1137
2016-04-04,1137
2016-04-05,1137
2016-04-06,1137
2016-04-07,1137
2016-04-08,1137
2016-04-09,1137
2016-04-10,1137
2016-04-11,1137
2016-04-12,1137
2016-04-13,1137
2016-04-14,1137
2016-04-15,1137
2016-04-16,1137
2016-04-17,1137
2016-04-18,1137
2016-04-19,1137
2016-04-20,1137
2016-04-21,1137
2016-04-22,1137
2016-04-23,1137
2016-04-24,1137
2016-04-25,1137
2016-04-26,1137
2016-04-27,1137
2016-04-28,1137
2016-04-29,1137
2016-04-30,1137
2016-05-01,1137
2016-05-02,1137
2016-05-03,1137
2016-05-04,1137
2016-05-05,1137
2016-05-06,1137
2016-05-07,1137
2016-05-08,1137
2016-05-09,1137
2016-05-10,1137
2016-05-11,1106
2016-05-12,1106
2016-05-13,1106
2016-05-14,1106
2016-05-15,1106
2016-05-16,1106
2016-05-17,1106
2016-05-18,1106
2016-05-19,1106
2016-05-22,1106
2016-05-23,1106
2016-05-24,1106
2016-05-25,1106
2016-05-26,1106
2016-05-27,1106
2016-05-28,1106
2016-05-29,1106
2016-05-30,1106
2016-05-31,1106
2016-06-01,1106
2016-06-02,1106
2016-06-03,1106
2016-06-04,1106
2016-06-05,1106
2016-06-06,1106
2016-06-07,1106
2016-06-08,1106
2016-06-09,1106
2016-06-10,1106
2016-06-11,1106
2016-06-12,1106
2016-06-13,1106
2016-06-14,1106
2016-06-15,1106
2016-06-16,1106
2016-06-17,1106
2016-06-18,1106
2016-06-19,1106
2016-06-20,1106
2016-06-21,1106
2016-06-22,1106
2016-06-23,1106
2016-06-24,1106
2016-06-25,1106
2016-06-26,1106
2016-06-27,1106
2016-06-28,1106
2016-06-29,1106
2016-06-30,1106
2016-07-01,1106
2016-07-02,1106
2016-07-03,1106
2016-07-04,1106
2016-07-05,1106
2016-07-06,1106
2016-07-07,1106
2016-07-08,1106
2016-07-09,1106
2016-07-10,1106
2016-07-11,1106
2016-07-12,1106
2016-07-13,1106
2016-07-14,1106
2016-07-15,1106
2016-07-16,1106
2016-07-17,1106
2016-07-18,1106
2016-07-23,1106
2016-07-24,1106
2016-07-25,1106
2016-07-26,1106
2016-07-27,1106
2016-07-28,1106
2016-07-29,1106
2016-07-30,1106
2016-07-31,1106
2016-08-01,1106
2016-08-02,1106
2016-08-03,1106
2016-08-04,1106
2016-08-05,1106
2016-08-06,1096
2016-08-07,1096
2016-08-08,1096
2016-08-09,1096
2016-08-10,1096
2016-08-11,1096
2016-08-12,1096
2016-08-13,1096
2016-08-14,1096
2016-08-15,1096
2016-08-16,1096
2016-08-17,1096
2016-08-18,1096
2016-08-19,1096
2016-08-20,1096
2016-08-21,1096
2016-08-22,1096
2016-08-23,1096
2016-08-24,1096
2016-08-25,1096
2016-08-26,1096
2016-08-28,1096
2016-08-31,1096
2016-09-01,1096
2016-09-02,1096
2016-09-03,1096
2016-09-04,1096
2016-09-05,1096
2016-09-06,1096
2016-09-07,1096
2016-09-08,1096
2016-09-09,1096
2016-09-10,1096
2016-09-11,1096
2016-09-12,1096
2016-09-13,1096
2016-09-14,1096
2016-09-15,1096
2016-09-16,1096
2016-09-17,1096
2016-09-18,1096
2016-09-19,1096
2016-09-20,1096
2016-09-21,1096
2016-09-22,1096
2016-09-23,1096
2016-09-24,1096
2016-09-25,1096
2016-09-26,1096
2016-09-27,1096
2016-09-28,1096
2016-09-29,1096
2016-09-30,1096
2016-10-01,1096
2016-10-02,1096
2016-10-03,1096
2016-10-04,1096
2016-10-05,1096
2016-10-06,1096
2016-10-07,1096
2016-10-08,1096
2016-10-09,1096
2016-10-10,1096
2016-10-11,1096
2016-10-12,1096
2016-10-13,1096
2016-10-14,1096
2016-10-15,1096
2016-10-16,1096
2016-10-17,1096
2016-10-18,1096
2016-10-19,1096
2016-10-20,1096
2016-10-21,1096
2016-10-22,1096
2016-10-23,1096
2016-10-24,1096
2016-10-25,1096
2016-10-26,1096
2016-10-27,1096
2016-10-28,1096
2016-10-29,1096
2016-10-30,1096
2016-10-31,1096
2016-11-01,1096
2016-11-02,1096
2016-11-03,1096
2016-11-04,1096
2016-11-05,1096
2016-11-06,1096
2016-11-07,1096
2016-11-08,1096
2016-11-09,1096
2016-11-10,1096
2016-11-11,1096
2016-11-12,1096
2016-11-13,1096
2016-11-14,1096
2016-11-15,1096
2016-12-07,1085
2016-12-08,1085
2016-12-09,1085
2016-12-10,1085
2016-12-11,1085
2016-12-12,1085
2016-12-13,1085
2016-12-14,1085
2016-12-15,1085
2016-12-16,1085
2016-12-17,1085
2016-12-18,1085
2016-12-19,1085
2016-12-20,1085
2016-12-21,1085
2016-12-22,1085
2016-12-23,1085
2016-12-24,1085
2016-12-25,1085
2016-12-26,1085
2016-12-27,1085
2016-12-28,1085
2016-12-29,1085
2016-12-30,1085
2016-12-31,1085
2017-01-01,1085
2017-01-02,1085
2017-01-03,1085
2017-01-04,1085
2017-01-05,1085
2017-01-06,1085
2017-01-07,1085
2017-01-08,1085
2017-01-09,1085
2017-01-10,1085
2017-01-11,1085
2017-01-12,1085
2017-01-13,1085
2017-01-14,1085
2017-01-15,1085
2017-01-16,1085
2017-01-17,1085
2017-01-18,1085
2017-01-19,1085
2017-01-20,1085
2017-01-21,1085
2017-01-22,1085
2017-01-23,1085
2017-01-27,1085
2017-01-28,1085
2017-01-29,1085
2017-01-30,1085
2017-01-31,1085
2017-02-01,1085
2017-02-02,1085
2017-02-03,1085
2017-02-04,1085
2017-02-05,1085
2017-02-06,1085
2017-02-07,1085
2017-02-08,1085
2017-02-09,1085
2017-02-10,1085
2017-02-11,1085
2017-02-12,1085
2017-02-13,1085
2017-02-14,1085
2017-02-15,1085
2017-02-16,1085
2017-02-18,1085
2017-02-19,1085
2017-02-20,1085
2017-02-21,1085
2017-02-22,1085
2017-02-23,1085
2017-02-24,1085
2017-02-25,1085
2017-02-26,1085
2017-02-27,1085
2017-02-28,1085
2017-03-01,1085
2017-03-02,1085
2017-03-03,1085
2017-03-04,1085
2017-03-05,1085
2017-03-06,1097
2017-03-07,1097
2017-03-08,1097
2017-03-09,1097
2017-03-10,1097
2017-03-11,1097
2017-03-12,1097
2017-03-13,1097
2017-03-14,1097
2017-03-15,1097
2017-03-16,1097
2017-03-17,1097
2017-03-18,1097
2017-03-19,1097
2017-03-20,1097
2017-03-21,1097
2017-03-22,1097
2017-03-23,1097
2017-03-24,1097
2017-03-25,1097
2017-03-26,1097
2017-03-27,1097
2017-03-28,1097
2017-03-29,1097
2017-03-30,1097
2017-03-31,1097
2017-04-01,1097
2017-04-02,1097
2017-04-03,1097
2017-04-04,1097
2017-04-12,1097
2017-04-13,1097
2017-04-14,1097
2017-04-15,1097
2017-04-16,1097
2017-04-17,1097
2017-04-18,1097
2017-04-19,1097
2017-04-20,1097
2017-04-21,1097
2017-04-22,1097
2017-04-23,1097
2017-04-24,1097
2017-04-25,1097
2017-04-26,1097
2017-04-27,1097
2017-04-28,1097
2017-04-29,1097
2017-04-30,1097
2017-05-01,1097
2017-05-02,1097
2017-05-03,1097
2017-05-04,1097
2017-05-05,1097
2017-05-06,1097
2017-05-07,1097
2017-05-08,1097
2017-05-09,1097
2017-05-10,1097
2017-05-11,1097
2017-05-12,1097
2017-05-13,1097
2017-05-14,1097
2017-05-15,1097
2017-05-16,1134
2017-05-17,1134
2017-05-18,1134
2017-05-19,1134
2017-05-20,1134
2017-05-21,1134
2017-05-22,1134
2017-05-23,1134
2017-05-24,1134
2017-05-25,1134
2017-05-26,1134
2017-05-27,1134
2017-05-28,1134
2017-05-29,1134
2017-05-30,1134
2017-05-31,1134
2017-06-01,1134
2017-06-02,1134
2017-06-03,1134
2017-06-04,1134
2017-06-05,1134
2017-06-06,1134
2017-06-07,1134
2017-06-08,1134
2017-06-09,1134
2017-06-10,1134
2017-06-11,1134
2017-06-12,1134
2017-06-13,1134
2017-06-14,1134
2017-06-15,1134
2017-06-16,1134
2017-06-17,1134
2017-06-18,1134
2017-06-19,1134
2017-06-20,1134
2017-06-21,1134
2017-06-22,1134
2017-06-23,1134
2017-06-24,1134
2017-06-25,1134
2017-06-26,1134
2017-06-27,1134
2017-06-28,1134
2017-06-29,1134
2017-06-30,1134
2017-07-01,1134
2017-07-02,1134
2017-07-03,1134
2017-07-04,1134
2017-07-05,1134
2017-07-06,1134
2017-07-07,1134
2017-07-08,1134
2017-07-13,1134
2017-07-14,1134
2017-07-15,1134
2017-07-16,1134
2017-07-17,1134
2017-07-18,1134
2017-07-19,1134
2017-07-20,1134
2017-07-21,1134
2017-07-22,1134
2017-07-23,1134
2017-07-24,1134
2017-07-25,1134
2017-07-26,1134
2017-07-27,1143
2017-07-28,1143
2017-07-29,1143
2017-07-30,1143
2017-07-31,1143
2017-08-01,1143
2017-08-02,1143
2017-08-03,1143
2017-08-04,1143
2017-08-05,1143
2017-08-06,1143
2017-08-09,1143
2017-08-10,1143
2017-08-11,1143
2017-08-12,1143
2017-08-13,1143
2017-08-14,1143
2017-08-15,1143
2017-08-16,1143
2017-08-17,1143
2017-08-18,1143
2017-08-19,1143
2017-08-20,1143
2017-08-21,1143
2017-08-22,1143
2017-08-23,1143
2017-08-24,1143
2017-08-25,1143
2017-08-26,1143
2017-08-27,1143
2017-08-28,1143
2017-08-29,1143
2017-08-30,1143
2017-08-31,1143
2017-09-01,1143
2017-09-03,1143
2017-09-04,1143
2017-09-05,1143
2017-09-06,1143
2017-09-07,1143
2017-09-08,1143
2017-09-09,1143
2017-09-10,1143
2017-09-11,1143
2017-09-12,1143
2017-09-13,1143
2017-09-14,1143
2017-09-15,1143
2017-09-16,1143
2017-09-17,1143
2017-09-18,1143
2017-09-19,1143
2017-09-20,1143
2017-09-21,1143
2017-09-22,1143
2017-09-23,1143
2017-09-24,1143
2017-09-25,1143
2017-09-26,1143
2017-09-27,1143
2017-09-28,1143
2017-09-29,1143
2017-09-30,1143
2017-10-01,1143
2017-10-02,1143
2017-10-03,1143
2017-10-04,1143
2017-10-05,1143
2017-10-06,1143
2017-10-07,1143
2017-10-08,1143
2017-10-09,1143
2017-10-10,1143
2017-10-11,1143
2017-10-12,1143
2017-10-13,1143
2017-10-14,1143
2017-10-15,1143
2017-10-16,1193
2017-10-17,1193
2017-10-18,1193
2017-10-19,1193
2017-10-20,1193
2017-10-21,1193
2017-10-22,1193
2017-10-23,1193
2017-10-24,1193
2017-10-25,1193
2017-10-26,1193
2017-10-27,1193
2017-10-28,1193
2017-10-29,1193
2017-10-30,1193
2017-10-31,1193
2017-11-01,1193
2017-11-02,1193
2017-11-03,1193
2017-11-04,1193
2017-11-05,1193
2017-11-06,1193
2017-11-07,1193
2017-11-08,1193
2017-11-09,1193
2017-11-10,1193
2017-11-11,1193
2017-11-12,1193
2017-11-13,1193
2017-11-14,1193
2017-11-15,1193
2017-11-16,1193
2017-11-17,1193
2017-11-18,1193
2017-11-19,1193
2017-11-20,1193
2017-11-21,1193
2017-11-22,1193
2017-11-23,1193
2017-11-24,1193
2017-11-25,1193
2017-11-26,1193
2017-11-27,1193
2017-11-28,1193
2017-11-29,1193
2017-11-30,1193
2017-12-01,1193
2017-12-02,1193
2017-12-03,1193
2017-12-04,1193
2017-12-05,1193
2017-12-06,1193
2017-12-07,1193
2017-12-08,1193
2017-12-09,1193
2017-12-10,1193
2017-12-11,1193
2017-12-12,1193
2017-12-13,1193
2017-12-14,1193
2017-12-15,1193
2017-12-16,1193
2017-12-17,1193
2017-12-18,1193
2017-12-19,1193
2017-12-20,1193
2017-12-21,1193
2017-12-22,1193
2017-12-23,1193
2017-12-24,1193
2017-12-25,1193
2017-12-26,1193
2017-12-27,1193
2017-12-28,1193
2017-12-29,1193
2017-12-30,1193
2017-12-31,1193
2018-01-01,1193
2018-01-02,1193
2018-01-03,1193
2018-01-04,1193
2018-01-05,1193
2018-01-06,1193
2018-01-07,1193
2018-01-08,1193
2018-01-09,1193
2018-01-10,1193
2018-01-11,1193
2018-01-12,1193
2018-01-13,1193
2018-01-14,1193
2018-01-15,1193
2018-01-16,1193
2018-01-17,1193
2018-01-18,1193
2018-01-19,1193
2018-01-20,1193
2018-01-21,1193
2018-01-22,1234
2018-01-23,1234
2018-01-25,1234
2018-01-26,1234
2018-01-27,1234
2018-01-28,1234
2018-01-29,1234
2018-01-30,1234
2018-01-31,1234
2018-02-01,1234
2018-02-02,1234
2018-02-03,1234
2018-02-04,1234
2018-02-05,1234
2018-02-06,1234
2018-02-07,1234
2018-02-08,1234
2018-02-09,1234
2018-02-10,1234
2018-02-11,1234
2018-02-12,1234
2018-02-13,1234
2018-02-14,1234
2018-02-15,1234
2018-02-16,1234
2018-02-17,1234
2018-02-18,1234
2018-02-19,1234
2018-02-20,1234
2018-02-21,1234
2018-02-22,1234
2018-02-23,1234
2018-02-24,1234
2018-02-25,1234
2018-02-26,1234
2018-02-27,1234
2018-02-28,1287
2018-03-01,1287
2018-03-02,1287
2018-03-03,1287
2018-03-04,1287
2018-03-05,1287
2018-03-06,1287
2018-03-07,1287
2018-03-08,1287
2018-03-09,1287
2018-03-10,1287
2018-03-11,1287
2018-03-12,1287
2018-03-13,1287
2018-03-14,1287
2018-03-15,1287
2018-03-16,1287
2018-03-17,1287
2018-03-18,1287
2018-03-19,1287
2018-03-20,1287
2018-03-21,1287
2018-03-23,1287
2018-03-24,1287
2018-03-25,1287
2018-03-26,1287
2018-03-27,1287
2018-03-28,1287
2018-03-29,1287
2018-03-30,1287
2018-03-31,1287
2018-04-01,1287
2018-04-02,1287
2018-04-03,1287
2018-04-04,1287
2018-04-05,1287
2018-04-06,1287
2018-04-07,1287
2018-04-08,1287
2018-04-09,1337
2018-04-10,1337
2018-04-11,1337
2018-04-12,1337
2018-04-13,1337
2018-04-14,1337
2018-04-15,1337
2018-04-16,1337
2018-04-17,1337
2018-04-18,1337
2018-04-19,1337
2018-04-20,1337
2018-04-21,1337
2018-04-22,1337
2018-04-23,1337
2018-04-24,1337
2018-04-25,1337
2018-04-26,1337
2018-04-27,1337
2018-04-28,1337
2018-04-29,1337
2018-04-30,1337
2018-05-01,1337
2018-05-03,1337
2018-05-04,1337
2018-05-05,1337
2018-05-07,1337
2018-05-08,1337
2018-05-09,1337
2018-05-10,1337
2018-05-11,1337
2018-05-12,1337
2018-05-13,1337
2018-05-14,1337
2018-05-15,1337
2018-05-16,1337
2018-05-17,1337
2018-05-18,1337
2018-05-19,1337
2018-05-20,1337
2018-05-21,1337
2018-05-22,1337
2018-05-23,1337
2018-05-24,1386
2018-05-25,1386
2018-05-26,1386
2018-05-27,1386
2018-05-28,1386
2018-05-29,1386
2018-05-30,1386
2018-05-31,1386
2018-06-01,1386
2018-06-02,1386
2018-06-03,1386
2018-06-04,1386
2018-06-05,1386
2018-06-06,1386
2018-06-07,1386
2018-06-08,1386
2018-06-09,1386
2018-06-10,1386
2018-06-11,1386
2018-06-12,1386
2018-06-13,1386
2018-06-14,1386
2018-06-15,1386
2018-06-16,1386
2018-06-17,1386
2018-06-18,1386
2018-06-19,1386
2018-06-20,1386
2018-06-21,1386
2018-06-22,1386
2018-06-23,1386
2018-06-24,1386
2018-06-25,1386
2018-06-26,1386
2018-06-27,1386
2018-06-28,1386
2018-06-29,1386
2018-06-30,1383
2018-07-01,1383
2018-07-02,1383
2018-07-03,1383
2018-07-04,1383
2018-07-05,1383
2018-07-06,1383
2018-07-07,1383
2018-07-08,1383
2018-07-09,1383
2018-07-10,1383
2018-07-11,1383
2018-07-12,1383
2018-07-13,1383
2018-07-14,1383
2018-07-15,1383
2018-07-16,1383
2018-07-17,1383
2018-07-18,1383
2018-07-19,1383
2018-07-20,1383
2018-07-21,1383
2018-07-22,1383
2018-07-23,1383
2018-07-24,1383
2018-07-25,1383
2018-07-26,1383
2018-07-27,1383
2018-07-28,1383
2018-07-29,1383
2018-07-30,1383
2018-07-31,1383
2018-08-01,1383
2018-08-02,1383
2018-08-03,1383
2018-08-04,1383
2018-08-05,1383
2018-08-06,1383
2018-08-07,1383
2018-08-08,1383
2018-08-09,1383
2018-08-10,1383
2018-08-11,1383
2018-08-12,1430
2018-08-14,1430
2018-08-16,1430
2018-08-17,1430
2018-08-18,1430
2018-08-19,1430
2018-08-20,1430
2018-08-21,1430
2018-08-22,1430
2018-08-23,1430
2018-08-24,1430
2018-08-25,1430
2018-08-26,1430
2018-08-27,1430
2018-08-28,1430
2018-08-29,1430
2018-08-30,1430
2018-08-31,1430
2018-09-01,1435
2018-09-02,1435
2018-09-03,1435
2018-09-04,1435
2018-09-05,1435
2018-09-06,1435
2018-09-07,1435
2018-09-08,1435
2018-09-09,1435
2018-09-10,1435
2018-09-11,1435
2018-09-12,1435
2018-09-13,1435
2018-09-14,1435
2018-09-15,1435
2018-09-16,1435
2018-09-17,1435
2018-09-18,1435
2018-09-19,1435
2018-09-20,1435
2018-09-21,1435
2018-09-22,1435
2018-09-23,1435
2018-09-24,1435
2018-09-25,1435
2018-09-26,1435
2018-09-27,1435
2018-09-28,1435
2018-09-29,1435
2018-09-30,1435
2018-10-01,1435
2018-10-02,1430
2018-10-03,1430
2018-10-04,1430
2018-10-05,1430
2018-10-06,1430
2018-10-07,1430
2018-10-08,1430
2018-10-09,1430
2018-10-10,1430
2018-10-11,1430
2018-10-12,1430
2018-10-13,1430
2018-10-14,1430
2018-10-15,1430
2018-10-16,1430
2018-10-17,1430
2018-10-18,1430
2018-10-19,1430
2018-10-20,1430
2018-10-21,1430
2018-10-22,1430
2018-10-23,1430
2018-10-24,1430
2018-10-25,1430
2018-10-26,1430
2018-10-27,1430
2018-10-28,1430
2018-10-29,1430
2018-10-30,1430
2018-10-31,1430
2018-11-01,1430
2018-11-03,1430
2018-11-04,1454
2018-11-05,1454
2018-11-06,1454
2018-11-07,1454
2018-11-08,1454
2018-11-09,1454
2018-11-10,1454
2018-11-11,1454
2018-11-12,1454
2018-11-13,1454
2018-11-14,1454
2018-11-15,1454
2018-11-16,1454
2018-11-17,1454
2018-11-18,1454
2018-11-19,1454
2018-11-20,1454
2018-11-21,1454
2018-11-22,1454
2018-11-23,1454
2018-11-24,1445
2018-11-25,1445
2018-11-26,1445
2018-11-27,1445
2018-11-28,1445
2018-11-29,1445
2018-12-01,1445
2018-12-02,1445
2018-12-03,1445
2018-12-04,1445
2018-12-05,1445
2018-12-07,1445
2018-12-09,1445
2018-12-10,1437
2018-12-11,1437
2018-12-12,1437
2018-12-13,1437
2018-12-14,1437
2018-12-15,1437
2018-12-16,1437
2018-12-17,1437
2018-12-18,1437
2018-12-19,1437
2018-12-20,1437
2018-12-21,1437
2018-12-22,1437
2018-12-23,1437
2018-12-24,1437
2018-12-25,1390
2018-12-26,1390
2018-12-27,1390
2018-12-28,1390
2018-12-29,1390
2018-12-30,1390
2018-12-31,1390
2019-01-01,1390
2019-01-02,1390
2019-01-03,1390
2019-01-04,1390
2019-01-05,1390
2019-01-06,1390
2019-01-08,1332
2019-01-10,1332
2019-01-11,1332
2019-01-12,1332
2019-01-13,1332
2019-01-14,1332
2019-01-15,1332
2019-01-16,1332
2019-01-17,1332
2019-01-18,1332
2019-01-19,1332
2019-01-20,1318
2019-01-21,1318
2019-01-22,1318
2019-01-23,1318
2019-01-24,1318
2019-01-25,1318
2019-01-26,1318
2019-01-27,1318
2019-01-28,1318
2019-01-29,1318
2019-01-30,1318
2019-01-31,1318
2019-02-01,1318
2019-02-02,1318
2019-02-03,1265
2019-02-04,1265
2019-02-05,1265
2019-02-06,1265
2019-02-07,1265
2019-02-08,1265
2019-02-09,1265
2019-02-10,1265
2019-02-11,1265
2019-02-12,1265
2019-02-13,1265
2019-02-14,1265
2019-02-15,1265
2019-02-16,1265
2019-02-17,1265
2019-02-18,1265
2019-02-19,1265
2019-02-20,1265
2019-02-21,1223
2019-02-22,1223
2019-02-23,1223
2019-02-24,1223
2019-02-25,1223
2019-02-26,1223
2019-02-27,1223
2019-02-28,1223
2019-03-01,1223
2019-03-02,1223
2019-03-03,1223
2019-03-04,1223
2019-03-05,1223
2019-03-06,1223
2019-03-07,1223
2019-03-08,1223
2019-03-09,1223
2019-03-10,1223
2019-03-11,1223
2019-03-12,1223
2019-03-13,1223
2019-03-14,1223
2019-03-15,1223
2019-03-16,1223
2019-03-17,1223
2019-03-18,1199
2019-03-19,1199
2019-03-20,1199
2019-03-21,1199
2019-03-22,1199
2019-03-23,1199
2019-03-24,1199
2019-03-25,1199
2019-03-26,1199
2019-03-27,1199
2019-03-28,1199
