date_obj,Zenyte%20amulet price
2016-12-11,24352897
2016-12-12,24352897
2016-12-13,24352897
2016-12-14,24352897
2016-12-15,24352897
2016-12-16,24352897
2016-12-17,24352897
2016-12-18,24352897
2016-12-19,24352897
2016-12-20,24352897
2016-12-21,24352897
2016-12-22,24352897
2016-12-23,24352897
2016-12-24,24352897
2016-12-25,24352897
2016-12-26,24352897
2016-12-27,24352897
2016-12-28,24352897
2016-12-29,24352897
2016-12-30,24352897
2016-12-31,24352897
2017-01-01,24352897
2017-01-02,24352897
2017-01-03,24352897
2017-01-04,24352897
2017-01-05,24352897
2017-01-06,24352897
2017-01-07,24352897
2017-01-08,24352897
2017-01-09,24352897
2017-01-10,24352897
2017-01-11,24352897
2017-01-12,24352897
2017-01-13,24352897
2017-01-14,24352897
2017-01-15,24352897
2017-01-16,24352897
2017-01-17,24352897
2017-01-18,24352897
2017-01-19,24352897
2017-01-20,24352897
2017-01-21,24352897
2017-01-22,24352897
2017-01-27,24352897
2017-01-28,24352897
2017-01-29,24352897
2017-01-30,24352897
2017-01-31,24352897
2017-02-01,24352897
2017-02-02,24352897
2017-02-03,24352897
2017-02-04,24352897
2017-02-05,24352897
2017-02-06,24352897
2017-02-07,24352897
2017-02-08,23139652
2017-02-09,23139652
2017-02-10,23139652
2017-02-11,23139652
2017-02-12,23139652
2017-02-13,23139652
2017-02-14,23139652
2017-02-15,23139652
2017-02-16,23139652
2017-02-18,23139652
2017-02-19,23139652
2017-02-20,23139652
2017-02-21,23139652
2017-02-22,23139652
2017-02-23,23139652
2017-02-24,23139652
2017-02-25,23139652
2017-02-26,23139652
2017-02-27,23139652
2017-02-28,23139652
2017-03-01,23139652
2017-03-02,23139652
2017-03-03,23139652
2017-03-04,23139652
2017-03-05,23139652
2017-03-06,23139652
2017-03-07,23139652
2017-03-08,23139652
2017-03-09,23139652
2017-03-10,23139652
2017-03-11,23139652
2017-03-12,23139652
2017-03-13,23139652
2017-03-14,23139652
2017-03-15,23139652
2017-03-16,23139652
2017-03-17,23139652
2017-03-18,23139652
2017-03-19,23139652
2017-03-20,23139652
2017-03-21,23139652
2017-03-22,23139652
2017-03-23,23139652
2017-03-24,23139652
2017-03-25,23139652
2017-03-26,23139652
2017-03-27,23139652
2017-03-28,23139652
2017-03-29,23139652
2017-03-30,23139652
2017-03-31,23139652
2017-04-01,23139652
2017-04-02,23139652
2017-04-03,23139652
2017-04-04,23139652
2017-04-12,13800000
2017-04-13,13800000
2017-04-14,13800000
2017-04-15,13800000
2017-04-16,13800000
2017-04-17,13800000
2017-04-18,13800000
2017-04-19,13800000
2017-04-20,13800000
2017-04-21,13800000
2017-04-22,13800000
2017-04-23,13800000
2017-04-24,13800000
2017-04-25,13800000
2017-04-26,13800000
2017-04-27,13800000
2017-04-28,13800000
2017-04-29,13800000
2017-04-30,13800000
2017-05-01,13800000
2017-05-02,13800000
2017-05-03,13800000
2017-05-04,13800000
2017-05-05,13800000
2017-05-06,13800000
2017-05-07,13800000
2017-05-08,13800000
2017-05-09,13800000
2017-05-10,13800000
2017-05-11,13800000
2017-05-12,13800000
2017-05-13,13800000
2017-05-14,13800000
2017-05-15,13800000
2017-05-16,13800000
2017-05-17,13800000
2017-05-18,13800000
2017-05-19,13800000
2017-05-20,13800000
2017-05-21,13800000
2017-05-22,13800000
2017-05-23,13800000
2017-05-24,13800000
2017-05-25,13800000
2017-05-26,13800000
2017-05-27,13800000
2017-05-28,13800000
2017-05-29,13800000
2017-05-30,13800000
2017-05-31,13800000
2017-06-01,13800000
2017-06-02,13800000
2017-06-03,13800000
2017-06-06,13800000
2017-06-07,13800000
2017-06-08,13800000
2017-06-09,13800000
2017-06-10,13800000
2017-06-11,13800000
2017-06-12,13800000
2017-06-13,13800000
2017-06-14,13800000
2017-06-15,13800000
2017-06-16,13800000
2017-06-17,13800000
2017-06-18,13800000
2017-06-19,13800000
2017-06-20,13800000
2017-06-21,13800000
2017-06-22,13800000
2017-06-23,13800000
2017-06-24,13800000
2017-06-25,13800000
2017-06-26,13800000
2017-06-27,13800000
2017-06-28,13800000
2017-06-29,13800000
2017-06-30,13800000
2017-07-01,13782477
2017-07-02,13782477
2017-07-03,13782477
2017-07-04,13782477
2017-07-05,13782477
2017-07-06,13782477
2017-07-07,13782477
2017-07-08,13782477
2017-07-13,13782477
2017-07-14,13782477
2017-07-15,13782477
2017-07-16,13782477
2017-07-17,13782477
2017-07-18,13782477
2017-07-19,13782477
2017-07-20,13782477
2017-07-21,13782477
2017-07-22,13782477
2017-07-23,13782477
2017-07-24,13782477
2017-07-25,13782477
2017-07-26,13782477
2017-07-27,13782477
2017-07-28,13782477
2017-07-29,13782477
2017-07-30,13782477
2017-07-31,13782477
2017-08-01,13782477
2017-08-02,13782477
2017-08-03,13782477
2017-08-04,13782477
2017-08-05,13782477
2017-08-06,13782477
2017-08-09,13782477
2017-08-10,13782477
2017-08-11,13782477
2017-08-12,13782477
2017-08-13,13782477
2017-08-14,13782477
2017-08-15,13782477
2017-08-16,13782477
2017-08-17,13782477
2017-08-18,13782477
2017-08-19,13782477
2017-08-20,13782477
2017-08-21,13782477
2017-08-22,13782477
2017-08-23,13782477
2017-08-24,13782477
2017-08-25,13782477
2017-08-26,13782477
2017-08-27,13782477
2017-08-28,13782477
2017-08-29,13782477
2017-08-30,13782477
2017-08-31,13782477
2017-09-01,13782477
2017-09-02,13782477
2017-09-03,13782477
2017-09-04,13782477
2017-09-05,13782477
2017-09-06,13782477
2017-09-07,13782477
2017-09-08,13782477
2017-09-09,13782477
2017-09-10,13782477
2017-09-11,13782477
2017-09-12,13782477
2017-09-13,13782477
2017-09-14,13782477
2017-09-15,13782477
2017-09-16,13782477
2017-09-17,13782477
2017-09-18,13782477
2017-09-19,13782477
2017-09-20,13782477
2017-09-21,13782477
2017-09-22,13782477
2017-09-23,13782477
2017-09-24,13782477
2017-09-25,13782477
2017-09-26,13782477
2017-09-27,13782477
2017-09-28,13782477
2017-09-29,13782477
2017-09-30,13782477
2017-10-01,13782477
2017-10-02,13782477
2017-10-03,13782477
2017-10-04,13782477
2017-10-05,13782477
2017-10-06,13782477
2017-10-07,13782477
2017-10-08,13782477
2017-10-09,13782477
2017-10-10,13782477
2017-10-11,13782477
2017-10-12,13099358
2017-10-13,13099358
2017-10-14,13099358
2017-10-15,13099358
2017-10-16,13099358
2017-10-17,13099358
2017-10-18,13099358
2017-10-19,13099358
2017-10-20,13099358
2017-10-21,13099358
2017-10-22,13099358
2017-10-23,13099358
2017-10-24,13099358
2017-10-25,13099358
2017-10-26,13099358
2017-10-27,13099358
2017-10-28,13099358
2017-10-29,13099358
2017-10-30,13099358
2017-10-31,13099358
2017-11-01,13099358
2017-11-02,13099358
2017-11-03,13099358
2017-11-04,13099358
2017-11-05,13099358
2017-11-06,13099358
2017-11-07,13099358
2017-11-08,13099358
2017-11-09,13099358
2017-11-10,13099358
2017-11-11,13099358
2017-11-12,13099358
2017-11-13,13099358
2017-11-14,13099358
2017-11-15,13099358
2017-11-16,13099358
2017-11-17,13099358
2017-11-18,13099358
2017-11-19,13099358
2017-11-20,13099358
2017-11-21,13099358
2017-11-22,13099358
2017-11-23,13099358
2017-11-24,13099358
2017-11-25,13099358
2017-11-26,13099358
2017-11-27,13099358
2017-11-28,13099358
2017-11-29,13099358
2017-11-30,13099358
2017-12-01,13099358
2017-12-02,13099358
2017-12-03,13099358
2017-12-04,13099358
2017-12-05,13099358
2017-12-06,13099358
2017-12-07,13099358
2017-12-08,13099358
2017-12-09,13099358
2017-12-10,13099358
2017-12-11,13099358
2017-12-12,13099358
2017-12-13,13099358
2017-12-14,13099358
2017-12-15,13099358
2017-12-16,13099358
2017-12-17,13099358
2017-12-18,13099358
2017-12-19,13099358
2017-12-20,13099358
2017-12-21,13099358
2017-12-22,13099358
2017-12-23,13099358
2017-12-24,13099358
2017-12-25,13099358
2017-12-26,13099358
2017-12-27,13099358
2017-12-28,13099358
2017-12-29,13099358
2017-12-30,13099358
2017-12-31,13099358
2018-01-01,13099358
2018-01-02,13099358
2018-01-03,13099358
2018-01-04,13099358
2018-01-05,13099358
2018-01-06,13099358
2018-01-07,13099358
2018-01-08,13099358
2018-01-09,13099358
2018-01-10,13099358
2018-01-11,13099358
2018-01-12,13099358
2018-01-13,13099358
2018-01-14,13099358
2018-01-15,13099358
2018-01-16,13099358
2018-01-17,13099358
2018-01-18,13099358
2018-01-19,13099358
2018-01-20,13099358
2018-01-21,12595290
2018-01-22,12595290
2018-01-23,12595290
2018-01-24,12595290
2018-01-25,12595290
2018-01-26,12595290
2018-01-27,12595290
2018-01-28,12595290
2018-01-29,12595290
2018-01-30,12595290
2018-01-31,12595290
2018-02-01,12595290
2018-02-02,12595290
2018-02-03,12595290
2018-02-04,12595290
2018-02-05,12595290
2018-02-06,12595290
2018-02-07,12595290
2018-02-08,12595290
2018-02-09,12595290
2018-02-10,12595290
2018-02-11,12595290
2018-02-12,12595290
2018-02-13,12595290
2018-02-14,12595290
2018-02-15,12595290
2018-02-16,12595290
2018-02-17,12595290
2018-02-18,12595290
2018-02-19,12595290
2018-02-20,12595290
2018-02-21,12595290
2018-02-22,12595290
2018-02-23,12595290
2018-02-24,12595290
2018-02-25,12595290
2018-02-26,12595290
2018-02-27,12595290
2018-02-28,12595290
2018-03-01,12595290
2018-03-02,12595290
2018-03-03,12595290
2018-03-04,12595290
2018-03-05,12595290
2018-03-06,12595290
2018-03-07,12595290
2018-03-08,12595290
2018-03-09,12595290
2018-03-10,12595290
2018-03-11,12595290
2018-03-12,12595290
2018-03-13,12595290
2018-03-14,12595290
2018-03-15,12595290
2018-03-16,12595290
2018-03-17,12595290
2018-03-18,12595290
2018-03-20,12595290
2018-03-21,12595290
2018-03-23,12815544
2018-03-24,12815544
2018-03-27,12815544
2018-03-28,12815544
2018-03-29,12815544
2018-03-30,12815544
2018-03-31,12815544
2018-04-01,12815544
2018-04-02,12815544
2018-04-03,12815544
2018-04-04,12815544
2018-04-05,12815544
2018-04-06,12815544
2018-04-08,12815544
2018-04-09,12815544
2018-04-10,12815544
2018-04-11,12815544
2018-04-12,12815544
2018-04-13,12815544
2018-04-14,12815544
2018-04-16,12815544
2018-04-17,12815544
2018-04-18,12815544
2018-04-19,12815544
2018-04-20,12815544
2018-04-21,12815544
2018-04-22,12815544
2018-04-23,12815544
2018-04-24,12815544
2018-04-25,12815544
2018-04-26,12815544
2018-04-27,12815544
2018-04-28,12815544
2018-04-29,12815544
2018-04-30,12815544
2018-05-02,12815544
2018-05-03,12815544
2018-05-04,12815544
2018-05-05,12815544
2018-05-06,12815544
2018-05-08,12815544
2018-05-09,12815544
2018-05-10,12815544
2018-05-11,12815544
2018-05-12,12815544
2018-05-13,12815544
2018-05-14,12815544
2018-05-15,12815544
2018-05-16,12815544
2018-05-17,12815544
2018-05-18,13333575
2018-05-19,13333575
2018-05-20,13333575
2018-05-21,13333575
2018-05-22,13333575
2018-05-23,13333575
2018-05-24,13333575
2018-05-25,13333575
2018-05-26,13333575
2018-05-27,13333575
2018-05-28,13333575
2018-05-29,13333575
2018-05-30,13333575
2018-05-31,13333575
2018-06-01,13333575
2018-06-02,13333575
2018-06-03,13333575
2018-06-04,13333575
2018-06-05,13333575
2018-06-06,13333575
2018-06-07,13333575
2018-06-08,13333575
2018-06-09,13333575
2018-06-10,13333575
2018-06-11,13333575
2018-06-12,13333575
2018-06-13,13333575
2018-06-14,13333575
2018-06-15,13333575
2018-06-16,13333575
2018-06-17,13333575
2018-06-18,13333575
2018-06-19,13333575
2018-06-20,13333575
2018-06-21,13333575
2018-06-22,13333575
2018-06-23,13333575
2018-06-24,13333575
2018-06-25,13333575
2018-06-26,13333575
2018-06-27,13333575
2018-06-28,13333575
2018-06-29,13333575
2018-06-30,13333575
2018-07-01,13333575
2018-07-02,13333575
2018-07-03,13333575
2018-07-04,13333575
2018-07-05,13333575
2018-07-06,13333575
2018-07-07,13333575
2018-07-08,13333575
2018-07-09,13333575
2018-07-10,13830402
2018-07-11,13830402
2018-07-12,13830402
2018-07-13,13830402
2018-07-14,13830402
2018-07-15,13830402
2018-07-16,13830402
2018-07-17,13830402
2018-07-18,13830402
2018-07-19,13830402
2018-07-20,13830402
2018-07-21,13830402
2018-07-22,13830402
2018-07-23,13830402
2018-07-24,13830402
2018-07-25,13830402
2018-07-26,13830402
2018-07-27,13830402
2018-07-28,13830402
2018-07-29,13830402
2018-07-30,13830402
2018-07-31,13830402
2018-08-01,13830402
2018-08-02,13830402
2018-08-03,13830402
2018-08-04,13830402
2018-08-05,13830402
2018-08-06,13830402
2018-08-07,13830402
2018-08-08,13830402
2018-08-09,13830402
2018-08-10,13830402
2018-08-11,13830402
2018-08-12,13830402
2018-08-14,13830402
2018-08-16,13830402
2018-08-17,13830402
2018-08-18,13830402
2018-08-19,13830402
2018-08-20,13830402
2018-08-21,13830402
2018-08-22,13830402
2018-08-23,13830402
2018-08-24,14361539
2018-08-25,14361539
2018-08-26,14361539
2018-08-27,14361539
2018-08-28,14361539
2018-08-29,14361539
2018-08-30,14361539
2018-08-31,14361539
2018-09-01,14361539
2018-09-02,14361539
2018-09-03,14361539
2018-09-04,14361539
2018-09-05,14361539
2018-09-06,14361539
2018-09-07,14361539
2018-09-08,14361539
2018-09-09,14361539
2018-09-10,14361539
2018-09-11,14361539
2018-09-12,14361539
2018-09-13,14361539
2018-09-14,14361539
2018-09-15,14361539
2018-09-16,14361539
2018-09-17,14361539
2018-09-18,14361539
2018-09-19,14361539
2018-09-20,14361539
2018-09-21,14361539
2018-09-22,14361539
2018-09-23,14361539
2018-09-24,14361539
2018-09-25,14361539
2018-09-26,14361539
2018-09-27,14361539
2018-09-28,14361539
2018-09-29,14361539
2018-09-30,14361539
2018-10-02,14361539
2018-10-03,14361539
2018-10-04,14361539
2018-10-05,14361539
2018-10-06,14361539
2018-10-07,14361539
2018-10-08,14361539
2018-10-09,14361539
2018-10-10,14361539
2018-10-11,14361539
2018-10-12,14361539
2018-10-13,14361539
2018-10-14,14361539
2018-10-15,14361539
2018-10-16,14361539
2018-10-17,14361539
2018-10-18,14907619
2018-10-19,14907619
2018-10-20,14907619
2018-10-21,14907619
2018-10-22,14907619
2018-10-23,14907619
2018-10-24,14907619
2018-10-25,14907619
2018-10-26,14907619
2018-10-27,14907619
2018-10-28,14907619
2018-10-29,14907619
2018-10-30,14907619
2018-10-31,14907619
2018-11-01,14907619
2018-11-03,14907619
2018-11-04,14907619
2018-11-05,14907619
2018-11-06,14907619
2018-11-07,14907619
2018-11-08,14907619
2018-11-09,14907619
2018-11-10,14907619
2018-11-11,14907619
2018-11-12,14907619
2018-11-13,14907619
2018-11-14,14907619
2018-11-15,14907619
2018-11-16,14907619
2018-11-17,14907619
2018-11-18,14907619
2018-11-19,14907619
2018-11-20,14907619
2018-11-21,14907619
2018-11-22,14907619
2018-11-23,14907619
2018-11-24,14907619
2018-11-25,14907619
2018-11-26,14907619
2018-11-27,14907619
2018-11-28,14907619
2018-12-01,14907619
2018-12-02,14907619
2018-12-03,14907619
2018-12-04,14907619
2018-12-05,14907619
2018-12-07,14907619
2018-12-09,14907619
2018-12-10,14907619
2018-12-11,14907619
2018-12-12,14907619
2018-12-13,14907619
2018-12-14,14907619
2018-12-15,14907619
2018-12-16,14907619
2018-12-17,14907619
2018-12-18,14797034
2018-12-19,14797034
2018-12-20,14797034
2018-12-21,14797034
2018-12-22,14797034
2018-12-23,14797034
2018-12-24,14797034
2018-12-25,14797034
2018-12-26,14797034
2018-12-27,14797034
2018-12-28,14797034
2018-12-29,14797034
2018-12-30,14797034
2018-12-31,14797034
2019-01-01,14797034
2019-01-02,14797034
2019-01-03,14797034
2019-01-04,14797034
2019-01-05,14797034
2019-01-06,14797034
2019-01-08,14797034
2019-01-10,14797034
2019-01-11,14797034
2019-01-12,14797034
2019-01-13,14797034
2019-01-14,14797034
2019-01-15,14797034
2019-01-16,14797034
2019-01-17,14797034
2019-01-18,14797034
2019-01-19,14797034
2019-01-20,14797034
2019-01-21,14797034
2019-01-22,14797034
2019-01-23,14797034
2019-01-24,14797034
2019-01-25,14797034
2019-01-26,14797034
2019-01-27,14797034
2019-01-28,14797034
2019-01-29,14797034
2019-01-30,14797034
2019-01-31,14797034
2019-02-01,15001507
2019-02-02,15001507
2019-02-03,15001507
2019-02-04,15001507
2019-02-05,15001507
2019-02-06,15001507
2019-02-07,15001507
2019-02-08,15001507
2019-02-09,15001507
2019-02-10,15001507
2019-02-11,15001507
2019-02-12,15001507
2019-02-13,15001507
2019-02-14,15001507
2019-02-15,15001507
2019-02-16,15001507
2019-02-17,15001507
2019-02-18,15001507
2019-02-19,15001507
2019-02-20,15001507
2019-02-21,15001507
2019-02-22,15001507
2019-02-23,15001507
2019-02-24,15001507
2019-02-25,15001507
2019-02-26,15001507
2019-02-27,15001507
2019-02-28,15001507
2019-03-01,15001507
2019-03-02,15001507
2019-03-03,15001507
2019-03-04,15001507
2019-03-05,15001507
2019-03-06,15001507
2019-03-07,15001507
2019-03-08,15001507
2019-03-09,15001507
2019-03-10,15001507
2019-03-11,15001507
2019-03-12,15001507
2019-03-13,15001507
2019-03-14,15001507
2019-03-15,15001507
2019-03-16,15001507
2019-03-17,15001507
2019-03-18,15001507
2019-03-19,15001507
2019-03-20,15001507
2019-03-21,15001507
2019-03-22,15001507
2019-03-23,15001507
2019-03-24,15001507
2019-03-25,15001507
2019-03-26,15001507
2019-03-27,15001507
2019-03-28,15001507
2019-03-29,15001507
2019-03-30,15001507
2019-03-31,15001507
2019-04-01,15001507
2019-04-02,15001507
2019-04-03,15001507
2019-04-04,15001507
2019-04-05,15001507
2019-04-06,15001507
2019-04-07,15001507
2019-04-08,15001507
2019-04-09,15001507
2019-04-10,15001507
2019-04-11,15586133
2019-04-12,15586133
2019-04-13,15586133
2019-04-14,15586133
2019-04-15,15586133
2019-04-16,15586133
2019-04-17,15586133
2019-04-18,15586133
2019-04-19,15586133
2019-04-20,15586133
2019-04-21,15586133
2019-04-22,15586133
2019-04-23,15586133
2019-04-24,15586133
2019-04-25,15586133
2019-04-26,15586133
2019-04-27,15586133
2019-04-28,15586133
2019-04-29,15586133
2019-04-30,15586133
2019-05-01,15586133
2019-05-02,15586133
2019-05-03,15586133
2019-05-04,15586133
2019-05-05,15586133
2019-05-06,15586133
2019-05-07,15586133
2019-05-08,15586133
2019-05-09,15586133
2019-05-10,15586133
2019-05-11,15586133
2019-05-12,15586133
2019-05-13,15586133
2019-05-14,15586133
2019-05-15,15586133
2019-05-16,15586133
2019-05-17,15586133
2019-05-18,15586133
2019-05-19,15586133
2019-05-20,15586133
2019-05-21,15586133
2019-05-22,15586133
2019-05-23,15586133
2019-05-24,15586133
2019-05-25,15586133
2019-05-26,15586133
2019-05-27,15586133
2019-05-28,15586133
2019-05-29,15586133
2019-05-30,15586133
2019-05-31,15586133
2019-06-01,15586133
2019-06-02,15586133
2019-06-03,15586133
2019-06-04,15586133
2019-06-05,15586133
2019-06-06,15586133
2019-06-07,15586133
2019-06-08,15586133
2019-06-09,15586133
2019-06-10,15586133
2019-06-11,15586133
2019-06-12,15586133
2019-06-13,15586133
2019-06-14,15586133
2019-06-15,15586133
2019-06-16,15586133
2019-06-17,15586133
2019-06-18,15586133
2019-06-19,15586133
2019-06-20,15586133
2019-06-21,15586133
2019-06-22,15586133
2019-06-23,15586133
2019-06-24,15438335
2019-06-25,15438335
2019-06-26,15438335
2019-06-27,15438335
2019-06-28,15438335
2019-06-29,15438335
2019-06-30,15438335
2019-07-01,15438335
2019-07-02,15438335
2019-07-03,15438335
2019-07-04,15438335
2019-07-05,15438335
2019-07-06,15438335
2019-07-07,15438335
2019-07-08,15438335
2019-07-09,15438335
2019-07-10,15438335
2019-07-11,15438335
2019-07-12,15438335
2019-07-13,15438335
2019-07-14,15438335
2019-07-15,15438335
2019-07-16,15438335
2019-07-17,15438335
2019-07-18,15438335
2019-07-19,15438335
2019-07-20,15438335
2019-07-21,15438335
2019-07-22,15438335
2019-07-23,15438335
2019-07-24,15438335
2019-07-25,15438335
2019-07-26,15438335
2019-07-27,15438335
2019-07-28,15438335
2019-07-29,15438335
2019-07-30,15438335
2019-07-31,15438335
2019-08-01,15438335
2019-08-02,15438335
2019-08-03,15438335
2019-08-04,15438335
2019-08-05,15438335
2019-08-06,15438335
2019-08-07,15438335
2019-08-08,15438335
2019-08-09,15438335
2019-08-10,15438335
2019-08-11,15438335
2019-08-12,15438335
2019-08-13,15438335
2019-08-14,15438335
2019-08-15,15438335
2019-08-16,15438335
2019-08-17,15438335
2019-08-18,15438335
2019-08-19,15438335
2019-08-20,15438335
2019-08-21,15438335
2019-08-22,15438335
2019-08-23,15438335
2019-08-24,15438335
2019-08-24,15438335
2019-08-25,15438335
2019-08-25,15438335
2019-08-26,15438335
2019-08-26,15438335
2019-08-27,15438335
2019-08-27,15438335
2019-08-28,15438335
2019-08-29,15438335
2019-08-30,15438335
2019-08-31,15438335
2019-09-01,15438335
2019-09-02,15438335
2019-09-03,15438335
2019-09-04,15438335
2019-09-05,15438335
2019-09-06,15438335
2019-09-07,15438335
2019-09-08,15438335
2019-09-09,15438335
2019-09-10,15438335
2019-09-11,15438335
2019-09-12,15438335
2019-09-13,15438335
2019-09-14,15438335
2019-09-15,15438335
2019-09-16,15438335
2019-09-17,15438335
2019-09-18,15438335
2019-09-19,15438335
2019-09-20,15438335
2019-09-21,15438335
2019-09-22,15438335
2019-09-23,15438335
2019-09-24,15438335
2019-09-25,15438335
2019-09-26,15438335
2019-09-27,15438335
2019-09-28,15438335
2019-09-29,15438335
2019-09-30,15438335
2019-10-01,14701437
2019-10-02,14701437
2019-10-03,14701437
2019-10-04,14701437
2019-10-05,14701437
2019-10-06,14701437
2019-10-07,14701437
2019-10-08,14701437
2019-10-09,14701437
2019-10-10,14701437
2019-10-11,14701437
2019-10-12,14701437
2019-10-13,14701437
2019-10-14,14701437
2019-10-15,14701437
2019-10-16,14701437
2019-10-17,14701437
2019-10-18,14701437
2019-10-19,14701437
2019-10-20,14701437
2019-10-21,14701437
2019-10-22,14701437
2019-10-23,14701437
2019-10-24,14701437
2019-10-25,14701437
2019-10-26,14701437
2019-10-27,14701437
2019-10-28,14701437
2019-10-29,14701437
2019-10-30,14701437
2019-10-31,14701437
2019-11-01,14701437
2019-11-02,14701437
2019-11-03,14701437
2019-11-04,14701437
2019-11-05,14701437
2019-11-06,14701437
2019-11-07,14701437
2019-11-08,14701437
2019-11-09,14701437
2019-11-10,14701437
2019-11-11,14701437
2019-11-12,14701437
2019-11-13,14701437
2019-11-14,14701437
2019-11-15,14701437
2019-11-16,14701437
2019-11-17,14701437
2019-11-18,14701437
2019-11-19,14701437
2019-11-20,14701437
2019-11-21,14701437
2019-11-22,14701437
2019-11-23,14701437
2019-11-24,14701437
2019-11-25,14701437
2019-11-26,14701437
2019-11-27,14701437
2019-11-28,14701437
2019-11-29,14701437
2019-11-30,14701437
2019-12-01,14701437
2019-12-02,14701437
2019-12-03,14701437
2019-12-04,15098749
2019-12-05,15098749
2019-12-06,15098749
2019-12-07,15098749
2019-12-08,15098749
2019-12-09,15098749
2019-12-10,15098749
2019-12-11,15098749
2019-12-12,15098749
2019-12-13,15098749
2019-12-14,15098749
2019-12-15,15098749
2019-12-16,15098749
2019-12-17,15098749
2019-12-18,15098749
2019-12-19,15098749
2019-12-20,15098749
2019-12-21,15098749
2019-12-22,15098749
2019-12-23,15098749
2019-12-24,15098749
2019-12-25,15098749
2019-12-26,15098749
2019-12-27,15098749
2019-12-28,15098749
2019-12-29,15098749
2019-12-30,15098749
2019-12-31,15098749
