date_obj,Desert%20goat%20horn price
2019-08-24,298
2019-08-24,298
2019-08-25,298
2019-08-25,298
2019-08-26,298
2019-08-27,295
2019-08-27,295
2019-08-28,295
2019-08-29,295
2019-08-30,295
2019-08-31,295
2019-09-01,283
2019-09-02,283
2019-09-03,274
2019-09-04,274
2019-09-05,274
2019-09-06,271
2019-09-07,271
2019-09-08,262
2019-09-09,262
2019-09-10,262
2019-09-11,256
2019-09-12,256
2019-09-13,256
2019-09-14,253
2019-09-15,253
2019-09-16,254
2019-09-17,254
2019-09-18,259
2019-09-19,259
2019-09-20,259
2019-09-21,267
2019-09-22,267
2019-09-23,274
2019-09-24,274
2019-09-25,274
2019-09-26,280
2019-09-27,280
2019-09-28,280
2019-09-29,278
2019-09-30,278
2019-10-01,270
2019-10-02,270
2019-10-03,270
2019-10-04,273
2019-10-05,273
2019-10-06,285
2019-10-07,285
2019-10-08,299
2019-10-09,299
2019-10-10,299
2019-10-11,310
2019-10-12,310
2019-10-13,322
2019-10-14,322
2019-10-15,336
2019-10-16,336
2019-10-17,345
2019-10-18,345
2019-10-19,333
2019-10-20,333
2019-10-21,333
2019-10-22,316
2019-10-23,316
2019-10-24,304
2019-10-25,304
2019-10-26,298
2019-10-27,298
2019-10-28,296
2019-10-29,296
2019-10-30,296
2019-10-31,298
2019-11-01,298
2019-11-02,295
2019-11-03,295
2019-11-04,283
2019-11-05,283
2019-11-06,283
2019-11-07,276
2019-11-08,276
2019-11-09,264
2019-11-10,264
2019-11-11,250
2019-11-12,250
2019-11-13,250
2019-11-14,238
2019-11-15,238
2019-11-16,227
2019-11-17,227
2019-11-18,227
2019-11-19,218
2019-11-20,218
2019-11-21,218
2019-11-22,213
2019-11-23,213
2019-11-24,203
2019-11-25,203
2019-11-26,193
2019-11-27,193
2019-11-28,193
2019-11-29,184
2019-11-30,184
2019-12-01,178
2019-12-02,178
2019-12-03,178
2019-12-04,171
2019-12-05,171
2019-12-06,171
2019-12-07,164
2019-12-08,164
2019-12-09,156
2019-12-10,156
2019-12-11,149
2019-12-12,149
2019-12-13,142
2019-12-14,142
2019-12-15,134
2019-12-16,134
2019-12-17,127
2019-12-18,127
2019-12-19,127
2019-12-20,121
2019-12-21,121
2019-12-22,121
2019-12-23,121
2019-12-24,121
2019-12-25,118
2019-12-26,118
2019-12-27,120
2019-12-28,120
2019-12-29,116
2019-12-30,116
2019-12-31,111
2020-01-01,111
2020-01-02,105
2020-01-03,105
2020-01-04,100
2020-01-05,100
2020-01-06,95
2020-01-07,95
2020-01-08,91
2020-01-09,91
2020-01-10,87
2020-01-11,87
2020-01-12,84
2020-01-13,84
2020-01-14,84
2020-01-15,85
2020-01-16,85
2020-01-17,82
2020-01-18,82
2020-01-19,77
2020-01-20,77
2020-01-21,77
2020-01-22,73
2020-01-23,73
2020-01-24,69
2020-01-25,69
2020-01-26,67
2020-01-27,67
2020-01-28,66
2020-01-29,66
2020-01-30,62
2020-01-31,62
2020-02-01,59
2020-02-02,59
2020-02-03,56
2020-02-04,56
2020-02-05,53
2020-02-06,53
2020-02-07,50
2020-02-08,50
2020-02-09,51
2020-02-10,51
2020-02-11,54
2020-02-12,54
2020-02-13,54
2020-02-14,54
2020-02-15,54
2020-02-16,54
2020-02-17,55
2020-02-18,55
2020-02-19,58
2020-02-20,58
2020-02-21,61
2020-02-22,61
2020-02-23,65
2020-02-24,65
2020-02-25,69
2020-02-26,69
2020-02-27,73
2020-02-28,77
2020-02-29,77
2020-03-01,81
2020-03-02,81
2020-03-03,80
2020-03-04,80
2020-03-05,80
2020-03-06,80
2020-03-07,82
2020-03-08,82
2020-03-09,83
2020-03-10,83
2020-03-11,83
2020-03-12,83
2020-03-13,86
2020-03-14,86
2020-03-15,84
2020-03-16,84
2020-03-17,84
2020-03-18,84
2020-03-19,81
2020-03-20,81
2020-03-21,78
2020-03-22,74
2020-03-23,74
2020-03-24,71
2020-03-25,71
2020-03-26,69
2020-03-27,69
2020-03-28,70
2020-03-29,74
2020-03-30,77
2020-03-31,77
2020-04-01,77
2020-04-02,81
2020-04-03,81
2020-04-04,85
2020-04-05,85
2020-04-06,90
2020-04-07,90
2020-04-08,94
2020-04-09,94
2020-04-10,99
2020-04-11,104
2020-04-12,110
2020-04-13,110
2020-04-14,111
2020-04-15,114
2020-04-16,114
2020-04-17,113
2020-04-18,110
2020-04-19,109
2020-04-20,109
2020-04-21,106
2020-04-22,102
2020-04-23,102
2020-04-24,98
2020-04-25,98
2020-04-26,95
2020-04-27,92
2020-04-28,89
2020-04-29,89
2020-04-30,86
2020-05-01,86
2020-05-02,84
2020-05-03,84
2020-05-04,84
2020-05-05,88
2020-05-06,91
2020-05-07,91
2020-05-08,94
2020-05-09,94
2020-05-10,94
2020-05-11,94
2020-05-12,94
2020-05-13,97
