date_obj,Villager%20hat%20(blue) price
2015-07-12,23046
2015-07-13,23046
2015-07-14,23046
2015-07-15,23046
2015-07-16,23046
2015-07-17,23046
2015-07-18,23046
2015-07-19,23046
2015-07-20,23046
2015-07-21,23046
2015-07-22,23046
2015-07-23,23046
2015-07-24,23046
2015-07-25,23046
2015-07-26,23046
2015-07-27,23046
2015-07-28,23046
2015-07-29,23046
2015-07-30,23046
2015-07-31,23046
2015-08-01,23046
2015-08-02,23046
2015-08-03,23046
2015-08-04,23046
2015-08-05,23046
2015-08-06,21951
2015-08-07,21951
2015-08-08,21951
2015-08-09,21951
2015-08-10,21951
2015-08-11,21951
2015-08-12,21951
2015-08-13,21951
2015-08-14,21951
2015-08-15,21951
2015-08-16,21951
2015-08-17,21951
2015-08-18,21951
2015-08-19,21951
2015-08-20,21951
2015-08-21,21951
2015-08-22,21951
2015-08-23,21951
2015-08-24,21951
2015-08-25,21951
2015-08-26,21951
2015-08-27,21951
2015-08-28,21951
2015-08-29,21951
2015-08-30,21951
2015-08-31,21951
2015-09-01,21951
2015-09-02,21951
2015-09-03,21951
2015-09-04,21951
2015-09-05,21951
2015-09-06,21951
2015-09-07,21951
2015-09-08,21951
2015-09-09,21951
2015-09-10,21951
2015-09-11,21951
2015-09-12,21951
2015-09-13,21951
2015-09-14,21951
2015-09-15,21951
2015-09-16,20886
2015-09-17,20886
2015-09-18,20886
2015-09-19,20886
2015-09-20,20886
2015-09-21,20886
2015-09-22,20886
2015-09-23,20886
2015-09-24,20886
2015-09-25,20886
2015-09-26,20886
2015-09-27,20886
2015-09-28,20886
2015-09-29,20886
2015-09-30,20886
2015-10-01,20886
2015-10-02,20886
2015-10-03,20886
2015-10-04,20886
2015-10-05,20886
2015-10-06,20886
2015-10-07,20886
2015-10-08,20886
2015-10-09,20886
2015-10-10,20886
2015-10-11,20886
2015-10-12,20886
2015-10-13,20886
2015-10-14,20886
2015-10-15,20886
2015-10-16,20886
2015-10-17,20886
2015-10-18,20886
2015-10-19,20886
2015-10-20,20886
2015-10-21,20886
2015-10-22,20886
2015-10-23,20886
2015-10-24,20886
2015-10-25,19854
2015-10-26,19854
2015-10-27,19854
2015-10-28,19854
2015-10-29,19854
2015-10-30,19854
2015-10-31,19854
2015-11-01,19854
2015-11-02,19854
2015-11-03,19854
2015-11-04,19854
2015-11-05,19854
2015-11-06,19854
2015-11-07,19854
2015-11-08,19854
2015-11-09,19854
2015-11-10,19854
2015-11-11,19854
2015-11-12,19854
2015-11-13,19854
2015-11-14,19854
2015-11-15,19854
2015-11-16,19854
2015-11-17,19854
2015-11-18,19854
2015-11-19,19854
2015-11-20,19854
2015-11-21,19854
2015-11-22,19854
2015-11-23,19854
2015-11-24,19854
2015-11-25,19854
2015-11-26,19854
2015-11-27,19854
2015-11-28,19854
2015-11-29,19854
2015-11-30,19854
2015-12-01,19854
2015-12-02,19854
2015-12-03,19854
2015-12-04,19854
2015-12-05,19854
2015-12-06,19854
2015-12-07,19854
2015-12-08,19854
2015-12-09,19854
2015-12-10,19854
2015-12-11,19854
2015-12-12,19854
2015-12-13,19854
2015-12-14,18894
2015-12-15,18894
2015-12-16,18894
2015-12-17,18894
2015-12-18,18894
2015-12-19,18894
2015-12-20,18894
2015-12-21,18894
2015-12-22,18894
2015-12-23,18894
2015-12-24,18894
2015-12-25,18894
2015-12-26,18894
2015-12-27,18894
2015-12-28,18894
2015-12-29,18894
2015-12-30,18894
2015-12-31,18894
2016-01-01,18894
2016-01-02,18894
2016-01-03,18894
2016-01-04,18894
2016-01-05,18894
2016-01-06,18894
2016-01-07,18894
2016-01-08,18894
2016-01-09,18894
2016-01-10,18894
2016-01-11,18894
2016-01-12,18894
2016-01-13,18894
2016-01-14,18894
2016-01-15,18894
2016-01-16,18894
2016-01-17,18894
2016-01-18,18894
2016-01-19,18894
2016-01-20,18894
2016-01-21,18894
2016-01-22,18894
2016-01-23,18894
2016-01-24,18894
2016-01-25,18894
2016-01-26,18894
2016-01-27,18030
2016-01-28,18030
2016-01-29,18030
2016-01-30,18030
2016-01-31,18030
2016-02-01,18030
2016-02-02,18030
2016-02-03,18030
2016-02-04,18030
2016-02-05,18030
2016-02-06,18030
2016-02-07,18030
2016-02-08,18030
2016-02-09,18030
2016-02-10,18030
2016-02-11,18030
2016-02-12,18030
2016-02-13,18030
2016-02-14,18030
2016-02-15,18030
2016-02-16,18030
2016-02-17,18030
2016-02-18,18030
2016-02-19,18030
2016-02-20,18030
2016-02-21,18030
2016-02-22,18030
2016-02-23,18030
2016-02-24,18030
2016-02-25,18030
2016-02-26,18030
2016-02-27,18030
2016-02-28,18030
2016-02-29,18030
2016-03-01,18030
2016-03-02,18030
2016-03-03,18030
2016-03-04,18030
2016-03-05,18030
2016-03-06,18030
2016-03-07,18030
2016-03-08,18030
2016-03-09,18030
2016-03-10,18030
2016-03-11,18030
2016-03-12,18030
2016-03-13,17137
2016-03-14,17137
2016-03-15,17137
2016-03-16,17137
2016-03-17,17137
2016-03-18,17137
2016-03-19,17137
2016-03-20,17137
2016-03-21,17137
2016-03-22,17137
2016-03-23,17137
2016-03-24,17137
2016-03-25,17137
2016-03-26,17137
2016-03-27,17137
2016-03-28,17137
2016-03-29,17137
2016-03-30,17137
2016-03-31,17137
2016-04-01,17137
2016-04-02,17137
2016-04-03,17137
2016-04-04,17137
2016-04-05,17137
2016-04-06,17137
2016-04-07,17137
2016-04-08,17137
2016-04-09,17137
2016-04-10,17137
2016-04-11,17137
2016-04-12,17137
2016-04-13,17137
2016-04-14,17137
2016-04-15,17137
2016-04-16,17137
2016-04-17,17137
2016-04-18,17137
2016-04-19,17137
2016-04-20,17137
2016-04-21,17137
2016-04-22,17137
2016-04-23,17137
2016-04-24,16296
2016-04-25,16296
2016-04-26,16296
2016-04-27,16296
2016-04-28,16296
2016-04-29,16296
2016-04-30,16296
2016-05-01,16296
2016-05-02,16296
2016-05-03,16296
2016-05-04,16296
2016-05-05,16296
2016-05-06,16296
2016-05-07,16296
2016-05-08,16296
2016-05-09,16296
2016-05-10,16296
2016-05-11,16296
2016-05-12,16296
2016-05-13,16296
2016-05-14,16296
2016-05-15,16296
2016-05-16,16296
2016-05-17,16296
2016-05-18,16296
2016-05-19,16296
2016-05-20,16296
2016-05-21,16296
2016-05-22,16296
2016-05-23,16296
2016-05-24,16296
2016-05-25,16296
2016-05-26,16296
2016-05-27,16296
2016-05-28,16296
2016-05-29,16296
2016-05-30,16296
2016-05-31,16296
2016-06-01,16296
2016-06-02,15562
2016-06-03,15562
2016-06-04,15562
2016-06-05,15562
2016-06-06,15562
2016-06-07,15562
2016-06-08,15562
2016-06-09,15562
2016-06-10,15562
2016-06-11,15562
2016-06-12,15562
2016-06-13,15562
2016-06-14,15562
2016-06-15,15562
2016-06-16,15562
2016-06-17,15562
2016-06-18,15562
2016-06-19,15562
2016-06-20,15562
2016-06-21,15562
2016-06-22,15562
2016-06-23,15562
2016-06-24,15562
2016-06-25,15562
2016-06-26,15562
2016-06-27,15562
2016-06-28,15562
2016-06-29,15562
2016-06-30,15562
2016-07-01,15562
2016-07-02,15562
2016-07-03,15562
2016-07-04,15562
2016-07-05,15562
2016-07-06,15001
2016-07-07,15001
2016-07-08,15001
2016-07-09,15001
2016-07-10,15001
2016-07-11,15001
2016-07-12,15001
2016-07-13,15001
2016-07-14,15001
2016-07-15,15001
2016-07-16,15001
2016-07-17,15001
2016-07-18,15001
2016-07-19,15001
2016-07-20,15001
2016-07-21,15001
2016-07-22,15001
2016-07-23,15001
2016-07-24,15001
2016-07-25,15001
2016-07-26,15001
2016-07-27,15001
2016-07-28,15001
2016-07-29,15001
2016-07-30,15001
2016-07-31,15001
2016-08-01,15001
2016-08-02,15001
2016-08-03,15001
2016-08-04,15001
2016-08-05,15001
2016-08-06,15001
2016-08-07,15001
2016-08-08,15001
2016-08-09,15001
2016-08-10,15001
2016-08-11,15001
2016-08-12,15001
2016-08-13,14829
2016-08-14,14829
2016-08-15,14829
2016-08-16,14829
2016-08-17,14829
2016-08-18,14829
2016-08-19,14829
2016-08-20,14829
2016-08-21,14829
2016-08-22,14829
2016-08-23,14829
2016-08-24,14829
2016-08-25,14829
2016-08-26,14829
2016-08-27,14829
2016-08-28,14829
2016-08-29,14829
2016-08-30,14829
2016-08-31,14829
2016-09-01,14829
2016-09-02,14829
2016-09-03,14829
2016-09-04,14829
2016-09-05,14829
2016-09-06,14829
2016-09-07,14829
2016-09-08,14829
2016-09-09,14829
2016-09-10,14829
2016-09-11,14829
2016-09-12,14829
2016-09-13,14829
2016-09-14,14829
2016-09-15,14829
2016-09-16,14829
2016-09-17,14829
2016-09-18,14829
2016-09-19,14829
2016-09-20,14829
2016-09-21,14829
2016-09-22,14829
2016-09-23,14829
2016-09-24,14829
2016-09-25,14829
2016-09-26,14829
2016-09-27,14829
2016-09-28,14829
2016-09-29,14829
2016-09-30,14829
2016-10-01,14829
2016-10-02,14829
2016-10-03,14466
2016-10-04,14466
2016-10-05,14466
2016-10-06,14466
2016-10-07,14466
2016-10-08,14466
2016-10-09,14466
2016-10-10,14466
2016-10-11,14466
2016-10-12,14466
2016-10-13,14466
2016-10-14,14466
2016-10-15,14466
2016-10-16,14466
2016-10-17,14466
2016-10-18,14466
2016-10-19,14466
2016-10-20,14466
2016-10-21,14466
2016-10-22,14466
2016-10-23,14466
2016-10-24,14466
2016-10-25,14466
2016-10-26,14466
2016-10-27,14466
2016-10-28,14466
2016-10-29,14466
2016-10-30,14466
2016-10-31,14466
2016-11-01,14466
2016-11-02,14466
2016-11-03,14466
2016-11-04,14466
2016-11-05,14466
2016-11-06,14466
2016-11-07,14466
2016-11-08,14466
2016-11-09,14466
2016-11-10,14466
2016-11-11,14466
2016-11-12,14466
2016-11-13,14466
2016-11-14,14466
2016-11-15,14466
2016-11-16,14466
2016-11-17,14466
2016-11-18,14466
2016-11-19,14466
2016-11-20,14466
2016-11-21,14466
2016-11-22,14466
2016-11-23,14466
2016-11-24,14346
2016-11-25,14346
2016-11-26,14346
2016-11-27,14346
2016-11-28,14346
2016-11-29,14346
2016-11-30,14346
2016-12-01,14346
2016-12-02,14346
2016-12-03,14346
2016-12-04,14346
2016-12-05,14346
2016-12-06,14346
2016-12-07,14346
2016-12-08,14346
2016-12-09,14346
2016-12-10,14346
2016-12-11,14346
2016-12-12,14346
2016-12-13,14346
2016-12-14,14346
2016-12-15,14346
2016-12-16,14346
2016-12-17,14346
2016-12-18,14346
2016-12-19,14346
2016-12-20,14346
2016-12-21,14346
2016-12-22,14346
2016-12-23,14346
2016-12-24,14346
2016-12-25,14346
2016-12-26,14346
2016-12-27,14346
2016-12-28,14346
2016-12-29,14346
2016-12-30,14346
2016-12-31,14346
2017-01-01,14346
2017-01-02,14346
2017-01-03,14346
2017-01-04,14346
2017-01-05,14346
2017-01-06,14346
2017-01-07,14346
2017-01-08,14346
2017-01-09,14346
2017-01-10,14346
2017-01-11,14346
2017-01-12,13902
2017-01-13,13902
2017-01-14,13902
2017-01-15,13902
2017-01-16,13902
2017-01-17,13902
2017-01-18,13902
2017-01-19,13902
2017-01-20,13902
2017-01-21,13902
2017-01-22,13902
2017-01-23,13902
2017-01-24,13902
2017-01-25,13902
2017-01-26,13902
2017-01-27,13902
2017-01-28,13902
2017-01-29,13902
2017-01-30,13902
2017-01-31,13902
2017-02-01,13902
2017-02-02,13902
2017-02-03,13902
2017-02-04,13902
2017-02-05,13902
2017-02-06,13902
2017-02-07,13902
2017-02-08,13902
2017-02-09,13902
2017-02-10,13902
2017-02-11,13902
2017-02-12,13902
2017-02-13,13902
2017-02-14,13902
2017-02-15,13902
2017-02-16,13902
2017-02-17,13902
2017-02-18,13285
2017-02-19,13285
2017-02-20,13285
2017-02-21,13285
2017-02-22,13285
2017-02-23,13285
2017-02-24,13285
2017-02-25,13285
2017-02-26,13285
2017-02-27,13285
2017-02-28,13285
2017-03-01,13285
2017-03-02,13285
2017-03-03,13285
2017-03-04,13285
2017-03-05,13285
2017-03-06,13285
2017-03-07,13285
2017-03-08,13285
2017-03-09,13285
2017-03-10,13285
2017-03-11,13285
2017-03-12,13285
2017-03-13,13285
2017-03-14,13285
2017-03-15,13285
2017-03-16,13285
2017-03-17,13285
2017-03-18,13285
2017-03-19,13285
2017-03-20,13285
2017-03-21,13285
2017-03-22,13285
2017-03-23,13285
2017-03-24,13285
2017-03-25,13285
2017-03-26,13285
2017-03-27,13285
2017-03-28,13285
2017-03-29,13285
2017-03-30,12993
2017-03-31,12993
2017-04-01,12993
2017-04-02,12993
2017-04-03,12993
2017-04-04,12993
2017-04-05,12993
2017-04-06,12993
2017-04-07,12993
2017-04-08,12993
2017-04-09,12993
2017-04-10,12993
2017-04-11,12993
2017-04-12,12993
2017-04-13,12993
2017-04-14,12993
2017-04-15,12993
2017-04-16,12993
2017-04-17,12993
2017-04-18,12993
2017-04-19,12993
2017-04-20,12993
2017-04-21,12993
2017-04-22,12993
2017-04-23,12993
2017-04-24,12993
2017-04-25,12993
2017-04-26,12993
2017-04-27,12993
2017-04-28,12993
2017-04-29,12993
2017-04-30,12993
2017-05-01,12993
2017-05-02,12993
2017-05-03,12993
2017-05-04,12993
2017-05-05,12993
2017-05-06,12993
2017-05-07,12993
2017-05-08,12993
2017-05-09,12993
2017-05-10,12993
2017-05-11,12993
2017-05-12,12993
2017-05-13,12798
2017-05-14,12798
2017-05-15,12798
2017-05-16,12798
2017-05-17,12798
2017-05-18,12798
2017-05-19,12798
2017-05-20,12798
2017-05-21,12798
2017-05-22,12798
2017-05-23,12798
2017-05-24,12798
2017-05-25,12798
2017-05-26,12798
2017-05-27,12798
2017-05-28,12798
2017-05-29,12798
2017-05-30,12798
2017-05-31,12798
2017-06-01,12798
2017-06-02,12798
2017-06-03,12798
2017-06-04,12798
2017-06-05,12798
2017-06-06,12798
2017-06-07,12798
2017-06-08,12798
2017-06-09,12798
2017-06-10,12798
2017-06-11,12798
2017-06-12,12798
2017-06-13,12798
2017-06-14,12798
2017-06-15,12798
2017-06-16,12798
2017-06-17,12193
2017-06-18,12193
2017-06-19,12193
2017-06-20,12193
2017-06-21,12193
2017-06-22,12193
2017-06-23,12193
2017-06-24,12193
2017-06-25,12193
2017-06-26,12193
2017-06-27,12193
2017-06-28,12193
2017-06-29,12193
2017-06-30,12193
2017-07-01,12193
2017-07-02,12193
2017-07-03,12193
2017-07-04,12193
2017-07-05,12193
2017-07-06,12193
2017-07-07,12193
2017-07-08,12193
2017-07-09,12193
2017-07-10,12193
2017-07-11,12193
2017-07-12,12193
2017-07-13,12193
2017-07-14,12193
2017-07-15,12193
2017-07-16,12193
2017-07-17,12193
2017-07-18,12193
2017-07-19,12193
2017-07-20,12193
2017-07-21,12193
2017-07-22,12193
2017-07-23,12193
2017-07-24,12193
2017-07-25,12193
2017-07-26,12193
2017-07-27,11592
2017-07-28,11592
2017-07-29,11592
2017-07-30,11592
2017-07-31,11592
2017-08-01,11592
2017-08-02,11592
2017-08-03,11592
2017-08-04,11592
2017-08-05,11592
2017-08-06,11592
2017-08-07,11592
2017-08-08,11592
2017-08-09,11592
2017-08-10,11592
2017-08-11,11592
2017-08-12,11592
2017-08-13,11592
2017-08-14,11592
2017-08-15,11592
2017-08-16,11592
2017-08-17,11592
2017-08-18,11592
2017-08-19,11592
2017-08-20,11592
2017-08-21,11592
2017-08-22,11592
2017-08-23,11592
2017-08-24,11592
2017-08-25,11592
2017-08-26,11592
2017-08-27,11592
2017-08-28,11592
2017-08-29,11592
2017-08-30,11592
2017-08-31,11029
2017-09-01,11029
2017-09-02,11029
2017-09-03,11029
2017-09-04,11029
2017-09-05,11029
2017-09-06,11029
2017-09-07,11029
2017-09-08,11029
2017-09-09,11029
2017-09-10,11029
2017-09-11,11029
2017-09-12,11029
2017-09-13,11029
2017-09-14,11029
2017-09-15,11029
2017-09-16,11029
2017-09-17,11029
2017-09-18,11029
2017-09-19,11029
2017-09-20,11029
2017-09-21,11029
2017-09-22,11029
2017-09-23,11029
2017-09-24,11029
2017-09-25,11029
2017-09-26,11029
2017-09-27,11029
2017-09-28,11029
2017-09-29,11029
2017-09-30,11029
2017-10-01,11029
2017-10-02,11029
2017-10-03,11029
2017-10-04,11029
2017-10-05,10715
2017-10-06,10715
2017-10-07,10715
2017-10-08,10715
2017-10-09,10715
2017-10-10,10715
2017-10-11,10715
2017-10-12,10715
2017-10-13,10715
2017-10-14,10715
2017-10-15,10715
2017-10-16,10715
2017-10-17,10715
2017-10-18,10715
2017-10-19,10715
2017-10-20,10715
2017-10-21,10715
2017-10-22,10715
2017-10-23,10715
2017-10-24,10715
2017-10-25,10715
2017-10-26,10715
2017-10-27,10715
2017-10-28,10715
2017-10-29,10715
2017-10-30,10715
2017-10-31,10715
2017-11-01,10715
2017-11-02,10715
2017-11-03,10715
2017-11-04,10715
2017-11-05,10715
2017-11-06,10715
2017-11-07,10715
2017-11-08,10715
2017-11-09,10715
2017-11-10,10715
2017-11-11,10715
2017-11-12,10715
2017-11-13,10715
2017-11-14,10715
2017-11-15,10219
2017-11-16,10219
2017-11-17,10219
2017-11-18,10219
2017-11-19,10219
2017-11-20,10219
2017-11-21,10219
2017-11-22,10219
2017-11-23,10219
2017-11-24,10219
2017-11-25,10219
2017-11-26,10219
2017-11-27,10219
2017-11-28,10219
2017-11-29,10219
2017-11-30,10219
2017-12-01,10219
2017-12-02,10219
2017-12-03,10219
2017-12-04,10219
2017-12-05,10219
2017-12-06,10219
2017-12-07,10219
2017-12-08,10219
2017-12-09,10219
2017-12-10,10219
2017-12-11,10219
2017-12-12,10219
2017-12-13,10219
2017-12-14,10219
2017-12-15,10219
2017-12-16,10219
2017-12-17,10219
2017-12-18,10219
2017-12-19,10219
2017-12-20,10219
2017-12-21,10219
2017-12-22,10219
2017-12-23,10219
2017-12-24,10219
2017-12-25,10219
2017-12-26,10219
2017-12-27,10219
2017-12-28,9872
2017-12-29,9872
2017-12-30,9872
2017-12-31,9872
2018-01-01,9872
2018-01-02,9872
2018-01-03,9872
2018-01-04,9872
2018-01-05,9872
2018-01-06,9872
2018-01-07,9872
2018-01-08,9872
2018-01-09,9872
2018-01-10,9872
2018-01-11,9872
2018-01-12,9872
2018-01-13,9872
2018-01-14,9872
2018-01-15,9872
2018-01-16,9872
2018-01-17,9872
2018-01-18,9872
2018-01-19,9872
2018-01-20,9872
2018-01-21,9872
2018-01-22,9872
2018-01-23,9872
2018-01-24,9445
2018-01-25,9445
2018-01-26,9445
2018-01-27,9445
2018-01-28,9445
2018-01-29,9445
2018-01-30,9445
2018-02-01,9445
2018-02-02,9445
2018-02-03,9445
2018-02-04,9445
2018-02-05,9445
2018-02-06,9445
2018-02-07,9445
2018-02-08,9445
2018-02-09,8982
2018-02-10,8982
2018-02-11,8982
2018-02-12,8982
2018-02-13,8982
2018-02-14,8982
2018-02-15,8982
2018-02-16,8982
2018-02-17,8982
2018-02-18,8982
2018-02-19,8982
2018-02-20,8982
2018-02-21,8982
2018-02-22,8982
2018-02-23,8982
2018-02-24,8982
2018-02-25,8982
2018-02-26,8541
2018-02-27,8541
2018-02-28,8541
2018-03-01,8541
2018-03-02,8541
2018-03-03,8541
2018-03-04,8541
2018-03-05,8541
2018-03-06,8541
2018-03-07,8541
2018-03-08,8541
2018-03-09,8541
2018-03-10,8541
2018-03-11,8541
2018-03-12,8541
2018-03-13,8541
2018-03-14,8541
2018-03-15,8541
2018-03-16,8121
2018-03-17,8121
2018-03-18,8121
2018-03-19,8121
2018-03-20,8121
2018-03-21,8121
2018-03-23,8121
2018-03-24,8121
2018-03-26,8121
2018-03-27,8121
2018-03-28,8121
2018-03-29,8121
2018-03-30,8121
2018-03-31,8121
2018-04-01,8121
2018-04-02,8121
2018-04-03,8121
2018-04-04,8121
2018-04-05,8121
2018-04-06,8121
2018-04-08,7778
2018-04-09,7778
2018-04-10,7778
2018-04-11,7778
2018-04-12,7778
2018-04-13,7778
2018-04-14,7778
2018-04-16,7778
2018-04-17,7778
2018-04-18,7778
2018-04-19,7778
2018-04-20,7778
2018-04-21,7778
2018-04-22,7778
2018-04-23,7778
2018-04-24,7778
2018-04-25,7778
2018-04-26,7778
2018-04-27,7554
2018-04-28,7554
2018-04-29,7554
2018-04-30,7554
2018-05-02,7554
2018-05-03,7554
2018-05-04,7554
2018-05-05,7554
2018-05-06,7554
2018-05-07,7554
2018-05-08,7554
2018-05-09,7554
2018-05-10,7554
2018-05-11,7554
2018-05-12,7205
2018-05-13,7205
2018-05-14,7205
2018-05-15,7205
2018-05-16,7205
2018-05-17,7205
2018-05-18,7205
2018-05-19,7205
2018-05-20,7205
2018-05-21,7205
2018-05-22,7205
2018-05-23,7205
2018-05-24,7205
2018-05-25,7205
2018-05-26,7205
2018-05-27,7205
2018-05-28,7205
2018-05-29,7205
2018-05-30,7205
2018-05-31,7205
2018-06-01,6887
2018-06-02,6887
2018-06-03,6887
2018-06-04,6887
2018-06-05,6887
2018-06-06,6887
2018-06-07,6887
2018-06-08,6887
2018-06-09,6887
2018-06-10,6887
2018-06-11,6887
2018-06-12,6887
2018-06-13,6887
2018-06-14,6887
2018-06-15,6887
2018-06-16,6545
2018-06-17,6545
2018-06-18,6545
2018-06-19,6545
2018-06-20,6545
2018-06-21,6545
2018-06-22,6545
2018-06-23,6545
2018-06-24,6545
2018-06-25,6545
2018-06-26,6545
2018-06-27,6545
2018-06-28,6545
2018-06-29,6545
2018-06-30,6545
2018-07-01,6545
2018-07-02,6545
2018-07-03,6545
2018-07-04,6545
2018-07-05,6219
2018-07-06,6219
2018-07-07,6219
2018-07-08,6219
2018-07-09,6219
2018-07-10,6219
2018-07-11,6219
2018-07-12,6219
2018-07-13,6219
2018-07-14,6219
2018-07-15,6219
2018-07-16,6219
2018-07-17,6219
2018-07-18,6219
2018-07-19,6219
2018-07-20,6219
2018-07-21,6219
2018-07-22,6219
2018-07-23,6219
2018-07-24,6219
2018-07-25,6219
2018-07-26,6219
2018-07-27,6219
2018-07-28,6219
2018-07-29,6219
2018-07-30,5957
2018-07-31,5957
2018-08-01,5957
2018-08-02,5957
2018-08-03,5957
2018-08-04,5957
2018-08-05,5957
2018-08-06,5957
2018-08-07,5957
2018-08-08,5957
2018-08-09,5957
2018-08-10,5957
2018-08-11,5957
2018-08-12,5957
2018-08-14,5670
2018-08-16,5670
2018-08-17,5670
2018-08-18,5670
2018-08-19,5670
2018-08-20,5670
2018-08-21,5670
2018-08-22,5670
2018-08-23,5670
2018-08-24,5670
2018-08-25,5670
2018-08-26,5670
2018-08-27,5670
2018-08-28,5626
2018-08-29,5626
2018-08-30,5626
2018-08-31,5626
2018-09-01,5626
2018-09-02,5626
2018-09-03,5626
2018-09-04,5626
2018-09-05,5626
2018-09-06,5626
2018-09-07,5626
2018-09-08,5626
2018-09-09,5626
2018-09-10,5626
2018-09-11,5626
2018-09-12,5626
2018-09-13,5626
2018-09-14,5626
2018-09-15,5626
2018-09-16,5626
2018-09-17,5472
2018-09-18,5472
2018-09-19,5472
2018-09-20,5472
2018-09-21,5472
2018-09-22,5472
2018-09-23,5472
2018-09-24,5472
2018-09-25,5472
2018-09-26,5472
2018-09-27,5472
2018-09-28,5472
2018-09-29,5472
2018-09-30,5472
2018-10-02,5472
2018-10-03,5472
2018-10-04,5239
2018-10-05,5239
2018-10-06,5239
2018-10-07,5239
2018-10-08,5239
2018-10-09,5239
2018-10-10,5239
2018-10-11,5239
2018-10-12,5239
2018-10-13,5239
2018-10-14,5239
2018-10-15,5239
2018-10-16,5239
2018-10-17,5239
2018-10-18,5142
2018-10-19,5142
2018-10-20,5142
2018-10-21,5142
2018-10-22,5142
2018-10-23,5142
2018-10-24,5142
2018-10-25,5142
2018-10-26,5142
2018-10-27,5142
2018-10-28,5142
2018-10-29,5142
2018-10-30,5142
2018-10-31,5142
2018-11-01,5142
2018-11-03,4986
2018-11-04,4986
2018-11-05,4986
2018-11-06,4986
2018-11-07,4986
2018-11-08,4986
2018-11-09,4986
2018-11-10,4986
2018-11-11,4986
2018-11-12,4986
2018-11-13,4986
2018-11-14,4986
2018-11-15,4929
2018-11-16,4929
2018-11-17,4929
2018-11-18,4929
2018-11-19,4929
2018-11-20,4929
2018-11-21,4929
2018-11-22,4929
2018-11-23,4929
2018-11-24,4929
2018-11-25,4978
2018-11-26,4978
2018-11-27,4978
2018-11-28,4978
2018-11-29,4978
2018-12-01,4978
2018-12-02,4978
2018-12-03,4978
2018-12-04,4978
2018-12-05,4978
2018-12-07,4978
2018-12-09,4978
2018-12-11,5007
2018-12-12,5007
2018-12-13,5007
2018-12-14,5007
2018-12-15,5007
2018-12-16,5007
2018-12-17,5007
2018-12-18,5007
2018-12-19,5007
2018-12-20,5007
2018-12-21,5007
2018-12-22,5007
2018-12-23,5007
2018-12-24,5007
2018-12-25,5007
2018-12-26,4983
2018-12-27,4983
2018-12-28,4983
2018-12-29,4983
2018-12-30,4983
2018-12-31,4983
2019-01-01,4983
2019-01-02,4983
2019-01-03,4983
2019-01-04,4983
