date_obj,Enchant%20onyx price
2016-02-17,2665
2016-02-18,2665
2016-02-19,2665
2016-02-20,2665
2016-02-21,2665
2016-02-22,2665
2016-02-23,2665
2016-02-24,2665
2016-02-25,2665
2016-02-26,2665
2016-02-27,2665
2016-02-28,2665
2016-02-29,2665
2016-03-01,2665
2016-03-02,2665
2016-03-03,2533
2016-03-04,2533
2016-03-05,2533
2016-03-06,2533
2016-03-07,2533
2016-03-08,2533
2016-03-09,2533
2016-03-10,2533
2016-03-11,2533
2016-03-12,2533
2016-03-13,2533
2016-03-14,2533
2016-03-15,2533
2016-03-16,2533
2016-03-17,2533
2016-03-18,2533
2016-03-19,2533
2016-03-20,2533
2016-03-21,2533
2016-03-22,2533
2016-03-23,2533
2016-03-24,2533
2016-03-25,2533
2016-03-26,2533
2016-03-27,2533
2016-03-28,2533
2016-03-29,2533
2016-03-30,2533
2016-03-31,2533
2016-04-01,2533
2016-04-02,2533
2016-04-03,2533
2016-04-04,2533
2016-04-05,2533
2016-04-06,2533
2016-04-07,2533
2016-04-08,2533
2016-04-09,2533
2016-04-10,2533
2016-04-11,2533
2016-04-12,2533
2016-04-13,2533
2016-04-14,2533
2016-04-15,2533
2016-04-16,2533
2016-04-17,2533
2016-04-18,2533
2016-04-19,2533
2016-04-20,2533
2016-04-21,2533
2016-04-22,2533
2016-04-23,2533
2016-04-24,2533
2016-04-25,2533
2016-04-26,2533
2016-04-27,2533
2016-04-28,2533
2016-04-29,2533
2016-04-30,2533
2016-05-01,2533
2016-05-02,2533
2016-05-03,2533
2016-05-04,2533
2016-05-05,2533
2016-05-06,2533
2016-05-07,2533
2016-05-08,2533
2016-05-09,2533
2016-05-10,2533
2016-05-11,2533
2016-05-12,2533
2016-05-13,2533
2016-05-14,2533
2016-05-15,2533
2016-05-16,2533
2016-05-17,2533
2016-05-18,2533
2016-05-19,2533
2016-05-22,2533
2016-05-23,2533
2016-05-24,2533
2016-05-25,2533
2016-05-26,2533
2016-05-27,2533
2016-05-28,2533
2016-05-29,2533
2016-05-30,2533
2016-05-31,2533
2016-06-01,2533
2016-06-02,2533
2016-06-03,2533
2016-06-04,2533
2016-06-05,2533
2016-06-06,2533
2016-06-07,2533
2016-06-08,2533
2016-06-09,2533
2016-06-10,2533
2016-06-11,2533
2016-06-12,2533
2016-06-13,2533
2016-06-14,2533
2016-06-15,2533
2016-06-16,2533
2016-06-17,2533
2016-06-18,2533
2016-06-19,2533
2016-06-20,2533
2016-06-21,2533
2016-06-22,2533
2016-06-23,2533
2016-06-24,2533
2016-06-25,2533
2016-06-26,2533
2016-06-27,2533
2016-06-28,2533
2016-06-29,2533
2016-06-30,2533
2016-07-01,2533
2016-07-02,2533
2016-07-03,2533
2016-07-04,2533
2016-07-05,2533
2016-07-06,2533
2016-07-07,2533
2016-07-08,2533
2016-07-09,2533
2016-07-10,2533
2016-07-11,2533
2016-07-12,2533
2016-07-13,2533
2016-07-14,2533
2016-07-15,2533
2016-07-16,2533
2016-07-17,2406
2016-07-18,2406
2016-07-23,2406
2016-07-24,2406
2016-07-25,2406
2016-07-26,2406
2016-07-27,2406
2016-07-28,2406
2016-07-29,2406
2016-07-30,2406
2016-07-31,2406
2016-08-01,2406
2016-08-02,2406
2016-08-03,2406
2016-08-04,2406
2016-08-05,2406
2016-08-06,2406
2016-08-07,2406
2016-08-08,2406
2016-08-09,2406
2016-08-10,2406
2016-08-11,2406
2016-08-12,2406
2016-08-13,2406
2016-08-14,2406
2016-08-15,2406
2016-08-16,2406
2016-08-17,2406
2016-08-18,2406
2016-08-19,2406
2016-08-20,2406
2016-08-21,2406
2016-08-22,2406
2016-08-23,2406
2016-08-24,2406
2016-08-25,2406
2016-08-26,2406
2016-08-28,2406
2016-08-31,2406
2016-09-01,2406
2016-09-02,2406
2016-09-03,2406
2016-09-04,2406
2016-09-05,2406
2016-09-06,2406
2016-09-07,2406
2016-09-08,2406
2016-09-09,2406
2016-09-10,2406
2016-09-11,2406
2016-09-12,2406
2016-09-13,2406
2016-09-14,2406
2016-09-15,2406
2016-09-16,2406
2016-09-17,2406
2016-09-18,2406
2016-09-19,2406
2016-09-20,2406
2016-09-21,2406
2016-09-22,2406
2016-09-23,2406
2016-09-24,2406
2016-09-25,2406
2016-09-26,2406
2016-09-27,2406
2016-09-28,2406
2016-09-29,2406
2016-09-30,2406
2016-10-01,2406
2016-10-02,2406
2016-10-03,2406
2016-10-04,2406
2016-10-05,2406
2016-10-06,2406
2016-10-07,2406
2016-10-08,2406
2016-10-09,2406
2016-10-10,2406
2016-10-11,2406
2016-10-12,2406
2016-10-13,2406
2016-10-14,2406
2016-10-15,2406
2016-10-16,2406
2016-10-17,2406
2016-10-18,2406
2016-10-19,2406
2016-10-20,2406
2016-10-21,2406
2016-10-22,2406
2016-10-23,2406
2016-10-24,2406
2016-10-25,2406
2016-10-26,2406
2016-10-27,2406
2016-10-28,2406
2016-10-29,2406
2016-10-30,2406
2016-10-31,2406
2016-11-01,2406
2016-11-02,2406
2016-11-03,2406
2016-11-04,2406
2016-11-05,2406
2016-11-06,2406
2016-11-07,2406
2016-11-08,2406
2016-11-09,2406
2016-11-10,2406
2016-11-11,2406
2016-11-12,2406
2016-11-13,2406
2016-11-14,2406
2016-11-15,2406
2016-12-07,2406
2016-12-08,2406
2016-12-09,2406
2016-12-10,2406
2016-12-11,2406
2016-12-12,2406
2016-12-13,2406
2016-12-14,2406
2016-12-15,2406
2016-12-16,2406
2016-12-17,2406
2016-12-18,2406
2016-12-19,2406
2016-12-20,2406
2016-12-21,2406
2016-12-22,2406
2016-12-23,2406
2016-12-24,2406
2016-12-25,2406
2016-12-26,2406
2016-12-27,2406
2016-12-28,2406
2016-12-29,2406
2016-12-30,2406
2016-12-31,2406
2017-01-01,2406
2017-01-02,2406
2017-01-03,2406
2017-01-04,2406
2017-01-05,2406
2017-01-06,2406
2017-01-07,2406
2017-01-08,2406
2017-01-09,2406
2017-01-10,2406
2017-01-11,2406
2017-01-12,2406
2017-01-13,2406
2017-01-14,2406
2017-01-15,2406
2017-01-16,2406
2017-01-17,2406
2017-01-18,2406
2017-01-19,2406
2017-01-20,2406
2017-01-21,2406
2017-01-22,2406
2017-01-23,2406
2017-01-27,2296
2017-01-28,2296
2017-01-29,2296
2017-01-30,2296
2017-01-31,2296
2017-02-01,2296
2017-02-02,2296
2017-02-03,2296
2017-02-04,2296
2017-02-05,2296
2017-02-06,2296
2017-02-07,2296
2017-02-08,2296
2017-02-09,2296
2017-02-10,2296
2017-02-11,2296
2017-02-12,2296
2017-02-13,2296
2017-02-14,2296
2017-02-15,2296
2017-02-16,2296
2017-02-18,2296
2017-02-19,2296
2017-02-20,2296
2017-02-21,2296
2017-02-22,2296
2017-02-23,2296
2017-02-24,2296
2017-02-25,2296
2017-02-26,2296
2017-02-27,2296
2017-02-28,2296
2017-03-01,2296
2017-03-02,2296
2017-03-03,2296
2017-03-04,2296
2017-03-05,2296
2017-03-06,2296
2017-03-07,2296
2017-03-08,2296
2017-03-09,2296
2017-03-10,2296
2017-03-11,2296
2017-03-12,2296
2017-03-13,2296
2017-03-14,2296
2017-03-15,2296
2017-03-16,2296
2017-03-17,2296
2017-03-18,2296
2017-03-19,2296
2017-03-20,2296
2017-03-21,2296
2017-03-22,2296
2017-03-23,2296
2017-03-24,2296
2017-03-25,2296
2017-03-26,2296
2017-03-27,2296
2017-03-28,2296
2017-03-29,2296
2017-03-30,2296
2017-03-31,2296
2017-04-01,2296
2017-04-02,2296
2017-04-03,2296
2017-04-04,2296
2017-04-12,750
2017-04-13,750
2017-04-14,750
2017-04-15,750
2017-04-16,750
2017-04-17,750
2017-04-18,750
2017-04-19,750
2017-04-20,750
2017-04-21,750
2017-04-22,750
2017-04-23,750
2017-04-24,750
2017-04-25,750
2017-04-26,750
2017-04-27,750
2017-04-28,750
2017-04-29,750
2017-04-30,750
2017-05-01,750
2017-05-02,750
2017-05-03,750
2017-05-04,750
2017-05-05,750
2017-05-06,750
2017-05-07,750
2017-05-08,750
2017-05-09,750
2017-05-10,750
2017-05-11,750
2017-05-12,750
2017-05-13,750
2017-05-14,750
2017-05-15,750
2017-05-16,750
2017-05-17,750
2017-05-18,750
2017-05-19,750
2017-05-20,750
2017-05-21,750
2017-05-22,750
2017-05-23,750
2017-05-24,750
2017-05-25,750
2017-05-26,750
2017-05-27,750
2017-05-28,750
2017-05-29,750
2017-05-30,750
2017-05-31,750
2017-06-01,750
2017-06-02,750
2017-06-03,750
2017-06-04,750
2017-06-05,750
2017-06-06,750
2017-06-07,750
2017-06-08,750
2017-06-09,750
2017-06-10,750
2017-06-11,750
2017-06-12,750
2017-06-13,750
2017-06-14,750
2017-06-15,750
2017-06-16,750
2017-06-17,750
2017-06-18,750
2017-06-19,750
2017-06-20,750
2017-06-21,750
2017-06-22,750
2017-06-23,750
2017-06-24,750
2017-06-25,750
2017-06-26,750
2017-06-27,750
2017-06-28,750
2017-06-29,750
2017-06-30,750
2017-07-01,750
2017-07-02,750
2017-07-03,750
2017-07-04,750
2017-07-05,750
2017-07-06,750
2017-07-07,750
2017-07-08,750
2017-07-13,750
2017-07-14,750
2017-07-15,750
2017-07-16,750
2017-07-17,750
2017-07-18,750
2017-07-19,750
2017-07-20,750
2017-07-21,750
2017-07-22,750
2017-07-23,750
2017-07-24,750
2017-07-25,750
2017-07-26,750
2017-07-27,750
2017-07-28,750
2017-07-29,750
2017-07-30,750
2017-07-31,750
2017-08-01,750
2017-08-02,750
2017-08-03,750
2017-08-04,750
2017-08-05,750
2017-08-06,750
2017-08-09,750
2017-08-10,750
2017-08-11,750
2017-08-12,750
2017-08-13,750
2017-08-14,750
2017-08-15,750
2017-08-16,750
2017-08-17,750
2017-08-18,750
2017-08-19,750
2017-08-20,750
2017-08-21,750
2017-08-22,750
2017-08-23,750
2017-08-24,750
2017-08-25,750
2017-08-26,750
2017-08-27,750
2017-08-28,750
2017-08-29,750
2017-08-30,750
2017-08-31,750
2017-09-01,750
2017-09-03,750
2017-09-04,750
2017-09-05,750
2017-09-06,750
2017-09-07,750
2017-09-08,750
2017-09-09,750
2017-09-10,750
2017-09-11,750
2017-09-12,750
2017-09-13,750
2017-09-14,750
2017-09-15,750
2017-09-16,750
2017-09-17,750
2017-09-18,750
2017-09-19,750
2017-09-20,750
2017-09-21,750
2017-09-22,750
2017-09-23,750
2017-09-24,750
2017-09-25,750
2017-09-26,750
2017-09-27,750
2017-09-28,750
2017-09-29,750
2017-09-30,750
2017-10-01,750
2017-10-02,750
2017-10-03,750
2017-10-04,750
2017-10-05,750
2017-10-06,750
2017-10-07,750
2017-10-08,750
2017-10-09,750
2017-10-10,750
2017-10-11,750
2017-10-12,750
2017-10-13,750
2017-10-14,750
2017-10-15,750
2017-10-16,750
2017-10-17,750
2017-10-18,750
2017-10-19,750
2017-10-20,750
2017-10-21,750
2017-10-22,750
2017-10-23,750
2017-10-24,750
2017-10-25,750
2017-10-26,750
2017-10-27,750
2017-10-28,750
2017-10-29,750
2017-10-30,750
2017-10-31,750
2017-11-01,750
2017-11-02,750
2017-11-03,750
2017-11-04,750
2017-11-05,750
2017-11-06,750
2017-11-07,750
2017-11-08,750
2017-11-09,750
2017-11-10,750
2017-11-11,750
2017-11-12,750
2017-11-13,750
2017-11-14,750
2017-11-15,750
2017-11-16,750
2017-11-17,750
2017-11-18,750
2017-11-19,750
2017-11-20,750
2017-11-21,750
2017-11-22,750
2017-11-23,750
2017-11-24,750
2017-11-25,750
2017-11-26,750
2017-11-27,750
2017-11-28,750
2017-11-29,750
2017-11-30,750
2017-12-01,750
2017-12-02,750
2017-12-03,736
2017-12-04,736
2017-12-05,736
2017-12-06,736
2017-12-07,736
2017-12-08,736
2017-12-09,736
2017-12-10,736
2017-12-11,736
2017-12-12,736
2017-12-13,736
2017-12-14,736
2017-12-15,736
2017-12-16,736
2017-12-17,736
2017-12-18,736
2017-12-19,736
2017-12-20,736
2017-12-21,736
2017-12-22,736
2017-12-23,736
2017-12-24,736
2017-12-25,736
2017-12-26,736
2017-12-27,736
2017-12-28,736
2017-12-29,736
2017-12-30,736
2017-12-31,736
2018-01-01,736
2018-01-02,736
2018-01-03,736
2018-01-04,736
2018-01-05,736
2018-01-06,736
2018-01-07,736
2018-01-08,736
2018-01-09,736
2018-01-10,736
2018-01-11,736
2018-01-12,736
2018-01-13,736
2018-01-14,736
2018-01-15,736
2018-01-16,736
2018-01-17,736
2018-01-18,736
2018-01-19,736
2018-01-20,736
2018-01-21,736
2018-01-22,736
2018-01-23,736
2018-01-25,736
2018-01-26,736
2018-01-27,736
2018-01-28,736
2018-01-29,736
2018-01-30,736
2018-01-31,736
2018-02-01,736
2018-02-02,736
2018-02-03,736
2018-02-04,736
2018-02-05,736
2018-02-06,736
2018-02-07,736
2018-02-08,736
2018-02-09,736
2018-02-10,736
2018-02-11,736
2018-02-12,736
2018-02-13,736
2018-02-14,736
2018-02-15,736
2018-02-16,736
2018-02-17,736
2018-02-18,736
2018-02-19,736
2018-02-20,736
2018-02-21,736
2018-02-22,736
2018-02-23,736
2018-02-24,736
2018-02-25,736
2018-02-26,736
2018-02-27,736
2018-02-28,736
2018-03-01,736
2018-03-02,736
2018-03-03,736
2018-03-04,736
2018-03-05,736
2018-03-06,736
2018-03-07,736
2018-03-09,736
2018-03-10,736
2018-03-11,736
2018-03-12,736
2018-03-13,736
2018-03-14,736
2018-03-15,736
2018-03-16,736
2018-03-17,736
2018-03-18,736
2018-03-20,736
2018-03-21,736
2018-03-23,736
2018-03-24,736
2018-03-25,736
2018-03-26,736
2018-03-27,736
2018-03-28,736
2018-03-29,736
2018-03-30,736
2018-03-31,736
2018-04-01,736
2018-04-02,736
2018-04-03,736
2018-04-04,736
2018-04-05,736
2018-04-06,736
2018-04-07,736
2018-04-08,736
2018-04-09,736
2018-04-10,736
2018-04-11,736
2018-04-12,736
2018-04-13,736
2018-04-14,736
2018-04-15,704
2018-04-16,704
2018-04-17,704
2018-04-18,704
2018-04-19,704
2018-04-20,704
2018-04-21,704
2018-04-22,704
2018-04-23,704
2018-04-24,704
2018-04-25,704
2018-04-26,704
2018-04-27,704
2018-04-28,704
2018-04-29,704
2018-04-30,704
2018-05-01,704
2018-05-03,704
2018-05-04,704
2018-05-05,704
2018-05-07,704
2018-05-08,704
2018-05-09,704
2018-05-10,704
2018-05-11,704
2018-05-12,704
2018-05-13,704
2018-05-14,704
2018-05-15,704
2018-05-16,704
2018-05-17,704
2018-05-18,704
2018-05-19,704
2018-05-20,704
2018-05-21,704
2018-05-22,704
2018-05-23,704
2018-05-24,704
2018-05-25,704
2018-05-26,704
2018-05-27,704
2018-05-28,704
2018-05-29,704
2018-05-30,704
2018-05-31,704
2018-06-01,704
2018-06-02,704
2018-06-03,704
2018-06-04,704
2018-06-05,704
2018-06-06,704
2018-06-07,704
2018-06-08,704
2018-06-09,704
2018-06-10,704
2018-06-11,704
2018-06-12,704
2018-06-13,704
2018-06-14,704
2018-06-15,704
2018-06-16,704
2018-06-17,704
2018-06-18,704
2018-06-19,704
2018-06-20,704
2018-06-22,704
2018-06-23,704
2018-06-24,704
2018-06-25,704
2018-06-26,704
2018-06-27,704
2018-06-28,704
2018-06-29,704
2018-06-30,704
2018-07-01,704
2018-07-02,704
2018-07-03,704
2018-07-04,704
2018-07-05,704
2018-07-06,704
2018-07-07,704
2018-07-08,704
2018-07-09,704
2018-07-10,704
2018-07-11,704
2018-07-12,704
2018-07-13,704
2018-07-14,704
2018-07-15,704
2018-07-16,704
2018-07-17,704
2018-07-18,704
2018-07-19,704
2018-07-20,704
2018-07-21,704
2018-07-22,704
2018-07-23,704
2018-07-24,704
2018-07-25,704
2018-07-26,704
2018-07-27,704
2018-07-28,704
2018-07-29,704
2018-07-30,704
2018-07-31,704
2018-08-01,704
2018-08-02,704
2018-08-03,704
2018-08-04,704
2018-08-05,704
2018-08-06,704
2018-08-07,704
2018-08-08,704
2018-08-09,704
2018-08-10,704
2018-08-11,704
2018-08-12,704
2018-08-14,704
2018-08-16,704
2018-08-17,704
2018-08-18,704
2018-08-19,704
2018-08-20,704
2018-08-21,704
2018-08-22,704
2018-08-23,704
2018-08-24,704
2018-08-25,704
2018-08-26,704
2018-08-27,704
2018-08-28,704
2018-08-29,704
2018-08-30,704
2018-08-31,704
2018-09-01,704
2018-09-02,704
2018-09-03,704
2018-09-04,704
2018-09-05,704
2018-09-06,704
2018-09-07,704
2018-09-08,704
2018-09-09,704
2018-09-10,704
2018-09-11,704
2018-09-12,704
2018-09-13,704
2018-09-14,704
2018-09-15,704
2018-09-16,704
2018-09-17,704
2018-09-18,704
2018-09-19,704
2018-09-20,704
2018-09-21,704
2018-09-22,704
2018-09-23,704
2018-09-24,704
2018-09-25,704
2018-09-26,704
2018-09-27,704
2018-09-28,704
2018-09-29,704
2018-09-30,704
2018-10-01,704
2018-10-02,704
2018-10-03,704
2018-10-04,704
2018-10-05,704
2018-10-06,704
2018-10-07,704
2018-10-08,704
2018-10-09,704
2018-10-10,704
2018-10-11,704
2018-10-12,704
2018-10-13,704
2018-10-14,704
2018-10-15,704
2018-10-16,704
2018-10-17,704
2018-10-18,704
2018-10-19,704
2018-10-20,704
2018-10-21,704
2018-10-22,704
2018-10-23,704
2018-10-24,704
2018-10-25,704
2018-10-26,704
2018-10-27,704
2018-10-28,704
2018-10-29,704
2018-10-30,704
2018-10-31,704
2018-11-01,704
2018-11-03,704
2018-11-04,704
2018-11-05,704
2018-11-06,704
2018-11-07,704
2018-11-08,704
2018-11-09,704
2018-11-10,704
2018-11-11,704
2018-11-12,704
2018-11-13,704
2018-11-14,704
2018-11-15,693
2018-11-16,693
2018-11-17,693
2018-11-18,693
2018-11-19,693
2018-11-20,693
2018-11-21,693
2018-11-22,693
2018-11-23,693
2018-11-24,693
2018-11-25,693
2018-11-26,693
2018-11-27,693
2018-11-28,693
2018-11-29,693
2018-12-01,693
2018-12-02,693
2018-12-03,693
2018-12-04,693
2018-12-05,693
2018-12-07,693
2018-12-09,693
2018-12-10,693
2018-12-11,693
2018-12-12,693
2018-12-13,693
2018-12-14,693
2018-12-15,693
2018-12-16,693
2018-12-17,693
2018-12-18,693
2018-12-19,693
2018-12-20,693
2018-12-21,693
2018-12-22,693
2018-12-23,693
2018-12-24,693
2018-12-25,693
2018-12-26,693
2018-12-27,693
2018-12-28,693
2018-12-29,693
2018-12-30,693
2018-12-31,693
2019-01-01,693
2019-01-02,693
2019-01-03,693
2019-01-04,693
2019-01-05,693
2019-01-06,693
2019-01-08,693
2019-01-10,693
2019-01-11,693
2019-01-12,693
2019-01-13,693
2019-01-14,693
2019-01-15,693
2019-01-16,693
2019-01-17,693
2019-01-18,693
2019-01-19,693
2019-01-20,693
2019-01-21,693
2019-01-22,693
2019-01-23,693
2019-01-24,693
2019-01-25,693
2019-01-26,693
2019-01-27,693
2019-01-28,693
2019-01-29,693
2019-01-30,693
2019-01-31,693
2019-02-01,693
2019-02-02,693
2019-02-03,693
2019-02-04,693
2019-02-05,693
2019-02-06,693
2019-02-07,693
2019-02-08,693
2019-02-09,693
2019-02-10,693
2019-02-11,693
2019-02-12,693
2019-02-13,693
2019-02-14,693
2019-02-15,693
2019-02-16,693
2019-02-17,693
2019-02-18,693
2019-02-19,693
2019-02-20,693
2019-02-21,693
2019-02-22,693
2019-02-23,693
2019-02-24,693
2019-02-25,693
2019-02-26,693
2019-02-27,693
2019-02-28,693
2019-03-01,693
2019-03-02,693
2019-03-03,693
2019-03-04,693
2019-03-05,693
2019-03-06,693
2019-03-07,693
2019-03-08,693
2019-03-09,693
2019-03-10,693
2019-03-11,693
2019-03-12,693
2019-03-13,693
2019-03-14,693
2019-03-15,693
2019-03-16,693
2019-03-17,693
2019-03-18,693
2019-03-19,693
2019-03-20,693
2019-03-21,693
2019-03-22,693
2019-03-23,693
2019-03-24,693
2019-03-25,693
2019-03-26,693
2019-03-27,693
2019-03-28,693
2019-03-29,693
2019-03-30,693
2019-03-31,693
2019-04-01,693
2019-04-02,693
2019-04-03,693
2019-04-04,693
2019-04-05,693
2019-04-06,693
2019-04-07,693
2019-04-08,693
2019-04-09,693
2019-04-10,693
2019-04-11,693
2019-04-12,693
2019-04-13,693
2019-04-14,693
2019-04-15,693
2019-04-16,693
2019-04-17,693
2019-04-18,693
2019-04-19,693
2019-04-20,693
2019-04-21,693
2019-04-22,693
2019-04-23,693
2019-04-24,693
2019-04-25,693
2019-04-26,693
2019-04-27,693
2019-04-28,693
2019-04-29,693
2019-04-30,693
2019-05-01,693
2019-05-02,693
2019-05-03,693
2019-05-04,693
2019-05-05,693
2019-05-06,693
2019-05-07,693
2019-05-08,693
2019-05-09,693
2019-05-10,693
2019-05-11,693
2019-05-12,693
2019-05-13,693
2019-05-14,693
2019-05-15,693
2019-05-16,693
2019-05-17,693
2019-05-18,693
2019-05-19,693
2019-05-20,693
2019-05-21,693
2019-05-22,693
2019-05-23,693
2019-05-24,693
2019-05-25,693
2019-05-26,693
2019-05-27,693
2019-05-28,693
2019-05-29,693
2019-05-30,693
2019-05-31,693
2019-06-01,693
2019-06-02,693
2019-06-03,693
2019-06-04,693
2019-06-05,693
2019-06-06,693
2019-06-07,693
2019-06-08,693
2019-06-09,693
2019-06-10,693
2019-06-11,693
2019-06-12,693
2019-06-13,693
2019-06-14,693
2019-06-15,693
2019-06-16,693
