date_obj,Dark%20bow%20tie price
2017-06-14,3787140
2017-06-15,3787140
2017-06-16,3787140
2017-06-17,3787140
2017-06-18,3787140
2017-06-19,3787140
2017-06-20,3787140
2017-06-21,3787140
2017-06-22,3787140
2017-06-23,3787140
2017-06-24,3787140
2017-06-25,3787140
2017-06-26,3787140
2017-06-27,3787140
2017-06-28,3787140
2017-06-29,3787140
2017-06-30,3787140
2017-07-01,3787140
2017-07-02,3787140
2017-07-03,3787140
2017-07-04,3787140
2017-07-05,3787140
2017-07-06,3787140
2017-07-07,3787140
2017-07-08,3787140
2017-07-13,3787140
2017-07-14,3787140
2017-07-15,3787140
2017-07-16,3787140
2017-07-17,3787140
2017-07-18,3787140
2017-07-19,3787140
2017-07-20,3787140
2017-07-21,3787140
2017-07-22,3787140
2017-07-23,3787140
2017-07-24,3787140
2017-07-25,3787140
2017-07-26,3787140
2017-07-27,3787140
2017-07-28,3787140
2017-07-29,3787140
2017-07-30,3787140
2017-07-31,3787140
2017-08-01,3597783
2017-08-02,3597783
2017-08-03,3597783
2017-08-04,3597783
2017-08-05,3597783
2017-08-06,3597783
2017-08-09,3597783
2017-08-10,3597783
2017-08-11,3597783
2017-08-12,3597783
2017-08-13,3597783
2017-08-14,3597783
2017-08-15,3597783
2017-08-16,3597783
2017-08-17,3597783
2017-08-18,3597783
2017-08-19,3597783
2017-08-20,3597783
2017-08-21,3597783
2017-08-22,3597783
2017-08-23,3597783
2017-08-24,3597783
2017-08-25,3597783
2017-08-26,3597783
2017-08-27,3597783
2017-08-28,3597783
2017-08-29,3597783
2017-08-30,3597783
2017-08-31,3419887
2017-09-01,3419887
2017-09-03,3419887
2017-09-04,3419887
2017-09-05,3419887
2017-09-06,3419887
2017-09-07,3419887
2017-09-08,3419887
2017-09-09,3419887
2017-09-10,3419887
2017-09-11,3419887
2017-09-12,3419887
2017-09-13,3419887
2017-09-14,3419887
2017-09-15,3419887
2017-09-16,3419887
2017-09-17,3419887
2017-09-18,3419887
2017-09-19,3419887
2017-09-20,3419887
2017-09-21,3419887
2017-09-22,3419887
2017-09-23,3419887
2017-09-24,3419887
2017-09-25,3419887
2017-09-26,3419887
2017-09-27,3419887
2017-09-28,3419887
2017-09-29,3250159
2017-09-30,3250159
2017-10-01,3250159
2017-10-02,3250159
2017-10-03,3250159
2017-10-04,3250159
2017-10-05,3250159
2017-10-06,3250159
2017-10-07,3250159
2017-10-08,3250159
2017-10-09,3250159
2017-10-10,3250159
2017-10-11,3250159
2017-10-12,3250159
2017-10-13,3250159
2017-10-14,3250159
2017-10-15,3250159
2017-10-16,3250159
2017-10-17,3250159
2017-10-18,3250159
2017-10-19,3250159
2017-10-20,3250159
2017-10-21,3250159
2017-10-22,3090210
2017-10-23,3090210
2017-10-24,3090210
2017-10-25,3090210
2017-10-26,3090210
2017-10-27,3090210
2017-10-28,3090210
2017-10-29,3090210
2017-10-30,3090210
2017-10-31,3090210
2017-11-01,3090210
2017-11-02,3090210
2017-11-03,3090210
2017-11-04,3090210
2017-11-05,3090210
2017-11-06,3090210
2017-11-07,3090210
2017-11-08,3090210
2017-11-09,901450
2017-11-10,901450
2017-11-11,901450
2017-11-12,901450
2017-11-13,901450
2017-11-14,901450
2017-11-15,901450
2017-11-16,901450
2017-11-17,901450
2017-11-18,901450
2017-11-19,901450
2017-11-20,901450
2017-11-21,901450
2017-11-22,901450
2017-11-23,901450
2017-11-24,901450
2017-11-25,901450
2017-11-26,901450
2017-11-27,901450
2017-11-28,901450
2017-11-29,901450
2017-11-30,901450
2017-12-01,901450
2017-12-02,901450
2017-12-03,901450
2017-12-04,901450
2017-12-05,901450
2017-12-06,901450
2017-12-07,901450
2017-12-08,901450
2017-12-09,901450
2017-12-10,901450
2017-12-11,901450
2017-12-12,901450
2017-12-13,901450
2017-12-14,901450
2017-12-15,901450
2017-12-16,901450
2017-12-17,901450
2017-12-18,865733
2017-12-19,865733
2017-12-20,865733
2017-12-21,865733
2017-12-22,865733
2017-12-23,865733
2017-12-24,865733
2017-12-25,865733
2017-12-26,865733
2017-12-27,865733
2017-12-28,865733
2017-12-29,865733
2017-12-30,865733
2017-12-31,865733
2018-01-01,865733
2018-01-02,865733
2018-01-03,865733
2018-01-04,865733
2018-01-05,865733
2018-01-06,865733
2018-01-07,865733
2018-01-08,865733
2018-01-09,865733
2018-01-10,865733
2018-01-11,865733
2018-01-12,865733
2018-01-13,865733
2018-01-14,865733
2018-01-15,865733
2018-01-16,865733
2018-01-17,865733
2018-01-18,865733
2018-01-19,865733
2018-01-20,865733
2018-01-21,865733
2018-01-22,865733
2018-01-23,822826
2018-01-24,822826
2018-01-25,822826
2018-01-26,822826
2018-01-27,822826
2018-01-28,822826
2018-01-29,822826
2018-01-30,822826
2018-01-31,822826
2018-02-01,822826
2018-02-02,822826
2018-02-03,822826
2018-02-04,782521
2018-02-05,782521
2018-02-06,782521
2018-02-07,782521
2018-02-08,782521
2018-02-09,782521
2018-02-10,782521
2018-02-11,782521
2018-02-12,782521
2018-02-13,782521
2018-02-14,782521
2018-02-15,782521
2018-02-16,782521
2018-02-17,782521
2018-02-18,782521
2018-02-19,743394
2018-02-20,743394
2018-02-21,743394
2018-02-22,743394
2018-02-23,743394
2018-02-24,743394
2018-02-25,743394
2018-02-26,743394
2018-02-27,743394
2018-02-28,743394
2018-03-01,743394
2018-03-02,743394
2018-03-03,743394
2018-03-04,743394
2018-03-05,743394
2018-03-06,743394
2018-03-07,707104
2018-03-08,707104
2018-03-09,707104
2018-03-10,707104
2018-03-11,707104
2018-03-12,707104
2018-03-13,707104
2018-03-14,707104
2018-03-15,707104
2018-03-16,707104
2018-03-17,707104
2018-03-18,707104
2018-03-19,671748
2018-03-20,671748
2018-03-21,671748
2018-03-23,671748
2018-03-24,671748
2018-03-25,671748
2018-03-26,671748
2018-03-27,671748
2018-03-28,671748
2018-03-29,671748
2018-03-30,671748
2018-03-31,671748
2018-04-01,671748
2018-04-02,638864
2018-04-03,638864
2018-04-04,638864
2018-04-05,638864
2018-04-06,638864
2018-04-07,638864
2018-04-08,638864
2018-04-09,638864
2018-04-10,638864
2018-04-11,638864
2018-04-12,638864
2018-04-13,638864
2018-04-14,638864
2018-04-15,638864
2018-04-16,638864
2018-04-17,638864
2018-04-18,607739
2018-04-19,607739
2018-04-20,607739
2018-04-21,607739
2018-04-22,607739
2018-04-23,607739
2018-04-24,607739
2018-04-25,607739
2018-04-26,607739
2018-04-27,607739
2018-04-28,607739
2018-04-29,607739
2018-04-30,607739
2018-05-01,607739
2018-05-03,577777
2018-05-04,577777
2018-05-05,577777
2018-05-07,577777
2018-05-08,577777
2018-05-09,577777
2018-05-10,577777
2018-05-11,577777
2018-05-12,577777
2018-05-13,577777
2018-05-14,577777
2018-05-15,577777
2018-05-16,577777
2018-05-17,549610
2018-05-18,549610
2018-05-19,549610
2018-05-20,549610
2018-05-21,549610
2018-05-22,549610
2018-05-23,549610
2018-05-24,549610
2018-05-25,549610
2018-05-26,549610
2018-05-27,549610
2018-05-28,549610
2018-05-29,523014
2018-05-30,523014
2018-05-31,523014
2018-06-01,523014
2018-06-02,523014
2018-06-03,523014
2018-06-04,523014
2018-06-05,523014
2018-06-06,523014
2018-06-07,523014
2018-06-08,523014
2018-06-09,523014
2018-06-10,498127
2018-06-11,498127
2018-06-12,498127
2018-06-13,498127
2018-06-14,498127
2018-06-15,498127
2018-06-16,498127
2018-06-17,498127
2018-06-18,498127
2018-06-19,498127
2018-06-20,498127
2018-06-21,473944
2018-06-22,473944
2018-06-23,473944
2018-06-24,473944
2018-06-25,473944
2018-06-26,473944
2018-06-27,473944
2018-06-28,473944
2018-06-29,473944
2018-06-30,473944
2018-07-01,473944
2018-07-02,473944
2018-07-03,473944
2018-07-04,450841
2018-07-05,450841
2018-07-06,450841
2018-07-07,450841
2018-07-08,450841
2018-07-09,450841
2018-07-10,450841
2018-07-11,450841
2018-07-12,450841
2018-07-13,450841
2018-07-14,450841
2018-07-15,450841
2018-07-16,450841
2018-07-17,450841
2018-07-18,450841
2018-07-19,450841
2018-07-20,450841
2018-07-21,429430
2018-07-22,429430
2018-07-23,429430
2018-07-24,429430
2018-07-25,429430
2018-07-26,429430
2018-07-27,429430
2018-07-28,429430
2018-07-29,429430
2018-07-30,429430
2018-07-31,408804
2018-08-01,408804
2018-08-02,408804
2018-08-03,408804
2018-08-04,408804
2018-08-05,408804
2018-08-06,408804
2018-08-07,408804
2018-08-08,408804
2018-08-09,408804
2018-08-10,408804
2018-08-11,388778
2018-08-12,388778
2018-08-14,388778
2018-08-16,388778
2018-08-17,388778
2018-08-18,388778
2018-08-19,388778
2018-08-20,388778
2018-08-21,388778
2018-08-22,388778
2018-08-23,388778
2018-08-24,375638
2018-08-25,375638
2018-08-26,375638
2018-08-27,375638
2018-08-28,375638
2018-08-29,375638
2018-08-30,375638
2018-08-31,375638
2018-09-01,375638
2018-09-02,375638
2018-09-03,358552
2018-09-04,358552
2018-09-05,358552
2018-09-06,358552
2018-09-07,358552
2018-09-08,358552
2018-09-09,358552
2018-09-10,358552
2018-09-11,358552
2018-09-12,358552
2018-09-13,358552
2018-09-14,358552
2018-09-15,348126
2018-09-16,348126
2018-09-17,348126
2018-09-18,348126
2018-09-19,348126
2018-09-20,348126
2018-09-21,348126
2018-09-22,348126
2018-09-23,348126
2018-09-24,348126
2018-09-25,348126
2018-09-26,348126
2018-09-27,348126
2018-09-28,364422
2018-09-29,364422
2018-09-30,364422
2018-10-01,364422
2018-10-02,364422
2018-10-03,364422
2018-10-04,364422
2018-10-05,364422
2018-10-06,364422
2018-10-07,364422
2018-10-08,381134
2018-10-09,381134
2018-10-10,381134
2018-10-11,381134
2018-10-12,381134
2018-10-13,381134
2018-10-14,381134
2018-10-15,381134
2018-10-16,381134
2018-10-17,381134
2018-10-18,381134
2018-10-19,399032
2018-10-20,399032
2018-10-21,399032
2018-10-22,399032
2018-10-23,399032
2018-10-24,399032
2018-10-25,399032
2018-10-26,399032
2018-10-27,399032
2018-10-28,417208
2018-10-29,417208
2018-10-30,417208
2018-10-31,417208
2018-11-01,417208
2018-11-03,417208
2018-11-04,417208
2018-11-05,417208
2018-11-06,417208
2018-11-07,417208
2018-11-08,436816
2018-11-09,436816
2018-11-10,436816
2018-11-11,436816
2018-11-12,436816
2018-11-13,436816
2018-11-14,436816
2018-11-15,457218
2018-11-16,457218
2018-11-17,457218
2018-11-18,457218
2018-11-19,457218
2018-11-20,457218
2018-11-21,457218
2018-11-22,457218
2018-11-23,457218
2018-11-24,477941
2018-11-25,477941
2018-11-26,477941
2018-11-27,477941
2018-11-28,477941
2018-11-29,477941
2018-12-01,477941
2018-12-02,477941
2018-12-03,477941
2018-12-04,500012
2018-12-05,500012
2018-12-07,500012
2018-12-09,500012
2018-12-10,500012
2018-12-11,522152
2018-12-12,522152
2018-12-13,522152
2018-12-14,522152
2018-12-15,522152
2018-12-16,522152
2018-12-17,522152
2018-12-18,522152
2018-12-19,546421
2018-12-20,546421
2018-12-21,546421
2018-12-22,546421
2018-12-23,546421
2018-12-24,546421
2018-12-25,546421
2018-12-26,546421
2018-12-27,546421
2018-12-28,546421
2018-12-29,571941
2018-12-30,571941
2018-12-31,571941
2019-01-01,571941
2019-01-02,571941
2019-01-03,571941
2019-01-04,571941
2019-01-05,571941
2019-01-06,588223
2019-01-08,588223
2019-01-10,588223
2019-01-11,588223
2019-01-12,588223
2019-01-13,588223
2019-01-14,614104
2019-01-15,614104
2019-01-16,614104
2019-01-17,614104
2019-01-18,614104
2019-01-19,614104
2019-01-20,614104
2019-01-21,614104
2019-01-22,614104
2019-01-23,636083
2019-01-24,636083
2019-01-25,636083
2019-01-26,636083
2019-01-27,636083
2019-01-28,636083
2019-01-29,636083
2019-01-30,636083
2019-01-31,636083
2019-02-01,636083
2019-02-02,636083
2019-02-03,626613
2019-02-04,626613
2019-02-05,626613
2019-02-06,626613
2019-02-07,626613
2019-02-08,626613
2019-02-09,626613
2019-02-10,626613
2019-02-11,619824
2019-02-12,619824
2019-02-13,619824
2019-02-14,619824
2019-02-15,619824
2019-02-16,619824
2019-02-17,619824
2019-02-18,619824
2019-02-19,619824
2019-02-20,619824
2019-02-21,642296
2019-02-22,642296
2019-02-23,642296
2019-02-24,642296
2019-02-25,642296
2019-02-26,642296
2019-02-27,642296
2019-02-28,642296
2019-03-01,642296
2019-03-02,642296
2019-03-03,642296
2019-03-04,642296
2019-03-05,670212
2019-03-06,670212
2019-03-07,670212
2019-03-08,670212
2019-03-09,670212
2019-03-10,670212
2019-03-11,670212
2019-03-12,670212
2019-03-13,700554
2019-03-14,700554
2019-03-15,700554
2019-03-16,700554
2019-03-17,700554
2019-03-18,700554
2019-03-19,700554
2019-03-20,700554
2019-03-21,710091
2019-03-22,710091
2019-03-23,710091
2019-03-24,710091
2019-03-25,710091
2019-03-26,710091
2019-03-27,710091
2019-03-28,710091
2019-03-29,674586
2019-03-30,674586
2019-03-31,674586
2019-04-01,674586
2019-04-02,674586
2019-04-03,641882
2019-04-04,641882
2019-04-05,641882
2019-04-06,641882
2019-04-07,641882
2019-04-08,641882
2019-04-09,611934
2019-04-10,611934
2019-04-11,611934
2019-04-12,611934
2019-04-13,611934
2019-04-14,582458
2019-04-15,582458
2019-04-16,582458
2019-04-17,582458
2019-04-18,582458
2019-04-19,582458
2019-04-20,555542
2019-04-21,555542
2019-04-22,555542
2019-04-23,555542
2019-04-24,555542
2019-04-25,555542
2019-04-26,528314
2019-04-27,528314
2019-04-28,528314
2019-04-29,528314
2019-04-30,528314
2019-05-01,528314
2019-05-02,528314
2019-05-03,503392
2019-05-04,503392
2019-05-05,503392
2019-05-06,503392
2019-05-07,503392
2019-05-08,503392
2019-05-09,480318
2019-05-10,480318
2019-05-11,480318
2019-05-12,480318
2019-05-13,480318
2019-05-14,458111
2019-05-15,458111
2019-05-16,458111
2019-05-17,458111
2019-05-18,458111
2019-05-19,458111
2019-05-20,458111
2019-05-21,458111
2019-05-22,436757
2019-05-23,436757
2019-05-24,436757
2019-05-25,436757
2019-05-26,436757
2019-05-27,436757
2019-05-28,436757
2019-05-29,416931
2019-05-30,416931
2019-05-31,416931
2019-06-01,416931
2019-06-02,416931
2019-06-03,416931
2019-06-04,416931
2019-06-05,416931
2019-06-06,397875
2019-06-07,397875
2019-06-08,397875
2019-06-09,397875
2019-06-10,397875
2019-06-11,397875
2019-06-12,397875
2019-06-13,397875
2019-06-14,378603
2019-06-15,378603
2019-06-16,378603
2019-06-17,378603
2019-06-18,378603
2019-06-19,378603
2019-06-20,378603
2019-06-21,360563
2019-06-22,360563
2019-06-23,360563
2019-06-24,360563
2019-06-25,360563
2019-06-26,360563
2019-06-27,360563
2019-06-28,360563
2019-06-29,343471
2019-06-30,343471
2019-07-01,343471
2019-07-02,343471
2019-07-03,343471
2019-07-04,343471
2019-07-05,343471
2019-07-06,343471
2019-07-07,343471
2019-07-08,343471
2019-07-09,326900
2019-07-10,326900
2019-07-11,326900
2019-07-12,326900
2019-07-13,326900
2019-07-14,326900
2019-07-15,326900
2019-07-16,326900
2019-07-17,326900
2019-07-18,326900
2019-07-19,314449
2019-07-20,314449
2019-07-21,314449
2019-07-22,314449
2019-07-23,314449
2019-07-24,314449
2019-07-25,314449
2019-07-26,314449
2019-07-27,314449
2019-07-28,301646
2019-07-29,301646
2019-07-30,301646
2019-07-31,301646
2019-08-01,301646
2019-08-02,301646
2019-08-03,301646
2019-08-04,301646
2019-08-05,286916
2019-08-06,286916
2019-08-07,286916
2019-08-08,286916
2019-08-09,286916
2019-08-10,286916
2019-08-11,286916
2019-08-12,286916
2019-08-13,286916
2019-08-14,286916
2019-08-15,277882
2019-08-16,277882
2019-08-17,277882
2019-08-18,277882
2019-08-19,277882
2019-08-20,277882
2019-08-21,277882
2019-08-22,277882
2019-08-23,277882
2019-08-24,275130
2019-08-24,275130
2019-08-25,275130
2019-08-25,275130
2019-08-26,275130
2019-08-27,275130
2019-08-27,275130
2019-08-28,275130
2019-08-29,275130
2019-08-30,275130
2019-08-31,275130
2019-09-01,275130
2019-09-02,275130
2019-09-03,275130
2019-09-04,265875
2019-09-05,265875
2019-09-06,265875
2019-09-07,265875
2019-09-08,265875
2019-09-09,265875
2019-09-10,265875
2019-09-11,265875
2019-09-12,265875
2019-09-13,265875
2019-09-14,265875
2019-09-15,264083
2019-09-16,264083
2019-09-17,264083
2019-09-18,264083
2019-09-19,264083
2019-09-20,264083
2019-09-21,264083
2019-09-22,264083
2019-09-23,264083
2019-09-24,264083
2019-09-25,266853
2019-09-26,266853
2019-09-27,266853
2019-09-28,266853
2019-09-29,266853
2019-09-30,266853
2019-10-01,266853
2019-10-02,266853
2019-10-03,266853
2019-10-04,269153
2019-10-05,269153
2019-10-06,269153
2019-10-07,269153
2019-10-08,269153
2019-10-09,269153
2019-10-10,269153
2019-10-11,269153
2019-10-12,269153
2019-10-13,262475
2019-10-14,262475
2019-10-15,262475
2019-10-16,262475
2019-10-17,262475
2019-10-18,262475
2019-10-19,262475
2019-10-20,262475
2019-10-21,262475
2019-10-22,262475
2019-10-23,254562
2019-10-24,254562
2019-10-25,254562
2019-10-26,254562
2019-10-27,254562
2019-10-28,254562
2019-10-29,254562
2019-10-30,254562
2019-10-31,247320
2019-11-01,247320
2019-11-02,247320
2019-11-03,247320
2019-11-04,247320
2019-11-05,247320
2019-11-06,247320
2019-11-07,247320
2019-11-08,247320
2019-11-09,247320
2019-11-10,247320
2019-11-11,246541
2019-11-12,246541
2019-11-13,246541
2019-11-14,246541
2019-11-15,246541
2019-11-16,246541
2019-11-17,246541
2019-11-18,246541
2019-11-19,246541
2019-11-20,246541
2019-11-21,246541
2019-11-22,246541
2019-11-23,241345
2019-11-24,241345
2019-11-25,241345
2019-11-26,241345
2019-11-27,241345
2019-11-28,241345
2019-11-29,241345
2019-11-30,241345
2019-12-01,241345
2019-12-02,241345
2019-12-03,241345
2019-12-04,234305
2019-12-05,234305
2019-12-06,234305
2019-12-07,234305
2019-12-08,234305
2019-12-09,234305
2019-12-10,234305
2019-12-11,234305
2019-12-12,234305
2019-12-13,234305
2019-12-14,234305
2019-12-15,228369
2019-12-16,228369
2019-12-17,228369
2019-12-18,228369
2019-12-19,228369
2019-12-20,228369
2019-12-21,228369
2019-12-22,228369
2019-12-23,228369
2019-12-24,228369
2019-12-25,222924
2019-12-26,222924
2019-12-27,222924
2019-12-28,222924
2019-12-29,222924
2019-12-30,222924
2019-12-31,222924
2020-01-01,222924
2020-01-02,222924
2020-01-03,222924
2020-01-04,216622
2020-01-05,216622
2020-01-06,216622
2020-01-07,216622
2020-01-08,216622
2020-01-09,216622
2020-01-10,216622
2020-01-11,216622
2020-01-12,216622
2020-01-13,216622
2020-01-14,216622
2020-01-15,207249
2020-01-16,207249
2020-01-17,207249
2020-01-18,207249
2020-01-19,207249
2020-01-20,207249
2020-01-21,207249
2020-01-22,207249
2020-01-23,205873
2020-01-24,205873
2020-01-25,205873
2020-01-26,205873
2020-01-27,205873
2020-01-28,205873
2020-01-29,205873
2020-01-30,205873
2020-01-31,205873
2020-02-01,205873
2020-02-02,197920
2020-02-03,197920
2020-02-04,197920
2020-02-05,197920
2020-02-06,197920
2020-02-07,197920
2020-02-08,197920
2020-02-09,197920
2020-02-10,197920
2020-02-11,192262
2020-02-12,192262
2020-02-13,192262
2020-02-14,192262
2020-02-15,192262
2020-02-16,192262
2020-02-17,192262
2020-02-18,184516
2020-02-19,184516
2020-02-20,184516
2020-02-21,184516
2020-02-22,184516
2020-02-23,184516
2020-02-24,184516
2020-02-25,178809
2020-02-26,178809
2020-02-27,178809
2020-02-28,178809
2020-02-29,178809
2020-03-01,178809
2020-03-02,178809
2020-03-03,178714
2020-03-04,178714
2020-03-05,178714
2020-03-06,178714
2020-03-07,178714
2020-03-08,178714
2020-03-09,178714
2020-03-10,175514
2020-03-11,175514
2020-03-12,175514
2020-03-13,175514
2020-03-14,175514
2020-03-15,175514
2020-03-16,175514
2020-03-17,175514
2020-03-18,175514
2020-03-19,172323
2020-03-20,172323
2020-03-21,172323
2020-03-22,172323
2020-03-23,172323
2020-03-24,172323
2020-03-25,172323
2020-03-26,168664
2020-03-27,168664
2020-03-28,168664
2020-03-29,168664
2020-03-30,168664
2020-03-31,168664
2020-04-01,168664
2020-04-02,165700
2020-04-03,165700
2020-04-04,165700
2020-04-05,165700
2020-04-06,165700
2020-04-07,165700
2020-04-08,165700
2020-04-09,158585
2020-04-10,158585
2020-04-11,158585
2020-04-12,158585
2020-04-13,158585
2020-04-14,158585
2020-04-15,158585
2020-04-16,152089
2020-04-17,152089
2020-04-18,152089
2020-04-19,152089
2020-04-20,152089
2020-04-21,146458
2020-04-22,146458
2020-04-23,146458
2020-04-24,146458
2020-04-25,146458
2020-04-26,146458
2020-04-27,141392
2020-04-28,141392
2020-04-29,141392
2020-04-30,141392
2020-05-01,141392
2020-05-02,141392
2020-05-03,137194
2020-05-04,137194
2020-05-05,137194
2020-05-06,137194
2020-05-07,137194
2020-05-08,136346
2020-05-09,136346
2020-05-10,136346
