date_obj,Fremennik%20grey%20shirt price
2016-04-26,2012
2016-04-27,2012
2016-04-28,2012
2016-04-29,2012
2016-04-30,2012
2016-05-01,2012
2016-05-02,2012
2016-05-03,2012
2016-05-04,2012
2016-05-05,2012
2016-05-06,2012
2016-05-07,2012
2016-05-08,2012
2016-05-09,2012
2016-05-10,2012
2016-05-11,2012
2016-05-12,2012
2016-05-13,2012
2016-05-14,2012
2016-05-15,2012
2016-05-16,2012
2016-05-17,2012
2016-05-18,2012
2016-05-19,2012
2016-05-22,1933
2016-05-23,1933
2016-05-24,1933
2016-05-25,1933
2016-05-26,1933
2016-05-27,1933
2016-05-28,1933
2016-05-29,1933
2016-05-30,1933
2016-05-31,1933
2016-06-01,1933
2016-06-02,1933
2016-06-03,1933
2016-06-04,1933
2016-06-05,1933
2016-06-06,1933
2016-06-07,1933
2016-06-08,1933
2016-06-09,1933
2016-06-10,1933
2016-06-11,1933
2016-06-12,1933
2016-06-13,1933
2016-06-14,1933
2016-06-15,1933
2016-06-16,1933
2016-06-17,1933
2016-06-18,1933
2016-06-19,1933
2016-06-20,1933
2016-06-21,1933
2016-06-22,1933
2016-06-23,1933
2016-06-24,1933
2016-06-25,1933
2016-06-26,1933
2016-06-27,1933
2016-06-28,1910
2016-06-29,1910
2016-06-30,1910
2016-07-01,1910
2016-07-02,1910
2016-07-03,1910
2016-07-04,1910
2016-07-05,1910
2016-07-06,1910
2016-07-07,1910
2016-07-08,1910
2016-07-09,1910
2016-07-10,1910
2016-07-11,1910
2016-07-12,1910
2016-07-13,1910
2016-07-14,1910
2016-07-15,1910
2016-07-16,1910
2016-07-17,1910
2016-07-18,1910
2016-07-23,1910
2016-07-24,1910
2016-07-25,1910
2016-07-26,1910
2016-07-27,1910
2016-07-28,1910
2016-07-29,1910
2016-07-30,1910
2016-07-31,1910
2016-08-01,1910
2016-08-02,1835
2016-08-03,1835
2016-08-04,1835
2016-08-05,1835
2016-08-06,1835
2016-08-07,1835
2016-08-08,1835
2016-08-09,1835
2016-08-10,1835
2016-08-11,1835
2016-08-12,1835
2016-08-13,1835
2016-08-14,1835
2016-08-15,1835
2016-08-16,1835
2016-08-17,1835
2016-08-18,1835
2016-08-19,1835
2016-08-20,1835
2016-08-21,1835
2016-08-22,1835
2016-08-23,1835
2016-08-24,1835
2016-08-25,1835
2016-08-26,1835
2016-08-28,1835
2016-08-31,1835
2016-09-01,1835
2016-09-02,1835
2016-09-03,1835
2016-09-04,1835
2016-09-05,1835
2016-09-06,1835
2016-09-07,1835
2016-09-08,1835
2016-09-09,1835
2016-09-10,1835
2016-09-11,1835
2016-09-12,1835
2016-09-13,1835
2016-09-14,1835
2016-09-15,1844
2016-09-16,1844
2016-09-17,1844
2016-09-18,1844
2016-09-19,1844
2016-09-20,1844
2016-09-21,1844
2016-09-22,1844
2016-09-23,1844
2016-09-24,1844
2016-09-25,1844
2016-09-26,1844
2016-09-27,1844
2016-09-28,1844
2016-09-29,1844
2016-09-30,1844
2016-10-01,1844
2016-10-02,1844
2016-10-03,1844
2016-10-04,1844
2016-10-05,1844
2016-10-06,1844
2016-10-07,1844
2016-10-08,1844
2016-10-09,1844
2016-10-10,1844
2016-10-11,1844
2016-10-12,1844
2016-10-13,1844
2016-10-14,1844
2016-10-15,1844
2016-10-16,1844
2016-10-17,1844
2016-10-18,1844
2016-10-19,1844
2016-10-20,1844
2016-10-21,1844
2016-10-22,1844
2016-10-23,1844
2016-10-24,1844
2016-10-25,1844
2016-10-26,1844
2016-10-27,1844
2016-10-28,1844
2016-10-29,1844
2016-10-30,1844
2016-10-31,1844
2016-11-01,1844
2016-11-02,1844
2016-11-03,1844
2016-11-04,1844
2016-11-05,1844
2016-11-06,1844
2016-11-07,1819
2016-11-08,1819
2016-11-09,1819
2016-11-10,1819
2016-11-11,1819
2016-11-12,1819
2016-11-13,1819
2016-11-14,1819
2016-11-15,1819
2016-12-07,1819
2016-12-08,1819
2016-12-09,1819
2016-12-10,1819
2016-12-11,1819
2016-12-12,1819
2016-12-13,1819
2016-12-14,1819
2016-12-15,1819
2016-12-16,1819
2016-12-17,1819
2016-12-18,1819
2016-12-19,1819
2016-12-20,1819
2016-12-21,1819
2016-12-22,1819
2016-12-23,1782
2016-12-24,1782
2016-12-25,1782
2016-12-26,1782
2016-12-27,1782
2016-12-28,1782
2016-12-29,1782
2016-12-30,1782
2016-12-31,1782
2017-01-01,1782
2017-01-02,1782
2017-01-03,1782
2017-01-04,1782
2017-01-05,1782
2017-01-06,1782
2017-01-07,1782
2017-01-08,1782
2017-01-09,1782
2017-01-10,1782
2017-01-11,1782
2017-01-12,1782
2017-01-13,1782
2017-01-14,1782
2017-01-15,1782
2017-01-16,1782
2017-01-17,1782
2017-01-18,1782
2017-01-19,1782
2017-01-20,1782
2017-01-21,1782
2017-01-22,1782
2017-01-23,1782
2017-01-27,1782
2017-01-28,1782
2017-01-29,1782
2017-01-30,1782
2017-01-31,1782
2017-02-01,1727
2017-02-02,1727
2017-02-03,1727
2017-02-04,1727
2017-02-05,1727
2017-02-06,1727
2017-02-07,1727
2017-02-08,1727
2017-02-09,1727
2017-02-10,1727
2017-02-11,1727
2017-02-12,1727
2017-02-13,1727
2017-02-14,1727
2017-02-15,1727
2017-02-16,1727
2017-02-18,1727
2017-02-19,1727
2017-02-20,1727
2017-02-21,1727
2017-02-22,1727
2017-02-23,1727
2017-02-24,1727
2017-02-25,1727
2017-02-26,1727
2017-02-27,1727
2017-02-28,1727
2017-03-01,1727
2017-03-02,1727
2017-03-03,1727
2017-03-04,1727
2017-03-05,1730
2017-03-06,1730
2017-03-07,1730
2017-03-08,1730
2017-03-09,1730
2017-03-10,1730
2017-03-11,1730
2017-03-12,1730
2017-03-13,1730
2017-03-14,1730
2017-03-15,1730
2017-03-16,1730
2017-03-17,1730
2017-03-18,1730
2017-03-19,1730
2017-03-20,1730
2017-03-21,1730
2017-03-22,1730
2017-03-23,1730
2017-03-24,1730
2017-03-25,1730
2017-03-26,1730
2017-03-27,1730
2017-03-28,1730
2017-03-29,1730
2017-03-30,1730
2017-03-31,1730
2017-04-01,1730
2017-04-02,1730
2017-04-03,1730
2017-04-04,1730
2017-04-12,1686
2017-04-13,1686
2017-04-14,1686
2017-04-15,1686
2017-04-16,1686
2017-04-17,1686
2017-04-18,1686
2017-04-19,1686
2017-04-20,1686
2017-04-21,1686
2017-04-22,1686
2017-04-23,1686
2017-04-24,1686
2017-04-25,1686
2017-04-26,1686
2017-04-27,1686
2017-04-28,1686
2017-04-29,1686
2017-04-30,1686
2017-05-01,1686
2017-05-02,1686
2017-05-03,1686
2017-05-04,1686
2017-05-05,1686
2017-05-06,1626
2017-05-07,1626
2017-05-08,1626
2017-05-09,1626
2017-05-10,1626
2017-05-11,1626
2017-05-12,1626
2017-05-13,1626
2017-05-14,1626
2017-05-15,1626
2017-05-16,1626
2017-05-17,1626
2017-05-18,1626
2017-05-19,1626
2017-05-20,1626
2017-05-21,1626
2017-05-22,1626
2017-05-23,1626
2017-05-24,1626
2017-05-25,1626
2017-05-26,1626
2017-05-27,1626
2017-05-28,1626
2017-05-29,1626
2017-05-30,1626
2017-05-31,1626
2017-06-01,1626
2017-06-02,1626
2017-06-03,1626
2017-06-04,1626
2017-06-05,1626
2017-06-06,1612
2017-06-07,1612
2017-06-08,1612
2017-06-09,1612
2017-06-10,1612
2017-06-11,1612
2017-06-12,1612
2017-06-13,1612
2017-06-14,1612
2017-06-15,1612
2017-06-16,1612
2017-06-17,1612
2017-06-18,1612
2017-06-19,1612
2017-06-20,1612
2017-06-21,1612
2017-06-22,1612
2017-06-23,1612
2017-06-24,1612
2017-06-25,1612
2017-06-26,1612
2017-06-27,1612
2017-06-28,1612
2017-06-29,1612
2017-06-30,1612
2017-07-01,1612
2017-07-02,1612
2017-07-03,1612
2017-07-04,1612
2017-07-05,1612
2017-07-06,1612
2017-07-07,1612
2017-07-08,1612
2017-07-13,1612
2017-07-14,1582
2017-07-15,1582
2017-07-16,1582
2017-07-17,1582
2017-07-18,1582
2017-07-19,1582
2017-07-20,1582
2017-07-21,1582
2017-07-22,1582
2017-07-23,1582
2017-07-24,1582
2017-07-25,1582
2017-07-26,1582
2017-07-27,1582
2017-07-28,1582
2017-07-29,1582
2017-07-30,1582
2017-07-31,1582
2017-08-01,1582
2017-08-02,1582
2017-08-03,1582
2017-08-04,1582
2017-08-05,1582
2017-08-06,1582
2017-08-09,1582
2017-08-10,1582
2017-08-11,1582
2017-08-12,1582
2017-08-13,1582
2017-08-14,1582
2017-08-15,1582
2017-08-16,1582
2017-08-17,1582
2017-08-18,1582
2017-08-19,1582
2017-08-20,1582
2017-08-21,1582
2017-08-22,1559
2017-08-23,1559
2017-08-24,1559
2017-08-25,1559
2017-08-26,1559
2017-08-27,1559
2017-08-28,1559
2017-08-29,1559
2017-08-30,1559
2017-08-31,1559
2017-09-01,1559
2017-09-02,1559
2017-09-03,1559
2017-09-04,1559
2017-09-05,1559
2017-09-06,1559
2017-09-07,1559
2017-09-08,1559
2017-09-09,1559
2017-09-10,1559
2017-09-11,1559
2017-09-12,1559
2017-09-13,1559
2017-09-14,1559
2017-09-15,1559
2017-09-16,1559
2017-09-17,1559
2017-09-18,1559
2017-09-19,1559
2017-09-20,1559
2017-09-21,1559
2017-09-22,1559
2017-09-23,1559
2017-09-24,1559
2017-09-25,1525
2017-09-26,1525
2017-09-27,1525
2017-09-28,1525
2017-09-29,1525
2017-09-30,1525
2017-10-01,1525
2017-10-02,1525
2017-10-03,1525
2017-10-04,1525
2017-10-05,1525
2017-10-06,1525
2017-10-07,1525
2017-10-08,1525
2017-10-09,1525
2017-10-10,1525
2017-10-11,1525
2017-10-12,1525
2017-10-13,1525
2017-10-14,1525
2017-10-15,1525
2017-10-16,1525
2017-10-17,1525
2017-10-18,1525
2017-10-19,1525
2017-10-20,1525
2017-10-21,1525
2017-10-22,1525
2017-10-23,1525
2017-10-24,1525
2017-10-25,1525
2017-10-26,1525
2017-10-27,1525
2017-10-28,1525
2017-10-29,1525
2017-10-30,1525
2017-10-31,1525
2017-11-01,1525
2017-11-02,1525
2017-11-03,1525
2017-11-04,1482
2017-11-05,1482
2017-11-06,1482
2017-11-07,1482
2017-11-08,1482
2017-11-09,1482
2017-11-10,1482
2017-11-11,1482
2017-11-12,1482
2017-11-13,1482
2017-11-14,1482
2017-11-15,1482
2017-11-16,1482
2017-11-17,1482
2017-11-18,1482
2017-11-19,1482
2017-11-20,1482
2017-11-21,1482
2017-11-22,1482
2017-11-23,1482
2017-11-24,1482
2017-11-25,1482
2017-11-26,1482
2017-11-27,1482
2017-11-28,1482
2017-11-29,1482
2017-11-30,1482
2017-12-01,1482
2017-12-02,1482
2017-12-03,1482
2017-12-04,1482
2017-12-05,1482
2017-12-06,1482
2017-12-07,1482
2017-12-08,1482
2017-12-09,1482
2017-12-10,1482
2017-12-11,1482
2017-12-12,1482
2017-12-13,1482
2017-12-14,1482
2017-12-15,1482
2017-12-16,1482
2017-12-17,1482
2017-12-18,1482
2017-12-19,1482
2017-12-20,1474
2017-12-21,1474
2017-12-22,1474
2017-12-23,1474
2017-12-24,1474
2017-12-25,1474
2017-12-26,1474
2017-12-27,1474
2017-12-28,1474
2017-12-29,1474
2017-12-30,1474
2017-12-31,1474
2018-01-01,1474
2018-01-02,1474
2018-01-03,1474
2018-01-04,1474
2018-01-05,1474
2018-01-06,1474
2018-01-07,1474
2018-01-08,1474
2018-01-09,1474
2018-01-10,1474
2018-01-11,1474
2018-01-12,1474
2018-01-13,1474
2018-01-14,1474
2018-01-15,1474
2018-01-16,1474
2018-01-17,1474
2018-01-18,1474
2018-01-19,1474
2018-01-20,1474
2018-01-21,1474
2018-01-22,1474
2018-01-23,1441
2018-01-24,1441
2018-01-25,1441
2018-01-26,1441
2018-01-27,1441
2018-01-28,1441
2018-01-29,1441
2018-01-30,1441
2018-01-31,1441
2018-02-01,1441
2018-02-02,1441
2018-02-03,1441
2018-02-04,1441
2018-02-05,1441
2018-02-06,1441
2018-02-07,1441
2018-02-08,1441
2018-02-09,1441
2018-02-10,1441
2018-02-11,1441
2018-02-12,1453
2018-02-13,1453
2018-02-14,1453
2018-02-15,1453
2018-02-16,1453
2018-02-17,1453
2018-02-18,1453
2018-02-19,1453
2018-02-20,1453
2018-02-21,1453
2018-02-22,1453
2018-02-23,1453
2018-02-24,1453
2018-02-25,1453
2018-02-26,1453
2018-02-27,1453
2018-02-28,1453
2018-03-01,1454
2018-03-02,1454
2018-03-03,1454
2018-03-04,1454
2018-03-05,1454
2018-03-06,1454
2018-03-07,1454
2018-03-08,1454
2018-03-09,1454
2018-03-10,1454
2018-03-11,1454
2018-03-12,1454
2018-03-13,1454
2018-03-14,1454
2018-03-15,1454
2018-03-16,1454
2018-03-17,1454
2018-03-18,1454
2018-03-20,1440
2018-03-21,1440
2018-03-23,1440
2018-03-24,1440
2018-03-25,1440
2018-03-26,1440
2018-03-27,1440
2018-03-28,1440
2018-03-29,1440
2018-03-30,1440
2018-03-31,1440
2018-04-01,1440
2018-04-02,1440
2018-04-03,1440
2018-04-04,1440
2018-04-05,1440
2018-04-06,1440
2018-04-07,1440
2018-04-08,1454
2018-04-09,1454
2018-04-10,1454
2018-04-11,1454
2018-04-12,1454
2018-04-13,1454
2018-04-14,1454
2018-04-15,1454
2018-04-16,1454
2018-04-17,1454
2018-04-18,1454
2018-04-19,1454
2018-04-20,1454
2018-04-21,1454
2018-04-22,1454
2018-04-23,1454
2018-04-24,1454
2018-04-25,1391
2018-04-26,1391
2018-04-27,1391
2018-04-28,1391
2018-04-29,1391
2018-04-30,1391
2018-05-01,1391
2018-05-02,1391
2018-05-03,1391
2018-05-04,1391
2018-05-05,1391
2018-05-06,1391
2018-05-07,1391
2018-05-08,1391
2018-05-09,1391
2018-05-10,1326
2018-05-11,1326
2018-05-12,1326
2018-05-13,1326
2018-05-14,1326
2018-05-15,1326
2018-05-16,1326
2018-05-17,1326
2018-05-18,1326
2018-05-19,1326
2018-05-20,1326
2018-05-21,1326
2018-05-22,1326
2018-05-23,1326
2018-05-24,1326
2018-05-25,1326
2018-05-26,1320
2018-05-27,1320
2018-05-28,1320
2018-05-29,1320
2018-05-30,1320
2018-05-31,1320
2018-06-01,1320
2018-06-02,1320
2018-06-03,1320
2018-06-04,1320
2018-06-05,1320
2018-06-06,1320
2018-06-07,1320
2018-06-08,1320
2018-06-09,1320
2018-06-10,1320
2018-06-11,1320
2018-06-12,1320
2018-06-13,1320
2018-06-14,1320
2018-06-15,1320
2018-06-16,1302
2018-06-17,1302
2018-06-18,1302
2018-06-19,1302
2018-06-20,1302
2018-06-21,1302
2018-06-22,1302
2018-06-23,1302
2018-06-24,1302
2018-06-25,1302
2018-06-26,1302
2018-06-27,1302
2018-06-28,1302
2018-06-29,1302
2018-06-30,1302
2018-07-01,1302
2018-07-02,1302
2018-07-03,1251
2018-07-04,1251
2018-07-05,1251
2018-07-06,1251
2018-07-07,1251
2018-07-08,1251
2018-07-09,1251
2018-07-10,1251
2018-07-11,1251
2018-07-12,1251
2018-07-13,1251
2018-07-14,1251
2018-07-15,1251
2018-07-16,1251
2018-07-17,1251
2018-07-18,1251
2018-07-19,1251
2018-07-20,1251
2018-07-21,1251
2018-07-22,1251
2018-07-23,1251
2018-07-24,1251
2018-07-25,1251
2018-07-26,1251
2018-07-27,1251
2018-07-28,1251
2018-07-29,1251
2018-07-30,1251
2018-07-31,1253
2018-08-01,1253
2018-08-02,1253
2018-08-03,1253
2018-08-04,1253
2018-08-05,1253
2018-08-06,1253
2018-08-07,1253
2018-08-08,1253
2018-08-09,1253
2018-08-10,1253
2018-08-11,1253
2018-08-12,1253
2018-08-14,1238
2018-08-16,1238
2018-08-17,1238
2018-08-18,1238
2018-08-19,1238
2018-08-20,1238
2018-08-21,1238
2018-08-22,1238
2018-08-23,1238
2018-08-24,1238
2018-08-25,1238
2018-08-26,1238
2018-08-27,1238
2018-08-28,1238
2018-08-29,1238
2018-08-30,1238
2018-08-31,1260
2018-09-01,1260
2018-09-02,1260
2018-09-03,1260
2018-09-04,1260
2018-09-05,1260
2018-09-06,1260
2018-09-07,1260
2018-09-08,1260
2018-09-09,1260
2018-09-10,1260
2018-09-11,1260
2018-09-12,1260
2018-09-13,1260
2018-09-14,1260
2018-09-15,1283
2018-09-16,1283
2018-09-17,1283
2018-09-18,1283
2018-09-19,1283
2018-09-20,1283
2018-09-21,1283
2018-09-22,1283
2018-09-23,1283
2018-09-24,1283
2018-09-25,1283
2018-09-26,1283
2018-09-27,1283
2018-09-28,1283
2018-09-29,1283
2018-09-30,1283
2018-10-01,1274
2018-10-02,1274
2018-10-03,1274
2018-10-04,1274
2018-10-05,1274
2018-10-06,1274
2018-10-07,1274
2018-10-08,1274
2018-10-09,1274
2018-10-10,1274
2018-10-11,1274
2018-10-12,1274
2018-10-13,1274
2018-10-14,1274
2018-10-15,1274
2018-10-16,1274
2018-10-17,1274
2018-10-18,1274
2018-10-19,1274
2018-10-20,1275
2018-10-21,1275
2018-10-22,1275
2018-10-23,1275
2018-10-24,1275
2018-10-25,1275
2018-10-26,1275
2018-10-27,1275
2018-10-28,1275
2018-10-29,1275
2018-10-30,1275
2018-10-31,1275
2018-11-01,1275
2018-11-03,1275
2018-11-04,1275
2018-11-05,1252
2018-11-06,1252
2018-11-07,1252
2018-11-08,1252
2018-11-09,1252
2018-11-10,1252
2018-11-11,1252
2018-11-12,1252
2018-11-13,1252
2018-11-14,1252
2018-11-15,1252
2018-11-16,1251
2018-11-17,1251
2018-11-18,1251
2018-11-19,1251
2018-11-20,1251
2018-11-21,1251
2018-11-22,1251
2018-11-23,1251
2018-11-24,1251
2018-11-25,1251
2018-11-26,1251
2018-11-27,1199
2018-11-28,1199
2018-11-29,1199
2018-12-01,1199
2018-12-02,1199
2018-12-03,1199
2018-12-04,1199
2018-12-05,1199
2018-12-07,1199
2018-12-09,1223
2018-12-10,1223
2018-12-11,1223
2018-12-12,1223
2018-12-13,1223
2018-12-14,1223
2018-12-15,1223
2018-12-16,1223
2018-12-17,1232
2018-12-18,1232
2018-12-19,1232
2018-12-20,1232
2018-12-21,1232
2018-12-22,1232
2018-12-23,1232
2018-12-24,1232
2018-12-25,1213
2018-12-26,1213
2018-12-27,1213
2018-12-28,1213
2018-12-29,1213
2018-12-30,1213
2018-12-31,1213
2019-01-01,1213
2019-01-02,1213
2019-01-03,1160
2019-01-04,1160
2019-01-05,1160
2019-01-06,1160
2019-01-08,1160
2019-01-10,1160
2019-01-11,1160
2019-01-12,1110
2019-01-13,1110
2019-01-14,1110
2019-01-15,1110
2019-01-16,1110
2019-01-17,1110
2019-01-18,1110
2019-01-19,1110
2019-01-20,1110
2019-01-21,1062
2019-01-22,1062
2019-01-23,1062
2019-01-24,1062
2019-01-25,1062
2019-01-26,1062
2019-01-27,1009
2019-01-28,1009
2019-01-29,1009
2019-01-30,1009
2019-01-31,1009
2019-02-01,1009
2019-02-02,1009
2019-02-03,964
2019-02-04,964
2019-02-05,964
2019-02-06,964
2019-02-07,964
2019-02-08,964
2019-02-09,964
2019-02-10,964
2019-02-11,918
2019-02-12,918
2019-02-13,918
2019-02-14,918
2019-02-15,918
2019-02-16,918
2019-02-17,876
2019-02-18,876
2019-02-19,876
2019-02-20,876
2019-02-21,876
2019-02-22,876
2019-02-23,835
2019-02-24,835
2019-02-25,835
2019-02-26,835
2019-02-27,835
2019-02-28,835
2019-03-01,835
2019-03-02,835
2019-03-03,835
2019-03-04,835
2019-03-05,835
2019-03-06,820
2019-03-07,820
2019-03-08,820
2019-03-09,820
2019-03-10,820
2019-03-11,820
2019-03-12,820
2019-03-13,820
2019-03-14,820
2019-03-15,820
2019-03-16,820
2019-03-17,845
2019-03-18,845
2019-03-19,845
2019-03-20,845
2019-03-21,845
