date_obj,Teak%20treasure%20chest%20(flatpack) price
2019-08-28,74
2019-08-29,74
2019-08-30,74
2019-08-31,74
2019-09-01,74
2019-09-02,74
2019-09-03,74
2019-09-04,74
2019-09-05,74
2019-09-06,74
2019-09-07,74
2019-09-08,74
2019-09-09,74
2019-09-10,74
2019-09-11,74
2019-09-12,74
2019-09-13,74
2019-09-14,74
2019-09-15,74
2019-09-16,74
2019-09-17,74
2019-09-18,74
2019-09-19,74
2019-09-20,74
2019-09-21,74
2019-09-22,74
2019-09-23,74
2019-09-24,74
2019-09-25,74
2019-09-26,74
2019-09-27,74
2019-09-28,74
2019-09-29,74
2019-09-30,74
2019-10-01,74
2019-10-02,74
2019-10-03,74
2019-10-04,74
2019-10-05,74
2019-10-06,74
2019-10-07,74
2019-10-08,74
2019-10-09,74
2019-10-10,74
2019-10-11,74
2019-10-12,74
2019-10-13,74
2019-10-14,74
2019-10-15,74
2019-10-16,74
2019-10-17,74
2019-10-18,76
2019-10-19,76
2019-10-20,76
2019-10-21,76
2019-10-22,76
2019-10-23,76
2019-10-24,76
2019-10-25,76
2019-10-26,76
2019-10-27,76
2019-10-28,76
2019-10-29,76
2019-10-30,76
2019-10-31,76
2019-11-01,76
2019-11-02,76
2019-11-03,76
2019-11-04,76
2019-11-05,76
2019-11-06,76
2019-11-07,76
2019-11-08,76
2019-11-09,76
2019-11-10,76
2019-11-11,76
2019-11-12,76
2019-11-13,76
2019-11-14,76
2019-11-15,76
2019-11-16,76
2019-11-17,76
2019-11-18,76
2019-11-19,76
2019-11-20,76
2019-11-21,76
2019-11-22,76
2019-11-23,76
2019-11-24,76
2019-11-25,76
2019-11-26,76
2019-11-27,76
2019-11-28,76
2019-11-29,76
2019-11-30,76
2019-12-01,76
2019-12-02,76
2019-12-03,76
2019-12-04,76
2019-12-05,76
2019-12-06,76
2019-12-07,76
2019-12-08,76
2019-12-09,76
2019-12-10,76
2019-12-11,76
2019-12-12,76
2019-12-13,76
2019-12-14,76
2019-12-15,76
2019-12-16,76
2019-12-17,76
2019-12-18,76
2019-12-19,76
2019-12-20,76
2019-12-21,76
2019-12-22,76
2019-12-23,76
2019-12-24,76
2019-12-25,76
2019-12-26,76
2019-12-27,76
2019-12-28,76
2019-12-29,76
2019-12-30,76
2019-12-31,76
2020-01-01,76
2020-01-02,76
2020-01-03,76
2020-01-04,76
2020-01-05,76
2020-01-06,76
2020-01-07,76
2020-01-08,76
2020-01-09,76
2020-01-10,76
2020-01-11,76
2020-01-12,76
2020-01-13,76
2020-01-14,76
2020-01-15,76
2020-01-16,76
2020-01-17,76
2020-01-18,76
2020-01-19,76
2020-01-20,76
2020-01-21,76
2020-01-22,76
2020-01-23,76
2020-01-24,76
2020-01-25,76
2020-01-26,76
2020-01-27,76
2020-01-28,76
2020-01-29,76
2020-01-30,76
2020-01-31,76
2020-02-01,76
2020-02-02,76
2020-02-03,76
2020-02-04,76
2020-02-05,76
2020-02-06,76
2020-02-07,76
2020-02-08,76
2020-02-09,76
2020-02-10,76
2020-02-11,76
2020-02-12,76
2020-02-13,76
2020-02-14,76
2020-02-15,76
2020-02-16,76
2020-02-17,76
2020-02-18,76
2020-02-19,76
2020-02-20,76
2020-02-21,76
2020-02-22,76
2020-02-23,76
2020-02-24,76
2020-02-25,76
2020-02-26,76
2020-02-27,75
2020-02-28,75
2020-02-29,75
2020-03-01,75
2020-03-02,75
2020-03-03,75
2020-03-04,75
2020-03-05,75
2020-03-06,75
2020-03-07,75
2020-03-08,75
2020-03-09,75
2020-03-10,75
2020-03-11,75
2020-03-12,75
2020-03-13,75
2020-03-14,75
2020-03-15,75
2020-03-16,75
2020-03-17,75
2020-03-18,75
2020-03-19,75
2020-03-20,75
2020-03-21,75
2020-03-22,75
2020-03-23,75
2020-03-24,75
2020-03-25,75
2020-03-26,75
2020-03-27,75
2020-03-28,75
2020-03-29,75
2020-03-30,75
2020-03-31,75
2020-04-01,75
2020-04-02,75
2020-04-03,75
2020-04-04,75
2020-04-05,75
2020-04-06,75
2020-04-07,75
2020-04-08,75
2020-04-09,75
2020-04-10,75
2020-04-11,75
2020-04-12,75
2020-04-13,75
2020-04-14,75
2020-04-15,75
2020-04-16,75
2020-04-17,75
2020-04-18,75
2020-04-19,75
2020-04-20,75
2020-04-21,75
2020-04-22,75
2020-04-23,75
2020-04-24,75
2020-04-25,75
2020-04-26,75
2020-04-27,75
2020-04-28,75
2020-04-29,75
2020-04-30,75
2020-05-01,75
2020-05-02,75
2020-05-03,75
2020-05-04,75
2020-05-05,75
2020-05-06,75
2020-05-07,75
2020-05-08,75
2020-05-09,75
2020-05-10,75
2020-05-11,75
2020-05-12,75
2020-05-13,75
