date_obj,Woven%20top%20(brown) price
2016-05-09,3761
2016-05-10,3761
2016-05-11,3761
2016-05-12,3761
2016-05-13,3761
2016-05-14,3761
2016-05-15,3761
2016-05-16,3761
2016-05-17,3761
2016-05-18,3761
2016-05-19,3761
2016-05-22,3761
2016-05-23,3761
2016-05-24,3761
2016-05-25,3761
2016-05-26,3761
2016-05-27,3761
2016-05-28,3761
2016-05-29,3761
2016-05-30,3761
2016-05-31,3761
2016-06-01,3761
2016-06-02,3761
2016-06-03,3761
2016-06-04,3761
2016-06-05,3761
2016-06-06,3761
2016-06-07,3761
2016-06-08,3761
2016-06-09,3761
2016-06-10,3761
2016-06-11,3761
2016-06-12,3604
2016-06-13,3604
2016-06-14,3604
2016-06-15,3604
2016-06-16,3604
2016-06-17,3604
2016-06-18,3604
2016-06-19,3604
2016-06-20,3604
2016-06-21,3604
2016-06-22,3604
2016-06-23,3604
2016-06-24,3604
2016-06-25,3604
2016-06-26,3604
2016-06-27,3604
2016-06-28,3604
2016-06-29,3604
2016-06-30,3604
2016-07-01,3604
2016-07-02,3604
2016-07-03,3604
2016-07-04,3604
2016-07-05,3604
2016-07-06,3604
2016-07-07,3604
2016-07-08,3604
2016-07-09,3604
2016-07-10,3604
2016-07-11,3604
2016-07-12,3604
2016-07-13,3604
2016-07-14,3604
2016-07-15,3604
2016-07-16,3604
2016-07-17,3604
2016-07-18,3604
2016-07-24,3604
2016-07-25,3604
2016-07-26,3604
2016-07-27,3604
2016-07-28,3604
2016-07-29,3604
2016-07-30,3604
2016-07-31,3604
2016-08-01,3604
2016-08-02,3604
2016-08-03,3604
2016-08-04,3604
2016-08-05,3604
2016-08-06,3604
2016-08-07,3426
2016-08-08,3426
2016-08-09,3426
2016-08-10,3426
2016-08-11,3426
2016-08-12,3426
2016-08-13,3426
2016-08-14,3426
2016-08-15,3426
2016-08-16,3426
2016-08-17,3426
2016-08-18,3426
2016-08-19,3426
2016-08-20,3426
2016-08-21,3426
2016-08-22,3426
2016-08-23,3426
2016-08-24,3426
2016-08-25,3426
2016-08-26,3426
2016-08-28,3426
2016-08-31,3426
2016-09-01,3426
2016-09-02,3426
2016-09-03,3426
2016-09-04,3426
2016-09-05,3426
2016-09-06,3426
2016-09-07,3426
2016-09-08,3426
2016-09-09,3426
2016-09-10,3426
2016-09-11,3426
2016-09-12,3426
2016-09-13,3426
2016-09-14,3426
2016-09-15,3426
2016-09-16,3426
2016-09-17,3426
2016-09-18,3426
2016-09-19,3426
2016-09-20,3426
2016-09-21,3426
2016-09-22,3426
2016-09-23,3426
2016-09-24,3426
2016-09-25,3426
2016-09-26,3426
2016-09-27,3426
2016-09-28,3426
2016-09-29,3426
2016-09-30,3426
2016-10-01,3426
2016-10-02,3426
2016-10-03,3426
2016-10-04,3426
2016-10-05,3426
2016-10-06,3426
2016-10-07,3383
2016-10-08,3383
2016-10-09,3383
2016-10-10,3383
2016-10-11,3383
2016-10-12,3383
2016-10-13,3383
2016-10-14,3383
2016-10-15,3383
2016-10-16,3383
2016-10-17,3383
2016-10-18,3383
2016-10-19,3383
2016-10-20,3383
2016-10-21,3383
2016-10-22,3383
2016-10-23,3383
2016-10-24,3383
2016-10-25,3383
2016-10-26,3383
2016-10-27,3383
2016-10-28,3383
2016-10-29,3383
2016-10-30,3383
2016-10-31,3383
2016-11-01,3383
2016-11-02,3383
2016-11-03,3383
2016-11-04,3383
2016-11-05,3383
2016-11-06,3383
2016-11-07,3383
2016-11-08,3383
2016-11-09,3383
2016-11-10,3383
2016-11-11,3383
2016-11-12,3383
2016-11-13,3383
2016-11-14,3383
2016-12-08,3409
2016-12-09,3409
2016-12-10,3409
2016-12-11,3409
2016-12-12,3409
2016-12-13,3409
2016-12-14,3409
2016-12-15,3409
2016-12-16,3409
2016-12-17,3409
2016-12-18,3409
2016-12-19,3409
2016-12-20,3409
2016-12-21,3409
2016-12-22,3409
2016-12-23,3409
2016-12-24,3409
2016-12-25,3409
2016-12-26,3409
2016-12-27,3409
2016-12-28,3409
2016-12-29,3409
2016-12-30,3409
2016-12-31,3409
2017-01-01,3409
2017-01-02,3409
2017-01-03,3409
2017-01-04,3409
2017-01-05,3409
2017-01-06,3409
2017-01-07,3409
2017-01-08,3409
2017-01-09,3409
2017-01-10,3409
2017-01-11,3409
2017-01-12,3409
2017-01-13,3409
2017-01-14,3409
2017-01-15,3409
2017-01-16,3409
2017-01-17,3409
2017-01-18,3409
2017-01-19,3409
2017-01-20,3409
2017-01-21,3409
2017-01-22,3409
2017-01-27,3409
2017-01-28,3368
2017-01-29,3368
2017-01-30,3368
2017-01-31,3368
2017-02-01,3368
2017-02-02,3368
2017-02-03,3368
2017-02-04,3368
2017-02-05,3368
2017-02-06,3368
2017-02-07,3368
2017-02-08,3368
2017-02-09,3368
2017-02-10,3368
2017-02-11,3368
2017-02-12,3368
2017-02-13,3368
2017-02-14,3368
2017-02-15,3368
2017-02-16,3368
2017-02-18,3368
2017-02-19,3368
2017-02-20,3368
2017-02-21,3368
2017-02-22,3368
2017-02-23,3368
2017-02-24,3368
2017-02-25,3368
2017-02-26,3368
2017-02-27,3368
2017-02-28,3368
2017-03-01,3368
2017-03-02,3368
2017-03-03,3368
2017-03-04,3368
2017-03-05,3368
2017-03-06,3368
2017-03-07,3368
2017-03-08,3368
2017-03-09,3368
2017-03-10,3368
2017-03-11,3368
2017-03-12,3368
2017-03-13,3368
2017-03-14,3368
2017-03-15,3368
2017-03-16,3368
2017-03-17,3257
2017-03-18,3257
2017-03-19,3257
2017-03-20,3257
2017-03-21,3257
2017-03-22,3257
2017-03-23,3257
2017-03-24,3257
2017-03-25,3257
2017-03-26,3257
2017-03-27,3257
2017-03-28,3257
2017-03-29,3257
2017-03-30,3257
2017-03-31,3257
2017-04-01,3257
2017-04-02,3257
2017-04-03,3257
2017-04-04,3257
2017-04-12,3257
2017-04-13,3257
2017-04-14,3257
2017-04-15,3257
2017-04-16,3257
2017-04-17,3257
2017-04-18,3257
2017-04-19,3257
2017-04-20,3257
2017-04-21,3257
2017-04-22,3257
2017-04-23,3257
2017-04-24,3257
2017-04-25,3257
2017-04-26,3257
2017-04-27,3257
2017-04-28,3257
2017-04-29,3257
2017-04-30,3257
2017-05-01,3257
2017-05-02,3257
2017-05-03,3257
2017-05-04,3229
2017-05-05,3229
2017-05-06,3229
2017-05-07,3229
2017-05-08,3229
2017-05-09,3229
2017-05-10,3229
2017-05-11,3229
2017-05-12,3229
2017-05-13,3229
2017-05-14,3229
2017-05-15,3229
2017-05-16,3229
2017-05-17,3229
2017-05-18,3229
2017-05-19,3229
2017-05-20,3229
2017-05-21,3229
2017-05-22,3229
2017-05-23,3229
2017-05-24,3229
2017-05-25,3229
2017-05-26,3229
2017-05-27,3229
2017-05-28,3229
2017-05-29,3229
2017-05-30,3229
2017-05-31,3229
2017-06-01,3229
2017-06-02,3229
2017-06-03,3229
2017-06-06,3229
2017-06-07,3229
2017-06-08,3229
2017-06-09,3229
2017-06-10,3229
2017-06-11,3229
2017-06-12,3229
2017-06-13,3229
2017-06-14,3229
2017-06-15,3229
2017-06-16,3229
2017-06-17,3229
2017-06-18,3229
2017-06-19,3229
2017-06-20,3229
2017-06-21,3112
2017-06-22,3112
2017-06-23,3112
2017-06-24,3112
2017-06-25,3112
2017-06-26,3112
2017-06-27,3112
2017-06-28,3112
2017-06-29,3112
2017-06-30,3112
2017-07-01,3112
2017-07-02,3112
2017-07-03,3112
2017-07-04,3112
2017-07-05,3112
2017-07-06,3112
2017-07-07,3112
2017-07-08,3112
2017-07-13,3112
2017-07-14,3112
2017-07-15,3112
2017-07-16,3112
2017-07-17,3112
2017-07-18,3112
2017-07-19,3112
2017-07-20,3112
2017-07-21,3112
2017-07-22,3112
2017-07-23,3112
2017-07-24,3112
2017-07-25,3112
2017-07-26,3112
2017-07-27,3112
2017-07-28,3112
2017-07-29,3112
2017-07-30,3112
2017-07-31,3112
2017-08-01,3112
2017-08-02,3112
2017-08-03,3112
2017-08-04,3112
2017-08-05,3112
2017-08-06,3112
2017-08-09,3112
2017-08-10,3112
2017-08-11,3112
2017-08-12,3112
2017-08-13,3070
2017-08-14,3070
2017-08-15,3070
2017-08-16,3070
2017-08-17,3070
2017-08-18,3070
2017-08-19,3070
2017-08-20,3070
2017-08-21,3070
2017-08-22,3070
2017-08-23,3070
2017-08-24,3070
2017-08-25,3070
2017-08-26,3070
2017-08-27,3070
2017-08-28,3070
2017-08-29,3070
2017-08-30,3070
2017-08-31,3070
2017-09-01,3070
2017-09-02,3070
2017-09-03,3070
2017-09-04,3070
2017-09-05,3070
2017-09-06,3070
2017-09-07,3070
2017-09-08,3070
2017-09-09,3070
2017-09-10,3070
2017-09-11,3070
2017-09-12,3070
2017-09-13,3070
2017-09-14,3070
2017-09-15,3070
2017-09-16,3070
2017-09-17,3070
2017-09-18,3070
2017-09-19,3070
2017-09-20,3070
2017-09-21,3070
2017-09-22,3070
2017-09-23,3070
2017-09-24,3070
2017-09-25,3070
2017-09-26,3070
2017-09-27,3070
2017-09-28,3070
2017-09-29,3070
2017-09-30,3070
2017-10-01,3070
2017-10-02,3026
2017-10-03,3026
2017-10-04,3026
2017-10-05,3026
2017-10-06,3026
2017-10-07,3026
2017-10-08,3026
2017-10-09,3026
2017-10-10,3026
2017-10-11,3026
2017-10-12,3026
2017-10-13,3026
2017-10-14,3026
2017-10-15,3026
2017-10-16,3026
2017-10-17,3026
2017-10-18,3026
2017-10-19,3026
2017-10-20,3026
2017-10-21,3026
2017-10-22,3026
2017-10-23,3026
2017-10-24,3026
2017-10-25,3026
2017-10-26,3026
2017-10-27,3026
2017-10-28,3026
2017-10-29,3026
2017-10-30,3026
2017-10-31,3026
2017-11-01,3026
2017-11-02,3026
2017-11-03,3026
2017-11-04,3026
2017-11-05,3026
2017-11-06,3026
2017-11-07,3026
2017-11-08,3026
2017-11-09,3026
2017-11-10,3026
2017-11-11,3026
2017-11-12,3026
2017-11-13,3026
2017-11-14,3026
2017-11-15,3026
2017-11-16,3026
2017-11-17,3026
2017-11-18,3026
2017-11-19,3026
2017-11-20,3026
2017-11-21,3026
2017-11-22,3026
2017-11-23,2967
2017-11-24,2967
2017-11-25,2967
2017-11-26,2967
2017-11-27,2967
2017-11-28,2967
2017-11-29,2967
2017-11-30,2967
2017-12-01,2967
2017-12-02,2967
2017-12-03,2967
2017-12-04,2967
2017-12-05,2967
2017-12-06,2967
2017-12-07,2967
2017-12-08,2967
2017-12-09,2967
2017-12-10,2967
2017-12-11,2967
2017-12-12,2967
2017-12-13,2967
2017-12-14,2967
2017-12-15,2967
2017-12-16,2967
2017-12-17,2967
2017-12-18,2967
2017-12-19,2967
2017-12-20,2967
2017-12-21,2967
2017-12-22,2967
2017-12-23,2967
2017-12-24,2967
2017-12-25,2967
2017-12-26,2967
2017-12-27,2967
2017-12-28,2967
2017-12-29,2967
2017-12-30,2967
2017-12-31,2967
2018-01-01,2967
2018-01-02,2967
2018-01-03,2967
2018-01-04,2967
2018-01-05,2967
2018-01-06,2967
2018-01-07,2967
2018-01-08,2967
2018-01-09,2967
2018-01-10,2967
2018-01-11,2967
2018-01-12,2967
2018-01-13,2963
2018-01-14,2963
2018-01-15,2963
2018-01-16,2963
2018-01-17,2963
2018-01-18,2963
2018-01-19,2963
2018-01-20,2963
2018-01-21,2963
2018-01-22,2963
2018-01-23,2963
2018-01-24,2963
2018-01-25,2963
2018-01-26,2963
2018-01-27,2963
2018-01-28,2963
2018-01-29,2963
2018-01-30,2963
2018-02-01,2963
2018-02-02,2963
2018-02-03,2963
2018-02-04,2963
2018-02-05,2963
2018-02-06,2963
2018-02-07,2963
2018-02-08,2885
2018-02-09,2885
2018-02-10,2885
2018-02-11,2885
2018-02-12,2885
2018-02-13,2885
2018-02-14,2885
2018-02-15,2885
2018-02-16,2885
2018-02-17,2885
2018-02-18,2885
2018-02-19,2885
2018-02-20,2885
2018-02-21,2885
2018-02-22,2885
2018-02-23,2885
2018-02-24,2885
2018-02-25,2885
2018-02-26,2885
2018-02-27,2885
2018-02-28,2885
2018-03-01,2885
2018-03-02,2885
2018-03-03,2885
2018-03-04,2885
2018-03-05,2885
2018-03-06,2885
2018-03-07,2837
2018-03-08,2837
2018-03-09,2837
2018-03-10,2837
2018-03-11,2837
2018-03-12,2837
2018-03-13,2837
2018-03-14,2837
2018-03-15,2837
2018-03-16,2837
2018-03-17,2837
2018-03-18,2837
2018-03-20,2837
2018-03-21,2837
2018-03-23,2837
2018-03-24,2837
2018-03-26,2837
2018-03-27,2837
2018-03-28,2837
2018-03-29,2837
2018-03-30,2837
2018-03-31,2837
2018-04-01,2837
2018-04-02,2837
2018-04-03,2837
2018-04-04,2837
2018-04-05,2837
2018-04-06,2837
2018-04-08,2837
2018-04-09,2777
2018-04-10,2777
2018-04-11,2777
2018-04-12,2777
2018-04-13,2777
2018-04-14,2777
2018-04-16,2777
2018-04-17,2777
2018-04-18,2777
2018-04-19,2777
2018-04-20,2777
2018-04-21,2777
2018-04-22,2777
2018-04-23,2777
2018-04-24,2777
2018-04-25,2777
2018-04-26,2777
2018-04-27,2777
2018-04-28,2777
2018-04-29,2777
2018-04-30,2777
2018-05-02,2777
2018-05-03,2777
2018-05-04,2777
2018-05-05,2777
2018-05-06,2777
2018-05-07,2777
2018-05-08,2777
2018-05-09,2777
2018-05-10,2777
2018-05-11,2777
2018-05-12,2777
2018-05-13,2777
2018-05-14,2777
2018-05-15,2716
2018-05-16,2716
2018-05-17,2716
2018-05-18,2716
2018-05-19,2716
2018-05-20,2716
2018-05-21,2716
2018-05-22,2716
2018-05-23,2716
2018-05-24,2716
2018-05-25,2716
2018-05-26,2716
2018-05-27,2716
2018-05-28,2716
2018-05-29,2716
2018-05-30,2716
2018-05-31,2716
2018-06-01,2716
2018-06-02,2716
2018-06-03,2716
2018-06-04,2716
2018-06-05,2716
2018-06-06,2716
2018-06-07,2716
2018-06-08,2716
2018-06-09,2716
2018-06-10,2716
2018-06-11,2716
2018-06-12,2630
2018-06-13,2630
2018-06-14,2630
2018-06-15,2630
2018-06-16,2630
2018-06-17,2630
2018-06-18,2630
2018-06-19,2630
2018-06-20,2630
2018-06-21,2630
2018-06-22,2630
2018-06-23,2630
2018-06-24,2630
2018-06-25,2630
2018-06-26,2630
2018-06-27,2630
2018-06-28,2630
2018-06-29,2630
2018-06-30,2630
2018-07-01,2630
2018-07-02,2630
2018-07-03,2630
2018-07-04,2630
2018-07-05,2630
2018-07-06,2630
2018-07-07,2630
2018-07-08,2630
2018-07-09,2630
2018-07-10,2630
2018-07-11,2630
2018-07-12,2630
2018-07-13,2630
2018-07-14,2630
2018-07-15,2630
2018-07-16,2630
2018-07-17,2630
2018-07-18,2630
2018-07-19,2630
2018-07-20,2630
2018-07-21,2630
2018-07-22,2630
2018-07-23,2630
2018-07-24,2630
2018-07-25,2630
2018-07-26,2630
2018-07-27,2630
2018-07-28,2630
2018-07-29,2630
2018-07-30,2630
2018-07-31,2630
2018-08-01,2630
2018-08-02,2630
2018-08-03,2630
2018-08-04,2630
2018-08-05,2630
2018-08-06,2630
2018-08-07,2630
2018-08-08,2630
2018-08-09,2630
2018-08-10,2630
2018-08-11,2526
2018-08-12,2526
2018-08-14,2526
2018-08-16,2526
2018-08-17,2526
2018-08-18,2526
2018-08-19,2526
2018-08-20,2526
2018-08-21,2526
2018-08-22,2526
2018-08-23,2526
2018-08-24,2526
2018-08-25,2526
2018-08-26,2526
2018-08-27,2526
2018-08-28,2526
2018-08-29,2526
2018-08-30,2526
2018-08-31,2526
2018-09-01,2526
2018-09-02,2526
2018-09-03,2526
2018-09-04,2526
2018-09-05,2526
2018-09-06,2526
2018-09-07,2526
2018-09-08,2526
2018-09-09,2526
2018-09-10,2495
2018-09-11,2495
2018-09-12,2495
2018-09-13,2495
2018-09-14,2495
2018-09-15,2495
2018-09-16,2495
2018-09-17,2495
2018-09-18,2495
2018-09-19,2495
2018-09-20,2495
2018-09-21,2495
2018-09-22,2495
2018-09-23,2495
2018-09-24,2495
2018-09-25,2495
2018-09-26,2495
2018-09-27,2495
2018-09-28,2495
2018-09-29,2495
2018-09-30,2495
2018-10-02,2495
2018-10-03,2495
2018-10-04,2495
2018-10-05,2495
2018-10-06,2495
2018-10-07,2495
2018-10-08,2495
2018-10-09,2495
2018-10-10,2495
2018-10-11,2495
2018-10-12,2495
2018-10-13,2492
2018-10-14,2492
2018-10-15,2492
2018-10-16,2492
2018-10-17,2492
2018-10-18,2492
2018-10-19,2492
2018-10-20,2492
2018-10-21,2492
2018-10-22,2492
2018-10-23,2492
2018-10-24,2492
2018-10-25,2492
2018-10-26,2492
2018-10-27,2492
2018-10-28,2492
2018-10-29,2492
2018-10-30,2492
2018-10-31,2492
2018-11-01,2492
2018-11-03,2492
2018-11-04,2492
2018-11-05,2492
2018-11-06,2492
2018-11-07,2403
2018-11-08,2403
2018-11-09,2403
2018-11-10,2403
2018-11-11,2403
2018-11-12,2403
2018-11-13,2403
2018-11-14,2403
2018-11-15,2403
2018-11-16,2403
2018-11-17,2403
2018-11-18,2403
2018-11-19,2403
2018-11-20,2403
2018-11-21,2403
2018-11-22,2403
2018-11-23,2403
2018-11-24,2403
2018-11-25,2403
2018-11-26,2403
2018-11-27,2398
2018-11-28,2398
2018-11-29,2398
2018-12-01,2398
2018-12-02,2398
2018-12-03,2398
2018-12-04,2398
2018-12-05,2398
2018-12-09,2398
2018-12-10,2398
2018-12-11,2398
2018-12-12,2398
2018-12-13,2398
2018-12-14,2398
2018-12-15,2398
2018-12-16,2398
2018-12-17,2398
2018-12-18,2335
2018-12-19,2335
2018-12-20,2335
2018-12-21,2335
2018-12-22,2335
2018-12-23,2335
2018-12-24,2335
2018-12-25,2335
2018-12-26,2335
2018-12-27,2335
2018-12-28,2335
2018-12-29,2335
2018-12-30,2335
2018-12-31,2335
2019-01-01,2335
2019-01-02,2243
2019-01-03,2243
2019-01-04,2243
2019-01-05,2243
2019-01-06,2243
2019-01-08,2243
2019-01-10,2243
2019-01-11,2243
2019-01-12,2243
2019-01-13,2243
2019-01-14,2243
2019-01-15,2243
2019-01-16,2243
2019-01-17,2243
2019-01-18,2150
2019-01-19,2150
2019-01-20,2150
2019-01-21,2150
2019-01-22,2150
2019-01-23,2150
2019-01-24,2150
2019-01-25,2150
2019-01-26,2150
2019-01-27,2150
2019-01-28,2150
2019-01-29,2150
2019-01-30,2150
2019-01-31,2150
2019-02-01,2150
2019-02-02,2150
2019-02-03,2063
2019-02-04,2063
2019-02-05,2063
2019-02-06,2063
2019-02-07,2063
2019-02-08,2063
2019-02-09,2063
2019-02-10,2063
2019-02-11,2063
2019-02-12,2063
2019-02-13,2063
2019-02-14,2063
2019-02-15,2063
2019-02-16,2063
2019-02-17,2063
2019-02-18,2063
2019-02-19,2063
2019-02-20,2063
2019-02-21,1969
2019-02-22,1969
2019-02-23,1969
2019-02-24,1969
2019-02-25,1969
2019-02-26,1969
2019-02-27,1969
2019-02-28,1969
2019-03-01,1969
2019-03-02,1969
2019-03-03,1969
2019-03-04,1969
2019-03-05,1969
2019-03-06,1969
2019-03-07,1969
2019-03-08,1969
2019-03-09,1969
2019-03-10,1969
2019-03-11,1969
2019-03-12,1969
2019-03-13,1969
2019-03-14,1969
2019-03-15,1969
2019-03-16,1969
2019-03-17,1890
2019-03-18,1890
2019-03-19,1890
2019-03-20,1890
2019-03-21,1890
2019-03-22,1890
2019-03-23,1890
2019-03-24,1890
2019-03-25,1890
2019-03-26,1890
2019-03-27,1890
2019-03-28,1890
2019-03-29,1890
2019-03-30,1890
2019-03-31,1890
2019-04-01,1890
2019-04-02,1890
2019-04-03,1890
2019-04-04,1890
2019-04-05,1890
2019-04-06,1890
2019-04-07,1890
2019-04-08,1890
