date_obj,Willow%20blackjack(d) price
2015-07-08,500
2015-07-09,500
2015-07-10,500
2015-07-11,500
2015-07-12,500
2015-07-13,500
2015-07-14,500
2015-07-15,500
2015-07-16,500
2015-07-17,500
2015-07-18,500
2015-07-19,500
2015-07-20,500
2015-07-21,500
2015-07-22,500
2015-07-23,500
2015-07-24,500
2015-07-25,500
2015-07-26,500
2015-07-27,500
2015-07-28,500
2015-07-29,500
2015-07-30,500
2015-07-31,500
2015-08-01,500
2015-08-02,500
2015-08-03,500
2015-08-04,500
2015-08-05,500
2015-08-06,500
2015-08-07,500
2015-08-08,500
2015-08-09,500
2015-08-10,500
2015-08-11,500
2015-08-12,500
2015-08-13,500
2015-08-14,500
2015-08-15,500
2015-08-16,500
2015-08-17,500
2015-08-18,500
2015-08-19,500
2015-08-20,500
2015-08-21,500
2015-08-22,500
2015-08-23,500
2015-08-24,500
2015-08-25,500
2015-08-26,500
2015-08-27,500
2015-08-28,500
2015-08-29,500
2015-08-30,500
2015-08-31,500
2015-09-02,500
2015-09-07,500
2015-09-08,500
2015-09-10,500
2015-09-14,500
2015-09-16,500
2015-09-22,500
2015-09-23,500
2015-09-24,500
2015-09-25,500
2015-09-27,500
2015-09-28,500
2015-09-29,500
2015-09-30,500
2015-10-05,500
2015-10-06,500
2015-10-07,500
2015-10-08,500
2015-10-09,500
2015-10-10,500
2015-10-11,500
2015-10-12,500
2015-10-13,500
2015-10-14,500
2015-10-15,500
2015-10-16,500
2015-10-17,500
2015-10-18,500
2015-10-19,500
2015-10-20,500
2015-10-22,500
2015-10-23,500
2015-10-24,500
2015-10-25,500
2015-10-26,500
2015-10-27,500
2015-10-29,500
2015-10-30,500
2015-10-31,500
2015-11-01,500
2015-11-02,510
2015-11-03,510
2015-11-05,510
2015-11-06,510
2015-11-07,510
2015-11-08,510
2015-11-09,510
2015-11-10,510
2015-11-11,510
2015-11-12,510
2015-11-13,510
2015-11-14,510
2015-11-15,510
2015-11-16,510
2015-11-17,510
2015-11-18,510
2015-11-19,510
2015-11-20,510
2015-11-21,510
2015-11-22,510
2015-11-23,510
2015-11-24,510
2015-11-25,510
2015-11-26,510
2015-11-27,510
2015-11-28,510
2015-11-29,510
2015-11-30,510
2015-12-01,510
2015-12-02,510
2015-12-03,510
2015-12-04,510
2015-12-05,510
2015-12-06,510
2015-12-07,510
2015-12-08,510
2015-12-09,510
2015-12-10,510
2015-12-11,510
2015-12-13,510
2015-12-14,510
2015-12-15,510
2015-12-16,510
2015-12-17,510
2015-12-18,510
2015-12-19,510
2015-12-20,510
2015-12-21,510
2015-12-22,510
2015-12-23,510
2015-12-24,510
2015-12-25,510
2015-12-26,510
2015-12-27,510
2015-12-28,510
2015-12-29,510
2015-12-30,510
2015-12-31,510
2016-01-01,510
2016-01-02,510
2016-01-03,510
2016-01-04,510
2016-01-05,510
2016-01-06,510
2016-01-07,510
2016-01-08,510
2016-01-09,510
2016-01-10,510
2016-01-11,510
2016-01-12,510
2016-01-13,510
2016-01-14,510
2016-01-15,510
2016-01-16,510
2016-01-17,510
2016-01-18,510
2016-01-19,510
2016-01-20,510
2016-01-21,510
2016-01-22,510
2016-01-23,510
2016-01-24,510
2016-01-25,510
2016-01-26,510
2016-01-27,510
2016-01-28,510
2016-01-29,510
2016-01-30,510
2016-01-31,510
2016-02-01,510
2016-02-02,510
2016-02-03,510
2016-02-04,510
2016-02-05,510
2016-02-06,510
2016-02-07,510
2016-02-08,510
2016-02-09,510
2016-02-10,510
2016-02-11,510
2016-02-12,510
2016-02-13,510
2016-02-14,510
2016-02-15,510
2016-02-16,510
2016-02-17,510
2016-02-18,510
2016-02-19,510
2016-02-20,510
2016-02-21,510
2016-02-22,510
2016-02-23,510
2016-02-24,510
2016-02-25,510
2016-02-26,510
2016-02-27,510
2016-02-28,510
2016-02-29,510
2016-03-01,510
2016-03-02,510
2016-03-03,510
2016-03-04,510
2016-03-05,510
2016-03-06,510
2016-03-07,510
2016-03-08,510
2016-03-09,510
2016-03-10,510
2016-03-11,510
2016-03-12,510
2016-03-13,510
2016-03-14,510
2016-03-15,510
2016-03-16,510
2016-03-17,510
2016-03-18,510
2016-03-19,510
2016-03-20,510
2016-03-21,510
2016-03-22,510
2016-03-23,510
2016-03-24,510
2016-03-25,510
2016-03-26,510
2016-03-27,510
2016-03-28,510
2016-03-29,510
2016-03-30,510
2016-03-31,510
2016-04-01,510
2016-04-02,510
2016-04-03,510
2016-04-04,510
2016-04-05,510
2016-04-06,510
2016-04-07,510
2016-04-08,510
2016-04-09,510
2016-04-10,510
2016-04-11,510
2016-04-12,510
2016-04-13,510
2016-04-14,510
2016-04-15,510
2016-04-16,510
2016-04-17,510
2016-04-18,510
2016-04-19,510
2016-04-20,510
2016-04-21,510
2016-04-22,510
2016-04-23,510
2016-04-24,510
2016-04-25,510
2016-04-26,510
2016-04-27,510
2016-04-28,510
2016-04-29,510
2016-04-30,510
2016-05-01,510
2016-05-02,510
2016-05-03,510
2016-05-04,510
2016-05-05,510
2016-05-06,510
2016-05-07,510
2016-05-08,510
2016-05-09,510
2016-05-10,510
2016-05-11,510
2016-05-12,510
2016-05-13,510
2016-05-14,510
2016-05-15,510
2016-05-16,510
2016-05-17,510
2016-05-18,510
2016-05-19,510
2016-05-22,510
2016-05-23,510
2016-05-24,510
2016-05-25,510
2016-05-26,510
2016-05-27,510
2016-05-28,510
2016-05-29,510
2016-05-30,510
2016-05-31,510
2016-06-01,510
2016-06-02,510
2016-06-03,510
2016-06-04,510
2016-06-05,510
2016-06-06,510
2016-06-07,510
2016-06-08,510
2016-06-09,510
2016-06-10,510
2016-06-11,510
2016-06-12,510
2016-06-13,510
2016-06-14,510
2016-06-15,510
2016-06-16,510
2016-06-17,510
2016-06-18,510
2016-06-19,510
2016-06-20,510
2016-06-21,510
2016-06-22,510
2016-06-23,510
2016-06-24,510
2016-06-25,510
2016-06-26,510
2016-06-27,510
2016-06-28,510
2016-06-29,510
2016-06-30,510
2016-07-01,510
2016-07-02,510
2016-07-03,510
2016-07-04,510
2016-07-05,510
2016-07-06,510
2016-07-07,510
2016-07-08,530
2016-07-09,530
2016-07-10,530
2016-07-11,530
2016-07-12,530
2016-07-13,530
2016-07-14,530
2016-07-15,530
2016-07-16,530
2016-07-17,530
2016-07-18,530
2016-07-24,530
2016-07-25,530
2016-07-26,530
2016-07-27,530
2016-07-28,530
2016-07-29,530
2016-07-30,530
2016-07-31,530
2016-08-01,530
2016-08-02,530
2016-08-03,530
2016-08-04,530
2016-08-05,530
2016-08-06,530
2016-08-07,530
2016-08-08,530
2016-08-09,530
2016-08-10,530
2016-08-11,530
2016-08-12,530
2016-08-13,530
2016-08-14,530
2016-08-15,530
2016-08-16,530
2016-08-17,530
2016-08-18,530
2016-08-19,530
2016-08-20,530
2016-08-21,530
2016-08-22,530
2016-08-23,530
2016-08-24,530
2016-08-25,530
2016-08-26,530
2016-08-28,530
2016-08-31,530
2016-09-01,530
2016-09-02,530
2016-09-03,530
2016-09-04,530
2016-09-05,530
2016-09-06,530
2016-09-07,530
2016-09-08,530
2016-09-09,530
2016-09-10,530
2016-09-11,530
2016-09-12,530
2016-09-13,530
2016-09-14,530
2016-09-15,530
2016-09-16,530
2016-09-17,530
2016-09-18,530
2016-09-19,530
2016-09-20,530
2016-09-21,530
2016-09-22,530
2016-09-23,530
2016-09-24,530
2016-09-25,530
2016-09-26,530
2016-09-27,530
2016-09-28,530
2016-09-29,530
2016-09-30,530
2016-10-01,530
2016-10-02,530
2016-10-03,530
2016-10-04,530
2016-10-05,530
2016-10-06,530
2016-10-07,530
2016-10-08,530
2016-10-09,530
2016-10-10,530
2016-10-11,530
2016-10-12,530
2016-10-13,530
2016-10-14,530
2016-10-15,530
2016-10-16,530
2016-10-17,530
2016-10-18,530
2016-10-19,530
2016-10-20,530
2016-10-21,530
2016-10-22,530
2016-10-23,530
2016-10-24,530
2016-10-25,530
2016-10-26,530
2016-10-27,530
2016-10-28,530
2016-10-29,530
2016-10-30,530
2016-10-31,530
2016-11-01,530
2016-11-02,530
2016-11-03,530
2016-11-04,530
2016-11-05,530
2016-11-06,530
2016-11-07,530
2016-11-08,530
2016-11-09,530
2016-11-10,530
2016-11-11,530
2016-11-12,530
2016-11-13,530
2016-11-14,530
2016-12-08,530
2016-12-09,530
2016-12-10,530
2016-12-11,530
2016-12-12,530
2016-12-13,530
2016-12-14,530
2016-12-15,530
2016-12-16,530
2016-12-17,530
2016-12-18,530
2016-12-19,530
2016-12-20,530
2016-12-21,530
2016-12-22,530
2016-12-23,530
2016-12-24,530
2016-12-25,530
2016-12-26,530
2016-12-27,530
2016-12-28,530
2016-12-29,530
2016-12-30,530
2016-12-31,530
2017-01-01,530
2017-01-02,530
2017-01-03,530
2017-01-04,530
2017-01-05,530
2017-01-06,530
2017-01-07,530
2017-01-08,530
2017-01-09,530
2017-01-10,530
2017-01-11,530
2017-01-12,530
2017-01-13,530
2017-01-14,530
2017-01-15,530
2017-01-16,530
2017-01-17,530
2017-01-18,530
2017-01-19,530
2017-01-20,530
2017-01-21,530
2017-01-22,530
2017-01-27,530
2017-01-28,530
2017-01-29,530
2017-01-30,530
2017-01-31,530
2017-02-01,530
2017-02-02,530
2017-02-03,530
2017-02-04,530
2017-02-05,530
2017-02-06,530
2017-02-07,530
2017-02-08,530
2017-02-09,530
2017-02-10,530
2017-02-11,530
2017-02-12,530
2017-02-13,530
2017-02-14,530
2017-02-15,530
2017-02-16,530
2017-02-18,530
2017-02-19,530
2017-02-20,530
2017-02-21,530
2017-02-22,530
2017-02-23,530
2017-02-24,530
2017-02-25,530
2017-02-26,530
2017-02-27,530
2017-02-28,530
2017-03-01,530
2017-03-02,530
2017-03-03,530
2017-03-04,530
2017-03-05,530
2017-03-06,530
2017-03-07,530
2017-03-08,530
2017-03-09,530
2017-03-10,530
2017-03-11,530
2017-03-12,530
2017-03-13,530
2017-03-14,530
2017-03-15,530
2017-03-16,530
2017-03-17,530
2017-03-18,530
2017-03-19,530
2017-03-20,530
2017-03-21,530
2017-03-22,530
2017-03-23,530
2017-03-24,530
2017-03-25,530
2017-03-26,530
2017-03-27,530
2017-03-28,530
2017-03-29,530
2017-03-30,530
2017-03-31,545
2017-04-01,545
2017-04-02,545
2017-04-03,545
2017-04-04,545
2017-04-12,545
2017-04-13,545
2017-04-14,545
2017-04-15,545
2017-04-16,545
2017-04-17,545
2017-04-18,545
2017-04-19,545
2017-04-20,545
2017-04-21,545
2017-04-22,545
2017-04-23,545
2017-04-24,545
2017-04-25,545
2017-04-26,545
2017-04-27,545
2017-04-28,545
2017-04-29,545
2017-04-30,545
2017-05-01,545
2017-05-02,545
2017-05-03,545
2017-05-04,545
2017-05-05,545
2017-05-06,545
2017-05-07,545
2017-05-08,545
2017-05-09,545
2017-05-10,545
2017-05-11,545
2017-05-12,545
2017-05-13,545
2017-05-14,545
2017-05-15,545
2017-05-16,545
2017-05-17,545
2017-05-18,545
2017-05-19,545
2017-05-20,545
2017-05-21,545
2017-05-22,545
2017-05-23,545
2017-05-24,545
2017-05-25,545
2017-05-26,545
2017-05-27,545
2017-05-28,545
2017-05-29,545
2017-05-30,545
2017-05-31,545
2017-06-01,545
2017-06-02,545
2017-06-03,545
2017-06-06,545
2017-06-07,545
2017-06-08,545
2017-06-09,545
2017-06-10,545
2017-06-11,545
2017-06-12,545
2017-06-13,545
2017-06-14,545
2017-06-15,545
2017-06-16,545
2017-06-17,545
2017-06-18,545
2017-06-19,545
2017-06-20,545
2017-06-21,545
2017-06-22,545
2017-06-23,545
2017-06-24,545
2017-06-25,545
2017-06-26,545
2017-06-27,545
2017-06-28,545
2017-06-29,545
2017-06-30,545
2017-07-01,545
2017-07-02,545
2017-07-03,545
2017-07-04,545
2017-07-05,545
2017-07-06,545
2017-07-07,545
2017-07-08,545
2017-07-13,545
2017-07-14,545
2017-07-15,545
2017-07-16,545
2017-07-17,545
2017-07-18,545
2017-07-19,545
2017-07-20,545
2017-07-21,545
2017-07-22,545
2017-07-23,545
2017-07-24,545
2017-07-25,545
2017-07-26,545
2017-07-27,545
2017-07-28,545
2017-07-29,545
2017-07-30,545
2017-07-31,545
2017-08-01,545
2017-08-02,545
2017-08-03,545
2017-08-04,545
2017-08-05,545
2017-08-06,545
2017-08-09,545
2017-08-10,545
2017-08-11,545
2017-08-12,545
2017-08-13,545
2017-08-14,545
2017-08-15,545
2017-08-16,545
2017-08-17,545
2017-08-18,545
2017-08-19,545
2017-08-20,545
2017-08-21,545
2017-08-22,545
2017-08-23,545
2017-08-24,545
2017-08-25,545
2017-08-26,545
2017-08-27,545
2017-08-28,545
2017-08-29,545
2017-08-30,545
2017-08-31,545
2017-09-01,545
2017-09-02,545
2017-09-03,545
2017-09-04,545
2017-09-05,545
2017-09-06,545
2017-09-07,545
2017-09-08,545
2017-09-09,545
2017-09-10,545
2017-09-11,545
2017-09-12,545
2017-09-13,545
2017-09-14,545
2017-09-15,545
2017-09-16,545
2017-09-17,545
2017-09-18,545
2017-09-19,545
2017-09-20,545
2017-09-21,545
2017-09-22,545
2017-09-23,545
2017-09-24,545
2017-09-25,545
2017-09-26,545
2017-09-27,545
2017-09-28,545
2017-09-29,545
2017-09-30,545
2017-10-01,545
2017-10-02,545
2017-10-03,545
2017-10-04,545
2017-10-05,545
2017-10-06,545
2017-10-07,545
2017-10-08,545
2017-10-09,545
2017-10-10,545
2017-10-11,545
2017-10-12,545
2017-10-13,545
2017-10-14,545
2017-10-15,545
2017-10-16,545
2017-10-17,545
2017-10-18,545
2017-10-19,545
2017-10-20,545
2017-10-21,545
2017-10-22,545
2017-10-23,545
2017-10-24,545
2017-10-25,545
2017-10-26,545
2017-10-27,545
2017-10-28,545
2017-10-29,545
2017-10-30,545
2017-10-31,545
2017-11-01,545
2017-11-02,545
2017-11-03,545
2017-11-04,545
2017-11-05,545
2017-11-06,569
2017-11-07,569
2017-11-08,569
2017-11-09,569
2017-11-10,569
2017-11-11,569
2017-11-12,569
2017-11-13,569
2017-11-14,569
2017-11-15,569
2017-11-16,569
2017-11-17,569
2017-11-18,569
2017-11-19,569
2017-11-20,569
2017-11-21,569
2017-11-22,569
2017-11-23,569
2017-11-24,569
2017-11-25,569
2017-11-26,569
2017-11-27,569
2017-11-28,569
2017-11-29,569
2017-11-30,569
2017-12-01,569
2017-12-02,569
2017-12-03,569
2017-12-04,569
2017-12-05,569
2017-12-06,569
2017-12-07,569
2017-12-08,569
2017-12-09,569
2017-12-10,569
2017-12-11,569
2017-12-12,569
2017-12-13,569
2017-12-14,569
2017-12-15,569
2017-12-16,569
2017-12-17,569
2017-12-18,569
2017-12-19,569
2017-12-20,569
2017-12-21,569
2017-12-22,569
2017-12-23,569
2017-12-24,569
2017-12-25,569
2017-12-26,569
2017-12-27,569
2017-12-28,569
2017-12-29,569
2017-12-30,569
2017-12-31,569
2018-01-01,569
2018-01-02,569
2018-01-03,569
2018-01-04,569
2018-01-05,569
2018-01-06,569
2018-01-07,569
2018-01-08,569
2018-01-09,569
2018-01-10,569
2018-01-11,569
2018-01-12,569
2018-01-13,569
2018-01-14,569
2018-01-15,569
2018-01-16,569
2018-01-17,569
2018-01-18,569
2018-01-19,569
2018-01-20,569
2018-01-21,569
2018-01-22,569
2018-01-23,569
2018-01-24,569
2018-01-25,569
2018-01-26,569
2018-01-27,569
2018-01-28,569
2018-01-29,569
2018-01-30,569
2018-02-01,569
2018-02-02,569
2018-02-03,569
2018-02-04,569
2018-02-05,569
2018-02-06,569
2018-02-07,569
2018-02-08,569
2018-02-09,569
2018-02-10,569
2018-02-11,569
2018-02-12,590
2018-02-13,590
2018-02-14,590
2018-02-15,590
2018-02-16,590
2018-02-17,590
2018-02-18,590
2018-02-19,590
2018-02-20,590
2018-02-21,590
2018-02-22,590
2018-02-23,590
2018-02-24,590
2018-02-25,590
2018-02-26,590
2018-02-27,590
2018-02-28,590
2018-03-01,590
2018-03-02,590
2018-03-03,590
2018-03-04,590
2018-03-05,590
2018-03-06,590
2018-03-07,590
2018-03-08,590
2018-03-09,590
2018-03-10,590
2018-03-11,590
2018-03-12,590
2018-03-13,590
2018-03-14,590
2018-03-15,590
2018-03-16,590
2018-03-17,590
2018-03-18,590
2018-03-19,590
2018-03-20,590
2018-03-21,590
2018-03-23,590
2018-03-24,590
2018-03-26,590
2018-03-27,590
2018-03-28,590
2018-03-29,590
2018-03-30,590
2018-03-31,590
2018-04-01,590
2018-04-02,590
2018-04-03,590
2018-04-04,590
2018-04-05,590
2018-04-06,590
2018-04-08,590
2018-04-09,590
2018-04-10,590
2018-04-11,590
2018-04-12,590
2018-04-13,590
2018-04-14,590
2018-04-16,611
2018-04-17,611
2018-04-18,611
2018-04-19,611
2018-04-20,611
2018-04-21,611
2018-04-22,611
2018-04-23,611
2018-04-24,611
2018-04-25,611
2018-04-26,611
2018-04-27,611
2018-04-28,611
2018-04-29,611
2018-04-30,611
2018-05-02,611
2018-05-03,611
2018-05-04,611
2018-05-05,611
2018-05-06,611
2018-05-08,611
2018-05-09,611
2018-05-10,611
2018-05-11,611
2018-05-12,611
2018-05-13,611
2018-05-14,611
2018-05-15,611
2018-05-16,611
2018-05-17,611
2018-05-18,611
2018-05-19,611
2018-05-20,611
2018-05-21,611
2018-05-22,611
2018-05-23,611
2018-05-24,611
2018-05-25,611
2018-05-26,611
2018-05-27,611
2018-05-28,611
2018-05-29,611
2018-05-30,611
2018-05-31,611
2018-06-01,611
2018-06-02,611
2018-06-03,611
2018-06-04,611
2018-06-05,611
2018-06-06,611
2018-06-07,611
2018-06-08,611
2018-06-09,611
2018-06-10,611
2018-06-11,611
2018-06-12,611
2018-06-13,611
2018-06-14,626
2018-06-15,626
2018-06-16,626
2018-06-17,626
2018-06-18,626
2018-06-19,626
2018-06-20,626
2018-06-21,626
2018-06-22,626
2018-06-23,626
2018-06-24,626
2018-06-25,626
2018-06-26,626
2018-06-27,626
2018-06-28,626
2018-06-29,626
2018-06-30,626
2018-07-01,626
2018-07-02,626
2018-07-03,626
2018-07-04,626
2018-07-05,626
2018-07-06,626
2018-07-07,626
2018-07-08,626
2018-07-09,626
2018-07-10,626
2018-07-11,626
2018-07-12,626
2018-07-13,626
2018-07-14,626
2018-07-15,626
2018-07-16,626
2018-07-17,626
2018-07-18,626
2018-07-19,626
2018-07-20,626
2018-07-21,626
2018-07-22,626
2018-07-23,626
2018-07-24,626
2018-07-25,626
2018-07-26,626
2018-07-27,626
2018-07-28,626
2018-07-29,626
2018-07-30,626
2018-07-31,626
2018-08-01,626
2018-08-02,626
2018-08-03,626
2018-08-04,626
2018-08-05,626
2018-08-06,626
2018-08-07,626
2018-08-08,626
2018-08-09,626
2018-08-10,626
2018-08-11,626
2018-08-12,626
2018-08-14,626
2018-08-16,626
2018-08-17,626
2018-08-18,626
2018-08-19,626
2018-08-20,626
2018-08-21,626
2018-08-22,626
2018-08-23,626
2018-08-24,626
2018-08-25,655
2018-08-26,655
2018-08-27,655
2018-08-28,655
2018-08-29,655
2018-08-30,655
2018-08-31,655
2018-09-01,655
2018-09-02,655
2018-09-03,655
2018-09-04,655
2018-09-05,655
2018-09-06,655
2018-09-07,655
2018-09-08,655
2018-09-09,655
2018-09-10,655
2018-09-11,655
2018-09-12,655
2018-09-13,655
2018-09-14,655
2018-09-15,655
2018-09-16,655
2018-09-17,655
2018-09-18,655
2018-09-19,655
2018-09-20,655
2018-09-21,655
2018-09-22,655
2018-09-23,655
2018-09-24,655
2018-09-25,655
2018-09-26,655
2018-09-27,655
2018-09-28,655
2018-09-29,655
2018-09-30,655
2018-10-02,655
2018-10-03,655
2018-10-04,655
2018-10-05,655
2018-10-06,655
2018-10-07,655
2018-10-08,668
2018-10-09,668
2018-10-10,668
2018-10-11,668
2018-10-12,668
2018-10-13,668
2018-10-14,668
2018-10-15,668
2018-10-16,668
2018-10-17,668
2018-10-18,668
2018-10-19,668
2018-10-20,668
2018-10-21,668
2018-10-22,668
2018-10-23,668
2018-10-24,668
2018-10-25,668
2018-10-26,668
2018-10-27,668
2018-10-28,668
2018-10-29,668
2018-10-30,668
2018-10-31,668
2018-11-01,668
2018-11-03,668
2018-11-04,668
2018-11-05,668
2018-11-06,668
2018-11-07,668
2018-11-08,668
2018-11-09,668
2018-11-10,668
2018-11-11,668
2018-11-12,668
2018-11-13,668
2018-11-14,668
2018-11-15,668
2018-11-16,668
2018-11-17,668
2018-11-18,668
2018-11-19,668
2018-11-20,697
2018-11-21,697
2018-11-22,697
2018-11-23,697
2018-11-24,697
2018-11-25,697
2018-11-26,697
2018-11-27,697
2018-11-28,697
2018-11-29,697
2018-12-01,697
2018-12-02,697
2018-12-03,697
2018-12-04,697
2018-12-05,697
2018-12-07,697
2018-12-09,697
2018-12-10,697
2018-12-11,697
2018-12-12,697
2018-12-13,697
2018-12-14,697
2018-12-15,697
2018-12-16,728
2018-12-17,728
2018-12-18,728
2018-12-19,728
2018-12-20,728
2018-12-21,728
2018-12-22,728
2018-12-23,728
2018-12-24,728
2018-12-25,728
2018-12-26,728
2018-12-27,728
2018-12-28,728
2018-12-29,728
2018-12-30,728
2018-12-31,728
2019-01-01,728
2019-01-02,728
2019-01-03,728
2019-01-04,728
2019-01-05,728
2019-01-06,728
2019-01-08,728
2019-01-10,763
2019-01-11,763
2019-01-12,763
2019-01-13,763
2019-01-14,763
2019-01-15,763
2019-01-16,763
2019-01-17,763
2019-01-18,763
2019-01-19,763
2019-01-20,763
2019-01-21,763
2019-01-22,763
2019-01-23,763
2019-01-24,763
2019-01-25,763
2019-01-26,763
2019-01-27,763
2019-01-28,763
2019-01-29,763
2019-01-30,763
2019-01-31,763
2019-02-01,763
2019-02-02,763
2019-02-03,792
2019-02-04,792
2019-02-05,792
2019-02-06,792
2019-02-07,792
2019-02-08,792
2019-02-09,792
2019-02-10,792
2019-02-11,792
2019-02-12,792
2019-02-13,792
2019-02-14,792
2019-02-15,792
2019-02-16,792
2019-02-17,792
2019-02-18,792
2019-02-19,792
2019-02-20,792
2019-02-21,792
2019-02-22,792
2019-02-23,792
2019-02-24,792
2019-02-25,792
2019-02-26,792
2019-02-27,792
2019-02-28,792
2019-03-01,792
2019-03-02,792
2019-03-03,792
2019-03-04,792
2019-03-05,792
2019-03-06,792
2019-03-07,792
2019-03-08,792
2019-03-09,792
2019-03-10,792
2019-03-11,792
2019-03-12,792
2019-03-13,792
2019-03-14,792
2019-03-15,792
2019-03-16,792
2019-03-17,792
2019-03-18,792
2019-03-19,792
2019-03-20,792
2019-03-21,792
2019-03-22,792
2019-03-23,792
2019-03-24,792
2019-03-25,792
2019-03-26,792
2019-03-27,792
2019-03-28,792
2019-03-29,792
2019-03-30,792
2019-03-31,792
2019-04-01,792
2019-04-02,792
2019-04-03,792
2019-04-04,792
2019-04-05,827
2019-04-06,827
2019-04-07,827
2019-04-08,827
2019-04-09,827
2019-04-10,827
2019-04-11,827
2019-04-12,827
2019-04-13,827
2019-04-14,827
2019-04-15,827
2019-04-16,827
2019-04-17,827
2019-04-18,827
2019-04-19,827
2019-04-20,827
2019-04-21,827
2019-04-22,827
2019-04-23,827
2019-04-24,827
2019-04-25,827
2019-04-26,827
2019-04-27,827
2019-04-28,827
2019-04-29,827
2019-04-30,827
2019-05-01,827
2019-05-02,827
2019-05-03,827
2019-05-04,827
2019-05-05,827
2019-05-06,827
2019-05-07,827
2019-05-08,827
2019-05-09,827
2019-05-10,827
2019-05-11,864
2019-05-12,864
2019-05-13,864
2019-05-14,864
2019-05-15,864
2019-05-16,864
2019-05-17,864
2019-05-18,864
2019-05-19,864
2019-05-20,864
2019-05-21,864
2019-05-22,864
2019-05-23,864
2019-05-24,864
2019-05-25,864
2019-05-26,864
2019-05-27,864
2019-05-28,864
2019-05-29,864
2019-05-30,864
2019-05-31,864
2019-06-01,864
2019-06-02,864
2019-06-03,864
2019-06-04,864
2019-06-05,864
2019-06-06,864
2019-06-07,864
2019-06-08,864
2019-06-09,864
2019-06-10,864
2019-06-11,864
2019-06-12,864
2019-06-13,864
2019-06-14,864
2019-06-15,864
2019-06-16,864
2019-06-17,859
2019-06-18,859
2019-06-19,859
2019-06-20,859
2019-06-21,859
2019-06-22,859
2019-06-23,859
2019-06-24,859
2019-06-25,859
2019-06-26,859
2019-06-27,859
2019-06-28,859
2019-06-29,859
2019-06-30,859
2019-07-01,859
2019-07-02,859
2019-07-03,859
2019-07-04,859
2019-07-05,859
2019-07-06,859
2019-07-07,859
2019-07-08,859
2019-07-09,859
2019-07-10,859
2019-07-11,859
2019-07-12,859
2019-07-13,859
2019-07-14,859
2019-07-15,859
2019-07-16,859
2019-07-17,859
2019-07-18,859
2019-07-19,859
2019-07-20,859
2019-07-21,859
2019-07-22,859
2019-07-23,859
2019-07-24,859
2019-07-25,859
2019-07-26,859
2019-07-27,859
2019-07-28,859
2019-07-29,859
2019-07-30,859
2019-07-31,859
2019-08-01,859
2019-08-02,859
2019-08-03,876
2019-08-04,876
2019-08-05,876
2019-08-06,876
2019-08-07,876
2019-08-08,876
2019-08-09,876
2019-08-10,876
2019-08-11,876
2019-08-12,876
2019-08-13,876
2019-08-14,876
2019-08-15,876
2019-08-16,876
2019-08-17,876
2019-08-18,876
2019-08-19,876
2019-08-20,876
2019-08-21,876
2019-08-22,876
2019-08-23,876
2019-08-24,876
2019-08-24,876
2019-08-25,876
2019-08-25,876
2019-08-26,876
2019-08-26,876
2019-08-27,876
2019-08-27,876
2019-08-28,876
2019-08-29,876
2019-08-30,876
