date_obj,Meat%20tenderiser price
2016-09-17,37122
2016-09-18,37122
2016-09-19,37122
2016-09-20,37122
2016-09-21,37122
2016-09-22,37122
2016-09-23,37122
2016-09-24,37122
2016-09-25,37122
2016-09-26,37122
2016-09-27,37122
2016-09-28,37122
2016-09-29,37122
2016-09-30,37122
2016-10-01,37122
2016-10-02,37122
2016-10-03,37122
2016-10-04,37122
2016-10-05,37122
2016-10-06,37122
2016-10-07,37122
2016-10-08,37122
2016-10-09,37122
2016-10-10,37122
2016-10-11,37122
2016-10-12,37122
2016-10-13,37122
2016-10-14,37122
2016-10-15,37122
2016-10-16,37122
2016-10-17,37122
2016-10-18,37122
2016-10-19,37122
2016-10-20,37122
2016-10-21,37122
2016-10-22,37122
2016-10-23,37122
2016-10-24,37122
2016-10-25,37122
2016-10-26,37122
2016-10-27,37122
2016-10-28,37122
2016-10-29,37122
2016-10-30,37122
2016-10-31,37122
2016-11-01,37122
2016-11-02,37122
2016-11-03,37122
2016-11-04,37122
2016-11-05,37122
2016-11-06,37122
2016-11-07,37122
2016-11-08,37122
2016-11-09,37122
2016-11-10,37122
2016-11-11,37122
2016-11-12,37122
2016-11-13,37122
2016-11-14,37122
2016-12-07,37122
2016-12-08,37122
2016-12-09,37122
2016-12-10,37122
2016-12-11,37122
2016-12-12,37122
2016-12-13,37122
2016-12-14,35959
2016-12-15,35959
2016-12-16,35959
2016-12-17,35959
2016-12-18,35959
2016-12-19,35959
2016-12-20,35959
2016-12-21,35959
2016-12-22,35959
2016-12-23,35959
2016-12-24,35959
2016-12-25,35959
2016-12-26,35959
2016-12-27,35959
2016-12-28,35959
2016-12-29,35959
2016-12-30,35959
2016-12-31,35959
2017-01-01,35959
2017-01-02,35959
2017-01-03,35959
2017-01-04,35959
2017-01-05,35959
2017-01-06,35959
2017-01-07,35959
2017-01-08,35959
2017-01-09,35959
2017-01-10,35959
2017-01-11,35959
2017-01-12,35959
2017-01-13,35959
2017-01-14,35959
2017-01-15,35959
2017-01-16,35959
2017-01-17,35959
2017-01-18,35959
2017-01-19,35959
2017-01-20,35959
2017-01-21,35959
2017-01-22,35959
2017-01-27,35959
2017-01-28,35959
2017-01-29,35959
2017-01-30,35959
2017-01-31,35959
2017-02-01,35959
2017-02-02,35959
2017-02-03,35959
2017-02-04,35959
2017-02-05,35959
2017-02-06,35959
2017-02-07,35959
2017-02-08,35959
2017-02-09,35959
2017-02-10,35959
2017-02-11,35959
2017-02-12,35959
2017-02-13,35959
2017-02-14,35959
2017-02-15,35959
2017-02-16,35959
2017-02-18,35959
2017-02-19,35959
2017-02-20,35959
2017-02-21,35959
2017-02-22,35959
2017-02-23,35959
2017-02-24,35959
2017-02-25,35959
2017-02-26,35959
2017-02-27,35959
2017-02-28,35959
2017-03-01,35959
2017-03-02,35959
2017-03-03,35959
2017-03-04,35959
2017-03-05,35959
2017-03-06,35959
2017-03-07,35959
2017-03-08,35959
2017-03-09,35959
2017-03-10,35959
2017-03-11,35959
2017-03-12,35959
2017-03-13,35959
2017-03-14,35959
2017-03-15,35959
2017-03-16,35959
2017-03-17,35959
2017-03-18,35959
2017-03-19,35959
2017-03-20,35959
2017-03-21,35959
2017-03-22,35959
2017-03-23,35959
2017-03-24,35959
2017-03-25,35959
2017-03-26,35959
2017-03-27,35959
2017-03-28,35959
2017-03-29,35959
2017-03-30,35959
2017-03-31,35959
2017-04-01,35959
2017-04-02,35959
2017-04-03,35959
2017-04-04,35959
2017-04-12,35959
2017-04-13,35959
2017-04-14,35959
2017-04-15,35959
2017-04-16,35959
2017-04-17,35959
2017-04-18,35959
2017-04-19,35959
2017-04-20,35959
2017-04-21,35959
2017-04-22,35959
2017-04-23,35959
2017-04-24,35959
2017-04-25,35959
2017-04-26,35959
2017-04-27,35959
2017-04-28,35959
2017-04-29,35959
2017-04-30,35959
2017-05-01,35959
2017-05-02,35574
2017-05-03,35574
2017-05-04,35574
2017-05-05,35574
2017-05-06,35574
2017-05-07,35574
2017-05-08,35574
2017-05-09,35574
2017-05-10,35574
2017-05-11,35574
2017-05-12,35574
2017-05-13,35574
2017-05-14,35574
2017-05-15,35574
2017-05-16,35574
2017-05-17,35574
2017-05-18,35574
2017-05-19,35574
2017-05-20,35574
2017-05-21,35574
2017-05-22,35574
2017-05-23,35574
2017-05-24,35574
2017-05-25,35574
2017-05-26,35574
2017-05-27,35574
2017-05-28,35574
2017-05-29,35574
2017-05-30,35574
2017-05-31,35574
2017-06-01,35574
2017-06-02,35574
2017-06-03,35574
2017-06-06,35574
2017-06-07,35574
2017-06-08,35574
2017-06-09,35574
2017-06-10,35574
2017-06-11,35574
2017-06-12,35574
2017-06-13,35574
2017-06-14,35574
2017-06-15,35574
2017-06-16,35574
2017-06-17,35574
2017-06-18,35574
2017-06-19,35574
2017-06-20,35574
2017-06-21,35574
2017-06-22,35574
2017-06-23,35574
2017-06-24,35574
2017-06-25,35574
2017-06-26,35574
2017-06-27,35574
2017-06-28,35574
2017-06-29,35574
2017-07-01,35574
2017-07-02,35574
2017-07-03,35574
2017-07-04,35574
2017-07-05,35574
2017-07-06,35574
2017-07-07,35574
2017-07-08,35574
2017-07-13,35574
2017-07-14,35574
2017-07-15,35574
2017-07-16,35574
2017-07-17,35574
2017-07-18,35574
2017-07-19,35574
2017-07-20,35574
2017-07-21,35574
2017-07-22,35574
2017-07-23,35574
2017-07-24,35574
2017-07-25,35574
2017-07-26,35574
2017-07-27,35574
2017-07-28,35574
2017-07-29,35574
2017-07-30,35574
2017-07-31,35574
2017-08-01,35574
2017-08-02,35574
2017-08-03,35574
2017-08-04,35574
2017-08-05,35574
2017-08-06,35574
2017-08-09,35574
2017-08-10,35574
2017-08-11,35574
2017-08-12,35574
2017-08-13,35574
2017-08-14,35574
2017-08-15,35574
2017-08-16,35574
2017-08-17,35574
2017-08-18,35574
2017-08-19,35574
2017-08-20,35574
2017-08-21,35574
2017-08-22,35574
2017-08-23,35574
2017-08-24,35574
2017-08-25,35574
2017-08-26,35574
2017-08-27,35574
2017-08-28,35574
2017-08-29,35574
2017-08-30,35574
2017-08-31,35574
2017-09-01,35574
2017-09-02,35574
2017-09-03,35574
2017-09-04,35574
2017-09-05,35574
2017-09-06,35574
2017-09-07,35574
2017-09-08,35574
2017-09-09,35574
2017-09-10,35574
2017-09-11,35574
2017-09-12,35574
2017-09-13,35574
2017-09-14,35574
2017-09-15,35574
2017-09-16,35574
2017-09-17,35245
2017-09-19,35245
2017-09-20,35245
2017-09-21,35245
2017-09-22,35245
2017-09-23,35245
2017-09-24,35245
2017-09-25,35245
2017-09-26,35245
2017-09-27,35245
2017-09-28,35245
2017-09-29,35245
2017-09-30,35245
2017-10-01,35245
2017-10-02,35245
2017-10-03,35245
2017-10-04,35245
2017-10-05,35245
2017-10-06,35245
2017-10-07,35245
2017-10-08,35245
2017-10-09,35245
2017-10-10,35245
2017-10-11,35245
2017-10-12,35245
2017-10-13,35245
2017-10-14,35245
2017-10-15,35245
2017-10-16,35245
2017-10-17,35245
2017-10-18,35245
2017-10-19,35245
2017-10-20,35245
2017-10-21,35245
2017-10-22,35245
2017-10-23,35245
2017-10-24,35245
2017-10-25,35245
2017-10-26,35245
2017-10-27,35245
2017-10-28,35245
2017-10-29,35245
2017-10-30,35245
2017-10-31,35245
2017-11-02,35245
2017-11-03,35245
2017-11-04,35245
2017-11-05,35245
2017-11-06,35245
2017-11-07,35245
2017-11-08,35245
2017-11-09,35245
2017-11-10,35245
2017-11-11,35245
2017-11-12,35245
2017-11-13,35245
2017-11-14,35245
2017-11-15,35245
2017-11-16,35245
2017-11-17,35245
2017-11-18,35245
2017-11-19,35245
2017-11-20,35245
2017-11-21,35245
2017-11-22,35245
2017-11-23,35245
2017-11-24,35245
2017-11-25,35245
2017-11-26,35245
2017-11-27,35245
2017-11-28,35245
2017-11-29,35245
2017-11-30,35245
2017-12-01,35245
2017-12-02,35245
2017-12-03,35245
2017-12-04,35245
2017-12-05,35245
2017-12-06,35245
2017-12-07,35245
2017-12-08,35245
2017-12-09,35245
2017-12-10,35245
2017-12-11,35245
2017-12-12,35245
2017-12-14,35245
2017-12-15,35245
2017-12-17,35245
2017-12-18,35245
2017-12-19,35245
2017-12-20,35245
2017-12-21,35245
2017-12-22,35245
2017-12-23,35245
2017-12-24,35245
2017-12-25,35245
2017-12-26,35245
2017-12-27,35245
2017-12-28,35245
2017-12-29,35245
2017-12-30,35245
2017-12-31,35245
2018-01-01,35245
2018-01-02,35245
2018-01-03,35245
2018-01-04,35245
2018-01-05,35245
2018-01-06,35245
2018-01-07,35245
2018-01-08,35245
2018-01-09,35245
2018-01-10,35245
2018-01-11,35245
2018-01-12,35245
2018-01-13,35245
2018-01-14,35245
2018-01-15,35245
2018-01-16,35245
2018-01-17,35245
2018-01-18,35245
2018-01-19,35245
2018-01-20,35245
2018-01-21,35245
2018-01-22,35245
2018-01-23,35245
2018-01-25,34617
2018-01-26,34617
2018-01-27,34617
2018-01-28,34617
2018-01-29,34617
2018-01-31,34617
2018-02-01,34617
2018-02-02,34617
2018-02-03,34617
2018-02-04,34617
2018-02-05,34617
2018-02-06,34617
2018-02-07,34617
2018-02-08,34617
2018-02-09,34617
2018-02-10,34617
2018-02-11,34617
2018-02-12,34617
2018-02-13,34617
2018-02-14,34617
2018-02-15,34617
2018-02-16,34617
2018-02-17,34617
2018-02-18,34617
2018-02-19,34617
2018-02-20,34617
2018-02-21,34617
2018-02-22,34617
2018-02-23,34617
2018-02-24,34617
2018-02-25,34617
2018-02-26,34617
2018-02-27,34617
2018-03-01,34617
2018-03-02,34617
2018-03-03,34617
2018-03-04,34617
2018-03-05,34617
2018-03-06,34617
2018-03-07,34617
2018-03-08,34617
2018-03-09,34617
2018-03-10,34617
2018-03-11,34617
2018-03-12,34617
2018-03-13,34617
2018-03-14,34617
2018-03-15,34617
2018-03-16,34617
2018-03-17,34617
2018-03-18,34617
2018-03-19,34617
2018-03-20,34617
2018-03-21,34617
2018-03-23,34617
2018-03-24,34617
2018-03-26,34617
2018-03-27,34617
2018-03-28,34617
2018-03-29,34617
2018-03-30,34617
2018-03-31,34617
2018-04-01,34617
2018-04-02,34617
2018-04-03,34617
2018-04-04,34617
2018-04-05,34617
2018-04-06,34617
2018-04-07,34617
2018-04-08,34617
2018-04-09,34617
2018-04-10,34617
2018-04-11,34617
2018-04-12,34617
2018-04-13,34617
2018-04-14,34617
2018-04-15,34617
2018-04-16,34617
2018-04-17,34617
2018-04-18,34617
2018-04-19,34617
2018-04-20,34617
2018-04-21,34617
2018-04-22,34617
2018-04-23,34617
2018-04-24,34617
2018-04-25,34617
2018-04-26,34617
2018-04-27,34617
2018-04-28,34617
2018-04-29,34617
2018-04-30,34617
2018-05-01,34617
2018-05-04,34617
2018-05-05,34617
2018-05-06,34617
2018-05-07,34617
2018-05-08,34617
2018-05-09,34617
2018-05-10,34617
2018-05-11,34617
2018-05-12,34617
2018-05-13,34617
2018-05-14,34617
2018-05-15,34617
2018-05-16,34617
2018-05-17,34617
2018-05-18,34617
2018-05-19,34617
2018-05-20,34617
2018-05-21,34617
2018-05-22,34617
2018-05-23,34617
2018-05-24,34617
2018-05-25,34617
2018-05-26,34617
2018-05-27,34617
2018-05-28,34617
2018-05-29,34617
2018-05-30,34617
2018-05-31,34617
2018-06-01,34617
2018-06-02,34617
2018-06-03,34617
2018-06-04,34617
2018-06-05,34617
2018-06-06,34617
2018-06-07,34617
2018-06-08,34014
2018-06-09,34014
2018-06-10,34014
2018-06-11,34014
2018-06-12,34014
2018-06-13,34014
2018-06-14,34014
2018-06-15,34014
2018-06-16,34014
2018-06-17,34014
2018-06-18,34014
2018-06-19,34014
2018-06-20,34014
2018-06-21,34014
2018-06-22,34014
2018-06-23,34014
2018-06-24,34014
2018-06-25,34014
2018-06-26,34014
2018-06-27,34014
2018-06-28,34014
2018-06-29,34014
2018-06-30,34014
2018-07-01,34014
2018-07-02,34014
2018-07-03,34014
2018-07-04,34014
2018-07-05,34014
2018-07-06,34014
2018-07-07,34014
2018-07-08,34014
2018-07-09,34014
2018-07-10,34014
2018-07-11,34014
2018-07-12,34014
2018-07-13,34014
2018-07-14,34014
2018-07-15,34014
2018-07-16,34014
2018-07-17,34014
2018-07-18,34014
2018-07-19,34014
2018-07-20,34014
2018-07-21,34014
2018-07-22,34014
2018-07-23,34014
2018-07-24,34014
2018-07-25,34014
2018-07-26,34014
2018-07-27,34014
2018-07-28,34014
2018-07-29,34014
2018-07-30,34014
2018-07-31,34014
2018-08-01,34014
2018-08-02,34014
2018-08-03,34014
2018-08-04,34014
2018-08-05,34014
2018-08-06,34014
2018-08-07,34014
2018-08-08,34014
2018-08-09,34014
2018-08-10,34014
2018-08-11,34014
2018-08-12,34014
2018-08-14,34014
2018-08-16,34014
2018-08-17,34014
2018-08-18,34014
2018-08-19,34014
2018-08-20,34014
2018-08-21,34014
2018-08-22,34014
2018-08-23,34014
2018-08-24,34014
2018-08-25,34014
2018-08-26,34014
2018-08-27,34014
2018-08-28,34014
2018-08-29,34014
2018-08-30,34014
2018-08-31,34014
2018-09-01,34014
2018-09-02,34014
2018-09-03,34014
2018-09-04,34014
2018-09-05,34014
2018-09-06,34014
2018-09-07,34014
2018-09-08,34014
2018-09-09,34014
2018-09-10,34014
2018-09-11,34014
2018-09-12,34014
2018-09-13,34014
2018-09-14,34014
2018-09-15,34014
2018-09-16,34014
2018-09-17,34014
2018-09-18,34014
2018-09-19,34014
2018-09-20,34014
2018-09-21,34014
2018-09-22,34014
2018-09-23,34014
2018-09-24,34014
2018-09-25,34014
2018-09-26,34014
2018-09-27,34014
2018-09-28,34014
2018-09-29,34014
2018-09-30,34014
2018-10-02,34014
2018-10-03,34014
2018-10-04,34014
2018-10-05,34014
2018-10-06,34014
2018-10-07,34014
2018-10-08,34014
2018-10-09,34014
2018-10-10,34014
2018-10-11,34014
2018-10-12,34014
2018-10-13,34014
2018-10-14,34014
2018-10-15,34014
2018-10-16,34014
2018-10-17,34014
2018-10-18,34014
2018-10-19,34014
2018-10-20,34014
2018-10-21,34014
2018-10-22,34014
2018-10-23,34014
2018-10-24,34014
2018-10-25,34014
2018-10-26,34014
2018-10-27,33682
2018-10-28,33682
2018-10-29,33682
2018-10-30,33682
2018-10-31,33682
2018-11-01,33682
2018-11-03,33682
2018-11-04,33682
2018-11-05,33682
2018-11-06,33682
2018-11-07,33682
2018-11-08,33682
2018-11-09,33682
2018-11-10,33682
2018-11-11,33682
2018-11-12,33682
2018-11-13,33682
2018-11-14,33682
2018-11-15,33682
2018-11-16,33682
2018-11-17,33682
2018-11-18,33682
2018-11-19,33682
2018-11-20,33682
2018-11-21,33682
2018-11-22,33682
2018-11-23,33682
2018-11-24,33682
2018-11-25,33682
2018-11-26,33682
2018-11-27,33682
2018-11-28,33682
2018-11-29,33682
2018-12-01,33682
2018-12-02,33682
2018-12-03,33682
2018-12-04,33682
2018-12-05,33682
2018-12-07,33682
2018-12-09,33682
2018-12-10,33682
2018-12-11,33682
2018-12-12,33682
2018-12-13,33682
2018-12-14,33682
2018-12-15,33682
2018-12-16,33682
2018-12-17,33682
2018-12-18,33682
2018-12-19,33682
2018-12-20,33682
2018-12-21,33682
2018-12-22,33682
2018-12-23,33682
2018-12-24,33682
2018-12-25,33682
2018-12-26,33682
2018-12-27,33682
2018-12-28,33682
2018-12-29,33682
2018-12-30,33682
2018-12-31,33682
2019-01-01,33682
2019-01-02,33682
2019-01-03,33682
2019-01-04,33682
2019-01-05,33682
2019-01-06,33682
2019-01-08,33682
2019-01-10,33682
2019-01-11,33682
2019-01-12,33682
2019-01-13,33682
2019-01-14,33682
2019-01-15,33682
2019-01-16,33682
2019-01-17,33682
2019-01-18,33242
2019-01-19,33242
2019-01-20,33242
2019-01-21,33242
2019-01-22,33242
2019-01-23,33242
2019-01-24,33242
2019-01-25,33242
2019-01-26,33242
2019-01-27,33242
2019-01-28,33242
2019-01-29,33242
2019-01-30,33242
2019-01-31,33242
2019-02-01,33242
2019-02-02,33242
2019-02-03,33242
2019-02-04,33242
2019-02-05,33242
2019-02-06,33242
2019-02-07,33242
2019-02-08,33242
2019-02-09,33242
2019-02-10,33242
2019-02-11,33242
2019-02-12,33242
2019-02-13,33242
2019-02-14,33242
2019-02-15,33242
2019-02-16,33242
2019-02-17,33242
2019-02-18,33242
2019-02-19,33242
2019-02-20,33242
2019-02-21,33242
2019-02-22,33242
2019-02-23,33242
2019-02-24,33242
2019-02-25,33242
2019-02-26,33242
2019-02-27,33242
2019-02-28,33242
2019-03-01,33242
2019-03-02,33242
2019-03-03,33242
2019-03-04,33242
2019-03-05,33242
2019-03-06,33242
2019-03-07,33242
2019-03-08,33242
2019-03-09,33242
2019-03-10,33242
2019-03-11,33242
2019-03-12,33242
2019-03-13,33242
2019-03-14,33242
2019-03-15,33242
2019-03-16,33242
2019-03-17,33242
2019-03-18,33242
2019-03-19,33242
2019-03-20,33242
2019-03-21,33242
2019-03-22,33242
2019-03-23,33242
2019-03-24,33242
2019-03-25,33242
2019-03-26,33242
2019-03-27,33242
2019-03-28,33242
2019-03-29,33242
2019-03-30,33242
2019-03-31,33242
2019-04-01,33242
2019-04-02,33242
2019-04-03,33242
2019-04-04,33242
2019-04-05,33242
2019-04-06,33242
2019-04-07,33242
2019-04-08,33242
