date_obj,Unstrung%20emblem price
2015-10-15,500
2015-10-16,500
2015-10-17,500
2015-10-18,500
2015-10-19,500
2015-10-20,500
2015-10-22,500
2015-10-23,500
2015-10-24,500
2015-10-25,500
2015-10-26,500
2015-10-27,500
2015-10-29,500
2015-10-30,500
2015-10-31,500
2015-11-01,500
2015-11-02,500
2015-11-03,500
2015-11-04,500
2015-11-05,500
2015-11-06,500
2015-11-07,500
2015-11-08,500
2015-11-09,500
2015-11-10,500
2015-11-11,500
2015-11-12,500
2015-11-13,500
2015-11-14,500
2015-11-15,500
2015-11-16,500
2015-11-17,500
2015-11-18,500
2015-11-19,500
2015-11-20,500
2015-11-21,500
2015-11-22,500
2015-11-23,500
2015-11-24,500
2015-11-25,500
2015-11-26,500
2015-11-27,500
2015-11-28,500
2015-11-29,500
2015-11-30,500
2015-12-01,500
2015-12-02,500
2015-12-03,500
2015-12-04,500
2015-12-05,500
2015-12-06,485
2015-12-07,485
2015-12-08,485
2015-12-09,485
2015-12-10,485
2015-12-11,485
2015-12-13,485
2015-12-14,485
2015-12-15,485
2015-12-16,485
2015-12-17,485
2015-12-18,485
2015-12-19,485
2015-12-20,485
2015-12-21,485
2015-12-22,485
2015-12-23,485
2015-12-24,485
2015-12-25,485
2015-12-26,485
2015-12-27,485
2015-12-28,485
2015-12-29,485
2015-12-30,485
2015-12-31,485
2016-01-01,485
2016-01-02,485
2016-01-03,485
2016-01-04,485
2016-01-05,485
2016-01-06,485
2016-01-07,485
2016-01-08,485
2016-01-09,485
2016-01-10,485
2016-01-11,485
2016-01-12,485
2016-01-13,485
2016-01-14,485
2016-01-15,485
2016-01-16,485
2016-01-17,485
2016-01-18,485
2016-01-19,485
2016-01-20,485
2016-01-21,485
2016-01-22,485
2016-01-23,485
2016-01-24,485
2016-01-25,485
2016-01-26,485
2016-01-27,485
2016-01-28,485
2016-01-29,485
2016-01-30,485
2016-01-31,485
2016-02-01,485
2016-02-02,485
2016-02-03,485
2016-02-04,485
2016-02-05,485
2016-02-06,485
2016-02-07,485
2016-02-08,485
2016-02-09,485
2016-02-10,485
2016-02-11,485
2016-02-12,485
2016-02-13,485
2016-02-14,485
2016-02-15,485
2016-02-16,485
2016-02-17,485
2016-02-18,485
2016-02-19,485
2016-02-20,485
2016-02-21,485
2016-02-22,485
2016-02-23,485
2016-02-24,485
2016-02-25,485
2016-02-26,485
2016-02-27,485
2016-02-28,485
2016-02-29,485
2016-03-01,485
2016-03-02,485
2016-03-03,485
2016-03-04,485
2016-03-05,485
2016-03-06,485
2016-03-07,485
2016-03-08,485
2016-03-09,485
2016-03-10,485
2016-03-11,485
2016-03-12,485
2016-03-13,485
2016-03-14,485
2016-03-15,485
2016-03-16,485
2016-03-17,485
2016-03-18,485
2016-03-19,485
2016-03-20,485
2016-03-21,485
2016-03-22,485
2016-03-23,485
2016-03-24,485
2016-03-25,485
2016-03-26,485
2016-03-27,485
2016-03-28,485
2016-03-29,485
2016-03-30,485
2016-03-31,485
2016-04-01,485
2016-04-02,485
2016-04-03,485
2016-04-04,485
2016-04-05,485
2016-04-06,485
2016-04-07,485
2016-04-08,485
2016-04-09,485
2016-04-10,485
2016-04-11,485
2016-04-12,485
2016-04-13,485
2016-04-14,485
2016-04-15,485
2016-04-16,485
2016-04-17,485
2016-04-18,485
2016-04-19,485
2016-04-20,485
2016-04-21,485
2016-04-22,485
2016-04-23,485
2016-04-24,485
2016-04-25,485
2016-04-26,485
2016-04-27,485
2016-04-28,485
2016-04-29,485
2016-04-30,485
2016-05-01,485
2016-05-02,485
2016-05-03,485
2016-05-04,485
2016-05-05,485
2016-05-06,485
2016-05-07,485
2016-05-08,485
2016-05-09,485
2016-05-10,485
2016-05-11,485
2016-05-12,485
2016-05-13,485
2016-05-14,485
2016-05-15,485
2016-05-16,485
2016-05-17,485
2016-05-18,485
2016-05-19,485
2016-05-22,485
2016-05-23,485
2016-05-24,485
2016-05-25,485
2016-05-26,485
2016-05-27,485
2016-05-28,485
2016-05-29,485
2016-05-30,485
2016-05-31,485
2016-06-01,485
2016-06-02,485
2016-06-03,485
2016-06-04,485
2016-06-05,485
2016-06-06,485
2016-06-07,485
2016-06-08,485
2016-06-09,485
2016-06-10,485
2016-06-11,485
2016-06-12,485
2016-06-13,485
2016-06-14,485
2016-06-15,485
2016-06-16,485
2016-06-17,485
2016-06-18,485
2016-06-19,485
2016-06-20,485
2016-06-21,485
2016-06-22,485
2016-06-23,485
2016-06-24,485
2016-06-25,485
2016-06-26,485
2016-06-27,485
2016-06-28,485
2016-06-29,485
2016-06-30,485
2016-07-01,485
2016-07-02,485
2016-07-03,485
2016-07-04,485
2016-07-05,485
2016-07-06,485
2016-07-07,485
2016-07-08,485
2016-07-09,474
2016-07-10,474
2016-07-11,474
2016-07-12,474
2016-07-13,474
2016-07-14,474
2016-07-15,474
2016-07-16,474
2016-07-17,474
2016-07-18,474
2016-07-24,474
2016-07-25,474
2016-07-26,474
2016-07-27,474
2016-07-28,474
2016-07-29,474
2016-07-30,474
2016-07-31,474
2016-08-01,474
2016-08-02,474
2016-08-03,474
2016-08-04,474
2016-08-05,474
2016-08-06,474
2016-08-07,474
2016-08-08,474
2016-08-09,474
2016-08-10,474
2016-08-11,474
2016-08-12,474
2016-08-13,474
2016-08-14,474
2016-08-15,474
2016-08-16,474
2016-08-17,474
2016-08-18,474
2016-08-19,474
2016-08-20,474
2016-08-21,474
2016-08-22,474
2016-08-23,474
2016-08-24,474
2016-08-25,474
2016-08-26,474
2016-08-28,474
2016-08-31,474
2016-09-01,474
2016-09-02,474
2016-09-03,474
2016-09-04,474
2016-09-05,474
2016-09-06,474
2016-09-07,474
2016-09-08,474
2016-09-09,474
2016-09-10,474
2016-09-11,474
2016-09-12,474
2016-09-13,474
2016-09-14,474
2016-09-15,474
2016-09-16,474
2016-09-17,474
2016-09-18,474
2016-09-19,474
2016-09-20,474
2016-09-21,474
2016-09-22,474
2016-09-23,474
2016-09-24,474
2016-09-25,474
2016-09-26,474
2016-09-27,474
2016-09-28,474
2016-09-29,474
2016-09-30,474
2016-10-01,474
2016-10-02,474
2016-10-03,474
2016-10-04,474
2016-10-05,474
2016-10-06,474
2016-10-07,474
2016-10-08,474
2016-10-09,474
2016-10-10,474
2016-10-11,474
2016-10-12,474
2016-10-13,474
2016-10-14,474
2016-10-15,474
2016-10-16,474
2016-10-17,474
2016-10-18,474
2016-10-19,474
2016-10-20,474
2016-10-21,474
2016-10-22,474
2016-10-23,474
2016-10-24,474
2016-10-25,474
2016-10-26,474
2016-10-27,474
2016-10-28,474
2016-10-29,474
2016-10-30,474
2016-10-31,474
2016-11-01,474
2016-11-02,474
2016-11-03,474
2016-11-04,474
2016-11-05,474
2016-11-06,474
2016-11-07,474
2016-11-08,474
2016-11-09,474
2016-11-10,474
2016-11-11,474
2016-11-12,474
2016-11-13,474
2016-11-14,474
2016-12-08,474
2016-12-09,474
2016-12-10,474
2016-12-11,474
2016-12-12,474
2016-12-13,474
2016-12-14,474
2016-12-15,474
2016-12-16,474
2016-12-17,474
2016-12-18,474
2016-12-19,474
2016-12-20,474
2016-12-21,474
2016-12-22,474
2016-12-23,474
2016-12-24,474
2016-12-25,474
2016-12-26,474
2016-12-27,474
2016-12-28,474
2016-12-29,474
2016-12-30,474
2016-12-31,474
2017-01-01,474
2017-01-02,474
2017-01-03,474
2017-01-04,474
2017-01-05,474
2017-01-06,474
2017-01-07,474
2017-01-08,474
2017-01-09,474
2017-01-10,474
2017-01-11,474
2017-01-12,474
2017-01-13,474
2017-01-14,474
2017-01-15,474
2017-01-16,474
2017-01-17,474
2017-01-18,474
2017-01-19,474
2017-01-20,474
2017-01-21,474
2017-01-22,474
2017-01-27,474
2017-01-28,474
2017-01-29,474
2017-01-30,474
2017-01-31,474
2017-02-01,474
2017-02-02,474
2017-02-03,474
2017-02-04,474
2017-02-05,474
2017-02-06,474
2017-02-07,474
2017-02-08,474
2017-02-09,474
2017-02-10,474
2017-02-11,474
2017-02-12,474
2017-02-13,474
2017-02-14,474
2017-02-15,474
2017-02-16,474
2017-02-18,474
2017-02-19,474
2017-02-20,474
2017-02-21,474
2017-02-22,474
2017-02-23,474
2017-02-24,474
2017-02-25,474
2017-02-26,474
2017-02-27,474
2017-02-28,474
2017-03-01,474
2017-03-02,474
2017-03-03,474
2017-03-04,474
2017-03-05,474
2017-03-06,474
2017-03-07,474
2017-03-08,474
2017-03-09,474
2017-03-10,474
2017-03-11,474
2017-03-12,474
2017-03-13,474
2017-03-14,474
2017-03-15,474
2017-03-16,474
2017-03-17,474
2017-03-18,474
2017-03-19,474
2017-03-20,474
2017-03-21,474
2017-03-22,474
2017-03-23,474
2017-03-24,474
2017-03-25,474
2017-03-26,474
2017-03-27,474
2017-03-28,474
2017-03-29,474
2017-03-30,474
2017-03-31,474
2017-04-01,474
2017-04-02,474
2017-04-03,474
2017-04-04,474
2017-04-12,474
2017-04-13,474
2017-04-14,474
2017-04-15,474
2017-04-16,474
2017-04-17,474
2017-04-18,474
2017-04-19,474
2017-04-20,474
2017-04-21,474
2017-04-22,474
2017-04-23,474
2017-04-24,474
2017-04-25,474
2017-04-26,474
2017-04-27,474
2017-04-28,474
2017-04-29,474
2017-04-30,474
2017-05-01,474
2017-05-02,474
2017-05-03,474
2017-05-04,474
2017-05-05,474
2017-05-06,474
2017-05-07,474
2017-05-08,474
2017-05-09,474
2017-05-10,474
2017-05-11,474
2017-05-12,474
2017-05-13,474
2017-05-14,474
2017-05-15,474
2017-05-16,474
2017-05-17,474
2017-05-18,474
2017-05-19,474
2017-05-20,474
2017-05-21,474
2017-05-22,474
2017-05-23,474
2017-05-24,474
2017-05-25,474
2017-05-26,474
2017-05-27,474
2017-05-28,474
2017-05-29,474
2017-05-30,474
2017-05-31,474
2017-06-01,474
2017-06-02,474
2017-06-03,474
2017-06-06,474
2017-06-07,474
2017-06-08,474
2017-06-09,474
2017-06-10,474
2017-06-11,474
2017-06-12,474
2017-06-13,474
2017-06-14,474
2017-06-15,474
2017-06-16,474
2017-06-17,474
2017-06-18,474
2017-06-19,474
2017-06-20,474
2017-06-21,474
2017-06-22,474
2017-06-23,474
2017-06-24,474
2017-06-25,474
2017-06-26,474
2017-06-27,474
2017-06-28,474
2017-06-29,474
2017-06-30,474
2017-07-01,474
2017-07-02,474
2017-07-03,474
2017-07-04,474
2017-07-05,474
2017-07-06,474
2017-07-07,474
2017-07-08,474
2017-07-13,474
2017-07-14,474
2017-07-15,474
2017-07-16,474
2017-07-17,474
2017-07-18,474
2017-07-19,474
2017-07-20,474
2017-07-21,474
2017-07-22,474
2017-07-23,474
2017-07-24,474
2017-07-25,474
2017-07-26,474
2017-07-27,474
2017-07-28,452
2017-07-29,452
2017-07-30,452
2017-07-31,452
2017-08-01,452
2017-08-02,452
2017-08-03,452
2017-08-04,452
2017-08-05,452
2017-08-06,452
2017-08-09,452
2017-08-10,452
2017-08-11,452
2017-08-12,452
2017-08-13,452
2017-08-14,452
2017-08-15,452
2017-08-16,452
2017-08-17,452
2017-08-18,452
2017-08-19,452
2017-08-20,452
2017-08-21,452
2017-08-22,452
2017-08-23,452
2017-08-24,452
2017-08-25,452
2017-08-26,452
2017-08-27,452
2017-08-28,452
2017-08-29,452
2017-08-30,452
2017-08-31,452
2017-09-01,452
2017-09-02,452
2017-09-03,452
2017-09-04,452
2017-09-05,452
2017-09-06,452
2017-09-07,452
2017-09-08,452
2017-09-09,452
2017-09-10,452
2017-09-11,452
2017-09-12,452
2017-09-13,452
2017-09-14,452
2017-09-15,452
2017-09-16,452
2017-09-17,452
2017-09-18,452
2017-09-19,452
2017-09-20,452
2017-09-21,452
2017-09-22,452
2017-09-23,452
2017-09-24,452
2017-09-25,452
2017-09-26,452
2017-09-27,452
2017-09-28,452
2017-09-29,452
2017-09-30,452
2017-10-01,452
2017-10-02,452
2017-10-03,452
2017-10-04,452
2017-10-05,452
2017-10-06,452
2017-10-07,452
2017-10-08,452
2017-10-09,452
2017-10-10,452
2017-10-11,452
2017-10-12,452
2017-10-13,452
2017-10-14,452
2017-10-15,452
2017-10-16,452
2017-10-17,452
2017-10-18,452
2017-10-19,452
2017-10-20,452
2017-10-21,452
2017-10-22,452
2017-10-23,452
2017-10-24,452
2017-10-25,452
2017-10-26,452
2017-10-27,452
2017-10-28,452
2017-10-29,452
2017-10-30,452
2017-10-31,452
2017-11-01,452
2017-11-02,452
2017-11-03,452
2017-11-04,452
2017-11-05,452
2017-11-06,452
2017-11-07,452
2017-11-08,452
2017-11-09,452
2017-11-10,452
2017-11-11,452
2017-11-12,452
2017-11-13,452
2017-11-14,452
2017-11-15,452
2017-11-16,452
2017-11-17,452
2017-11-18,452
2017-11-19,452
2017-11-20,452
2017-11-21,452
2017-11-22,452
2017-11-23,452
2017-11-24,452
2017-11-25,452
2017-11-26,452
2017-11-27,452
2017-11-28,452
2017-11-29,452
2017-11-30,452
2017-12-01,452
2017-12-02,452
2017-12-03,452
2017-12-04,452
2017-12-05,452
2017-12-06,452
2017-12-07,452
2017-12-08,452
2017-12-09,452
2017-12-10,452
2017-12-11,452
2017-12-12,452
2017-12-13,452
2017-12-14,452
2017-12-15,452
2017-12-16,452
2017-12-17,452
2017-12-18,452
2017-12-19,452
2017-12-20,452
2017-12-21,452
2017-12-22,452
2017-12-23,452
2017-12-24,452
2017-12-25,452
2017-12-26,452
2017-12-27,452
2017-12-28,452
2017-12-29,452
2017-12-30,452
2017-12-31,452
2018-01-01,444
2018-01-02,444
2018-01-03,444
2018-01-04,444
2018-01-05,444
2018-01-06,444
2018-01-07,444
2018-01-08,444
2018-01-09,444
2018-01-10,444
2018-01-11,444
2018-01-12,444
2018-01-13,444
2018-01-14,444
2018-01-15,444
2018-01-16,444
2018-01-17,444
2018-01-18,444
2018-01-19,444
2018-01-20,444
2018-01-21,444
2018-01-22,444
2018-01-23,444
2018-01-24,444
2018-01-25,444
2018-01-26,444
2018-01-27,444
2018-01-28,444
2018-01-29,444
2018-01-30,444
2018-02-01,444
2018-02-02,444
2018-02-03,444
2018-02-04,444
2018-02-05,444
2018-02-06,444
2018-02-07,444
2018-02-08,444
2018-02-09,444
2018-02-10,444
2018-02-11,444
2018-02-12,444
2018-02-13,444
2018-02-14,444
2018-02-15,444
2018-02-16,444
2018-02-17,444
2018-02-18,444
2018-02-19,444
2018-02-20,444
2018-02-21,444
2018-02-22,444
2018-02-23,444
2018-02-24,444
2018-02-25,444
2018-02-26,444
2018-02-27,444
2018-02-28,444
2018-03-01,444
2018-03-02,444
2018-03-03,444
2018-03-04,444
2018-03-05,444
2018-03-06,444
2018-03-07,444
2018-03-08,444
2018-03-09,444
2018-03-10,444
2018-03-11,444
2018-03-12,444
2018-03-13,444
2018-03-14,444
2018-03-15,444
2018-03-16,444
2018-03-17,444
2018-03-18,444
2018-03-19,444
2018-03-20,444
2018-03-21,444
2018-03-23,444
2018-03-24,444
2018-03-26,444
2018-03-27,444
2018-03-28,444
2018-03-29,444
2018-03-30,444
2018-03-31,444
2018-04-01,444
2018-04-02,444
2018-04-03,444
2018-04-04,444
2018-04-05,444
2018-04-06,444
2018-04-08,444
2018-04-09,444
2018-04-10,444
2018-04-11,444
2018-04-12,444
2018-04-13,444
2018-04-14,444
2018-04-16,444
2018-04-17,444
2018-04-18,444
2018-04-19,444
2018-04-20,444
2018-04-21,444
2018-04-22,444
2018-04-23,444
2018-04-24,444
2018-04-25,444
2018-04-26,444
2018-04-27,444
2018-04-28,444
2018-04-29,444
2018-04-30,444
2018-05-02,444
2018-05-03,444
2018-05-04,444
2018-05-05,444
2018-05-06,444
2018-05-07,444
2018-05-08,444
2018-05-09,444
2018-05-10,444
2018-05-11,444
2018-05-12,444
2018-05-13,444
2018-05-14,444
2018-05-15,444
2018-05-16,444
2018-05-17,444
2018-05-18,444
2018-05-19,444
2018-05-20,444
2018-05-21,444
2018-05-22,444
2018-05-23,444
2018-05-24,444
2018-05-25,444
2018-05-26,444
2018-05-27,444
2018-05-28,444
2018-05-29,444
2018-05-30,444
2018-05-31,444
2018-06-01,444
2018-06-02,444
2018-06-03,444
2018-06-04,444
2018-06-05,444
2018-06-06,444
2018-06-07,444
2018-06-08,444
2018-06-09,444
2018-06-10,444
2018-06-11,444
2018-06-12,444
2018-06-13,444
2018-06-14,444
2018-06-15,444
2018-06-16,444
2018-06-17,444
2018-06-18,444
2018-06-19,444
2018-06-20,444
2018-06-21,444
2018-06-22,444
2018-06-23,444
2018-06-24,444
2018-06-25,444
2018-06-26,444
2018-06-27,444
2018-06-28,444
2018-06-29,444
2018-06-30,444
2018-07-01,444
2018-07-02,444
2018-07-03,444
2018-07-04,444
2018-07-05,444
2018-07-06,444
2018-07-07,444
2018-07-08,444
2018-07-09,444
2018-07-10,444
2018-07-11,444
2018-07-12,444
2018-07-13,444
2018-07-14,444
2018-07-15,444
2018-07-16,444
2018-07-17,444
2018-07-18,444
2018-07-19,444
2018-07-20,444
2018-07-21,444
2018-07-22,444
2018-07-23,444
2018-07-24,444
2018-07-25,444
2018-07-26,444
2018-07-27,444
2018-07-28,444
2018-07-29,444
2018-07-30,444
2018-07-31,444
2018-08-01,444
2018-08-02,444
2018-08-03,444
2018-08-04,444
2018-08-05,444
2018-08-06,444
2018-08-07,444
2018-08-08,444
2018-08-09,444
2018-08-10,444
2018-08-11,444
2018-08-12,444
2018-08-14,444
2018-08-16,444
2018-08-17,444
2018-08-18,444
2018-08-19,444
2018-08-20,444
2018-08-21,444
2018-08-22,444
2018-08-23,444
2018-08-24,444
2018-08-25,444
2018-08-26,444
2018-08-27,444
2018-08-28,444
2018-08-29,444
2018-08-30,444
2018-08-31,444
2018-09-01,444
2018-09-02,444
2018-09-03,444
2018-09-04,444
2018-09-05,444
2018-09-06,444
2018-09-07,444
2018-09-08,444
2018-09-09,444
2018-09-10,444
2018-09-11,444
2018-09-12,444
2018-09-13,444
2018-09-14,444
2018-09-15,444
2018-09-16,444
2018-09-17,444
2018-09-18,444
2018-09-19,444
2018-09-20,444
2018-09-21,444
2018-09-22,444
2018-09-23,444
2018-09-24,444
2018-09-25,444
2018-09-26,444
2018-09-27,444
2018-09-28,444
2018-09-29,444
2018-09-30,444
2018-10-02,444
2018-10-03,444
2018-10-04,444
2018-10-05,444
2018-10-06,444
2018-10-07,444
2018-10-08,444
2018-10-09,444
2018-10-10,444
2018-10-11,444
2018-10-12,444
2018-10-13,444
2018-10-14,444
2018-10-15,444
2018-10-16,444
2018-10-17,444
2018-10-18,444
2018-10-19,444
2018-10-20,444
2018-10-21,444
2018-10-22,444
2018-10-23,444
2018-10-24,444
2018-10-25,444
2018-10-26,444
2018-10-27,444
2018-10-28,444
2018-10-29,444
2018-10-30,444
2018-10-31,444
2018-11-01,444
2018-11-03,444
2018-11-04,444
2018-11-05,423
2018-11-06,423
2018-11-07,423
2018-11-08,423
2018-11-09,423
2018-11-10,423
2018-11-11,423
2018-11-12,423
2018-11-13,423
2018-11-14,423
2018-11-15,423
2018-11-16,423
2018-11-17,423
2018-11-18,423
2018-11-19,423
2018-11-20,402
2018-11-21,402
2018-11-22,402
2018-11-23,402
2018-11-24,402
2018-11-25,402
2018-11-26,402
2018-11-27,402
2018-11-28,382
2018-12-01,382
2018-12-02,382
2018-12-03,382
2018-12-04,382
2018-12-05,382
2018-12-07,363
2018-12-09,363
2018-12-10,363
2018-12-11,363
2018-12-12,363
2018-12-13,345
2018-12-14,345
2018-12-15,345
2018-12-16,345
2018-12-17,345
2018-12-18,345
2018-12-19,345
2018-12-20,345
2018-12-21,327
2018-12-22,327
2018-12-23,327
2018-12-24,327
2018-12-25,327
2018-12-26,327
2018-12-27,327
2018-12-28,327
2018-12-29,310
2018-12-30,310
2018-12-31,310
2019-01-01,310
2019-01-02,310
2019-01-03,310
2019-01-04,310
2019-01-05,295
2019-01-06,295
2019-01-08,295
2019-01-10,295
2019-01-11,295
2019-01-12,295
2019-01-13,295
2019-01-14,295
2019-01-15,280
2019-01-16,280
2019-01-17,280
2019-01-18,280
2019-01-19,280
2019-01-20,280
2019-01-21,280
2019-01-22,280
2019-01-23,280
2019-01-24,280
2019-01-25,280
2019-01-26,280
2019-01-27,280
2019-01-28,280
2019-01-29,266
2019-01-30,266
2019-01-31,266
2019-02-01,266
2019-02-02,266
2019-02-03,266
2019-02-04,266
2019-02-05,266
2019-02-06,266
2019-02-07,266
2019-02-08,266
2019-02-09,266
2019-02-10,266
2019-02-11,266
2019-02-12,266
2019-02-13,266
2019-02-14,266
2019-02-15,253
2019-02-16,253
2019-02-17,253
2019-02-18,253
2019-02-19,253
2019-02-20,253
2019-02-21,253
2019-02-22,253
2019-02-23,253
2019-02-24,253
2019-02-25,253
2019-02-26,253
2019-02-27,253
2019-02-28,253
2019-03-01,253
2019-03-02,253
2019-03-03,253
2019-03-04,253
2019-03-05,253
2019-03-06,253
2019-03-07,253
2019-03-08,253
2019-03-09,253
2019-03-10,253
2019-03-11,253
2019-03-12,253
2019-03-13,253
2019-03-14,253
2019-03-15,253
2019-03-16,253
2019-03-17,253
2019-03-18,253
2019-03-19,253
2019-03-20,253
2019-03-21,253
2019-03-22,253
2019-03-23,253
2019-03-24,253
2019-03-25,253
2019-03-26,253
2019-03-27,253
2019-03-28,253
2019-03-29,253
2019-03-30,253
2019-03-31,253
2019-04-01,253
2019-04-02,253
2019-04-03,253
2019-04-04,253
2019-04-05,253
2019-04-06,253
2019-04-07,253
2019-04-08,253
2019-04-09,253
2019-04-10,241
2019-04-11,241
2019-04-12,241
2019-04-13,241
2019-04-14,241
2019-04-15,241
2019-04-16,241
2019-04-17,241
2019-04-18,241
2019-04-19,241
2019-04-20,241
2019-04-21,241
2019-04-22,241
2019-04-23,241
2019-04-24,241
2019-04-25,241
2019-04-26,241
2019-04-27,241
2019-04-28,241
2019-04-29,241
2019-04-30,241
2019-05-01,241
2019-05-02,241
2019-05-03,241
2019-05-04,241
2019-05-05,241
2019-05-06,241
2019-05-07,241
2019-05-08,241
2019-05-09,241
2019-05-10,241
2019-05-11,241
2019-05-12,241
2019-05-13,241
2019-05-14,241
2019-05-15,241
2019-05-16,241
2019-05-17,241
2019-05-18,241
2019-05-19,241
2019-05-20,241
2019-05-21,241
2019-05-22,241
2019-05-23,241
2019-05-24,241
2019-05-25,241
2019-05-26,241
2019-05-27,241
2019-05-28,241
2019-05-29,241
2019-05-30,241
2019-05-31,241
2019-06-01,241
2019-06-02,241
2019-06-03,241
2019-06-04,241
2019-06-05,241
2019-06-06,241
2019-06-07,241
2019-06-08,241
2019-06-09,241
2019-06-10,241
2019-06-11,229
2019-06-12,229
2019-06-13,229
2019-06-14,229
2019-06-15,229
2019-06-16,229
2019-06-17,229
2019-06-18,229
2019-06-19,229
2019-06-20,229
2019-06-21,229
2019-06-22,229
2019-06-23,229
2019-06-24,229
2019-06-25,229
2019-06-26,229
2019-06-27,229
2019-06-28,229
2019-06-29,229
2019-06-30,229
2019-07-01,229
2019-07-02,229
2019-07-03,229
2019-07-04,229
2019-07-05,229
2019-07-06,229
2019-07-07,229
2019-07-08,229
2019-07-09,229
2019-07-10,229
2019-07-11,229
2019-07-12,229
2019-07-13,229
2019-07-14,229
2019-07-15,229
2019-07-16,229
2019-07-17,229
2019-07-18,229
2019-07-19,229
2019-07-20,229
2019-07-21,229
2019-07-22,229
2019-07-23,229
2019-07-24,229
2019-07-25,229
2019-07-26,229
2019-07-27,229
2019-07-28,229
2019-07-29,229
2019-07-30,229
2019-07-31,229
2019-08-01,229
2019-08-02,229
2019-08-03,229
2019-08-04,229
2019-08-05,229
2019-08-06,229
2019-08-07,229
2019-08-08,229
2019-08-09,229
2019-08-10,229
2019-08-11,229
2019-08-12,229
2019-08-13,229
2019-08-14,229
2019-08-15,229
2019-08-16,229
2019-08-17,229
2019-08-18,229
2019-08-19,229
2019-08-20,229
2019-08-21,229
2019-08-22,229
2019-08-23,229
2019-08-24,229
2019-08-24,229
2019-08-25,229
2019-08-25,229
2019-08-26,229
2019-08-26,229
2019-08-27,229
2019-08-27,229
2019-08-28,229
2019-08-29,229
2019-08-30,229
2019-08-31,229
2019-09-01,229
2019-09-02,229
2019-09-03,229
2019-09-04,229
