date_obj,Enchant%20diamond price
2015-08-03,7500
2015-08-04,7500
2015-08-05,7500
2015-08-06,7500
2015-08-07,7500
2015-08-08,7500
2015-08-09,7500
2015-08-10,7500
2015-08-11,7500
2015-08-12,7500
2015-08-13,7500
2015-08-14,7500
2015-08-15,7500
2015-08-16,7500
2015-08-17,7500
2015-08-18,7500
2015-08-19,7500
2015-08-20,7500
2015-08-21,7500
2015-08-22,7500
2015-08-23,7500
2015-08-24,7500
2015-08-25,7500
2015-08-26,7500
2015-08-27,7500
2015-08-28,7500
2015-08-29,7500
2015-08-30,7500
2015-08-31,7500
2015-09-01,7500
2015-09-02,7500
2015-09-03,7500
2015-09-04,7500
2015-09-05,7500
2015-09-06,7500
2015-09-07,7500
2015-09-08,7500
2015-09-09,7500
2015-09-10,7500
2015-09-11,7500
2015-09-12,7500
2015-09-13,7500
2015-09-14,7500
2015-09-15,7500
2015-09-16,7500
2015-09-17,7500
2015-09-18,7500
2015-09-19,7500
2015-09-20,7500
2015-09-21,7500
2015-09-22,7500
2015-09-23,7500
2015-09-24,7500
2015-09-25,7500
2015-09-27,7500
2015-09-28,7500
2015-09-29,7500
2015-09-30,7500
2015-10-05,7500
2015-10-06,7500
2015-10-07,7500
2015-10-08,7500
2015-10-09,7500
2015-10-10,7500
2015-10-11,7500
2015-10-12,7500
2015-10-13,7500
2015-10-14,7500
2015-10-15,7500
2015-10-16,7500
2015-10-17,7500
2015-10-18,7500
2015-10-19,7500
2015-10-20,7500
2015-10-22,7500
2015-10-23,7500
2015-10-24,7500
2015-10-25,7500
2015-10-26,7500
2015-10-27,7500
2015-10-29,7500
2015-10-30,7500
2015-10-31,7500
2015-11-01,7500
2015-11-02,7500
2015-11-03,7500
2015-11-04,7500
2015-11-05,7500
2015-11-06,7500
2015-11-07,7500
2015-11-08,7500
2015-11-09,7500
2015-11-10,7500
2015-11-11,7500
2015-11-12,7500
2015-11-13,7500
2015-11-14,7500
2015-11-15,7500
2015-11-16,7500
2015-11-17,7500
2015-11-18,7500
2015-11-19,7500
2015-11-20,7500
2015-11-21,7500
2015-11-22,7500
2015-11-23,7500
2015-11-24,7500
2015-11-25,7500
2015-11-26,7500
2015-11-27,7500
2015-11-28,7500
2015-11-29,7500
2015-11-30,7500
2015-12-01,7500
2015-12-02,7500
2015-12-03,7500
2015-12-04,7500
2015-12-05,7500
2015-12-06,7500
2015-12-07,7500
2015-12-08,7500
2015-12-09,7500
2015-12-10,7500
2015-12-11,7500
2015-12-12,7500
2015-12-13,7500
2015-12-14,7500
2015-12-15,7500
2015-12-16,7500
2015-12-17,7500
2015-12-18,7500
2015-12-19,7500
2015-12-20,7500
2015-12-21,7500
2015-12-22,7500
2015-12-23,7500
2015-12-24,7500
2015-12-25,7500
2015-12-26,7500
2015-12-27,7500
2015-12-28,7500
2015-12-29,7500
2015-12-30,7500
2015-12-31,7500
2016-01-01,7500
2016-01-02,7500
2016-01-03,7500
2016-01-04,7500
2016-01-05,7500
2016-01-06,7500
2016-01-07,7500
2016-01-08,7500
2016-01-09,7500
2016-01-10,7500
2016-01-11,7500
2016-01-12,7500
2016-01-13,7500
2016-01-14,7500
2016-01-15,7500
2016-01-16,7500
2016-01-17,7500
2016-01-18,7500
2016-01-19,7500
2016-01-20,7500
2016-01-21,7500
2016-01-22,7500
2016-01-23,7500
2016-01-24,7500
2016-01-25,7500
2016-01-26,7500
2016-01-27,7500
2016-01-28,7500
2016-01-29,7500
2016-01-30,7500
2016-01-31,7500
2016-02-01,7500
2016-02-02,7500
2016-02-03,7500
2016-02-04,7500
2016-02-05,7500
2016-02-06,7500
2016-02-07,7500
2016-02-08,7500
2016-02-09,7500
2016-02-10,7500
2016-02-11,7500
2016-02-12,7500
2016-02-13,7500
2016-02-14,7500
2016-02-15,7500
2016-02-16,7500
2016-02-17,7500
2016-02-18,7500
2016-02-19,7500
2016-02-20,7500
2016-02-21,7500
2016-02-22,7500
2016-02-23,7500
2016-02-24,7500
2016-02-25,7500
2016-02-26,7500
2016-02-27,7500
2016-02-28,7500
2016-02-29,7500
2016-03-01,7500
2016-03-02,7500
2016-03-03,7500
2016-03-04,7500
2016-03-05,7500
2016-03-06,7500
2016-03-07,7500
2016-03-08,7500
2016-03-09,7500
2016-03-10,7500
2016-03-11,7500
2016-03-12,7131
2016-03-13,7131
2016-03-14,7131
2016-03-15,7131
2016-03-16,7131
2016-03-17,7131
2016-03-18,7131
2016-03-19,7131
2016-03-20,7131
2016-03-21,7131
2016-03-22,7131
2016-03-23,7131
2016-03-24,7131
2016-03-25,7131
2016-03-26,7131
2016-03-27,7131
2016-03-28,7131
2016-03-29,7131
2016-03-30,7131
2016-03-31,7131
2016-04-01,7131
2016-04-02,7131
2016-04-03,7131
2016-04-04,7131
2016-04-05,7131
2016-04-06,7131
2016-04-07,7131
2016-04-08,7131
2016-04-09,7131
2016-04-10,7131
2016-04-11,7131
2016-04-12,7131
2016-04-13,7131
2016-04-14,7131
2016-04-15,7131
2016-04-16,7131
2016-04-17,7131
2016-04-18,7131
2016-04-19,7131
2016-04-20,7131
2016-04-21,7131
2016-04-22,7131
2016-04-23,7131
2016-04-24,7131
2016-04-25,7131
2016-04-26,7131
2016-04-27,7131
2016-04-28,7131
2016-04-29,7131
2016-04-30,7131
2016-05-01,7131
2016-05-02,7131
2016-05-03,7131
2016-05-04,7131
2016-05-05,7131
2016-05-06,7131
2016-05-07,7131
2016-05-08,7131
2016-05-09,7131
2016-05-10,7131
2016-05-11,7131
2016-05-12,7131
2016-05-13,7131
2016-05-14,7131
2016-05-15,7131
2016-05-16,7131
2016-05-17,7131
2016-05-18,7131
2016-05-19,7131
2016-05-22,7131
2016-05-23,6778
2016-05-24,6778
2016-05-25,6778
2016-05-26,6778
2016-05-27,6778
2016-05-28,6778
2016-05-29,6778
2016-05-30,6778
2016-05-31,6778
2016-06-01,6778
2016-06-02,6778
2016-06-03,6778
2016-06-04,6778
2016-06-05,6778
2016-06-06,6778
2016-06-07,6778
2016-06-08,6778
2016-06-09,6778
2016-06-10,6778
2016-06-11,6778
2016-06-12,6778
2016-06-13,6778
2016-06-14,6778
2016-06-15,6778
2016-06-16,6778
2016-06-17,6778
2016-06-18,6778
2016-06-19,6778
2016-06-20,6778
2016-06-21,6778
2016-06-22,6778
2016-06-23,6778
2016-06-24,6778
2016-06-25,6778
2016-06-26,6778
2016-06-27,6778
2016-06-28,6778
2016-06-29,6778
2016-06-30,6778
2016-07-01,6778
2016-07-02,6778
2016-07-03,6778
2016-07-04,6778
2016-07-05,6778
2016-07-06,6778
2016-07-07,6778
2016-07-08,6778
2016-07-09,6440
2016-07-10,6440
2016-07-11,6440
2016-07-12,6440
2016-07-13,6440
2016-07-14,6440
2016-07-15,6440
2016-07-16,6440
2016-07-17,6440
2016-07-18,6440
2016-07-23,6440
2016-07-24,6440
2016-07-25,6440
2016-07-26,6440
2016-07-27,6440
2016-07-28,6440
2016-07-29,6440
2016-07-30,6440
2016-07-31,6440
2016-08-01,6440
2016-08-02,6440
2016-08-03,6440
2016-08-04,6440
2016-08-05,6440
2016-08-06,6440
2016-08-07,6440
2016-08-08,6440
2016-08-09,6440
2016-08-10,6440
2016-08-11,6440
2016-08-12,6440
2016-08-13,6440
2016-08-14,6440
2016-08-15,6440
2016-08-16,6440
2016-08-17,6440
2016-08-18,6440
2016-08-19,6440
2016-08-20,6440
2016-08-21,6440
2016-08-22,6440
2016-08-23,6440
2016-08-24,6440
2016-08-25,6440
2016-08-26,6440
2016-08-28,6440
2016-08-31,6440
2016-09-01,6440
2016-09-02,6440
2016-09-03,6440
2016-09-04,6440
2016-09-05,6440
2016-09-06,6440
2016-09-07,6440
2016-09-08,6440
2016-09-09,6440
2016-09-10,6440
2016-09-11,6440
2016-09-12,6440
2016-09-13,6440
2016-09-14,6440
2016-09-15,6440
2016-09-16,6440
2016-09-17,6440
2016-09-18,6121
2016-09-19,6121
2016-09-20,6121
2016-09-21,6121
2016-09-22,6121
2016-09-23,6121
2016-09-24,6121
2016-09-25,6121
2016-09-26,6121
2016-09-27,6121
2016-09-28,6121
2016-09-29,6121
2016-09-30,6121
2016-10-01,6121
2016-10-02,6121
2016-10-03,6121
2016-10-04,6121
2016-10-05,6121
2016-10-06,6121
2016-10-07,6121
2016-10-08,6121
2016-10-09,6121
2016-10-10,6121
2016-10-11,6121
2016-10-12,6121
2016-10-13,6121
2016-10-14,6121
2016-10-15,6121
2016-10-16,6121
2016-10-17,6121
2016-10-18,6121
2016-10-19,6121
2016-10-20,6121
2016-10-21,6121
2016-10-22,6121
2016-10-23,6121
2016-10-24,6121
2016-10-25,6121
2016-10-26,6121
2016-10-27,6121
2016-10-28,6121
2016-10-29,6121
2016-10-30,6121
2016-10-31,6121
2016-11-01,6121
2016-11-02,6121
2016-11-03,6121
2016-11-04,6121
2016-11-05,6121
2016-11-06,6121
2016-11-07,6121
2016-11-08,6121
2016-11-09,6121
2016-11-10,6121
2016-11-11,6121
2016-11-12,6121
2016-11-13,6121
2016-11-14,6121
2016-11-15,6121
2016-12-07,6121
2016-12-08,6121
2016-12-09,6121
2016-12-10,6121
2016-12-11,6121
2016-12-12,6121
2016-12-13,6121
2016-12-14,6121
2016-12-15,6121
2016-12-16,6121
2016-12-17,6121
2016-12-18,6121
2016-12-19,6121
2016-12-20,6121
2016-12-21,6121
2016-12-22,6121
2016-12-23,6121
2016-12-24,6121
2016-12-25,6121
2016-12-26,6121
2016-12-27,6121
2016-12-28,6121
2016-12-29,5815
2016-12-30,5815
2016-12-31,5815
2017-01-01,5815
2017-01-02,5815
2017-01-03,5815
2017-01-04,5815
2017-01-05,5815
2017-01-06,5815
2017-01-07,5815
2017-01-08,5815
2017-01-09,5815
2017-01-10,5815
2017-01-11,5815
2017-01-12,5815
2017-01-13,5815
2017-01-14,5815
2017-01-15,5815
2017-01-16,5815
2017-01-17,5815
2017-01-18,5815
2017-01-19,5815
2017-01-20,5815
2017-01-21,5815
2017-01-22,5815
2017-01-23,5815
2017-01-27,5815
2017-01-28,5815
2017-01-29,5815
2017-01-30,5815
2017-01-31,5815
2017-02-01,5815
2017-02-02,5815
2017-02-03,5815
2017-02-04,5815
2017-02-05,5815
2017-02-06,5815
2017-02-07,5815
2017-02-08,5815
2017-02-09,5815
2017-02-10,5815
2017-02-11,5815
2017-02-12,5815
2017-02-13,5815
2017-02-14,5815
2017-02-15,5815
2017-02-16,5815
2017-02-18,5815
2017-02-19,5815
2017-02-20,5815
2017-02-21,5815
2017-02-22,5815
2017-02-23,5815
2017-02-24,5815
2017-02-25,5815
2017-02-26,5815
2017-02-27,5815
2017-02-28,5815
2017-03-01,5815
2017-03-02,5524
2017-03-03,5524
2017-03-04,5524
2017-03-05,5524
2017-03-06,5524
2017-03-07,5524
2017-03-08,5524
2017-03-09,5524
2017-03-10,5524
2017-03-11,5524
2017-03-12,5524
2017-03-13,5524
2017-03-14,5524
2017-03-15,5524
2017-03-16,5524
2017-03-17,5524
2017-03-18,5524
2017-03-19,5524
2017-03-20,5524
2017-03-21,5248
2017-03-22,5248
2017-03-23,5248
2017-03-24,5248
2017-03-25,5248
2017-03-26,5248
2017-03-27,5248
2017-03-28,5248
2017-03-29,5248
2017-03-30,5248
2017-03-31,5248
2017-04-01,5248
2017-04-02,5248
2017-04-03,5248
2017-04-04,5248
2017-04-12,510
2017-04-13,510
2017-04-14,510
2017-04-15,510
2017-04-16,510
2017-04-17,510
2017-04-18,510
2017-04-19,510
2017-04-20,510
2017-04-21,510
2017-04-22,510
2017-04-23,510
2017-04-24,510
2017-04-25,510
2017-04-26,510
2017-04-27,510
2017-04-28,510
2017-04-29,510
2017-04-30,510
2017-05-01,510
2017-05-02,510
2017-05-03,510
2017-05-04,510
2017-05-05,510
2017-05-06,510
2017-05-07,510
2017-05-08,510
2017-05-09,510
2017-05-10,510
2017-05-11,510
2017-05-12,510
2017-05-13,510
2017-05-14,510
2017-05-15,510
2017-05-16,510
2017-05-17,510
2017-05-18,510
2017-05-19,510
2017-05-20,510
2017-05-21,510
2017-05-22,510
2017-05-23,510
2017-05-24,510
2017-05-25,510
2017-05-26,510
2017-05-27,510
2017-05-28,510
2017-05-29,510
2017-05-30,510
2017-05-31,510
2017-06-01,510
2017-06-02,510
2017-06-03,510
2017-06-04,510
2017-06-05,510
2017-06-06,510
2017-06-07,510
2017-06-08,510
2017-06-09,510
2017-06-10,510
2017-06-11,510
2017-06-12,510
2017-06-13,510
2017-06-14,510
2017-06-15,510
2017-06-16,510
2017-06-17,510
2017-06-18,510
2017-06-19,510
2017-06-20,510
2017-06-21,510
2017-06-22,510
2017-06-23,510
2017-06-24,510
2017-06-25,510
2017-06-26,510
2017-06-27,510
2017-06-28,510
2017-06-29,510
2017-06-30,510
2017-07-01,510
2017-07-02,510
2017-07-03,510
2017-07-04,510
2017-07-05,510
2017-07-06,510
2017-07-07,510
2017-07-08,510
2017-07-13,510
2017-07-14,510
2017-07-15,510
2017-07-16,510
2017-07-17,510
2017-07-18,510
2017-07-19,510
2017-07-20,510
2017-07-21,510
2017-07-22,510
2017-07-23,510
2017-07-24,510
2017-07-25,510
2017-07-26,510
2017-07-27,510
2017-07-28,510
2017-07-29,510
2017-07-30,510
2017-07-31,510
2017-08-01,510
2017-08-02,510
2017-08-03,510
2017-08-04,510
2017-08-05,510
2017-08-06,510
2017-08-09,510
2017-08-10,510
2017-08-11,510
2017-08-12,510
2017-08-13,510
2017-08-14,510
2017-08-15,510
2017-08-16,510
2017-08-17,510
2017-08-18,510
2017-08-19,510
2017-08-20,510
2017-08-21,510
2017-08-22,510
2017-08-23,510
2017-08-24,510
2017-08-25,510
2017-08-26,510
2017-08-27,510
2017-08-28,510
2017-08-29,510
2017-08-30,510
2017-08-31,510
2017-09-01,510
2017-09-03,510
2017-09-04,510
2017-09-05,510
2017-09-06,510
2017-09-07,510
2017-09-08,510
2017-09-09,510
2017-09-10,510
2017-09-11,510
2017-09-12,510
2017-09-13,510
2017-09-14,510
2017-09-15,510
2017-09-16,510
2017-09-17,510
2017-09-18,510
2017-09-19,510
2017-09-20,510
2017-09-21,510
2017-09-22,510
2017-09-23,510
2017-09-24,510
2017-09-25,510
2017-09-26,510
2017-09-27,510
2017-09-28,510
2017-09-29,510
2017-09-30,510
2017-10-01,510
2017-10-02,510
2017-10-03,510
2017-10-04,510
2017-10-05,510
2017-10-06,510
2017-10-07,510
2017-10-08,510
2017-10-09,510
2017-10-10,510
2017-10-11,510
2017-10-12,510
2017-10-13,510
2017-10-14,510
2017-10-15,510
2017-10-16,510
2017-10-17,510
2017-10-18,510
2017-10-19,510
2017-10-20,510
2017-10-21,510
2017-10-22,510
2017-10-23,510
2017-10-24,510
2017-10-25,510
2017-10-26,510
2017-10-27,510
2017-10-28,510
2017-10-29,510
2017-10-30,510
2017-10-31,510
2017-11-01,510
2017-11-02,510
2017-11-03,510
2017-11-04,485
2017-11-05,485
2017-11-06,485
2017-11-07,485
2017-11-08,485
2017-11-09,485
2017-11-10,485
2017-11-11,485
2017-11-12,485
2017-11-13,485
2017-11-14,485
2017-11-15,485
2017-11-16,485
2017-11-17,485
2017-11-18,485
2017-11-19,485
2017-11-20,485
2017-11-21,485
2017-11-22,485
2017-11-23,485
2017-11-24,485
2017-11-25,485
2017-11-26,485
2017-11-27,485
2017-11-28,485
2017-11-29,485
2017-11-30,485
2017-12-01,485
2017-12-02,485
2017-12-03,485
2017-12-04,485
2017-12-05,485
2017-12-06,485
2017-12-07,485
2017-12-08,485
2017-12-09,485
2017-12-10,485
2017-12-11,485
2017-12-12,485
2017-12-13,485
2017-12-14,485
2017-12-15,485
2017-12-16,485
2017-12-17,485
2017-12-18,485
2017-12-19,485
2017-12-20,485
2017-12-21,485
2017-12-22,485
2017-12-23,485
2017-12-24,485
2017-12-25,485
2017-12-26,485
2017-12-27,485
2017-12-28,485
2017-12-29,485
2017-12-30,485
2017-12-31,485
2018-01-01,485
2018-01-02,485
2018-01-03,485
2018-01-04,485
2018-01-05,485
2018-01-06,485
2018-01-07,485
2018-01-08,485
2018-01-09,485
2018-01-10,485
2018-01-11,485
2018-01-12,485
2018-01-13,485
2018-01-14,485
2018-01-15,485
2018-01-16,485
2018-01-17,485
2018-01-18,485
2018-01-19,485
2018-01-20,485
2018-01-21,485
2018-01-22,485
2018-01-23,485
2018-01-25,485
2018-01-26,485
2018-01-27,485
2018-01-28,485
2018-01-29,485
2018-01-30,485
2018-01-31,485
2018-02-01,485
2018-02-02,485
2018-02-03,485
2018-02-04,485
2018-02-05,485
2018-02-06,485
2018-02-07,485
2018-02-08,485
2018-02-09,485
2018-02-10,485
2018-02-11,485
2018-02-12,485
2018-02-13,485
2018-02-14,485
2018-02-15,485
2018-02-16,485
2018-02-17,485
2018-02-18,485
2018-02-19,485
2018-02-20,485
2018-02-21,485
2018-02-22,485
2018-02-23,485
2018-02-24,485
2018-02-25,485
2018-02-26,485
2018-02-27,485
2018-02-28,485
2018-03-01,485
2018-03-02,485
2018-03-03,485
2018-03-04,485
2018-03-05,485
2018-03-06,485
2018-03-07,485
2018-03-09,485
2018-03-10,485
2018-03-11,485
2018-03-12,485
2018-03-13,485
2018-03-14,485
2018-03-15,485
2018-03-16,485
2018-03-17,485
2018-03-18,485
2018-03-20,485
2018-03-21,485
2018-03-23,460
2018-03-24,460
2018-03-25,460
2018-03-26,460
2018-03-27,460
2018-03-28,460
2018-03-29,460
2018-03-30,460
2018-03-31,460
2018-04-01,460
2018-04-02,460
2018-04-03,460
2018-04-04,460
2018-04-05,460
2018-04-06,460
2018-04-07,460
2018-04-08,460
2018-04-09,460
2018-04-10,460
2018-04-11,460
2018-04-12,460
2018-04-13,460
2018-04-14,460
2018-04-15,460
2018-04-16,460
2018-04-17,460
2018-04-18,460
2018-04-19,460
2018-04-20,460
2018-04-21,460
2018-04-22,460
2018-04-23,460
2018-04-24,460
2018-04-25,460
2018-04-26,460
2018-04-27,460
2018-04-28,460
2018-04-29,460
2018-04-30,460
2018-05-01,460
2018-05-03,460
2018-05-04,460
2018-05-05,460
2018-05-07,460
2018-05-08,460
2018-05-09,460
2018-05-10,460
2018-05-11,460
2018-05-12,460
2018-05-13,460
2018-05-14,460
2018-05-15,460
2018-05-16,460
2018-05-17,460
2018-05-18,460
2018-05-19,460
2018-05-20,460
2018-05-21,460
2018-05-22,460
2018-05-23,460
2018-05-24,460
2018-05-25,460
2018-05-26,460
2018-05-27,460
2018-05-28,460
2018-05-29,460
2018-05-30,460
2018-05-31,460
2018-06-01,460
2018-06-02,460
2018-06-03,460
2018-06-04,460
2018-06-05,460
2018-06-06,460
2018-06-07,460
2018-06-08,460
2018-06-09,460
2018-06-10,460
2018-06-11,460
2018-06-12,460
2018-06-13,460
2018-06-14,460
2018-06-15,460
2018-06-16,460
2018-06-17,460
2018-06-18,460
2018-06-19,460
2018-06-20,460
2018-06-22,460
2018-06-23,460
2018-06-24,460
2018-06-25,460
2018-06-26,460
2018-06-27,460
2018-06-28,460
2018-06-29,460
2018-06-30,460
2018-07-01,460
2018-07-02,460
2018-07-03,460
2018-07-04,460
2018-07-05,460
2018-07-06,460
2018-07-07,460
2018-07-08,460
2018-07-09,460
2018-07-10,460
2018-07-11,460
2018-07-12,460
2018-07-13,460
2018-07-14,460
2018-07-15,460
2018-07-16,460
2018-07-17,460
2018-07-18,460
2018-07-19,460
2018-07-20,460
2018-07-21,460
2018-07-22,460
2018-07-23,460
2018-07-24,460
2018-07-25,460
2018-07-26,460
2018-07-27,460
2018-07-28,460
2018-07-29,460
2018-07-30,460
2018-07-31,460
2018-08-01,460
2018-08-02,460
2018-08-03,460
2018-08-04,460
2018-08-05,460
2018-08-06,460
2018-08-07,460
2018-08-08,460
2018-08-09,460
2018-08-10,460
2018-08-11,460
2018-08-12,460
2018-08-14,460
2018-08-16,460
2018-08-17,460
2018-08-18,460
2018-08-19,460
2018-08-20,460
2018-08-21,460
2018-08-22,460
2018-08-23,460
2018-08-24,460
2018-08-25,460
2018-08-26,460
2018-08-27,460
2018-08-28,460
2018-08-29,460
2018-08-30,460
2018-08-31,460
2018-09-01,460
2018-09-02,460
2018-09-03,460
2018-09-04,460
2018-09-05,460
2018-09-06,460
2018-09-07,460
2018-09-08,460
2018-09-09,460
2018-09-10,460
2018-09-11,460
2018-09-12,460
2018-09-13,460
2018-09-14,460
2018-09-15,460
2018-09-16,460
2018-09-17,460
2018-09-18,460
2018-09-19,460
2018-09-20,460
2018-09-21,460
2018-09-22,460
2018-09-23,460
2018-09-24,460
2018-09-25,460
2018-09-26,460
2018-09-27,460
2018-09-28,460
2018-09-29,460
2018-09-30,460
2018-10-01,460
2018-10-02,460
2018-10-03,460
2018-10-04,460
2018-10-05,460
2018-10-06,460
2018-10-07,460
2018-10-08,460
2018-10-09,460
2018-10-10,460
2018-10-11,460
2018-10-12,460
2018-10-13,460
2018-10-14,460
2018-10-15,460
2018-10-16,460
2018-10-17,460
2018-10-18,460
2018-10-19,460
2018-10-20,460
2018-10-21,460
2018-10-22,460
2018-10-23,460
2018-10-24,460
2018-10-25,460
2018-10-26,460
2018-10-27,460
2018-10-28,460
2018-10-29,460
2018-10-30,460
2018-10-31,460
2018-11-01,460
2018-11-03,460
2018-11-04,460
2018-11-05,460
2018-11-06,460
2018-11-07,460
2018-11-08,460
2018-11-09,460
2018-11-10,460
2018-11-11,460
2018-11-12,460
2018-11-13,460
2018-11-14,460
2018-11-15,460
2018-11-16,460
2018-11-17,460
2018-11-18,460
2018-11-19,460
2018-11-20,460
2018-11-21,460
2018-11-22,460
2018-11-23,460
2018-11-24,460
2018-11-25,460
2018-11-26,460
2018-11-27,460
2018-11-28,460
2018-11-29,460
2018-12-01,460
2018-12-02,460
2018-12-03,460
2018-12-04,460
2018-12-05,460
2018-12-07,460
2018-12-09,460
2018-12-10,460
2018-12-11,460
2018-12-12,460
2018-12-13,460
2018-12-14,460
2018-12-15,460
2018-12-16,460
2018-12-17,460
2018-12-18,460
2018-12-19,460
2018-12-20,460
2018-12-21,460
2018-12-22,460
2018-12-23,460
2018-12-24,460
2018-12-25,460
2018-12-26,460
2018-12-27,460
2018-12-28,460
2018-12-29,460
2018-12-30,460
2018-12-31,460
2019-01-01,460
2019-01-02,460
2019-01-03,460
2019-01-04,460
2019-01-05,460
2019-01-06,460
2019-01-08,460
2019-01-10,437
2019-01-11,437
2019-01-12,437
2019-01-13,437
2019-01-14,437
2019-01-15,437
2019-01-16,437
2019-01-17,437
2019-01-18,437
2019-01-19,437
2019-01-20,437
2019-01-21,437
2019-01-22,437
2019-01-23,437
2019-01-24,437
2019-01-25,437
2019-01-26,437
2019-01-27,437
2019-01-29,437
2019-01-30,437
2019-01-31,437
2019-02-01,437
2019-02-02,437
2019-02-03,437
2019-02-04,437
2019-02-05,437
2019-02-06,437
2019-02-07,437
2019-02-08,437
2019-02-09,437
2019-02-10,437
2019-02-11,437
2019-02-12,437
2019-02-13,437
2019-02-14,437
2019-02-15,437
2019-02-16,437
2019-02-17,437
2019-02-18,437
2019-02-19,437
2019-02-20,437
2019-02-21,437
2019-02-22,437
2019-02-23,437
2019-02-24,437
2019-02-25,437
2019-02-26,437
2019-02-27,437
2019-02-28,437
2019-03-01,437
2019-03-02,437
2019-03-03,437
2019-03-04,437
2019-03-05,437
2019-03-06,437
2019-03-07,437
2019-03-08,437
2019-03-09,437
2019-03-10,437
2019-03-11,437
2019-03-12,437
2019-03-13,437
2019-03-14,437
2019-03-15,437
2019-03-16,437
2019-03-17,437
2019-03-18,437
2019-03-19,437
2019-03-20,437
2019-03-21,437
2019-03-22,437
2019-03-23,437
2019-03-24,437
2019-03-25,437
2019-03-26,437
2019-03-27,437
2019-03-28,437
2019-03-29,437
2019-03-30,437
2019-03-31,437
2019-04-01,437
2019-04-02,437
2019-04-03,437
2019-04-04,437
2019-04-05,437
2019-04-06,437
2019-04-07,437
2019-04-08,437
2019-04-09,437
2019-04-10,437
2019-04-11,437
2019-04-12,437
2019-04-13,437
2019-04-14,437
2019-04-15,437
2019-04-16,437
2019-04-17,437
2019-04-18,437
2019-04-19,437
2019-04-20,437
2019-04-21,437
2019-04-22,437
2019-04-23,437
2019-04-24,437
2019-04-25,437
2019-04-26,437
2019-04-27,437
2019-04-28,437
2019-04-29,437
2019-04-30,437
2019-05-01,437
2019-05-02,437
2019-05-03,437
2019-05-04,437
2019-05-05,437
2019-05-06,437
2019-05-07,437
2019-05-08,437
2019-05-09,437
2019-05-10,437
2019-05-11,437
2019-05-12,437
2019-05-13,437
2019-05-14,437
2019-05-15,437
2019-05-16,437
2019-05-17,437
2019-05-18,437
2019-05-19,437
2019-05-20,437
2019-05-21,437
2019-05-22,437
2019-05-23,437
2019-05-24,437
2019-05-25,437
2019-05-26,437
2019-05-27,437
2019-05-28,437
2019-05-29,437
2019-05-30,437
2019-05-31,437
2019-06-01,437
2019-06-02,437
2019-06-03,437
2019-06-04,437
2019-06-05,437
2019-06-06,437
2019-06-07,437
2019-06-08,437
2019-06-09,437
2019-06-10,437
2019-06-11,437
2019-06-12,437
2019-06-13,437
2019-06-14,437
2019-06-15,437
2019-06-16,437
2019-06-17,437
