date_obj,Nail%20beast%20nails price
2015-11-14,1533
2015-11-15,1533
2015-11-16,1533
2015-11-17,1533
2015-11-18,1533
2015-11-19,1533
2015-11-20,1533
2015-11-21,1533
2015-11-22,1533
2015-11-23,1533
2015-11-24,1533
2015-11-25,1604
2015-11-26,1604
2015-11-27,1604
2015-11-28,1604
2015-11-29,1604
2015-11-30,1604
2015-12-01,1604
2015-12-02,1604
2015-12-03,1604
2015-12-04,1604
2015-12-05,1604
2015-12-06,1604
2015-12-07,1604
2015-12-08,1604
2015-12-09,1604
2015-12-10,1604
2015-12-11,1604
2015-12-12,1604
2015-12-13,1604
2015-12-14,1604
2015-12-15,1604
2015-12-16,1604
2015-12-17,1604
2015-12-18,1604
2015-12-19,1604
2015-12-20,1604
2015-12-21,1604
2015-12-22,1604
2015-12-23,1604
2015-12-24,1604
2015-12-25,1604
2015-12-26,1604
2015-12-27,1604
2015-12-28,1604
2015-12-29,1604
2015-12-30,1604
2015-12-31,1604
2016-01-01,1604
2016-01-02,1604
2016-01-03,1660
2016-01-04,1660
2016-01-05,1660
2016-01-06,1660
2016-01-07,1660
2016-01-08,1660
2016-01-09,1660
2016-01-10,1660
2016-01-11,1660
2016-01-12,1660
2016-01-13,1660
2016-01-14,1660
2016-01-15,1660
2016-01-16,1660
2016-01-17,1660
2016-01-18,1660
2016-01-19,1660
2016-01-20,1660
2016-01-21,1660
2016-01-22,1660
2016-01-23,1660
2016-01-24,1660
2016-01-25,1660
2016-01-26,1660
2016-01-27,1660
2016-01-28,1660
2016-01-29,1735
2016-01-30,1735
2016-01-31,1735
2016-02-01,1735
2016-02-02,1735
2016-02-03,1735
2016-02-04,1735
2016-02-05,1735
2016-02-06,1735
2016-02-07,1735
2016-02-08,1735
2016-02-09,1735
2016-02-10,1735
2016-02-11,1735
2016-02-12,1735
2016-02-13,1735
2016-02-14,1735
2016-02-15,1735
2016-02-16,1735
2016-02-17,1735
2016-02-18,1735
2016-02-19,1735
2016-02-20,1735
2016-02-21,1735
2016-02-22,1735
2016-02-23,1735
2016-02-24,1735
2016-02-25,1735
2016-02-26,1735
2016-02-27,1735
2016-02-28,1735
2016-02-29,1735
2016-03-01,1735
2016-03-02,1735
2016-03-03,1735
2016-03-04,1789
2016-03-05,1789
2016-03-06,1789
2016-03-07,1789
2016-03-08,1789
2016-03-09,1789
2016-03-10,1789
2016-03-11,1789
2016-03-12,1789
2016-03-13,1789
2016-03-14,1789
2016-03-15,1789
2016-03-16,1789
2016-03-17,1789
2016-03-18,1789
2016-03-19,1789
2016-03-20,1789
2016-03-21,1789
2016-03-22,1789
2016-03-23,1789
2016-03-24,1789
2016-03-25,1789
2016-03-26,1789
2016-03-27,1789
2016-03-28,1789
2016-03-29,1789
2016-03-30,1789
2016-03-31,1789
2016-04-01,1789
2016-04-02,1789
2016-04-03,1789
2016-04-04,1789
2016-04-05,1789
2016-04-06,1789
2016-04-07,1789
2016-04-08,1823
2016-04-09,1823
2016-04-10,1823
2016-04-11,1823
2016-04-12,1823
2016-04-13,1823
2016-04-14,1823
2016-04-15,1823
2016-04-16,1823
2016-04-17,1823
2016-04-18,1823
2016-04-19,1823
2016-04-20,1823
2016-04-21,1823
2016-04-22,1823
2016-04-23,1823
2016-04-24,1823
2016-04-25,1823
2016-04-26,1823
2016-04-27,1823
2016-04-28,1823
2016-04-29,1823
2016-04-30,1823
2016-05-01,1823
2016-05-02,1823
2016-05-03,1823
2016-05-04,1823
2016-05-05,1823
2016-05-06,1823
2016-05-07,1823
2016-05-08,1823
2016-05-09,1907
2016-05-10,1907
2016-05-11,1907
2016-05-12,1907
2016-05-13,1907
2016-05-14,1907
2016-05-15,1907
2016-05-16,1907
2016-05-17,1907
2016-05-18,1907
2016-05-19,1907
2016-05-22,1907
2016-05-23,1907
2016-05-24,1907
2016-05-25,1907
2016-05-26,1907
2016-05-27,1907
2016-05-28,1907
2016-05-29,1907
2016-05-30,1907
2016-05-31,1907
2016-06-01,1907
2016-06-02,1907
2016-06-03,1907
2016-06-04,1907
2016-06-05,1907
2016-06-06,1907
2016-06-07,1964
2016-06-08,1964
2016-06-09,1964
2016-06-10,1964
2016-06-11,1964
2016-06-12,1964
2016-06-13,1964
2016-06-14,1964
2016-06-15,1964
2016-06-16,1964
2016-06-17,1964
2016-06-18,1964
2016-06-19,1964
2016-06-20,1964
2016-06-21,1964
2016-06-22,1964
2016-06-23,1964
2016-06-24,1964
2016-06-25,1964
2016-06-26,1964
2016-06-27,1964
2016-06-28,1964
2016-06-29,1964
2016-06-30,1964
2016-07-01,1964
2016-07-02,1964
2016-07-03,1964
2016-07-04,1964
2016-07-05,1964
2016-07-06,1964
2016-07-07,2023
2016-07-08,2023
2016-07-09,2023
2016-07-10,2023
2016-07-11,2023
2016-07-12,2023
2016-07-13,2023
2016-07-14,2023
2016-07-15,2023
2016-07-16,2023
2016-07-17,2023
2016-07-18,2023
2016-07-23,1978
2016-07-24,1978
2016-07-25,1978
2016-07-26,1978
2016-07-27,1978
2016-07-28,1978
2016-07-29,1978
2016-07-30,1978
2016-07-31,1978
2016-08-01,1978
2016-08-02,1978
2016-08-03,1978
2016-08-04,2070
2016-08-05,2070
2016-08-06,2070
2016-08-07,2070
2016-08-08,2070
2016-08-09,2070
2016-08-10,2070
2016-08-11,2070
2016-08-12,2070
2016-08-13,2070
2016-08-14,2070
2016-08-15,2070
2016-08-16,2070
2016-08-17,2070
2016-08-18,2070
2016-08-19,2070
2016-08-20,2070
2016-08-21,2174
2016-08-22,2174
2016-08-23,2174
2016-08-24,2174
2016-08-25,2174
2016-08-26,2174
2016-08-28,2174
2016-08-31,2174
2016-09-01,2174
2016-09-02,2174
2016-09-03,2174
2016-09-04,2174
2016-09-05,2174
2016-09-06,2174
2016-09-07,2174
2016-09-08,2174
2016-09-09,2174
2016-09-10,2174
2016-09-11,2252
2016-09-12,2252
2016-09-13,2252
2016-09-14,2252
2016-09-15,2252
2016-09-16,2252
2016-09-17,2252
2016-09-18,2252
2016-09-19,2252
2016-09-20,2252
2016-09-21,2252
2016-09-22,2252
2016-09-23,2252
2016-09-24,2252
2016-09-25,2252
2016-09-26,2252
2016-09-27,2252
2016-09-28,2252
2016-09-29,2252
2016-09-30,2252
2016-10-01,2252
2016-10-02,2252
2016-10-03,2252
2016-10-04,2252
2016-10-05,2252
2016-10-06,2333
2016-10-07,2333
2016-10-08,2333
2016-10-09,2333
2016-10-10,2333
2016-10-11,2333
2016-10-12,2333
2016-10-13,2333
2016-10-14,2333
2016-10-15,2333
2016-10-16,2333
2016-10-17,2333
2016-10-18,2333
2016-10-19,2333
2016-10-20,2333
2016-10-21,2333
2016-10-22,2333
2016-10-23,2333
2016-10-24,2333
2016-10-25,2333
2016-10-26,2333
2016-10-27,2333
2016-10-28,2333
2016-10-29,2333
2016-10-30,2333
2016-10-31,2333
2016-11-01,2333
2016-11-02,2448
2016-11-03,2448
2016-11-04,2448
2016-11-05,2448
2016-11-06,2448
2016-11-07,2448
2016-11-08,2448
2016-11-09,2448
2016-11-10,2448
2016-11-11,2448
2016-11-12,2448
2016-11-13,2448
2016-11-14,2448
2016-12-07,2562
2016-12-08,2562
2016-12-09,2562
2016-12-10,2562
2016-12-11,2562
2016-12-12,2562
2016-12-13,2684
2016-12-14,2684
2016-12-15,2684
2016-12-16,2684
2016-12-17,2684
2016-12-18,2684
2016-12-19,2684
2016-12-20,2684
2016-12-21,2684
2016-12-22,2684
2016-12-23,2684
2016-12-24,2684
2016-12-25,2684
2016-12-26,2684
2016-12-27,2684
2016-12-28,2684
2016-12-29,2810
2016-12-30,2810
2016-12-31,2810
2017-01-01,2810
2017-01-02,2810
2017-01-03,2810
2017-01-04,2810
2017-01-05,2810
2017-01-06,2810
2017-01-07,2810
2017-01-08,2810
2017-01-09,2932
2017-01-10,2932
2017-01-11,2932
2017-01-12,2932
2017-01-13,2932
2017-01-14,3038
2017-01-15,3038
2017-01-16,3038
2017-01-17,3038
2017-01-18,3038
2017-01-19,3038
2017-01-20,3038
2017-01-21,3186
2017-01-22,3186
2017-01-27,3186
2017-01-28,3186
2017-01-29,3186
2017-01-30,3186
2017-01-31,3186
2017-02-01,3336
2017-02-02,3336
2017-02-03,3336
2017-02-04,3336
2017-02-05,3336
2017-02-06,3336
2017-02-07,3336
2017-02-08,3336
2017-02-09,3336
2017-02-10,3336
2017-02-11,3336
2017-02-12,3336
2017-02-13,3503
2017-02-14,3503
2017-02-15,3503
2017-02-16,3503
2017-02-18,3503
2017-02-19,3503
2017-02-20,3503
2017-02-21,3503
2017-02-22,3503
2017-02-23,3664
2017-02-24,3664
2017-02-25,3664
2017-02-26,3664
2017-02-27,3664
2017-02-28,3664
2017-03-01,3664
2017-03-02,3664
2017-03-03,3664
2017-03-04,3847
2017-03-05,3847
2017-03-06,3847
2017-03-07,3847
2017-03-08,3847
2017-03-09,3847
2017-03-10,3847
2017-03-11,3847
2017-03-12,3847
2017-03-13,3847
2017-03-14,3847
2017-03-15,4021
2017-03-16,4021
2017-03-17,4021
2017-03-18,4021
2017-03-19,4021
2017-03-20,4021
2017-03-21,4021
2017-03-22,4021
2017-03-23,4021
2017-03-24,4021
2017-03-25,4021
2017-03-26,4021
2017-03-27,4205
2017-03-28,4205
2017-03-29,4205
2017-03-30,4205
2017-03-31,4205
2017-04-01,4205
2017-04-02,4205
2017-04-03,4205
2017-04-04,4205
2017-04-12,4413
2017-04-13,4413
2017-04-14,4413
2017-04-15,4413
2017-04-16,4413
2017-04-17,4413
2017-04-18,4413
2017-04-19,4413
2017-04-20,4413
2017-04-21,4615
2017-04-22,4615
2017-04-23,4615
2017-04-24,4615
2017-04-25,4615
2017-04-26,4615
2017-04-27,4615
2017-04-28,4615
2017-04-29,4615
2017-04-30,4615
2017-05-01,4615
2017-05-02,4615
2017-05-03,4615
2017-05-04,4822
2017-05-05,4822
2017-05-06,4822
2017-05-07,4822
2017-05-08,4822
2017-05-09,4822
2017-05-10,4822
2017-05-11,4822
2017-05-12,4822
2017-05-13,4822
2017-05-14,4822
2017-05-15,4822
2017-05-16,5051
2017-05-17,5051
2017-05-18,5051
2017-05-19,5051
2017-05-20,5051
2017-05-21,5051
2017-05-22,5051
2017-05-23,5051
2017-05-24,5051
2017-05-25,5051
2017-05-26,5051
2017-05-27,5051
2017-05-28,5051
2017-05-29,5051
2017-05-30,5260
2017-05-31,5260
2017-06-01,5260
2017-06-02,5260
2017-06-03,5260
2017-06-06,5260
2017-06-07,5260
2017-06-08,5260
2017-06-09,5260
2017-06-10,5260
2017-06-11,5507
2017-06-12,5507
2017-06-13,5507
2017-06-14,5507
2017-06-15,5507
2017-06-16,5507
2017-06-17,5507
2017-06-18,5507
2017-06-19,5507
2017-06-20,5507
2017-06-21,5507
2017-06-22,5507
2017-06-23,5507
2017-06-24,5739
2017-06-25,5739
2017-06-26,5739
2017-06-27,5739
2017-06-28,5739
2017-06-29,5739
2017-06-30,5739
2017-07-01,5739
2017-07-02,5739
2017-07-03,5739
2017-07-04,5739
2017-07-05,5739
2017-07-06,5739
2017-07-07,5739
2017-07-08,5739
2017-07-13,5969
2017-07-14,5969
2017-07-15,5969
2017-07-16,5969
2017-07-17,5969
2017-07-18,5969
2017-07-19,5969
2017-07-20,5969
2017-07-21,5969
2017-07-22,5969
2017-07-23,5969
2017-07-24,6167
2017-07-25,6167
2017-07-26,6167
2017-07-27,6167
2017-07-28,6167
2017-07-29,6167
2017-07-30,6167
2017-07-31,6167
2017-08-01,6167
2017-08-02,6167
2017-08-03,6167
2017-08-04,6167
2017-08-05,6167
2017-08-06,6435
2017-08-09,6435
2017-08-10,6435
2017-08-11,6435
2017-08-12,6435
2017-08-13,6435
2017-08-14,6435
2017-08-15,6435
2017-08-16,6435
2017-08-17,6435
2017-08-18,6435
2017-08-19,6435
2017-08-20,6744
2017-08-22,6744
2017-08-23,6744
2017-08-24,6744
2017-08-25,6744
2017-08-26,6744
2017-08-27,6744
2017-08-28,6744
2017-08-29,6744
2017-08-30,6744
2017-08-31,6744
2017-09-01,6744
2017-09-02,6744
2017-09-03,6744
2017-09-04,6744
2017-09-05,6744
2017-09-06,6744
2017-09-07,7064
2017-09-08,7064
2017-09-09,7064
2017-09-10,7064
2017-09-11,7064
2017-09-12,7064
2017-09-13,7064
2017-09-14,7064
2017-09-15,7064
2017-09-16,7064
2017-09-17,7064
2017-09-19,7064
2017-09-20,7064
2017-09-21,7064
2017-09-22,6913
2017-09-23,6913
2017-09-24,6913
2017-09-25,6913
2017-09-26,6913
2017-09-27,6913
2017-09-28,6913
2017-09-29,6913
2017-09-30,6913
2017-10-01,6913
2017-10-02,6913
2017-10-03,6913
2017-10-04,6913
2017-10-05,6913
2017-10-06,6913
2017-10-07,6646
2017-10-08,6646
2017-10-09,6646
2017-10-10,6646
2017-10-11,6646
2017-10-12,6646
2017-10-13,6646
2017-10-14,6646
2017-10-15,6646
2017-10-16,6646
2017-10-17,6646
2017-10-18,6646
2017-10-19,6646
2017-10-20,6646
2017-10-21,6646
2017-10-22,6573
2017-10-23,6573
2017-10-24,6573
2017-10-25,6573
2017-10-26,6573
2017-10-27,6573
2017-10-28,6573
2017-10-29,6573
2017-10-30,6573
2017-10-31,6573
2017-11-01,6573
2017-11-02,6573
2017-11-03,6748
2017-11-04,6748
2017-11-05,6748
2017-11-06,6748
2017-11-07,6748
2017-11-08,6748
2017-11-09,6748
2017-11-10,6748
2017-11-11,7032
2017-11-12,7032
2017-11-13,7032
2017-11-14,7032
2017-11-15,7032
2017-11-16,7032
2017-11-17,7032
2017-11-18,7032
2017-11-19,7032
2017-11-20,7032
2017-11-21,7271
2017-11-22,7271
2017-11-23,7271
2017-11-24,7271
2017-11-25,7271
2017-11-26,7271
2017-11-27,7271
2017-11-28,7271
2017-11-29,7271
2017-11-30,7271
2017-12-01,7271
2017-12-02,7271
2017-12-03,7586
2017-12-04,7586
2017-12-05,7586
2017-12-06,7586
2017-12-07,7586
2017-12-08,7586
2017-12-09,7586
2017-12-10,7586
2017-12-11,7586
2017-12-12,7586
2017-12-14,7839
2017-12-15,7839
2017-12-17,7839
2017-12-18,7839
2017-12-19,7839
2017-12-20,7839
2017-12-21,7839
2017-12-22,7839
2017-12-23,7839
2017-12-24,8066
2017-12-25,8066
2017-12-26,8066
2017-12-27,8066
2017-12-28,8066
2017-12-29,8066
2017-12-30,8066
2017-12-31,8066
2018-01-01,8352
2018-01-02,8352
2018-01-03,8352
2018-01-04,8352
2018-01-05,8352
2018-01-06,8352
2018-01-07,8352
2018-01-08,8352
2018-01-09,8352
2018-01-10,8352
2018-01-11,8639
2018-01-12,8639
2018-01-13,8639
2018-01-14,8639
2018-01-15,8639
2018-01-16,8639
2018-01-17,8639
2018-01-18,8639
2018-01-19,8639
2018-01-20,8639
2018-01-21,8639
2018-01-22,8708
2018-01-23,8708
2018-01-25,8708
2018-01-26,9070
2018-01-27,9070
2018-01-28,9070
2018-01-29,9070
2018-01-31,9452
2018-02-01,9452
2018-02-02,9452
2018-02-03,9452
2018-02-04,9385
2018-02-05,9385
2018-02-06,9385
2018-02-07,9385
2018-02-08,9385
2018-02-09,9385
2018-02-10,9385
2018-02-11,9258
2018-02-12,9258
2018-02-13,9258
2018-02-14,9258
2018-02-15,9258
2018-02-16,9258
2018-02-17,9111
2018-02-18,9111
2018-02-19,9111
2018-02-20,9111
2018-02-21,9024
2018-02-22,9024
2018-02-23,9024
2018-02-24,9024
2018-02-25,9024
2018-02-26,8881
2018-02-27,8881
2018-03-01,8881
2018-03-02,8979
2018-03-03,8979
2018-03-04,8979
2018-03-05,8979
2018-03-06,9320
2018-03-07,9320
2018-03-08,9320
2018-03-09,9320
2018-03-10,9697
2018-03-11,9697
2018-03-12,9697
2018-03-13,9697
2018-03-14,10136
2018-03-15,10136
2018-03-16,10136
2018-03-17,10136
2018-03-18,10617
2018-03-19,10617
2018-03-20,10617
2018-03-21,10617
2018-03-23,11035
2018-03-24,11035
2018-03-26,11035
2018-03-27,11586
2018-03-28,11586
2018-03-29,11586
2018-03-30,11586
2018-03-31,12055
2018-04-01,12055
2018-04-02,12055
2018-04-03,12055
2018-04-04,12578
2018-04-05,12578
2018-04-06,12578
2018-04-07,12578
2018-04-08,12578
2018-04-09,13157
2018-04-10,13157
2018-04-11,13157
2018-04-12,13157
2018-04-13,13157
2018-04-14,13790
2018-04-15,13790
2018-04-16,13790
2018-04-17,13790
2018-04-18,13790
2018-04-19,14460
2018-04-20,14460
2018-04-21,14460
2018-04-22,14460
2018-04-23,14460
2018-04-24,14950
2018-04-25,14950
2018-04-26,14950
2018-04-27,14950
2018-04-28,15469
2018-04-29,15469
2018-04-30,15469
2018-05-01,15469
2018-05-02,15469
2018-05-04,16225
2018-05-05,16225
2018-05-06,16225
2018-05-07,16225
2018-05-08,16721
2018-05-09,16721
2018-05-10,16721
2018-05-11,16721
2018-05-12,17518
2018-05-13,17518
2018-05-14,17518
2018-05-15,17518
2018-05-16,17518
2018-05-17,18226
2018-05-18,18226
2018-05-19,18226
2018-05-20,18226
2018-05-21,17604
2018-05-22,17604
2018-05-23,17604
2018-05-24,17604
2018-05-25,17604
2018-05-26,17272
2018-05-27,17272
2018-05-28,17272
2018-05-29,17073
2018-05-30,17073
2018-05-31,17073
2018-06-01,17073
2018-06-02,17425
2018-06-03,17425
2018-06-04,17425
2018-06-05,17425
2018-06-06,17218
2018-06-07,17218
2018-06-08,17218
2018-06-09,17218
2018-06-10,17021
2018-06-11,17021
2018-06-12,17021
2018-06-13,17021
2018-06-14,16817
2018-06-15,16817
2018-06-16,16817
2018-06-17,16817
2018-06-18,16149
2018-06-19,16149
2018-06-20,16149
2018-06-21,16149
2018-06-22,15469
2018-06-23,15469
2018-06-24,15469
2018-06-25,15469
2018-06-26,14876
2018-06-27,14876
2018-06-28,14876
2018-06-29,14876
2018-06-30,14876
2018-07-01,14165
2018-07-02,14165
2018-07-03,14165
2018-07-04,14165
2018-07-05,14165
2018-07-06,13570
2018-07-07,13570
2018-07-08,13570
2018-07-09,13570
2018-07-10,12954
2018-07-11,12954
2018-07-12,12954
2018-07-13,12954
2018-07-14,12351
2018-07-15,12351
2018-07-16,12351
2018-07-17,11871
2018-07-18,11871
2018-07-19,11871
2018-07-20,11871
2018-07-21,11301
2018-07-22,11301
2018-07-23,11301
2018-07-24,10908
2018-07-25,10908
2018-07-26,10908
2018-07-27,10530
2018-07-28,10530
2018-07-29,10530
2018-07-30,10062
2018-07-31,10062
2018-08-01,10062
2018-08-02,9721
2018-08-03,9721
2018-08-04,9721
2018-08-05,9721
2018-08-06,9470
2018-08-07,9470
2018-08-08,9470
2018-08-09,9470
2018-08-10,9012
2018-08-11,9012
2018-08-12,9012
2018-08-14,8891
2018-08-16,8891
2018-08-17,8620
2018-08-18,8620
2018-08-19,8620
2018-08-20,8620
2018-08-21,8620
2018-08-22,8663
2018-08-23,8663
2018-08-24,8663
2018-08-25,8392
2018-08-26,8392
2018-08-27,8392
2018-08-28,8392
2018-08-29,8273
2018-08-30,8273
2018-08-31,8273
2018-09-01,7914
2018-09-02,7914
2018-09-03,7914
2018-09-04,7539
2018-09-05,7539
2018-09-06,7539
2018-09-07,7539
2018-09-08,7236
2018-09-09,7236
2018-09-10,7236
2018-09-11,7236
2018-09-12,7236
2018-09-13,6917
2018-09-14,6917
2018-09-15,6917
2018-09-16,6587
2018-09-17,6587
2018-09-18,6587
2018-09-19,6587
2018-09-20,6288
2018-09-21,6288
2018-09-22,6288
2018-09-23,5995
2018-09-24,5995
2018-09-25,5995
2018-09-26,5792
2018-09-27,5792
2018-09-28,5792
2018-09-29,5792
2018-09-30,5665
2018-10-02,5665
2018-10-03,5665
2018-10-04,5706
2018-10-05,5706
2018-10-06,5706
2018-10-07,5706
2018-10-08,5783
2018-10-09,5783
2018-10-10,5783
2018-10-11,5783
2018-10-12,5783
2018-10-13,5824
2018-10-14,5824
2018-10-15,5824
2018-10-16,5824
2018-10-17,5824
2018-10-18,5720
2018-10-19,5720
2018-10-20,5720
2018-10-21,5720
2018-10-22,5479
2018-10-23,5479
2018-10-24,5479
2018-10-25,5479
2018-10-26,5479
2018-10-27,5261
2018-10-28,5261
2018-10-29,5261
2018-10-30,5261
2018-10-31,5308
2018-11-01,5308
2018-11-03,5308
2018-11-04,5308
2018-11-05,5131
2018-11-06,5131
2018-11-07,5131
2018-11-08,5131
2018-11-09,5131
2018-11-10,5009
2018-11-11,5009
2018-11-12,5009
2018-11-13,4816
2018-11-15,4816
2018-11-16,4816
2018-11-17,4884
2018-11-18,4884
2018-11-19,4884
2018-11-20,4756
2018-11-21,4756
2018-11-22,4756
2018-11-23,4756
2018-11-24,4802
2018-11-25,4802
2018-11-26,4802
2018-11-27,4802
2018-11-28,4762
2018-11-29,4762
2018-12-01,4638
2018-12-02,4638
2018-12-03,4638
2018-12-04,4638
2018-12-05,4807
2018-12-07,4807
2018-12-09,4889
2018-12-10,4889
2018-12-11,4889
2018-12-12,5047
2018-12-13,5047
2018-12-14,5047
2018-12-15,5047
2018-12-16,5300
2018-12-17,5300
2018-12-18,5300
2018-12-19,5300
2018-12-20,5565
2018-12-21,5565
2018-12-22,5565
2018-12-23,5844
2018-12-24,5844
2018-12-25,5844
2018-12-26,6068
2018-12-27,6068
2018-12-28,6068
2018-12-29,5807
2018-12-30,5807
2018-12-31,5524
2019-01-01,5524
2019-01-02,5337
2019-01-03,5337
2019-01-04,5354
2019-01-05,5354
2019-01-06,5490
2019-01-08,5490
2019-01-10,5718
2019-01-11,5718
2019-01-12,6004
2019-01-13,6004
2019-01-14,6004
2019-01-15,6280
2019-01-16,6280
2019-01-17,6280
2019-01-18,6273
2019-01-19,6273
2019-01-20,6234
2019-01-22,6234
2019-01-23,6455
2019-01-24,6455
2019-01-25,6455
2019-01-26,6692
2019-01-27,6692
2019-01-28,6514
2019-01-29,6514
2019-01-30,6426
2019-01-31,6426
2019-02-01,6729
2019-02-02,6729
2019-02-03,6795
2019-02-04,6795
2019-02-05,7042
2019-02-06,7042
2019-02-07,7298
2019-02-08,7298
2019-02-09,7298
2019-02-10,7663
2019-02-11,7663
2019-02-12,7663
2019-02-13,8047
2019-02-14,8047
2019-02-15,8037
2019-02-16,8037
2019-02-17,8037
2019-02-18,8289
2019-02-19,8289
2019-02-20,8289
2019-02-21,8035
2019-02-22,8035
2019-02-23,7882
2019-02-24,7882
2019-02-25,7731
2019-02-26,7731
2019-02-27,7731
2019-02-28,7731
2019-03-01,7731
2019-03-02,7969
2019-03-03,7969
2019-03-04,8368
2019-03-05,8368
2019-03-06,8787
2019-03-07,8787
2019-03-08,8787
2019-03-09,9226
2019-03-10,9226
2019-03-11,9059
2019-03-12,9059
2019-03-13,8980
2019-03-14,8980
2019-03-15,9391
2019-03-16,9391
2019-03-17,9860
2019-03-18,9860
2019-03-19,9860
2019-03-20,10266
2019-03-21,10266
2019-03-22,10266
2019-03-23,10742
2019-03-24,10742
2019-03-25,10742
2019-03-26,11095
2019-03-27,11095
2019-03-28,11095
2019-03-29,11272
2019-03-30,11272
2019-03-31,11272
2019-04-01,11155
2019-04-02,11155
2019-04-03,10769
2019-04-04,10769
2019-04-05,10589
2019-04-06,10589
2019-04-07,10589
2019-04-08,10222
