date_obj,Mahogany%20magic%20wardrobe%20(flatpack) price
2015-07-21,627
2015-07-22,627
2015-07-23,627
2015-07-24,627
2015-07-25,627
2015-07-26,627
2015-07-27,627
2015-07-28,627
2015-07-29,627
2015-07-30,627
2015-07-31,627
2015-08-01,627
2015-08-02,627
2015-08-03,627
2015-08-04,627
2015-08-05,627
2015-08-06,627
2015-08-07,627
2015-08-08,627
2015-08-09,627
2015-08-10,627
2015-08-11,627
2015-08-12,627
2015-08-13,627
2015-08-14,627
2015-08-15,627
2015-08-16,627
2015-08-17,627
2015-08-18,627
2015-08-19,627
2015-08-20,627
2015-08-21,627
2015-08-22,627
2015-08-23,627
2015-08-24,627
2015-08-25,627
2015-08-26,627
2015-08-27,627
2015-08-28,627
2015-08-29,627
2015-08-30,627
2015-08-31,627
2015-09-02,627
2015-09-07,627
2015-09-08,627
2015-09-10,627
2015-09-14,627
2015-09-16,627
2015-09-22,627
2015-09-23,627
2015-09-24,627
2015-09-25,627
2015-09-27,627
2015-09-28,627
2015-09-29,627
2015-09-30,627
2015-10-05,627
2015-10-06,627
2015-10-07,627
2015-10-08,627
2015-10-09,627
2015-10-10,627
2015-10-11,627
2015-10-12,641
2015-10-13,641
2015-10-14,641
2015-10-15,641
2015-10-16,641
2015-10-17,641
2015-10-18,641
2015-10-19,641
2015-10-20,641
2015-10-22,641
2015-10-23,641
2015-10-24,641
2015-10-25,641
2015-10-26,641
2015-10-27,641
2015-10-29,641
2015-10-30,641
2015-10-31,641
2015-11-01,641
2015-11-02,641
2015-11-03,641
2015-11-04,641
2015-11-05,641
2015-11-06,641
2015-11-07,641
2015-11-08,641
2015-11-09,641
2015-11-10,641
2015-11-11,641
2015-11-12,641
2015-11-13,641
2015-11-14,641
2015-11-15,641
2015-11-16,641
2015-11-17,641
2015-11-18,641
2015-11-19,641
2015-11-20,641
2015-11-21,641
2015-11-22,641
2015-11-23,641
2015-11-24,641
2015-11-25,641
2015-11-26,641
2015-11-27,641
2015-11-28,641
2015-11-29,641
2015-11-30,641
2015-12-01,641
2015-12-02,641
2015-12-03,641
2015-12-04,641
2015-12-05,641
2015-12-06,641
2015-12-07,641
2015-12-08,641
2015-12-09,641
2015-12-10,641
2015-12-11,641
2015-12-12,641
2015-12-13,641
2015-12-14,641
2015-12-15,641
2015-12-16,641
2015-12-17,641
2015-12-18,641
2015-12-19,641
2015-12-20,641
2015-12-21,641
2015-12-22,641
2015-12-23,641
2015-12-24,641
2015-12-25,641
2015-12-26,641
2015-12-27,641
2015-12-28,641
2015-12-29,641
2015-12-30,641
2015-12-31,641
2016-01-01,641
2016-01-02,641
2016-01-03,641
2016-01-04,641
2016-01-05,641
2016-01-06,641
2016-01-07,641
2016-01-08,641
2016-01-09,641
2016-01-10,641
2016-01-11,641
2016-01-12,641
2016-01-13,641
2016-01-14,671
2016-01-15,671
2016-01-16,671
2016-01-17,671
2016-01-18,671
2016-01-19,671
2016-01-20,671
2016-01-21,671
2016-01-22,671
2016-01-23,671
2016-01-24,671
2016-01-25,671
2016-01-26,671
2016-01-27,671
2016-01-28,671
2016-01-29,671
2016-01-30,671
2016-01-31,671
2016-02-01,671
2016-02-02,671
2016-02-03,671
2016-02-04,671
2016-02-05,671
2016-02-06,671
2016-02-07,671
2016-02-08,671
2016-02-09,671
2016-02-10,671
2016-02-11,671
2016-02-12,671
2016-02-13,671
2016-02-14,671
2016-02-15,671
2016-02-16,671
2016-02-17,671
2016-02-18,671
2016-02-19,671
2016-02-20,671
2016-02-21,671
2016-02-22,671
2016-02-23,671
2016-02-24,671
2016-02-25,671
2016-02-26,671
2016-02-27,671
2016-02-28,671
2016-02-29,671
2016-03-01,671
2016-03-02,671
2016-03-03,671
2016-03-04,671
2016-03-05,671
2016-03-06,671
2016-03-07,671
2016-03-08,671
2016-03-09,671
2016-03-10,671
2016-03-11,671
2016-03-12,671
2016-03-13,671
2016-03-14,671
2016-03-15,671
2016-03-16,671
2016-03-17,671
2016-03-18,671
2016-03-19,671
2016-03-20,671
2016-03-21,671
2016-03-22,671
2016-03-23,671
2016-03-24,671
2016-03-25,671
2016-03-26,671
2016-03-27,671
2016-03-28,671
2016-03-29,671
2016-03-30,671
2016-03-31,671
2016-04-01,671
2016-04-02,671
2016-04-03,671
2016-04-04,671
2016-04-05,671
2016-04-06,671
2016-04-07,671
2016-04-08,671
2016-04-09,671
2016-04-10,671
2016-04-11,671
2016-04-12,671
2016-04-13,671
2016-04-14,671
2016-04-15,701
2016-04-16,701
2016-04-17,701
2016-04-18,701
2016-04-19,701
2016-04-20,701
2016-04-21,701
2016-04-22,701
2016-04-23,701
2016-04-24,701
2016-04-25,701
2016-04-26,701
2016-04-27,701
2016-04-28,701
2016-04-29,701
2016-04-30,701
2016-05-01,701
2016-05-02,701
2016-05-03,701
2016-05-04,701
2016-05-05,701
2016-05-06,701
2016-05-07,701
2016-05-08,701
2016-05-09,701
2016-05-10,701
2016-05-11,701
2016-05-12,701
2016-05-13,701
2016-05-14,701
2016-05-15,701
2016-05-16,701
2016-05-17,701
2016-05-18,701
2016-05-19,701
2016-05-22,701
2016-05-23,701
2016-05-24,701
2016-05-25,701
2016-05-26,701
2016-05-27,701
2016-05-28,701
2016-05-29,701
2016-05-30,701
2016-05-31,701
2016-06-01,701
2016-06-02,701
2016-06-03,701
2016-06-04,701
2016-06-05,701
2016-06-06,701
2016-06-07,701
2016-06-08,701
2016-06-09,701
2016-06-10,701
2016-06-11,701
2016-06-12,701
2016-06-13,701
2016-06-14,701
2016-06-15,701
2016-06-16,701
2016-06-17,701
2016-06-18,701
2016-06-19,701
2016-06-20,701
2016-06-21,701
2016-06-22,701
2016-06-23,701
2016-06-24,701
2016-06-25,701
2016-06-26,701
2016-06-27,701
2016-06-28,701
2016-06-29,701
2016-06-30,701
2016-07-01,701
2016-07-02,701
2016-07-03,734
2016-07-04,734
2016-07-05,734
2016-07-06,734
2016-07-07,734
2016-07-08,734
2016-07-09,734
2016-07-10,734
2016-07-11,734
2016-07-12,734
2016-07-13,734
2016-07-14,734
2016-07-15,734
2016-07-16,734
2016-07-17,734
2016-07-18,734
2016-07-23,734
2016-07-24,734
2016-07-25,734
2016-07-26,734
2016-07-27,734
2016-07-28,734
2016-07-29,734
2016-07-30,734
2016-07-31,734
2016-08-01,734
2016-08-02,734
2016-08-03,734
2016-08-04,734
2016-08-05,734
2016-08-06,734
2016-08-07,734
2016-08-08,734
2016-08-09,734
2016-08-10,734
2016-08-11,734
2016-08-12,734
2016-08-13,734
2016-08-14,734
2016-08-15,734
2016-08-16,734
2016-08-17,734
2016-08-18,734
2016-08-19,734
2016-08-20,734
2016-08-21,734
2016-08-22,734
2016-08-23,734
2016-08-24,734
2016-08-25,734
2016-08-26,734
2016-08-28,734
2016-08-31,734
2016-09-01,734
2016-09-02,734
2016-09-03,734
2016-09-04,734
2016-09-05,734
2016-09-06,734
2016-09-07,734
2016-09-08,734
2016-09-09,750
2016-09-10,750
2016-09-11,750
2016-09-12,750
2016-09-13,750
2016-09-14,750
2016-09-15,750
2016-09-16,750
2016-09-17,750
2016-09-18,750
2016-09-19,750
2016-09-20,750
2016-09-21,750
2016-09-22,750
2016-09-23,750
2016-09-24,750
2016-09-25,750
2016-09-26,750
2016-09-27,750
2016-09-28,750
2016-09-29,750
2016-09-30,750
2016-10-01,750
2016-10-02,750
2016-10-03,750
2016-10-04,750
2016-10-05,750
2016-10-06,750
2016-10-07,750
2016-10-08,750
2016-10-09,750
2016-10-10,750
2016-10-11,750
2016-10-12,750
2016-10-13,750
2016-10-14,750
2016-10-15,750
2016-10-16,750
2016-10-17,750
2016-10-18,750
2016-10-19,750
2016-10-20,750
2016-10-21,750
2016-10-22,750
2016-10-23,750
2016-10-24,750
2016-10-25,750
2016-10-26,750
2016-10-27,750
2016-10-28,750
2016-10-29,750
2016-10-30,750
2016-10-31,750
2016-11-01,750
2016-11-02,750
2016-11-03,750
2016-11-04,750
2016-11-05,750
2016-11-06,750
2016-11-07,750
2016-11-08,750
2016-11-09,750
2016-11-10,750
2016-11-11,750
2016-11-12,750
2016-11-13,750
2016-11-14,750
2016-12-07,747
2016-12-08,747
2016-12-09,747
2016-12-10,747
2016-12-11,747
2016-12-12,747
2016-12-13,747
2016-12-14,747
2016-12-15,747
2016-12-16,747
2016-12-17,747
2016-12-18,747
2016-12-19,747
2016-12-20,747
2016-12-21,747
2016-12-22,747
2016-12-23,747
2016-12-24,747
2016-12-25,747
2016-12-26,747
2016-12-27,747
2016-12-28,747
2016-12-29,747
2016-12-30,747
2016-12-31,747
2017-01-01,747
2017-01-02,747
2017-01-03,747
2017-01-04,747
2017-01-05,747
2017-01-06,747
2017-01-07,747
2017-01-08,747
2017-01-09,747
2017-01-10,747
2017-01-11,747
2017-01-12,747
2017-01-13,747
2017-01-14,747
2017-01-15,747
2017-01-16,747
2017-01-17,747
2017-01-18,747
2017-01-19,747
2017-01-20,747
2017-01-21,747
2017-01-22,747
2017-01-27,747
2017-01-28,764
2017-01-29,764
2017-01-30,764
2017-01-31,764
2017-02-01,764
2017-02-02,764
2017-02-03,764
2017-02-04,764
2017-02-05,764
2017-02-06,764
2017-02-07,764
2017-02-08,764
2017-02-09,764
2017-02-10,764
2017-02-11,764
2017-02-12,764
2017-02-13,764
2017-02-14,764
2017-02-15,764
2017-02-16,764
2017-02-18,764
2017-02-19,764
2017-02-20,764
2017-02-21,764
2017-02-22,764
2017-02-23,764
2017-02-24,764
2017-02-25,764
2017-02-26,764
2017-02-27,764
2017-02-28,764
2017-03-01,764
2017-03-02,764
2017-03-03,764
2017-03-04,764
2017-03-05,764
2017-03-06,764
2017-03-07,764
2017-03-08,764
2017-03-09,764
2017-03-10,764
2017-03-11,764
2017-03-12,764
2017-03-13,764
2017-03-14,764
2017-03-15,764
2017-03-16,764
2017-03-17,764
2017-03-18,764
2017-03-19,764
2017-03-20,764
2017-03-21,764
2017-03-22,764
2017-03-23,764
2017-03-24,764
2017-03-25,764
2017-03-26,764
2017-03-27,764
2017-03-28,764
2017-03-29,764
2017-03-30,764
2017-03-31,759
2017-04-01,759
2017-04-02,759
2017-04-03,759
2017-04-04,759
2017-04-12,759
2017-04-13,759
2017-04-14,759
2017-04-15,759
2017-04-16,759
2017-04-17,759
2017-04-18,759
2017-04-19,759
2017-04-20,759
2017-04-21,759
2017-04-22,759
2017-04-23,759
2017-04-24,759
2017-04-25,759
2017-04-26,759
2017-04-27,759
2017-04-28,759
2017-04-29,759
2017-04-30,759
2017-05-01,759
2017-05-02,759
2017-05-03,759
2017-05-04,759
2017-05-05,759
2017-05-06,759
2017-05-07,759
2017-05-08,759
2017-05-09,759
2017-05-10,759
2017-05-11,759
2017-05-12,759
2017-05-13,759
2017-05-14,759
2017-05-15,759
2017-05-16,759
2017-05-17,759
2017-05-18,759
2017-05-19,759
2017-05-20,759
2017-05-21,759
2017-05-22,759
2017-05-23,759
2017-05-24,759
2017-05-25,759
2017-05-26,759
2017-05-27,759
2017-05-28,759
2017-05-29,759
2017-05-30,759
2017-05-31,746
2017-06-01,746
2017-06-02,746
2017-06-03,746
2017-06-06,746
2017-06-07,746
2017-06-08,746
2017-06-09,746
2017-06-10,746
2017-06-11,746
2017-06-12,746
2017-06-13,746
2017-06-14,746
2017-06-15,746
2017-06-16,746
2017-06-17,746
2017-06-18,746
2017-06-19,746
2017-06-20,746
2017-06-21,746
2017-06-22,746
2017-06-23,746
2017-06-24,746
2017-06-25,746
2017-06-26,746
2017-06-27,746
2017-06-28,746
2017-06-29,746
2017-06-30,746
2017-07-01,746
2017-07-02,746
2017-07-03,746
2017-07-04,746
2017-07-05,746
2017-07-06,746
2017-07-07,746
2017-07-08,746
2017-07-13,746
2017-07-14,746
2017-07-15,746
2017-07-16,746
2017-07-17,746
2017-07-18,746
2017-07-19,746
2017-07-20,746
2017-07-21,746
2017-07-22,746
2017-07-23,746
2017-07-24,746
2017-07-25,746
2017-07-26,746
2017-07-27,746
2017-07-28,746
2017-07-29,746
2017-07-30,746
2017-07-31,746
2017-08-01,746
2017-08-02,746
2017-08-03,746
2017-08-04,746
2017-08-05,746
2017-08-06,746
2017-08-09,746
2017-08-10,746
2017-08-11,746
2017-08-12,746
2017-08-13,746
2017-08-14,746
2017-08-15,746
2017-08-16,746
2017-08-17,746
2017-08-18,746
2017-08-19,746
2017-08-20,746
2017-08-21,746
2017-08-22,746
2017-08-23,746
2017-08-24,746
2017-08-25,746
2017-08-26,746
2017-08-27,746
2017-08-28,746
2017-08-29,746
2017-08-30,746
2017-08-31,746
2017-09-01,746
2017-09-02,746
2017-09-03,746
2017-09-04,746
2017-09-05,746
2017-09-06,746
2017-09-07,746
2017-09-08,746
2017-09-09,746
2017-09-10,746
2017-09-11,746
2017-09-12,746
2017-09-13,746
2017-09-14,746
2017-09-15,746
2017-09-16,746
2017-09-17,746
2017-09-19,746
2017-09-20,746
2017-09-21,746
2017-09-22,746
2017-09-23,746
2017-09-24,746
2017-09-25,746
2017-09-26,746
2017-09-27,746
2017-09-28,746
2017-09-29,746
2017-09-30,749
2017-10-01,749
2017-10-02,749
2017-10-03,749
2017-10-04,749
2017-10-05,749
2017-10-06,749
2017-10-07,749
2017-10-08,749
2017-10-09,749
2017-10-10,749
2017-10-11,749
2017-10-12,749
2017-10-13,749
2017-10-14,749
2017-10-15,749
2017-10-16,749
2017-10-17,749
2017-10-18,749
2017-10-19,749
2017-10-20,749
2017-10-21,749
2017-10-22,749
2017-10-23,749
2017-10-24,749
2017-10-25,749
2017-10-26,749
2017-10-27,749
2017-10-28,749
2017-10-29,749
2017-10-30,749
2017-10-31,749
2017-11-01,749
2017-11-02,749
2017-11-03,749
2017-11-04,749
2017-11-05,749
2017-11-06,749
2017-11-07,749
2017-11-08,749
2017-11-09,749
2017-11-10,749
2017-11-11,749
2017-11-12,749
2017-11-13,749
2017-11-14,749
2017-11-15,749
2017-11-16,749
2017-11-17,749
2017-11-18,749
2017-11-19,749
2017-11-20,749
2017-11-21,749
2017-11-22,749
2017-11-23,749
2017-11-24,749
2017-11-25,749
2017-11-26,749
2017-11-27,749
2017-11-28,749
2017-11-29,749
2017-11-30,749
2017-12-01,749
2017-12-02,749
2017-12-03,749
2017-12-04,749
2017-12-05,749
2017-12-06,749
2017-12-07,749
2017-12-08,786
2017-12-09,786
2017-12-10,786
2017-12-11,786
2017-12-12,786
2017-12-14,786
2017-12-15,786
2017-12-17,786
2017-12-18,786
2017-12-19,786
2017-12-20,786
2017-12-21,786
2017-12-22,786
2017-12-23,786
2017-12-24,786
2017-12-25,786
2017-12-26,786
2017-12-27,786
2017-12-28,786
2017-12-29,786
2017-12-30,786
2017-12-31,786
2018-01-01,786
2018-01-02,786
2018-01-03,786
2018-01-04,786
2018-01-05,786
2018-01-06,786
2018-01-07,786
2018-01-08,786
2018-01-09,786
2018-01-10,786
2018-01-11,786
2018-01-12,786
2018-01-13,786
2018-01-14,786
2018-01-15,786
2018-01-16,786
2018-01-17,786
2018-01-18,786
2018-01-19,786
2018-01-20,786
2018-01-21,786
2018-01-22,786
2018-01-23,786
2018-01-25,807
2018-01-26,807
2018-01-27,807
2018-01-28,807
2018-01-29,807
2018-01-31,807
2018-02-01,807
2018-02-02,807
2018-02-03,807
2018-02-04,807
2018-02-05,807
2018-02-06,807
2018-02-07,807
2018-02-08,807
2018-02-09,807
2018-02-10,807
2018-02-11,807
2018-02-12,807
2018-02-13,807
2018-02-14,807
2018-02-15,807
2018-02-16,807
2018-02-17,807
2018-02-18,807
2018-02-19,807
2018-02-20,807
2018-02-21,807
2018-02-22,807
2018-02-23,807
2018-02-24,807
2018-02-25,807
2018-02-26,807
2018-02-27,807
2018-02-28,807
2018-03-01,807
2018-03-02,807
2018-03-03,807
2018-03-04,807
2018-03-05,807
2018-03-06,833
2018-03-07,833
2018-03-08,833
2018-03-09,833
2018-03-10,833
2018-03-11,833
2018-03-12,833
2018-03-13,833
2018-03-14,833
2018-03-15,833
2018-03-16,833
2018-03-17,833
2018-03-18,833
2018-03-19,833
2018-03-20,833
2018-03-21,833
2018-03-23,833
2018-03-24,833
2018-03-26,833
2018-03-27,833
2018-03-28,833
2018-03-29,833
2018-03-30,833
2018-03-31,833
2018-04-01,833
2018-04-02,833
2018-04-03,833
2018-04-04,833
2018-04-05,833
2018-04-06,833
2018-04-07,833
2018-04-08,833
2018-04-09,833
2018-04-10,833
2018-04-11,833
2018-04-12,833
2018-04-13,833
2018-04-14,874
2018-04-15,874
2018-04-16,874
2018-04-17,874
2018-04-18,874
2018-04-19,874
2018-04-20,874
2018-04-21,874
2018-04-22,874
2018-04-23,874
2018-04-24,874
2018-04-25,874
2018-04-26,874
2018-04-27,874
2018-04-28,874
2018-04-29,874
2018-04-30,874
2018-05-01,874
2018-05-04,874
2018-05-05,874
2018-05-06,874
2018-05-07,874
2018-05-08,874
2018-05-09,874
2018-05-10,874
2018-05-11,874
2018-05-12,874
2018-05-13,874
2018-05-14,874
2018-05-15,874
2018-05-16,874
2018-05-17,874
2018-05-18,874
2018-05-19,884
2018-05-20,884
2018-05-21,884
2018-05-22,884
2018-05-23,884
2018-05-24,884
2018-05-25,884
2018-05-26,884
2018-05-27,884
2018-05-28,884
2018-05-29,884
2018-05-30,884
2018-05-31,884
2018-06-01,884
2018-06-02,884
2018-06-03,884
2018-06-04,884
2018-06-05,884
2018-06-06,884
2018-06-07,884
2018-06-08,884
2018-06-09,884
2018-06-10,884
2018-06-11,884
2018-06-12,884
2018-06-13,884
2018-06-14,884
2018-06-15,884
2018-06-16,884
2018-06-17,884
2018-06-18,884
2018-06-19,884
2018-06-20,884
2018-06-21,884
2018-06-22,884
2018-06-23,884
2018-06-24,884
2018-06-25,884
2018-06-26,884
2018-06-27,884
2018-06-28,894
2018-06-29,894
2018-06-30,894
2018-07-01,894
2018-07-02,894
2018-07-03,894
2018-07-04,894
2018-07-05,894
2018-07-06,894
2018-07-07,894
2018-07-08,894
2018-07-09,894
2018-07-10,894
2018-07-11,894
2018-07-12,894
2018-07-13,894
2018-07-14,894
2018-07-15,894
2018-07-16,894
2018-07-17,894
2018-07-18,894
2018-07-19,894
2018-07-20,894
2018-07-21,894
2018-07-22,894
2018-07-23,894
2018-07-24,894
2018-07-25,894
2018-07-26,894
2018-07-27,894
2018-07-28,894
2018-07-29,894
2018-07-30,894
2018-07-31,894
2018-08-01,894
2018-08-02,894
2018-08-03,894
2018-08-04,894
2018-08-05,894
2018-08-06,894
2018-08-07,894
2018-08-08,894
2018-08-09,894
2018-08-10,894
2018-08-11,894
2018-08-12,894
2018-08-14,936
2018-08-16,936
2018-08-17,936
2018-08-18,936
2018-08-19,936
2018-08-20,936
2018-08-21,936
2018-08-22,936
2018-08-23,936
2018-08-24,936
2018-08-25,936
2018-08-26,936
2018-08-27,936
2018-08-28,936
2018-08-29,936
2018-08-30,936
2018-08-31,936
2018-09-01,936
2018-09-02,936
2018-09-03,936
2018-09-04,936
2018-09-05,936
2018-09-06,936
2018-09-07,936
2018-09-08,936
2018-09-09,936
2018-09-10,936
2018-09-11,936
2018-09-12,936
2018-09-13,936
2018-09-14,936
2018-09-15,936
2018-09-16,936
2018-09-17,936
2018-09-18,961
2018-09-19,961
2018-09-20,961
2018-09-21,961
2018-09-22,961
2018-09-23,961
2018-09-24,961
2018-09-25,961
2018-09-26,961
2018-09-27,961
2018-09-28,961
2018-09-29,961
2018-09-30,961
2018-10-02,961
2018-10-03,961
2018-10-04,961
2018-10-05,961
2018-10-06,961
2018-10-07,961
2018-10-08,961
2018-10-09,961
2018-10-10,961
2018-10-11,961
2018-10-12,961
2018-10-13,961
2018-10-14,961
2018-10-15,961
2018-10-16,961
2018-10-17,975
2018-10-18,975
2018-10-19,975
2018-10-20,975
2018-10-21,975
2018-10-22,975
2018-10-23,975
2018-10-24,975
2018-10-25,975
2018-10-26,975
2018-10-27,975
2018-10-28,975
2018-10-29,975
2018-10-30,975
2018-10-31,975
2018-11-01,975
2018-11-03,957
2018-11-04,957
2018-11-05,957
2018-11-06,957
2018-11-07,957
2018-11-08,957
2018-11-09,957
2018-11-10,957
2018-11-11,957
2018-11-12,957
2018-11-13,957
2018-11-14,957
2018-11-15,957
2018-11-16,957
2018-11-17,957
2018-11-18,957
2018-11-19,957
2018-11-20,957
2018-11-21,957
2018-11-22,930
2018-11-23,930
2018-11-24,930
2018-11-25,930
2018-11-26,930
2018-11-27,930
2018-11-28,930
2018-11-29,930
2018-12-01,930
2018-12-02,930
2018-12-03,930
2018-12-04,930
2018-12-05,930
2018-12-07,930
2018-12-09,930
2018-12-10,930
2018-12-11,930
2018-12-12,930
2018-12-13,930
2018-12-14,925
2018-12-15,925
2018-12-16,925
2018-12-17,925
2018-12-18,925
2018-12-19,925
2018-12-20,925
2018-12-21,925
2018-12-22,925
2018-12-23,925
2018-12-24,925
2018-12-25,925
2018-12-26,925
2018-12-27,925
2018-12-28,945
2018-12-29,945
2018-12-30,945
2018-12-31,945
2019-01-01,945
2019-01-02,945
2019-01-03,945
2019-01-04,945
2019-01-05,945
2019-01-06,945
2019-01-08,945
2019-01-10,945
2019-01-11,945
2019-01-12,945
2019-01-13,945
2019-01-14,961
2019-01-15,961
2019-01-16,961
2019-01-17,961
2019-01-18,961
2019-01-19,961
2019-01-20,961
2019-01-21,961
2019-01-22,961
2019-01-23,961
2019-01-24,961
2019-01-25,961
2019-01-26,961
2019-01-27,961
2019-01-28,961
2019-01-29,961
2019-01-30,961
2019-01-31,961
2019-02-01,961
2019-02-02,1003
2019-02-03,1003
2019-02-04,1003
2019-02-05,1003
2019-02-06,1003
2019-02-07,1003
2019-02-08,1003
2019-02-09,1003
2019-02-10,1003
2019-02-11,1003
2019-02-12,1003
2019-02-13,1003
2019-02-14,1003
2019-02-15,1003
2019-02-16,1003
2019-02-17,1003
2019-02-18,1003
2019-02-19,1003
2019-02-20,1003
2019-02-21,1016
2019-02-22,1016
2019-02-23,1016
2019-02-24,1016
2019-02-25,1016
2019-02-26,1016
2019-02-27,1016
2019-02-28,1016
2019-03-01,1016
2019-03-02,1016
2019-03-03,1016
2019-03-04,1016
2019-03-05,1016
2019-03-06,1016
2019-03-07,1016
2019-03-08,1016
2019-03-09,1016
2019-03-10,1016
2019-03-11,1016
2019-03-12,1016
2019-03-13,1016
2019-03-14,1016
2019-03-15,1016
2019-03-16,1016
2019-03-17,1024
2019-03-18,1024
2019-03-19,1024
2019-03-20,1024
2019-03-21,1024
2019-03-22,1024
2019-03-23,1024
2019-03-24,1024
2019-03-25,1024
2019-03-26,1024
2019-03-27,1024
2019-03-28,1024
2019-03-29,1024
2019-03-30,1024
2019-03-31,1024
2019-04-01,1024
2019-04-02,1024
2019-04-03,1024
2019-04-04,1024
2019-04-05,1024
2019-04-06,998
2019-04-07,998
2019-04-08,998
2019-04-09,998
2019-04-10,998
2019-04-11,998
2019-04-12,998
2019-04-13,998
2019-04-14,998
2019-04-15,998
2019-04-16,998
2019-04-17,998
2019-04-18,998
2019-04-19,998
2019-04-20,998
2019-04-21,998
2019-04-22,998
2019-04-23,998
2019-04-24,998
2019-04-25,998
2019-04-26,977
2019-04-27,977
2019-04-28,977
2019-04-29,977
2019-04-30,977
2019-05-01,977
2019-05-02,977
2019-05-03,977
2019-05-04,977
2019-05-05,977
2019-05-06,977
2019-05-07,977
2019-05-08,977
2019-05-09,977
2019-05-10,977
2019-05-11,977
2019-05-12,977
2019-05-13,977
2019-05-14,977
2019-05-15,977
2019-05-16,977
2019-05-17,977
2019-05-18,977
2019-05-19,977
2019-05-20,975
2019-05-21,975
2019-05-22,975
2019-05-23,975
2019-05-24,975
2019-05-25,975
2019-05-26,975
2019-05-27,975
2019-05-28,975
2019-05-29,975
2019-05-30,975
2019-05-31,975
2019-06-01,975
2019-06-02,975
2019-06-03,975
2019-06-04,975
2019-06-05,975
2019-06-06,975
2019-06-07,975
2019-06-08,975
2019-06-09,975
2019-06-10,975
2019-06-11,999
2019-06-12,999
2019-06-13,999
2019-06-14,999
2019-06-15,999
2019-06-16,999
2019-06-17,999
2019-06-18,999
2019-06-19,999
2019-06-20,999
2019-06-21,999
2019-06-22,999
2019-06-23,999
2019-06-24,999
2019-06-25,999
2019-06-26,999
2019-06-27,999
2019-06-28,999
2019-06-29,999
2019-06-30,999
2019-07-01,999
2019-07-02,999
2019-07-03,999
2019-07-04,999
2019-07-05,999
2019-07-06,999
2019-07-07,999
2019-07-08,1000
2019-07-09,1000
2019-07-10,1000
2019-07-11,1000
2019-07-12,1000
2019-07-13,1000
2019-07-14,1000
2019-07-15,1000
2019-07-16,1000
2019-07-17,1000
2019-07-18,1000
2019-07-19,1000
2019-07-20,1000
2019-07-21,1000
2019-07-22,1000
2019-07-23,1000
2019-07-24,1000
2019-07-25,1000
2019-07-26,1000
2019-07-27,1000
2019-07-28,1000
2019-07-29,1000
2019-07-30,991
2019-07-31,991
2019-08-01,991
2019-08-02,991
2019-08-03,991
2019-08-04,991
2019-08-05,991
2019-08-06,991
2019-08-07,991
2019-08-08,991
2019-08-09,991
2019-08-10,991
2019-08-11,991
2019-08-12,991
2019-08-13,991
2019-08-14,991
2019-08-15,991
2019-08-16,991
2019-08-17,991
2019-08-18,991
2019-08-19,991
2019-08-20,991
