date_obj,Onyx%20bracelet price
2016-01-15,3015463
2016-01-16,3015463
2016-01-17,3015463
2016-01-18,3015463
2016-01-19,3015463
2016-01-20,3015463
2016-01-21,3015463
2016-01-22,3015463
2016-01-23,3015463
2016-01-24,3015463
2016-01-25,3015463
2016-01-26,3015463
2016-01-27,3015463
2016-01-28,3015463
2016-01-29,3015463
2016-01-30,3015463
2016-01-31,3015463
2016-02-01,3015463
2016-02-02,3015463
2016-02-03,3015463
2016-02-04,3015463
2016-02-05,3015463
2016-02-06,3015463
2016-02-07,3015463
2016-02-08,3015463
2016-02-09,3015463
2016-02-10,3015463
2016-02-11,3015463
2016-02-12,3015463
2016-02-13,3015463
2016-02-14,3015463
2016-02-15,3015463
2016-02-16,3015463
2016-02-17,3015463
2016-02-18,3015463
2016-02-19,3015463
2016-02-20,3015463
2016-02-21,3015463
2016-02-22,3015463
2016-02-23,3015463
2016-02-24,3015463
2016-02-25,3015463
2016-02-26,3015463
2016-02-27,3015463
2016-02-28,3015463
2016-02-29,3015463
2016-03-01,3015463
2016-03-02,3015463
2016-03-03,3015463
2016-03-04,3015463
2016-03-05,3015463
2016-03-06,3015463
2016-03-07,3015463
2016-03-08,3015463
2016-03-09,3015463
2016-03-10,3015463
2016-03-11,3015463
2016-03-12,3015463
2016-03-13,3015463
2016-03-14,3015463
2016-03-15,3015463
2016-03-16,3015463
2016-03-17,3015463
2016-03-18,3015463
2016-03-19,3015463
2016-03-20,3015463
2016-03-21,3015463
2016-03-22,3015463
2016-03-23,3015463
2016-03-24,3015463
2016-03-25,3015463
2016-03-26,3015463
2016-03-27,3015463
2016-03-28,3015463
2016-03-29,3015463
2016-03-30,3015463
2016-03-31,3015463
2016-04-01,3015463
2016-04-02,3015463
2016-04-03,3015463
2016-04-04,3015463
2016-04-05,3015463
2016-04-06,3015463
2016-04-07,3015463
2016-04-08,3015463
2016-04-09,3015463
2016-04-10,3015463
2016-04-11,3015463
2016-04-12,3015463
2016-04-13,3015463
2016-04-14,3015463
2016-04-15,3015463
2016-04-16,3015463
2016-04-17,3015463
2016-04-18,3015463
2016-04-19,3015463
2016-04-20,3015463
2016-04-21,3015463
2016-04-22,3015463
2016-04-23,3015463
2016-04-24,3015463
2016-04-25,3015463
2016-04-26,3015463
2016-04-27,3015463
2016-04-28,3015463
2016-04-29,3093001
2016-04-30,3093001
2016-05-01,3093001
2016-05-02,3093001
2016-05-03,3093001
2016-05-04,3093001
2016-05-05,3093001
2016-05-06,3093001
2016-05-07,3093001
2016-05-08,3093001
2016-05-09,3093001
2016-05-10,3093001
2016-05-11,3093001
2016-05-12,3093001
2016-05-13,3093001
2016-05-14,3093001
2016-05-15,3093001
2016-05-16,3093001
2016-05-17,3093001
2016-05-18,3093001
2016-05-19,3093001
2016-05-22,3093001
2016-05-23,3093001
2016-05-24,3093001
2016-05-25,3093001
2016-05-26,3093001
2016-05-27,3093001
2016-05-28,3093001
2016-05-29,3093001
2016-05-30,3093001
2016-05-31,3093001
2016-06-01,3093001
2016-06-02,3093001
2016-06-03,3093001
2016-06-04,3093001
2016-06-05,3093001
2016-06-06,3093001
2016-06-07,3093001
2016-06-08,3093001
2016-06-09,3093001
2016-06-10,3093001
2016-06-11,3093001
2016-06-12,3093001
2016-06-13,3093001
2016-06-14,3093001
2016-06-15,3093001
2016-06-16,3093001
2016-06-17,3093001
2016-06-18,3093001
2016-06-19,3093001
2016-06-20,3093001
2016-06-21,3093001
2016-06-22,3093001
2016-06-23,3093001
2016-06-24,3093001
2016-06-25,3093001
2016-06-26,3093001
2016-06-27,3093001
2016-06-28,3093001
2016-06-29,3093001
2016-06-30,3093001
2016-07-01,3093001
2016-07-02,3093001
2016-07-03,3093001
2016-07-04,3093001
2016-07-05,3093001
2016-07-06,3093001
2016-07-07,3093001
2016-07-08,3093001
2016-07-09,3093001
2016-07-10,3093001
2016-07-11,3093001
2016-07-12,3093001
2016-07-13,3093001
2016-07-14,3093001
2016-07-15,3093001
2016-07-16,3093001
2016-07-17,3093001
2016-07-18,3093001
2016-07-23,3093001
2016-07-24,3093001
2016-07-25,3093001
2016-07-26,3093001
2016-07-27,3093001
2016-07-28,3093001
2016-07-29,3093001
2016-07-30,3093001
2016-07-31,3093001
2016-08-01,3093001
2016-08-02,3093001
2016-08-03,3093001
2016-08-04,3093001
2016-08-05,3093001
2016-08-06,3093001
2016-08-07,3093001
2016-08-08,3093001
2016-08-09,3093001
2016-08-10,3093001
2016-08-11,3093001
2016-08-12,3093001
2016-08-13,3093001
2016-08-14,3093001
2016-08-15,3093001
2016-08-16,3093001
2016-08-17,3093001
2016-08-18,3093001
2016-08-19,3093001
2016-08-20,3093001
2016-08-21,3093001
2016-08-22,3093001
2016-08-23,3093001
2016-08-24,3093001
2016-08-25,3093001
2016-08-26,3093001
2016-08-28,3093001
2016-08-31,3093001
2016-09-01,3093001
2016-09-02,3093001
2016-09-03,3093001
2016-09-04,3093001
2016-09-05,3093001
2016-09-06,3093001
2016-09-07,3093001
2016-09-08,3093001
2016-09-09,3093001
2016-09-10,3093001
2016-09-11,3093001
2016-09-12,3093001
2016-09-13,3093001
2016-09-14,3093001
2016-09-15,3093001
2016-09-16,3093001
2016-09-17,3093001
2016-09-18,3093001
2016-09-19,3093001
2016-09-20,3093001
2016-09-21,3093001
2016-09-22,3093001
2016-09-23,3093001
2016-09-24,3093001
2016-09-25,3093001
2016-09-26,3093001
2016-09-27,3093001
2016-09-28,3178247
2016-09-29,3178247
2016-09-30,3178247
2016-10-01,3178247
2016-10-02,3178247
2016-10-03,3178247
2016-10-04,3178247
2016-10-05,3178247
2016-10-06,3178247
2016-10-07,3178247
2016-10-08,3178247
2016-10-09,3178247
2016-10-10,3178247
2016-10-11,3178247
2016-10-12,3178247
2016-10-13,3178247
2016-10-14,3178247
2016-10-15,3178247
2016-10-16,3178247
2016-10-17,3178247
2016-10-18,3178247
2016-10-19,3178247
2016-10-20,3178247
2016-10-21,3178247
2016-10-22,3178247
2016-10-23,3178247
2016-10-24,3178247
2016-10-25,3178247
2016-10-26,3178247
2016-10-27,3178247
2016-10-28,3178247
2016-10-29,3178247
2016-10-30,3178247
2016-10-31,3178247
2016-11-01,3178247
2016-11-02,3178247
2016-11-03,3178247
2016-11-04,3178247
2016-11-05,3178247
2016-11-06,3178247
2016-11-07,3178247
2016-11-08,3178247
2016-11-09,3178247
2016-11-10,3178247
2016-11-11,3178247
2016-11-12,3178247
2016-11-13,3178247
2016-11-14,3178247
2016-12-07,3178247
2016-12-08,3178247
2016-12-09,3178247
2016-12-10,3178247
2016-12-11,3178247
2016-12-12,3178247
2016-12-13,3178247
2016-12-14,3178247
2016-12-15,3178247
2016-12-16,3178247
2016-12-17,3178247
2016-12-18,3178247
2016-12-19,3178247
2016-12-20,3178247
2016-12-21,3178247
2016-12-22,3178247
2016-12-23,3178247
2016-12-24,3178247
2016-12-25,3178247
2016-12-26,3178247
2016-12-27,3178247
2016-12-28,3178247
2016-12-29,3178247
2016-12-30,3178247
2016-12-31,3178247
2017-01-01,3178247
2017-01-02,3178247
2017-01-03,3178247
2017-01-04,3178247
2017-01-05,3178247
2017-01-06,3178247
2017-01-07,3178247
2017-01-08,3178247
2017-01-09,3178247
2017-01-10,3178247
2017-01-11,3178247
2017-01-12,3178247
2017-01-13,3178247
2017-01-14,3178247
2017-01-15,3178247
2017-01-16,3178247
2017-01-17,3178247
2017-01-18,3178247
2017-01-19,3178247
2017-01-20,3178247
2017-01-21,3178247
2017-01-22,3178247
2017-01-27,3178247
2017-01-28,3178247
2017-01-29,3178247
2017-01-30,3178247
2017-01-31,3178247
2017-02-01,3178247
2017-02-02,3178247
2017-02-03,3178247
2017-02-04,3178247
2017-02-05,3178247
2017-02-06,3178247
2017-02-07,3178247
2017-02-08,3178247
2017-02-09,3178247
2017-02-10,3178247
2017-02-11,3178247
2017-02-12,3178247
2017-02-13,3178247
2017-02-14,3178247
2017-02-15,3178247
2017-02-16,3178247
2017-02-18,3178247
2017-02-19,3178247
2017-02-20,3178247
2017-02-21,3178247
2017-02-22,3178247
2017-02-23,3178247
2017-02-24,3178247
2017-02-25,3178247
2017-02-26,3178247
2017-02-27,3178247
2017-02-28,3178247
2017-03-01,3178247
2017-03-02,3178247
2017-03-03,3178247
2017-03-04,3178247
2017-03-05,3178247
2017-03-06,3178247
2017-03-07,3178247
2017-03-08,3178247
2017-03-09,3178247
2017-03-10,3178247
2017-03-11,3178247
2017-03-12,3178247
2017-03-13,3178247
2017-03-14,3178247
2017-03-15,3178247
2017-03-16,3178247
2017-03-17,3178247
2017-03-18,3178247
2017-03-19,3178247
2017-03-20,3216942
2017-03-21,3216942
2017-03-22,3216942
2017-03-23,3216942
2017-03-24,3216942
2017-03-25,3216942
2017-03-26,3216942
2017-03-27,3216942
2017-03-28,3216942
2017-03-29,3216942
2017-03-30,3216942
2017-03-31,3216942
2017-04-01,3216942
2017-04-02,3216942
2017-04-03,3216942
2017-04-04,3216942
2017-04-12,3216942
2017-04-13,3216942
2017-04-14,3216942
2017-04-15,3216942
2017-04-16,3216942
2017-04-17,3216942
2017-04-18,3216942
2017-04-19,3216942
2017-04-20,3216942
2017-04-21,3216942
2017-04-22,3216942
2017-04-23,3216942
2017-04-24,3216942
2017-04-25,3216942
2017-04-26,3216942
2017-04-27,3216942
2017-04-28,3216942
2017-04-29,3216942
2017-04-30,3216942
2017-05-01,3216942
2017-05-02,3216942
2017-05-03,3216942
2017-05-04,3216942
2017-05-05,3216942
2017-05-06,3216942
2017-05-07,3216942
2017-05-08,3216942
2017-05-09,3216942
2017-05-10,3216942
2017-05-11,3216942
2017-05-12,3216942
2017-05-13,3216942
2017-05-14,3216942
2017-05-15,3216942
2017-05-16,3216942
2017-05-17,3216942
2017-05-18,3216942
2017-05-19,3216942
2017-05-20,3216942
2017-05-21,3216942
2017-05-22,3216942
2017-05-23,3216942
2017-05-24,3216942
2017-05-25,3216942
2017-05-26,3216942
2017-05-27,3216942
2017-05-28,3216942
2017-05-29,3216942
2017-05-30,3216942
2017-05-31,3216942
2017-06-01,3216942
2017-06-02,3216942
2017-06-03,3216942
2017-06-06,3216942
2017-06-07,3216942
2017-06-08,3216942
2017-06-09,3216942
2017-06-10,3216942
2017-06-11,3216942
2017-06-12,3216942
2017-06-13,3216942
2017-06-14,3216942
2017-06-15,3216942
2017-06-16,3216942
2017-06-17,3216942
2017-06-18,3216942
2017-06-19,3216942
2017-06-20,3216942
2017-06-21,3216942
2017-06-22,3216942
2017-06-23,3216942
2017-06-24,3216942
2017-06-25,3216942
2017-06-26,3216942
2017-06-27,3216942
2017-06-28,3216942
2017-06-29,3216942
2017-06-30,3216942
2017-07-01,3216942
2017-07-02,3216942
2017-07-03,3216942
2017-07-04,3216942
2017-07-05,3216942
2017-07-06,3216942
2017-07-07,3216942
2017-07-08,3216942
2017-07-13,3216942
2017-07-14,3216942
2017-07-15,3216942
2017-07-16,3216942
2017-07-17,3208610
2017-07-18,3208610
2017-07-19,3208610
2017-07-20,3208610
2017-07-21,3208610
2017-07-22,3208610
2017-07-23,3208610
2017-07-24,3208610
2017-07-25,3208610
2017-07-26,3208610
2017-07-27,3208610
2017-07-28,3208610
2017-07-29,3208610
2017-07-30,3208610
2017-07-31,3208610
2017-08-01,3208610
2017-08-02,3208610
2017-08-03,3208610
2017-08-04,3208610
2017-08-05,3208610
2017-08-06,3208610
2017-08-09,3208610
2017-08-10,3208610
2017-08-11,3208610
2017-08-12,3208610
2017-08-13,3208610
2017-08-14,3208610
2017-08-15,3208610
2017-08-17,3208610
2017-08-18,3208610
2017-08-19,3208610
2017-08-20,3208610
2017-08-21,3208610
2017-08-22,3208610
2017-08-23,3208610
2017-08-24,3208610
2017-08-25,3208610
2017-08-26,3208610
2017-08-27,3208610
2017-08-28,3208610
2017-08-29,3208610
2017-08-30,3208610
2017-08-31,3208610
2017-09-01,3208610
2017-09-02,3208610
2017-09-03,3208610
2017-09-04,3208610
2017-09-05,3208610
2017-09-06,3208610
2017-09-07,3208610
2017-09-08,3208610
2017-09-09,3208610
2017-09-10,3208610
2017-09-11,3208610
2017-09-12,3208610
2017-09-13,3208610
2017-09-14,3208610
2017-09-15,3208610
2017-09-16,3208610
2017-09-17,3208610
2017-09-19,3208610
2017-09-20,3208610
2017-09-21,3208610
2017-09-22,3208610
2017-09-23,3208610
2017-09-24,3208610
2017-09-25,3208610
2017-09-26,3208610
2017-09-27,3208610
2017-09-28,3208610
2017-09-29,3208610
2017-09-30,3208610
2017-10-01,3208610
2017-10-02,3208610
2017-10-03,3208610
2017-10-04,3208610
2017-10-05,3208610
2017-10-06,3208610
2017-10-07,3208610
2017-10-08,3208610
2017-10-09,3208610
2017-10-10,3208610
2017-10-11,3208610
2017-10-12,3208610
2017-10-13,3208610
2017-10-14,3208610
2017-10-15,3208610
2017-10-16,3208610
2017-10-17,3208610
2017-10-18,3208610
2017-10-19,3208610
2017-10-20,3208610
2017-10-21,3208610
2017-10-22,3208610
2017-10-23,3208610
2017-10-24,3208610
2017-10-25,3208610
2017-10-26,3208610
2017-10-27,3208610
2017-10-28,3208610
2017-10-29,3208610
2017-10-30,3208610
2017-10-31,3208610
2017-11-01,3152753
2017-11-02,3152753
2017-11-03,3152753
2017-11-04,3152753
2017-11-05,3152753
2017-11-06,3152753
2017-11-07,3152753
2017-11-08,3152753
2017-11-09,3152753
2017-11-10,3152753
2017-11-11,3152753
2017-11-12,3152753
2017-11-13,3152753
2017-11-14,3152753
2017-11-15,3152753
2017-11-16,3152753
2017-11-17,3152753
2017-11-18,3152753
2017-11-19,3152753
2017-11-20,3152753
2017-11-21,3152753
2017-11-22,3152753
2017-11-23,3152753
2017-11-24,3152753
2017-11-25,3152753
2017-11-26,3152753
2017-11-27,3152753
2017-11-28,3152753
2017-11-29,3152753
2017-11-30,3152753
2017-12-01,3152753
2017-12-02,3152753
2017-12-03,3152753
2017-12-04,3152753
2017-12-05,3152753
2017-12-06,3152753
2017-12-07,3152753
2017-12-08,3152753
2017-12-09,3152753
2017-12-10,3152753
2017-12-11,3152753
2017-12-12,3152753
2017-12-14,3152753
2017-12-15,3152753
2017-12-16,3152753
2017-12-17,3152753
2017-12-18,3152753
2017-12-19,3152753
2017-12-20,3152753
2017-12-21,3152753
2017-12-22,3152753
2017-12-23,3152753
2017-12-24,3152753
2017-12-25,3152753
2017-12-26,3152753
2017-12-27,3152753
2017-12-28,3152753
2017-12-29,3152753
2017-12-30,3152753
2017-12-31,3152753
2018-01-01,3152753
2018-01-02,3152753
2018-01-03,3152753
2018-01-04,3152753
2018-01-05,3152753
2018-01-06,3152753
2018-01-07,3152753
2018-01-08,3152753
2018-01-09,3152753
2018-01-10,3152753
2018-01-11,3152753
2018-01-12,3152753
2018-01-13,3152753
2018-01-14,3152753
2018-01-15,3152753
2018-01-16,3152753
2018-01-17,3152753
2018-01-18,3152753
2018-01-19,3152753
2018-01-20,3152753
2018-01-21,3152753
2018-01-22,3152753
2018-01-23,3152753
2018-01-24,3026337
2018-01-25,3026337
2018-01-26,3026337
2018-01-27,3026337
2018-01-28,3026337
2018-01-29,3026337
2018-01-31,3026337
2018-02-01,3026337
2018-02-02,3026337
2018-02-03,3026337
2018-02-04,3026337
2018-02-05,3026337
2018-02-06,3026337
2018-02-07,3026337
2018-02-08,3026337
2018-02-09,3026337
2018-02-10,3026337
2018-02-11,3026337
2018-02-12,3026337
2018-02-13,3026337
2018-02-14,3026337
2018-02-15,3026337
2018-02-16,3026337
2018-02-17,3026337
2018-02-18,3026337
2018-02-19,3026337
2018-02-20,3026337
2018-02-21,3026337
2018-02-22,3026337
2018-02-23,3026337
2018-02-24,3026337
2018-02-25,3026337
2018-02-26,3026337
2018-02-27,3026337
2018-03-01,3026337
2018-03-02,3026337
2018-03-03,3026337
2018-03-04,3026337
2018-03-05,3026337
2018-03-06,3026337
2018-03-07,3026337
2018-03-08,3026337
2018-03-09,3026337
2018-03-10,3026337
2018-03-11,3026337
2018-03-12,3026337
2018-03-13,3026337
2018-03-14,3026337
2018-03-15,3026337
2018-03-16,3026337
2018-03-17,3026337
2018-03-18,3026337
2018-03-19,3026337
2018-03-20,3026337
2018-03-21,3026337
2018-03-23,2935781
2018-03-24,2935781
2018-03-26,2935781
2018-03-27,2935781
2018-03-28,2935781
2018-03-29,2935781
2018-03-30,2935781
2018-03-31,2935781
2018-04-01,2935781
2018-04-02,2935781
2018-04-03,2935781
2018-04-04,2935781
2018-04-05,2935781
2018-04-06,2935781
2018-04-08,2935781
2018-04-09,2935781
2018-04-10,2935781
2018-04-11,2935781
2018-04-12,2935781
2018-04-13,2935781
2018-04-14,2935781
2018-04-15,2935781
2018-04-16,2935781
2018-04-17,2935781
2018-04-18,2935781
2018-04-19,2935781
2018-04-20,2935781
2018-04-21,2935781
2018-04-22,2935781
2018-04-23,2935781
2018-04-24,2935781
2018-04-25,2935781
2018-04-26,2935781
2018-04-27,2935781
2018-04-28,2935781
2018-04-29,2935781
2018-04-30,2935781
2018-05-01,2935781
2018-05-02,2935781
2018-05-04,2935781
2018-05-05,2935781
2018-05-06,2935781
2018-05-07,2935781
2018-05-08,2935781
2018-05-09,2935781
2018-05-10,2935781
2018-05-11,2935781
2018-05-12,2935781
2018-05-13,2935781
2018-05-14,2935781
2018-05-15,2935781
2018-05-16,2935781
2018-05-17,2935781
2018-05-18,2935781
2018-05-19,2935781
2018-05-20,2935781
2018-05-21,2935781
2018-05-22,2935781
2018-05-23,2935781
2018-05-24,2935781
2018-05-25,2935781
2018-05-26,2974968
2018-05-27,2974968
2018-05-28,2974968
2018-05-29,2974968
2018-05-30,2974968
2018-05-31,2974968
2018-06-01,2974968
2018-06-02,2974968
2018-06-03,2974968
2018-06-04,2974968
2018-06-05,2974968
2018-06-06,2974968
2018-06-07,2974968
2018-06-08,2974968
2018-06-09,2974968
2018-06-10,2974968
2018-06-11,2974968
2018-06-12,2974968
2018-06-13,2974968
2018-06-14,2974968
2018-06-15,2974968
2018-06-16,2974968
2018-06-17,2974968
2018-06-18,2974968
2018-06-19,2974968
2018-06-20,2974968
2018-06-21,2974968
2018-06-22,2974968
2018-06-23,2974968
2018-06-24,2974968
2018-06-25,2974968
2018-06-26,2974968
2018-06-27,2974968
2018-06-28,2974968
2018-06-29,2974968
2018-06-30,2974968
2018-07-01,2974968
2018-07-02,2974968
2018-07-03,2974968
2018-07-04,2974968
2018-07-05,2974968
2018-07-06,2974968
2018-07-07,2974968
2018-07-08,2974968
2018-07-09,2974968
2018-07-10,2974968
2018-07-11,2974968
2018-07-12,2974968
2018-07-13,2974968
2018-07-14,2974968
2018-07-15,2974968
2018-07-16,2974968
2018-07-17,2974968
2018-07-18,2974968
2018-07-19,2974968
2018-07-20,2974968
2018-07-21,2974968
2018-07-22,2974968
2018-07-23,2974968
2018-07-24,2974968
2018-07-25,2974968
2018-07-26,2974968
2018-07-27,2974968
2018-07-28,2974968
2018-07-29,2974968
2018-07-30,2974968
2018-07-31,2974968
2018-08-01,2974968
2018-08-02,2974968
2018-08-03,2974968
2018-08-04,2974968
2018-08-05,2974968
2018-08-06,2974968
2018-08-07,2974968
2018-08-08,2974968
2018-08-09,2974968
2018-08-10,3037438
2018-08-11,3037438
2018-08-12,3037438
2018-08-14,3037438
2018-08-16,3037438
2018-08-17,3037438
2018-08-18,3037438
2018-08-19,3037438
2018-08-20,3037438
2018-08-21,3037438
2018-08-22,3037438
2018-08-23,3037438
2018-08-24,3037438
2018-08-25,3037438
2018-08-26,3037438
2018-08-27,3037438
2018-08-28,3037438
2018-08-29,3037438
2018-08-30,3037438
2018-08-31,3037438
2018-09-01,3037438
2018-09-02,3037438
2018-09-03,3037438
2018-09-04,3037438
2018-09-05,3037438
2018-09-06,3037438
2018-09-07,3037438
2018-09-08,3037438
2018-09-09,3037438
2018-09-10,3037438
2018-09-11,3037438
2018-09-12,3037438
2018-09-13,3037438
2018-09-14,3037438
2018-09-15,3037438
2018-09-16,3037438
2018-09-17,3037438
2018-09-18,3037438
2018-09-19,3037438
2018-09-20,3037438
2018-09-21,3037438
2018-09-22,3037438
2018-09-23,3037438
2018-09-24,3037438
2018-09-25,3037438
2018-09-26,3037438
2018-09-27,3037438
2018-09-28,3037438
2018-09-29,3037438
2018-09-30,3037438
2018-10-02,3037438
2018-10-03,3037438
2018-10-04,3037438
2018-10-05,3089472
2018-10-06,3089472
2018-10-07,3089472
2018-10-08,3089472
2018-10-09,3089472
2018-10-10,3089472
2018-10-11,3089472
2018-10-12,3089472
2018-10-13,3089472
2018-10-14,3089472
2018-10-15,3089472
2018-10-16,3089472
2018-10-17,3089472
2018-10-18,3089472
2018-10-19,3089472
2018-10-20,3089472
2018-10-21,3089472
2018-10-22,3089472
2018-10-23,3089472
2018-10-24,3089472
2018-10-25,3089472
2018-10-26,3089472
2018-10-27,3089472
2018-10-28,3089472
2018-10-29,3089472
2018-10-30,3089472
2018-10-31,3089472
2018-11-01,3089472
2018-11-03,3089472
2018-11-04,3089472
2018-11-05,3089472
2018-11-06,3089472
2018-11-07,3089472
2018-11-08,3089472
2018-11-09,3089472
2018-11-10,3089472
2018-11-11,3089472
2018-11-12,3089472
2018-11-13,3125214
2018-11-15,3125214
2018-11-16,3125214
2018-11-17,3125214
2018-11-18,3125214
2018-11-19,3125214
2018-11-20,3125214
2018-11-21,3125214
2018-11-22,3125214
2018-11-23,3125214
2018-11-24,3125214
2018-11-25,3125214
