date_obj,Wooden%20bench%20(flatpack) price
2016-07-11,38
2016-07-12,38
2016-07-13,38
2016-07-14,38
2016-07-15,38
2016-07-16,38
2016-07-17,38
2016-07-18,38
2016-07-24,38
2016-07-25,38
2016-07-26,38
2016-07-27,38
2016-07-28,38
2016-07-29,38
2016-07-30,38
2016-07-31,38
2016-08-01,38
2016-08-02,38
2016-08-03,38
2016-08-04,38
2016-08-05,38
2016-08-06,38
2016-08-07,38
2016-08-08,38
2016-08-09,38
2016-08-10,38
2016-08-11,38
2016-08-12,38
2016-08-13,38
2016-08-14,38
2016-08-15,38
2016-08-16,38
2016-08-17,38
2016-08-18,38
2016-08-19,38
2016-08-20,38
2016-08-21,38
2016-08-22,38
2016-08-23,38
2016-08-24,38
2016-08-25,38
2016-08-26,38
2016-08-28,38
2016-08-31,38
2016-09-01,38
2016-09-02,38
2016-09-03,38
2016-09-04,38
2016-09-05,38
2016-09-06,38
2016-09-07,38
2016-09-08,38
2016-09-09,38
2016-09-10,38
2016-09-11,38
2016-09-12,38
2016-09-13,38
2016-09-14,38
2016-09-15,38
2016-09-16,38
2016-09-17,38
2016-09-18,38
2016-09-19,38
2016-09-20,38
2016-09-21,38
2016-09-22,38
2016-09-23,38
2016-09-24,38
2016-09-25,38
2016-09-26,38
2016-09-27,38
2016-09-28,38
2016-09-29,38
2016-09-30,38
2016-10-01,38
2016-10-02,38
2016-10-03,38
2016-10-04,38
2016-10-05,38
2016-10-06,38
2016-10-07,38
2016-10-08,38
2016-10-09,38
2016-10-10,38
2016-10-11,38
2016-10-12,38
2016-10-13,38
2016-10-14,38
2016-10-15,38
2016-10-16,38
2016-10-17,38
2016-10-18,38
2016-10-19,38
2016-10-20,38
2016-10-21,38
2016-10-22,36
2016-10-23,36
2016-10-24,36
2016-10-25,36
2016-10-26,36
2016-10-27,36
2016-10-28,36
2016-10-29,36
2016-10-30,36
2016-10-31,36
2016-11-01,36
2016-11-02,36
2016-11-03,36
2016-11-04,36
2016-11-05,36
2016-11-06,36
2016-11-07,36
2016-11-08,36
2016-11-09,36
2016-11-10,36
2016-11-11,36
2016-11-12,36
2016-11-13,36
2016-11-14,36
2016-12-08,36
2016-12-09,36
2016-12-10,36
2016-12-11,36
2016-12-12,36
2016-12-13,36
2016-12-14,36
2016-12-15,36
2016-12-16,36
2016-12-17,36
2016-12-18,36
2016-12-19,36
2016-12-20,36
2016-12-21,36
2016-12-22,36
2016-12-23,36
2016-12-24,36
2016-12-25,36
2016-12-26,36
2016-12-27,36
2016-12-28,36
2016-12-29,36
2016-12-30,36
2016-12-31,36
2017-01-01,36
2017-01-02,36
2017-01-03,36
2017-01-04,36
2017-01-05,36
2017-01-06,36
2017-01-07,36
2017-01-08,36
2017-01-09,36
2017-01-10,36
2017-01-11,36
2017-01-12,36
2017-01-13,36
2017-01-14,36
2017-01-15,36
2017-01-16,36
2017-01-17,36
2017-01-18,36
2017-01-19,36
2017-01-20,36
2017-01-21,36
2017-01-22,36
2017-01-27,36
2017-01-28,36
2017-01-29,36
2017-01-30,36
2017-01-31,36
2017-02-01,36
2017-02-02,36
2017-02-03,36
2017-02-04,36
2017-02-05,36
2017-02-06,36
2017-02-07,36
2017-02-08,36
2017-02-09,36
2017-02-10,36
2017-02-11,36
2017-02-12,36
2017-02-13,36
2017-02-14,36
2017-02-15,36
2017-02-16,36
2017-02-18,36
2017-02-19,36
2017-02-20,36
2017-02-21,36
2017-02-22,36
2017-02-23,36
2017-02-24,36
2017-02-25,36
2017-02-26,36
2017-02-27,36
2017-02-28,36
2017-03-01,36
2017-03-02,36
2017-03-03,36
2017-03-04,36
2017-03-05,36
2017-03-06,36
2017-03-07,36
2017-03-08,36
2017-03-09,36
2017-03-10,36
2017-03-11,36
2017-03-12,36
2017-03-13,36
2017-03-14,36
2017-03-15,36
2017-03-16,36
2017-03-17,36
2017-03-18,36
2017-03-19,36
2017-03-20,36
2017-03-21,36
2017-03-22,36
2017-03-23,36
2017-03-24,36
2017-03-25,36
2017-03-26,36
2017-03-27,36
2017-03-28,36
2017-03-29,36
2017-03-30,36
2017-03-31,35
2017-04-01,35
2017-04-02,35
2017-04-03,35
2017-04-04,35
2017-04-12,35
2017-04-13,35
2017-04-14,35
2017-04-15,35
2017-04-16,35
2017-04-17,35
2017-04-18,35
2017-04-19,35
2017-04-20,35
2017-04-21,35
2017-04-22,35
2017-04-23,35
2017-04-24,35
2017-04-25,35
2017-04-26,35
2017-04-27,35
2017-04-28,35
2017-04-29,35
2017-04-30,35
2017-05-01,35
2017-05-02,35
2017-05-03,35
2017-05-04,35
2017-05-05,35
2017-05-06,35
2017-05-07,35
2017-05-08,35
2017-05-09,35
2017-05-10,35
2017-05-11,35
2017-05-12,35
2017-05-13,35
2017-05-14,35
2017-05-15,35
2017-05-16,35
2017-05-17,35
2017-05-18,35
2017-05-19,35
2017-05-20,35
2017-05-21,35
2017-05-22,35
2017-05-23,35
2017-05-24,35
2017-05-25,35
2017-05-26,35
2017-05-27,35
2017-05-28,35
2017-05-29,35
2017-05-30,35
2017-05-31,35
2017-06-01,35
2017-06-02,35
2017-06-03,35
2017-06-06,35
2017-06-07,35
2017-06-08,35
2017-06-09,35
2017-06-10,35
2017-06-11,35
2017-06-12,35
2017-06-13,35
2017-06-14,35
2017-06-15,35
2017-06-16,35
2017-06-17,35
2017-06-18,35
2017-06-19,35
2017-06-20,35
2017-06-21,35
2017-06-22,35
2017-06-23,35
2017-06-24,35
2017-06-25,35
2017-06-26,35
2017-06-27,35
2017-06-28,35
2017-06-29,35
2017-06-30,35
2017-07-01,35
2017-07-02,35
2017-07-03,35
2017-07-04,35
2017-07-05,35
2017-07-06,35
2017-07-07,35
2017-07-08,35
2017-07-13,35
2017-07-14,35
2017-07-15,35
2017-07-16,35
2017-07-17,35
2017-07-18,35
2017-07-19,35
2017-07-20,35
2017-07-21,35
2017-07-22,35
2017-07-23,35
2017-07-24,35
2017-07-25,35
2017-07-26,35
2017-07-27,35
2017-07-28,35
2017-07-29,35
2017-07-30,35
2017-07-31,35
2017-08-01,35
2017-08-02,35
2017-08-03,35
2017-08-04,35
2017-08-05,35
2017-08-06,35
2017-08-09,35
2017-08-10,35
2017-08-11,35
2017-08-12,35
2017-08-13,35
2017-08-14,35
2017-08-15,35
2017-08-16,35
2017-08-17,35
2017-08-18,35
2017-08-19,35
2017-08-20,35
2017-08-21,35
2017-08-22,35
2017-08-23,35
2017-08-24,35
2017-08-25,35
2017-08-26,34
2017-08-27,34
2017-08-28,34
2017-08-29,34
2017-08-30,34
2017-08-31,34
2017-09-01,34
2017-09-02,34
2017-09-03,34
2017-09-04,34
2017-09-05,34
2017-09-06,34
2017-09-07,34
2017-09-08,34
2017-09-09,34
2017-09-10,34
2017-09-11,34
2017-09-12,34
2017-09-13,34
2017-09-14,34
2017-09-15,34
2017-09-16,34
2017-09-17,34
2017-09-18,34
2017-09-19,34
2017-09-20,34
2017-09-21,34
2017-09-22,34
2017-09-23,34
2017-09-24,34
2017-09-25,34
2017-09-26,34
2017-09-27,34
2017-09-28,34
2017-09-29,34
2017-09-30,34
2017-10-01,34
2017-10-02,34
2017-10-03,34
2017-10-04,34
2017-10-05,34
2017-10-06,34
2017-10-07,34
2017-10-08,34
2017-10-09,34
2017-10-10,34
2017-10-11,34
2017-10-12,34
2017-10-13,34
2017-10-14,34
2017-10-15,34
2017-10-16,34
2017-10-17,34
2017-10-18,34
2017-10-19,34
2017-10-20,34
2017-10-21,34
2017-10-22,34
2017-10-23,34
2017-10-24,34
2017-10-25,34
2017-10-26,34
2017-10-27,34
2017-10-28,34
2017-10-29,34
2017-10-30,34
2017-10-31,34
2017-11-01,34
2017-11-02,34
2017-11-03,34
2017-11-04,34
2017-11-05,34
2017-11-06,34
2017-11-07,34
2017-11-08,34
2017-11-09,34
2017-11-10,34
2017-11-11,34
2017-11-12,34
2017-11-13,34
2017-11-14,34
2017-11-15,34
2017-11-16,34
2017-11-17,34
2017-11-18,34
2017-11-19,34
2017-11-20,34
2017-11-21,34
2017-11-22,34
2017-11-23,34
2017-11-24,34
2017-11-25,34
2017-11-26,34
2017-11-27,34
2017-11-28,34
2017-11-29,34
2017-11-30,34
2017-12-01,34
2017-12-02,34
2017-12-03,34
2017-12-04,34
2017-12-05,34
2017-12-06,34
2017-12-07,34
2017-12-08,34
2017-12-09,34
2017-12-10,34
2017-12-11,34
2017-12-12,34
2017-12-13,34
2017-12-14,34
2017-12-15,34
2017-12-16,34
2017-12-17,34
2017-12-18,34
2017-12-19,34
2017-12-20,34
2017-12-21,34
2017-12-22,34
2017-12-23,34
2017-12-24,34
2017-12-25,34
2017-12-26,34
2017-12-27,34
2017-12-28,34
2017-12-29,34
2017-12-30,34
2017-12-31,34
2018-01-01,34
2018-01-02,34
2018-01-03,34
2018-01-04,34
2018-01-05,34
2018-01-06,34
2018-01-07,34
2018-01-08,34
2018-01-09,34
2018-01-10,34
2018-01-11,34
2018-01-12,34
2018-01-13,32
2018-01-14,32
2018-01-15,32
2018-01-16,32
2018-01-17,32
2018-01-18,32
2018-01-19,32
2018-01-20,32
2018-01-21,32
2018-01-22,32
2018-01-23,32
2018-01-24,32
2018-01-25,32
2018-01-26,32
2018-01-27,32
2018-01-28,32
2018-01-29,32
2018-01-30,32
2018-02-01,32
2018-02-02,32
2018-02-03,32
2018-02-04,32
2018-02-05,32
2018-02-06,32
2018-02-07,32
2018-02-08,32
2018-02-09,32
2018-02-10,32
2018-02-11,32
2018-02-12,32
2018-02-13,32
2018-02-14,32
2018-02-15,32
2018-02-16,32
2018-02-17,32
2018-02-18,32
2018-02-19,32
2018-02-20,32
2018-02-21,32
2018-02-22,32
2018-02-23,32
2018-02-24,32
2018-02-25,32
2018-02-26,32
2018-02-27,32
2018-02-28,32
2018-03-01,32
2018-03-02,32
2018-03-03,32
2018-03-04,32
2018-03-05,32
2018-03-06,32
2018-03-07,32
2018-03-08,32
2018-03-09,32
2018-03-10,32
2018-03-11,32
2018-03-12,32
2018-03-13,32
2018-03-14,32
2018-03-15,32
2018-03-16,32
2018-03-17,32
2018-03-18,32
2018-03-20,32
2018-03-21,32
2018-03-23,32
2018-03-24,32
2018-03-26,32
2018-03-27,31
2018-03-28,31
2018-03-29,31
2018-03-30,31
2018-03-31,31
2018-04-01,31
2018-04-02,31
2018-04-03,31
2018-04-04,31
2018-04-05,31
2018-04-06,31
2018-04-08,31
2018-04-09,31
2018-04-10,31
2018-04-11,31
2018-04-12,31
2018-04-13,31
2018-04-14,31
2018-04-16,31
2018-04-17,31
2018-04-18,31
2018-04-19,31
2018-04-20,31
2018-04-21,31
2018-04-22,31
2018-04-23,31
2018-04-24,31
2018-04-25,31
2018-04-26,31
2018-04-27,31
2018-04-28,31
2018-04-29,31
2018-04-30,31
2018-05-02,31
2018-05-03,31
2018-05-04,31
2018-05-05,31
2018-05-06,31
2018-05-07,31
2018-05-08,31
2018-05-09,31
2018-05-10,31
2018-05-11,31
2018-05-12,31
2018-05-13,31
2018-05-14,31
2018-05-15,31
2018-05-16,31
2018-05-17,31
2018-05-18,31
2018-05-19,31
2018-05-20,31
2018-05-21,31
2018-05-22,31
2018-05-23,31
2018-05-24,31
2018-05-25,31
2018-05-26,31
2018-05-27,31
2018-05-28,31
2018-05-29,31
2018-05-30,31
2018-05-31,31
2018-06-01,31
2018-06-02,31
2018-06-03,31
2018-06-04,31
2018-06-05,31
2018-06-06,31
2018-06-07,31
2018-06-08,31
2018-06-09,31
2018-06-10,31
2018-06-11,31
2018-06-12,31
2018-06-13,31
2018-06-14,31
2018-06-15,31
2018-06-16,31
2018-06-17,31
2018-06-18,31
2018-06-19,31
2018-06-20,31
2018-06-21,31
2018-06-22,31
2018-06-23,31
2018-06-24,30
2018-06-25,30
2018-06-26,30
2018-06-27,30
2018-06-28,30
2018-06-29,30
2018-06-30,30
2018-07-01,30
2018-07-02,30
2018-07-03,30
2018-07-04,30
2018-07-05,30
2018-07-06,30
2018-07-07,30
2018-07-08,30
2018-07-09,30
2018-07-10,30
2018-07-11,30
2018-07-12,30
2018-07-13,30
2018-07-14,30
2018-07-15,30
2018-07-16,30
2018-07-17,30
2018-07-18,30
2018-07-19,30
2018-07-20,30
2018-07-21,30
2018-07-22,30
2018-07-23,30
2018-07-24,30
2018-07-25,30
2018-07-26,30
2018-07-27,30
2018-07-28,30
2018-07-29,30
2018-07-30,30
2018-07-31,30
2018-08-01,30
2018-08-02,30
2018-08-03,30
2018-08-04,30
2018-08-05,30
2018-08-06,30
2018-08-07,30
2018-08-08,30
2018-08-09,30
2018-08-10,30
2018-08-11,30
2018-08-12,30
2018-08-14,30
2018-08-16,30
2018-08-17,30
2018-08-18,30
2018-08-19,30
2018-08-20,30
2018-08-21,30
2018-08-22,30
2018-08-23,30
2018-08-24,30
2018-08-25,30
2018-08-26,30
2018-08-27,30
2018-08-28,30
2018-08-29,30
2018-08-30,30
2018-08-31,30
2018-09-01,30
2018-09-02,30
2018-09-03,30
2018-09-04,30
2018-09-05,30
2018-09-06,30
2018-09-07,30
2018-09-08,30
2018-09-09,30
2018-09-10,30
2018-09-11,30
2018-09-12,30
2018-09-13,30
2018-09-14,29
2018-09-15,29
2018-09-16,29
2018-09-17,29
2018-09-18,29
2018-09-20,29
2018-09-21,29
2018-09-22,29
2018-09-23,29
2018-09-24,29
2018-09-25,29
2018-09-26,29
2018-09-27,29
2018-09-28,29
2018-09-29,29
2018-09-30,29
2018-10-02,29
2018-10-03,29
2018-10-04,29
2018-10-05,29
2018-10-06,29
2018-10-07,29
2018-10-08,29
2018-10-09,29
2018-10-10,29
2018-10-11,29
2018-10-12,29
2018-10-13,29
2018-10-14,29
2018-10-15,29
2018-10-16,29
2018-10-17,29
2018-10-18,29
2018-10-19,29
2018-10-20,29
2018-10-21,29
2018-10-22,29
2018-10-23,29
2018-10-24,29
2018-10-25,29
2018-10-26,29
2018-10-27,29
2018-10-28,29
2018-10-29,29
2018-10-30,29
2018-10-31,29
2018-11-01,29
2018-11-03,29
2018-11-04,27
2018-11-05,27
2018-11-06,27
2018-11-07,27
2018-11-08,27
2018-11-09,27
2018-11-10,27
2018-11-11,27
2018-11-12,27
2018-11-13,27
2018-11-14,27
2018-11-15,27
2018-11-16,27
2018-11-17,27
2018-11-18,27
2018-11-19,27
2018-11-20,27
2018-11-21,27
2018-11-22,27
2018-11-23,27
2018-11-24,27
2018-11-25,27
2018-11-26,27
2018-11-27,27
2018-11-28,27
2018-11-29,26
2018-12-01,26
2018-12-02,26
2018-12-03,26
2018-12-05,26
2018-12-07,26
2018-12-09,26
2018-12-10,26
2018-12-11,26
2018-12-12,26
2018-12-13,26
2018-12-14,26
2018-12-15,26
2018-12-16,26
2018-12-17,26
2018-12-18,26
2018-12-19,26
2018-12-20,26
2018-12-21,25
2018-12-22,25
2018-12-23,25
2018-12-24,25
2018-12-25,25
2018-12-26,25
2018-12-27,25
2018-12-28,25
2018-12-29,25
2018-12-30,25
2018-12-31,25
2019-01-01,25
2019-01-02,25
2019-01-03,25
2019-01-04,25
2019-01-05,25
2019-01-06,24
2019-01-08,24
2019-01-10,24
2019-01-11,24
2019-01-12,24
2019-01-13,24
2019-01-14,24
2019-01-15,24
2019-01-16,24
2019-01-17,24
2019-01-18,24
2019-01-19,24
2019-01-20,24
2019-01-21,24
2019-01-22,24
2019-01-23,24
2019-01-24,24
2019-01-25,24
2019-01-26,24
2019-01-28,24
2019-01-29,24
2019-01-30,24
2019-01-31,24
2019-02-01,24
2019-02-02,24
2019-02-03,24
2019-02-04,24
2019-02-05,23
2019-02-06,23
2019-02-07,23
2019-02-08,23
2019-02-09,23
2019-02-10,23
2019-02-11,23
2019-02-12,23
2019-02-13,23
2019-02-14,23
2019-02-15,23
2019-02-16,23
2019-02-17,23
2019-02-18,23
2019-02-19,23
2019-02-20,23
2019-02-21,23
2019-02-22,23
2019-02-23,23
2019-02-24,23
2019-02-25,23
2019-02-26,23
2019-02-27,23
2019-02-28,23
2019-03-01,23
2019-03-02,23
2019-03-03,23
2019-03-04,23
2019-03-05,23
2019-03-06,23
2019-03-07,23
2019-03-08,23
2019-03-09,23
2019-03-10,23
2019-03-11,23
2019-03-12,23
2019-03-13,23
2019-03-14,23
2019-03-15,23
2019-03-16,23
2019-03-17,23
2019-03-18,23
2019-03-19,23
2019-03-20,23
2019-03-21,23
2019-03-22,23
2019-03-23,23
2019-03-24,23
2019-03-25,23
2019-03-26,23
2019-03-27,23
2019-03-28,21
2019-03-29,21
2019-03-30,21
2019-03-31,21
2019-04-01,21
2019-04-02,21
2019-04-03,21
2019-04-04,21
2019-04-05,21
2019-04-06,21
2019-04-07,21
2019-04-08,21
2019-04-09,21
2019-04-10,21
2019-04-11,21
2019-04-12,21
2019-04-13,21
2019-04-14,21
2019-04-15,21
2019-04-16,21
2019-04-17,21
2019-04-18,21
2019-04-19,21
2019-04-20,21
2019-04-21,21
2019-04-22,21
2019-04-23,21
2019-04-24,21
2019-04-25,21
2019-04-26,21
2019-04-27,21
2019-04-28,21
2019-04-29,21
2019-04-30,21
2019-05-01,21
2019-05-02,21
2019-05-03,20
2019-05-04,20
2019-05-05,20
2019-05-06,20
2019-05-07,20
2019-05-08,20
2019-05-09,20
2019-05-10,20
2019-05-11,20
2019-05-12,20
2019-05-13,20
2019-05-14,20
2019-05-15,20
2019-05-16,20
2019-05-17,20
2019-05-18,20
2019-05-19,20
2019-05-20,20
2019-05-21,20
2019-05-22,20
2019-05-23,20
2019-05-24,20
2019-05-25,20
2019-05-26,20
2019-05-27,20
2019-05-28,20
2019-05-29,20
2019-05-30,20
2019-05-31,20
2019-06-01,20
2019-06-02,20
2019-06-03,20
2019-06-04,20
2019-06-05,20
2019-06-06,20
2019-06-07,21
2019-06-08,21
2019-06-09,21
2019-06-10,21
2019-06-11,21
2019-06-12,21
2019-06-13,21
2019-06-14,21
2019-06-15,21
2019-06-16,21
2019-06-17,21
2019-06-18,21
2019-06-19,21
2019-06-20,21
2019-06-21,21
2019-06-22,21
2019-06-23,21
2019-06-24,21
2019-06-25,21
2019-06-26,21
2019-06-27,21
2019-06-28,21
2019-06-29,21
2019-06-30,21
2019-07-01,21
2019-07-02,21
2019-07-03,21
2019-07-04,21
2019-07-05,21
2019-07-06,21
2019-07-07,21
2019-07-08,21
2019-07-09,21
2019-07-10,21
2019-07-11,21
2019-07-12,21
2019-07-13,21
2019-07-14,21
2019-07-15,21
2019-07-16,21
2019-07-17,21
2019-07-18,21
2019-07-19,21
2019-07-20,21
2019-07-21,19
2019-07-22,19
2019-07-23,19
2019-07-24,19
2019-07-25,19
2019-07-26,19
2019-07-27,19
2019-07-28,19
2019-07-29,19
2019-07-30,19
2019-07-31,19
2019-08-01,19
2019-08-02,19
2019-08-03,19
2019-08-04,19
2019-08-05,19
2019-08-06,19
2019-08-07,19
2019-08-08,19
2019-08-09,19
2019-08-10,19
2019-08-11,19
2019-08-12,19
2019-08-13,19
2019-08-14,19
2019-08-15,19
2019-08-16,19
2019-08-17,19
2019-08-18,19
2019-08-19,19
2019-08-20,19
2019-08-21,19
2019-08-22,19
2019-08-23,19
2019-08-24,19
2019-08-24,19
2019-08-25,19
2019-08-25,19
2019-08-26,19
2019-08-26,19
2019-08-27,19
2019-08-27,19
2019-08-28,19
2019-08-29,19
2019-08-30,19
2019-08-31,19
2019-09-01,19
