date_obj,Teak%20dresser%20(flatpack) price
2015-11-18,120
2015-11-19,120
2015-11-20,120
2015-11-21,120
2015-11-22,120
2015-11-23,120
2015-11-24,120
2015-11-25,120
2015-11-26,120
2015-11-27,120
2015-11-28,120
2015-11-29,120
2015-11-30,120
2015-12-01,120
2015-12-02,120
2015-12-03,120
2015-12-04,120
2015-12-05,120
2015-12-06,120
2015-12-07,120
2015-12-08,120
2015-12-09,120
2015-12-10,120
2015-12-11,120
2015-12-13,120
2015-12-14,120
2015-12-15,120
2015-12-16,120
2015-12-17,120
2015-12-18,120
2015-12-19,120
2015-12-20,120
2015-12-21,120
2015-12-22,120
2015-12-23,120
2015-12-24,120
2015-12-25,120
2015-12-26,120
2015-12-27,120
2015-12-28,120
2015-12-29,120
2015-12-30,120
2015-12-31,120
2016-01-01,120
2016-01-02,120
2016-01-03,120
2016-01-04,120
2016-01-05,120
2016-01-06,120
2016-01-07,120
2016-01-08,120
2016-01-09,120
2016-01-10,120
2016-01-11,120
2016-01-12,120
2016-01-13,120
2016-01-14,120
2016-01-15,120
2016-01-16,120
2016-01-17,120
2016-01-18,120
2016-01-19,120
2016-01-20,120
2016-01-21,120
2016-01-22,120
2016-01-23,120
2016-01-24,120
2016-01-25,120
2016-01-26,120
2016-01-27,120
2016-01-28,120
2016-01-29,120
2016-01-30,120
2016-01-31,120
2016-02-01,120
2016-02-02,120
2016-02-03,120
2016-02-04,120
2016-02-05,120
2016-02-06,120
2016-02-07,120
2016-02-08,120
2016-02-09,120
2016-02-10,120
2016-02-11,120
2016-02-12,120
2016-02-13,120
2016-02-14,120
2016-02-15,120
2016-02-16,120
2016-02-17,120
2016-02-18,120
2016-02-19,120
2016-02-20,120
2016-02-21,120
2016-02-22,120
2016-02-23,120
2016-02-24,120
2016-02-25,120
2016-02-26,120
2016-02-27,120
2016-02-28,120
2016-02-29,120
2016-03-01,120
2016-03-02,120
2016-03-03,120
2016-03-04,120
2016-03-05,120
2016-03-06,120
2016-03-07,120
2016-03-08,120
2016-03-09,120
2016-03-10,120
2016-03-11,120
2016-03-12,120
2016-03-13,120
2016-03-14,120
2016-03-15,120
2016-03-16,120
2016-03-17,120
2016-03-18,120
2016-03-19,120
2016-03-20,120
2016-03-21,120
2016-03-22,120
2016-03-23,120
2016-03-24,120
2016-03-25,120
2016-03-26,120
2016-03-27,120
2016-03-28,120
2016-03-29,120
2016-03-30,120
2016-03-31,120
2016-04-01,120
2016-04-02,120
2016-04-03,120
2016-04-04,120
2016-04-05,120
2016-04-06,120
2016-04-07,120
2016-04-08,120
2016-04-09,120
2016-04-10,120
2016-04-11,120
2016-04-12,120
2016-04-13,120
2016-04-14,120
2016-04-15,120
2016-04-16,120
2016-04-17,120
2016-04-18,120
2016-04-19,120
2016-04-20,120
2016-04-21,120
2016-04-22,120
2016-04-23,120
2016-04-24,120
2016-04-25,120
2016-04-26,120
2016-04-27,120
2016-04-28,120
2016-04-29,120
2016-04-30,120
2016-05-01,120
2016-05-02,120
2016-05-03,120
2016-05-04,120
2016-05-05,120
2016-05-06,120
2016-05-07,120
2016-05-08,120
2016-05-09,120
2016-05-10,120
2016-05-11,120
2016-05-12,120
2016-05-13,120
2016-05-14,120
2016-05-15,120
2016-05-16,120
2016-05-17,120
2016-05-18,120
2016-05-19,120
2016-05-22,120
2016-05-23,120
2016-05-24,120
2016-05-25,120
2016-05-26,120
2016-05-27,120
2016-05-28,120
2016-05-29,120
2016-05-30,120
2016-05-31,120
2016-06-01,120
2016-06-02,120
2016-06-03,120
2016-06-04,120
2016-06-05,120
2016-06-06,120
2016-06-07,120
2016-06-08,120
2016-06-09,120
2016-06-10,120
2016-06-11,120
2016-06-12,120
2016-06-13,120
2016-06-14,120
2016-06-15,120
2016-06-16,120
2016-06-17,120
2016-06-18,120
2016-06-19,120
2016-06-20,120
2016-06-21,120
2016-06-22,120
2016-06-23,120
2016-06-24,120
2016-06-25,120
2016-06-26,120
2016-06-27,120
2016-06-28,120
2016-06-29,120
2016-06-30,120
2016-07-01,120
2016-07-02,120
2016-07-03,120
2016-07-04,120
2016-07-05,120
2016-07-06,120
2016-07-07,120
2016-07-08,120
2016-07-09,120
2016-07-10,120
2016-07-11,120
2016-07-12,120
2016-07-13,120
2016-07-14,120
2016-07-15,120
2016-07-16,120
2016-07-17,120
2016-07-18,120
2016-07-24,120
2016-07-25,120
2016-07-26,120
2016-07-27,120
2016-07-28,120
2016-07-29,120
2016-07-30,120
2016-07-31,120
2016-08-01,120
2016-08-02,120
2016-08-03,120
2016-08-04,120
2016-08-05,120
2016-08-06,120
2016-08-07,120
2016-08-08,120
2016-08-09,120
2016-08-10,120
2016-08-11,120
2016-08-12,120
2016-08-13,120
2016-08-14,120
2016-08-15,120
2016-08-16,120
2016-08-17,120
2016-08-18,120
2016-08-19,120
2016-08-20,120
2016-08-21,120
2016-08-22,120
2016-08-23,120
2016-08-24,120
2016-08-25,120
2016-08-26,120
2016-08-28,120
2016-08-31,120
2016-09-01,120
2016-09-02,120
2016-09-03,120
2016-09-04,120
2016-09-05,120
2016-09-06,120
2016-09-07,120
2016-09-08,120
2016-09-09,120
2016-09-10,120
2016-09-11,120
2016-09-12,120
2016-09-13,120
2016-09-14,120
2016-09-15,120
2016-09-16,120
2016-09-17,120
2016-09-18,120
2016-09-19,120
2016-09-20,120
2016-09-21,120
2016-09-22,120
2016-09-23,120
2016-09-24,120
2016-09-25,120
2016-09-26,120
2016-09-27,120
2016-09-28,120
2016-09-29,120
2016-09-30,120
2016-10-01,120
2016-10-02,120
2016-10-03,120
2016-10-04,120
2016-10-05,120
2016-10-06,120
2016-10-07,120
2016-10-08,120
2016-10-09,120
2016-10-10,120
2016-10-11,120
2016-10-12,120
2016-10-13,120
2016-10-14,120
2016-10-15,120
2016-10-16,120
2016-10-17,120
2016-10-18,120
2016-10-19,120
2016-10-20,120
2016-10-21,120
2016-10-22,120
2016-10-23,120
2016-10-24,120
2016-10-25,120
2016-10-26,120
2016-10-27,120
2016-10-28,120
2016-10-29,120
2016-10-30,120
2016-10-31,120
2016-11-01,120
2016-11-02,120
2016-11-03,120
2016-11-04,120
2016-11-05,120
2016-11-06,120
2016-11-07,120
2016-11-08,120
2016-11-09,120
2016-11-10,120
2016-11-11,120
2016-11-12,120
2016-11-13,120
2016-11-14,120
2016-12-08,120
2016-12-09,120
2016-12-10,120
2016-12-11,120
2016-12-12,120
2016-12-13,120
2016-12-14,120
2016-12-15,120
2016-12-16,120
2016-12-17,120
2016-12-18,120
2016-12-19,120
2016-12-20,120
2016-12-21,120
2016-12-22,120
2016-12-23,120
2016-12-24,120
2016-12-25,120
2016-12-26,120
2016-12-27,120
2016-12-28,120
2016-12-29,120
2016-12-30,120
2016-12-31,120
2017-01-01,120
2017-01-02,120
2017-01-03,120
2017-01-04,120
2017-01-05,120
2017-01-06,120
2017-01-07,120
2017-01-08,120
2017-01-09,120
2017-01-10,120
2017-01-11,120
2017-01-12,120
2017-01-13,120
2017-01-14,120
2017-01-15,120
2017-01-16,120
2017-01-17,120
2017-01-18,120
2017-01-19,120
2017-01-20,120
2017-01-21,120
2017-01-22,120
2017-01-27,120
2017-01-28,120
2017-01-29,120
2017-01-30,120
2017-01-31,120
2017-02-01,120
2017-02-02,120
2017-02-03,120
2017-02-04,120
2017-02-05,120
2017-02-06,120
2017-02-07,120
2017-02-08,120
2017-02-09,120
2017-02-10,120
2017-02-11,120
2017-02-12,120
2017-02-13,120
2017-02-14,120
2017-02-15,120
2017-02-16,120
2017-02-18,120
2017-02-19,120
2017-02-20,120
2017-02-21,120
2017-02-22,120
2017-02-23,123
2017-02-24,123
2017-02-25,123
2017-02-26,123
2017-02-27,123
2017-02-28,123
2017-03-01,123
2017-03-02,123
2017-03-03,123
2017-03-04,123
2017-03-05,123
2017-03-06,123
2017-03-07,123
2017-03-08,123
2017-03-09,123
2017-03-10,123
2017-03-11,123
2017-03-12,123
2017-03-13,123
2017-03-14,123
2017-03-15,123
2017-03-16,123
2017-03-17,123
2017-03-18,123
2017-03-19,123
2017-03-20,123
2017-03-21,123
2017-03-22,123
2017-03-23,123
2017-03-24,123
2017-03-25,123
2017-03-26,123
2017-03-27,123
2017-03-28,123
2017-03-29,123
2017-03-30,123
2017-03-31,123
2017-04-01,123
2017-04-02,123
2017-04-03,123
2017-04-04,123
2017-04-12,123
2017-04-13,123
2017-04-14,123
2017-04-15,123
2017-04-16,123
2017-04-17,123
2017-04-18,123
2017-04-19,123
2017-04-20,123
2017-04-21,123
2017-04-22,123
2017-04-23,123
2017-04-24,123
2017-04-25,123
2017-04-26,123
2017-04-27,123
2017-04-28,123
2017-04-29,123
2017-04-30,123
2017-05-01,123
2017-05-02,123
2017-05-03,123
2017-05-04,123
2017-05-05,123
2017-05-06,123
2017-05-07,123
2017-05-08,123
2017-05-09,123
2017-05-10,123
2017-05-11,123
2017-05-12,123
2017-05-13,123
2017-05-14,123
2017-05-15,123
2017-05-16,123
2017-05-17,123
2017-05-18,123
2017-05-19,123
2017-05-20,123
2017-05-21,123
2017-05-22,123
2017-05-23,123
2017-05-24,123
2017-05-25,123
2017-05-26,123
2017-05-27,123
2017-05-28,123
2017-05-29,123
2017-05-30,123
2017-05-31,123
2017-06-01,123
2017-06-02,123
2017-06-03,123
2017-06-06,123
2017-06-07,123
2017-06-08,123
2017-06-09,123
2017-06-10,123
2017-06-11,123
2017-06-12,123
2017-06-13,123
2017-06-14,123
2017-06-15,123
2017-06-16,123
2017-06-17,123
2017-06-18,123
2017-06-19,123
2017-06-20,123
2017-06-21,123
2017-06-22,123
2017-06-23,123
2017-06-24,123
2017-06-25,123
2017-06-26,123
2017-06-27,123
2017-06-28,123
2017-06-29,123
2017-06-30,123
2017-07-01,123
2017-07-02,123
2017-07-03,123
2017-07-04,123
2017-07-05,123
2017-07-06,123
2017-07-07,123
2017-07-08,123
2017-07-13,123
2017-07-14,123
2017-07-15,123
2017-07-16,123
2017-07-17,123
2017-07-18,123
2017-07-19,123
2017-07-20,123
2017-07-21,123
2017-07-22,123
2017-07-23,123
2017-07-24,123
2017-07-25,123
2017-07-26,123
2017-07-27,123
2017-07-28,123
2017-07-29,123
2017-07-30,123
2017-07-31,123
2017-08-01,123
2017-08-02,123
2017-08-03,123
2017-08-04,123
2017-08-05,123
2017-08-06,123
2017-08-09,123
2017-08-10,123
2017-08-11,123
2017-08-12,123
2017-08-13,123
2017-08-14,123
2017-08-15,123
2017-08-16,123
2017-08-17,123
2017-08-18,123
2017-08-19,123
2017-08-20,123
2017-08-21,123
2017-08-22,123
2017-08-23,123
2017-08-24,123
2017-08-25,123
2017-08-26,123
2017-08-27,123
2017-08-28,123
2017-08-29,123
2017-08-30,123
2017-08-31,123
2017-09-01,123
2017-09-02,123
2017-09-03,123
2017-09-04,123
2017-09-05,123
2017-09-06,123
2017-09-07,123
2017-09-08,123
2017-09-09,123
2017-09-10,123
2017-09-11,123
2017-09-12,123
2017-09-13,123
2017-09-14,123
2017-09-15,123
2017-09-16,123
2017-09-17,123
2017-09-19,123
2017-09-20,123
2017-09-21,123
2017-09-22,123
2017-09-23,123
2017-09-24,123
2017-09-25,123
2017-09-26,123
2017-09-27,123
2017-09-28,123
2017-09-29,123
2017-09-30,123
2017-10-01,123
2017-10-02,123
2017-10-03,123
2017-10-04,123
2017-10-05,123
2017-10-06,123
2017-10-07,123
2017-10-08,123
2017-10-09,123
2017-10-10,123
2017-10-11,123
2017-10-12,123
2017-10-13,123
2017-10-14,123
2017-10-15,123
2017-10-16,123
2017-10-17,123
2017-10-18,123
2017-10-19,123
2017-10-20,123
2017-10-21,123
2017-10-22,123
2017-10-23,123
2017-10-24,123
2017-10-25,123
2017-10-26,123
2017-10-27,123
2017-10-28,123
2017-10-29,123
2017-10-30,123
2017-10-31,123
2017-11-01,123
2017-11-02,123
2017-11-03,123
2017-11-04,123
2017-11-05,123
2017-11-06,123
2017-11-07,123
2017-11-08,123
2017-11-09,123
2017-11-10,123
2017-11-11,123
2017-11-12,123
2017-11-13,123
2017-11-14,123
2017-11-15,123
2017-11-16,123
2017-11-17,123
2017-11-18,123
2017-11-19,123
2017-11-20,123
2017-11-21,123
2017-11-22,123
2017-11-23,123
2017-11-24,123
2017-11-25,123
2017-11-26,123
2017-11-27,123
2017-11-28,123
2017-11-29,123
2017-11-30,123
2017-12-01,123
2017-12-02,123
2017-12-03,123
2017-12-04,123
2017-12-05,123
2017-12-06,123
2017-12-07,123
2017-12-08,123
2017-12-09,123
2017-12-10,123
2017-12-11,123
2017-12-12,123
2017-12-13,123
2017-12-14,123
2017-12-15,123
2017-12-16,123
2017-12-17,123
2017-12-18,123
2017-12-19,123
2017-12-20,123
2017-12-21,123
2017-12-22,123
2017-12-23,123
2017-12-24,123
2017-12-25,123
2017-12-26,123
2017-12-27,123
2017-12-28,123
2017-12-29,123
2017-12-30,123
2017-12-31,123
2018-01-01,123
2018-01-02,123
2018-01-03,123
2018-01-04,123
2018-01-05,123
2018-01-06,123
2018-01-07,123
2018-01-08,123
2018-01-09,123
2018-01-10,123
2018-01-11,123
2018-01-12,123
2018-01-13,123
2018-01-14,123
2018-01-15,123
2018-01-16,123
2018-01-17,123
2018-01-18,123
2018-01-19,123
2018-01-20,123
2018-01-21,123
2018-01-22,123
2018-01-23,123
2018-01-24,128
2018-01-25,128
2018-01-26,128
2018-01-27,128
2018-01-28,128
2018-01-29,128
2018-01-30,128
2018-02-01,128
2018-02-02,128
2018-02-03,128
2018-02-04,128
2018-02-05,128
2018-02-06,128
2018-02-07,128
2018-02-08,128
2018-02-09,128
2018-02-10,128
2018-02-11,128
2018-02-12,128
2018-02-13,128
2018-02-14,128
2018-02-15,128
2018-02-16,128
2018-02-17,128
2018-02-18,128
2018-02-19,128
2018-02-20,128
2018-02-21,128
2018-02-22,128
2018-02-23,128
2018-02-24,128
2018-02-25,128
2018-02-26,128
2018-02-27,128
2018-02-28,128
2018-03-01,128
2018-03-02,128
2018-03-03,128
2018-03-04,128
2018-03-05,128
2018-03-06,128
2018-03-07,128
2018-03-08,128
2018-03-09,128
2018-03-10,128
2018-03-11,128
2018-03-12,128
2018-03-13,128
2018-03-14,128
2018-03-15,128
2018-03-16,128
2018-03-17,128
2018-03-18,128
2018-03-19,128
2018-03-20,128
2018-03-21,128
2018-03-23,128
2018-03-24,128
2018-03-26,128
2018-03-27,128
2018-03-28,128
2018-03-29,128
2018-03-30,128
2018-03-31,128
2018-04-01,128
2018-04-02,128
2018-04-03,128
2018-04-04,128
2018-04-05,128
2018-04-06,128
2018-04-08,128
2018-04-09,128
2018-04-10,128
2018-04-11,128
2018-04-12,128
2018-04-13,128
2018-04-14,128
2018-04-16,128
2018-04-17,128
2018-04-18,128
2018-04-19,128
2018-04-20,128
2018-04-21,128
2018-04-22,128
2018-04-23,128
2018-04-24,128
2018-04-25,128
2018-04-26,128
2018-04-27,128
2018-04-28,128
2018-04-29,128
2018-04-30,128
2018-05-02,128
2018-05-03,128
2018-05-04,128
2018-05-05,128
2018-05-06,128
2018-05-07,128
2018-05-08,128
2018-05-09,128
2018-05-10,128
2018-05-11,128
2018-05-12,128
2018-05-13,128
2018-05-14,128
2018-05-15,128
2018-05-16,128
2018-05-17,128
2018-05-18,128
2018-05-19,128
2018-05-20,128
2018-05-21,128
2018-05-22,128
2018-05-23,128
2018-05-24,128
2018-05-25,128
2018-05-26,128
2018-05-27,128
2018-05-28,128
2018-05-29,128
2018-05-30,128
2018-05-31,128
2018-06-01,128
2018-06-02,128
2018-06-03,128
2018-06-04,128
2018-06-05,128
2018-06-06,128
2018-06-07,128
2018-06-08,128
2018-06-09,128
2018-06-10,128
2018-06-11,128
2018-06-12,128
2018-06-13,128
2018-06-14,128
2018-06-15,128
2018-06-16,128
2018-06-17,128
2018-06-18,128
2018-06-19,128
2018-06-20,128
2018-06-21,128
2018-06-22,128
2018-06-23,128
2018-06-24,128
2018-06-25,128
2018-06-26,128
2018-06-27,128
2018-06-28,128
2018-06-29,128
2018-06-30,128
2018-07-01,128
2018-07-02,128
2018-07-03,128
2018-07-04,128
2018-07-05,128
2018-07-06,128
2018-07-07,128
2018-07-08,128
2018-07-09,128
2018-07-10,128
2018-07-11,128
2018-07-12,128
2018-07-13,128
2018-07-14,128
2018-07-15,128
2018-07-16,128
2018-07-17,128
2018-07-18,128
2018-07-19,128
2018-07-20,128
2018-07-21,128
2018-07-22,128
2018-07-23,128
2018-07-24,128
2018-07-25,128
2018-07-26,128
2018-07-27,128
2018-07-28,128
2018-07-29,128
2018-07-30,128
2018-07-31,128
2018-08-01,128
2018-08-02,128
2018-08-03,128
2018-08-04,128
2018-08-05,128
2018-08-06,128
2018-08-07,128
2018-08-08,128
2018-08-09,128
2018-08-10,128
2018-08-11,128
2018-08-12,128
2018-08-14,128
2018-08-16,128
2018-08-17,128
2018-08-18,128
2018-08-19,128
2018-08-20,128
2018-08-21,128
2018-08-22,128
2018-08-23,128
2018-08-24,128
2018-08-25,128
2018-08-26,128
2018-08-27,128
2018-08-28,128
2018-08-29,128
2018-08-30,128
2018-08-31,128
2018-09-01,128
2018-09-02,128
2018-09-03,128
2018-09-04,128
2018-09-05,128
2018-09-06,128
2018-09-07,128
2018-09-08,128
2018-09-09,128
2018-09-10,128
2018-09-11,128
2018-09-12,128
2018-09-13,128
2018-09-14,128
2018-09-15,128
2018-09-16,128
2018-09-17,128
2018-09-18,128
2018-09-19,128
2018-09-20,128
2018-09-21,128
2018-09-22,128
2018-09-23,128
2018-09-24,128
2018-09-25,128
2018-09-26,128
2018-09-27,128
2018-09-28,128
2018-09-29,128
2018-09-30,128
2018-10-02,128
2018-10-03,128
2018-10-04,128
2018-10-05,128
2018-10-06,128
2018-10-07,128
2018-10-08,128
2018-10-09,128
2018-10-10,128
2018-10-11,128
2018-10-12,128
2018-10-13,128
2018-10-14,128
2018-10-15,128
2018-10-16,128
2018-10-17,128
2018-10-18,128
2018-10-19,128
2018-10-20,128
2018-10-21,128
2018-10-22,128
2018-10-23,128
2018-10-24,128
2018-10-25,128
2018-10-26,128
2018-10-27,128
2018-10-28,128
2018-10-29,128
2018-10-30,128
2018-10-31,128
2018-11-01,128
2018-11-03,128
2018-11-04,128
2018-11-05,128
2018-11-06,128
2018-11-07,128
2018-11-08,128
2018-11-09,128
2018-11-10,128
2018-11-11,128
2018-11-12,128
2018-11-13,128
2018-11-14,128
2018-11-15,128
2018-11-16,128
2018-11-17,128
2018-11-18,128
2018-11-19,128
2018-11-20,128
2018-11-21,128
2018-11-22,128
2018-11-23,128
2018-11-24,128
2018-11-25,128
2018-11-26,128
2018-11-27,128
2018-11-28,128
2018-11-29,128
2018-12-01,128
2018-12-02,128
2018-12-03,128
2018-12-04,128
2018-12-05,128
2018-12-07,128
2018-12-09,128
2018-12-10,128
2018-12-11,128
2018-12-12,128
2018-12-13,128
2018-12-14,128
2018-12-15,128
2018-12-16,128
2018-12-17,128
2018-12-18,128
2018-12-19,128
2018-12-20,128
2018-12-21,128
2018-12-22,128
2018-12-23,128
2018-12-24,128
2018-12-25,128
2018-12-26,128
2018-12-27,128
2018-12-28,128
2018-12-29,128
2018-12-30,128
2018-12-31,128
2019-01-01,128
2019-01-02,131
2019-01-03,131
2019-01-04,131
2019-01-05,131
2019-01-06,131
2019-01-08,131
2019-01-10,131
2019-01-11,131
2019-01-12,131
2019-01-13,131
2019-01-14,131
2019-01-15,131
2019-01-16,131
2019-01-17,131
2019-01-18,131
2019-01-19,131
2019-01-20,131
2019-01-21,131
2019-01-22,131
2019-01-23,131
2019-01-24,131
2019-01-25,131
2019-01-26,131
2019-01-27,131
2019-01-29,131
2019-01-30,131
2019-01-31,131
2019-02-01,131
2019-02-02,131
2019-02-03,131
2019-02-04,131
2019-02-05,131
2019-02-06,131
2019-02-07,131
2019-02-08,131
2019-02-09,131
2019-02-10,131
2019-02-11,131
2019-02-12,131
2019-02-13,131
2019-02-14,131
2019-02-15,131
2019-02-16,131
2019-02-17,131
2019-02-18,131
2019-02-19,131
2019-02-20,131
2019-02-21,131
2019-02-22,131
2019-02-23,131
2019-02-24,131
2019-02-25,131
2019-02-26,131
2019-02-27,131
2019-02-28,131
2019-03-01,131
2019-03-02,131
2019-03-03,131
2019-03-04,131
2019-03-05,131
2019-03-06,131
2019-03-07,131
2019-03-08,131
2019-03-09,131
2019-03-10,131
2019-03-11,131
2019-03-12,131
2019-03-13,131
2019-03-14,131
2019-03-15,131
2019-03-16,131
2019-03-17,131
2019-03-18,131
2019-03-19,131
2019-03-20,131
2019-03-21,131
2019-03-22,131
2019-03-23,131
2019-03-24,131
2019-03-25,131
2019-03-26,131
2019-03-27,131
2019-03-28,131
2019-03-29,131
2019-03-30,131
2019-03-31,131
2019-04-01,131
2019-04-02,131
2019-04-03,131
2019-04-04,131
2019-04-05,131
2019-04-06,131
2019-04-07,131
2019-04-08,131
2019-04-09,131
2019-04-10,131
2019-04-11,131
2019-04-12,131
2019-04-13,131
2019-04-14,131
2019-04-15,131
2019-04-16,131
2019-04-17,131
2019-04-18,131
2019-04-19,131
2019-04-20,131
2019-04-21,131
2019-04-22,131
2019-04-23,131
2019-04-24,131
2019-04-25,131
2019-04-26,131
2019-04-27,131
2019-04-28,131
2019-04-29,131
2019-04-30,131
2019-05-01,131
2019-05-02,131
2019-05-03,131
2019-05-04,131
2019-05-05,131
2019-05-06,131
2019-05-07,131
2019-05-08,131
2019-05-09,131
2019-05-10,131
2019-05-11,131
2019-05-12,131
2019-05-13,131
2019-05-14,131
2019-05-15,131
2019-05-16,131
2019-05-17,131
2019-05-18,131
2019-05-19,131
2019-05-20,131
2019-05-21,131
2019-05-22,131
2019-05-23,131
2019-05-24,131
2019-05-25,131
2019-05-26,131
2019-05-27,131
2019-05-28,131
2019-05-29,131
2019-05-30,131
2019-05-31,131
2019-06-01,131
2019-06-02,131
2019-06-03,131
2019-06-04,131
2019-06-05,131
2019-06-06,131
2019-06-07,131
2019-06-08,131
2019-06-09,131
2019-06-10,131
2019-06-11,131
2019-06-12,131
2019-06-13,131
2019-06-14,131
2019-06-15,131
2019-06-16,131
2019-06-17,131
2019-06-18,131
2019-06-19,131
2019-06-20,131
2019-06-21,131
2019-06-22,131
2019-06-23,131
2019-06-24,131
2019-06-25,131
2019-06-26,131
2019-06-27,131
2019-06-28,131
2019-06-29,131
2019-06-30,131
2019-07-01,131
2019-07-02,131
2019-07-03,131
2019-07-04,131
2019-07-05,131
2019-07-06,131
2019-07-07,131
2019-07-08,131
2019-07-09,131
2019-07-10,131
2019-07-11,131
2019-07-12,131
2019-07-13,131
2019-07-14,131
2019-07-15,131
2019-07-16,131
2019-07-17,131
2019-07-18,131
2019-07-19,131
2019-07-20,131
2019-07-21,131
2019-07-22,131
2019-07-23,131
2019-07-24,131
2019-07-25,131
2019-07-26,131
2019-07-27,131
2019-07-28,131
2019-07-29,131
2019-07-30,131
2019-07-31,131
2019-08-01,131
2019-08-02,131
2019-08-03,131
2019-08-04,131
2019-08-05,131
2019-08-06,131
2019-08-07,131
2019-08-08,131
2019-08-09,134
2019-08-10,134
2019-08-11,134
2019-08-12,134
2019-08-13,134
2019-08-14,134
2019-08-15,134
2019-08-16,134
2019-08-17,134
2019-08-18,134
2019-08-19,134
2019-08-20,134
2019-08-21,134
2019-08-22,134
2019-08-23,134
2019-08-24,134
2019-08-24,134
2019-08-25,134
2019-08-25,134
2019-08-26,134
2019-08-26,134
2019-08-27,134
2019-08-27,134
2019-08-28,134
2019-08-29,134
