date_obj,Hammerstone%20hops price
2016-04-18,41
2016-04-19,41
2016-04-20,41
2016-04-21,41
2016-04-22,41
2016-04-23,41
2016-04-24,41
2016-04-25,41
2016-04-26,41
2016-04-27,41
2016-04-28,41
2016-04-29,41
2016-04-30,41
2016-05-01,41
2016-05-02,41
2016-05-03,41
2016-05-04,41
2016-05-05,41
2016-05-06,41
2016-05-07,41
2016-05-08,41
2016-05-09,41
2016-05-10,41
2016-05-11,41
2016-05-12,41
2016-05-13,41
2016-05-14,41
2016-05-15,41
2016-05-16,41
2016-05-17,41
2016-05-18,41
2016-05-19,41
2016-05-22,41
2016-05-23,41
2016-05-24,41
2016-05-25,41
2016-05-26,41
2016-05-27,41
2016-05-28,41
2016-05-29,41
2016-05-30,41
2016-05-31,41
2016-06-01,41
2016-06-02,41
2016-06-03,41
2016-06-04,41
2016-06-05,41
2016-06-06,41
2016-06-07,41
2016-06-08,41
2016-06-09,41
2016-06-10,41
2016-06-11,41
2016-06-12,41
2016-06-13,41
2016-06-14,41
2016-06-15,41
2016-06-16,41
2016-06-17,41
2016-06-18,41
2016-06-19,41
2016-06-20,41
2016-06-21,41
2016-06-22,41
2016-06-23,41
2016-06-24,41
2016-06-25,41
2016-06-26,41
2016-06-27,41
2016-06-28,41
2016-06-29,41
2016-06-30,41
2016-07-01,41
2016-07-02,41
2016-07-03,41
2016-07-04,41
2016-07-05,41
2016-07-06,41
2016-07-07,41
2016-07-08,41
2016-07-09,41
2016-07-10,41
2016-07-11,41
2016-07-12,41
2016-07-13,41
2016-07-14,41
2016-07-15,41
2016-07-16,41
2016-07-17,41
2016-07-18,41
2016-07-23,41
2016-07-24,41
2016-07-25,41
2016-07-26,41
2016-07-27,41
2016-07-28,41
2016-07-29,41
2016-07-30,41
2016-07-31,41
2016-08-01,41
2016-08-02,41
2016-08-03,41
2016-08-04,41
2016-08-05,41
2016-08-06,41
2016-08-07,41
2016-08-08,41
2016-08-09,41
2016-08-10,41
2016-08-11,41
2016-08-12,41
2016-08-13,41
2016-08-14,41
2016-08-15,41
2016-08-16,41
2016-08-17,41
2016-08-18,41
2016-08-19,41
2016-08-20,43
2016-08-21,43
2016-08-22,43
2016-08-23,43
2016-08-24,43
2016-08-25,43
2016-08-26,43
2016-08-28,43
2016-08-31,43
2016-09-01,43
2016-09-02,43
2016-09-03,43
2016-09-04,43
2016-09-05,43
2016-09-06,43
2016-09-07,43
2016-09-08,43
2016-09-09,43
2016-09-10,43
2016-09-11,43
2016-09-12,43
2016-09-13,43
2016-09-14,43
2016-09-15,43
2016-09-16,43
2016-09-17,43
2016-09-18,43
2016-09-19,43
2016-09-20,43
2016-09-21,43
2016-09-22,43
2016-09-23,43
2016-09-24,43
2016-09-25,43
2016-09-26,43
2016-09-27,43
2016-09-28,43
2016-09-29,43
2016-09-30,43
2016-10-01,43
2016-10-02,43
2016-10-03,43
2016-10-04,43
2016-10-05,43
2016-10-06,43
2016-10-07,43
2016-10-08,43
2016-10-09,43
2016-10-10,43
2016-10-11,43
2016-10-12,43
2016-10-13,43
2016-10-14,43
2016-10-15,43
2016-10-16,43
2016-10-17,43
2016-10-18,43
2016-10-19,43
2016-10-20,43
2016-10-21,43
2016-10-22,43
2016-10-23,43
2016-10-24,43
2016-10-25,43
2016-10-26,43
2016-10-27,43
2016-10-28,43
2016-10-29,43
2016-10-30,43
2016-10-31,43
2016-11-01,43
2016-11-02,43
2016-11-03,43
2016-11-04,43
2016-11-05,43
2016-11-06,43
2016-11-07,43
2016-11-08,43
2016-11-09,43
2016-11-10,43
2016-11-11,43
2016-11-12,43
2016-11-13,43
2016-11-14,43
2016-11-15,43
2016-12-07,43
2016-12-08,43
2016-12-09,43
2016-12-10,43
2016-12-11,43
2016-12-12,43
2016-12-13,43
2016-12-14,43
2016-12-15,43
2016-12-16,43
2016-12-17,43
2016-12-18,43
2016-12-19,43
2016-12-20,43
2016-12-21,43
2016-12-22,43
2016-12-23,43
2016-12-24,43
2016-12-25,43
2016-12-26,43
2016-12-27,43
2016-12-28,43
2016-12-29,43
2016-12-30,43
2016-12-31,43
2017-01-01,43
2017-01-02,43
2017-01-03,43
2017-01-04,43
2017-01-05,43
2017-01-06,43
2017-01-07,43
2017-01-08,43
2017-01-09,43
2017-01-10,43
2017-01-11,43
2017-01-12,43
2017-01-13,43
2017-01-14,43
2017-01-15,43
2017-01-16,43
2017-01-17,43
2017-01-18,43
2017-01-19,43
2017-01-20,43
2017-01-21,43
2017-01-22,43
2017-01-23,43
2017-01-27,43
2017-01-28,43
2017-01-29,43
2017-01-30,43
2017-01-31,43
2017-02-01,43
2017-02-02,43
2017-02-03,43
2017-02-04,43
2017-02-05,43
2017-02-06,43
2017-02-07,43
2017-02-08,43
2017-02-09,43
2017-02-10,43
2017-02-11,43
2017-02-12,43
2017-02-13,43
2017-02-14,43
2017-02-15,43
2017-02-16,43
2017-02-18,43
2017-02-19,43
2017-02-20,43
2017-02-21,43
2017-02-22,43
2017-02-23,43
2017-02-24,43
2017-02-25,43
2017-02-26,43
2017-02-27,43
2017-02-28,43
2017-03-01,43
2017-03-02,43
2017-03-03,43
2017-03-04,43
2017-03-05,43
2017-03-06,43
2017-03-07,43
2017-03-08,43
2017-03-09,43
2017-03-10,42
2017-03-11,42
2017-03-12,42
2017-03-13,42
2017-03-14,42
2017-03-15,42
2017-03-16,42
2017-03-17,42
2017-03-18,42
2017-03-19,42
2017-03-20,42
2017-03-21,42
2017-03-22,42
2017-03-23,42
2017-03-24,42
2017-03-25,42
2017-03-26,42
2017-03-27,42
2017-03-28,42
2017-03-29,42
2017-03-30,42
2017-03-31,42
2017-04-01,42
2017-04-02,42
2017-04-03,42
2017-04-04,42
2017-04-12,42
2017-04-13,42
2017-04-14,42
2017-04-15,42
2017-04-16,42
2017-04-17,42
2017-04-18,42
2017-04-19,42
2017-04-20,42
2017-04-21,42
2017-04-22,42
2017-04-23,42
2017-04-24,42
2017-04-25,42
2017-04-26,42
2017-04-27,42
2017-04-28,42
2017-04-29,42
2017-04-30,42
2017-05-01,42
2017-05-02,42
2017-05-03,42
2017-05-04,42
2017-05-05,42
2017-05-06,42
2017-05-07,42
2017-05-08,42
2017-05-09,42
2017-05-10,42
2017-05-11,42
2017-05-12,42
2017-05-13,42
2017-05-14,42
2017-05-15,42
2017-05-16,42
2017-05-17,42
2017-05-18,42
2017-05-19,42
2017-05-20,42
2017-05-21,42
2017-05-22,42
2017-05-23,42
2017-05-24,42
2017-05-25,42
2017-05-26,42
2017-05-27,42
2017-05-28,42
2017-05-29,42
2017-05-30,42
2017-05-31,42
2017-06-01,42
2017-06-02,42
2017-06-03,42
2017-06-04,42
2017-06-06,42
2017-06-07,42
2017-06-08,42
2017-06-09,42
2017-06-10,42
2017-06-11,42
2017-06-12,42
2017-06-13,42
2017-06-14,42
2017-06-15,42
2017-06-16,42
2017-06-17,42
2017-06-18,42
2017-06-19,42
2017-06-20,42
2017-06-21,42
2017-06-22,42
2017-06-23,42
2017-06-24,42
2017-06-25,42
2017-06-26,42
2017-06-27,42
2017-06-28,42
2017-06-29,42
2017-06-30,42
2017-07-01,42
2017-07-02,42
2017-07-03,42
2017-07-04,42
2017-07-05,42
2017-07-06,42
2017-07-07,42
2017-07-08,42
2017-07-13,42
2017-07-14,42
2017-07-15,42
2017-07-16,42
2017-07-17,42
2017-07-18,42
2017-07-19,42
2017-07-20,42
2017-07-21,42
2017-07-22,42
2017-07-23,42
2017-07-24,42
2017-07-25,42
2017-07-26,42
2017-07-27,42
2017-07-28,42
2017-07-29,43
2017-07-30,43
2017-07-31,43
2017-08-01,43
2017-08-02,43
2017-08-03,43
2017-08-04,43
2017-08-05,43
2017-08-06,43
2017-08-09,43
2017-08-10,43
2017-08-11,43
2017-08-12,43
2017-08-13,43
2017-08-14,43
2017-08-15,43
2017-08-16,43
2017-08-17,43
2017-08-18,43
2017-08-19,43
2017-08-20,43
2017-08-21,43
2017-08-22,43
2017-08-23,43
2017-08-24,43
2017-08-25,43
2017-08-26,43
2017-08-27,43
2017-08-28,43
2017-08-29,43
2017-08-30,43
2017-08-31,43
2017-09-01,43
2017-09-02,43
2017-09-03,43
2017-09-04,43
2017-09-05,43
2017-09-06,43
2017-09-07,43
2017-09-08,43
2017-09-09,43
2017-09-10,43
2017-09-11,43
2017-09-12,43
2017-09-13,43
2017-09-14,43
2017-09-15,43
2017-09-16,43
2017-09-17,43
2017-09-18,43
2017-09-19,43
2017-09-20,43
2017-09-21,43
2017-09-22,43
2017-09-23,43
2017-09-24,43
2017-09-25,43
2017-09-26,43
2017-09-27,43
2017-09-28,43
2017-09-29,43
2017-09-30,43
2017-10-01,43
2017-10-02,43
2017-10-03,43
2017-10-04,43
2017-10-05,43
2017-10-06,43
2017-10-07,43
2017-10-08,43
2017-10-09,43
2017-10-10,43
2017-10-11,43
2017-10-12,43
2017-10-13,43
2017-10-14,43
2017-10-15,43
2017-10-16,43
2017-10-17,43
2017-10-18,43
2017-10-19,43
2017-10-20,43
2017-10-21,43
2017-10-22,43
2017-10-23,43
2017-10-24,43
2017-10-25,43
2017-10-26,43
2017-10-27,43
2017-10-28,43
2017-10-29,43
2017-10-30,43
2017-10-31,43
2017-11-01,43
2017-11-02,43
2017-11-03,43
2017-11-04,43
2017-11-05,43
2017-11-06,43
2017-11-07,43
2017-11-08,43
2017-11-09,43
2017-11-10,43
2017-11-11,43
2017-11-12,43
2017-11-13,43
2017-11-14,43
2017-11-15,43
2017-11-16,44
2017-11-17,44
2017-11-18,44
2017-11-19,44
2017-11-20,44
2017-11-21,44
2017-11-22,44
2017-11-23,44
2017-11-24,44
2017-11-25,44
2017-11-26,44
2017-11-27,44
2017-11-28,44
2017-11-29,44
2017-11-30,44
2017-12-01,44
2017-12-02,44
2017-12-03,44
2017-12-04,44
2017-12-05,44
2017-12-06,44
2017-12-07,44
2017-12-08,44
2017-12-09,44
2017-12-10,44
2017-12-11,44
2017-12-12,44
2017-12-13,44
2017-12-14,44
2017-12-15,44
2017-12-16,44
2017-12-17,44
2017-12-18,44
2017-12-19,44
2017-12-20,44
2017-12-21,44
2017-12-22,44
2017-12-23,44
2017-12-24,44
2017-12-25,44
2017-12-26,44
2017-12-27,44
2017-12-28,44
2017-12-29,44
2017-12-30,44
2017-12-31,44
2018-01-01,44
2018-01-02,44
2018-01-03,44
2018-01-04,44
2018-01-05,44
2018-01-06,44
2018-01-07,44
2018-01-08,44
2018-01-09,44
2018-01-10,44
2018-01-11,44
2018-01-12,44
2018-01-13,44
2018-01-14,44
2018-01-15,44
2018-01-16,44
2018-01-17,44
2018-01-18,44
2018-01-19,44
2018-01-20,44
2018-01-21,44
2018-01-22,44
2018-01-23,44
2018-01-25,45
2018-01-26,45
2018-01-27,45
2018-01-28,45
2018-01-29,45
2018-01-30,45
2018-01-31,45
2018-02-01,45
2018-02-02,45
2018-02-03,45
2018-02-04,45
2018-02-05,45
2018-02-06,45
2018-02-07,45
2018-02-08,45
2018-02-09,45
2018-02-10,45
2018-02-11,45
2018-02-12,45
2018-02-13,45
2018-02-14,45
2018-02-15,45
2018-02-16,45
2018-02-17,45
2018-02-18,45
2018-02-19,45
2018-02-20,45
2018-02-21,45
2018-02-22,45
2018-02-23,45
2018-02-24,45
2018-02-25,45
2018-02-26,45
2018-02-27,45
2018-02-28,45
2018-03-01,45
2018-03-02,45
2018-03-03,45
2018-03-04,45
2018-03-05,45
2018-03-06,45
2018-03-07,45
2018-03-08,47
2018-03-09,47
2018-03-10,47
2018-03-11,47
2018-03-12,47
2018-03-13,47
2018-03-14,47
2018-03-15,47
2018-03-16,47
2018-03-17,47
2018-03-18,47
2018-03-19,47
2018-03-20,47
2018-03-21,47
2018-03-23,47
2018-03-24,47
2018-03-25,47
2018-03-26,47
2018-03-27,47
2018-03-28,47
2018-03-29,47
2018-03-30,47
2018-03-31,47
2018-04-01,47
2018-04-02,47
2018-04-03,47
2018-04-04,47
2018-04-05,47
2018-04-06,47
2018-04-07,47
2018-04-08,47
2018-04-09,47
2018-04-10,47
2018-04-11,47
2018-04-12,47
2018-04-13,47
2018-04-14,47
2018-04-15,47
2018-04-16,47
2018-04-17,47
2018-04-18,49
2018-04-19,49
2018-04-20,49
2018-04-21,49
2018-04-22,49
2018-04-23,49
2018-04-24,49
2018-04-25,49
2018-04-26,49
2018-04-27,49
2018-04-28,49
2018-04-29,49
2018-04-30,49
2018-05-01,49
2018-05-03,49
2018-05-04,49
2018-05-05,49
2018-05-06,49
2018-05-07,49
2018-05-08,49
2018-05-09,49
2018-05-10,49
2018-05-11,49
2018-05-12,49
2018-05-13,49
2018-05-14,49
2018-05-15,49
2018-05-16,49
2018-05-17,49
2018-05-18,49
2018-05-19,49
2018-05-20,49
2018-05-21,51
2018-05-22,51
2018-05-23,51
2018-05-24,51
2018-05-25,51
2018-05-26,51
2018-05-27,51
2018-05-28,51
2018-05-29,51
2018-05-30,51
2018-05-31,51
2018-06-01,51
2018-06-02,51
2018-06-03,51
2018-06-04,51
2018-06-05,51
2018-06-06,51
2018-06-07,51
2018-06-08,51
2018-06-09,53
2018-06-10,53
2018-06-11,53
2018-06-12,53
2018-06-13,53
2018-06-14,53
2018-06-15,53
2018-06-16,53
2018-06-17,53
2018-06-18,53
2018-06-19,53
2018-06-20,53
2018-06-21,53
2018-06-22,53
2018-06-23,53
2018-06-24,53
2018-06-25,53
2018-06-26,53
2018-06-27,53
2018-06-28,53
2018-06-29,53
2018-06-30,53
2018-07-01,53
2018-07-02,53
2018-07-03,56
2018-07-04,56
2018-07-05,56
2018-07-06,56
2018-07-07,56
2018-07-08,56
2018-07-09,56
2018-07-10,56
2018-07-11,56
2018-07-12,56
2018-07-13,56
2018-07-14,56
2018-07-15,56
2018-07-16,56
2018-07-17,56
2018-07-18,56
2018-07-19,56
2018-07-20,56
2018-07-21,56
2018-07-22,56
2018-07-23,56
2018-07-24,56
2018-07-25,56
2018-07-26,56
2018-07-27,56
2018-07-28,56
2018-07-29,56
2018-07-30,56
2018-07-31,56
2018-08-01,56
2018-08-02,59
2018-08-03,59
2018-08-04,59
2018-08-05,59
2018-08-06,59
2018-08-07,59
2018-08-08,59
2018-08-09,59
2018-08-10,59
2018-08-11,59
2018-08-12,59
2018-08-14,59
2018-08-16,59
2018-08-17,59
2018-08-18,59
2018-08-19,59
2018-08-20,59
2018-08-21,59
2018-08-22,61
2018-08-23,61
2018-08-24,61
2018-08-25,61
2018-08-26,61
2018-08-27,61
2018-08-28,61
2018-08-29,61
2018-08-30,61
2018-08-31,61
2018-09-01,61
2018-09-02,61
2018-09-03,61
2018-09-04,61
2018-09-05,61
2018-09-06,61
2018-09-07,61
2018-09-08,61
2018-09-09,64
2018-09-10,64
2018-09-11,64
2018-09-12,64
2018-09-13,64
2018-09-14,64
2018-09-15,64
2018-09-16,64
2018-09-17,64
2018-09-18,64
2018-09-19,64
2018-09-20,64
2018-09-21,64
2018-09-22,64
2018-09-23,64
2018-09-24,64
2018-09-25,67
2018-09-26,67
2018-09-27,67
2018-09-28,67
2018-09-29,67
2018-09-30,67
2018-10-01,67
2018-10-02,67
2018-10-03,67
2018-10-04,67
2018-10-05,67
2018-10-06,70
2018-10-07,70
2018-10-08,70
2018-10-09,70
2018-10-10,70
2018-10-11,70
2018-10-12,70
2018-10-13,70
2018-10-14,70
2018-10-15,70
2018-10-16,73
2018-10-17,73
2018-10-18,73
2018-10-19,73
2018-10-20,73
2018-10-21,73
2018-10-22,73
2018-10-23,73
2018-10-24,73
2018-10-25,77
2018-10-26,77
2018-10-27,77
2018-10-28,77
2018-10-29,77
2018-10-30,77
2018-10-31,77
2018-11-01,77
2018-11-03,80
2018-11-04,80
2018-11-05,80
2018-11-06,80
2018-11-07,80
2018-11-08,80
2018-11-09,80
2018-11-10,84
2018-11-11,84
2018-11-12,84
2018-11-13,84
2018-11-14,84
2018-11-15,84
2018-11-16,84
2018-11-17,88
2018-11-18,88
2018-11-19,88
2018-11-20,88
2018-11-21,88
2018-11-22,88
2018-11-23,88
2018-11-24,88
2018-11-25,92
2018-11-26,92
2018-11-27,92
2018-11-28,92
2018-11-29,92
2018-12-01,92
2018-12-02,92
2018-12-03,92
2018-12-04,92
2018-12-05,92
2018-12-07,97
2018-12-09,97
2018-12-10,97
2018-12-11,97
2018-12-12,97
2018-12-13,97
2018-12-14,97
2018-12-15,97
2018-12-16,97
2018-12-17,97
2018-12-18,97
2018-12-19,101
2018-12-20,101
2018-12-21,101
2018-12-22,101
2018-12-23,101
2018-12-24,101
2018-12-25,101
2018-12-26,101
2018-12-27,101
2018-12-28,101
2018-12-29,101
2018-12-30,101
2018-12-31,101
2019-01-01,101
2019-01-02,105
2019-01-03,105
2019-01-04,105
2019-01-05,105
2019-01-06,105
2019-01-08,105
2019-01-10,105
2019-01-11,105
2019-01-12,105
2019-01-13,105
2019-01-14,105
2019-01-15,110
2019-01-16,110
2019-01-17,110
2019-01-18,110
2019-01-19,110
2019-01-20,110
2019-01-21,110
2019-01-22,110
2019-01-23,110
2019-01-24,110
2019-01-25,110
2019-01-26,110
2019-01-27,110
2019-01-28,110
2019-01-29,110
2019-01-30,115
2019-01-31,115
2019-02-01,115
2019-02-02,115
2019-02-03,115
2019-02-04,115
2019-02-05,115
2019-02-06,115
2019-02-07,115
2019-02-08,115
2019-02-09,115
2019-02-10,115
2019-02-11,115
2019-02-12,115
2019-02-13,115
2019-02-14,115
2019-02-15,115
2019-02-16,115
2019-02-17,115
2019-02-18,120
2019-02-19,120
2019-02-20,120
2019-02-21,120
2019-02-22,120
2019-02-23,120
2019-02-24,120
2019-02-25,120
2019-02-26,120
2019-02-27,120
2019-02-28,120
2019-03-01,120
2019-03-02,120
2019-03-03,120
2019-03-04,120
2019-03-05,120
2019-03-06,120
2019-03-07,120
2019-03-08,120
2019-03-09,120
2019-03-10,120
2019-03-11,120
2019-03-12,120
2019-03-13,120
2019-03-14,120
2019-03-15,120
2019-03-16,120
2019-03-17,120
2019-03-18,120
2019-03-19,125
2019-03-20,125
2019-03-21,125
2019-03-22,125
2019-03-23,125
2019-03-24,125
2019-03-25,125
2019-03-26,125
2019-03-27,125
2019-03-28,125
2019-03-29,125
2019-03-30,125
2019-03-31,125
2019-04-01,125
2019-04-02,125
2019-04-03,125
2019-04-04,125
2019-04-05,125
2019-04-06,125
2019-04-07,125
2019-04-08,129
2019-04-09,129
2019-04-10,129
2019-04-11,129
2019-04-12,129
2019-04-13,129
2019-04-14,129
2019-04-15,129
2019-04-16,129
2019-04-17,129
2019-04-18,129
2019-04-19,129
2019-04-20,129
2019-04-21,129
2019-04-22,129
2019-04-23,129
2019-04-24,134
2019-04-25,134
2019-04-26,134
2019-04-27,134
2019-04-28,134
2019-04-29,134
2019-04-30,134
2019-05-01,134
2019-05-02,134
2019-05-03,134
2019-05-04,134
2019-05-05,134
2019-05-06,134
2019-05-07,134
2019-05-08,134
2019-05-09,134
2019-05-10,134
2019-05-11,134
2019-05-12,140
2019-05-13,140
2019-05-14,140
2019-05-15,140
2019-05-16,140
2019-05-17,140
2019-05-18,140
2019-05-19,140
2019-05-20,140
2019-05-21,140
2019-05-22,140
2019-05-23,140
2019-05-24,140
2019-05-25,140
2019-05-26,140
2019-05-27,140
2019-05-28,140
2019-05-29,140
2019-05-30,146
2019-05-31,146
2019-06-01,146
2019-06-02,146
2019-06-03,146
2019-06-04,146
2019-06-05,146
2019-06-06,146
2019-06-07,146
2019-06-08,146
2019-06-09,146
2019-06-10,146
2019-06-11,146
2019-06-12,146
2019-06-13,146
2019-06-14,146
2019-06-15,146
2019-06-16,146
2019-06-17,146
2019-06-18,146
2019-06-19,153
2019-06-20,153
2019-06-21,153
2019-06-22,153
2019-06-23,153
2019-06-24,153
2019-06-25,153
2019-06-26,153
2019-06-27,153
2019-06-28,153
2019-06-29,153
2019-06-30,153
2019-07-01,153
2019-07-02,153
2019-07-03,153
2019-07-04,153
2019-07-05,153
2019-07-06,153
2019-07-07,153
2019-07-08,153
2019-07-09,153
2019-07-10,160
2019-07-11,160
2019-07-12,160
2019-07-13,160
2019-07-14,160
2019-07-15,160
2019-07-16,160
2019-07-17,160
2019-07-18,160
2019-07-19,160
2019-07-20,160
2019-07-21,160
2019-07-22,160
2019-07-23,160
2019-07-24,160
2019-07-25,160
2019-07-26,160
2019-07-27,160
2019-07-28,160
2019-07-29,160
2019-07-30,160
2019-07-31,160
2019-08-01,166
2019-08-02,166
2019-08-03,166
2019-08-04,166
2019-08-05,166
2019-08-06,166
2019-08-07,166
2019-08-08,166
2019-08-09,166
2019-08-10,166
2019-08-11,166
2019-08-12,166
2019-08-13,166
2019-08-14,166
2019-08-15,166
2019-08-16,166
2019-08-17,166
2019-08-18,166
2019-08-19,166
2019-08-20,166
2019-08-21,166
2019-08-22,166
2019-08-23,166
2019-08-24,174
2019-08-24,174
2019-08-25,174
2019-08-25,174
2019-08-26,174
