date_obj,Raw%20fish%20pie price
2016-02-21,5506
2016-02-22,5506
2016-02-23,5506
2016-02-24,5506
2016-02-25,5506
2016-02-26,5506
2016-02-27,5506
2016-02-28,5506
2016-02-29,5506
2016-03-01,5506
2016-03-02,5506
2016-03-03,5506
2016-03-04,5506
2016-03-05,5506
2016-03-06,5506
2016-03-07,5506
2016-03-08,5506
2016-03-09,5506
2016-03-10,5506
2016-03-11,5506
2016-03-12,5506
2016-03-13,5506
2016-03-14,5506
2016-03-15,5506
2016-03-16,5506
2016-03-17,5506
2016-03-18,5506
2016-03-19,5506
2016-03-20,5506
2016-03-21,5506
2016-03-22,5506
2016-03-23,5506
2016-03-24,5506
2016-03-25,5506
2016-03-26,5506
2016-03-27,5506
2016-03-28,5506
2016-03-29,5506
2016-03-30,5506
2016-03-31,5506
2016-04-01,5506
2016-04-02,5506
2016-04-03,5506
2016-04-04,5506
2016-04-05,5506
2016-04-06,5506
2016-04-07,5506
2016-04-08,5506
2016-04-09,5506
2016-04-10,5506
2016-04-11,5506
2016-04-12,5506
2016-04-13,5506
2016-04-14,5506
2016-04-15,5506
2016-04-16,5506
2016-04-17,5506
2016-04-18,5506
2016-04-19,5506
2016-04-20,5506
2016-04-21,5506
2016-04-22,5506
2016-04-23,5506
2016-04-24,5506
2016-04-25,5506
2016-04-26,5506
2016-04-27,5506
2016-04-28,5506
2016-04-29,5506
2016-04-30,5506
2016-05-01,5506
2016-05-02,5506
2016-05-03,5506
2016-05-04,5506
2016-05-05,5506
2016-05-06,5506
2016-05-07,5506
2016-05-08,5506
2016-05-09,5506
2016-05-10,5506
2016-05-11,5506
2016-05-12,5506
2016-05-13,5506
2016-05-14,5506
2016-05-15,5506
2016-05-16,5506
2016-05-17,5506
2016-05-18,5506
2016-05-19,5506
2016-05-22,5506
2016-05-23,5506
2016-05-24,5506
2016-05-25,5506
2016-05-26,5506
2016-05-27,5506
2016-05-28,5506
2016-05-29,5506
2016-05-30,5506
2016-05-31,5506
2016-06-01,5506
2016-06-02,5506
2016-06-03,5506
2016-06-04,5506
2016-06-05,5506
2016-06-06,5506
2016-06-07,5506
2016-06-08,5506
2016-06-09,5506
2016-06-10,5506
2016-06-11,5506
2016-06-12,5506
2016-06-13,5506
2016-06-14,5506
2016-06-15,5506
2016-06-16,5241
2016-06-17,5241
2016-06-18,5241
2016-06-19,5241
2016-06-20,5241
2016-06-21,5241
2016-06-22,5241
2016-06-23,5241
2016-06-24,5241
2016-06-25,5241
2016-06-26,5241
2016-06-27,5241
2016-06-28,5241
2016-06-29,5241
2016-06-30,5241
2016-07-01,5241
2016-07-02,5241
2016-07-03,5241
2016-07-04,5241
2016-07-05,5241
2016-07-06,5241
2016-07-07,5241
2016-07-08,5241
2016-07-09,5241
2016-07-10,5241
2016-07-11,5241
2016-07-12,5241
2016-07-13,5241
2016-07-14,5241
2016-07-15,5241
2016-07-16,5241
2016-07-17,5241
2016-07-18,5241
2016-07-23,5241
2016-07-24,5241
2016-07-25,5241
2016-07-26,5241
2016-07-27,5241
2016-07-28,5241
2016-07-29,5241
2016-07-30,5241
2016-07-31,5241
2016-08-01,5241
2016-08-02,5241
2016-08-03,5241
2016-08-04,5241
2016-08-05,5241
2016-08-06,5241
2016-08-07,5241
2016-08-08,5241
2016-08-09,5241
2016-08-10,5241
2016-08-11,5241
2016-08-12,5241
2016-08-13,5241
2016-08-14,5241
2016-08-15,5241
2016-08-16,5241
2016-08-17,5241
2016-08-18,5241
2016-08-19,5241
2016-08-20,5241
2016-08-21,5241
2016-08-22,5241
2016-08-23,5241
2016-08-24,5241
2016-08-25,5241
2016-08-26,5241
2016-08-28,5241
2016-08-31,5241
2016-09-01,5241
2016-09-02,5241
2016-09-03,5241
2016-09-04,5241
2016-09-05,5241
2016-09-06,5241
2016-09-07,5241
2016-09-08,5241
2016-09-09,5241
2016-09-10,5241
2016-09-11,5241
2016-09-12,5241
2016-09-13,5241
2016-09-14,5241
2016-09-15,5241
2016-09-16,5241
2016-09-17,5241
2016-09-18,5241
2016-09-19,5241
2016-09-20,5241
2016-09-21,5241
2016-09-22,5241
2016-09-23,5241
2016-09-24,5241
2016-09-25,5241
2016-09-26,5241
2016-09-27,5241
2016-09-28,5241
2016-09-29,5241
2016-09-30,5241
2016-10-01,5241
2016-10-02,5241
2016-10-03,5241
2016-10-04,5241
2016-10-05,5241
2016-10-06,5241
2016-10-07,5241
2016-10-08,5241
2016-10-09,5241
2016-10-10,5241
2016-10-11,5241
2016-10-12,5241
2016-10-13,5241
2016-10-14,5241
2016-10-15,5241
2016-10-16,5241
2016-10-17,5241
2016-10-18,5241
2016-10-19,5241
2016-10-20,5241
2016-10-21,5241
2016-10-22,5086
2016-10-23,5086
2016-10-24,5086
2016-10-25,5086
2016-10-26,5086
2016-10-27,5086
2016-10-28,5086
2016-10-29,5086
2016-10-30,5086
2016-10-31,5086
2016-11-01,5086
2016-11-02,5086
2016-11-03,5086
2016-11-04,5086
2016-11-05,5086
2016-11-06,5086
2016-11-07,5086
2016-11-08,5086
2016-11-09,5086
2016-11-10,5086
2016-11-11,5086
2016-11-12,5086
2016-11-13,5086
2016-11-14,5086
2016-12-08,5086
2016-12-09,5086
2016-12-10,5086
2016-12-11,5086
2016-12-12,5086
2016-12-13,5086
2016-12-14,5086
2016-12-15,5086
2016-12-16,5086
2016-12-17,5086
2016-12-18,5086
2016-12-19,5086
2016-12-20,5086
2016-12-21,5086
2016-12-22,5086
2016-12-23,5086
2016-12-24,5086
2016-12-25,5086
2016-12-26,5086
2016-12-27,5086
2016-12-28,5086
2016-12-29,5086
2016-12-30,5086
2016-12-31,4873
2017-01-01,4873
2017-01-02,4873
2017-01-03,4873
2017-01-04,4873
2017-01-05,4873
2017-01-06,4873
2017-01-07,4873
2017-01-08,4873
2017-01-09,4873
2017-01-10,4873
2017-01-11,4873
2017-01-12,4873
2017-01-13,4873
2017-01-14,4873
2017-01-15,4873
2017-01-16,4873
2017-01-17,4873
2017-01-18,4873
2017-01-19,4873
2017-01-20,4873
2017-01-21,4873
2017-01-22,4873
2017-01-27,4873
2017-01-28,4873
2017-01-29,4873
2017-01-30,4873
2017-01-31,4873
2017-02-01,4873
2017-02-02,4873
2017-02-03,4873
2017-02-04,4873
2017-02-05,4873
2017-02-06,4873
2017-02-07,4873
2017-02-08,4873
2017-02-09,4873
2017-02-10,4873
2017-02-11,4873
2017-02-12,4873
2017-02-13,4873
2017-02-14,4873
2017-02-15,4873
2017-02-16,4873
2017-02-18,4873
2017-02-19,4873
2017-02-20,4873
2017-02-21,4873
2017-02-22,4873
2017-02-23,4873
2017-02-24,4873
2017-02-25,4873
2017-02-26,4873
2017-02-27,4873
2017-02-28,4639
2017-03-01,4639
2017-03-02,4639
2017-03-03,4639
2017-03-04,4639
2017-03-05,4639
2017-03-06,4639
2017-03-07,4639
2017-03-08,4639
2017-03-09,4639
2017-03-10,4639
2017-03-11,4639
2017-03-12,4639
2017-03-13,4639
2017-03-14,4639
2017-03-15,4639
2017-03-16,4639
2017-03-17,4639
2017-03-18,4639
2017-03-19,4639
2017-03-20,4639
2017-03-21,4639
2017-03-22,4639
2017-03-23,4639
2017-03-24,4639
2017-03-25,4639
2017-03-26,4639
2017-03-27,4639
2017-03-28,4639
2017-03-29,4639
2017-03-30,4639
2017-03-31,4639
2017-04-01,4639
2017-04-02,4639
2017-04-03,4639
2017-04-04,4639
2017-04-12,4639
2017-04-13,4639
2017-04-14,4639
2017-04-15,4639
2017-04-16,4639
2017-04-17,4639
2017-04-18,4639
2017-04-19,4639
2017-04-20,4639
2017-04-21,4639
2017-04-22,4639
2017-04-23,4639
2017-04-24,4639
2017-04-25,4639
2017-04-26,4639
2017-04-27,4639
2017-04-28,4639
2017-04-29,4639
2017-04-30,4639
2017-05-01,4639
2017-05-02,4639
2017-05-03,4434
2017-05-04,4434
2017-05-05,4434
2017-05-06,4434
2017-05-07,4434
2017-05-08,4434
2017-05-09,4434
2017-05-10,4434
2017-05-11,4434
2017-05-12,4434
2017-05-13,4434
2017-05-14,4434
2017-05-15,4434
2017-05-16,4434
2017-05-17,4434
2017-05-18,4434
2017-05-19,4434
2017-05-20,4434
2017-05-21,4434
2017-05-22,4434
2017-05-23,4434
2017-05-24,4434
2017-05-25,4434
2017-05-26,4434
2017-05-27,4434
2017-05-28,4434
2017-05-29,4434
2017-05-30,4434
2017-05-31,4434
2017-06-01,4434
2017-06-02,4434
2017-06-03,4434
2017-06-06,4434
2017-06-07,4434
2017-06-08,4434
2017-06-09,4434
2017-06-10,4434
2017-06-11,4434
2017-06-12,4434
2017-06-13,4434
2017-06-14,4434
2017-06-15,4434
2017-06-16,4434
2017-06-17,4434
2017-06-18,4434
2017-06-19,4434
2017-06-20,4434
2017-06-21,4434
2017-06-22,4434
2017-06-23,4434
2017-06-24,4434
2017-06-25,4434
2017-06-26,4434
2017-06-27,4434
2017-06-28,4434
2017-06-29,4434
2017-06-30,4434
2017-07-01,4434
2017-07-02,4434
2017-07-03,4434
2017-07-04,4434
2017-07-05,4434
2017-07-06,4434
2017-07-07,4434
2017-07-08,4434
2017-07-13,4434
2017-07-14,4434
2017-07-15,4434
2017-07-16,4434
2017-07-17,4434
2017-07-18,4434
2017-07-19,4434
2017-07-20,4434
2017-07-21,4434
2017-07-22,4434
2017-07-23,4434
2017-07-24,4434
2017-07-25,4434
2017-07-26,4434
2017-07-27,4434
2017-07-28,4434
2017-07-29,4434
2017-07-30,4434
2017-07-31,4434
2017-08-01,4434
2017-08-02,4434
2017-08-03,4434
2017-08-04,4434
2017-08-05,4434
2017-08-06,4434
2017-08-09,4434
2017-08-10,4434
2017-08-11,4434
2017-08-12,4434
2017-08-13,4434
2017-08-14,4434
2017-08-15,4434
2017-08-16,4434
2017-08-17,4434
2017-08-18,4434
2017-08-19,4434
2017-08-20,4434
2017-08-22,4434
2017-08-23,4434
2017-08-24,4434
2017-08-25,4434
2017-08-26,4434
2017-08-27,4434
2017-08-28,4434
2017-08-29,4434
2017-08-30,4434
2017-08-31,4434
2017-09-01,4434
2017-09-02,4434
2017-09-03,4434
2017-09-04,4434
2017-09-05,4434
2017-09-06,4434
2017-09-07,4434
2017-09-08,4434
2017-09-09,4434
2017-09-10,4434
2017-09-11,4434
2017-09-12,4434
2017-09-13,4434
2017-09-14,4434
2017-09-15,4213
2017-09-16,4213
2017-09-17,4213
2017-09-19,4213
2017-09-20,4213
2017-09-21,4213
2017-09-22,4213
2017-09-23,4213
2017-09-24,4213
2017-09-25,4213
2017-09-26,4213
2017-09-27,4213
2017-09-28,4213
2017-09-29,4213
2017-09-30,4213
2017-10-01,4213
2017-10-02,4213
2017-10-03,4213
2017-10-04,4213
2017-10-05,4213
2017-10-06,4213
2017-10-07,4213
2017-10-08,4213
2017-10-09,4213
2017-10-10,4213
2017-10-11,4213
2017-10-12,4213
2017-10-13,4213
2017-10-14,4213
2017-10-15,4213
2017-10-16,4213
2017-10-17,4213
2017-10-18,4213
2017-10-19,4213
2017-10-20,4213
2017-10-21,4213
2017-10-22,4213
2017-10-23,4213
2017-10-24,4213
2017-10-25,4213
2017-10-26,4213
2017-10-27,4213
2017-10-28,4213
2017-10-29,4213
2017-10-30,4213
2017-10-31,4213
2017-11-01,4213
2017-11-02,4213
2017-11-03,4213
2017-11-04,4213
2017-11-05,4213
2017-11-06,4213
2017-11-07,4213
2017-11-08,4213
2017-11-09,4213
2017-11-10,4213
2017-11-11,4213
2017-11-12,4213
2017-11-13,4213
2017-11-14,4213
2017-11-15,4213
2017-11-16,4213
2017-11-17,4213
2017-11-18,4213
2017-11-19,4213
2017-11-20,4213
2017-11-21,4213
2017-11-22,4213
2017-11-23,4213
2017-11-24,4213
2017-11-25,4213
2017-11-26,4213
2017-11-27,4213
2017-11-28,4213
2017-11-29,4213
2017-11-30,4213
2017-12-01,4213
2017-12-02,4213
2017-12-03,4213
2017-12-04,4213
2017-12-05,4213
2017-12-06,4213
2017-12-07,4213
2017-12-08,4213
2017-12-09,4213
2017-12-10,4213
2017-12-11,4213
2017-12-12,4213
2017-12-14,4213
2017-12-15,4213
2017-12-16,4213
2017-12-17,4213
2017-12-18,4213
2017-12-19,4213
2017-12-20,4213
2017-12-21,4213
2017-12-22,4213
2017-12-23,4213
2017-12-24,4213
2017-12-25,4213
2017-12-26,4213
2017-12-27,4213
2017-12-28,4213
2017-12-29,4213
2017-12-30,4003
2017-12-31,4003
2018-01-01,4003
2018-01-02,4003
2018-01-03,4003
2018-01-04,4003
2018-01-05,4003
2018-01-06,4003
2018-01-07,4003
2018-01-08,4003
2018-01-09,4003
2018-01-10,4003
2018-01-11,4003
2018-01-12,4003
2018-01-13,4003
2018-01-14,4003
2018-01-15,4003
2018-01-16,4003
2018-01-17,4003
2018-01-18,4003
2018-01-19,4003
2018-01-20,4003
2018-01-21,4003
2018-01-22,4003
2018-01-23,4003
2018-01-24,4003
2018-01-25,4003
2018-01-26,4003
2018-01-27,4003
2018-01-28,4003
2018-01-29,4003
2018-01-31,4003
2018-02-01,4003
2018-02-02,4003
2018-02-03,4003
2018-02-04,4003
2018-02-05,3804
2018-02-06,3804
2018-02-07,3804
2018-02-08,3804
2018-02-09,3804
2018-02-10,3804
2018-02-11,3804
2018-02-12,3804
2018-02-13,3804
2018-02-14,3804
2018-02-15,3804
2018-02-16,3804
2018-02-17,3804
2018-02-18,3804
2018-02-19,3804
2018-02-20,3804
2018-02-21,3804
2018-02-22,3804
2018-02-23,3804
2018-02-24,3804
2018-02-25,3804
2018-02-26,3804
2018-02-27,3804
2018-02-28,3804
2018-03-01,3804
2018-03-02,3804
2018-03-03,3804
2018-03-04,3804
2018-03-05,3804
2018-03-06,3804
2018-03-07,3804
2018-03-08,3804
2018-03-09,3804
2018-03-10,3804
2018-03-11,3804
2018-03-12,3804
2018-03-13,3804
2018-03-14,3804
2018-03-15,3804
2018-03-16,3804
2018-03-17,3804
2018-03-18,3804
2018-03-19,3663
2018-03-20,3663
2018-03-21,3663
2018-03-23,3663
2018-03-24,3663
2018-03-26,3663
2018-03-27,3663
2018-03-28,3663
2018-03-29,3663
2018-03-30,3663
2018-03-31,3663
2018-04-01,3663
2018-04-02,3663
2018-04-03,3663
2018-04-04,3663
2018-04-05,3663
2018-04-06,3663
2018-04-08,3663
2018-04-09,3663
2018-04-10,3663
2018-04-11,3663
2018-04-12,3663
2018-04-13,3663
2018-04-14,3663
2018-04-15,3663
2018-04-16,3663
2018-04-17,3663
2018-04-18,3663
2018-04-19,3663
2018-04-20,3663
2018-04-21,3663
2018-04-22,3663
2018-04-23,3663
2018-04-24,3663
2018-04-25,3663
2018-04-26,3663
2018-04-27,3663
2018-04-28,3663
2018-04-29,3663
2018-04-30,3663
2018-05-01,3663
2018-05-02,3663
2018-05-03,3663
2018-05-04,3663
2018-05-05,3663
2018-05-06,3663
2018-05-07,3663
2018-05-08,3663
2018-05-09,3663
2018-05-10,3663
2018-05-11,3663
2018-05-12,3663
2018-05-13,3663
2018-05-14,3663
2018-05-15,3663
2018-05-16,3663
2018-05-17,3663
2018-05-18,3663
2018-05-19,3663
2018-05-20,3663
2018-05-21,3663
2018-05-22,3663
2018-05-23,3663
2018-05-24,3663
2018-05-25,3663
2018-05-26,3513
2018-05-27,3513
2018-05-28,3513
2018-05-29,3513
2018-05-30,3513
2018-05-31,3513
2018-06-01,3513
2018-06-02,3513
2018-06-03,3513
2018-06-04,3513
2018-06-05,3513
2018-06-06,3513
2018-06-07,3513
2018-06-08,3513
2018-06-09,3513
2018-06-10,3513
2018-06-11,3513
2018-06-12,3513
2018-06-13,3513
2018-06-14,3513
2018-06-15,3513
2018-06-16,3513
2018-06-17,3513
2018-06-18,3513
2018-06-19,3513
2018-06-20,3513
2018-06-21,3513
2018-06-22,3513
2018-06-23,3513
2018-06-24,3513
2018-06-25,3513
2018-06-26,3513
2018-06-27,3513
2018-06-28,3513
2018-06-29,3513
2018-06-30,3513
2018-07-01,3513
2018-07-02,3513
2018-07-03,3513
2018-07-04,3513
2018-07-05,3513
2018-07-06,3513
2018-07-07,3513
2018-07-08,3513
2018-07-09,3513
2018-07-10,3513
2018-07-11,3513
2018-07-12,3513
2018-07-13,3513
2018-07-14,3513
2018-07-15,3513
2018-07-16,3513
2018-07-17,3513
2018-07-18,3513
2018-07-19,3513
2018-07-20,3513
2018-07-21,3513
2018-07-22,3513
2018-07-23,3513
2018-07-24,3513
2018-07-25,3513
2018-07-26,3513
2018-07-27,3513
2018-07-28,3513
2018-07-29,3513
2018-07-30,3513
2018-07-31,3513
2018-08-01,3513
2018-08-02,3513
2018-08-03,3513
2018-08-04,3513
2018-08-05,3513
2018-08-06,3513
2018-08-07,3513
2018-08-08,3513
2018-08-09,3513
2018-08-10,3513
2018-08-11,3513
2018-08-12,3513
2018-08-14,3513
2018-08-16,3383
2018-08-17,3383
2018-08-18,3383
2018-08-19,3383
2018-08-20,3383
2018-08-21,3383
2018-08-22,3383
2018-08-23,3383
2018-08-24,3383
2018-08-25,3383
2018-08-26,3383
2018-08-27,3383
2018-08-28,3383
2018-08-29,3226
2018-08-30,3226
2018-08-31,3226
2018-09-01,3226
2018-09-02,3226
2018-09-03,3226
2018-09-04,3226
2018-09-05,3226
2018-09-06,3226
2018-09-07,3226
2018-09-08,3078
2018-09-09,3078
2018-09-10,1580
2018-09-11,1580
2018-09-12,1580
2018-09-13,1580
2018-09-14,1580
2018-09-15,1580
2018-09-16,1580
2018-09-17,1580
2018-09-18,1580
2018-09-19,1580
2018-09-20,1580
2018-09-21,1580
2018-09-22,1580
2018-09-23,1580
2018-09-24,1580
2018-09-25,1580
2018-09-26,1580
2018-09-27,1580
2018-09-28,1580
2018-09-29,1580
2018-09-30,1580
2018-10-02,1580
2018-10-03,1580
2018-10-04,1580
2018-10-05,1580
2018-10-06,1580
2018-10-07,1580
2018-10-08,1580
2018-10-09,1580
2018-10-10,1580
2018-10-11,1580
2018-10-12,1519
2018-10-13,1519
2018-10-14,1519
2018-10-15,1519
2018-10-16,1519
2018-10-17,1519
2018-10-18,1519
2018-10-19,1519
2018-10-20,1519
2018-10-21,1519
2018-10-22,1519
2018-10-23,1519
2018-10-24,1519
2018-10-25,1519
2018-10-26,1519
2018-10-27,1519
2018-10-28,1519
2018-10-29,1519
2018-10-30,1519
2018-10-31,1519
2018-11-01,1519
2018-11-03,1519
2018-11-04,1519
2018-11-05,1519
2018-11-06,1519
2018-11-07,1519
2018-11-08,1519
2018-11-09,1519
2018-11-10,1519
2018-11-11,1519
2018-11-12,1519
2018-11-13,1519
2018-11-14,1519
2018-11-15,1519
2018-11-16,1519
2018-11-17,1519
2018-11-18,1519
2018-11-19,1519
2018-11-20,1519
2018-11-21,1519
2018-11-22,1519
2018-11-23,1516
2018-11-24,1516
2018-11-25,1516
2018-11-26,1516
2018-11-27,1516
2018-11-28,1516
2018-11-29,1516
2018-12-01,1516
2018-12-02,1516
2018-12-03,1516
2018-12-04,1516
2018-12-05,1516
2018-12-07,1516
2018-12-09,1516
2018-12-10,1516
2018-12-11,1516
2018-12-13,1516
2018-12-14,1516
2018-12-15,1516
2018-12-16,1516
2018-12-17,1516
2018-12-18,1516
2018-12-19,1516
2018-12-20,1516
2018-12-21,1516
2018-12-22,1516
2018-12-23,1516
2018-12-24,1516
2018-12-25,1516
2018-12-26,1516
2018-12-27,1500
2018-12-28,1500
2018-12-29,1500
2018-12-30,1500
2018-12-31,1500
2019-01-01,1500
2019-01-02,1500
2019-01-03,1500
2019-01-04,1500
2019-01-05,1500
2019-01-06,1500
2019-01-08,1500
2019-01-10,1500
2019-01-11,1500
2019-01-12,1500
2019-01-13,1500
2019-01-14,1500
2019-01-15,1500
2019-01-16,1500
2019-01-17,1468
2019-01-18,1468
2019-01-19,1468
2019-01-20,1468
2019-01-21,1468
2019-01-22,1468
2019-01-23,1468
2019-01-24,1468
2019-01-25,1468
2019-01-26,1468
2019-01-27,1468
2019-01-28,1468
2019-01-29,1468
2019-01-30,1468
2019-01-31,1468
2019-02-01,1416
2019-02-02,1416
2019-02-03,1416
2019-02-04,1416
2019-02-05,1416
2019-02-06,1416
2019-02-07,1416
2019-02-08,1416
2019-02-09,1416
2019-02-10,1416
2019-02-11,1416
2019-02-12,1416
2019-02-13,1416
2019-02-14,1416
2019-02-15,1416
2019-02-16,1416
2019-02-17,1416
2019-02-18,1416
2019-02-19,1416
2019-02-20,1416
2019-02-21,1416
2019-02-22,1416
2019-02-23,1416
2019-02-24,1416
2019-02-25,1416
2019-02-26,1416
2019-02-27,1416
2019-02-28,1416
2019-03-01,1416
2019-03-02,1416
2019-03-03,1416
2019-03-04,1416
2019-03-05,1416
2019-03-06,1416
2019-03-07,1416
2019-03-08,1416
2019-03-09,1416
2019-03-10,1416
2019-03-11,1416
2019-03-12,1416
2019-03-13,1416
2019-03-14,1416
2019-03-15,1416
2019-03-16,1416
2019-03-17,1416
2019-03-18,1416
2019-03-19,1416
2019-03-20,1416
2019-03-21,1416
2019-03-22,1416
2019-03-23,1416
2019-03-24,1416
2019-03-25,1416
2019-03-26,1416
2019-03-27,1416
2019-03-28,1416
2019-03-29,1416
2019-03-30,1416
2019-03-31,1416
2019-04-01,1416
2019-04-02,1416
2019-04-03,1416
2019-04-04,1416
2019-04-05,1416
