date_obj,Teak%20fancy%20dress%20box%20(flatpack) price
2015-09-30,60
2015-10-05,60
2015-10-06,60
2015-10-07,60
2015-10-08,60
2015-10-09,60
2015-10-10,60
2015-10-11,60
2015-10-12,60
2015-10-13,60
2015-10-14,60
2015-10-15,60
2015-10-16,60
2015-10-17,60
2015-10-18,60
2015-10-19,60
2015-10-20,60
2015-10-22,60
2015-10-23,60
2015-10-24,60
2015-10-25,60
2015-10-26,60
2015-10-27,60
2015-10-29,60
2015-10-30,60
2015-10-31,60
2015-11-01,60
2015-11-02,60
2015-11-03,60
2015-11-04,60
2015-11-05,60
2015-11-06,60
2015-11-07,60
2015-11-08,60
2015-11-09,60
2015-11-10,60
2015-11-11,60
2015-11-12,60
2015-11-13,60
2015-11-14,60
2015-11-15,60
2015-11-16,60
2015-11-17,60
2015-11-18,60
2015-11-19,60
2015-11-20,60
2015-11-21,60
2015-11-22,60
2015-11-23,60
2015-11-24,60
2015-11-25,60
2015-11-26,60
2015-11-27,60
2015-11-28,60
2015-11-29,60
2015-11-30,60
2015-12-01,60
2015-12-02,60
2015-12-03,60
2015-12-04,60
2015-12-05,60
2015-12-06,60
2015-12-07,60
2015-12-08,60
2015-12-09,60
2015-12-10,60
2015-12-11,60
2015-12-13,60
2015-12-14,60
2015-12-15,60
2015-12-16,60
2015-12-17,60
2015-12-18,60
2015-12-19,60
2015-12-20,60
2015-12-21,60
2015-12-22,60
2015-12-23,60
2015-12-24,60
2015-12-25,60
2015-12-26,60
2015-12-27,60
2015-12-28,60
2015-12-29,60
2015-12-30,60
2015-12-31,60
2016-01-01,60
2016-01-02,60
2016-01-03,60
2016-01-04,60
2016-01-05,60
2016-01-06,60
2016-01-07,60
2016-01-08,60
2016-01-09,60
2016-01-10,60
2016-01-11,60
2016-01-12,60
2016-01-13,60
2016-01-14,60
2016-01-15,60
2016-01-16,60
2016-01-17,60
2016-01-18,60
2016-01-19,60
2016-01-20,60
2016-01-21,60
2016-01-22,60
2016-01-23,60
2016-01-24,60
2016-01-25,60
2016-01-26,60
2016-01-27,60
2016-01-28,60
2016-01-29,60
2016-01-30,60
2016-01-31,60
2016-02-01,60
2016-02-02,60
2016-02-03,60
2016-02-04,60
2016-02-05,60
2016-02-06,60
2016-02-07,60
2016-02-08,60
2016-02-09,60
2016-02-10,60
2016-02-11,60
2016-02-12,60
2016-02-13,60
2016-02-14,60
2016-02-15,60
2016-02-16,60
2016-02-17,60
2016-02-18,60
2016-02-19,60
2016-02-20,60
2016-02-21,60
2016-02-22,60
2016-02-23,60
2016-02-24,60
2016-02-25,60
2016-02-26,60
2016-02-27,60
2016-02-28,60
2016-02-29,60
2016-03-01,60
2016-03-02,60
2016-03-03,60
2016-03-04,60
2016-03-05,60
2016-03-06,60
2016-03-07,60
2016-03-08,60
2016-03-09,60
2016-03-10,60
2016-03-11,60
2016-03-12,60
2016-03-13,60
2016-03-14,60
2016-03-15,60
2016-03-16,60
2016-03-17,60
2016-03-18,60
2016-03-19,60
2016-03-20,60
2016-03-21,60
2016-03-22,60
2016-03-23,60
2016-03-24,60
2016-03-25,60
2016-03-26,60
2016-03-27,60
2016-03-28,60
2016-03-29,60
2016-03-30,60
2016-03-31,60
2016-04-01,60
2016-04-02,60
2016-04-03,60
2016-04-04,60
2016-04-05,60
2016-04-06,60
2016-04-07,60
2016-04-08,60
2016-04-09,60
2016-04-10,60
2016-04-11,60
2016-04-12,60
2016-04-13,60
2016-04-14,60
2016-04-15,60
2016-04-16,60
2016-04-17,60
2016-04-18,60
2016-04-19,60
2016-04-20,60
2016-04-21,60
2016-04-22,60
2016-04-23,60
2016-04-24,60
2016-04-25,60
2016-04-26,60
2016-04-27,60
2016-04-28,60
2016-04-29,60
2016-04-30,60
2016-05-01,60
2016-05-02,60
2016-05-03,60
2016-05-04,60
2016-05-05,60
2016-05-06,60
2016-05-07,60
2016-05-08,60
2016-05-09,60
2016-05-10,60
2016-05-11,60
2016-05-12,60
2016-05-13,60
2016-05-14,60
2016-05-15,60
2016-05-16,60
2016-05-17,60
2016-05-18,60
2016-05-19,60
2016-05-22,60
2016-05-23,60
2016-05-24,60
2016-05-25,60
2016-05-26,60
2016-05-27,60
2016-05-28,60
2016-05-29,60
2016-05-30,60
2016-05-31,60
2016-06-01,60
2016-06-02,60
2016-06-03,60
2016-06-04,60
2016-06-05,60
2016-06-06,60
2016-06-07,60
2016-06-08,60
2016-06-09,60
2016-06-10,60
2016-06-11,60
2016-06-12,60
2016-06-13,60
2016-06-14,60
2016-06-15,60
2016-06-16,60
2016-06-17,60
2016-06-18,60
2016-06-19,60
2016-06-20,60
2016-06-21,60
2016-06-22,60
2016-06-23,60
2016-06-24,60
2016-06-25,60
2016-06-26,60
2016-06-27,60
2016-06-28,60
2016-06-29,60
2016-06-30,60
2016-07-01,60
2016-07-02,60
2016-07-03,60
2016-07-04,60
2016-07-05,60
2016-07-06,60
2016-07-07,60
2016-07-08,60
2016-07-09,60
2016-07-10,60
2016-07-11,60
2016-07-12,60
2016-07-13,60
2016-07-14,60
2016-07-15,60
2016-07-16,60
2016-07-17,60
2016-07-18,60
2016-07-24,60
2016-07-25,60
2016-07-26,60
2016-07-27,60
2016-07-28,60
2016-07-29,60
2016-07-30,60
2016-07-31,60
2016-08-01,60
2016-08-02,60
2016-08-03,60
2016-08-04,60
2016-08-05,60
2016-08-06,60
2016-08-07,60
2016-08-08,60
2016-08-09,60
2016-08-10,60
2016-08-11,60
2016-08-12,60
2016-08-13,60
2016-08-14,60
2016-08-15,60
2016-08-16,60
2016-08-17,60
2016-08-18,60
2016-08-19,60
2016-08-20,60
2016-08-21,60
2016-08-22,60
2016-08-23,60
2016-08-24,60
2016-08-25,60
2016-08-26,60
2016-08-28,60
2016-08-31,60
2016-09-01,60
2016-09-02,60
2016-09-03,60
2016-09-04,60
2016-09-05,60
2016-09-06,60
2016-09-07,60
2016-09-08,60
2016-09-09,60
2016-09-10,60
2016-09-11,60
2016-09-12,60
2016-09-13,60
2016-09-14,60
2016-09-15,60
2016-09-16,60
2016-09-17,60
2016-09-18,60
2016-09-19,60
2016-09-20,60
2016-09-21,60
2016-09-22,60
2016-09-23,60
2016-09-24,60
2016-09-25,60
2016-09-26,60
2016-09-27,60
2016-09-28,60
2016-09-29,60
2016-09-30,60
2016-10-01,60
2016-10-02,60
2016-10-03,60
2016-10-04,60
2016-10-05,60
2016-10-06,60
2016-10-07,60
2016-10-08,60
2016-10-09,60
2016-10-10,60
2016-10-11,60
2016-10-12,60
2016-10-13,60
2016-10-14,60
2016-10-15,60
2016-10-16,60
2016-10-17,60
2016-10-18,60
2016-10-19,60
2016-10-20,60
2016-10-21,60
2016-10-22,60
2016-10-23,60
2016-10-24,60
2016-10-25,60
2016-10-26,60
2016-10-27,60
2016-10-28,60
2016-10-29,60
2016-10-30,60
2016-10-31,60
2016-11-01,60
2016-11-02,60
2016-11-03,60
2016-11-04,60
2016-11-05,60
2016-11-06,60
2016-11-07,60
2016-11-08,60
2016-11-09,60
2016-11-10,60
2016-11-11,60
2016-11-12,60
2016-11-13,60
2016-11-14,60
2016-12-08,60
2016-12-09,60
2016-12-10,60
2016-12-11,60
2016-12-12,60
2016-12-13,60
2016-12-14,60
2016-12-15,60
2016-12-16,60
2016-12-17,60
2016-12-18,60
2016-12-19,60
2016-12-20,60
2016-12-21,60
2016-12-22,60
2016-12-23,60
2016-12-24,60
2016-12-25,60
2016-12-26,60
2016-12-27,60
2016-12-28,60
2016-12-29,60
2016-12-30,60
2016-12-31,60
2017-01-01,60
2017-01-02,60
2017-01-03,60
2017-01-04,60
2017-01-05,60
2017-01-06,60
2017-01-07,60
2017-01-08,60
2017-01-09,60
2017-01-10,60
2017-01-11,60
2017-01-12,60
2017-01-13,60
2017-01-14,60
2017-01-15,60
2017-01-16,60
2017-01-17,60
2017-01-18,60
2017-01-19,60
2017-01-20,60
2017-01-21,60
2017-01-22,60
2017-01-27,60
2017-01-28,60
2017-01-29,60
2017-01-30,60
2017-01-31,60
2017-02-01,60
2017-02-02,60
2017-02-03,60
2017-02-04,60
2017-02-05,60
2017-02-06,60
2017-02-07,60
2017-02-08,60
2017-02-09,60
2017-02-10,60
2017-02-11,60
2017-02-12,60
2017-02-13,60
2017-02-14,60
2017-02-15,60
2017-02-16,60
2017-02-18,60
2017-02-19,60
2017-02-20,60
2017-02-21,60
2017-02-22,60
2017-02-23,60
2017-02-24,60
2017-02-25,60
2017-02-26,60
2017-02-27,60
2017-02-28,60
2017-03-01,60
2017-03-02,60
2017-03-03,60
2017-03-04,60
2017-03-05,60
2017-03-06,60
2017-03-07,60
2017-03-08,60
2017-03-09,60
2017-03-10,60
2017-03-11,60
2017-03-12,60
2017-03-13,60
2017-03-14,60
2017-03-15,60
2017-03-16,60
2017-03-17,60
2017-03-18,60
2017-03-19,60
2017-03-20,60
2017-03-21,60
2017-03-22,60
2017-03-23,60
2017-03-24,60
2017-03-25,60
2017-03-26,60
2017-03-27,60
2017-03-28,60
2017-03-29,60
2017-03-30,60
2017-03-31,60
2017-04-01,60
2017-04-02,60
2017-04-03,60
2017-04-04,60
2017-04-12,62
2017-04-13,62
2017-04-14,62
2017-04-15,62
2017-04-16,62
2017-04-17,62
2017-04-18,62
2017-04-19,62
2017-04-20,62
2017-04-21,62
2017-04-22,62
2017-04-23,62
2017-04-24,62
2017-04-25,62
2017-04-26,62
2017-04-27,62
2017-04-28,62
2017-04-29,62
2017-04-30,62
2017-05-01,62
2017-05-02,62
2017-05-03,62
2017-05-04,62
2017-05-05,62
2017-05-06,62
2017-05-07,62
2017-05-08,62
2017-05-09,62
2017-05-10,62
2017-05-11,62
2017-05-12,62
2017-05-13,62
2017-05-14,62
2017-05-15,62
2017-05-16,62
2017-05-17,62
2017-05-18,62
2017-05-19,62
2017-05-20,62
2017-05-21,62
2017-05-22,62
2017-05-23,62
2017-05-24,62
2017-05-25,62
2017-05-26,62
2017-05-27,62
2017-05-28,62
2017-05-29,62
2017-05-30,62
2017-05-31,62
2017-06-01,62
2017-06-02,62
2017-06-03,62
2017-06-06,62
2017-06-07,62
2017-06-08,62
2017-06-09,62
2017-06-10,62
2017-06-11,62
2017-06-12,62
2017-06-13,62
2017-06-14,62
2017-06-15,62
2017-06-16,62
2017-06-17,62
2017-06-18,62
2017-06-19,62
2017-06-20,62
2017-06-21,62
2017-06-22,62
2017-06-23,62
2017-06-24,62
2017-06-25,62
2017-06-26,62
2017-06-27,62
2017-06-28,62
2017-06-29,62
2017-06-30,62
2017-07-01,62
2017-07-02,62
2017-07-03,62
2017-07-04,62
2017-07-05,62
2017-07-06,62
2017-07-07,62
2017-07-08,62
2017-07-13,62
2017-07-14,62
2017-07-15,62
2017-07-16,62
2017-07-17,62
2017-07-18,62
2017-07-19,62
2017-07-20,62
2017-07-21,62
2017-07-22,62
2017-07-23,62
2017-07-24,62
2017-07-25,62
2017-07-26,62
2017-07-27,62
2017-07-28,62
2017-07-29,62
2017-07-30,62
2017-07-31,62
2017-08-01,62
2017-08-02,62
2017-08-03,62
2017-08-04,62
2017-08-05,62
2017-08-06,62
2017-08-09,62
2017-08-10,62
2017-08-11,62
2017-08-12,62
2017-08-13,62
2017-08-14,62
2017-08-15,62
2017-08-16,62
2017-08-17,62
2017-08-18,62
2017-08-19,62
2017-08-20,62
2017-08-21,62
2017-08-22,62
2017-08-23,62
2017-08-24,62
2017-08-25,62
2017-08-26,62
2017-08-27,62
2017-08-28,62
2017-08-29,62
2017-08-30,62
2017-08-31,62
2017-09-01,62
2017-09-02,62
2017-09-03,62
2017-09-04,62
2017-09-05,62
2017-09-06,62
2017-09-07,62
2017-09-08,62
2017-09-09,62
2017-09-10,62
2017-09-11,62
2017-09-12,62
2017-09-13,62
2017-09-14,62
2017-09-15,62
2017-09-16,62
2017-09-17,62
2017-09-19,62
2017-09-20,62
2017-09-21,62
2017-09-22,62
2017-09-23,62
2017-09-24,62
2017-09-25,62
2017-09-26,62
2017-09-27,62
2017-09-28,62
2017-09-29,62
2017-09-30,62
2017-10-01,62
2017-10-02,62
2017-10-03,62
2017-10-04,62
2017-10-05,62
2017-10-06,62
2017-10-07,62
2017-10-08,62
2017-10-09,62
2017-10-10,62
2017-10-11,62
2017-10-12,62
2017-10-13,62
2017-10-14,62
2017-10-15,62
2017-10-16,62
2017-10-17,62
2017-10-18,62
2017-10-19,62
2017-10-20,62
2017-10-21,62
2017-10-22,62
2017-10-23,62
2017-10-24,62
2017-10-25,62
2017-10-26,62
2017-10-27,62
2017-10-28,62
2017-10-29,62
2017-10-30,62
2017-10-31,62
2017-11-01,62
2017-11-02,62
2017-11-03,62
2017-11-04,62
2017-11-05,62
2017-11-06,62
2017-11-07,62
2017-11-08,62
2017-11-09,62
2017-11-10,62
2017-11-11,62
2017-11-12,62
2017-11-13,62
2017-11-14,62
2017-11-15,62
2017-11-16,62
2017-11-17,62
2017-11-18,62
2017-11-19,62
2017-11-20,62
2017-11-21,62
2017-11-22,62
2017-11-23,62
2017-11-24,62
2017-11-25,62
2017-11-26,62
2017-11-27,62
2017-11-28,62
2017-11-29,62
2017-11-30,62
2017-12-01,62
2017-12-02,62
2017-12-03,62
2017-12-04,62
2017-12-05,62
2017-12-06,62
2017-12-07,62
2017-12-08,62
2017-12-09,62
2017-12-10,62
2017-12-11,62
2017-12-12,62
2017-12-13,62
2017-12-14,62
2017-12-15,62
2017-12-16,62
2017-12-17,62
2017-12-18,62
2017-12-19,62
2017-12-20,62
2017-12-21,62
2017-12-22,62
2017-12-23,62
2017-12-24,62
2017-12-25,62
2017-12-26,62
2017-12-27,62
2017-12-28,62
2017-12-29,62
2017-12-30,62
2017-12-31,62
2018-01-01,62
2018-01-02,62
2018-01-03,62
2018-01-04,62
2018-01-05,62
2018-01-06,62
2018-01-07,62
2018-01-08,62
2018-01-09,62
2018-01-10,62
2018-01-11,62
2018-01-12,62
2018-01-13,62
2018-01-14,62
2018-01-15,62
2018-01-16,62
2018-01-17,62
2018-01-18,62
2018-01-19,62
2018-01-20,62
2018-01-21,62
2018-01-22,62
2018-01-23,62
2018-01-24,63
2018-01-25,63
2018-01-26,63
2018-01-27,63
2018-01-28,63
2018-01-29,63
2018-01-30,63
2018-02-01,63
2018-02-02,63
2018-02-03,63
2018-02-04,63
2018-02-05,63
2018-02-06,63
2018-02-07,63
2018-02-08,63
2018-02-09,63
2018-02-10,63
2018-02-11,63
2018-02-12,63
2018-02-13,63
2018-02-14,63
2018-02-15,63
2018-02-16,63
2018-02-17,63
2018-02-18,63
2018-02-19,63
2018-02-20,63
2018-02-21,63
2018-02-22,63
2018-02-23,63
2018-02-24,63
2018-02-25,63
2018-02-26,63
2018-02-27,63
2018-02-28,63
2018-03-01,63
2018-03-02,63
2018-03-03,63
2018-03-04,63
2018-03-05,63
2018-03-06,63
2018-03-07,63
2018-03-08,63
2018-03-09,63
2018-03-10,63
2018-03-11,63
2018-03-12,63
2018-03-13,63
2018-03-14,63
2018-03-15,63
2018-03-16,63
2018-03-17,63
2018-03-18,63
2018-03-19,63
2018-03-20,63
2018-03-21,63
2018-03-23,63
2018-03-24,63
2018-03-26,63
2018-03-27,63
2018-03-28,63
2018-03-29,63
2018-03-30,63
2018-03-31,63
2018-04-01,63
2018-04-02,63
2018-04-03,63
2018-04-04,63
2018-04-05,63
2018-04-06,63
2018-04-08,63
2018-04-09,63
2018-04-10,63
2018-04-11,63
2018-04-12,63
2018-04-13,63
2018-04-14,63
2018-04-16,63
2018-04-17,63
2018-04-18,63
2018-04-19,63
2018-04-20,63
2018-04-21,63
2018-04-22,63
2018-04-23,63
2018-04-24,63
2018-04-25,63
2018-04-26,63
2018-04-27,63
2018-04-28,63
2018-04-29,63
2018-04-30,63
2018-05-02,63
2018-05-03,63
2018-05-04,63
2018-05-05,63
2018-05-06,63
2018-05-07,63
2018-05-08,63
2018-05-09,63
2018-05-10,63
2018-05-11,63
2018-05-12,63
2018-05-13,63
2018-05-14,63
2018-05-15,63
2018-05-16,63
2018-05-17,63
2018-05-18,63
2018-05-19,63
2018-05-20,63
2018-05-21,63
2018-05-22,63
2018-05-23,63
2018-05-24,63
2018-05-25,63
2018-05-26,63
2018-05-27,63
2018-05-28,63
2018-05-29,63
2018-05-30,63
2018-05-31,63
2018-06-01,63
2018-06-02,63
2018-06-03,63
2018-06-04,63
2018-06-05,63
2018-06-06,63
2018-06-07,63
2018-06-08,63
2018-06-09,63
2018-06-10,63
2018-06-11,63
2018-06-12,63
2018-06-13,63
2018-06-14,63
2018-06-15,63
2018-06-16,63
2018-06-17,63
2018-06-18,63
2018-06-19,63
2018-06-20,63
2018-06-21,63
2018-06-22,63
2018-06-23,63
2018-06-24,63
2018-06-25,63
2018-06-26,63
2018-06-27,63
2018-06-28,63
2018-06-29,63
2018-06-30,63
2018-07-01,63
2018-07-02,63
2018-07-03,63
2018-07-04,63
2018-07-05,63
2018-07-06,63
2018-07-07,63
2018-07-08,63
2018-07-09,63
2018-07-10,63
2018-07-11,63
2018-07-12,63
2018-07-13,63
2018-07-14,63
2018-07-15,63
2018-07-16,63
2018-07-17,63
2018-07-18,63
2018-07-19,63
2018-07-20,63
2018-07-21,63
2018-07-22,63
2018-07-23,63
2018-07-24,63
2018-07-25,63
2018-07-26,63
2018-07-27,63
2018-07-28,63
2018-07-29,63
2018-07-30,63
2018-07-31,63
2018-08-01,63
2018-08-02,63
2018-08-03,63
2018-08-04,63
2018-08-05,63
2018-08-06,63
2018-08-07,63
2018-08-08,63
2018-08-09,63
2018-08-10,63
2018-08-11,63
2018-08-12,63
2018-08-14,63
2018-08-16,63
2018-08-17,63
2018-08-18,63
2018-08-19,63
2018-08-20,63
2018-08-21,63
2018-08-22,63
2018-08-23,63
2018-08-24,63
2018-08-25,63
2018-08-26,63
2018-08-27,63
2018-08-28,63
2018-08-29,63
2018-08-30,63
2018-08-31,63
2018-09-01,63
2018-09-02,63
2018-09-03,63
2018-09-04,63
2018-09-05,63
2018-09-06,63
2018-09-07,63
2018-09-08,63
2018-09-09,63
2018-09-10,63
2018-09-11,63
2018-09-12,63
2018-09-13,63
2018-09-14,63
2018-09-15,63
2018-09-16,63
2018-09-17,63
2018-09-18,63
2018-09-19,63
2018-09-20,63
2018-09-21,63
2018-09-22,63
2018-09-23,63
2018-09-24,63
2018-09-25,63
2018-09-26,63
2018-09-27,63
2018-09-28,63
2018-09-29,63
2018-09-30,63
2018-10-02,63
2018-10-03,63
2018-10-04,63
2018-10-05,63
2018-10-06,63
2018-10-07,63
2018-10-08,63
2018-10-09,63
2018-10-10,63
2018-10-11,63
2018-10-12,63
2018-10-13,63
2018-10-14,63
2018-10-15,63
2018-10-16,63
2018-10-17,63
2018-10-18,63
2018-10-19,63
2018-10-20,63
2018-10-21,63
2018-10-22,63
2018-10-23,63
2018-10-24,63
2018-10-25,63
2018-10-26,63
2018-10-27,63
2018-10-28,63
2018-10-29,63
2018-10-30,63
2018-10-31,63
2018-11-01,63
2018-11-03,63
2018-11-04,63
2018-11-05,63
2018-11-06,63
2018-11-07,63
2018-11-08,63
2018-11-09,63
2018-11-10,63
2018-11-11,63
2018-11-12,63
2018-11-13,63
2018-11-14,63
2018-11-15,63
2018-11-16,63
2018-11-17,63
2018-11-18,63
2018-11-19,63
2018-11-20,63
2018-11-21,63
2018-11-22,63
2018-11-23,63
2018-11-24,63
2018-11-25,63
2018-11-26,63
2018-11-27,63
2018-11-28,63
2018-11-29,63
2018-12-01,63
2018-12-02,63
2018-12-03,63
2018-12-04,63
2018-12-05,63
2018-12-07,63
2018-12-09,66
2018-12-10,66
2018-12-11,66
2018-12-12,66
2018-12-13,66
2018-12-14,66
2018-12-15,66
2018-12-16,66
2018-12-17,66
2018-12-18,66
2018-12-19,66
2018-12-20,66
2018-12-21,66
2018-12-22,66
2018-12-23,66
2018-12-24,66
2018-12-25,66
2018-12-26,66
2018-12-27,66
2018-12-28,66
2018-12-29,66
2018-12-30,66
2018-12-31,66
2019-01-01,66
2019-01-02,66
2019-01-03,66
2019-01-04,66
2019-01-05,66
2019-01-06,66
2019-01-08,66
2019-01-10,66
2019-01-11,66
2019-01-12,66
2019-01-13,66
2019-01-14,66
2019-01-15,66
2019-01-16,66
2019-01-17,66
2019-01-18,66
2019-01-19,66
2019-01-20,66
2019-01-21,66
2019-01-22,66
2019-01-23,66
2019-01-24,66
2019-01-25,66
2019-01-26,66
2019-01-27,66
2019-01-28,66
2019-01-29,66
2019-01-30,66
2019-01-31,66
2019-02-01,66
2019-02-02,66
2019-02-03,66
2019-02-04,66
2019-02-05,66
2019-02-06,66
2019-02-07,66
2019-02-08,66
2019-02-09,66
2019-02-10,66
2019-02-11,66
2019-02-12,66
2019-02-13,66
2019-02-14,66
2019-02-15,66
2019-02-16,66
2019-02-17,66
2019-02-18,66
2019-02-19,66
2019-02-20,66
2019-02-21,66
2019-02-22,66
2019-02-23,66
2019-02-24,66
2019-02-25,66
2019-02-26,66
2019-02-27,66
2019-02-28,66
2019-03-01,66
2019-03-02,66
2019-03-03,66
2019-03-04,66
2019-03-05,66
2019-03-06,66
2019-03-07,66
2019-03-08,66
2019-03-09,66
2019-03-10,66
2019-03-11,66
2019-03-12,66
2019-03-13,66
2019-03-14,66
2019-03-15,66
2019-03-16,66
2019-03-17,66
2019-03-18,66
2019-03-19,66
2019-03-20,66
2019-03-21,66
2019-03-22,66
2019-03-23,66
2019-03-24,66
2019-03-25,66
2019-03-26,66
2019-03-27,66
2019-03-28,66
2019-03-29,66
2019-03-30,66
2019-03-31,66
2019-04-01,66
2019-04-02,66
2019-04-03,66
2019-04-04,66
2019-04-05,66
2019-04-06,66
2019-04-07,66
2019-04-08,66
2019-04-09,66
2019-04-10,66
2019-04-11,66
2019-04-12,66
2019-04-13,66
2019-04-14,66
2019-04-15,66
2019-04-16,66
2019-04-17,66
2019-04-18,66
2019-04-19,66
2019-04-20,66
2019-04-21,66
2019-04-22,66
2019-04-23,66
2019-04-24,66
2019-04-25,66
2019-04-26,66
2019-04-27,66
2019-04-28,66
2019-04-29,66
2019-04-30,66
2019-05-01,66
2019-05-02,66
2019-05-03,66
2019-05-04,66
2019-05-05,66
2019-05-06,66
2019-05-07,66
2019-05-08,66
2019-05-09,66
2019-05-10,66
2019-05-11,66
2019-05-12,66
2019-05-13,66
2019-05-14,66
2019-05-15,66
2019-05-16,66
2019-05-17,66
2019-05-18,66
2019-05-19,66
2019-05-20,66
2019-05-21,66
2019-05-22,66
2019-05-23,66
2019-05-24,66
2019-05-25,66
2019-05-26,66
2019-05-27,66
2019-05-28,66
2019-05-29,66
2019-05-30,66
2019-05-31,66
2019-06-01,66
2019-06-02,66
2019-06-03,66
2019-06-04,66
2019-06-05,66
2019-06-06,66
2019-06-07,66
2019-06-08,66
2019-06-09,66
2019-06-10,66
2019-06-11,66
2019-06-12,66
2019-06-13,66
2019-06-14,66
2019-06-15,66
2019-06-16,66
2019-06-17,66
2019-06-18,66
2019-06-19,66
2019-06-20,66
2019-06-21,66
2019-06-22,66
2019-06-23,66
2019-06-24,66
2019-06-25,66
2019-06-26,66
2019-06-27,66
2019-06-28,66
2019-06-29,66
2019-06-30,66
2019-07-01,66
2019-07-02,66
2019-07-03,66
2019-07-04,66
2019-07-05,69
2019-07-06,69
2019-07-07,69
2019-07-08,69
2019-07-09,69
2019-07-10,69
2019-07-11,69
2019-07-12,69
2019-07-13,69
2019-07-14,69
2019-07-15,69
2019-07-16,69
2019-07-17,69
2019-07-18,69
2019-07-19,69
2019-07-20,69
2019-07-21,69
2019-07-22,69
2019-07-23,69
2019-07-24,69
2019-07-25,69
2019-07-26,69
2019-07-27,69
2019-07-28,69
2019-07-29,69
2019-07-30,69
2019-07-31,69
2019-08-01,69
2019-08-02,69
2019-08-03,69
2019-08-04,69
2019-08-05,69
2019-08-06,69
2019-08-07,69
2019-08-08,69
2019-08-09,69
2019-08-10,69
2019-08-11,69
2019-08-12,69
2019-08-13,69
2019-08-14,69
2019-08-15,69
2019-08-16,69
2019-08-17,69
2019-08-18,69
2019-08-19,69
2019-08-20,69
2019-08-21,69
2019-08-22,69
2019-08-23,69
2019-08-24,69
2019-08-24,69
2019-08-25,69
2019-08-25,69
2019-08-26,69
2019-08-26,69
2019-08-27,69
