date_obj,Onyx price
2016-04-18,3023361
2016-04-19,3023361
2016-04-20,3023361
2016-04-21,3023361
2016-04-22,3023361
2016-04-23,3023361
2016-04-24,3023361
2016-04-25,3023361
2016-04-26,3023361
2016-04-27,3023361
2016-04-28,3023361
2016-04-29,3023361
2016-04-30,3023361
2016-05-01,3023361
2016-05-02,3023361
2016-05-03,3023361
2016-05-04,3023361
2016-05-05,3097059
2016-05-06,3097059
2016-05-07,3097059
2016-05-08,3097059
2016-05-09,3097059
2016-05-10,3097059
2016-05-11,3097059
2016-05-12,3097059
2016-05-13,3097059
2016-05-14,3097059
2016-05-15,2948826
2016-05-16,2948826
2016-05-17,2948826
2016-05-18,2948826
2016-05-19,2948826
2016-05-22,2948826
2016-05-23,2948826
2016-05-24,2948826
2016-05-25,2948826
2016-05-26,2948826
2016-05-27,2948826
2016-05-28,2948826
2016-05-29,2948826
2016-05-30,2948826
2016-05-31,2948826
2016-06-01,2948826
2016-06-02,2948826
2016-06-03,2948826
2016-06-04,2948826
2016-06-05,2948826
2016-06-06,2948826
2016-06-07,2948826
2016-06-08,2948826
2016-06-09,2948826
2016-06-10,2948826
2016-06-11,2948826
2016-06-12,2948826
2016-06-13,2948826
2016-06-14,2948826
2016-06-15,2948826
2016-06-16,2948826
2016-06-17,2948826
2016-06-18,2948826
2016-06-19,2948826
2016-06-20,2948826
2016-06-21,2948826
2016-06-22,2948826
2016-06-23,2948826
2016-06-24,2948826
2016-06-25,2948826
2016-06-26,2948826
2016-06-27,2948826
2016-06-28,3002499
2016-06-29,3002499
2016-06-30,3002499
2016-07-01,3002499
2016-07-02,3002499
2016-07-03,3002499
2016-07-04,3002499
2016-07-05,3002499
2016-07-06,3002499
2016-07-07,3002499
2016-07-08,3002499
2016-07-09,3002499
2016-07-10,3002499
2016-07-11,3002499
2016-07-12,3002499
2016-07-13,3002499
2016-07-14,3002499
2016-07-15,3002499
2016-07-16,3002499
2016-07-17,3002499
2016-07-18,3002499
2016-07-23,3002499
2016-07-24,3002499
2016-07-25,3002499
2016-07-26,3002499
2016-07-27,3002499
2016-07-28,3002499
2016-07-29,3002499
2016-07-30,3002499
2016-07-31,3002499
2016-08-01,3002499
2016-08-02,3002499
2016-08-03,3002499
2016-08-04,3002499
2016-08-05,3002499
2016-08-06,3002499
2016-08-07,3002499
2016-08-08,3002499
2016-08-09,3002499
2016-08-10,3002499
2016-08-11,3002499
2016-08-12,3002499
2016-08-13,3002499
2016-08-14,3002499
2016-08-15,3002499
2016-08-16,3002499
2016-08-17,3002499
2016-08-18,3002499
2016-08-19,3002499
2016-08-20,3002499
2016-08-21,3002499
2016-08-22,3002499
2016-08-23,3002499
2016-08-24,3002499
2016-08-25,3002499
2016-08-26,3002499
2016-08-28,3053001
2016-08-31,3053001
2016-09-01,3053001
2016-09-02,3053001
2016-09-03,3053001
2016-09-04,3053001
2016-09-05,3053001
2016-09-06,3053001
2016-09-07,3053001
2016-09-08,3053001
2016-09-09,3053001
2016-09-10,3053001
2016-09-11,3053001
2016-09-12,3053001
2016-09-13,3053001
2016-09-14,3053001
2016-09-15,3053001
2016-09-16,3053001
2016-09-17,3053001
2016-09-18,3053001
2016-09-19,3053001
2016-09-20,3053001
2016-09-21,3053001
2016-09-22,3053001
2016-09-23,3053001
2016-09-24,3053001
2016-09-25,3053001
2016-09-26,3053001
2016-09-27,3053001
2016-09-28,3053001
2016-09-29,3053001
2016-09-30,3053001
2016-10-01,3053001
2016-10-02,3053001
2016-10-03,3053001
2016-10-04,3053001
2016-10-05,3053001
2016-10-06,3053001
2016-10-07,3053001
2016-10-08,3053001
2016-10-09,3053001
2016-10-10,3053001
2016-10-11,3053001
2016-10-12,3053001
2016-10-13,3053001
2016-10-14,3053001
2016-10-15,3053001
2016-10-16,3053001
2016-10-17,3053001
2016-10-18,3053001
2016-10-19,3053001
2016-10-20,3053001
2016-10-21,3053001
2016-10-22,3053001
2016-10-23,3053001
2016-10-24,3053001
2016-10-25,3053001
2016-10-26,3053001
2016-10-27,3053001
2016-10-28,3053001
2016-10-29,3053001
2016-10-30,3053001
2016-10-31,3053001
2016-11-01,3053001
2016-11-02,3053001
2016-11-03,3053001
2016-11-04,3053001
2016-11-05,3038047
2016-11-06,3038047
2016-11-07,3038047
2016-11-08,3038047
2016-11-09,3038047
2016-11-10,3038047
2016-11-11,3038047
2016-11-12,3038047
2016-11-13,3038047
2016-11-14,3038047
2016-12-07,3038047
2016-12-08,3038047
2016-12-09,3038047
2016-12-10,3038047
2016-12-11,3038047
2016-12-12,3038047
2016-12-13,3038047
2016-12-14,3038047
2016-12-15,3038047
2016-12-16,3038047
2016-12-17,3038047
2016-12-18,3038047
2016-12-19,3038047
2016-12-20,3038047
2016-12-21,3038047
2016-12-22,3038047
2016-12-23,3038047
2016-12-24,3038047
2016-12-25,3038047
2016-12-26,3038047
2016-12-27,3038047
2016-12-28,3038047
2016-12-29,3038047
2016-12-30,3038047
2016-12-31,3038047
2017-01-01,3038047
2017-01-02,3038047
2017-01-03,3038047
2017-01-04,3038047
2017-01-05,3038047
2017-01-06,3018152
2017-01-07,3018152
2017-01-08,3018152
2017-01-09,3018152
2017-01-10,3018152
2017-01-11,3018152
2017-01-12,3018152
2017-01-13,3018152
2017-01-14,3018152
2017-01-15,3018152
2017-01-16,3018152
2017-01-17,3018152
2017-01-18,3018152
2017-01-19,3018152
2017-01-20,3018152
2017-01-21,3018152
2017-01-22,3018152
2017-01-27,3018152
2017-01-28,3018152
2017-01-29,3018152
2017-01-30,3018152
2017-01-31,3018152
2017-02-01,3018152
2017-02-02,3018152
2017-02-03,3018152
2017-02-04,3018152
2017-02-05,3018152
2017-02-06,3018152
2017-02-07,3018152
2017-02-08,3018152
2017-02-09,3018152
2017-02-10,3018152
2017-02-11,2995001
2017-02-12,2995001
2017-02-13,2995001
2017-02-14,2995001
2017-02-15,2995001
2017-02-16,2995001
2017-02-18,2995001
2017-02-19,2995001
2017-02-20,2995001
2017-02-21,2995001
2017-02-22,2995001
2017-02-23,2995001
2017-02-24,2995001
2017-02-25,2995001
2017-02-26,2995001
2017-02-27,2995001
2017-02-28,2995001
2017-03-01,2995001
2017-03-02,2995001
2017-03-03,2995001
2017-03-04,2995001
2017-03-05,2995001
2017-03-06,2995001
2017-03-07,2995001
2017-03-08,2995001
2017-03-09,2995001
2017-03-10,2995001
2017-03-11,2995001
2017-03-12,2995001
2017-03-13,2995001
2017-03-14,2995001
2017-03-15,2995001
2017-03-16,2995001
2017-03-17,2995001
2017-03-18,2995001
2017-03-19,2995001
2017-03-20,2995001
2017-03-21,2995001
2017-03-22,2995001
2017-03-23,2995001
2017-03-24,2995001
2017-03-25,2995001
2017-03-26,2995001
2017-03-27,2995001
2017-03-28,2995001
2017-03-29,2995001
2017-03-30,2995001
2017-03-31,3026994
2017-04-01,3026994
2017-04-02,3026994
2017-04-03,3026994
2017-04-04,3026994
2017-04-12,3026994
2017-04-13,3026994
2017-04-14,3026994
2017-04-15,3026994
2017-04-16,3026994
2017-04-17,3026994
2017-04-18,3026994
2017-04-19,3026994
2017-04-20,3026994
2017-04-21,3026994
2017-04-22,3026994
2017-04-23,3026994
2017-04-24,3026994
2017-04-25,3026994
2017-04-26,3026994
2017-04-27,3026994
2017-04-28,3026994
2017-04-29,3026994
2017-04-30,3026994
2017-05-01,3026994
2017-05-02,3026994
2017-05-03,3026994
2017-05-04,3026994
2017-05-05,3026994
2017-05-06,3026994
2017-05-07,3026994
2017-05-08,3026994
2017-05-09,3026994
2017-05-10,3026994
2017-05-11,3026994
2017-05-12,3026994
2017-05-13,3026994
2017-05-14,3026994
2017-05-15,3026994
2017-05-16,3026994
2017-05-17,3007320
2017-05-18,3007320
2017-05-19,3007320
2017-05-20,3007320
2017-05-21,3007320
2017-05-22,3007320
2017-05-23,3007320
2017-05-24,3007320
2017-05-25,3007320
2017-05-26,3007320
2017-05-27,3007320
2017-05-28,3007320
2017-05-29,3007320
2017-05-30,3007320
2017-05-31,3007320
2017-06-01,3007320
2017-06-02,3007320
2017-06-03,3007320
2017-06-06,3007320
2017-06-07,3007320
2017-06-08,3007320
2017-06-09,3007320
2017-06-10,3007320
2017-06-11,3007320
2017-06-12,3007320
2017-06-13,3007320
2017-06-14,3007320
2017-06-15,3007320
2017-06-16,3007320
2017-06-17,3007320
2017-06-18,3007320
2017-06-19,3007320
2017-06-20,2985041
2017-06-21,2985041
2017-06-22,2985041
2017-06-23,2985041
2017-06-24,2985041
2017-06-25,2985041
2017-06-26,2985041
2017-06-27,2985041
2017-06-28,2985041
2017-06-29,2985041
2017-06-30,2985041
2017-07-01,2985041
2017-07-02,2985041
2017-07-03,2985041
2017-07-04,2985041
2017-07-05,2985041
2017-07-06,2985041
2017-07-07,2985041
2017-07-08,2985041
2017-07-13,2985041
2017-07-14,2985041
2017-07-15,2985041
2017-07-16,2985041
2017-07-17,2985041
2017-07-18,2985041
2017-07-19,2985041
2017-07-20,2985041
2017-07-21,2985041
2017-07-22,2985041
2017-07-23,2985041
2017-07-24,2985041
2017-07-25,2985041
2017-07-26,2985041
2017-07-27,2985041
2017-07-28,2985041
2017-07-29,2985041
2017-07-30,2985041
2017-07-31,2985041
2017-08-01,2985041
2017-08-02,2985041
2017-08-03,2985041
2017-08-04,2985041
2017-08-05,2985041
2017-08-06,2985041
2017-08-09,3042380
2017-08-10,3042380
2017-08-11,3042380
2017-08-12,3042380
2017-08-13,3042380
2017-08-14,3042380
2017-08-15,3042380
2017-08-17,3042380
2017-08-18,3042380
2017-08-19,3042380
2017-08-20,3042380
2017-08-21,3042380
2017-08-22,3042380
2017-08-23,3042380
2017-08-24,3042380
2017-08-25,3042380
2017-08-26,3042380
2017-08-27,3042380
2017-08-28,3042380
2017-08-29,3042380
2017-08-30,3042380
2017-08-31,3042380
2017-09-01,3042380
2017-09-02,3042380
2017-09-03,3042380
2017-09-04,3042380
2017-09-05,3042380
2017-09-06,3042380
2017-09-07,3042380
2017-09-08,3042380
2017-09-09,3042380
2017-09-10,3042380
2017-09-11,3042380
2017-09-12,3042380
2017-09-13,3042380
2017-09-14,3042380
2017-09-15,3042380
2017-09-16,3042380
2017-09-17,3042380
2017-09-19,3042380
2017-09-20,3042380
2017-09-21,3042380
2017-09-22,3042380
2017-09-23,3042380
2017-09-24,3042380
2017-09-25,3042380
2017-09-26,3042380
2017-09-27,3042380
2017-09-28,3008002
2017-09-29,3008002
2017-09-30,3008002
2017-10-01,3008002
2017-10-02,3008002
2017-10-03,3008002
2017-10-04,3008002
2017-10-05,3008002
2017-10-06,3008002
2017-10-07,3008002
2017-10-08,3008002
2017-10-09,3008002
2017-10-10,3008002
2017-10-11,3008002
2017-10-12,3008002
2017-10-13,3008002
2017-10-14,3008002
2017-10-15,3008002
2017-10-16,3008002
2017-10-17,3008002
2017-10-18,3008002
2017-10-19,3008002
2017-10-20,3008002
2017-10-21,3008002
2017-10-22,3008002
2017-10-23,3008002
2017-10-24,3008002
2017-10-25,3008002
2017-10-26,3008002
2017-10-27,3008002
2017-10-28,3008002
2017-10-29,3008002
2017-10-30,3008002
2017-10-31,3008002
2017-11-01,3008002
2017-11-02,3008002
2017-11-03,3008002
2017-11-04,3008002
2017-11-05,3008002
2017-11-06,3008002
2017-11-07,3008002
2017-11-08,3008002
2017-11-09,3008002
2017-11-10,3008002
2017-11-11,3008002
2017-11-12,2917989
2017-11-13,2917989
2017-11-14,2917989
2017-11-15,2917989
2017-11-16,2917989
2017-11-17,2917989
2017-11-18,2917989
2017-11-19,2917989
2017-11-20,2917989
2017-11-21,2917989
2017-11-22,2917989
2017-11-23,2917989
2017-11-24,2917989
2017-11-25,2917989
2017-11-26,2917989
2017-11-27,2917989
2017-11-28,2917989
2017-11-29,2917989
2017-11-30,2917989
2017-12-01,2917989
2017-12-02,2917989
2017-12-03,2917989
2017-12-04,2917989
2017-12-05,2917989
2017-12-06,2917989
2017-12-07,2917989
2017-12-08,2917989
2017-12-09,2917989
2017-12-10,2917989
2017-12-11,2917989
2017-12-12,2917989
2017-12-14,2917989
2017-12-15,2917989
2017-12-16,2917989
2017-12-17,2917989
2017-12-18,2917989
2017-12-19,2917989
2017-12-20,2875890
2017-12-21,2875890
2017-12-22,2875890
2017-12-23,2875890
2017-12-24,2875890
2017-12-25,2875890
2017-12-26,2875890
2017-12-27,2875890
2017-12-28,2875890
2017-12-29,2875890
2017-12-30,2875890
2017-12-31,2875890
2018-01-01,2875890
2018-01-02,2875890
2018-01-03,2875890
2018-01-04,2875890
2018-01-05,2875890
2018-01-06,2875890
2018-01-07,2875890
2018-01-08,2875890
2018-01-09,2875890
2018-01-10,2875890
2018-01-11,2875890
2018-01-12,2875890
2018-01-13,2875890
2018-01-14,2875890
2018-01-15,2875890
2018-01-16,2875890
2018-01-17,2875890
2018-01-18,2875890
2018-01-19,2875890
2018-01-20,2875890
2018-01-21,2875890
2018-01-22,2875890
2018-01-23,2875890
2018-01-24,2897466
2018-01-25,2897466
2018-01-26,2897466
2018-01-27,2897466
2018-01-28,2897466
2018-01-29,2897466
2018-01-31,2897466
2018-02-01,2897466
2018-02-02,2897466
2018-02-03,2897466
2018-02-04,2897466
2018-02-05,2897466
2018-02-06,2897466
2018-02-07,2897466
2018-02-08,2897466
2018-02-09,2897466
2018-02-10,2897466
2018-02-11,2897466
2018-02-12,2897466
2018-02-13,2897466
2018-02-14,2897466
2018-02-15,2897466
2018-02-16,2897466
2018-02-17,2897466
2018-02-18,2897466
2018-02-19,2897466
2018-02-20,2897466
2018-02-21,2803529
2018-02-22,2803529
2018-02-23,2803529
2018-02-24,2803529
2018-02-25,2803529
2018-02-26,2803529
2018-02-27,2803529
2018-03-01,2803529
2018-03-02,2803529
2018-03-03,2803529
2018-03-04,2803529
2018-03-05,2803529
2018-03-06,2803529
2018-03-07,2803529
2018-03-08,2803529
2018-03-09,2803529
2018-03-10,2803529
2018-03-11,2803529
2018-03-12,2803529
2018-03-13,2803529
2018-03-14,2803529
2018-03-15,2803529
2018-03-16,2803529
2018-03-17,2803529
2018-03-18,2894943
2018-03-19,2894943
2018-03-20,2894943
2018-03-21,2894943
2018-03-23,2894943
2018-03-24,2894943
2018-03-26,2894943
2018-03-27,2894943
2018-03-28,2894943
2018-03-29,2894943
2018-03-30,2894943
2018-03-31,2894943
2018-04-01,2894943
2018-04-02,2894943
2018-04-03,2894943
2018-04-04,2894943
2018-04-05,2894943
2018-04-06,2894943
2018-04-08,2894943
2018-04-09,2894943
2018-04-10,2894943
2018-04-11,2894943
2018-04-12,2894943
2018-04-13,2894943
2018-04-14,2894943
2018-04-15,2932143
2018-04-16,2932143
2018-04-17,2932143
2018-04-18,2932143
2018-04-19,2932143
2018-04-20,2932143
2018-04-21,2932143
2018-04-22,2932143
2018-04-23,2932143
2018-04-24,2932143
2018-04-25,2932143
2018-04-26,2932143
2018-04-27,2932143
2018-04-28,2932143
2018-04-29,2932143
2018-04-30,2932143
2018-05-01,2932143
2018-05-02,2932143
2018-05-04,2932143
2018-05-05,2932143
2018-05-06,2932143
2018-05-07,2932143
2018-05-08,2932143
2018-05-09,2932143
2018-05-10,2954841
2018-05-11,2954841
2018-05-12,2954841
2018-05-13,2954841
2018-05-14,2954841
2018-05-15,2954841
2018-05-16,2954841
2018-05-17,2954841
2018-05-18,2954841
2018-05-19,2954841
2018-05-20,2954841
2018-05-21,2954841
2018-05-22,2954841
2018-05-23,2954841
2018-05-24,2954841
2018-05-25,2954841
2018-05-26,2954841
2018-05-27,2954841
2018-05-28,2954841
2018-05-29,2954841
2018-05-30,2954841
2018-05-31,3015620
2018-06-01,3015620
2018-06-02,3015620
2018-06-03,3015620
2018-06-04,3015620
2018-06-05,3015620
2018-06-06,3015620
2018-06-07,3015620
2018-06-08,3015620
2018-06-09,3015620
2018-06-10,3015620
2018-06-11,3015620
2018-06-12,3015620
2018-06-13,3015620
2018-06-14,3015620
2018-06-15,3015620
2018-06-16,3015620
2018-06-17,3015620
2018-06-18,3015620
2018-06-19,2909411
2018-06-20,2909411
2018-06-21,2909411
2018-06-22,2909411
2018-06-23,2909411
2018-06-24,2909411
2018-06-25,2909411
2018-06-26,2909411
2018-06-27,2909411
2018-06-28,2909411
2018-06-29,2909411
2018-06-30,2909411
2018-07-01,2909411
2018-07-02,2909411
2018-07-03,2909411
2018-07-04,2909411
2018-07-05,2909411
2018-07-06,2909411
2018-07-07,2909411
2018-07-08,2909411
2018-07-09,2909411
2018-07-10,2909411
2018-07-11,2909411
2018-07-12,2909411
2018-07-13,2909411
2018-07-14,2909411
2018-07-15,2909411
2018-07-16,2909411
2018-07-17,2909411
2018-07-18,2909411
2018-07-19,2909411
2018-07-20,2909411
2018-07-21,2909411
2018-07-22,2909411
2018-07-23,2909411
2018-07-24,2909411
2018-07-25,2909411
2018-07-26,2909411
2018-07-27,2909411
2018-07-28,2909411
2018-07-29,2909411
2018-07-30,2909411
2018-07-31,3021807
2018-08-01,3021807
2018-08-02,3021807
2018-08-03,3021807
2018-08-04,3021807
2018-08-05,3021807
2018-08-06,3021807
2018-08-07,3021807
2018-08-08,3021807
2018-08-09,3021807
2018-08-10,3021807
2018-08-11,3021807
2018-08-12,3021807
2018-08-14,3021807
2018-08-16,3021807
2018-08-17,3021807
2018-08-18,3021807
2018-08-19,3021807
2018-08-20,3021807
2018-08-21,3021807
2018-08-22,3021807
2018-08-23,3064929
2018-08-24,3064929
2018-08-25,3064929
2018-08-26,3064929
2018-08-27,3064929
2018-08-28,3064929
2018-08-29,3064929
2018-08-30,3064929
2018-08-31,3064929
2018-09-01,3064929
2018-09-02,3064929
2018-09-03,3064929
2018-09-04,3064929
2018-09-05,3064929
2018-09-06,3064929
2018-09-07,3064929
2018-09-08,3064929
2018-09-09,3064929
2018-09-10,3064929
2018-09-11,3064929
2018-09-12,3064929
2018-09-13,3064929
2018-09-14,3064929
2018-09-15,3064929
2018-09-16,3064929
2018-09-17,3064929
2018-09-18,3037536
2018-09-19,3037536
2018-09-20,3037536
2018-09-21,3037536
2018-09-22,3037536
2018-09-23,3037536
2018-09-24,3037536
2018-09-25,3037536
2018-09-26,3037536
2018-09-27,3037536
2018-09-28,3037536
2018-09-29,3037536
2018-09-30,3037536
2018-10-02,3037536
2018-10-03,3037536
2018-10-04,3037536
2018-10-05,3037536
2018-10-06,3037536
2018-10-07,3037536
2018-10-08,3037536
2018-10-09,3037536
2018-10-10,3037536
2018-10-11,3037536
2018-10-12,3037536
2018-10-13,3036700
2018-10-14,3036700
2018-10-15,3036700
2018-10-16,3036700
2018-10-17,3036700
2018-10-18,3036700
2018-10-19,3036700
2018-10-20,3036700
2018-10-21,3036700
2018-10-22,3036700
2018-10-23,3036700
2018-10-24,3036700
2018-10-25,3036700
2018-10-26,3036700
2018-10-27,3036700
2018-10-28,3036700
2018-10-29,3036700
2018-10-30,3036700
2018-10-31,3036700
2018-11-01,3036700
2018-11-03,3036700
2018-11-04,3036700
2018-11-05,3092900
2018-11-06,3092900
2018-11-07,3092900
2018-11-08,3092900
2018-11-09,3092900
2018-11-10,3092900
2018-11-11,3092900
2018-11-12,3092900
2018-11-13,3092900
2018-11-15,3092900
2018-11-16,3092900
2018-11-17,3092900
2018-11-18,3092900
2018-11-19,3092900
2018-11-20,3092900
2018-11-21,3092900
2018-11-22,3092900
2018-11-23,3196736
2018-11-24,3196736
2018-11-25,3196736
2018-11-26,3196736
