date_obj,Grog price
2016-05-09,3145
2016-05-10,3145
2016-05-11,3145
2016-05-12,3145
2016-05-13,3145
2016-05-14,3145
2016-05-15,3145
2016-05-16,3145
2016-05-17,3145
2016-05-18,3145
2016-05-19,3145
2016-05-22,3145
2016-05-23,3145
2016-05-24,3145
2016-05-25,3145
2016-05-26,3145
2016-05-27,2992
2016-05-28,2992
2016-05-29,2992
2016-05-30,2992
2016-05-31,2992
2016-06-01,2992
2016-06-02,2992
2016-06-03,2992
2016-06-04,2992
2016-06-05,2992
2016-06-06,2992
2016-06-07,2992
2016-06-08,2992
2016-06-09,2992
2016-06-10,2992
2016-06-11,2992
2016-06-12,2992
2016-06-13,2992
2016-06-14,2992
2016-06-15,2992
2016-06-16,2992
2016-06-17,2992
2016-06-18,2992
2016-06-19,2992
2016-06-20,2992
2016-06-21,2992
2016-06-22,2992
2016-06-23,2992
2016-06-24,2992
2016-06-25,2992
2016-06-26,2992
2016-06-27,2992
2016-06-28,2992
2016-06-29,2992
2016-06-30,2992
2016-07-01,2856
2016-07-02,2856
2016-07-03,2856
2016-07-04,2856
2016-07-05,2856
2016-07-06,2856
2016-07-07,2856
2016-07-08,2856
2016-07-09,2856
2016-07-10,2856
2016-07-11,2856
2016-07-12,2856
2016-07-13,2856
2016-07-14,2856
2016-07-15,2856
2016-07-16,2856
2016-07-17,2856
2016-07-18,2856
2016-07-23,2856
2016-07-24,2856
2016-07-25,2856
2016-07-26,2856
2016-07-27,2856
2016-07-28,2856
2016-07-29,2856
2016-07-30,2856
2016-07-31,2856
2016-08-01,2856
2016-08-02,2856
2016-08-03,2856
2016-08-04,2856
2016-08-05,2856
2016-08-06,2856
2016-08-07,2856
2016-08-08,2856
2016-08-09,2856
2016-08-10,2856
2016-08-11,2856
2016-08-12,2856
2016-08-13,2856
2016-08-14,2856
2016-08-15,2730
2016-08-16,2730
2016-08-17,2730
2016-08-18,2730
2016-08-19,2730
2016-08-20,2730
2016-08-21,2730
2016-08-22,2730
2016-08-23,2730
2016-08-24,2730
2016-08-25,2730
2016-08-26,2730
2016-08-28,2730
2016-08-31,2730
2016-09-01,2730
2016-09-02,2730
2016-09-03,2730
2016-09-04,2730
2016-09-05,2730
2016-09-06,2730
2016-09-07,2730
2016-09-08,2730
2016-09-09,2730
2016-09-10,2730
2016-09-11,2730
2016-09-12,2730
2016-09-13,2730
2016-09-14,2730
2016-09-15,2730
2016-09-16,2730
2016-09-17,2730
2016-09-18,2730
2016-09-19,2730
2016-09-20,2730
2016-09-21,2730
2016-09-22,2730
2016-09-23,2730
2016-09-24,2730
2016-09-25,2730
2016-09-26,2730
2016-09-27,2730
2016-09-28,2730
2016-09-29,2730
2016-09-30,2730
2016-10-01,2730
2016-10-02,2730
2016-10-03,2730
2016-10-04,2730
2016-10-05,2730
2016-10-06,2730
2016-10-07,2730
2016-10-08,2730
2016-10-09,2730
2016-10-10,2730
2016-10-11,2730
2016-10-12,2730
2016-10-13,2730
2016-10-14,2730
2016-10-15,2730
2016-10-16,2730
2016-10-17,2596
2016-10-18,2596
2016-10-19,2596
2016-10-20,2596
2016-10-21,2596
2016-10-22,2596
2016-10-23,2596
2016-10-24,2596
2016-10-25,2596
2016-10-26,2596
2016-10-27,2596
2016-10-28,2596
2016-10-29,2596
2016-10-30,2596
2016-10-31,2596
2016-11-01,2596
2016-11-02,2596
2016-11-03,2596
2016-11-04,2596
2016-11-05,2596
2016-11-06,2596
2016-11-07,2596
2016-11-08,2596
2016-11-09,2596
2016-11-10,2596
2016-11-11,2596
2016-11-12,2596
2016-11-13,2596
2016-11-14,2596
2016-11-15,2596
2016-12-07,2596
2016-12-08,2467
2016-12-09,2467
2016-12-10,2467
2016-12-11,2467
2016-12-12,2467
2016-12-13,2467
2016-12-14,2467
2016-12-15,2467
2016-12-16,2467
2016-12-17,2467
2016-12-18,2467
2016-12-19,2467
2016-12-20,2467
2016-12-21,2467
2016-12-22,2467
2016-12-23,2467
2016-12-24,2467
2016-12-25,2467
2016-12-26,2467
2016-12-27,2467
2016-12-28,2467
2016-12-29,2467
2016-12-30,2467
2016-12-31,2467
2017-01-01,2467
2017-01-02,2467
2017-01-03,2467
2017-01-04,2467
2017-01-05,2467
2017-01-06,2467
2017-01-07,2467
2017-01-08,2467
2017-01-09,2467
2017-01-10,2467
2017-01-11,2467
2017-01-12,2467
2017-01-13,2467
2017-01-14,2467
2017-01-15,2467
2017-01-16,2467
2017-01-17,2467
2017-01-18,2467
2017-01-19,2467
2017-01-20,2467
2017-01-21,2467
2017-01-22,2467
2017-01-23,2384
2017-01-27,2384
2017-01-28,2384
2017-01-29,2384
2017-01-30,2384
2017-01-31,2384
2017-02-01,2384
2017-02-02,2384
2017-02-03,2384
2017-02-04,2384
2017-02-05,2384
2017-02-06,2384
2017-02-07,2384
2017-02-08,2384
2017-02-09,2384
2017-02-10,2384
2017-02-11,2384
2017-02-12,2384
2017-02-13,2384
2017-02-14,2384
2017-02-15,2384
2017-02-16,2384
2017-02-18,2384
2017-02-19,2384
2017-02-20,2384
2017-02-21,2384
2017-02-22,2384
2017-02-23,2384
2017-02-24,2384
2017-02-25,2384
2017-02-26,2384
2017-02-27,2384
2017-02-28,2384
2017-03-01,2384
2017-03-02,2384
2017-03-03,2384
2017-03-04,2384
2017-03-05,2384
2017-03-06,2384
2017-03-07,2384
2017-03-08,2384
2017-03-09,2384
2017-03-10,2384
2017-03-11,2267
2017-03-12,2267
2017-03-13,2267
2017-03-14,2267
2017-03-15,2267
2017-03-16,2267
2017-03-17,2267
2017-03-18,2267
2017-03-19,2267
2017-03-20,2267
2017-03-21,2267
2017-03-22,2267
2017-03-23,2267
2017-03-24,2267
2017-03-25,2267
2017-03-26,2267
2017-03-27,2267
2017-03-28,2267
2017-03-29,2267
2017-03-30,2267
2017-03-31,2267
2017-04-01,2267
2017-04-02,2267
2017-04-03,2267
2017-04-04,2267
2017-04-12,2267
2017-04-13,2267
2017-04-14,2267
2017-04-15,2267
2017-04-16,2267
2017-04-17,2267
2017-04-18,2267
2017-04-19,2267
2017-04-20,2267
2017-04-21,2155
2017-04-22,2155
2017-04-23,2155
2017-04-24,2155
2017-04-25,2155
2017-04-26,2155
2017-04-27,2155
2017-04-28,2155
2017-04-29,2155
2017-04-30,2155
2017-05-01,2155
2017-05-02,2155
2017-05-03,2155
2017-05-04,2155
2017-05-05,2155
2017-05-06,2155
2017-05-07,2155
2017-05-08,2155
2017-05-09,2155
2017-05-10,2155
2017-05-11,2155
2017-05-12,2155
2017-05-13,2155
2017-05-14,2155
2017-05-15,2155
2017-05-16,2155
2017-05-17,2155
2017-05-18,2155
2017-05-19,2155
2017-05-20,2155
2017-05-21,2155
2017-05-22,2155
2017-05-23,2155
2017-05-24,2155
2017-05-25,2155
2017-05-26,2155
2017-05-27,2155
2017-05-28,2155
2017-05-29,2155
2017-05-30,2155
2017-05-31,2155
2017-06-01,2155
2017-06-02,2155
2017-06-03,2155
2017-06-04,2155
2017-06-05,2155
2017-06-06,2155
2017-06-07,2155
2017-06-08,2155
2017-06-09,2155
2017-06-10,2068
2017-06-11,2068
2017-06-12,2068
2017-06-13,2068
2017-06-14,2068
2017-06-15,2068
2017-06-16,2068
2017-06-17,2068
2017-06-18,2068
2017-06-19,2068
2017-06-20,2068
2017-06-21,2068
2017-06-22,2068
2017-06-23,2068
2017-06-24,2068
2017-06-25,2068
2017-06-26,2068
2017-06-27,2068
2017-06-28,2068
2017-06-29,2068
2017-06-30,2068
2017-07-01,2068
2017-07-02,2068
2017-07-03,2068
2017-07-04,2068
2017-07-05,2068
2017-07-06,2068
2017-07-07,2068
2017-07-08,2068
2017-07-13,2068
2017-07-14,2068
2017-07-15,2068
2017-07-16,2068
2017-07-17,2068
2017-07-18,2068
2017-07-19,2068
2017-07-20,2068
2017-07-21,2068
2017-07-22,2068
2017-07-23,2068
2017-07-24,2068
2017-07-25,2068
2017-07-26,2068
2017-07-27,2068
2017-07-28,1977
2017-07-29,1977
2017-07-30,1977
2017-07-31,1977
2017-08-01,1977
2017-08-02,1977
2017-08-03,1977
2017-08-04,1977
2017-08-05,1977
2017-08-06,1977
2017-08-09,1977
2017-08-10,1977
2017-08-11,1977
2017-08-12,1977
2017-08-13,1977
2017-08-14,1977
2017-08-15,1977
2017-08-16,1977
2017-08-17,1977
2017-08-18,1977
2017-08-19,1977
2017-08-20,1977
2017-08-21,1977
2017-08-22,1977
2017-08-23,1977
2017-08-24,1977
2017-08-25,1977
2017-08-26,1977
2017-08-27,1977
2017-08-28,1977
2017-08-29,1977
2017-08-30,1977
2017-08-31,1977
2017-09-01,1977
2017-09-02,1977
2017-09-03,1977
2017-09-04,1977
2017-09-05,1977
2017-09-06,1977
2017-09-07,1977
2017-09-08,1977
2017-09-09,1977
2017-09-10,1977
2017-09-11,1977
2017-09-12,1977
2017-09-13,1977
2017-09-14,1977
2017-09-15,1977
2017-09-16,1977
2017-09-17,1977
2017-09-18,1977
2017-09-19,1977
2017-09-20,1977
2017-09-21,1977
2017-09-22,1977
2017-09-23,1880
2017-09-24,1880
2017-09-25,1880
2017-09-26,1880
2017-09-27,1880
2017-09-28,1880
2017-09-29,1880
2017-09-30,1880
2017-10-01,1880
2017-10-02,1880
2017-10-03,1880
2017-10-04,1880
2017-10-05,1880
2017-10-06,1880
2017-10-07,1880
2017-10-08,1880
2017-10-09,1880
2017-10-10,1880
2017-10-11,1897
2017-10-12,1897
2017-10-13,1897
2017-10-14,1897
2017-10-15,1897
2017-10-16,1897
2017-10-17,1897
2017-10-18,1897
2017-10-19,1897
2017-10-20,1897
2017-10-21,1897
2017-10-22,1897
2017-10-23,1897
2017-10-24,1897
2017-10-25,1897
2017-10-26,1897
2017-10-27,1897
2017-10-28,1897
2017-10-29,1897
2017-10-30,1897
2017-10-31,1897
2017-11-01,1897
2017-11-02,1897
2017-11-03,1897
2017-11-04,1897
2017-11-05,1897
2017-11-06,1897
2017-11-07,1897
2017-11-08,1897
2017-11-09,1897
2017-11-10,1897
2017-11-11,1846
2017-11-12,1846
2017-11-13,1846
2017-11-14,1846
2017-11-15,1846
2017-11-16,1846
2017-11-17,1846
2017-11-18,1846
2017-11-19,1846
2017-11-20,1846
2017-11-21,1846
2017-11-22,1846
2017-11-23,1846
2017-11-24,1846
2017-11-25,1846
2017-11-26,1846
2017-11-27,1846
2017-11-28,1846
2017-11-29,1846
2017-11-30,1846
2017-12-01,1846
2017-12-02,1846
2017-12-03,1846
2017-12-04,1846
2017-12-05,1846
2017-12-06,1846
2017-12-07,1846
2017-12-08,1846
2017-12-09,1846
2017-12-10,1846
2017-12-11,1846
2017-12-12,1846
2017-12-13,1846
2017-12-14,1846
2017-12-15,1846
2017-12-16,1846
2017-12-17,1846
2017-12-18,1846
2017-12-19,1765
2017-12-20,1765
2017-12-21,1765
2017-12-22,1765
2017-12-23,1765
2017-12-24,1765
2017-12-25,1765
2017-12-26,1765
2017-12-27,1765
2017-12-28,1765
2017-12-29,1765
2017-12-30,1765
2017-12-31,1765
2018-01-01,1765
2018-01-02,1765
2018-01-03,1765
2018-01-04,1765
2018-01-05,1765
2018-01-06,1765
2018-01-07,1765
2018-01-08,1765
2018-01-09,1765
2018-01-10,1765
2018-01-11,1765
2018-01-12,1765
2018-01-13,1765
2018-01-14,1765
2018-01-15,1765
2018-01-16,1765
2018-01-17,1765
2018-01-18,1765
2018-01-19,1765
2018-01-20,1765
2018-01-21,1765
2018-01-22,1765
2018-01-23,1765
2018-01-25,1676
2018-01-26,1676
2018-01-27,1676
2018-01-28,1676
2018-01-29,1676
2018-01-30,1676
2018-01-31,1676
2018-02-01,1676
2018-02-02,1676
2018-02-03,1676
2018-02-04,1676
2018-02-05,1676
2018-02-06,1676
2018-02-07,1676
2018-02-08,1676
2018-02-09,1676
2018-02-10,1676
2018-02-11,1676
2018-02-12,1592
2018-02-13,1592
2018-02-14,1592
2018-02-15,1592
2018-02-16,1592
2018-02-17,1592
2018-02-18,1592
2018-02-19,1592
2018-02-20,1592
2018-02-21,1592
2018-02-22,1592
2018-02-23,1592
2018-02-24,1592
2018-02-25,1592
2018-02-26,1592
2018-02-27,1592
2018-02-28,1592
2018-03-01,1592
2018-03-02,1592
2018-03-03,1592
2018-03-04,1592
2018-03-05,1592
2018-03-06,1592
2018-03-07,1512
2018-03-08,1512
2018-03-09,1512
2018-03-10,1512
2018-03-11,1512
2018-03-12,1512
2018-03-13,1512
2018-03-14,1512
2018-03-15,1512
2018-03-16,1512
2018-03-17,1512
2018-03-18,1512
2018-03-19,1512
2018-03-20,1512
2018-03-21,1512
2018-03-23,1440
2018-03-24,1440
2018-03-25,1440
2018-03-26,1440
2018-03-27,1440
2018-03-28,1440
2018-03-29,1440
2018-03-30,1440
2018-03-31,1440
2018-04-01,1440
2018-04-02,1440
2018-04-03,1440
2018-04-04,1440
2018-04-05,1440
2018-04-06,1440
2018-04-07,1440
2018-04-08,1440
2018-04-09,1440
2018-04-10,1440
2018-04-11,1440
2018-04-12,1384
2018-04-13,1384
2018-04-14,1384
2018-04-15,1384
2018-04-16,1384
2018-04-17,1384
2018-04-18,1384
2018-04-19,1384
2018-04-20,1384
2018-04-21,1384
2018-04-22,1384
2018-04-23,1384
2018-04-24,1384
2018-04-25,1384
2018-04-26,1384
2018-04-27,1384
2018-04-28,1384
2018-04-29,1384
2018-04-30,1384
2018-05-01,1384
2018-05-03,1384
2018-05-04,1384
2018-05-05,1384
2018-05-06,1384
2018-05-07,1384
2018-05-08,1315
2018-05-09,1315
2018-05-10,1315
2018-05-11,1315
2018-05-12,1315
2018-05-13,1315
2018-05-14,1315
2018-05-15,1315
2018-05-16,1315
2018-05-17,1315
2018-05-18,1315
2018-05-19,1315
2018-05-20,1315
2018-05-21,1315
2018-05-22,1315
2018-05-23,1315
2018-05-24,1315
2018-05-25,1315
2018-05-26,1315
2018-05-27,1315
2018-05-28,1315
2018-05-29,1250
2018-05-30,1250
2018-05-31,1250
2018-06-01,1250
2018-06-02,1250
2018-06-03,1250
2018-06-04,1250
2018-06-05,1250
2018-06-06,1250
2018-06-07,1250
2018-06-08,1250
2018-06-09,1250
2018-06-10,1250
2018-06-11,1250
2018-06-12,1250
2018-06-13,1250
2018-06-14,1250
2018-06-15,1189
2018-06-16,1189
2018-06-17,1189
2018-06-18,1189
2018-06-19,1189
2018-06-20,1189
2018-06-21,1189
2018-06-22,1189
2018-06-23,1189
2018-06-24,1189
2018-06-25,1189
2018-06-26,1189
2018-06-27,1189
2018-06-28,1189
2018-06-29,1189
2018-06-30,1189
2018-07-01,1189
2018-07-02,1189
2018-07-03,1130
2018-07-04,1130
2018-07-05,1130
2018-07-06,1130
2018-07-07,1130
2018-07-08,1130
2018-07-09,1130
2018-07-10,1130
2018-07-11,1130
2018-07-12,1130
2018-07-13,1130
2018-07-14,1130
2018-07-15,1130
2018-07-16,1130
2018-07-17,1130
2018-07-18,1130
2018-07-19,1130
2018-07-20,1130
2018-07-21,1130
2018-07-22,1130
2018-07-23,1130
2018-07-24,1130
2018-07-25,1075
2018-07-26,1075
2018-07-27,1075
2018-07-28,1075
2018-07-29,1075
2018-07-30,1075
2018-07-31,1075
2018-08-01,1075
2018-08-02,1075
2018-08-03,1075
2018-08-04,1075
2018-08-05,1075
2018-08-06,1023
2018-08-07,1023
2018-08-08,1023
2018-08-09,1023
2018-08-10,1023
2018-08-11,1023
2018-08-12,1023
2018-08-14,1023
2018-08-16,1023
2018-08-17,1023
2018-08-18,1023
2018-08-19,1023
2018-08-20,976
2018-08-21,976
2018-08-22,976
2018-08-23,976
2018-08-24,976
2018-08-25,976
2018-08-26,976
2018-08-27,976
2018-08-28,976
2018-08-29,976
2018-08-30,976
2018-08-31,976
2018-09-01,976
2018-09-02,976
2018-09-03,928
2018-09-04,928
2018-09-05,928
2018-09-06,928
2018-09-07,928
2018-09-08,928
2018-09-09,928
2018-09-10,928
2018-09-11,928
2018-09-12,928
2018-09-13,928
2018-09-14,928
2018-09-15,928
2018-09-16,928
2018-09-17,881
2018-09-18,881
2018-09-19,881
2018-09-20,881
2018-09-21,881
2018-09-22,881
2018-09-23,881
2018-09-24,881
2018-09-25,881
2018-09-26,881
2018-09-27,881
2018-09-28,881
2018-09-29,881
2018-09-30,839
2018-10-01,839
2018-10-02,839
2018-10-03,839
2018-10-04,839
2018-10-05,839
2018-10-06,839
2018-10-07,839
2018-10-08,839
2018-10-09,839
2018-10-10,839
2018-10-11,839
2018-10-12,799
2018-10-13,799
2018-10-14,799
2018-10-15,799
2018-10-16,799
2018-10-17,799
2018-10-18,799
2018-10-19,799
2018-10-20,799
2018-10-21,799
2018-10-22,799
2018-10-23,799
2018-10-24,762
2018-10-25,762
2018-10-26,762
2018-10-27,762
2018-10-28,762
2018-10-29,762
2018-10-30,762
2018-10-31,762
2018-11-01,762
2018-11-03,762
2018-11-04,762
2018-11-05,762
2018-11-06,739
2018-11-07,739
2018-11-08,739
2018-11-09,739
2018-11-10,739
2018-11-11,739
2018-11-12,739
2018-11-13,739
2018-11-14,739
2018-11-15,705
2018-11-16,705
2018-11-17,705
2018-11-18,705
2018-11-19,705
2018-11-20,670
2018-11-21,670
2018-11-22,670
2018-11-23,670
2018-11-24,670
2018-11-25,670
2018-11-26,655
2018-11-27,655
2018-11-28,655
2018-11-29,655
2018-12-01,655
2018-12-02,655
2018-12-03,626
2018-12-04,626
2018-12-05,626
2018-12-07,626
2018-12-09,595
2018-12-10,595
2018-12-11,595
2018-12-12,595
2018-12-13,595
2018-12-14,595
2018-12-15,595
2018-12-16,567
2018-12-17,567
2018-12-18,567
2018-12-19,567
2018-12-20,567
2018-12-21,567
2018-12-22,567
2018-12-23,539
2018-12-24,539
2018-12-25,539
2018-12-26,539
2018-12-27,539
2018-12-28,539
2018-12-29,539
2018-12-30,539
2018-12-31,518
2019-01-01,518
2019-01-02,518
2019-01-03,518
2019-01-04,518
2019-01-05,518
2019-01-06,518
2019-01-08,518
2019-01-10,500
2019-01-11,500
2019-01-12,500
2019-01-13,500
2019-01-14,500
2019-01-15,500
2019-01-16,500
2019-01-17,500
2019-01-18,500
2019-01-19,480
2019-01-20,480
2019-01-22,480
2019-01-23,480
2019-01-24,480
2019-01-25,480
2019-01-26,480
2019-01-28,458
2019-01-29,458
2019-01-30,458
2019-01-31,458
2019-02-01,458
2019-02-02,458
2019-02-03,458
2019-02-04,458
2019-02-05,436
2019-02-06,436
2019-02-07,436
2019-02-08,436
2019-02-09,436
2019-02-10,436
2019-02-11,436
2019-02-12,436
2019-02-13,436
2019-02-14,415
2019-02-15,415
2019-02-16,415
2019-02-17,415
2019-02-18,415
2019-02-19,415
2019-02-20,415
2019-02-21,415
2019-02-22,415
2019-02-23,396
2019-02-24,396
2019-02-25,396
2019-02-26,396
2019-02-27,396
2019-02-28,396
2019-03-01,396
2019-03-02,396
2019-03-03,396
2019-03-04,396
2019-03-05,396
2019-03-06,396
2019-03-07,396
2019-03-08,396
2019-03-09,396
2019-03-10,396
2019-03-11,383
2019-03-12,383
2019-03-13,383
2019-03-14,383
2019-03-15,383
2019-03-16,383
2019-03-17,383
2019-03-18,383
2019-03-19,383
2019-03-20,383
2019-03-21,383
2019-03-22,383
2019-03-23,383
2019-03-24,383
2019-03-25,366
2019-03-26,366
2019-03-27,366
2019-03-28,366
2019-03-29,366
2019-03-30,366
2019-03-31,366
2019-04-01,366
2019-04-02,366
2019-04-03,366
2019-04-04,366
2019-04-05,366
2019-04-06,366
2019-04-07,366
2019-04-08,366
2019-04-09,366
2019-04-10,349
2019-04-11,349
2019-04-12,349
2019-04-13,349
2019-04-14,349
2019-04-15,349
2019-04-16,349
2019-04-17,349
2019-04-18,349
2019-04-19,349
2019-04-20,349
2019-04-21,349
2019-04-22,332
