date_obj,Oak%20dining%20table%20(flatpack) price
2019-08-30,1
2019-08-31,1
2019-09-01,1
2019-09-02,1
2019-09-03,1
2019-09-04,1
2019-09-05,1
2019-09-06,1
2019-09-07,1
2019-09-08,1
2019-09-09,1
2019-09-10,1
2019-09-11,1
2019-09-12,1
2019-09-13,1
2019-09-14,1
2019-09-15,1
2019-09-16,1
2019-09-17,1
2019-09-18,1
2019-09-19,1
2019-09-20,1
2019-09-21,1
2019-09-22,1
2019-09-23,1
2019-09-24,1
2019-09-25,1
2019-09-26,1
2019-09-27,1
2019-09-28,1
2019-09-29,1
2019-09-30,1
2019-10-01,1
2019-10-02,1
2019-10-03,1
2019-10-04,1
2019-10-05,1
2019-10-06,1
2019-10-07,1
2019-10-08,1
2019-10-09,1
2019-10-10,1
2019-10-11,1
2019-10-12,1
2019-10-13,1
2019-10-14,1
2019-10-15,1
2019-10-16,1
2019-10-17,1
2019-10-18,1
2019-10-19,1
2019-10-20,1
2019-10-21,1
2019-10-22,1
2019-10-23,1
2019-10-24,1
2019-10-25,1
2019-10-26,1
2019-10-27,1
2019-10-28,1
2019-10-29,1
2019-10-30,1
2019-10-31,1
2019-11-01,1
2019-11-02,1
2019-11-03,1
2019-11-04,1
2019-11-05,1
2019-11-06,1
2019-11-07,1
2019-11-08,1
2019-11-09,1
2019-11-10,1
2019-11-11,1
2019-11-12,1
2019-11-13,1
2019-11-14,1
2019-11-15,1
2019-11-16,1
2019-11-17,1
2019-11-18,2
2019-11-19,2
2019-11-20,2
2019-11-21,2
2019-11-22,2
2019-11-23,2
2019-11-24,2
2019-11-25,2
2019-11-26,2
2019-11-27,2
2019-11-28,2
2019-11-29,2
2019-11-30,2
2019-12-01,2
2019-12-02,2
2019-12-03,2
2019-12-04,2
2019-12-05,2
2019-12-06,2
2019-12-07,2
2019-12-08,2
2019-12-09,2
2019-12-10,2
2019-12-11,2
2019-12-12,2
2019-12-13,2
2019-12-14,2
2019-12-15,2
2019-12-16,2
2019-12-17,1
2019-12-18,1
2019-12-19,1
2019-12-20,1
2019-12-21,1
2019-12-22,1
2019-12-23,1
2019-12-24,1
2019-12-25,1
2019-12-26,1
2019-12-27,1
2019-12-28,1
2019-12-29,1
2019-12-30,1
2019-12-31,1
2020-01-01,1
2020-01-02,1
2020-01-03,1
2020-01-04,1
2020-01-05,1
2020-01-06,1
2020-01-07,1
2020-01-08,1
2020-01-09,1
2020-01-10,1
2020-01-11,1
2020-01-12,1
2020-01-13,1
2020-01-14,1
2020-01-15,1
2020-01-16,1
2020-01-17,1
2020-01-18,1
2020-01-19,1
2020-01-20,1
2020-01-21,1
2020-01-22,1
2020-01-23,1
2020-01-24,1
2020-01-25,1
2020-01-26,1
2020-01-27,1
2020-01-28,1
2020-01-29,1
2020-01-30,1
2020-01-31,1
2020-02-01,1
2020-02-02,1
2020-02-03,1
2020-02-04,1
2020-02-05,1
2020-02-06,1
2020-02-07,1
2020-02-08,1
2020-02-09,1
2020-02-10,1
2020-02-11,1
2020-02-12,1
2020-02-13,1
2020-02-14,1
2020-02-15,1
2020-02-16,1
2020-02-17,1
2020-02-18,1
2020-02-19,1
2020-02-20,1
2020-02-21,1
2020-02-22,1
2020-02-23,1
2020-02-24,1
2020-02-25,1
2020-02-26,1
2020-02-27,1
2020-02-28,1
2020-02-29,1
2020-03-01,1
2020-03-02,1
2020-03-03,1
2020-03-04,1
2020-03-05,1
2020-03-06,1
2020-03-07,1
2020-03-08,1
2020-03-09,1
2020-03-10,1
2020-03-11,1
2020-03-12,1
2020-03-13,2
2020-03-14,2
2020-03-15,2
2020-03-16,2
2020-03-17,2
2020-03-18,2
2020-03-19,2
2020-03-20,2
2020-03-21,2
2020-03-22,2
2020-03-23,2
2020-03-24,2
2020-03-25,2
2020-03-26,2
2020-03-27,2
2020-03-28,2
2020-03-29,2
2020-03-30,2
2020-03-31,2
2020-04-01,2
2020-04-02,2
2020-04-03,2
2020-04-04,2
2020-04-05,2
2020-04-06,2
2020-04-07,2
2020-04-08,2
2020-04-09,2
2020-04-10,2
2020-04-11,2
2020-04-12,2
2020-04-13,2
2020-04-14,2
2020-04-15,2
2020-04-16,2
2020-04-17,2
2020-04-18,2
2020-04-19,2
2020-04-20,2
2020-04-21,2
2020-04-22,2
2020-04-23,2
2020-04-24,2
2020-04-25,2
2020-04-26,2
2020-04-27,2
2020-04-28,2
2020-04-29,2
2020-04-30,2
2020-05-01,2
2020-05-02,2
2020-05-03,2
2020-05-04,2
2020-05-05,2
2020-05-06,2
2020-05-07,2
2020-05-08,2
2020-05-09,2
2020-05-10,2
2020-05-11,2
2020-05-12,2
2020-05-13,2
