date_obj,Trousers%20(blue) price
2016-11-01,2393
2016-11-02,2393
2016-11-03,2393
2016-11-04,2393
2016-11-05,2393
2016-11-06,2393
2016-11-07,2393
2016-11-08,2393
2016-11-09,2393
2016-11-10,2393
2016-11-11,2335
2016-11-12,2335
2016-11-13,2335
2016-11-14,2335
2016-11-15,2335
2016-11-16,2335
2016-11-17,2335
2016-11-18,2335
2016-11-19,2335
2016-11-20,2335
2016-11-21,2335
2016-11-22,2335
2016-11-23,2335
2016-11-24,2335
2016-11-25,2335
2016-11-26,2335
2016-11-27,2335
2016-11-28,2335
2016-11-29,2335
2016-11-30,2335
2016-12-01,2335
2016-12-02,2335
2016-12-03,2335
2016-12-04,2335
2016-12-05,2335
2016-12-06,2335
2016-12-07,2335
2016-12-08,2335
2016-12-09,2335
2016-12-10,2335
2016-12-11,2335
2016-12-12,2335
2016-12-13,2335
2016-12-14,2335
2016-12-15,2335
2016-12-16,2335
2016-12-17,2335
2016-12-18,2335
2016-12-19,2335
2016-12-20,2335
2016-12-21,2335
2016-12-22,2335
2016-12-23,2335
2016-12-24,2335
2016-12-25,2335
2016-12-26,2335
2016-12-27,2335
2016-12-28,2335
2016-12-29,2335
2016-12-30,2335
2016-12-31,2335
2017-01-01,2335
2017-01-02,2335
2017-01-03,2335
2017-01-04,2335
2017-01-05,2335
2017-01-06,2335
2017-01-07,2286
2017-01-08,2286
2017-01-09,2286
2017-01-10,2286
2017-01-11,2286
2017-01-12,2286
2017-01-13,2286
2017-01-14,2286
2017-01-15,2286
2017-01-16,2286
2017-01-17,2286
2017-01-18,2286
2017-01-19,2286
2017-01-20,2286
2017-01-21,2286
2017-01-22,2286
2017-01-23,2286
2017-01-24,2286
2017-01-25,2286
2017-01-26,2286
2017-01-27,2286
2017-01-28,2286
2017-01-29,2286
2017-01-30,2286
2017-01-31,2286
2017-02-01,2286
2017-02-02,2286
2017-02-03,2286
2017-02-04,2286
2017-02-05,2286
2017-02-06,2286
2017-02-07,2286
2017-02-08,2286
2017-02-09,2286
2017-02-10,2286
2017-02-11,2286
2017-02-12,2286
2017-02-13,2286
2017-02-14,2286
2017-02-15,2286
2017-02-16,2286
2017-02-17,2286
2017-02-18,2286
2017-02-19,2286
2017-02-20,2286
2017-02-21,2286
2017-02-22,2286
2017-02-23,2286
2017-02-24,2286
2017-02-25,2286
2017-02-26,2244
2017-02-27,2244
2017-02-28,2244
2017-03-01,2244
2017-03-02,2244
2017-03-03,2244
2017-03-04,2244
2017-03-05,2244
2017-03-06,2244
2017-03-07,2244
2017-03-08,2244
2017-03-09,2244
2017-03-10,2244
2017-03-11,2244
2017-03-12,2244
2017-03-13,2244
2017-03-14,2244
2017-03-15,2244
2017-03-16,2244
2017-03-17,2244
2017-03-18,2244
2017-03-19,2244
2017-03-20,2244
2017-03-21,2244
2017-03-22,2244
2017-03-23,2244
2017-03-24,2244
2017-03-25,2244
2017-03-26,2244
2017-03-27,2244
2017-03-28,2244
2017-03-29,2244
2017-03-30,2244
2017-03-31,2244
2017-04-01,2244
2017-04-02,2244
2017-04-03,2244
2017-04-04,2244
2017-04-05,2244
2017-04-06,2244
2017-04-07,2244
2017-04-08,2244
2017-04-09,2244
2017-04-10,2244
2017-04-11,2244
2017-04-12,2244
2017-04-13,2244
2017-04-14,2244
2017-04-15,2244
2017-04-16,2244
2017-04-17,2244
2017-04-18,2244
2017-04-19,2244
2017-04-20,2141
2017-04-21,2141
2017-04-22,2141
2017-04-23,2141
2017-04-24,2141
2017-04-25,2141
2017-04-26,2141
2017-04-27,2141
2017-04-28,2141
2017-04-29,2141
2017-04-30,2141
2017-05-01,2141
2017-05-02,2141
2017-05-03,2141
2017-05-04,2141
2017-05-05,2141
2017-05-06,2141
2017-05-07,2141
2017-05-08,2141
2017-05-09,2141
2017-05-10,2141
2017-05-11,2141
2017-05-12,2141
2017-05-13,2141
2017-05-14,2141
2017-05-15,2141
2017-05-16,2141
2017-05-17,2141
2017-05-18,2141
2017-05-19,2141
2017-05-20,2141
2017-05-21,2141
2017-05-22,2141
2017-05-23,2141
2017-05-24,2141
2017-05-25,2141
2017-05-26,2141
2017-05-27,2141
2017-05-28,2141
2017-05-29,2141
2017-05-30,2141
2017-05-31,2141
2017-06-01,2141
2017-06-02,2141
2017-06-03,2141
2017-06-04,2141
2017-06-05,2141
2017-06-06,2141
2017-06-07,2141
2017-06-08,2141
2017-06-09,2141
2017-06-10,2141
2017-06-11,2141
2017-06-12,2141
2017-06-13,2141
2017-06-14,2141
2017-06-15,2052
2017-06-16,2052
2017-06-17,2052
2017-06-18,2052
2017-06-19,2052
2017-06-20,2052
2017-06-21,2052
2017-06-22,2052
2017-06-23,2052
2017-06-24,2052
2017-06-25,2052
2017-06-26,2052
2017-06-27,2052
2017-06-28,2052
2017-06-29,2052
2017-06-30,2052
2017-07-01,2052
2017-07-02,2052
2017-07-03,2052
2017-07-04,2052
2017-07-05,2052
2017-07-06,2052
2017-07-07,2052
2017-07-08,2052
2017-07-09,2052
2017-07-10,2052
2017-07-11,2052
2017-07-12,2052
2017-07-13,2052
2017-07-14,2052
2017-07-15,2052
2017-07-16,2052
2017-07-17,2052
2017-07-18,2052
2017-07-19,2052
2017-07-20,2052
2017-07-21,2052
2017-07-22,2052
2017-07-23,2052
2017-07-24,2052
2017-07-25,2052
2017-07-26,2052
2017-07-27,2052
2017-07-28,2052
2017-07-29,2052
2017-07-30,2052
2017-07-31,2052
2017-08-01,2052
2017-08-02,2052
2017-08-03,2052
2017-08-04,2052
2017-08-05,2052
2017-08-06,2052
2017-08-07,2052
2017-08-08,2052
2017-08-09,2052
2017-08-10,2052
2017-08-11,2052
2017-08-12,2052
2017-08-13,2052
2017-08-14,2052
2017-08-15,2052
2017-08-16,2052
2017-08-17,2052
2017-08-18,1970
2017-08-19,1970
2017-08-20,1970
2017-08-21,1970
2017-08-22,1970
2017-08-23,1970
2017-08-24,1970
2017-08-25,1970
2017-08-26,1970
2017-08-27,1970
2017-08-28,1970
2017-08-29,1970
2017-08-30,1970
2017-08-31,1970
2017-09-01,1970
2017-09-02,1970
2017-09-03,1970
2017-09-04,1970
2017-09-05,1970
2017-09-06,1970
2017-09-07,1970
2017-09-08,1970
2017-09-09,1970
2017-09-10,1970
2017-09-11,1970
2017-09-12,1970
2017-09-13,1970
2017-09-14,1970
2017-09-15,1970
2017-09-16,1970
2017-09-17,1970
2017-09-18,1970
2017-09-19,1970
2017-09-20,1970
2017-09-21,1970
2017-09-22,1970
2017-09-23,1970
2017-09-24,1970
2017-09-25,1970
2017-09-26,1970
2017-09-27,1970
2017-09-28,1970
2017-09-29,1970
2017-09-30,1970
2017-10-01,1970
2017-10-02,1970
2017-10-03,1970
2017-10-04,1970
2017-10-05,1970
2017-10-06,1970
2017-10-07,1970
2017-10-08,1970
2017-10-09,1970
2017-10-10,1970
2017-10-11,1970
2017-10-12,1970
2017-10-13,1970
2017-10-14,1970
2017-10-15,1970
2017-10-16,1970
2017-10-17,1970
2017-10-18,1970
2017-10-19,1970
2017-10-20,1970
2017-10-21,1936
2017-10-22,1936
2017-10-23,1936
2017-10-24,1936
2017-10-25,1936
2017-10-26,1936
2017-10-27,1936
2017-10-28,1936
2017-10-29,1936
2017-10-30,1936
2017-10-31,1936
2017-11-01,1936
2017-11-02,1936
2017-11-03,1936
2017-11-04,1936
2017-11-05,1936
2017-11-06,1936
2017-11-07,1936
2017-11-08,1936
2017-11-09,1936
2017-11-10,1936
2017-11-11,1936
2017-11-12,1936
2017-11-13,1936
2017-11-14,1936
2017-11-15,1936
2017-11-16,1936
2017-11-17,1936
2017-11-18,1936
2017-11-19,1936
2017-11-20,1936
2017-11-21,1936
2017-11-22,1936
2017-11-23,1936
2017-11-24,1936
2017-11-25,1936
2017-11-26,1936
2017-11-27,1936
2017-11-28,1936
2017-11-29,1936
2017-11-30,1936
2017-12-01,1936
2017-12-02,1936
2017-12-03,1936
2017-12-04,1936
2017-12-05,1936
2017-12-06,1936
2017-12-07,1936
2017-12-08,1936
2017-12-09,1936
2017-12-10,1936
2017-12-11,1936
2017-12-12,1936
2017-12-13,1936
2017-12-14,1936
2017-12-15,1936
2017-12-16,1936
2017-12-17,1936
2017-12-18,1936
2017-12-19,1936
2017-12-20,1936
2017-12-21,1936
2017-12-22,1936
2017-12-23,1936
2017-12-24,1936
2017-12-25,1936
2017-12-26,1936
2017-12-27,1936
2017-12-28,1936
2017-12-29,1851
2017-12-30,1851
2017-12-31,1851
2018-01-01,1851
2018-01-02,1851
2018-01-03,1851
2018-01-04,1851
2018-01-05,1851
2018-01-06,1851
2018-01-07,1851
2018-01-08,1851
2018-01-09,1851
2018-01-10,1851
2018-01-11,1851
2018-01-12,1851
2018-01-13,1851
2018-01-14,1851
2018-01-15,1851
2018-01-16,1851
2018-01-17,1851
2018-01-18,1851
2018-01-19,1851
2018-01-20,1851
2018-01-21,1851
2018-01-22,1851
2018-01-23,1851
2018-01-24,1851
2018-01-25,1851
2018-01-26,1851
2018-01-27,1851
2018-01-28,1851
2018-01-29,1851
2018-01-30,1851
2018-02-01,1792
2018-02-02,1792
2018-02-03,1792
2018-02-04,1792
2018-02-05,1792
2018-02-06,1792
2018-02-07,1792
2018-02-08,1792
2018-02-09,1792
2018-02-10,1792
2018-02-11,1792
2018-02-12,1792
2018-02-13,1792
2018-02-14,1792
2018-02-15,1792
2018-02-16,1792
2018-02-17,1792
2018-02-18,1792
2018-02-19,1792
2018-02-20,1792
2018-02-21,1792
2018-02-22,1792
2018-02-23,1792
2018-02-24,1792
2018-02-25,1792
2018-02-26,1792
2018-02-27,1792
2018-02-28,1792
2018-03-01,1792
2018-03-02,1792
2018-03-03,1792
2018-03-04,1792
2018-03-05,1792
2018-03-06,1792
2018-03-07,1722
2018-03-08,1722
2018-03-09,1722
2018-03-10,1722
2018-03-11,1722
2018-03-12,1722
2018-03-13,1722
2018-03-14,1722
2018-03-15,1722
2018-03-16,1722
2018-03-17,1722
2018-03-18,1722
2018-03-19,1722
2018-03-20,1722
2018-03-21,1722
2018-03-23,1722
2018-03-24,1722
2018-03-26,1722
2018-03-27,1722
2018-03-28,1722
2018-03-29,1722
2018-03-30,1722
2018-03-31,1722
2018-04-01,1722
2018-04-02,1722
2018-04-03,1722
2018-04-04,1722
2018-04-05,1722
2018-04-06,1722
2018-04-08,1722
2018-04-09,1722
2018-04-10,1722
2018-04-11,1722
2018-04-12,1722
2018-04-13,1722
2018-04-14,1722
2018-04-16,1722
2018-04-17,1652
2018-04-18,1652
2018-04-19,1652
2018-04-20,1652
2018-04-21,1652
2018-04-22,1652
2018-04-23,1652
2018-04-24,1652
2018-04-25,1652
2018-04-26,1652
2018-04-27,1652
2018-04-28,1652
2018-04-29,1652
2018-04-30,1652
2018-05-01,1652
2018-05-02,1652
2018-05-03,1652
2018-05-04,1652
2018-05-05,1652
2018-05-06,1652
2018-05-07,1652
2018-05-08,1652
2018-05-09,1652
2018-05-10,1652
2018-05-11,1652
2018-05-12,1652
2018-05-13,1652
2018-05-14,1652
2018-05-15,1652
2018-05-16,1652
2018-05-17,1652
2018-05-18,1652
2018-05-19,1652
2018-05-20,1652
2018-05-21,1652
2018-05-22,1600
2018-05-23,1600
2018-05-24,1600
2018-05-25,1600
2018-05-26,1600
2018-05-27,1600
2018-05-28,1600
2018-05-29,1600
2018-05-30,1600
2018-05-31,1600
2018-06-01,1600
2018-06-02,1600
2018-06-03,1600
2018-06-04,1600
2018-06-05,1600
2018-06-06,1600
2018-06-07,1600
2018-06-08,1600
2018-06-09,1600
2018-06-10,1600
2018-06-11,1600
2018-06-12,1600
2018-06-13,1600
2018-06-14,1600
2018-06-15,1600
2018-06-16,1525
2018-06-17,1525
2018-06-18,1525
2018-06-19,1525
2018-06-20,1525
2018-06-21,1525
2018-06-22,1525
2018-06-23,1525
2018-06-24,1525
2018-06-25,1525
2018-06-26,1525
2018-06-27,1525
2018-06-28,1525
2018-06-29,1525
2018-06-30,1525
2018-07-01,1525
2018-07-02,1525
2018-07-03,1525
2018-07-04,1525
2018-07-05,1525
2018-07-06,1525
2018-07-07,1525
2018-07-08,1525
2018-07-09,1525
2018-07-10,1525
2018-07-11,1525
2018-07-12,1525
2018-07-13,1525
2018-07-14,1525
2018-07-15,1525
2018-07-16,1525
2018-07-17,1525
2018-07-18,1525
2018-07-19,1525
2018-07-20,1525
2018-07-21,1525
2018-07-22,1525
2018-07-23,1525
2018-07-24,1525
2018-07-25,1525
2018-07-26,1525
2018-07-27,1525
2018-07-28,1525
2018-07-29,1525
2018-07-30,1525
2018-07-31,1525
2018-08-01,1525
2018-08-02,1525
2018-08-03,1525
2018-08-04,1525
2018-08-05,1525
2018-08-06,1525
2018-08-07,1466
2018-08-08,1466
2018-08-09,1466
2018-08-10,1466
2018-08-11,1466
2018-08-12,1466
2018-08-14,1466
2018-08-16,1466
2018-08-17,1466
2018-08-18,1466
2018-08-19,1466
2018-08-20,1466
2018-08-21,1466
2018-08-22,1466
2018-08-23,1466
2018-08-24,1466
2018-08-25,1466
2018-08-26,1466
2018-08-27,1466
2018-08-28,1466
2018-08-29,1466
2018-08-30,1466
2018-08-31,1466
2018-09-01,1466
2018-09-02,1466
2018-09-03,1466
2018-09-04,1402
2018-09-05,1402
2018-09-06,1402
2018-09-07,1402
2018-09-08,1402
2018-09-09,1402
2018-09-10,1402
2018-09-11,1402
2018-09-12,1402
2018-09-13,1402
2018-09-14,1402
2018-09-15,1402
2018-09-16,1402
2018-09-17,1402
2018-09-18,1402
2018-09-19,1402
2018-09-20,1402
2018-09-21,1402
2018-09-22,1402
2018-09-23,1402
2018-09-24,1402
2018-09-25,1402
2018-09-26,1402
2018-09-27,1402
2018-09-28,1402
2018-09-29,1402
2018-09-30,1402
2018-10-02,1402
2018-10-03,1362
2018-10-04,1362
2018-10-05,1362
2018-10-06,1362
2018-10-07,1362
2018-10-08,1362
2018-10-09,1362
2018-10-10,1362
2018-10-11,1362
2018-10-12,1362
2018-10-13,1362
2018-10-14,1362
2018-10-15,1362
2018-10-16,1362
2018-10-17,1362
2018-10-18,1362
2018-10-19,1362
2018-10-20,1362
2018-10-21,1362
2018-10-22,1362
2018-10-23,1362
2018-10-24,1362
2018-10-25,1362
2018-10-26,1362
2018-10-27,1362
2018-10-28,1362
2018-10-29,1362
2018-10-30,1362
2018-10-31,1362
2018-11-01,1362
2018-11-03,1362
2018-11-04,1315
2018-11-05,1315
2018-11-06,1315
2018-11-07,1315
2018-11-08,1315
2018-11-09,1315
2018-11-10,1315
2018-11-11,1315
2018-11-12,1315
2018-11-13,1315
2018-11-14,1315
2018-11-15,1315
2018-11-16,1315
2018-11-17,1315
2018-11-18,1315
2018-11-19,1315
2018-11-20,1315
2018-11-21,1315
2018-11-22,1315
2018-11-23,1315
2018-11-24,1296
2018-11-25,1296
2018-11-26,1296
2018-11-27,1296
2018-11-28,1296
2018-11-29,1296
2018-12-01,1296
2018-12-02,1296
2018-12-03,1296
2018-12-04,1296
2018-12-05,1296
2018-12-09,1296
2018-12-10,1296
2018-12-11,1296
2018-12-12,1296
2018-12-13,1296
2018-12-14,1296
2018-12-15,1296
2018-12-16,1296
2018-12-17,1251
2018-12-18,1251
2018-12-19,1251
2018-12-20,1251
2018-12-21,1251
2018-12-22,1251
2018-12-23,1251
2018-12-24,1251
2018-12-25,1251
2018-12-26,1251
2018-12-27,1251
2018-12-28,1251
2018-12-29,1251
2018-12-30,1251
2018-12-31,1251
2019-01-01,1251
2019-01-02,1251
2019-01-03,1251
2019-01-04,1251
