date_obj,Villager%20armband%20(pink) price
2015-12-01,32027
2015-12-02,32027
2015-12-03,32027
2015-12-04,32027
2015-12-05,32027
2015-12-06,32027
2015-12-07,32027
2015-12-08,32027
2015-12-09,32027
2015-12-10,32027
2015-12-11,32027
2015-12-12,32027
2015-12-13,32027
2015-12-14,32027
2015-12-15,32027
2015-12-16,32027
2015-12-17,32027
2015-12-18,32027
2015-12-19,32027
2015-12-20,32027
2015-12-21,32027
2015-12-22,32027
2015-12-23,32027
2015-12-24,32027
2015-12-25,32027
2015-12-26,32027
2015-12-27,32027
2015-12-28,32027
2015-12-29,32027
2015-12-30,32027
2015-12-31,32027
2016-01-01,32027
2016-01-02,32027
2016-01-03,32027
2016-01-04,32027
2016-01-05,32027
2016-01-06,32027
2016-01-07,30587
2016-01-08,30587
2016-01-09,30587
2016-01-10,30587
2016-01-11,30587
2016-01-12,30587
2016-01-13,30587
2016-01-14,30587
2016-01-15,30587
2016-01-16,30587
2016-01-17,30587
2016-01-18,30587
2016-01-19,30587
2016-01-20,30587
2016-01-21,30587
2016-01-22,30587
2016-01-23,30587
2016-01-24,30587
2016-01-25,30587
2016-01-26,30587
2016-01-27,30587
2016-01-28,30587
2016-01-29,30587
2016-01-30,30587
2016-01-31,30587
2016-02-01,30587
2016-02-02,30587
2016-02-03,30587
2016-02-04,30587
2016-02-05,30587
2016-02-06,30587
2016-02-07,30587
2016-02-08,30587
2016-02-09,30587
2016-02-10,30587
2016-02-11,30587
2016-02-12,30587
2016-02-13,30587
2016-02-14,30587
2016-02-15,30587
2016-02-16,30587
2016-02-17,30587
2016-02-18,30587
2016-02-19,30587
2016-02-20,30587
2016-02-21,30587
2016-02-22,30587
2016-02-23,30587
2016-02-24,30587
2016-02-25,30587
2016-02-26,30587
2016-02-27,30587
2016-02-28,30587
2016-02-29,30587
2016-03-01,30587
2016-03-02,30587
2016-03-03,30587
2016-03-04,30587
2016-03-05,30587
2016-03-06,30587
2016-03-07,30587
2016-03-08,30587
2016-03-09,30587
2016-03-10,30587
2016-03-11,30587
2016-03-12,30587
2016-03-13,30587
2016-03-14,30587
2016-03-15,30587
2016-03-16,30587
2016-03-17,30587
2016-03-18,30587
2016-03-19,30587
2016-03-20,30587
2016-03-21,30587
2016-03-22,30587
2016-03-23,30587
2016-03-24,30587
2016-03-25,30587
2016-03-26,30587
2016-03-27,29260
2016-03-28,29260
2016-03-29,29260
2016-03-30,29260
2016-03-31,29260
2016-04-01,29260
2016-04-02,29260
2016-04-03,29260
2016-04-04,29260
2016-04-05,29260
2016-04-06,29260
2016-04-07,29260
2016-04-08,29260
2016-04-09,29260
2016-04-10,29260
2016-04-11,29260
2016-04-12,29260
2016-04-13,29260
2016-04-14,29260
2016-04-15,29260
2016-04-16,29260
2016-04-17,29260
2016-04-18,29260
2016-04-19,29260
2016-04-20,29260
2016-04-21,29260
2016-04-22,29260
2016-04-23,29260
2016-04-24,29260
2016-04-25,29260
2016-04-26,29260
2016-04-27,29260
2016-04-28,29260
2016-04-29,29260
2016-04-30,29260
2016-05-01,29260
2016-05-02,29260
2016-05-03,29260
2016-05-04,29260
2016-05-05,29260
2016-05-06,29260
2016-05-07,29260
2016-05-08,29260
2016-05-09,29260
2016-05-10,29260
2016-05-11,29260
2016-05-12,29260
2016-05-13,29260
2016-05-14,29260
2016-05-15,29260
2016-05-16,29260
2016-05-17,29260
2016-05-18,29260
2016-05-19,29260
2016-05-20,29260
2016-05-21,29260
2016-05-22,29260
2016-05-23,29260
2016-05-24,29260
2016-05-25,29260
2016-05-26,29260
2016-05-27,29260
2016-05-28,29260
2016-05-29,29260
2016-05-30,29260
2016-05-31,29260
2016-06-01,29260
2016-06-02,29260
2016-06-03,29260
2016-06-04,29260
2016-06-05,29260
2016-06-06,29260
2016-06-07,29260
2016-06-08,29260
2016-06-09,29260
2016-06-10,29260
2016-06-11,29260
2016-06-12,29260
2016-06-13,27849
2016-06-14,27849
2016-06-15,27849
2016-06-16,27849
2016-06-17,27849
2016-06-18,27849
2016-06-19,27849
2016-06-20,27849
2016-06-21,27849
2016-06-22,27849
2016-06-23,27849
2016-06-24,27849
2016-06-25,27849
2016-06-26,27849
2016-06-27,27849
2016-06-28,27849
2016-06-29,27849
2016-06-30,27849
2016-07-01,27849
2016-07-02,27849
2016-07-03,27849
2016-07-04,27849
2016-07-05,27849
2016-07-06,27849
2016-07-07,27849
2016-07-08,27849
2016-07-09,27849
2016-07-10,27849
2016-07-11,27849
2016-07-12,27849
2016-07-13,27849
2016-07-14,27849
2016-07-15,27849
2016-07-16,27849
2016-07-17,27849
2016-07-18,27849
2016-07-19,27849
2016-07-20,27849
2016-07-21,27849
2016-07-22,27849
2016-07-23,27849
2016-07-24,27849
2016-07-25,27849
2016-07-26,27849
2016-07-27,27849
2016-07-28,27849
2016-07-29,27849
2016-07-30,27849
2016-07-31,27849
2016-08-01,27849
2016-08-02,27849
2016-08-03,27849
2016-08-04,27849
2016-08-05,27849
2016-08-06,27849
2016-08-07,27849
2016-08-08,27849
2016-08-09,27849
2016-08-10,27849
2016-08-11,27849
2016-08-12,27849
2016-08-13,27849
2016-08-14,27849
2016-08-15,27849
2016-08-16,27849
2016-08-17,27849
2016-08-18,27849
2016-08-19,27849
2016-08-20,27849
2016-08-21,27849
2016-08-22,27849
2016-08-23,27849
2016-08-24,27849
2016-08-25,27849
2016-08-26,27849
2016-08-27,27849
2016-08-28,26783
2016-08-29,26783
2016-08-30,26783
2016-08-31,26783
2016-09-01,26783
2016-09-02,26783
2016-09-03,26783
2016-09-04,26783
2016-09-05,26783
2016-09-06,26783
2016-09-07,26783
2016-09-08,26783
2016-09-09,26783
2016-09-10,26783
2016-09-11,26783
2016-09-12,26783
2016-09-13,26783
2016-09-14,26783
2016-09-15,26783
2016-09-16,26783
2016-09-17,26783
2016-09-18,26783
2016-09-19,26783
2016-09-20,26783
2016-09-21,26783
2016-09-22,26783
2016-09-23,26783
2016-09-24,26783
2016-09-25,26783
2016-09-26,26783
2016-09-27,26783
2016-09-28,26783
2016-09-29,26783
2016-09-30,26783
2016-10-01,26783
2016-10-02,26783
2016-10-03,26783
2016-10-04,26783
2016-10-05,26783
2016-10-06,26783
2016-10-07,26783
2016-10-08,26783
2016-10-09,26783
2016-10-10,26783
2016-10-11,26783
2016-10-12,26783
2016-10-13,26783
2016-10-14,26783
2016-10-15,26783
2016-10-16,26783
2016-10-17,26783
2016-10-18,26783
2016-10-19,26783
2016-10-20,26783
2016-10-21,26783
2016-10-22,26783
2016-10-23,26783
2016-10-24,26783
2016-10-25,26783
2016-10-26,26783
2016-10-27,26783
2016-10-28,26783
2016-10-29,26783
2016-10-30,26783
2016-10-31,26783
2016-11-01,26783
2016-11-02,26783
2016-11-03,26783
2016-11-04,26783
2016-11-05,26783
2016-11-06,26783
2016-11-07,26783
2016-11-08,26783
2016-11-09,26783
2016-11-10,26783
2016-11-11,26783
2016-11-12,26783
2016-11-13,26783
2016-11-14,26783
2016-11-15,26783
2016-11-16,26783
2016-11-17,26783
2016-11-18,26783
2016-11-19,26783
2016-11-20,26783
2016-11-21,26783
2016-11-22,26783
2016-11-23,26783
2016-11-24,26783
2016-11-25,26783
2016-11-26,26783
2016-11-27,26783
2016-11-28,26783
2016-11-29,26783
2016-11-30,26783
2016-12-01,26783
2016-12-02,26783
2016-12-03,26783
2016-12-04,26783
2016-12-05,26783
2016-12-06,26783
2016-12-07,26783
2016-12-08,26783
2016-12-09,26783
2016-12-10,25573
2016-12-11,25573
2016-12-12,25573
2016-12-13,25573
2016-12-14,25573
2016-12-15,25573
2016-12-16,25573
2016-12-17,25573
2016-12-18,25573
2016-12-19,25573
2016-12-20,25573
2016-12-21,25573
2016-12-22,25573
2016-12-23,25573
2016-12-24,25573
2016-12-25,25573
2016-12-26,25573
2016-12-27,25573
2016-12-28,25573
2016-12-29,25573
2016-12-30,25573
2016-12-31,25573
2017-01-01,25573
2017-01-02,25573
2017-01-03,25573
2017-01-04,25573
2017-01-05,25573
2017-01-06,25573
2017-01-07,25573
2017-01-08,25573
2017-01-09,25573
2017-01-10,25573
2017-01-11,25573
2017-01-12,25573
2017-01-13,25573
2017-01-14,25573
2017-01-15,25573
2017-01-16,25573
2017-01-17,25573
2017-01-18,25573
2017-01-19,25573
2017-01-20,25573
2017-01-21,25573
2017-01-22,25573
2017-01-23,25573
2017-01-24,25573
2017-01-25,25573
2017-01-26,25573
2017-01-27,25573
2017-01-28,25573
2017-01-29,25573
2017-01-30,25573
2017-01-31,25573
2017-02-01,25573
2017-02-02,25573
2017-02-03,25573
2017-02-04,25573
2017-02-05,25573
2017-02-06,25573
2017-02-07,25573
2017-02-08,25573
2017-02-09,25573
2017-02-10,25573
2017-02-11,25573
2017-02-12,25573
2017-02-13,25573
2017-02-14,25573
2017-02-15,25573
2017-02-16,25573
2017-02-17,25573
2017-02-18,25573
2017-02-19,25573
2017-02-20,25573
2017-02-21,25573
2017-02-22,25573
2017-02-23,25573
2017-02-24,25573
2017-02-25,25573
2017-02-26,25573
2017-02-27,25573
2017-02-28,25573
2017-03-01,25573
2017-03-02,25573
2017-03-03,25573
2017-03-04,25573
2017-03-05,25573
2017-03-06,25573
2017-03-07,25573
2017-03-08,25573
2017-03-09,25573
2017-03-10,25573
2017-03-11,25573
2017-03-12,25573
2017-03-13,24314
2017-03-14,24314
2017-03-15,24314
2017-03-16,24314
2017-03-17,24314
2017-03-18,24314
2017-03-19,24314
2017-03-20,24314
2017-03-21,24314
2017-03-22,24314
2017-03-23,24314
2017-03-24,24314
2017-03-25,24314
2017-03-26,24314
2017-03-27,24314
2017-03-28,24314
2017-03-29,24314
2017-03-30,24314
2017-03-31,24314
2017-04-01,24314
2017-04-02,24314
2017-04-03,24314
2017-04-04,24314
2017-04-05,24314
2017-04-06,24314
2017-04-07,24314
2017-04-08,24314
2017-04-09,24314
2017-04-10,24314
2017-04-11,24314
2017-04-12,24314
2017-04-13,24314
2017-04-14,24314
2017-04-15,24314
2017-04-16,24314
2017-04-17,24314
2017-04-18,24314
2017-04-19,24314
2017-04-20,24314
2017-04-21,24314
2017-04-22,24314
2017-04-23,24314
2017-04-24,24314
2017-04-25,24314
2017-04-26,24314
2017-04-27,24314
2017-04-28,24314
2017-04-29,24314
2017-04-30,24314
2017-05-01,24314
2017-05-02,24314
2017-05-03,24314
2017-05-04,24314
2017-05-05,24314
2017-05-06,24314
2017-05-07,24314
2017-05-08,24314
2017-05-09,24314
2017-05-10,24314
2017-05-11,24314
2017-05-12,24314
2017-05-13,24314
2017-05-14,24314
2017-05-15,24314
2017-05-16,24314
2017-05-17,24314
2017-05-18,24314
2017-05-19,24314
2017-05-20,24314
2017-05-21,24314
2017-05-22,24314
2017-05-23,24314
2017-05-24,24314
2017-05-25,24314
2017-05-26,24314
2017-05-27,24314
2017-05-28,24314
2017-05-29,24314
2017-05-30,23113
2017-05-31,23113
2017-06-01,23113
2017-06-02,23113
2017-06-03,23113
2017-06-04,23113
2017-06-05,23113
2017-06-06,23113
2017-06-07,23113
2017-06-08,23113
2017-06-09,23113
2017-06-10,23113
2017-06-11,23113
2017-06-12,23113
2017-06-13,23113
2017-06-14,23113
2017-06-15,23113
2017-06-16,23113
2017-06-17,23113
2017-06-18,23113
2017-06-19,23113
2017-06-20,23113
2017-06-21,23113
2017-06-22,23113
2017-06-23,23113
2017-06-24,23113
2017-06-25,23113
2017-06-26,23113
2017-06-27,23113
2017-06-28,23113
2017-06-29,23113
2017-06-30,23113
2017-07-01,23113
2017-07-02,23113
2017-07-03,23113
2017-07-04,23113
2017-07-05,23113
2017-07-06,23113
2017-07-07,23113
2017-07-08,23113
2017-07-09,23113
2017-07-10,23113
2017-07-11,23113
2017-07-12,23113
2017-07-13,23113
2017-07-14,23113
2017-07-15,23113
2017-07-16,23113
2017-07-17,23113
2017-07-18,23113
2017-07-19,23113
2017-07-20,23113
2017-07-21,23113
2017-07-22,23113
2017-07-23,23113
2017-07-24,23113
2017-07-25,23113
2017-07-26,23113
2017-07-27,23113
2017-07-28,23113
2017-07-29,23113
2017-07-30,23113
2017-07-31,23113
2017-08-01,23113
2017-08-02,23113
2017-08-03,23113
2017-08-04,23113
2017-08-05,23113
2017-08-06,23113
2017-08-07,23113
2017-08-08,23113
2017-08-09,21978
2017-08-10,21978
2017-08-11,21978
2017-08-12,21978
2017-08-13,21978
2017-08-14,21978
2017-08-15,21978
2017-08-16,21978
2017-08-17,21978
2017-08-18,21978
2017-08-19,21978
2017-08-20,21978
2017-08-21,21978
2017-08-22,21978
2017-08-23,21978
2017-08-24,21978
2017-08-25,21978
2017-08-26,21978
2017-08-27,21978
2017-08-28,21978
2017-08-29,21978
2017-08-30,21978
2017-08-31,21978
2017-09-01,21978
2017-09-02,21978
2017-09-03,21978
2017-09-04,21978
2017-09-05,21978
2017-09-06,21978
2017-09-07,21978
2017-09-08,21978
2017-09-09,21978
2017-09-10,21978
2017-09-11,21978
2017-09-12,21978
2017-09-13,21978
2017-09-14,21978
2017-09-15,21978
2017-09-16,21978
2017-09-17,21978
2017-09-18,21978
2017-09-19,21978
2017-09-20,21978
2017-09-21,21978
2017-09-22,21978
2017-09-23,21978
2017-09-24,21978
2017-09-25,21978
2017-09-26,21978
2017-09-27,21978
2017-09-28,21978
2017-09-29,21978
2017-09-30,21978
2017-10-01,21978
2017-10-02,21978
2017-10-03,21978
2017-10-04,21978
2017-10-05,21978
2017-10-06,21978
2017-10-07,21978
2017-10-08,21978
2017-10-09,21978
2017-10-10,21978
2017-10-11,21978
2017-10-12,21978
2017-10-13,21978
2017-10-14,21978
2017-10-15,21978
2017-10-16,21978
2017-10-17,21978
2017-10-18,21978
2017-10-19,21978
2017-10-20,21978
2017-10-21,21978
2017-10-22,21978
2017-10-23,21978
2017-10-24,21978
2017-10-25,21978
2017-10-26,21978
2017-10-27,21978
2017-10-28,21978
2017-10-29,20901
2017-10-30,20901
2017-10-31,20901
2017-11-01,20901
2017-11-02,20901
2017-11-03,20901
2017-11-04,20901
2017-11-05,20901
2017-11-06,20901
2017-11-07,20901
2017-11-08,20901
2017-11-09,20901
2017-11-10,20901
2017-11-11,20901
2017-11-12,20901
2017-11-13,20901
2017-11-14,20901
2017-11-15,20901
2017-11-16,20901
2017-11-17,20901
2017-11-18,20901
2017-11-19,20901
2017-11-20,20901
2017-11-21,20901
2017-11-22,20901
2017-11-23,20901
2017-11-24,20901
2017-11-25,20901
2017-11-26,20901
2017-11-27,20901
2017-11-28,20901
2017-11-29,20901
2017-11-30,20901
2017-12-01,20901
2017-12-02,20901
2017-12-03,20901
2017-12-04,20901
2017-12-05,20901
2017-12-06,20901
2017-12-07,20901
2017-12-08,20901
2017-12-09,20901
2017-12-10,20901
2017-12-11,20901
2017-12-12,20901
2017-12-13,20901
2017-12-14,20901
2017-12-15,20901
2017-12-16,20901
2017-12-17,20901
2017-12-18,20901
2017-12-19,20901
2017-12-20,20901
2017-12-21,20901
2017-12-22,20901
2017-12-23,20901
2017-12-24,20901
2017-12-25,20901
2017-12-26,20901
2017-12-27,20901
2017-12-28,20901
2017-12-29,20901
2017-12-30,20901
2017-12-31,20901
2018-01-01,20901
2018-01-02,20901
2018-01-03,20901
2018-01-04,20901
2018-01-05,20901
2018-01-06,20901
2018-01-07,20901
2018-01-08,20901
2018-01-09,20901
2018-01-10,20901
2018-01-11,20901
2018-01-12,20901
2018-01-13,20901
2018-01-14,20901
2018-01-15,20901
2018-01-16,20901
2018-01-17,20901
2018-01-18,20901
2018-01-19,20901
2018-01-20,19945
2018-01-21,19945
2018-01-22,19945
2018-01-23,19945
2018-01-24,19945
2018-01-25,19945
2018-01-26,19945
2018-01-27,19945
2018-01-28,19945
2018-01-29,19945
2018-01-30,19945
2018-02-01,19945
2018-02-02,19945
2018-02-03,19945
2018-02-04,19945
2018-02-05,19945
2018-02-06,19945
2018-02-07,19945
2018-02-08,19945
2018-02-09,19945
2018-02-10,19945
2018-02-11,19945
2018-02-12,19945
2018-02-13,19945
2018-02-14,19945
2018-02-15,19945
2018-02-16,19945
2018-02-17,19945
2018-02-18,19945
2018-02-19,19022
2018-02-20,19022
2018-02-21,19022
2018-02-22,19022
2018-02-23,19022
2018-02-24,19022
2018-02-25,19022
2018-02-26,19022
2018-02-27,19022
2018-02-28,19022
2018-03-01,19022
2018-03-02,19022
2018-03-03,19022
2018-03-04,19022
2018-03-05,19022
2018-03-06,19022
2018-03-07,19022
2018-03-08,19022
2018-03-09,19022
2018-03-10,19022
2018-03-11,19022
2018-03-12,19022
2018-03-13,19022
2018-03-14,19022
2018-03-15,19022
2018-03-16,19022
2018-03-17,19022
2018-03-18,19022
2018-03-19,19022
2018-03-20,19022
2018-03-21,19022
2018-03-23,19022
2018-03-24,19022
2018-03-26,19022
2018-03-27,19022
2018-03-28,19022
2018-03-29,18345
2018-03-30,18345
2018-03-31,18345
2018-04-01,18345
2018-04-02,18345
2018-04-03,18345
2018-04-04,18345
2018-04-05,18345
2018-04-06,18345
2018-04-08,18345
2018-04-09,18345
2018-04-10,18345
2018-04-11,18345
2018-04-12,18345
2018-04-13,18345
2018-04-14,17478
2018-04-16,17478
2018-04-17,17478
2018-04-18,17478
2018-04-19,17478
2018-04-20,17478
2018-04-21,17478
2018-04-22,17478
2018-04-23,17478
2018-04-24,17478
2018-04-25,17478
2018-04-26,17478
2018-04-27,16606
2018-04-28,16606
2018-04-29,16606
2018-04-30,16606
2018-05-02,16606
2018-05-03,16606
2018-05-04,15843
2018-05-05,15843
2018-05-06,15843
2018-05-07,15843
2018-05-08,15843
2018-05-09,15843
2018-05-10,15843
2018-05-11,15073
2018-05-12,15073
2018-05-13,15073
2018-05-14,15073
2018-05-15,15073
2018-05-16,15073
2018-05-17,15073
2018-05-18,14321
2018-05-19,14321
2018-05-20,14321
2018-05-21,14321
2018-05-22,14321
2018-05-23,14321
2018-05-24,14321
2018-05-25,14321
2018-05-26,14321
2018-05-27,14321
2018-05-28,14321
2018-05-29,14321
2018-05-30,13605
2018-05-31,13605
2018-06-01,13605
2018-06-02,13605
2018-06-03,13605
2018-06-04,13605
2018-06-05,13605
2018-06-06,13605
2018-06-07,12968
2018-06-08,12968
2018-06-09,12968
2018-06-10,12968
2018-06-11,12968
2018-06-12,12968
2018-06-13,12322
2018-06-14,12322
2018-06-15,12322
2018-06-16,12322
2018-06-17,12322
2018-06-18,12322
2018-06-19,11706
2018-06-20,11706
2018-06-21,11706
2018-06-22,11706
2018-06-23,11706
2018-06-24,11706
2018-06-25,11706
2018-06-26,11706
2018-06-27,11706
2018-06-28,11706
2018-06-29,11706
2018-06-30,11706
2018-07-01,11143
2018-07-02,11143
2018-07-03,11143
2018-07-04,11143
2018-07-05,11143
2018-07-06,11143
2018-07-07,11143
2018-07-08,11143
2018-07-09,11143
2018-07-10,11143
2018-07-11,10595
2018-07-12,10595
2018-07-13,10595
2018-07-14,10595
2018-07-15,10595
2018-07-16,10595
2018-07-17,10595
2018-07-18,10595
2018-07-19,10595
2018-07-20,10595
2018-07-21,10070
2018-07-22,10070
2018-07-23,10070
2018-07-24,10070
2018-07-25,10070
2018-07-26,10070
2018-07-27,10070
2018-07-28,10070
2018-07-29,10070
2018-07-30,10070
2018-07-31,4100
2018-08-01,4100
2018-08-02,4100
2018-08-03,4100
2018-08-04,4100
2018-08-05,4100
2018-08-06,4100
2018-08-07,4100
2018-08-08,4100
2018-08-09,4100
2018-08-10,4100
2018-08-11,4100
2018-08-12,4100
2018-08-14,4100
2018-08-16,4100
2018-08-17,3904
2018-08-18,3904
2018-08-19,3904
2018-08-20,3904
2018-08-21,3904
2018-08-22,3904
2018-08-23,3904
2018-08-24,3904
2018-08-25,3904
2018-08-26,3904
2018-08-27,3904
2018-08-28,3904
2018-08-29,3904
2018-08-30,3904
2018-08-31,3904
2018-09-01,3904
2018-09-02,3904
2018-09-03,3904
2018-09-04,3904
2018-09-05,3904
2018-09-06,3717
2018-09-07,3717
2018-09-08,3717
2018-09-09,3717
2018-09-10,3717
2018-09-11,3717
2018-09-12,3717
2018-09-13,3717
2018-09-14,3717
2018-09-15,3717
2018-09-16,3717
2018-09-17,3717
2018-09-18,3717
2018-09-19,3717
2018-09-20,3717
2018-09-21,3717
2018-09-22,3717
2018-09-23,3717
2018-09-24,3717
2018-09-25,3717
2018-09-26,3717
2018-09-27,3717
2018-09-28,3717
2018-09-29,3717
2018-09-30,3717
2018-10-02,3564
2018-10-03,3564
2018-10-04,3564
2018-10-05,3564
2018-10-06,3564
2018-10-07,3564
2018-10-08,3564
2018-10-09,3564
2018-10-10,3564
2018-10-11,3564
2018-10-12,3564
2018-10-13,3564
2018-10-14,3564
2018-10-15,3564
2018-10-16,3564
2018-10-17,3564
2018-10-18,3564
2018-10-19,3564
2018-10-20,3564
2018-10-21,3564
2018-10-22,3564
2018-10-23,3564
2018-10-24,3564
2018-10-25,3564
2018-10-26,3400
2018-10-27,3400
2018-10-28,3400
2018-10-29,3400
2018-10-30,3400
2018-10-31,3400
2018-11-01,3400
2018-11-03,3400
2018-11-04,3400
2018-11-05,3400
2018-11-06,3400
2018-11-07,3400
2018-11-08,3400
2018-11-09,3400
2018-11-10,3400
2018-11-11,3400
2018-11-12,3286
2018-11-13,3286
2018-11-14,3286
2018-11-15,3286
2018-11-16,3286
2018-11-17,3286
2018-11-18,3286
2018-11-19,3286
2018-11-20,3286
2018-11-21,3286
2018-11-22,3286
2018-11-23,3286
2018-11-24,3286
2018-11-25,3286
2018-11-26,3286
2018-11-27,3286
2018-11-28,3127
2018-12-01,3127
2018-12-02,3127
2018-12-03,3127
2018-12-04,3127
2018-12-05,3127
2018-12-07,3127
2018-12-09,3127
2018-12-10,3127
2018-12-11,3127
2018-12-12,3127
2018-12-13,3127
2018-12-14,3127
2018-12-15,3127
2018-12-16,3127
2018-12-17,3127
2018-12-18,2993
2018-12-19,2993
2018-12-20,2993
2018-12-21,2993
2018-12-22,2993
2018-12-23,2993
2018-12-24,2993
2018-12-25,2993
2018-12-26,2993
2018-12-27,2993
2018-12-28,2993
2018-12-29,2993
2018-12-30,2993
2018-12-31,2993
2019-01-01,2993
2019-01-02,2993
2019-01-03,2993
2019-01-04,2993
