date_obj,Kyatt%20fur price
2016-04-29,6677
2016-04-30,6677
2016-05-01,6677
2016-05-02,6677
2016-05-03,6677
2016-05-04,6677
2016-05-05,6677
2016-05-06,6677
2016-05-07,6677
2016-05-08,6677
2016-05-09,6677
2016-05-10,6677
2016-05-11,6677
2016-05-12,6677
2016-05-13,6677
2016-05-14,6677
2016-05-15,6677
2016-05-16,6677
2016-05-17,6677
2016-05-18,6677
2016-05-19,6677
2016-05-22,6677
2016-05-23,6677
2016-05-24,6677
2016-05-25,6677
2016-05-26,6677
2016-05-27,6677
2016-05-28,6677
2016-05-29,6677
2016-05-30,6677
2016-05-31,6677
2016-06-01,6677
2016-06-02,6677
2016-06-03,6677
2016-06-04,6677
2016-06-05,6677
2016-06-06,6677
2016-06-07,6677
2016-06-08,6484
2016-06-09,6484
2016-06-10,6484
2016-06-11,6484
2016-06-12,6484
2016-06-13,6484
2016-06-14,6484
2016-06-15,6484
2016-06-16,6484
2016-06-17,6484
2016-06-18,6484
2016-06-19,6484
2016-06-20,6484
2016-06-21,6484
2016-06-22,6484
2016-06-23,6484
2016-06-24,6484
2016-06-25,6484
2016-06-26,6484
2016-06-27,6484
2016-06-28,6484
2016-06-29,6484
2016-06-30,6484
2016-07-01,6484
2016-07-02,6484
2016-07-03,6484
2016-07-04,6484
2016-07-05,6484
2016-07-06,6484
2016-07-07,6484
2016-07-08,6484
2016-07-09,6484
2016-07-10,6484
2016-07-11,6484
2016-07-12,6484
2016-07-13,6484
2016-07-14,6484
2016-07-15,6484
2016-07-16,6484
2016-07-17,6484
2016-07-18,6484
2016-07-23,6484
2016-07-24,6390
2016-07-25,6390
2016-07-26,6390
2016-07-27,6390
2016-07-28,6390
2016-07-29,6390
2016-07-30,6390
2016-07-31,6390
2016-08-01,6390
2016-08-02,6390
2016-08-03,6390
2016-08-04,6390
2016-08-05,6390
2016-08-06,6390
2016-08-07,6390
2016-08-08,6390
2016-08-09,6390
2016-08-10,6390
2016-08-11,6390
2016-08-12,6390
2016-08-13,6390
2016-08-14,6390
2016-08-15,6390
2016-08-16,6390
2016-08-17,6390
2016-08-18,6390
2016-08-19,6390
2016-08-20,6390
2016-08-21,6390
2016-08-22,6390
2016-08-23,6390
2016-08-24,6390
2016-08-25,6390
2016-08-26,6390
2016-08-28,6390
2016-08-31,6390
2016-09-01,6390
2016-09-02,6390
2016-09-03,6390
2016-09-04,6390
2016-09-05,6390
2016-09-06,6390
2016-09-07,6323
2016-09-08,6323
2016-09-09,6323
2016-09-10,6323
2016-09-11,6323
2016-09-12,6323
2016-09-13,6323
2016-09-14,6323
2016-09-15,6323
2016-09-16,6603
2016-09-17,6603
2016-09-18,6603
2016-09-19,6603
2016-09-20,6603
2016-09-21,6603
2016-09-22,6603
2016-09-23,6603
2016-09-24,6603
2016-09-25,6603
2016-09-26,6603
2016-09-27,6603
2016-09-28,6603
2016-09-29,6603
2016-09-30,6603
2016-10-01,6603
2016-10-02,6603
2016-10-03,6603
2016-10-04,6603
2016-10-05,6603
2016-10-06,6603
2016-10-07,6603
2016-10-08,6603
2016-10-09,6603
2016-10-10,6603
2016-10-11,6603
2016-10-12,6603
2016-10-13,6603
2016-10-14,6603
2016-10-15,6603
2016-10-16,6603
2016-10-17,6603
2016-10-18,6603
2016-10-19,6603
2016-10-20,6603
2016-10-21,6603
2016-10-22,6603
2016-10-23,6603
2016-10-24,6603
2016-10-25,6603
2016-10-26,6603
2016-10-27,6603
2016-10-28,6603
2016-10-29,6603
2016-10-30,6603
2016-10-31,6603
2016-11-01,6603
2016-11-02,6603
2016-11-03,6603
2016-11-04,6603
2016-11-05,6603
2016-11-06,6603
2016-11-07,6603
2016-11-08,6603
2016-11-09,6603
2016-11-10,6603
2016-11-11,6603
2016-11-12,6603
2016-11-13,6603
2016-11-14,6603
2016-12-07,6356
2016-12-08,6356
2016-12-09,6356
2016-12-10,6356
2016-12-11,6356
2016-12-12,6356
2016-12-13,6356
2016-12-14,6356
2016-12-15,6356
2016-12-16,6356
2016-12-17,6356
2016-12-18,6356
2016-12-19,6356
2016-12-20,6356
2016-12-21,6356
2016-12-22,6356
2016-12-23,6356
2016-12-24,6356
2016-12-25,6356
2016-12-26,6356
2016-12-27,6356
2016-12-28,6356
2016-12-29,6356
2016-12-30,6356
2016-12-31,6356
2017-01-01,6356
2017-01-02,6356
2017-01-03,6356
2017-01-04,6356
2017-01-05,6356
2017-01-06,6356
2017-01-07,6356
2017-01-08,6356
2017-01-09,6356
2017-01-10,6356
2017-01-11,6356
2017-01-12,6356
2017-01-13,6068
2017-01-14,6068
2017-01-15,6068
2017-01-16,6068
2017-01-17,6068
2017-01-18,6068
2017-01-19,6068
2017-01-20,6068
2017-01-21,6068
2017-01-22,6068
2017-01-27,6068
2017-01-28,6068
2017-01-29,6068
2017-01-30,6068
2017-01-31,6068
2017-02-01,6068
2017-02-02,6068
2017-02-03,6068
2017-02-04,6068
2017-02-05,6068
2017-02-06,6068
2017-02-07,6068
2017-02-08,6068
2017-02-09,6068
2017-02-10,6068
2017-02-11,6068
2017-02-12,6068
2017-02-13,6068
2017-02-14,6068
2017-02-15,6068
2017-02-16,6068
2017-02-18,6068
2017-02-19,6068
2017-02-20,6068
2017-02-21,6068
2017-02-22,6068
2017-02-23,6068
2017-02-24,6068
2017-02-25,6068
2017-02-26,6068
2017-02-27,5856
2017-02-28,5856
2017-03-01,5856
2017-03-02,5856
2017-03-03,5856
2017-03-04,5856
2017-03-05,5856
2017-03-06,5856
2017-03-07,5856
2017-03-08,5856
2017-03-09,5856
2017-03-10,5856
2017-03-11,5856
2017-03-12,5856
2017-03-13,5856
2017-03-14,5856
2017-03-15,5856
2017-03-16,5856
2017-03-17,5856
2017-03-18,5856
2017-03-19,5856
2017-03-20,5856
2017-03-21,5856
2017-03-22,5856
2017-03-23,5856
2017-03-24,5856
2017-03-25,5856
2017-03-26,5856
2017-03-27,5856
2017-03-28,5856
2017-03-29,5856
2017-03-30,5856
2017-03-31,5856
2017-04-01,5856
2017-04-02,5856
2017-04-03,5856
2017-04-04,5856
2017-04-12,5784
2017-04-13,5784
2017-04-14,5784
2017-04-15,5784
2017-04-16,5784
2017-04-17,5784
2017-04-18,5784
2017-04-19,5784
2017-04-20,5784
2017-04-21,5784
2017-04-22,5784
2017-04-23,5784
2017-04-24,5784
2017-04-25,5784
2017-04-26,5784
2017-04-27,5784
2017-04-28,5784
2017-04-29,5784
2017-04-30,5784
2017-05-01,5784
2017-05-02,5784
2017-05-03,5784
2017-05-04,5784
2017-05-05,5784
2017-05-06,5784
2017-05-07,5784
2017-05-08,5784
2017-05-09,5784
2017-05-10,5784
2017-05-11,5784
2017-05-12,5784
2017-05-13,5784
2017-05-14,5784
2017-05-15,5784
2017-05-16,5784
2017-05-17,5784
2017-05-18,5784
2017-05-19,5784
2017-05-20,5784
2017-05-21,5784
2017-05-22,5784
2017-05-23,5784
2017-05-24,5784
2017-05-25,5784
2017-05-26,5784
2017-05-27,5784
2017-05-28,5784
2017-05-29,5540
2017-05-30,5540
2017-05-31,5540
2017-06-01,5540
2017-06-02,5540
2017-06-03,5540
2017-06-04,5540
2017-06-06,5540
2017-06-07,5540
2017-06-08,5540
2017-06-09,5540
2017-06-10,5540
2017-06-11,5540
2017-06-12,5540
2017-06-13,5540
2017-06-14,5540
2017-06-15,5540
2017-06-16,5540
2017-06-17,5540
2017-06-18,5540
2017-06-19,5540
2017-06-20,5540
2017-06-21,5540
2017-06-22,5540
2017-06-23,5540
2017-06-24,5540
2017-06-25,5540
2017-06-26,5540
2017-06-27,5540
2017-06-28,5540
2017-06-29,5540
2017-06-30,5540
2017-07-01,5540
2017-07-02,5540
2017-07-03,5540
2017-07-04,5540
2017-07-05,5540
2017-07-06,5540
2017-07-07,5540
2017-07-08,5540
2017-07-13,5370
2017-07-14,5370
2017-07-15,5370
2017-07-16,5370
2017-07-17,5370
2017-07-18,5370
2017-07-19,5370
2017-07-20,5370
2017-07-21,5370
2017-07-22,5370
2017-07-23,5370
2017-07-24,5370
2017-07-25,5370
2017-07-26,5370
2017-07-27,5370
2017-07-28,5370
2017-07-29,5370
2017-07-30,5370
2017-07-31,5370
2017-08-01,5370
2017-08-02,5370
2017-08-03,5370
2017-08-04,5370
2017-08-05,5370
2017-08-06,5370
2017-08-09,5370
2017-08-10,5370
2017-08-11,5370
2017-08-12,5370
2017-08-13,5370
2017-08-14,5370
2017-08-15,5370
2017-08-17,5176
2017-08-18,5176
2017-08-19,5176
2017-08-20,5176
2017-08-21,5176
2017-08-22,5176
2017-08-23,5176
2017-08-24,5176
2017-08-25,5176
2017-08-26,5176
2017-08-27,5176
2017-08-28,5176
2017-08-29,5176
2017-08-30,5176
2017-08-31,5176
2017-09-01,5176
2017-09-02,5176
2017-09-03,5176
2017-09-04,5176
2017-09-05,5176
2017-09-06,5176
2017-09-07,5176
2017-09-08,5176
2017-09-09,5176
2017-09-10,5176
2017-09-11,5176
2017-09-12,5176
2017-09-13,5176
2017-09-14,5176
2017-09-15,5176
2017-09-16,5176
2017-09-17,5176
2017-09-19,5176
2017-09-20,5176
2017-09-21,5176
2017-09-22,5176
2017-09-23,5176
2017-09-24,5012
2017-09-25,5012
2017-09-26,5012
2017-09-27,5012
2017-09-28,5012
2017-09-29,5012
2017-09-30,5012
2017-10-01,5012
2017-10-02,5012
2017-10-03,5012
2017-10-04,5012
2017-10-05,5012
2017-10-06,5012
2017-10-07,5012
2017-10-08,5012
2017-10-09,5012
2017-10-10,5012
2017-10-11,5012
2017-10-12,5012
2017-10-13,5012
2017-10-14,5012
2017-10-15,5012
2017-10-16,5012
2017-10-17,5012
2017-10-18,5012
2017-10-19,5012
2017-10-20,5012
2017-10-21,5012
2017-10-22,5012
2017-10-23,5012
2017-10-24,5012
2017-10-25,5012
2017-10-26,5012
2017-10-27,5012
2017-10-28,5012
2017-10-29,5012
2017-10-30,5012
2017-10-31,5012
2017-11-01,5012
2017-11-02,5012
2017-11-03,4855
2017-11-04,4855
2017-11-05,4855
2017-11-06,4855
2017-11-07,4855
2017-11-08,4855
2017-11-09,4855
2017-11-10,4855
2017-11-11,4855
2017-11-12,4855
2017-11-13,4855
2017-11-14,4855
2017-11-15,4855
2017-11-16,4855
2017-11-17,4855
2017-11-18,4855
2017-11-19,4855
2017-11-20,4855
2017-11-21,4855
2017-11-22,4855
2017-11-23,4855
2017-11-24,4855
2017-11-25,4855
2017-11-26,4855
2017-11-27,4855
2017-11-28,4855
2017-11-29,4855
2017-11-30,4855
2017-12-01,4855
2017-12-02,4855
2017-12-03,4855
2017-12-04,4855
2017-12-05,4855
2017-12-06,4855
2017-12-07,4855
2017-12-08,4855
2017-12-09,4855
2017-12-10,4855
2017-12-11,4855
2017-12-12,4855
2017-12-14,4689
2017-12-15,4689
2017-12-16,4689
2017-12-17,4689
2017-12-18,4689
2017-12-19,4689
2017-12-20,4689
2017-12-21,4689
2017-12-22,4689
2017-12-23,4689
2017-12-24,4689
2017-12-25,4689
2017-12-26,4689
2017-12-27,4689
2017-12-28,4689
2017-12-29,4689
2017-12-30,4689
2017-12-31,4689
2018-01-01,4689
2018-01-02,4689
2018-01-03,4689
2018-01-04,4689
2018-01-05,4689
2018-01-06,4689
2018-01-07,4689
2018-01-08,4689
2018-01-09,4689
2018-01-10,4689
2018-01-11,4689
2018-01-12,4689
2018-01-13,4689
2018-01-14,4689
2018-01-15,4541
2018-01-16,4541
2018-01-17,4541
2018-01-18,4541
2018-01-19,4541
2018-01-20,4541
2018-01-21,4541
2018-01-22,4541
2018-01-23,4541
2018-01-25,4541
2018-01-26,4541
2018-01-27,4541
2018-01-28,4541
2018-01-29,4541
2018-01-31,4541
2018-02-01,4541
2018-02-02,4358
2018-02-03,4358
2018-02-04,4358
2018-02-05,4358
2018-02-06,4358
2018-02-07,4358
2018-02-08,4358
2018-02-09,4358
2018-02-10,4358
2018-02-11,4358
2018-02-12,4358
2018-02-13,4358
2018-02-14,4358
2018-02-15,4358
2018-02-16,4358
2018-02-17,4358
2018-02-18,4358
2018-02-19,4358
2018-02-20,4358
2018-02-21,4358
2018-02-22,4358
2018-02-23,4375
2018-02-24,4375
2018-02-25,4375
2018-02-26,4375
2018-02-27,4375
2018-02-28,4375
2018-03-01,4375
2018-03-02,4375
2018-03-03,4375
2018-03-04,4375
2018-03-05,4375
2018-03-06,4375
2018-03-07,4375
2018-03-08,4375
2018-03-09,4375
2018-03-10,4375
2018-03-11,4217
2018-03-12,4217
2018-03-13,4217
2018-03-14,4217
2018-03-15,4217
2018-03-16,4217
2018-03-17,4217
2018-03-18,4217
2018-03-19,4217
2018-03-20,4217
2018-03-21,4217
2018-03-23,4217
2018-03-24,4217
2018-03-25,4217
2018-03-26,4217
2018-03-27,4217
2018-03-28,4217
2018-03-29,4040
2018-03-30,4040
2018-03-31,4040
2018-04-01,4040
2018-04-02,4040
2018-04-03,4040
2018-04-04,4040
2018-04-05,4040
2018-04-06,4040
2018-04-07,4040
2018-04-08,4040
2018-04-09,4040
2018-04-10,4040
2018-04-11,4040
2018-04-12,4040
2018-04-13,4040
2018-04-14,4040
2018-04-15,4040
2018-04-16,4040
2018-04-17,3899
2018-04-18,3899
2018-04-19,3899
2018-04-20,3899
2018-04-21,3899
2018-04-22,3899
2018-04-23,3899
2018-04-24,3899
2018-04-25,3899
2018-04-26,3899
2018-04-27,3899
2018-04-28,3899
2018-04-29,3899
2018-04-30,3899
2018-05-01,3899
2018-05-04,3899
2018-05-05,3899
2018-05-06,3899
2018-05-08,3723
2018-05-09,3723
2018-05-10,3723
2018-05-11,3723
2018-05-12,3723
2018-05-13,3723
2018-05-14,3723
2018-05-15,3723
2018-05-16,3723
2018-05-17,3723
2018-05-18,3723
2018-05-19,3723
2018-05-20,3723
2018-05-21,3723
2018-05-22,3723
2018-05-23,3723
2018-05-24,3723
2018-05-25,3723
2018-05-26,3604
2018-05-27,3604
2018-05-28,3604
2018-05-29,3604
2018-05-30,3604
2018-05-31,3604
2018-06-01,3604
2018-06-02,3604
2018-06-03,3604
2018-06-04,3604
2018-06-05,3604
2018-06-06,3604
2018-06-07,3604
2018-06-08,3438
2018-06-09,3438
2018-06-10,3438
2018-06-11,3438
2018-06-12,3438
2018-06-13,3438
2018-06-14,3438
2018-06-15,3438
2018-06-16,3438
2018-06-17,3438
2018-06-18,3438
2018-06-19,3438
2018-06-20,3285
2018-06-21,3285
2018-06-22,3285
2018-06-23,3285
2018-06-24,3285
2018-06-25,3285
2018-06-26,3285
2018-06-27,3285
2018-06-28,3285
2018-06-29,3285
2018-06-30,3285
2018-07-01,3285
2018-07-02,3285
2018-07-03,3173
2018-07-04,3173
2018-07-05,3173
2018-07-06,3173
2018-07-07,3173
2018-07-08,3173
2018-07-09,3173
2018-07-10,3173
2018-07-11,3173
2018-07-12,3173
2018-07-13,3173
2018-07-14,3173
2018-07-15,3173
2018-07-16,3173
2018-07-17,3173
2018-07-18,3173
2018-07-19,3173
2018-07-20,3173
2018-07-21,3173
2018-07-22,3173
2018-07-23,3027
2018-07-24,3027
2018-07-25,3027
2018-07-26,3027
2018-07-27,3027
2018-07-28,3027
2018-07-29,3027
2018-07-30,3027
2018-07-31,3027
2018-08-01,3027
2018-08-02,2889
2018-08-03,2889
2018-08-04,2889
2018-08-05,2889
2018-08-06,2889
2018-08-07,2889
2018-08-08,2889
2018-08-09,2889
2018-08-10,2889
2018-08-11,2889
2018-08-12,2751
2018-08-14,2751
2018-08-16,2751
2018-08-17,2751
2018-08-18,2751
2018-08-19,2751
2018-08-20,2751
2018-08-21,2751
2018-08-22,2751
2018-08-23,2751
2018-08-24,2751
2018-08-25,2770
2018-08-26,2770
2018-08-27,2770
2018-08-28,2770
2018-08-29,2770
2018-08-30,2770
2018-08-31,2770
2018-09-01,2770
2018-09-02,2770
2018-09-03,2770
2018-09-04,2770
2018-09-05,2770
2018-09-06,2770
2018-09-07,2832
2018-09-08,2832
2018-09-09,2832
2018-09-10,2832
2018-09-11,2832
2018-09-12,2832
2018-09-13,2832
2018-09-14,2832
2018-09-15,2832
2018-09-16,2832
2018-09-17,2832
2018-09-18,2832
2018-09-19,2832
2018-09-20,2805
2018-09-21,2805
2018-09-22,2805
2018-09-23,2805
2018-09-24,2805
2018-09-25,2805
2018-09-26,2805
2018-09-27,2805
2018-09-28,2805
2018-09-29,2805
2018-09-30,2805
2018-10-02,2805
2018-10-03,2713
2018-10-04,2713
2018-10-05,2713
2018-10-06,2713
2018-10-07,2713
2018-10-08,2713
2018-10-09,2713
2018-10-10,2713
2018-10-11,2713
2018-10-12,2713
2018-10-13,2713
2018-10-14,2713
2018-10-15,2684
2018-10-16,2684
2018-10-17,2684
2018-10-18,2684
2018-10-19,2684
2018-10-20,2684
2018-10-21,2684
2018-10-22,2684
2018-10-23,2684
2018-10-24,2684
2018-10-25,2684
2018-10-26,2684
2018-10-27,2627
2018-10-28,2627
2018-10-29,2627
2018-10-30,2627
2018-10-31,2627
2018-11-01,2627
2018-11-03,2627
2018-11-04,2627
2018-11-05,2627
2018-11-06,2627
2018-11-07,2627
2018-11-08,2627
2018-11-09,2629
2018-11-10,2629
2018-11-11,2629
2018-11-12,2629
2018-11-13,2629
2018-11-14,2629
2018-11-15,2629
2018-11-16,2629
2018-11-17,2629
2018-11-18,2629
2018-11-19,2629
2018-11-20,2605
2018-11-21,2605
2018-11-22,2605
2018-11-23,2605
2018-11-24,2605
2018-11-25,2605
2018-11-26,2605
2018-11-27,2605
2018-11-28,2605
2018-11-29,2605
2018-12-01,2587
2018-12-02,2587
2018-12-03,2587
2018-12-04,2587
2018-12-07,2587
2018-12-09,2587
2018-12-10,2587
2018-12-11,2498
2018-12-12,2498
2018-12-13,2498
2018-12-14,2498
2018-12-15,2498
2018-12-16,2498
2018-12-17,2498
2018-12-18,2498
2018-12-19,2498
2018-12-20,2498
2018-12-21,2498
2018-12-22,2389
2018-12-23,2389
2018-12-24,2389
2018-12-25,2389
2018-12-26,2389
2018-12-27,2389
2018-12-28,2389
2018-12-29,2389
2018-12-30,2332
2018-12-31,2332
2019-01-01,2332
2019-01-02,2332
2019-01-03,2332
2019-01-04,2332
2019-01-05,2332
2019-01-06,2332
2019-01-08,2332
2019-01-10,2228
2019-01-11,2228
2019-01-12,2228
2019-01-13,2228
2019-01-14,2228
2019-01-15,2228
2019-01-16,2228
2019-01-17,2228
2019-01-18,2228
2019-01-19,2121
2019-01-20,2121
2019-01-21,2121
2019-01-22,2121
2019-01-23,2121
2019-01-24,2121
2019-01-25,2121
2019-01-26,2121
2019-01-27,2121
2019-01-28,2039
2019-01-29,2039
2019-01-30,2039
2019-01-31,2039
2019-02-01,2039
2019-02-02,2039
2019-02-03,2039
2019-02-04,2039
2019-02-05,2039
2019-02-06,2039
2019-02-07,1964
2019-02-08,1964
2019-02-09,1964
2019-02-10,1964
2019-02-11,1964
2019-02-12,1964
2019-02-13,1964
2019-02-14,1964
2019-02-15,1964
2019-02-16,1884
2019-02-17,1884
2019-02-18,1884
2019-02-19,1884
2019-02-20,1884
2019-02-21,1884
2019-02-22,1884
2019-02-23,1884
2019-02-24,1884
2019-02-25,1884
2019-02-26,1829
2019-02-27,1829
2019-02-28,1829
2019-03-01,1829
2019-03-02,1829
2019-03-03,1829
2019-03-04,1829
2019-03-05,1829
2019-03-06,1829
2019-03-07,1829
2019-03-08,1829
2019-03-09,1754
2019-03-10,1754
2019-03-11,1754
2019-03-12,1754
2019-03-13,1754
2019-03-14,1754
2019-03-15,1754
2019-03-16,1754
2019-03-17,1683
2019-03-18,1683
2019-03-19,1683
2019-03-20,1683
2019-03-21,1683
2019-03-22,1683
2019-03-23,1683
2019-03-24,1683
2019-03-25,1683
2019-03-26,1606
2019-03-27,1606
2019-03-28,1606
2019-03-29,1606
2019-03-30,1606
2019-03-31,1606
2019-04-01,1606
2019-04-02,1606
2019-04-03,1539
2019-04-04,1539
2019-04-05,1539
