date_obj,Pottery%20scarab price
2019-08-29,69
2019-08-30,69
2019-08-31,70
2019-09-01,70
2019-09-02,70
2019-09-03,69
2019-09-04,69
2019-09-05,69
2019-09-06,69
2019-09-07,66
2019-09-08,66
2019-09-09,66
2019-09-10,66
2019-09-11,65
2019-09-12,65
2019-09-13,65
2019-09-14,65
2019-09-15,68
2019-09-16,68
2019-09-17,68
2019-09-18,71
2019-09-19,71
2019-09-20,71
2019-09-21,71
2019-09-22,75
2019-09-23,75
2019-09-24,75
2019-09-25,75
2019-09-26,75
2019-09-27,75
2019-09-28,75
2019-09-29,75
2019-09-30,72
2019-10-01,72
2019-10-02,73
2019-10-03,73
2019-10-04,73
2019-10-05,73
2019-10-06,73
2019-10-07,73
2019-10-08,73
2019-10-09,73
2019-10-10,75
2019-10-11,75
2019-10-12,75
2019-10-13,72
2019-10-14,72
2019-10-15,72
2019-10-16,70
2019-10-17,70
2019-10-18,70
2019-10-19,69
2019-10-20,69
2019-10-21,69
2019-10-22,69
2019-10-23,69
2019-10-24,69
2019-10-25,69
2019-10-26,69
2019-10-27,70
2019-10-28,70
2019-10-29,70
2019-10-30,70
2019-10-31,72
2019-11-01,72
2019-11-02,72
2019-11-03,72
2019-11-04,72
2019-11-05,72
2019-11-06,72
2019-11-07,72
2019-11-08,72
2019-11-09,72
2019-11-10,72
2019-11-11,72
2019-11-12,72
2019-11-13,72
2019-11-14,72
2019-11-15,72
2019-11-16,72
2019-11-17,72
2019-11-18,68
2019-11-19,68
2019-11-20,65
2019-11-21,65
2019-11-22,65
2019-11-23,65
2019-11-24,65
2019-11-25,65
2019-11-26,65
2019-11-27,65
2019-11-28,68
2019-11-29,68
2019-11-30,68
2019-12-01,65
2019-12-02,65
2019-12-03,65
2019-12-04,65
2019-12-05,66
2019-12-06,66
2019-12-07,66
2019-12-08,66
2019-12-09,62
2019-12-10,62
2019-12-11,62
2019-12-12,60
2019-12-13,60
2019-12-14,60
2019-12-15,60
2019-12-16,60
2019-12-17,60
2019-12-18,60
2019-12-19,60
2019-12-20,62
2019-12-21,62
2019-12-22,62
2019-12-23,62
2019-12-24,66
2019-12-25,66
2019-12-26,66
2019-12-27,63
2019-12-28,63
2019-12-29,63
2019-12-30,63
2019-12-31,63
2020-01-01,63
2020-01-02,63
2020-01-03,65
2020-01-04,65
2020-01-05,65
2020-01-06,65
2020-01-07,62
2020-01-08,62
2020-01-09,62
2020-01-10,62
2020-01-11,62
2020-01-12,62
2020-01-13,62
2020-01-14,62
2020-01-15,62
2020-01-16,62
2020-01-17,62
2020-01-18,64
2020-01-19,64
2020-01-20,64
2020-01-21,64
2020-01-22,64
2020-01-23,64
2020-01-24,64
2020-01-25,64
2020-01-26,63
2020-01-27,63
2020-01-28,63
2020-01-29,63
2020-01-30,63
2020-01-31,63
2020-02-01,63
2020-02-02,65
2020-02-03,65
2020-02-04,65
2020-02-05,65
2020-02-06,66
2020-02-07,66
2020-02-08,66
2020-02-09,66
2020-02-10,66
2020-02-11,66
2020-02-12,66
2020-02-13,66
2020-02-14,68
2020-02-15,68
2020-02-16,68
2020-02-17,68
2020-02-18,70
2020-02-19,70
2020-02-20,70
2020-02-21,70
2020-02-22,68
2020-02-23,68
2020-02-24,68
2020-02-25,70
2020-02-26,70
2020-02-27,70
2020-02-28,73
2020-02-29,73
2020-03-01,73
2020-03-02,73
2020-03-03,77
2020-03-04,77
2020-03-05,77
2020-03-06,77
2020-03-07,80
2020-03-08,80
2020-03-09,80
2020-03-10,76
2020-03-11,76
2020-03-12,76
2020-03-13,73
2020-03-14,73
2020-03-15,73
2020-03-16,73
2020-03-17,73
2020-03-18,73
2020-03-19,71
2020-03-20,71
2020-03-21,71
2020-03-22,74
2020-03-23,74
2020-03-24,74
2020-03-25,77
2020-03-26,77
2020-03-27,75
2020-03-28,75
2020-03-29,75
2020-03-30,75
2020-03-31,74
2020-04-01,74
2020-04-02,76
2020-04-03,76
2020-04-04,76
2020-04-05,77
2020-04-06,77
2020-04-07,75
2020-04-08,75
2020-04-09,75
2020-04-10,75
2020-04-11,76
2020-04-12,76
2020-04-13,77
2020-04-14,77
2020-04-15,77
2020-04-16,77
2020-04-17,77
2020-04-18,75
2020-04-19,75
2020-04-20,74
2020-04-21,74
2020-04-22,75
2020-04-23,75
2020-04-24,75
2020-04-25,76
2020-04-26,76
2020-04-27,75
2020-04-28,75
2020-04-29,75
2020-04-30,75
2020-05-01,74
2020-05-02,74
2020-05-03,76
2020-05-04,76
2020-05-05,76
2020-05-06,75
2020-05-07,75
2020-05-08,75
2020-05-09,74
2020-05-10,74
2020-05-11,74
2020-05-12,74
2020-05-13,74
