date_obj,Mahogany%20armour%20case%20(flatpack) price
2015-06-24,209
2015-06-25,209
2015-06-26,209
2015-06-27,209
2015-06-28,209
2015-06-29,209
2015-06-30,209
2015-07-01,209
2015-07-02,209
2015-07-03,209
2015-07-04,209
2015-07-05,209
2015-07-06,209
2015-07-07,209
2015-07-08,209
2015-07-09,209
2015-07-10,209
2015-07-11,209
2015-07-12,209
2015-07-13,209
2015-07-14,209
2015-07-15,209
2015-07-16,209
2015-07-17,209
2015-07-18,209
2015-07-19,209
2015-07-20,209
2015-07-21,209
2015-07-22,209
2015-07-23,209
2015-07-24,209
2015-07-25,209
2015-07-26,209
2015-07-27,209
2015-07-28,209
2015-07-29,209
2015-07-30,209
2015-07-31,209
2015-08-01,209
2015-08-02,209
2015-08-03,209
2015-08-04,209
2015-08-05,209
2015-08-06,219
2015-08-07,219
2015-08-08,219
2015-08-09,219
2015-08-10,219
2015-08-11,219
2015-08-12,219
2015-08-13,219
2015-08-14,219
2015-08-15,219
2015-08-16,219
2015-08-17,219
2015-08-18,219
2015-08-19,219
2015-08-20,219
2015-08-21,219
2015-08-22,219
2015-08-23,219
2015-08-24,219
2015-08-25,219
2015-08-26,219
2015-08-27,219
2015-08-28,219
2015-08-29,219
2015-08-30,219
2015-08-31,219
2015-09-02,219
2015-09-07,219
2015-09-08,219
2015-09-10,219
2015-09-14,219
2015-09-16,219
2015-09-22,219
2015-09-23,219
2015-09-24,219
2015-09-25,219
2015-09-27,219
2015-09-28,219
2015-09-29,219
2015-09-30,219
2015-10-05,219
2015-10-06,219
2015-10-07,219
2015-10-08,219
2015-10-09,219
2015-10-10,219
2015-10-11,219
2015-10-12,219
2015-10-13,219
2015-10-14,230
2015-10-15,230
2015-10-16,230
2015-10-17,230
2015-10-18,230
2015-10-19,230
2015-10-20,230
2015-10-22,230
2015-10-23,230
2015-10-24,230
2015-10-25,230
2015-10-26,230
2015-10-27,230
2015-10-29,230
2015-10-30,230
2015-10-31,230
2015-11-01,230
2015-11-02,230
2015-11-03,230
2015-11-04,230
2015-11-05,230
2015-11-06,230
2015-11-07,230
2015-11-08,230
2015-11-09,230
2015-11-10,230
2015-11-11,230
2015-11-12,230
2015-11-13,230
2015-11-14,230
2015-11-15,230
2015-11-16,230
2015-11-17,230
2015-11-18,230
2015-11-19,230
2015-11-20,230
2015-11-21,230
2015-11-22,230
2015-11-23,230
2015-11-24,230
2015-11-25,230
2015-11-26,230
2015-11-27,230
2015-11-28,230
2015-11-29,230
2015-11-30,230
2015-12-01,230
2015-12-02,230
2015-12-03,230
2015-12-04,230
2015-12-05,230
2015-12-06,230
2015-12-07,230
2015-12-08,230
2015-12-09,230
2015-12-10,230
2015-12-11,230
2015-12-12,242
2015-12-13,242
2015-12-14,242
2015-12-15,242
2015-12-16,242
2015-12-17,242
2015-12-18,242
2015-12-19,242
2015-12-20,242
2015-12-21,242
2015-12-22,242
2015-12-23,242
2015-12-24,242
2015-12-25,242
2015-12-26,242
2015-12-27,242
2015-12-28,242
2015-12-29,242
2015-12-30,242
2015-12-31,242
2016-01-01,242
2016-01-02,242
2016-01-03,242
2016-01-04,242
2016-01-05,242
2016-01-06,242
2016-01-07,242
2016-01-08,242
2016-01-09,242
2016-01-10,242
2016-01-11,242
2016-01-12,242
2016-01-13,242
2016-01-14,242
2016-01-15,242
2016-01-16,242
2016-01-17,242
2016-01-18,242
2016-01-19,242
2016-01-20,242
2016-01-21,242
2016-01-22,242
2016-01-23,242
2016-01-24,242
2016-01-25,242
2016-01-26,242
2016-01-27,242
2016-01-28,242
2016-01-29,242
2016-01-30,242
2016-01-31,252
2016-02-01,252
2016-02-02,252
2016-02-03,252
2016-02-04,252
2016-02-05,252
2016-02-06,252
2016-02-07,252
2016-02-08,252
2016-02-09,252
2016-02-10,252
2016-02-11,252
2016-02-12,252
2016-02-13,252
2016-02-14,252
2016-02-15,252
2016-02-16,252
2016-02-17,252
2016-02-18,252
2016-02-19,252
2016-02-20,252
2016-02-21,252
2016-02-22,252
2016-02-23,252
2016-02-24,252
2016-02-25,252
2016-02-26,252
2016-02-27,252
2016-02-28,252
2016-02-29,252
2016-03-01,252
2016-03-02,252
2016-03-03,252
2016-03-04,252
2016-03-05,252
2016-03-06,252
2016-03-07,252
2016-03-08,252
2016-03-09,252
2016-03-10,252
2016-03-11,252
2016-03-12,252
2016-03-13,252
2016-03-14,252
2016-03-15,252
2016-03-16,252
2016-03-17,252
2016-03-18,252
2016-03-19,252
2016-03-20,252
2016-03-21,252
2016-03-22,252
2016-03-23,252
2016-03-24,252
2016-03-25,252
2016-03-26,252
2016-03-27,252
2016-03-28,257
2016-03-29,257
2016-03-30,257
2016-03-31,257
2016-04-01,257
2016-04-02,257
2016-04-03,257
2016-04-04,257
2016-04-05,257
2016-04-06,257
2016-04-07,257
2016-04-08,257
2016-04-09,257
2016-04-10,257
2016-04-11,257
2016-04-12,257
2016-04-13,257
2016-04-14,257
2016-04-15,257
2016-04-16,257
2016-04-17,257
2016-04-18,257
2016-04-19,257
2016-04-20,257
2016-04-21,257
2016-04-22,257
2016-04-23,257
2016-04-24,257
2016-04-25,257
2016-04-26,257
2016-04-27,257
2016-04-28,257
2016-04-29,257
2016-04-30,257
2016-05-01,257
2016-05-02,257
2016-05-03,257
2016-05-04,257
2016-05-05,257
2016-05-06,257
2016-05-07,257
2016-05-08,257
2016-05-09,257
2016-05-10,257
2016-05-11,257
2016-05-12,257
2016-05-13,257
2016-05-14,257
2016-05-15,257
2016-05-16,269
2016-05-17,269
2016-05-18,269
2016-05-19,269
2016-05-22,269
2016-05-23,269
2016-05-24,269
2016-05-25,269
2016-05-26,269
2016-05-27,269
2016-05-28,269
2016-05-29,269
2016-05-30,269
2016-05-31,269
2016-06-01,269
2016-06-02,269
2016-06-03,269
2016-06-04,269
2016-06-05,269
2016-06-06,269
2016-06-07,269
2016-06-08,269
2016-06-09,269
2016-06-10,269
2016-06-11,269
2016-06-12,269
2016-06-13,269
2016-06-14,269
2016-06-15,269
2016-06-16,269
2016-06-17,269
2016-06-18,269
2016-06-19,269
2016-06-20,269
2016-06-21,269
2016-06-22,269
2016-06-23,269
2016-06-24,269
2016-06-25,269
2016-06-26,269
2016-06-27,269
2016-06-28,269
2016-06-29,269
2016-06-30,269
2016-07-01,269
2016-07-02,269
2016-07-03,269
2016-07-04,269
2016-07-05,269
2016-07-06,269
2016-07-07,269
2016-07-08,282
2016-07-09,282
2016-07-10,282
2016-07-11,282
2016-07-12,282
2016-07-13,282
2016-07-14,282
2016-07-15,282
2016-07-16,282
2016-07-17,282
2016-07-18,282
2016-07-23,282
2016-07-24,282
2016-07-25,282
2016-07-26,282
2016-07-27,282
2016-07-28,282
2016-07-29,282
2016-07-30,282
2016-07-31,282
2016-08-01,282
2016-08-02,282
2016-08-03,282
2016-08-04,282
2016-08-05,282
2016-08-06,282
2016-08-07,282
2016-08-08,282
2016-08-09,282
2016-08-10,282
2016-08-11,282
2016-08-12,282
2016-08-13,282
2016-08-14,282
2016-08-15,282
2016-08-16,282
2016-08-17,282
2016-08-18,282
2016-08-19,282
2016-08-20,282
2016-08-21,282
2016-08-22,282
2016-08-23,282
2016-08-24,282
2016-08-25,297
2016-08-26,297
2016-08-28,297
2016-08-31,297
2016-09-01,297
2016-09-02,297
2016-09-03,297
2016-09-04,297
2016-09-05,297
2016-09-06,297
2016-09-07,297
2016-09-08,297
2016-09-09,297
2016-09-10,297
2016-09-11,297
2016-09-12,297
2016-09-13,297
2016-09-14,297
2016-09-15,297
2016-09-16,297
2016-09-17,297
2016-09-18,297
2016-09-19,297
2016-09-20,297
2016-09-21,297
2016-09-22,297
2016-09-23,297
2016-09-24,297
2016-09-25,297
2016-09-26,297
2016-09-27,297
2016-09-28,297
2016-09-29,297
2016-09-30,297
2016-10-01,297
2016-10-02,297
2016-10-03,297
2016-10-04,297
2016-10-05,297
2016-10-06,297
2016-10-07,297
2016-10-08,297
2016-10-09,297
2016-10-10,297
2016-10-11,297
2016-10-12,297
2016-10-13,312
2016-10-14,312
2016-10-15,312
2016-10-16,312
2016-10-17,312
2016-10-18,312
2016-10-19,312
2016-10-20,312
2016-10-21,312
2016-10-22,312
2016-10-23,312
2016-10-24,312
2016-10-25,312
2016-10-26,312
2016-10-27,312
2016-10-28,312
2016-10-29,312
2016-10-30,312
2016-10-31,312
2016-11-01,312
2016-11-02,312
2016-11-03,312
2016-11-04,312
2016-11-05,312
2016-11-06,312
2016-11-07,312
2016-11-08,312
2016-11-09,312
2016-11-10,312
2016-11-11,312
2016-11-12,312
2016-11-13,312
2016-11-14,312
2016-12-07,328
2016-12-08,328
2016-12-09,328
2016-12-10,328
2016-12-11,328
2016-12-12,328
2016-12-13,328
2016-12-14,328
2016-12-15,328
2016-12-16,328
2016-12-17,328
2016-12-18,328
2016-12-19,328
2016-12-20,328
2016-12-21,328
2016-12-22,328
2016-12-23,328
2016-12-24,328
2016-12-25,328
2016-12-26,328
2016-12-27,328
2016-12-28,328
2016-12-29,328
2016-12-30,328
2016-12-31,328
2017-01-01,328
2017-01-02,328
2017-01-03,328
2017-01-04,328
2017-01-05,328
2017-01-06,328
2017-01-07,328
2017-01-08,328
2017-01-09,328
2017-01-10,328
2017-01-11,345
2017-01-12,345
2017-01-13,345
2017-01-14,345
2017-01-15,345
2017-01-16,345
2017-01-17,345
2017-01-18,345
2017-01-19,345
2017-01-20,345
2017-01-21,345
2017-01-22,345
2017-01-27,345
2017-01-28,345
2017-01-29,345
2017-01-30,345
2017-01-31,345
2017-02-01,345
2017-02-02,345
2017-02-03,345
2017-02-04,345
2017-02-05,345
2017-02-06,345
2017-02-07,345
2017-02-08,345
2017-02-09,345
2017-02-10,345
2017-02-11,345
2017-02-12,345
2017-02-13,345
2017-02-14,345
2017-02-15,345
2017-02-16,345
2017-02-18,345
2017-02-19,362
2017-02-20,362
2017-02-21,362
2017-02-22,362
2017-02-23,362
2017-02-24,362
2017-02-25,362
2017-02-26,362
2017-02-27,362
2017-02-28,362
2017-03-01,362
2017-03-02,362
2017-03-03,362
2017-03-04,362
2017-03-05,362
2017-03-06,362
2017-03-07,362
2017-03-08,362
2017-03-09,362
2017-03-10,362
2017-03-11,362
2017-03-12,362
2017-03-13,362
2017-03-14,362
2017-03-15,362
2017-03-16,362
2017-03-17,362
2017-03-18,362
2017-03-19,362
2017-03-20,362
2017-03-21,362
2017-03-22,362
2017-03-23,362
2017-03-24,362
2017-03-25,362
2017-03-26,362
2017-03-27,362
2017-03-28,362
2017-03-29,362
2017-03-30,362
2017-03-31,362
2017-04-01,362
2017-04-02,362
2017-04-03,381
2017-04-04,381
2017-04-12,381
2017-04-13,381
2017-04-14,381
2017-04-15,381
2017-04-16,381
2017-04-17,381
2017-04-18,381
2017-04-19,381
2017-04-20,381
2017-04-21,381
2017-04-22,381
2017-04-23,381
2017-04-24,381
2017-04-25,381
2017-04-26,381
2017-04-27,381
2017-04-28,381
2017-04-29,381
2017-04-30,381
2017-05-01,381
2017-05-02,381
2017-05-03,381
2017-05-04,381
2017-05-05,381
2017-05-06,381
2017-05-07,381
2017-05-08,381
2017-05-09,398
2017-05-10,398
2017-05-11,398
2017-05-12,398
2017-05-13,398
2017-05-14,398
2017-05-15,398
2017-05-16,398
2017-05-17,398
2017-05-18,398
2017-05-19,398
2017-05-20,398
2017-05-21,398
2017-05-22,398
2017-05-23,398
2017-05-24,398
2017-05-25,398
2017-05-26,398
2017-05-27,398
2017-05-28,398
2017-05-29,398
2017-05-30,398
2017-05-31,398
2017-06-01,398
2017-06-02,398
2017-06-03,398
2017-06-06,398
2017-06-07,398
2017-06-08,398
2017-06-09,398
2017-06-10,398
2017-06-11,398
2017-06-12,398
2017-06-13,398
2017-06-14,398
2017-06-15,398
2017-06-16,398
2017-06-17,398
2017-06-18,398
2017-06-19,398
2017-06-20,398
2017-06-21,398
2017-06-22,418
2017-06-23,418
2017-06-24,418
2017-06-25,418
2017-06-26,418
2017-06-27,418
2017-06-28,418
2017-06-29,418
2017-06-30,418
2017-07-01,418
2017-07-02,418
2017-07-03,418
2017-07-04,418
2017-07-05,418
2017-07-06,418
2017-07-07,418
2017-07-08,418
2017-07-13,418
2017-07-14,418
2017-07-15,418
2017-07-16,418
2017-07-17,418
2017-07-18,418
2017-07-19,418
2017-07-20,418
2017-07-21,418
2017-07-22,418
2017-07-23,418
2017-07-24,418
2017-07-25,418
2017-07-26,418
2017-07-27,418
2017-07-28,418
2017-07-29,418
2017-07-30,438
2017-07-31,438
2017-08-01,438
2017-08-02,438
2017-08-03,438
2017-08-04,438
2017-08-05,438
2017-08-06,438
2017-08-09,438
2017-08-10,438
2017-08-11,438
2017-08-12,438
2017-08-13,438
2017-08-14,438
2017-08-15,438
2017-08-16,438
2017-08-17,438
2017-08-18,438
2017-08-19,438
2017-08-20,438
2017-08-21,438
2017-08-22,438
2017-08-23,438
2017-08-24,438
2017-08-25,438
2017-08-26,438
2017-08-27,438
2017-08-28,438
2017-08-29,438
2017-08-30,438
2017-08-31,438
2017-09-01,438
2017-09-02,438
2017-09-03,438
2017-09-04,438
2017-09-05,438
2017-09-06,438
2017-09-07,438
2017-09-08,446
2017-09-09,446
2017-09-10,446
2017-09-11,446
2017-09-12,446
2017-09-13,446
2017-09-14,446
2017-09-15,446
2017-09-16,446
2017-09-17,446
2017-09-19,446
2017-09-20,446
2017-09-21,446
2017-09-22,446
2017-09-23,446
2017-09-24,446
2017-09-25,446
2017-09-26,446
2017-09-27,446
2017-09-28,446
2017-09-29,446
2017-09-30,446
2017-10-01,446
2017-10-02,446
2017-10-03,446
2017-10-04,446
2017-10-05,446
2017-10-06,446
2017-10-07,446
2017-10-08,446
2017-10-09,446
2017-10-10,446
2017-10-11,446
2017-10-12,446
2017-10-13,446
2017-10-14,446
2017-10-15,446
2017-10-16,467
2017-10-17,467
2017-10-18,467
2017-10-19,467
2017-10-20,467
2017-10-21,467
2017-10-22,467
2017-10-23,467
2017-10-24,467
2017-10-25,467
2017-10-26,467
2017-10-27,467
2017-10-28,467
2017-10-29,467
2017-10-30,467
2017-10-31,467
2017-11-01,467
2017-11-02,467
2017-11-03,467
2017-11-04,467
2017-11-05,467
2017-11-06,467
2017-11-07,467
2017-11-08,467
2017-11-09,467
2017-11-10,467
2017-11-11,467
2017-11-12,467
2017-11-13,467
2017-11-14,467
2017-11-15,467
2017-11-16,467
2017-11-17,467
2017-11-18,467
2017-11-19,467
2017-11-20,467
2017-11-21,489
2017-11-22,489
2017-11-23,489
2017-11-24,489
2017-11-25,489
2017-11-26,489
2017-11-27,489
2017-11-28,489
2017-11-29,489
2017-11-30,489
2017-12-01,489
2017-12-02,489
2017-12-03,489
2017-12-04,489
2017-12-05,489
2017-12-06,489
2017-12-07,489
2017-12-08,489
2017-12-09,489
2017-12-10,489
2017-12-11,489
2017-12-12,489
2017-12-14,489
2017-12-15,489
2017-12-17,489
2017-12-18,489
2017-12-19,489
2017-12-20,489
2017-12-21,489
2017-12-22,489
2017-12-23,489
2017-12-24,489
2017-12-25,489
2017-12-26,513
2017-12-27,513
2017-12-28,513
2017-12-29,513
2017-12-30,513
2017-12-31,513
2018-01-01,513
2018-01-02,513
2018-01-03,513
2018-01-04,513
2018-01-05,513
2018-01-06,513
2018-01-07,513
2018-01-08,513
2018-01-09,513
2018-01-10,513
2018-01-11,513
2018-01-12,513
2018-01-13,513
2018-01-14,513
2018-01-15,513
2018-01-16,513
2018-01-17,513
2018-01-18,513
2018-01-19,513
2018-01-20,513
2018-01-21,513
2018-01-22,513
2018-01-23,513
2018-01-25,539
2018-01-26,539
2018-01-27,539
2018-01-28,539
2018-01-29,539
2018-01-31,539
2018-02-01,539
2018-02-02,539
2018-02-03,539
2018-02-04,539
2018-02-05,539
2018-02-06,539
2018-02-07,539
2018-02-08,539
2018-02-09,539
2018-02-10,566
2018-02-11,566
2018-02-12,566
2018-02-13,566
2018-02-14,566
2018-02-15,566
2018-02-16,566
2018-02-17,566
2018-02-18,566
2018-02-19,566
2018-02-20,566
2018-02-21,566
2018-02-22,566
2018-02-23,566
2018-02-24,566
2018-02-25,566
2018-02-26,566
2018-02-27,566
2018-02-28,566
2018-03-01,566
2018-03-02,594
2018-03-03,594
2018-03-04,594
2018-03-05,594
2018-03-06,594
2018-03-07,594
2018-03-08,594
2018-03-09,594
2018-03-10,594
2018-03-11,594
2018-03-12,594
2018-03-13,594
2018-03-14,594
2018-03-15,594
2018-03-16,594
2018-03-17,594
2018-03-18,594
2018-03-19,594
2018-03-20,594
2018-03-21,594
2018-03-23,622
2018-03-24,622
2018-03-26,622
2018-03-27,622
2018-03-28,622
2018-03-29,622
2018-03-30,622
2018-03-31,622
2018-04-01,622
2018-04-02,622
2018-04-03,622
2018-04-04,622
2018-04-05,622
2018-04-06,622
2018-04-07,622
2018-04-08,622
2018-04-09,653
2018-04-10,653
2018-04-11,653
2018-04-12,653
2018-04-13,653
2018-04-14,653
2018-04-15,653
2018-04-16,653
2018-04-17,653
2018-04-18,653
2018-04-19,653
2018-04-20,653
2018-04-21,653
2018-04-22,653
2018-04-23,653
2018-04-24,653
2018-04-25,672
2018-04-26,672
2018-04-27,672
2018-04-28,672
2018-04-29,672
2018-04-30,672
2018-05-01,672
2018-05-04,672
2018-05-05,672
2018-05-06,672
2018-05-07,672
2018-05-08,672
2018-05-09,705
2018-05-10,705
2018-05-11,705
2018-05-12,705
2018-05-13,705
2018-05-14,705
2018-05-15,705
2018-05-16,705
2018-05-17,705
2018-05-18,705
2018-05-19,705
2018-05-20,705
2018-05-21,705
2018-05-22,705
2018-05-23,705
2018-05-24,740
2018-05-25,740
2018-05-26,740
2018-05-27,740
2018-05-28,740
2018-05-29,740
2018-05-30,740
2018-05-31,740
2018-06-01,740
2018-06-02,740
2018-06-03,740
2018-06-04,740
2018-06-05,740
2018-06-06,740
2018-06-07,740
2018-06-08,740
2018-06-09,740
2018-06-10,776
2018-06-11,776
2018-06-12,776
2018-06-13,776
2018-06-14,776
2018-06-15,776
2018-06-16,776
2018-06-17,776
2018-06-18,776
2018-06-19,776
2018-06-20,776
2018-06-21,776
2018-06-22,776
2018-06-23,776
2018-06-24,776
2018-06-25,776
2018-06-26,776
2018-06-27,814
2018-06-28,814
2018-06-29,814
2018-06-30,814
2018-07-01,814
2018-07-02,814
2018-07-03,814
2018-07-04,814
2018-07-05,814
2018-07-06,814
2018-07-07,814
2018-07-08,814
2018-07-09,814
2018-07-10,814
2018-07-11,814
2018-07-12,814
2018-07-13,814
2018-07-14,814
2018-07-15,814
2018-07-16,814
2018-07-17,814
2018-07-18,814
2018-07-19,814
2018-07-20,814
2018-07-21,814
2018-07-22,814
2018-07-23,814
2018-07-24,814
2018-07-25,814
2018-07-26,854
2018-07-27,854
2018-07-28,854
2018-07-29,854
2018-07-30,854
2018-07-31,854
2018-08-01,854
2018-08-02,854
2018-08-03,854
2018-08-04,854
2018-08-05,854
2018-08-06,854
2018-08-07,854
2018-08-08,896
2018-08-09,896
2018-08-10,896
2018-08-11,896
2018-08-12,896
2018-08-14,896
2018-08-16,896
2018-08-17,896
2018-08-18,896
2018-08-19,896
2018-08-20,896
2018-08-21,896
2018-08-22,896
2018-08-23,940
2018-08-24,940
2018-08-25,940
2018-08-26,940
2018-08-27,940
2018-08-28,940
2018-08-29,940
2018-08-30,940
2018-08-31,940
2018-09-01,940
2018-09-02,940
2018-09-03,940
2018-09-04,986
2018-09-05,986
2018-09-06,986
2018-09-07,986
2018-09-08,986
2018-09-09,986
2018-09-10,986
2018-09-11,986
2018-09-12,986
2018-09-13,986
2018-09-14,986
2018-09-15,986
2018-09-16,986
2018-09-17,986
2018-09-18,986
2018-09-19,1033
2018-09-20,1033
2018-09-21,1033
2018-09-22,1033
2018-09-23,1033
2018-09-24,1033
2018-09-25,1033
2018-09-26,1033
2018-09-27,1033
2018-09-28,1033
2018-09-29,1033
2018-09-30,1033
2018-10-02,1033
2018-10-03,1084
2018-10-04,1084
2018-10-05,1084
2018-10-06,1084
2018-10-07,1084
2018-10-08,1084
2018-10-09,1084
2018-10-10,1084
2018-10-11,1084
2018-10-12,1084
2018-10-13,1084
2018-10-14,1084
2018-10-15,1084
2018-10-16,1106
2018-10-17,1106
2018-10-18,1106
2018-10-19,1106
2018-10-20,1106
2018-10-21,1106
2018-10-22,1106
2018-10-23,1106
2018-10-24,1106
2018-10-25,1106
2018-10-26,1106
2018-10-27,1105
2018-10-28,1105
2018-10-29,1105
2018-10-30,1105
2018-10-31,1105
2018-11-01,1105
2018-11-03,1105
2018-11-04,1105
2018-11-05,1103
2018-11-06,1103
2018-11-07,1103
2018-11-08,1103
2018-11-09,1103
2018-11-10,1103
2018-11-11,1103
2018-11-12,1103
2018-11-13,1103
2018-11-14,1103
2018-11-15,1103
2018-11-16,1103
2018-11-17,1103
2018-11-18,1135
2018-11-19,1135
2018-11-20,1135
2018-11-21,1135
2018-11-22,1135
2018-11-23,1135
2018-11-24,1135
2018-11-25,1135
2018-11-26,1135
2018-11-27,1135
2018-11-28,1135
2018-11-29,1135
2018-12-01,1173
2018-12-02,1173
2018-12-03,1173
2018-12-04,1173
2018-12-05,1173
2018-12-07,1173
2018-12-09,1173
2018-12-10,1228
2018-12-11,1228
2018-12-12,1228
2018-12-13,1228
2018-12-14,1228
2018-12-15,1228
2018-12-16,1228
2018-12-17,1228
2018-12-18,1290
2018-12-19,1290
2018-12-20,1290
2018-12-21,1290
2018-12-22,1290
2018-12-23,1290
2018-12-24,1290
2018-12-25,1290
2018-12-26,1354
2018-12-27,1354
2018-12-28,1354
2018-12-29,1354
2018-12-30,1354
2018-12-31,1354
2019-01-01,1354
2019-01-02,1420
2019-01-03,1420
2019-01-04,1420
2019-01-05,1420
2019-01-06,1420
2019-01-08,1420
2019-01-10,1420
2019-01-11,1490
2019-01-12,1490
2019-01-13,1490
2019-01-14,1490
2019-01-15,1490
2019-01-16,1490
2019-01-17,1490
2019-01-18,1490
2019-01-19,1563
2019-01-20,1563
2019-01-21,1563
2019-01-22,1563
2019-01-23,1563
2019-01-24,1563
2019-01-25,1563
2019-01-26,1563
2019-01-27,1563
2019-01-28,1639
2019-01-29,1639
2019-01-30,1639
2019-01-31,1639
2019-02-01,1639
2019-02-02,1639
2019-02-03,1716
2019-02-04,1716
2019-02-05,1716
2019-02-06,1716
2019-02-07,1716
2019-02-08,1716
2019-02-09,1716
2019-02-10,1716
2019-02-11,1716
2019-02-12,1716
2019-02-13,1798
2019-02-14,1798
2019-02-15,1798
2019-02-16,1798
2019-02-17,1798
2019-02-18,1798
2019-02-19,1798
2019-02-20,1798
2019-02-21,1885
2019-02-22,1885
2019-02-23,1885
2019-02-24,1885
2019-02-25,1885
2019-02-26,1885
2019-02-27,1979
2019-02-28,1979
2019-03-01,1979
2019-03-02,1979
2019-03-03,1979
2019-03-04,1979
2019-03-05,2073
2019-03-06,2073
2019-03-07,2073
2019-03-08,2073
2019-03-09,2073
2019-03-10,2073
2019-03-11,2172
2019-03-12,2172
2019-03-13,2172
2019-03-14,2172
2019-03-15,2172
2019-03-16,2172
2019-03-17,2172
2019-03-18,2172
2019-03-19,2277
2019-03-20,2277
2019-03-21,2277
2019-03-22,2277
2019-03-23,2277
2019-03-24,2385
2019-03-25,2385
2019-03-26,2385
2019-03-27,2385
2019-03-28,2385
2019-03-29,2385
2019-03-30,2385
2019-03-31,2385
2019-04-01,2385
2019-04-02,2500
2019-04-03,2500
2019-04-04,2500
2019-04-05,2500
2019-04-06,2500
2019-04-07,2500
2019-04-08,2500
2019-04-09,2500
2019-04-10,2500
2019-04-11,2621
2019-04-12,2621
2019-04-13,2621
2019-04-14,2621
2019-04-15,2621
2019-04-16,2621
2019-04-17,2621
2019-04-18,2751
2019-04-19,2751
2019-04-20,2751
2019-04-21,2751
2019-04-22,2751
2019-04-23,2751
2019-04-24,2751
2019-04-25,2882
2019-04-26,2882
2019-04-27,2882
2019-04-28,2882
2019-04-29,2882
2019-04-30,2882
2019-05-01,2882
2019-05-02,2882
2019-05-03,2882
2019-05-04,2882
2019-05-05,3019
2019-05-06,3019
2019-05-07,3019
2019-05-08,3019
2019-05-09,3019
2019-05-10,3019
2019-05-11,3019
2019-05-12,3019
2019-05-13,3019
2019-05-14,3019
2019-05-15,3019
2019-05-16,3019
2019-05-17,3019
2019-05-18,3162
2019-05-19,3162
2019-05-20,3162
2019-05-21,3162
2019-05-22,3162
2019-05-23,3162
2019-05-24,3162
2019-05-25,3162
2019-05-26,3162
2019-05-27,3315
2019-05-28,3315
2019-05-29,3315
2019-05-30,3315
2019-05-31,3315
2019-06-01,3315
2019-06-02,3315
2019-06-03,3315
2019-06-04,3315
2019-06-05,3315
2019-06-06,3350
2019-06-07,3350
2019-06-08,3350
2019-06-09,3350
2019-06-10,3350
2019-06-11,3350
2019-06-12,3350
2019-06-13,3350
2019-06-14,3350
2019-06-15,3350
2019-06-16,3515
2019-06-17,3515
2019-06-18,3515
2019-06-19,3515
2019-06-20,3515
2019-06-21,3515
2019-06-22,3515
2019-06-23,3515
2019-06-24,3515
2019-06-25,3515
2019-06-26,3515
2019-06-27,3685
2019-06-28,3685
2019-06-29,3685
2019-06-30,3685
2019-07-01,3685
2019-07-02,3685
2019-07-03,3685
2019-07-04,3685
2019-07-05,3685
2019-07-06,3685
2019-07-07,3685
2019-07-08,3854
2019-07-09,3854
2019-07-10,3854
2019-07-11,3854
2019-07-12,3854
2019-07-13,3854
2019-07-14,3854
2019-07-15,3854
2019-07-16,3854
2019-07-17,3854
2019-07-18,3854
2019-07-19,3854
2019-07-20,4034
2019-07-21,4034
2019-07-22,4034
2019-07-23,4034
2019-07-24,4034
2019-07-25,4034
2019-07-26,4034
2019-07-27,4034
