date_obj,Cornflour price
2016-02-24,14
2016-02-25,14
2016-02-26,14
2016-02-27,14
2016-02-28,14
2016-02-29,14
2016-03-01,14
2016-03-02,14
2016-03-03,14
2016-03-04,14
2016-03-05,14
2016-03-06,14
2016-03-07,14
2016-03-08,14
2016-03-09,14
2016-03-10,14
2016-03-11,14
2016-03-12,14
2016-03-13,14
2016-03-14,14
2016-03-15,14
2016-03-16,14
2016-03-17,14
2016-03-18,14
2016-03-19,14
2016-03-20,14
2016-03-21,14
2016-03-22,14
2016-03-23,14
2016-03-24,14
2016-03-25,15
2016-03-26,15
2016-03-27,15
2016-03-28,15
2016-03-29,15
2016-03-30,15
2016-03-31,15
2016-04-01,15
2016-04-02,15
2016-04-03,15
2016-04-04,15
2016-04-05,15
2016-04-06,15
2016-04-07,15
2016-04-08,15
2016-04-09,15
2016-04-10,15
2016-04-11,15
2016-04-12,15
2016-04-13,15
2016-04-14,15
2016-04-15,15
2016-04-16,15
2016-04-17,15
2016-04-18,15
2016-04-19,15
2016-04-20,15
2016-04-21,15
2016-04-22,15
2016-04-23,16
2016-04-24,16
2016-04-25,16
2016-04-26,16
2016-04-27,16
2016-04-28,16
2016-04-29,16
2016-04-30,16
2016-05-01,16
2016-05-02,16
2016-05-03,16
2016-05-04,16
2016-05-05,16
2016-05-06,16
2016-05-07,16
2016-05-08,16
2016-05-09,16
2016-05-10,16
2016-05-11,16
2016-05-12,16
2016-05-13,16
2016-05-14,16
2016-05-15,16
2016-05-16,16
2016-05-17,16
2016-05-18,17
2016-05-19,17
2016-05-22,17
2016-05-23,17
2016-05-24,17
2016-05-25,17
2016-05-26,17
2016-05-27,17
2016-05-28,17
2016-05-29,17
2016-05-30,17
2016-05-31,17
2016-06-01,17
2016-06-02,17
2016-06-03,17
2016-06-04,17
2016-06-05,17
2016-06-06,17
2016-06-07,17
2016-06-08,17
2016-06-09,18
2016-06-10,18
2016-06-11,18
2016-06-12,18
2016-06-13,18
2016-06-14,18
2016-06-15,18
2016-06-16,18
2016-06-17,18
2016-06-18,18
2016-06-19,18
2016-06-20,18
2016-06-21,18
2016-06-22,18
2016-06-23,18
2016-06-24,18
2016-06-25,18
2016-06-26,18
2016-06-27,18
2016-06-28,18
2016-06-29,18
2016-06-30,18
2016-07-01,19
2016-07-02,19
2016-07-03,19
2016-07-04,19
2016-07-05,19
2016-07-06,19
2016-07-07,19
2016-07-08,19
2016-07-09,19
2016-07-10,19
2016-07-11,19
2016-07-12,19
2016-07-13,19
2016-07-14,19
2016-07-15,19
2016-07-16,19
2016-07-17,19
2016-07-18,19
2016-07-23,19
2016-07-24,19
2016-07-25,20
2016-07-26,20
2016-07-27,20
2016-07-28,20
2016-07-29,20
2016-07-30,20
2016-07-31,20
2016-08-01,20
2016-08-02,20
2016-08-03,20
2016-08-04,20
2016-08-05,20
2016-08-06,20
2016-08-07,20
2016-08-08,20
2016-08-09,20
2016-08-10,20
2016-08-11,20
2016-08-12,20
2016-08-13,20
2016-08-14,20
2016-08-15,20
2016-08-16,20
2016-08-17,20
2016-08-18,20
2016-08-19,20
2016-08-20,20
2016-08-21,20
2016-08-22,20
2016-08-23,21
2016-08-24,21
2016-08-25,21
2016-08-26,21
2016-08-28,21
2016-08-31,21
2016-09-01,21
2016-09-02,21
2016-09-03,21
2016-09-04,21
2016-09-05,21
2016-09-06,21
2016-09-07,21
2016-09-08,21
2016-09-09,21
2016-09-10,21
2016-09-11,21
2016-09-12,21
2016-09-13,21
2016-09-14,21
2016-09-15,21
2016-09-16,21
2016-09-17,21
2016-09-18,21
2016-09-19,21
2016-09-20,21
2016-09-21,21
2016-09-22,21
2016-09-23,21
2016-09-24,21
2016-09-25,21
2016-09-26,21
2016-09-27,21
2016-09-28,23
2016-09-29,23
2016-09-30,23
2016-10-01,23
2016-10-02,23
2016-10-03,23
2016-10-04,23
2016-10-05,23
2016-10-06,23
2016-10-07,23
2016-10-08,23
2016-10-09,23
2016-10-10,23
2016-10-11,23
2016-10-12,23
2016-10-13,23
2016-10-14,23
2016-10-15,23
2016-10-16,23
2016-10-17,23
2016-10-18,23
2016-10-19,23
2016-10-20,23
2016-10-21,23
2016-10-22,23
2016-10-23,23
2016-10-24,23
2016-10-25,23
2016-10-26,23
2016-10-27,23
2016-10-28,23
2016-10-29,25
2016-10-30,25
2016-10-31,25
2016-11-01,25
2016-11-02,25
2016-11-03,25
2016-11-04,25
2016-11-05,25
2016-11-06,25
2016-11-07,25
2016-11-08,25
2016-11-09,25
2016-11-10,25
2016-11-11,25
2016-11-12,25
2016-11-13,25
2016-11-14,25
2016-11-15,25
2016-12-07,27
2016-12-08,27
2016-12-09,27
2016-12-10,27
2016-12-11,27
2016-12-12,27
2016-12-13,27
2016-12-14,27
2016-12-15,27
2016-12-16,27
2016-12-17,27
2016-12-18,27
2016-12-19,27
2016-12-20,27
2016-12-21,27
2016-12-22,29
2016-12-23,29
2016-12-24,29
2016-12-25,29
2016-12-26,29
2016-12-27,29
2016-12-28,29
2016-12-29,29
2016-12-30,29
2016-12-31,29
2017-01-01,29
2017-01-02,29
2017-01-03,29
2017-01-04,29
2017-01-05,29
2017-01-06,29
2017-01-07,29
2017-01-08,29
2017-01-09,29
2017-01-10,29
2017-01-11,29
2017-01-12,29
2017-01-13,29
2017-01-14,29
2017-01-15,29
2017-01-16,31
2017-01-17,31
2017-01-18,31
2017-01-19,31
2017-01-20,31
2017-01-21,31
2017-01-22,31
2017-01-23,31
2017-01-27,31
2017-01-28,31
2017-01-29,31
2017-01-30,31
2017-01-31,31
2017-02-01,31
2017-02-02,31
2017-02-03,31
2017-02-04,31
2017-02-05,31
2017-02-06,33
2017-02-07,33
2017-02-08,33
2017-02-09,33
2017-02-10,33
2017-02-11,33
2017-02-12,33
2017-02-13,33
2017-02-14,33
2017-02-15,33
2017-02-16,33
2017-02-18,33
2017-02-19,33
2017-02-20,33
2017-02-21,33
2017-02-22,33
2017-02-23,33
2017-02-24,33
2017-02-25,33
2017-02-26,33
2017-02-27,33
2017-02-28,33
2017-03-01,33
2017-03-02,33
2017-03-03,33
2017-03-04,35
2017-03-05,35
2017-03-06,35
2017-03-07,35
2017-03-08,35
2017-03-09,35
2017-03-10,35
2017-03-11,35
2017-03-12,35
2017-03-13,35
2017-03-14,35
2017-03-15,35
2017-03-16,35
2017-03-17,35
2017-03-18,35
2017-03-19,35
2017-03-20,35
2017-03-21,35
2017-03-22,35
2017-03-23,35
2017-03-24,35
2017-03-25,35
2017-03-26,35
2017-03-27,35
2017-03-28,35
2017-03-29,37
2017-03-30,37
2017-03-31,37
2017-04-01,37
2017-04-02,37
2017-04-03,37
2017-04-04,37
2017-04-12,37
2017-04-13,37
2017-04-14,37
2017-04-15,37
2017-04-16,37
2017-04-17,37
2017-04-18,37
2017-04-19,37
2017-04-20,37
2017-04-21,37
2017-04-22,37
2017-04-23,37
2017-04-24,39
2017-04-25,39
2017-04-26,39
2017-04-27,39
2017-04-28,39
2017-04-29,39
2017-04-30,39
2017-05-01,39
2017-05-02,39
2017-05-03,39
2017-05-04,39
2017-05-05,39
2017-05-06,39
2017-05-07,39
2017-05-08,39
2017-05-09,39
2017-05-10,39
2017-05-11,39
2017-05-12,39
2017-05-13,39
2017-05-14,39
2017-05-15,39
2017-05-16,39
2017-05-17,39
2017-05-18,39
2017-05-19,39
2017-05-20,39
2017-05-21,39
2017-05-22,39
2017-05-23,41
2017-05-24,41
2017-05-25,41
2017-05-26,41
2017-05-27,41
2017-05-28,41
2017-05-29,41
2017-05-30,41
2017-05-31,41
2017-06-01,41
2017-06-02,41
2017-06-03,41
2017-06-04,41
2017-06-05,41
2017-06-06,41
2017-06-07,41
2017-06-08,41
2017-06-09,41
2017-06-10,41
2017-06-11,41
2017-06-12,41
2017-06-13,41
2017-06-14,41
2017-06-15,41
2017-06-16,41
2017-06-17,41
2017-06-18,41
2017-06-19,41
2017-06-20,41
2017-06-21,44
2017-06-22,44
2017-06-23,44
2017-06-24,44
2017-06-25,44
2017-06-26,44
2017-06-27,44
2017-06-28,44
2017-06-29,44
2017-06-30,44
2017-07-01,44
2017-07-02,44
2017-07-03,44
2017-07-04,44
2017-07-05,44
2017-07-06,44
2017-07-07,44
2017-07-08,44
2017-07-13,44
2017-07-14,44
2017-07-15,44
2017-07-16,44
2017-07-17,44
2017-07-18,44
2017-07-19,44
2017-07-20,44
2017-07-21,46
2017-07-22,46
2017-07-23,46
2017-07-24,46
2017-07-25,46
2017-07-26,46
2017-07-27,46
2017-07-28,46
2017-07-29,46
2017-07-30,46
2017-07-31,46
2017-08-01,46
2017-08-02,46
2017-08-03,46
2017-08-04,46
2017-08-05,46
2017-08-06,46
2017-08-09,46
2017-08-10,46
2017-08-11,46
2017-08-12,46
2017-08-13,46
2017-08-14,46
2017-08-15,46
2017-08-16,46
2017-08-17,46
2017-08-18,46
2017-08-19,48
2017-08-20,48
2017-08-21,48
2017-08-22,48
2017-08-23,48
2017-08-24,48
2017-08-25,48
2017-08-26,48
2017-08-27,48
2017-08-28,48
2017-08-29,48
2017-08-30,48
2017-08-31,48
2017-09-01,48
2017-09-03,48
2017-09-04,48
2017-09-05,48
2017-09-06,48
2017-09-07,48
2017-09-08,48
2017-09-09,48
2017-09-10,48
2017-09-11,48
2017-09-12,48
2017-09-13,48
2017-09-14,50
2017-09-15,50
2017-09-16,50
2017-09-17,50
2017-09-18,50
2017-09-19,50
2017-09-20,50
2017-09-21,50
2017-09-22,50
2017-09-23,50
2017-09-24,50
2017-09-25,50
2017-09-26,50
2017-09-27,50
2017-09-28,50
2017-09-29,50
2017-09-30,50
2017-10-01,50
2017-10-02,50
2017-10-03,50
2017-10-04,50
2017-10-05,50
2017-10-06,50
2017-10-07,50
2017-10-08,50
2017-10-09,50
2017-10-10,50
2017-10-11,50
2017-10-12,52
2017-10-13,52
2017-10-14,52
2017-10-15,52
2017-10-16,52
2017-10-17,52
2017-10-18,52
2017-10-19,52
2017-10-20,52
2017-10-21,52
2017-10-22,52
2017-10-23,52
2017-10-24,52
2017-10-25,52
2017-10-26,52
2017-10-27,52
2017-10-28,52
2017-10-29,52
2017-10-30,52
2017-10-31,52
2017-11-01,52
2017-11-02,52
2017-11-03,52
2017-11-04,52
2017-11-05,52
2017-11-06,52
2017-11-07,52
2017-11-08,52
2017-11-09,54
2017-11-10,54
2017-11-11,54
2017-11-12,54
2017-11-13,54
2017-11-14,54
2017-11-15,54
2017-11-16,54
2017-11-17,54
2017-11-18,54
2017-11-19,54
2017-11-20,54
2017-11-21,54
2017-11-22,54
2017-11-23,54
2017-11-24,54
2017-11-25,54
2017-11-26,54
2017-11-27,54
2017-11-28,54
2017-11-29,54
2017-11-30,54
2017-12-01,54
2017-12-02,54
2017-12-03,54
2017-12-04,54
2017-12-05,54
2017-12-06,54
2017-12-07,54
2017-12-08,54
2017-12-09,54
2017-12-10,54
2017-12-11,54
2017-12-12,56
2017-12-13,56
2017-12-14,56
2017-12-15,56
2017-12-16,56
2017-12-17,56
2017-12-18,56
2017-12-19,56
2017-12-20,56
2017-12-21,56
2017-12-22,56
2017-12-23,56
2017-12-24,56
2017-12-25,56
2017-12-26,56
2017-12-27,56
2017-12-28,56
2017-12-29,56
2017-12-30,56
2017-12-31,56
2018-01-01,56
2018-01-02,56
2018-01-03,56
2018-01-04,56
2018-01-05,56
2018-01-06,58
2018-01-07,58
2018-01-08,58
2018-01-09,58
2018-01-10,58
2018-01-11,58
2018-01-12,58
2018-01-13,58
2018-01-14,58
2018-01-15,58
2018-01-16,58
2018-01-17,58
2018-01-18,58
2018-01-19,58
2018-01-20,58
2018-01-21,58
2018-01-22,58
2018-01-23,58
2018-01-24,60
2018-01-25,60
2018-01-26,60
2018-01-27,60
2018-01-28,60
2018-01-29,60
2018-01-30,60
2018-01-31,60
2018-02-01,60
2018-02-02,60
2018-02-03,60
2018-02-04,60
2018-02-05,60
2018-02-06,60
2018-02-07,62
2018-02-08,62
2018-02-09,62
2018-02-10,62
2018-02-11,62
2018-02-12,62
2018-02-13,62
2018-02-14,62
2018-02-15,62
2018-02-16,62
2018-02-17,62
2018-02-18,62
2018-02-19,65
2018-02-20,65
2018-02-21,65
2018-02-22,65
2018-02-23,65
2018-02-24,65
2018-02-25,65
2018-02-26,65
2018-02-27,65
2018-02-28,65
2018-03-01,65
2018-03-02,65
2018-03-03,65
2018-03-04,65
2018-03-05,68
2018-03-06,68
2018-03-07,68
2018-03-08,68
2018-03-09,68
2018-03-10,68
2018-03-11,68
2018-03-12,68
2018-03-13,68
2018-03-14,68
2018-03-15,68
2018-03-16,68
2018-03-17,68
2018-03-18,71
2018-03-19,71
2018-03-20,71
2018-03-21,71
2018-03-23,71
2018-03-24,71
2018-03-25,71
2018-03-26,71
2018-03-27,71
2018-03-28,71
2018-03-29,71
2018-03-30,74
2018-03-31,74
2018-04-02,74
2018-04-03,74
2018-04-04,74
2018-04-05,74
2018-04-06,74
2018-04-07,74
2018-04-08,74
2018-04-09,77
2018-04-10,77
2018-04-11,77
2018-04-12,77
2018-04-13,77
2018-04-14,77
2018-04-15,77
2018-04-16,77
2018-04-17,77
2018-04-18,77
2018-04-19,77
2018-04-20,77
2018-04-21,77
2018-04-22,77
2018-04-23,80
2018-04-24,80
2018-04-25,80
2018-04-26,80
2018-04-27,80
2018-04-28,80
2018-04-29,80
2018-04-30,80
2018-05-01,80
2018-05-03,80
2018-05-04,80
2018-05-05,80
2018-05-07,80
2018-05-08,80
2018-05-09,80
2018-05-10,83
2018-05-11,83
2018-05-12,83
2018-05-13,83
2018-05-14,83
2018-05-15,83
2018-05-16,83
2018-05-17,83
2018-05-18,83
2018-05-19,83
2018-05-20,83
2018-05-21,87
2018-05-22,87
2018-05-23,87
2018-05-24,87
2018-05-25,87
2018-05-26,87
2018-05-27,87
2018-05-28,87
2018-05-29,87
2018-05-30,87
2018-05-31,87
2018-06-01,87
2018-06-02,91
2018-06-03,91
2018-06-04,91
2018-06-05,91
2018-06-06,91
2018-06-07,91
2018-06-08,91
2018-06-09,91
2018-06-10,91
2018-06-11,91
2018-06-12,91
2018-06-13,91
2018-06-14,91
2018-06-15,95
2018-06-16,95
2018-06-17,95
2018-06-18,95
2018-06-19,95
2018-06-20,95
2018-06-21,95
2018-06-22,95
2018-06-23,95
2018-06-24,95
2018-06-25,95
2018-06-26,95
2018-06-27,99
2018-06-28,99
2018-06-29,99
2018-06-30,99
2018-07-01,99
2018-07-02,99
2018-07-03,99
2018-07-04,99
2018-07-05,99
2018-07-06,99
2018-07-07,99
2018-07-08,99
2018-07-09,103
2018-07-10,103
2018-07-11,103
2018-07-12,103
2018-07-13,103
2018-07-14,103
2018-07-15,103
2018-07-16,103
2018-07-17,103
2018-07-18,103
2018-07-19,103
2018-07-20,103
2018-07-21,108
2018-07-22,108
2018-07-23,108
2018-07-24,108
2018-07-25,108
2018-07-26,108
2018-07-27,108
2018-07-28,108
2018-07-29,108
2018-07-30,108
2018-07-31,108
2018-08-01,108
2018-08-02,112
2018-08-03,112
2018-08-04,112
2018-08-05,112
2018-08-06,112
2018-08-07,112
2018-08-08,112
2018-08-09,112
2018-08-10,112
2018-08-11,112
2018-08-12,112
2018-08-14,117
2018-08-16,117
2018-08-17,117
2018-08-18,117
2018-08-19,117
2018-08-20,117
2018-08-21,117
2018-08-22,117
2018-08-23,117
2018-08-24,117
2018-08-25,117
2018-08-26,117
2018-08-27,122
2018-08-28,122
2018-08-29,122
2018-08-30,122
2018-08-31,122
2018-09-01,122
2018-09-02,122
2018-09-03,122
2018-09-04,122
2018-09-05,122
2018-09-06,122
2018-09-07,122
2018-09-08,122
2018-09-09,122
2018-09-10,122
2018-09-11,128
2018-09-12,128
2018-09-13,128
2018-09-14,128
2018-09-15,128
2018-09-16,128
2018-09-17,128
2018-09-18,128
2018-09-19,128
2018-09-20,128
2018-09-21,128
2018-09-22,128
2018-09-23,128
2018-09-24,128
2018-09-25,128
2018-09-26,133
2018-09-27,133
2018-09-28,133
2018-09-29,133
2018-09-30,133
2018-10-01,133
2018-10-02,133
2018-10-03,133
2018-10-04,133
2018-10-05,133
2018-10-06,133
2018-10-07,133
2018-10-08,133
2018-10-09,133
2018-10-10,133
2018-10-11,133
2018-10-12,133
2018-10-13,137
2018-10-14,137
2018-10-15,137
2018-10-16,137
2018-10-17,137
2018-10-18,137
2018-10-19,137
2018-10-20,137
2018-10-21,137
2018-10-22,137
2018-10-23,137
2018-10-24,137
2018-10-25,137
2018-10-26,137
2018-10-27,137
2018-10-28,141
2018-10-29,141
2018-10-30,141
2018-10-31,141
2018-11-01,141
2018-11-03,141
2018-11-04,147
2018-11-05,147
2018-11-06,147
2018-11-07,147
2018-11-08,147
2018-11-09,152
2018-11-10,152
2018-11-11,152
2018-11-12,157
2018-11-13,157
2018-11-14,157
2018-11-15,157
2018-11-16,163
2018-11-17,163
2018-11-18,163
2018-11-19,163
2018-11-20,163
2018-11-21,168
2018-11-22,168
2018-11-23,168
2018-11-24,168
2018-11-25,168
2018-11-26,174
2018-11-27,174
2018-11-28,174
2018-11-29,174
2018-12-01,174
2018-12-02,174
2018-12-03,180
2018-12-04,180
2018-12-05,180
2018-12-07,180
2018-12-09,180
2018-12-10,186
2018-12-11,186
2018-12-12,186
2018-12-13,186
2018-12-14,186
2018-12-15,186
2018-12-16,186
2018-12-17,186
2018-12-18,186
2018-12-19,186
2018-12-20,194
2018-12-21,194
2018-12-22,194
2018-12-23,194
2018-12-24,194
2018-12-25,194
2018-12-26,194
2018-12-27,194
2018-12-28,194
2018-12-29,201
2018-12-30,201
2018-12-31,201
2019-01-01,201
2019-01-02,201
2019-01-03,201
2019-01-04,201
2019-01-05,201
2019-01-06,209
2019-01-08,209
2019-01-10,209
2019-01-11,209
2019-01-12,209
2019-01-13,209
2019-01-14,209
2019-01-15,209
2019-01-16,218
2019-01-17,218
2019-01-18,218
2019-01-19,218
2019-01-20,218
2019-01-21,218
2019-01-22,218
2019-01-23,218
2019-01-24,218
2019-01-25,218
2019-01-26,226
2019-01-27,226
2019-01-28,226
2019-01-29,226
2019-01-30,226
2019-01-31,226
2019-02-01,226
2019-02-02,226
2019-02-03,226
2019-02-04,226
2019-02-05,234
2019-02-06,234
2019-02-07,234
2019-02-08,234
2019-02-09,234
2019-02-10,234
2019-02-11,234
2019-02-12,234
2019-02-13,234
2019-02-14,245
2019-02-15,245
2019-02-16,245
2019-02-17,245
2019-02-18,245
2019-02-19,245
2019-02-20,245
2019-02-21,245
2019-02-22,245
2019-02-23,245
2019-02-24,256
2019-02-25,256
2019-02-26,256
2019-02-27,256
2019-02-28,256
2019-03-01,256
2019-03-02,256
2019-03-03,256
2019-03-04,256
2019-03-05,256
2019-03-06,256
2019-03-07,256
2019-03-08,256
2019-03-09,256
2019-03-10,256
2019-03-11,265
2019-03-12,265
2019-03-13,265
2019-03-14,265
2019-03-15,265
2019-03-16,265
2019-03-17,265
2019-03-18,265
2019-03-19,265
2019-03-20,275
2019-03-21,275
2019-03-22,275
2019-03-23,275
2019-03-24,275
2019-03-25,275
2019-03-26,275
2019-03-27,275
2019-03-28,275
2019-03-29,275
2019-03-30,275
2019-03-31,275
2019-04-01,275
2019-04-02,287
2019-04-03,287
2019-04-04,287
2019-04-05,287
2019-04-06,287
2019-04-07,287
2019-04-08,287
2019-04-09,287
2019-04-10,287
2019-04-11,287
2019-04-12,287
2019-04-13,287
2019-04-14,287
2019-04-15,301
2019-04-16,301
2019-04-17,301
2019-04-18,301
2019-04-19,301
2019-04-20,301
2019-04-21,301
2019-04-22,301
2019-04-23,301
2019-04-24,301
2019-04-25,301
2019-04-26,313
2019-04-27,313
2019-04-28,313
2019-04-29,313
2019-04-30,313
2019-05-01,313
2019-05-02,313
2019-05-03,313
2019-05-04,313
2019-05-05,313
2019-05-06,313
2019-05-07,313
2019-05-08,326
2019-05-09,326
2019-05-10,326
2019-05-11,326
2019-05-12,326
2019-05-13,326
2019-05-14,326
2019-05-15,326
2019-05-16,326
2019-05-17,326
2019-05-18,326
2019-05-19,326
2019-05-20,341
2019-05-21,341
2019-05-22,341
2019-05-23,341
2019-05-24,341
2019-05-25,341
2019-05-26,341
2019-05-27,341
2019-05-28,341
2019-05-29,341
2019-05-30,341
2019-05-31,341
2019-06-01,341
2019-06-02,341
2019-06-03,354
2019-06-04,354
2019-06-05,354
2019-06-06,354
2019-06-07,354
2019-06-08,354
2019-06-09,354
2019-06-10,354
2019-06-11,354
2019-06-12,354
2019-06-13,354
2019-06-14,354
2019-06-15,354
2019-06-16,354
2019-06-17,354
2019-06-18,354
2019-06-19,368
2019-06-20,368
2019-06-21,368
2019-06-22,368
2019-06-23,368
2019-06-24,368
2019-06-25,368
2019-06-26,368
2019-06-27,368
2019-06-28,368
2019-06-29,368
2019-06-30,368
2019-07-01,368
2019-07-02,368
2019-07-03,368
2019-07-04,383
2019-07-05,383
2019-07-06,383
2019-07-07,383
2019-07-08,383
2019-07-09,383
2019-07-10,383
2019-07-11,383
2019-07-12,383
2019-07-13,383
2019-07-14,383
2019-07-15,383
2019-07-16,400
2019-07-17,400
2019-07-18,400
2019-07-19,400
2019-07-20,400
2019-07-21,400
2019-07-22,400
2019-07-23,400
2019-07-24,400
2019-07-25,400
2019-07-26,400
2019-07-27,400
2019-07-28,400
2019-07-29,400
2019-07-30,400
2019-07-31,400
2019-08-01,400
2019-08-02,400
2019-08-03,414
2019-08-04,414
2019-08-05,414
2019-08-06,414
2019-08-07,414
2019-08-08,414
2019-08-09,414
2019-08-10,414
2019-08-11,414
2019-08-12,414
2019-08-13,414
2019-08-14,414
2019-08-15,414
2019-08-16,414
2019-08-17,414
2019-08-18,414
2019-08-19,414
2019-08-20,414
2019-08-21,414
2019-08-22,414
2019-08-23,430
2019-08-24,430
