date_obj,Tatty%20kyatt%20fur price
2015-11-21,4972
2015-11-22,4972
2015-11-23,4972
2015-11-24,4972
2015-11-25,4972
2015-11-26,4972
2015-11-27,4972
2015-11-28,4972
2015-11-29,4972
2015-11-30,4972
2015-12-01,4972
2015-12-02,4972
2015-12-03,4972
2015-12-04,4972
2015-12-05,4972
2015-12-06,4972
2015-12-07,4972
2015-12-08,4972
2015-12-09,4972
2015-12-10,4972
2015-12-11,4972
2015-12-13,4972
2015-12-14,4972
2015-12-15,4972
2015-12-16,4972
2015-12-17,4972
2015-12-18,4972
2015-12-19,4972
2015-12-20,4972
2015-12-21,4972
2015-12-22,4972
2015-12-23,4972
2015-12-24,4972
2015-12-25,4972
2015-12-26,4972
2015-12-27,4972
2015-12-28,4972
2015-12-29,4972
2015-12-30,4972
2015-12-31,4972
2016-01-01,4972
2016-01-02,4972
2016-01-03,4972
2016-01-04,4972
2016-01-05,4752
2016-01-06,4752
2016-01-07,4752
2016-01-08,4752
2016-01-09,4752
2016-01-10,4752
2016-01-11,4752
2016-01-12,4752
2016-01-13,4752
2016-01-14,4752
2016-01-15,4752
2016-01-16,4752
2016-01-17,4752
2016-01-18,4752
2016-01-19,4752
2016-01-20,4752
2016-01-21,4752
2016-01-22,4752
2016-01-23,4752
2016-01-24,4752
2016-01-25,4752
2016-01-26,4752
2016-01-27,4752
2016-01-28,4752
2016-01-29,4752
2016-01-30,4752
2016-01-31,4752
2016-02-01,4752
2016-02-02,4752
2016-02-03,4752
2016-02-04,4752
2016-02-05,4752
2016-02-06,4752
2016-02-07,4752
2016-02-08,4752
2016-02-09,4752
2016-02-10,4752
2016-02-11,4752
2016-02-12,4752
2016-02-13,4752
2016-02-14,4752
2016-02-15,4752
2016-02-16,4752
2016-02-17,4752
2016-02-18,4752
2016-02-19,4752
2016-02-20,4752
2016-02-21,4752
2016-02-22,4752
2016-02-23,4752
2016-02-24,4752
2016-02-25,4752
2016-02-26,4752
2016-02-27,4752
2016-02-28,4752
2016-02-29,4752
2016-03-01,4752
2016-03-02,4752
2016-03-03,4752
2016-03-04,4550
2016-03-05,4550
2016-03-06,4550
2016-03-07,4550
2016-03-08,4550
2016-03-09,4550
2016-03-10,4550
2016-03-11,4550
2016-03-12,4550
2016-03-13,4550
2016-03-14,4550
2016-03-15,4550
2016-03-16,4550
2016-03-17,4550
2016-03-18,4550
2016-03-19,4550
2016-03-20,4550
2016-03-21,4550
2016-03-22,4550
2016-03-23,4550
2016-03-24,4550
2016-03-25,4550
2016-03-26,4550
2016-03-27,4550
2016-03-28,4550
2016-03-29,4550
2016-03-30,4550
2016-03-31,4550
2016-04-01,4550
2016-04-02,4550
2016-04-03,4550
2016-04-04,4550
2016-04-05,4550
2016-04-06,4550
2016-04-07,4550
2016-04-08,4550
2016-04-09,4550
2016-04-10,4550
2016-04-11,4550
2016-04-12,4550
2016-04-13,4550
2016-04-14,4550
2016-04-15,4550
2016-04-16,4550
2016-04-17,4550
2016-04-18,4550
2016-04-19,4550
2016-04-20,4550
2016-04-21,4550
2016-04-22,4550
2016-04-23,4550
2016-04-24,4550
2016-04-25,4550
2016-04-26,4550
2016-04-27,4345
2016-04-28,4345
2016-04-29,4345
2016-04-30,4345
2016-05-01,4345
2016-05-02,4345
2016-05-03,4345
2016-05-04,4345
2016-05-05,4345
2016-05-06,4345
2016-05-07,4345
2016-05-08,4345
2016-05-09,4345
2016-05-10,4345
2016-05-11,4345
2016-05-12,4345
2016-05-13,4345
2016-05-14,4345
2016-05-15,4345
2016-05-16,4345
2016-05-17,4345
2016-05-18,4345
2016-05-19,4345
2016-05-22,4345
2016-05-23,4345
2016-05-24,4345
2016-05-25,4345
2016-05-26,4345
2016-05-27,4345
2016-05-28,4345
2016-05-29,4345
2016-05-30,4345
2016-05-31,4345
2016-06-01,4345
2016-06-02,4345
2016-06-03,4345
2016-06-04,4345
2016-06-05,4345
2016-06-06,4139
2016-06-07,4139
2016-06-08,4139
2016-06-09,4139
2016-06-10,4139
2016-06-11,4139
2016-06-12,4139
2016-06-13,4139
2016-06-14,4139
2016-06-15,4139
2016-06-16,4139
2016-06-17,4139
2016-06-18,4139
2016-06-19,4139
2016-06-20,4139
2016-06-21,4139
2016-06-22,4139
2016-06-23,4139
2016-06-24,4139
2016-06-25,4139
2016-06-26,4139
2016-06-27,4139
2016-06-28,4139
2016-06-29,4139
2016-06-30,4139
2016-07-01,4139
2016-07-02,4139
2016-07-03,4139
2016-07-04,4139
2016-07-05,4139
2016-07-06,4139
2016-07-07,4139
2016-07-08,4139
2016-07-09,4139
2016-07-10,4139
2016-07-11,4139
2016-07-12,4139
2016-07-13,4139
2016-07-14,4139
2016-07-15,4139
2016-07-16,3961
2016-07-17,3961
2016-07-18,3961
2016-07-24,3961
2016-07-25,3961
2016-07-26,3961
2016-07-27,3961
2016-07-28,3961
2016-07-29,3961
2016-07-30,3961
2016-07-31,3961
2016-08-01,3961
2016-08-02,3961
2016-08-03,3961
2016-08-04,3961
2016-08-05,3961
2016-08-06,3961
2016-08-07,3961
2016-08-08,3961
2016-08-09,3961
2016-08-10,3961
2016-08-11,3961
2016-08-12,3961
2016-08-13,3961
2016-08-14,3961
2016-08-15,3961
2016-08-16,3961
2016-08-17,3961
2016-08-18,3961
2016-08-19,3961
2016-08-20,3961
2016-08-21,3961
2016-08-22,3961
2016-08-23,3961
2016-08-24,3961
2016-08-25,3961
2016-08-26,3961
2016-08-28,3961
2016-08-31,3961
2016-09-01,3961
2016-09-02,3961
2016-09-03,3961
2016-09-04,3961
2016-09-05,3961
2016-09-06,3790
2016-09-07,3790
2016-09-08,3790
2016-09-09,3790
2016-09-10,3790
2016-09-11,3790
2016-09-12,3790
2016-09-13,3790
2016-09-14,3790
2016-09-15,3790
2016-09-16,3790
2016-09-17,3790
2016-09-18,3790
2016-09-19,3790
2016-09-20,3790
2016-09-21,3790
2016-09-22,3790
2016-09-23,3790
2016-09-24,3790
2016-09-25,3856
2016-09-26,3856
2016-09-27,3856
2016-09-28,3856
2016-09-29,3856
2016-09-30,3856
2016-10-01,3856
2016-10-02,3856
2016-10-03,3856
2016-10-04,3856
2016-10-05,3856
2016-10-06,3856
2016-10-07,3856
2016-10-08,3856
2016-10-09,3856
2016-10-10,3856
2016-10-11,3856
2016-10-12,3856
2016-10-13,3856
2016-10-14,3856
2016-10-15,3856
2016-10-16,3856
2016-10-17,3856
2016-10-18,3856
2016-10-19,3856
2016-10-20,3856
2016-10-21,3856
2016-10-22,3856
2016-10-23,3856
2016-10-24,3856
2016-10-25,3856
2016-10-26,3856
2016-10-27,3856
2016-10-28,3856
2016-10-29,3856
2016-10-30,3856
2016-10-31,3856
2016-11-01,3856
2016-11-02,3856
2016-11-03,3856
2016-11-04,3856
2016-11-05,3856
2016-11-06,3856
2016-11-07,3856
2016-11-08,3856
2016-11-09,3856
2016-11-10,3856
2016-11-11,3856
2016-11-12,3856
2016-11-13,3856
2016-11-14,3668
2016-12-08,3668
2016-12-09,3668
2016-12-10,3668
2016-12-11,3668
2016-12-12,3668
2016-12-13,3668
2016-12-14,3668
2016-12-15,3668
2016-12-16,3668
2016-12-17,3668
2016-12-18,3668
2016-12-19,3668
2016-12-20,3668
2016-12-21,3668
2016-12-22,3494
2016-12-23,3494
2016-12-24,3494
2016-12-25,3494
2016-12-26,3494
2016-12-27,3494
2016-12-28,3494
2016-12-29,3494
2016-12-30,3494
2016-12-31,3494
2017-01-01,3494
2017-01-02,3494
2017-01-03,3494
2017-01-04,3494
2017-01-05,3494
2017-01-06,3494
2017-01-07,3494
2017-01-08,3494
2017-01-09,3494
2017-01-10,3494
2017-01-11,3494
2017-01-12,3494
2017-01-13,3494
2017-01-14,3494
2017-01-15,3494
2017-01-16,3494
2017-01-17,3494
2017-01-18,3494
2017-01-19,3494
2017-01-20,3494
2017-01-21,3494
2017-01-22,3494
2017-01-27,3341
2017-01-28,3341
2017-01-29,3341
2017-01-30,3341
2017-01-31,3341
2017-02-01,3341
2017-02-02,3341
2017-02-03,3341
2017-02-04,3341
2017-02-05,3341
2017-02-06,3341
2017-02-07,3341
2017-02-08,3341
2017-02-09,3341
2017-02-10,3341
2017-02-11,3341
2017-02-12,3341
2017-02-13,3341
2017-02-14,3341
2017-02-15,3341
2017-02-16,3341
2017-02-18,3341
2017-02-19,3341
2017-02-20,3341
2017-02-21,3341
2017-02-22,3341
2017-02-23,3341
2017-02-24,3341
2017-02-25,3341
2017-02-26,3341
2017-02-27,3341
2017-02-28,3341
2017-03-01,3341
2017-03-02,3341
2017-03-03,3341
2017-03-04,3341
2017-03-05,3204
2017-03-06,3204
2017-03-07,3204
2017-03-08,3204
2017-03-09,3204
2017-03-10,3204
2017-03-11,3204
2017-03-12,3204
2017-03-13,3204
2017-03-14,3204
2017-03-15,3204
2017-03-16,3204
2017-03-17,3204
2017-03-18,3204
2017-03-19,3204
2017-03-20,3204
2017-03-21,3204
2017-03-22,3204
2017-03-23,3204
2017-03-24,3204
2017-03-25,3204
2017-03-26,3204
2017-03-27,3204
2017-03-28,3204
2017-03-29,3204
2017-03-30,3204
2017-03-31,3204
2017-04-01,3204
2017-04-02,3204
2017-04-03,3204
2017-04-04,3204
2017-04-12,3054
2017-04-13,3054
2017-04-14,3054
2017-04-15,3054
2017-04-16,3054
2017-04-17,3054
2017-04-18,3054
2017-04-19,3054
2017-04-20,3054
2017-04-21,3054
2017-04-22,3054
2017-04-23,3054
2017-04-24,3054
2017-04-25,3054
2017-04-26,3054
2017-04-27,3054
2017-04-28,3054
2017-04-29,3054
2017-04-30,3054
2017-05-01,3054
2017-05-02,3054
2017-05-03,3054
2017-05-04,3054
2017-05-05,3054
2017-05-06,3054
2017-05-07,3054
2017-05-08,3054
2017-05-09,3054
2017-05-10,3054
2017-05-11,2916
2017-05-12,2916
2017-05-13,2916
2017-05-14,2916
2017-05-15,2916
2017-05-16,2916
2017-05-17,2916
2017-05-18,2916
2017-05-19,2916
2017-05-20,2916
2017-05-21,2916
2017-05-22,2916
2017-05-23,2916
2017-05-24,2916
2017-05-25,2916
2017-05-26,2916
2017-05-27,2916
2017-05-28,2916
2017-05-29,2916
2017-05-30,2916
2017-05-31,2916
2017-06-01,2916
2017-06-02,2916
2017-06-03,2916
2017-06-06,2916
2017-06-07,2916
2017-06-08,2916
2017-06-09,2916
2017-06-10,2916
2017-06-11,2916
2017-06-12,2916
2017-06-13,2799
2017-06-14,2799
2017-06-15,2799
2017-06-16,2799
2017-06-17,2799
2017-06-18,2799
2017-06-19,2799
2017-06-20,2799
2017-06-21,2799
2017-06-22,2799
2017-06-23,2799
2017-06-24,2799
2017-06-25,2799
2017-06-26,2799
2017-06-27,2799
2017-06-28,2799
2017-06-29,2799
2017-06-30,2799
2017-07-01,2799
2017-07-02,2799
2017-07-03,2799
2017-07-04,2799
2017-07-05,2799
2017-07-06,2799
2017-07-07,2799
2017-07-08,2799
2017-07-13,2799
2017-07-14,2799
2017-07-15,2799
2017-07-16,2799
2017-07-17,2665
2017-07-18,2665
2017-07-19,2665
2017-07-20,2665
2017-07-21,2665
2017-07-22,2665
2017-07-23,2665
2017-07-24,2665
2017-07-25,2665
2017-07-26,2665
2017-07-27,2665
2017-07-28,2665
2017-07-29,2665
2017-07-30,2665
2017-07-31,2665
2017-08-01,2665
2017-08-02,2665
2017-08-03,2665
2017-08-04,2665
2017-08-05,2665
2017-08-06,2665
2017-08-09,2665
2017-08-10,2665
2017-08-11,2665
2017-08-12,2665
2017-08-13,2665
2017-08-14,2665
2017-08-15,2665
2017-08-16,2552
2017-08-17,2552
2017-08-18,2552
2017-08-19,2552
2017-08-20,2552
2017-08-21,2552
2017-08-22,2552
2017-08-23,2552
2017-08-24,2552
2017-08-25,2552
2017-08-26,2552
2017-08-27,2552
2017-08-28,2552
2017-08-29,2552
2017-08-30,2552
2017-08-31,2552
2017-09-01,2552
2017-09-02,2552
2017-09-03,2552
2017-09-04,2552
2017-09-05,2552
2017-09-06,2552
2017-09-07,2552
2017-09-08,2552
2017-09-09,2552
2017-09-10,2552
2017-09-11,2552
2017-09-12,2552
2017-09-13,2552
2017-09-14,2552
2017-09-15,2552
2017-09-16,2451
2017-09-17,2451
2017-09-19,2451
2017-09-20,2451
2017-09-21,2451
2017-09-22,2451
2017-09-23,2451
2017-09-24,2451
2017-09-25,2451
2017-09-26,2451
2017-09-27,2451
2017-09-28,2451
2017-09-29,2451
2017-09-30,2451
2017-10-01,2451
2017-10-02,2451
2017-10-03,2451
2017-10-04,2451
2017-10-05,2451
2017-10-06,2451
2017-10-07,2451
2017-10-08,2451
2017-10-09,2451
2017-10-10,2451
2017-10-11,2451
2017-10-12,2451
2017-10-13,2451
2017-10-14,2451
2017-10-15,2451
2017-10-16,2345
2017-10-17,2345
2017-10-18,2345
2017-10-19,2345
2017-10-20,2345
2017-10-21,2345
2017-10-22,2345
2017-10-23,2345
2017-10-24,2345
2017-10-25,2345
2017-10-26,2345
2017-10-27,2345
2017-10-28,2345
2017-10-29,2345
2017-10-30,2345
2017-10-31,2345
2017-11-01,2345
2017-11-02,2345
2017-11-03,2345
2017-11-04,2345
2017-11-05,2345
2017-11-06,2345
2017-11-07,2345
2017-11-08,2345
2017-11-09,2345
2017-11-10,2345
2017-11-11,2345
2017-11-12,2345
2017-11-13,2345
2017-11-14,2345
2017-11-15,2237
2017-11-16,2237
2017-11-17,2237
2017-11-18,2237
2017-11-19,2237
2017-11-20,2237
2017-11-21,2237
2017-11-22,2237
2017-11-23,2237
2017-11-24,2237
2017-11-25,2237
2017-11-26,2237
2017-11-27,2237
2017-11-28,2237
2017-11-29,2237
2017-11-30,2237
2017-12-01,2237
2017-12-02,2237
2017-12-03,2237
2017-12-04,2237
2017-12-05,2237
2017-12-06,2237
2017-12-07,2237
2017-12-08,2237
2017-12-09,2237
2017-12-10,2237
2017-12-11,2155
2017-12-12,2155
2017-12-13,2155
2017-12-14,2155
2017-12-15,2155
2017-12-16,2155
2017-12-17,2155
2017-12-18,2155
2017-12-19,2155
2017-12-20,2155
2017-12-21,2155
2017-12-22,2155
2017-12-23,2155
2017-12-24,2155
2017-12-25,2155
2017-12-26,2155
2017-12-27,2155
2017-12-28,2155
2017-12-29,2155
2017-12-30,2155
2017-12-31,2155
2018-01-01,2155
2018-01-02,2155
2018-01-03,2155
2018-01-04,2155
2018-01-05,2053
2018-01-06,2053
2018-01-07,2053
2018-01-08,2053
2018-01-09,2053
2018-01-10,2053
2018-01-11,2053
2018-01-12,2053
2018-01-13,2053
2018-01-14,2053
2018-01-15,2053
2018-01-16,2053
2018-01-17,2053
2018-01-18,2053
2018-01-19,2053
2018-01-20,2053
2018-01-21,2053
2018-01-22,2053
2018-01-23,2053
2018-01-24,1960
2018-01-25,1960
2018-01-26,1960
2018-01-27,1960
2018-01-28,1960
2018-01-29,1960
2018-01-30,1960
2018-02-01,1960
2018-02-02,1960
2018-02-03,1960
2018-02-04,1960
2018-02-05,1960
2018-02-06,1905
2018-02-07,1905
2018-02-08,1905
2018-02-09,1905
2018-02-10,1905
2018-02-11,1905
2018-02-12,1905
2018-02-13,1905
2018-02-14,1905
2018-02-15,1905
2018-02-16,1905
2018-02-17,1905
2018-02-18,1905
2018-02-19,1819
2018-02-20,1819
2018-02-21,1819
2018-02-22,1819
2018-02-23,1819
2018-02-24,1819
2018-02-25,1819
2018-02-26,1819
2018-02-27,1819
2018-02-28,1819
2018-03-01,1819
2018-03-02,1746
2018-03-03,1746
2018-03-04,1746
2018-03-05,1746
2018-03-06,1746
2018-03-07,1746
2018-03-08,1746
2018-03-09,1746
2018-03-10,1746
2018-03-11,1746
2018-03-12,1746
2018-03-13,1746
2018-03-14,1746
2018-03-15,1746
2018-03-16,1746
2018-03-17,1681
2018-03-18,1681
2018-03-19,1681
2018-03-20,1681
2018-03-21,1681
2018-03-23,1681
2018-03-24,1681
2018-03-26,1681
2018-03-27,1681
2018-03-28,1681
2018-03-29,1681
2018-03-30,1622
2018-03-31,1622
2018-04-01,1622
2018-04-02,1622
2018-04-03,1622
2018-04-04,1622
2018-04-05,1622
2018-04-06,1622
2018-04-08,1622
2018-04-09,1622
2018-04-10,1622
2018-04-11,1622
2018-04-12,1622
2018-04-13,1622
2018-04-14,1551
2018-04-16,1551
2018-04-17,1551
2018-04-18,1551
2018-04-19,1551
2018-04-20,1551
2018-04-21,1551
2018-04-22,1551
2018-04-23,1551
2018-04-24,1551
2018-04-25,1551
2018-04-26,1551
2018-04-27,1551
2018-04-28,1481
2018-04-29,1481
2018-04-30,1481
2018-05-02,1481
2018-05-03,1481
2018-05-04,1481
2018-05-05,1481
2018-05-06,1481
2018-05-07,1481
2018-05-08,1481
2018-05-09,1481
2018-05-10,1481
2018-05-11,1481
2018-05-12,1415
2018-05-13,1415
2018-05-14,1415
2018-05-15,1415
2018-05-16,1415
2018-05-17,1415
2018-05-18,1415
2018-05-19,1415
2018-05-20,1415
2018-05-21,1415
2018-05-22,1415
2018-05-23,1415
2018-05-24,1415
2018-05-25,1415
2018-05-26,1350
2018-05-27,1350
2018-05-28,1350
2018-05-29,1350
2018-05-30,1350
2018-05-31,1350
2018-06-01,1350
2018-06-02,1350
2018-06-03,1350
2018-06-04,1350
2018-06-05,1350
2018-06-06,1350
2018-06-07,1291
2018-06-08,1291
2018-06-09,1291
2018-06-10,1291
2018-06-11,1291
2018-06-12,1291
2018-06-13,1291
2018-06-14,1291
2018-06-15,1291
2018-06-16,1291
2018-06-17,1291
2018-06-18,1234
2018-06-19,1234
2018-06-20,1234
2018-06-21,1234
2018-06-22,1234
2018-06-23,1234
2018-06-24,1234
2018-06-25,1234
2018-06-26,1234
2018-06-27,1234
2018-06-28,1234
2018-06-29,1233
2018-06-30,1233
2018-07-01,1233
2018-07-02,1233
2018-07-03,1233
2018-07-04,1233
2018-07-05,1233
2018-07-06,1233
2018-07-07,1233
2018-07-08,1233
2018-07-09,1233
2018-07-10,1176
2018-07-11,1176
2018-07-12,1176
2018-07-13,1176
2018-07-14,1176
2018-07-15,1176
2018-07-16,1176
2018-07-17,1176
2018-07-18,1176
2018-07-19,1176
2018-07-20,1176
2018-07-21,1121
2018-07-22,1121
2018-07-23,1121
2018-07-24,1121
2018-07-25,1121
2018-07-26,1121
2018-07-27,1121
2018-07-28,1121
2018-07-29,1073
2018-07-30,1073
2018-07-31,1073
2018-08-01,1073
2018-08-02,1073
2018-08-03,1073
2018-08-04,1073
2018-08-05,1073
2018-08-06,1073
2018-08-07,1034
2018-08-08,1034
2018-08-09,1034
2018-08-10,1034
2018-08-11,1034
2018-08-12,1034
2018-08-14,1034
2018-08-16,1034
2018-08-17,1034
2018-08-18,992
2018-08-19,992
2018-08-20,992
2018-08-21,992
2018-08-22,992
2018-08-23,992
2018-08-24,992
2018-08-25,992
2018-08-26,992
2018-08-27,992
2018-08-28,963
2018-08-29,963
2018-08-30,963
2018-08-31,963
2018-09-01,963
2018-09-02,963
2018-09-03,963
2018-09-04,963
2018-09-05,963
2018-09-06,963
2018-09-07,963
2018-09-08,963
2018-09-09,933
2018-09-10,933
2018-09-11,933
2018-09-12,933
2018-09-13,933
2018-09-14,933
2018-09-15,933
2018-09-16,933
2018-09-17,933
2018-09-18,933
2018-09-19,933
2018-09-20,933
2018-09-21,903
2018-09-22,903
2018-09-23,903
2018-09-24,903
2018-09-25,903
2018-09-26,903
2018-09-27,903
2018-09-28,903
2018-09-29,903
2018-09-30,903
2018-10-02,877
2018-10-03,877
2018-10-04,877
2018-10-05,877
2018-10-06,877
2018-10-07,877
2018-10-08,877
2018-10-09,877
2018-10-10,877
2018-10-11,877
2018-10-12,877
2018-10-13,877
2018-10-14,877
2018-10-15,881
2018-10-16,881
2018-10-17,881
2018-10-18,881
2018-10-19,881
2018-10-20,881
2018-10-21,881
2018-10-22,881
2018-10-23,881
2018-10-24,881
2018-10-25,881
2018-10-26,881
2018-10-27,881
2018-10-28,911
2018-10-29,911
2018-10-30,911
2018-10-31,911
2018-11-01,911
2018-11-03,911
2018-11-04,911
2018-11-05,911
2018-11-06,911
2018-11-07,911
2018-11-08,911
2018-11-09,911
2018-11-10,914
2018-11-11,914
2018-11-12,914
2018-11-13,914
2018-11-14,914
2018-11-15,914
2018-11-16,914
2018-11-17,914
2018-11-18,914
2018-11-19,914
2018-11-20,878
2018-11-21,878
2018-11-22,878
2018-11-23,878
2018-11-24,878
2018-11-25,878
2018-11-26,878
2018-11-27,878
2018-11-28,878
2018-11-29,878
2018-12-01,877
2018-12-02,877
2018-12-03,877
2018-12-05,877
2018-12-07,877
2018-12-09,877
2018-12-10,877
2018-12-11,877
2018-12-12,877
2018-12-13,873
2018-12-14,873
2018-12-15,873
2018-12-16,873
2018-12-17,873
2018-12-18,873
2018-12-19,873
2018-12-20,873
2018-12-21,873
2018-12-22,873
2018-12-23,873
2018-12-24,873
2018-12-25,873
2018-12-26,848
2018-12-27,848
2018-12-28,848
2018-12-29,848
2018-12-30,848
2018-12-31,848
2019-01-01,848
2019-01-02,848
2019-01-03,815
2019-01-04,815
2019-01-05,815
2019-01-06,815
2019-01-08,815
2019-01-10,815
2019-01-11,815
2019-01-12,784
2019-01-13,784
2019-01-14,784
2019-01-15,784
2019-01-16,784
2019-01-17,784
2019-01-18,784
2019-01-19,784
2019-01-20,784
2019-01-21,777
2019-01-22,777
2019-01-23,777
2019-01-24,777
2019-01-25,777
2019-01-26,777
2019-01-28,777
2019-01-29,751
2019-01-30,751
2019-01-31,751
2019-02-01,751
2019-02-02,751
2019-02-03,751
2019-02-04,751
2019-02-05,758
2019-02-06,758
2019-02-07,758
2019-02-08,758
2019-02-09,758
2019-02-10,758
2019-02-11,758
2019-02-12,758
2019-02-13,758
2019-02-14,758
2019-02-15,746
2019-02-16,746
2019-02-17,746
2019-02-18,746
2019-02-19,746
2019-02-20,746
2019-02-21,746
2019-02-22,746
2019-02-23,746
2019-02-24,712
2019-02-25,712
2019-02-26,712
2019-02-27,712
2019-02-28,712
2019-03-01,712
2019-03-02,712
2019-03-03,712
2019-03-04,712
2019-03-05,712
2019-03-06,712
2019-03-07,679
2019-03-08,679
2019-03-09,679
2019-03-10,679
2019-03-11,679
2019-03-12,679
2019-03-13,679
2019-03-14,679
2019-03-15,679
2019-03-16,649
2019-03-17,649
2019-03-18,649
2019-03-19,649
2019-03-20,649
2019-03-21,649
2019-03-22,649
2019-03-23,649
2019-03-24,627
2019-03-25,627
2019-03-26,627
2019-03-27,627
2019-03-28,627
2019-03-29,627
2019-03-30,627
2019-03-31,627
2019-04-01,627
2019-04-02,605
2019-04-03,605
2019-04-04,605
2019-04-05,605
2019-04-06,605
2019-04-07,605
2019-04-08,605
2019-04-09,605
2019-04-10,605
2019-04-11,583
2019-04-12,583
2019-04-13,583
2019-04-14,583
2019-04-15,583
2019-04-16,583
2019-04-17,583
2019-04-18,568
2019-04-19,568
2019-04-20,568
2019-04-21,568
2019-04-22,568
2019-04-23,568
2019-04-24,568
2019-04-25,568
2019-04-26,568
2019-04-27,568
2019-04-28,574
2019-04-29,574
2019-04-30,574
2019-05-01,574
2019-05-02,574
