date_obj,Unstrung%20comp%20bow price
2015-08-31,51
2015-09-02,51
2015-09-07,51
2015-09-08,51
2015-09-10,51
2015-09-14,51
2015-09-16,51
2015-09-22,51
2015-09-23,51
2015-09-24,51
2015-09-25,51
2015-09-27,51
2015-09-28,51
2015-09-29,51
2015-09-30,51
2015-10-05,51
2015-10-06,51
2015-10-07,51
2015-10-08,51
2015-10-09,51
2015-10-10,51
2015-10-11,51
2015-10-12,51
2015-10-13,51
2015-10-14,51
2015-10-15,51
2015-10-16,51
2015-10-17,51
2015-10-18,51
2015-10-19,51
2015-10-20,51
2015-10-22,51
2015-10-23,51
2015-10-24,51
2015-10-25,51
2015-10-26,51
2015-10-27,51
2015-10-29,51
2015-10-30,51
2015-10-31,51
2015-11-01,51
2015-11-02,51
2015-11-03,51
2015-11-04,51
2015-11-05,51
2015-11-06,51
2015-11-07,51
2015-11-08,51
2015-11-09,51
2015-11-10,51
2015-11-11,51
2015-11-12,51
2015-11-13,51
2015-11-14,51
2015-11-15,51
2015-11-16,51
2015-11-17,51
2015-11-18,51
2015-11-19,51
2015-11-20,51
2015-11-21,51
2015-11-22,54
2015-11-23,54
2015-11-24,54
2015-11-25,54
2015-11-26,54
2015-11-27,54
2015-11-28,54
2015-11-29,54
2015-11-30,54
2015-12-01,54
2015-12-02,54
2015-12-03,54
2015-12-04,54
2015-12-05,54
2015-12-06,54
2015-12-07,54
2015-12-08,54
2015-12-09,54
2015-12-10,54
2015-12-11,54
2015-12-13,54
2015-12-14,54
2015-12-15,54
2015-12-16,54
2015-12-17,54
2015-12-18,54
2015-12-19,54
2015-12-20,54
2015-12-21,54
2015-12-22,54
2015-12-23,54
2015-12-24,54
2015-12-25,54
2015-12-26,54
2015-12-27,54
2015-12-28,54
2015-12-29,54
2015-12-30,54
2015-12-31,54
2016-01-01,54
2016-01-02,54
2016-01-03,54
2016-01-04,54
2016-01-05,54
2016-01-06,54
2016-01-07,54
2016-01-08,54
2016-01-09,54
2016-01-10,54
2016-01-11,54
2016-01-12,54
2016-01-13,54
2016-01-14,54
2016-01-15,54
2016-01-16,54
2016-01-17,54
2016-01-18,54
2016-01-19,54
2016-01-20,54
2016-01-21,54
2016-01-22,54
2016-01-23,54
2016-01-24,54
2016-01-25,54
2016-01-26,54
2016-01-27,54
2016-01-28,54
2016-01-29,54
2016-01-30,54
2016-01-31,54
2016-02-01,54
2016-02-02,54
2016-02-03,54
2016-02-04,54
2016-02-05,54
2016-02-06,54
2016-02-07,54
2016-02-08,54
2016-02-09,54
2016-02-10,54
2016-02-11,54
2016-02-12,54
2016-02-13,54
2016-02-14,54
2016-02-15,54
2016-02-16,54
2016-02-17,54
2016-02-18,54
2016-02-19,54
2016-02-20,54
2016-02-21,54
2016-02-22,54
2016-02-23,54
2016-02-24,54
2016-02-25,54
2016-02-26,54
2016-02-27,54
2016-02-28,54
2016-02-29,54
2016-03-01,54
2016-03-02,54
2016-03-03,54
2016-03-04,54
2016-03-05,54
2016-03-06,54
2016-03-07,54
2016-03-08,54
2016-03-09,54
2016-03-10,54
2016-03-11,54
2016-03-12,57
2016-03-13,57
2016-03-14,57
2016-03-15,57
2016-03-16,57
2016-03-17,57
2016-03-18,57
2016-03-19,57
2016-03-20,57
2016-03-21,57
2016-03-22,57
2016-03-23,57
2016-03-24,57
2016-03-25,57
2016-03-26,57
2016-03-27,57
2016-03-28,57
2016-03-29,57
2016-03-30,57
2016-03-31,57
2016-04-02,57
2016-04-03,57
2016-04-04,57
2016-04-05,57
2016-04-06,57
2016-04-07,57
2016-04-08,57
2016-04-09,57
2016-04-10,57
2016-04-11,57
2016-04-12,57
2016-04-13,57
2016-04-14,57
2016-04-15,57
2016-04-16,57
2016-04-17,57
2016-04-18,57
2016-04-19,57
2016-04-20,57
2016-04-21,57
2016-04-22,57
2016-04-23,57
2016-04-24,57
2016-04-25,57
2016-04-26,57
2016-04-27,57
2016-04-28,57
2016-04-29,57
2016-04-30,57
2016-05-01,57
2016-05-02,57
2016-05-03,57
2016-05-04,57
2016-05-05,57
2016-05-06,57
2016-05-07,57
2016-05-08,57
2016-05-09,57
2016-05-10,57
2016-05-11,57
2016-05-12,57
2016-05-13,57
2016-05-14,57
2016-05-15,57
2016-05-16,57
2016-05-17,57
2016-05-18,57
2016-05-19,57
2016-05-22,57
2016-05-23,57
2016-05-24,57
2016-05-25,57
2016-05-26,57
2016-05-27,57
2016-05-28,57
2016-05-29,57
2016-05-30,57
2016-05-31,57
2016-06-01,57
2016-06-02,57
2016-06-03,57
2016-06-04,57
2016-06-05,57
2016-06-06,57
2016-06-07,57
2016-06-08,57
2016-06-09,57
2016-06-10,57
2016-06-11,57
2016-06-12,57
2016-06-13,57
2016-06-14,57
2016-06-15,57
2016-06-16,57
2016-06-17,57
2016-06-18,57
2016-06-19,57
2016-06-20,57
2016-06-21,57
2016-06-22,57
2016-06-23,57
2016-06-24,57
2016-06-25,57
2016-06-26,57
2016-06-27,57
2016-06-28,57
2016-06-29,57
2016-06-30,57
2016-07-01,57
2016-07-02,57
2016-07-03,57
2016-07-04,57
2016-07-05,57
2016-07-06,57
2016-07-07,60
2016-07-08,60
2016-07-09,60
2016-07-10,60
2016-07-11,60
2016-07-12,60
2016-07-13,60
2016-07-14,60
2016-07-15,60
2016-07-16,60
2016-07-17,60
2016-07-18,60
2016-07-24,60
2016-07-25,60
2016-07-26,60
2016-07-27,60
2016-07-28,60
2016-07-29,60
2016-07-30,60
2016-07-31,60
2016-08-01,60
2016-08-02,60
2016-08-03,60
2016-08-04,60
2016-08-05,60
2016-08-06,60
2016-08-07,60
2016-08-08,60
2016-08-09,60
2016-08-10,60
2016-08-11,60
2016-08-12,60
2016-08-13,60
2016-08-14,60
2016-08-15,60
2016-08-16,60
2016-08-17,60
2016-08-18,60
2016-08-19,60
2016-08-20,60
2016-08-21,60
2016-08-22,60
2016-08-23,60
2016-08-24,60
2016-08-25,60
2016-08-26,60
2016-08-28,60
2016-08-31,60
2016-09-01,60
2016-09-02,60
2016-09-03,60
2016-09-04,60
2016-09-05,60
2016-09-06,60
2016-09-07,60
2016-09-08,60
2016-09-09,60
2016-09-10,60
2016-09-11,60
2016-09-12,60
2016-09-13,60
2016-09-14,60
2016-09-15,60
2016-09-16,60
2016-09-17,60
2016-09-18,60
2016-09-19,60
2016-09-20,60
2016-09-21,60
2016-09-22,60
2016-09-23,60
2016-09-24,60
2016-09-25,60
2016-09-26,60
2016-09-27,60
2016-09-28,60
2016-09-29,60
2016-09-30,60
2016-10-01,60
2016-10-02,60
2016-10-03,60
2016-10-04,60
2016-10-05,60
2016-10-06,60
2016-10-07,60
2016-10-08,60
2016-10-09,60
2016-10-10,60
2016-10-11,60
2016-10-12,60
2016-10-13,60
2016-10-14,60
2016-10-15,60
2016-10-16,60
2016-10-17,60
2016-10-18,60
2016-10-19,60
2016-10-20,60
2016-10-21,60
2016-10-22,60
2016-10-23,60
2016-10-24,60
2016-10-25,60
2016-10-26,60
2016-10-27,60
2016-10-28,60
2016-10-29,60
2016-10-30,60
2016-10-31,60
2016-11-01,60
2016-11-02,60
2016-11-03,60
2016-11-04,60
2016-11-05,60
2016-11-06,60
2016-11-07,60
2016-11-08,60
2016-11-09,60
2016-11-10,60
2016-11-11,60
2016-11-12,60
2016-11-13,60
2016-11-14,60
2016-12-08,62
2016-12-09,62
2016-12-10,62
2016-12-11,62
2016-12-12,62
2016-12-13,62
2016-12-14,62
2016-12-15,62
2016-12-16,62
2016-12-17,62
2016-12-18,62
2016-12-19,62
2016-12-20,62
2016-12-21,62
2016-12-22,62
2016-12-23,62
2016-12-24,62
2016-12-25,62
2016-12-26,62
2016-12-27,62
2016-12-28,62
2016-12-29,62
2016-12-30,62
2016-12-31,62
2017-01-01,62
2017-01-02,62
2017-01-03,62
2017-01-04,62
2017-01-05,62
2017-01-06,62
2017-01-07,62
2017-01-08,62
2017-01-09,62
2017-01-10,62
2017-01-11,62
2017-01-12,62
2017-01-13,62
2017-01-14,62
2017-01-15,62
2017-01-16,62
2017-01-17,62
2017-01-18,62
2017-01-19,62
2017-01-20,62
2017-01-21,62
2017-01-22,66
2017-01-27,66
2017-01-28,66
2017-01-29,66
2017-01-30,66
2017-01-31,66
2017-02-01,66
2017-02-02,66
2017-02-03,66
2017-02-04,66
2017-02-05,66
2017-02-06,66
2017-02-07,66
2017-02-08,66
2017-02-09,66
2017-02-10,66
2017-02-11,66
2017-02-12,66
2017-02-13,66
2017-02-14,66
2017-02-15,66
2017-02-16,66
2017-02-18,66
2017-02-19,66
2017-02-20,66
2017-02-21,66
2017-02-22,66
2017-02-23,66
2017-02-24,66
2017-02-25,66
2017-02-26,66
2017-02-27,66
2017-02-28,66
2017-03-01,66
2017-03-02,66
2017-03-03,66
2017-03-04,66
2017-03-05,66
2017-03-06,66
2017-03-07,66
2017-03-08,66
2017-03-09,66
2017-03-10,66
2017-03-11,66
2017-03-12,66
2017-03-13,70
2017-03-14,70
2017-03-15,70
2017-03-16,70
2017-03-17,70
2017-03-18,70
2017-03-19,70
2017-03-20,70
2017-03-21,70
2017-03-22,70
2017-03-23,70
2017-03-24,70
2017-03-25,70
2017-03-26,70
2017-03-27,70
2017-03-28,70
2017-03-29,70
2017-03-30,70
2017-03-31,70
2017-04-01,70
2017-04-02,70
2017-04-03,70
2017-04-04,70
2017-04-12,70
2017-04-13,70
2017-04-14,70
2017-04-15,70
2017-04-16,70
2017-04-17,70
2017-04-18,70
2017-04-19,70
2017-04-20,70
2017-04-21,70
2017-04-22,70
2017-04-23,70
2017-04-24,70
2017-04-25,70
2017-04-26,70
2017-04-27,73
2017-04-28,73
2017-04-29,73
2017-04-30,73
2017-05-01,73
2017-05-02,73
2017-05-03,73
2017-05-04,73
2017-05-05,73
2017-05-06,73
2017-05-07,73
2017-05-08,73
2017-05-09,73
2017-05-10,73
2017-05-11,73
2017-05-12,73
2017-05-13,73
2017-05-14,73
2017-05-15,73
2017-05-16,73
2017-05-17,73
2017-05-18,73
2017-05-19,73
2017-05-20,73
2017-05-21,73
2017-05-22,73
2017-05-23,73
2017-05-24,73
2017-05-25,73
2017-05-26,73
2017-05-27,73
2017-05-28,73
2017-05-29,73
2017-05-30,73
2017-05-31,73
2017-06-01,73
2017-06-02,73
2017-06-03,73
2017-06-06,75
2017-06-07,75
2017-06-08,75
2017-06-09,75
2017-06-10,75
2017-06-11,75
2017-06-12,75
2017-06-13,75
2017-06-14,75
2017-06-15,75
2017-06-16,75
2017-06-17,75
2017-06-18,75
2017-06-19,75
2017-06-20,75
2017-06-21,75
2017-06-22,75
2017-06-23,75
2017-06-24,75
2017-06-25,75
2017-06-26,75
2017-06-27,75
2017-06-28,75
2017-06-29,75
2017-06-30,75
2017-07-01,75
2017-07-02,75
2017-07-03,75
2017-07-04,75
2017-07-05,75
2017-07-06,75
2017-07-07,75
2017-07-08,75
2017-07-13,75
2017-07-14,75
2017-07-15,75
2017-07-16,75
2017-07-17,75
2017-07-18,75
2017-07-19,75
2017-07-20,75
2017-07-21,75
2017-07-22,75
2017-07-23,76
2017-07-24,76
2017-07-25,76
2017-07-26,76
2017-07-27,76
2017-07-28,76
2017-07-29,76
2017-07-30,76
2017-07-31,76
2017-08-01,76
2017-08-02,76
2017-08-03,76
2017-08-04,76
2017-08-05,76
2017-08-06,76
2017-08-09,76
2017-08-10,76
2017-08-11,76
2017-08-12,76
2017-08-13,76
2017-08-14,76
2017-08-15,76
2017-08-16,76
2017-08-17,76
2017-08-18,76
2017-08-19,76
2017-08-20,76
2017-08-21,76
2017-08-22,76
2017-08-23,76
2017-08-24,76
2017-08-25,76
2017-08-26,76
2017-08-27,76
2017-08-28,76
2017-08-29,79
2017-08-30,79
2017-08-31,79
2017-09-01,79
2017-09-02,79
2017-09-03,79
2017-09-04,79
2017-09-05,79
2017-09-06,79
2017-09-07,79
2017-09-08,79
2017-09-09,79
2017-09-10,79
2017-09-11,79
2017-09-12,79
2017-09-13,79
2017-09-14,79
2017-09-15,79
2017-09-16,79
2017-09-17,79
2017-09-18,79
2017-09-19,79
2017-09-20,79
2017-09-21,79
2017-09-22,79
2017-09-23,79
2017-09-24,79
2017-09-25,79
2017-09-26,79
2017-09-27,79
2017-09-28,79
2017-09-29,79
2017-09-30,79
2017-10-01,79
2017-10-02,79
2017-10-03,79
2017-10-04,79
2017-10-05,79
2017-10-06,79
2017-10-07,79
2017-10-08,79
2017-10-09,79
2017-10-10,83
2017-10-11,83
2017-10-12,83
2017-10-13,83
2017-10-14,83
2017-10-15,83
2017-10-16,83
2017-10-17,83
2017-10-18,83
2017-10-19,83
2017-10-20,83
2017-10-21,83
2017-10-22,83
2017-10-23,83
2017-10-24,83
2017-10-25,83
2017-10-26,83
2017-10-27,83
2017-10-28,83
2017-10-29,83
2017-10-30,83
2017-10-31,83
2017-11-01,83
2017-11-02,83
2017-11-03,83
2017-11-04,83
2017-11-05,83
2017-11-06,83
2017-11-07,83
2017-11-08,83
2017-11-09,83
2017-11-10,83
2017-11-11,83
2017-11-12,83
2017-11-13,83
2017-11-14,83
2017-11-15,83
2017-11-16,83
2017-11-17,83
2017-11-18,83
2017-11-19,83
2017-11-20,83
2017-11-21,83
2017-11-22,83
2017-11-23,83
2017-11-24,83
2017-11-25,88
2017-11-26,88
2017-11-27,88
2017-11-28,88
2017-11-29,88
2017-11-30,88
2017-12-01,88
2017-12-02,88
2017-12-03,88
2017-12-04,88
2017-12-05,88
2017-12-06,88
2017-12-07,88
2017-12-08,88
2017-12-09,88
2017-12-10,88
2017-12-11,88
2017-12-12,88
2017-12-13,88
2017-12-14,88
2017-12-15,88
2017-12-16,88
2017-12-17,88
2017-12-18,88
2017-12-19,88
2017-12-20,88
2017-12-21,88
2017-12-22,88
2017-12-23,88
2017-12-24,88
2017-12-25,88
2017-12-26,88
2017-12-27,88
2017-12-28,88
2017-12-29,88
2017-12-30,88
2017-12-31,88
2018-01-01,88
2018-01-02,88
2018-01-03,88
2018-01-04,88
2018-01-05,88
2018-01-06,88
2018-01-07,88
2018-01-08,92
2018-01-09,92
2018-01-10,92
2018-01-11,92
2018-01-12,92
2018-01-13,92
2018-01-14,92
2018-01-15,92
2018-01-16,92
2018-01-17,92
2018-01-18,92
2018-01-19,92
2018-01-20,92
2018-01-21,92
2018-01-22,92
2018-01-23,92
2018-01-24,92
2018-01-25,92
2018-01-26,92
2018-01-27,92
2018-01-28,97
2018-01-29,97
2018-01-30,97
2018-02-01,97
2018-02-02,97
2018-02-03,97
2018-02-04,97
2018-02-05,97
2018-02-06,97
2018-02-07,97
2018-02-08,97
2018-02-09,97
2018-02-10,97
2018-02-11,97
2018-02-12,97
2018-02-13,97
2018-02-14,97
2018-02-15,101
2018-02-16,101
2018-02-17,101
2018-02-18,101
2018-02-19,101
2018-02-20,101
2018-02-21,101
2018-02-22,101
2018-02-23,101
2018-02-24,101
2018-02-25,101
2018-02-26,101
2018-02-27,101
2018-02-28,101
2018-03-01,101
2018-03-02,101
2018-03-03,101
2018-03-04,101
2018-03-05,101
2018-03-06,101
2018-03-07,101
2018-03-08,101
2018-03-09,107
2018-03-10,107
2018-03-11,107
2018-03-12,107
2018-03-13,107
2018-03-14,107
2018-03-15,107
2018-03-16,107
2018-03-17,107
2018-03-18,107
2018-03-19,107
2018-03-20,107
2018-03-21,107
2018-03-23,107
2018-03-24,107
2018-03-26,107
2018-03-27,107
2018-03-28,107
2018-03-29,112
2018-03-30,112
2018-03-31,112
2018-04-01,112
2018-04-02,112
2018-04-03,112
2018-04-04,112
2018-04-05,112
2018-04-06,112
2018-04-08,112
2018-04-09,112
2018-04-10,112
2018-04-11,112
2018-04-12,112
2018-04-13,112
2018-04-14,112
2018-04-16,112
2018-04-17,112
2018-04-18,112
2018-04-19,112
2018-04-20,112
2018-04-21,112
2018-04-22,112
2018-04-23,112
2018-04-24,112
2018-04-25,112
2018-04-26,112
2018-04-27,112
2018-04-28,112
2018-04-29,112
2018-04-30,112
2018-05-02,112
2018-05-03,112
2018-05-04,112
2018-05-05,112
2018-05-06,112
2018-05-07,112
2018-05-08,112
2018-05-09,112
2018-05-10,112
2018-05-11,112
2018-05-12,112
2018-05-13,112
2018-05-14,112
2018-05-15,112
2018-05-16,115
2018-05-17,115
2018-05-18,115
2018-05-19,115
2018-05-20,115
2018-05-21,115
2018-05-22,115
2018-05-23,115
2018-05-24,115
2018-05-25,115
2018-05-26,115
2018-05-27,115
2018-05-28,115
2018-05-29,115
2018-05-30,115
2018-05-31,115
2018-06-01,115
2018-06-02,115
2018-06-03,115
2018-06-04,115
2018-06-05,118
2018-06-06,118
2018-06-07,118
2018-06-08,118
2018-06-09,118
2018-06-10,118
2018-06-11,118
2018-06-12,118
2018-06-13,118
2018-06-14,118
2018-06-15,118
2018-06-16,118
2018-06-17,118
2018-06-18,118
2018-06-19,118
2018-06-20,118
2018-06-21,118
2018-06-22,118
2018-06-23,118
2018-06-24,120
2018-06-25,120
2018-06-26,120
2018-06-27,120
2018-06-28,120
2018-06-29,120
2018-06-30,120
2018-07-01,120
2018-07-02,120
2018-07-03,120
2018-07-04,120
2018-07-05,120
2018-07-06,120
2018-07-07,120
2018-07-08,120
2018-07-09,120
2018-07-10,120
2018-07-11,120
2018-07-12,120
2018-07-13,120
2018-07-14,120
2018-07-15,120
2018-07-16,120
2018-07-17,120
2018-07-18,120
2018-07-19,120
2018-07-20,120
2018-07-21,120
2018-07-22,120
2018-07-23,120
2018-07-24,120
2018-07-25,120
2018-07-26,120
2018-07-27,126
2018-07-28,126
2018-07-29,126
2018-07-30,126
2018-07-31,126
2018-08-01,126
2018-08-02,126
2018-08-03,126
2018-08-04,126
2018-08-05,126
2018-08-06,126
2018-08-07,126
2018-08-08,126
2018-08-09,130
2018-08-10,130
2018-08-11,130
2018-08-12,130
2018-08-14,130
2018-08-16,130
2018-08-17,130
2018-08-18,130
2018-08-19,130
2018-08-20,130
2018-08-21,130
2018-08-22,134
2018-08-23,134
2018-08-24,134
2018-08-25,134
2018-08-26,134
2018-08-27,134
2018-08-28,134
2018-08-29,134
2018-08-30,134
2018-08-31,134
2018-09-01,134
2018-09-02,134
2018-09-03,134
2018-09-04,141
2018-09-05,141
2018-09-06,141
2018-09-07,141
2018-09-08,141
2018-09-09,141
2018-09-10,141
2018-09-11,141
2018-09-12,141
2018-09-13,141
2018-09-14,141
2018-09-15,141
2018-09-16,141
2018-09-17,141
2018-09-18,141
2018-09-19,149
2018-09-20,149
2018-09-21,149
2018-09-22,149
2018-09-23,149
2018-09-24,149
2018-09-25,149
2018-09-26,149
2018-09-27,149
2018-09-28,149
2018-09-29,149
2018-09-30,149
2018-10-02,157
2018-10-03,157
2018-10-04,157
2018-10-05,157
2018-10-06,157
2018-10-07,157
2018-10-08,157
2018-10-09,157
2018-10-10,157
2018-10-11,157
2018-10-12,157
2018-10-13,157
2018-10-14,157
2018-10-15,157
2018-10-16,157
2018-10-17,162
2018-10-18,162
2018-10-19,162
2018-10-20,162
2018-10-21,162
2018-10-22,162
2018-10-23,162
2018-10-24,162
2018-10-25,162
2018-10-26,162
2018-10-27,162
2018-10-28,162
2018-10-29,162
2018-10-30,162
2018-10-31,162
2018-11-01,162
2018-11-03,171
2018-11-04,171
2018-11-05,171
2018-11-06,171
2018-11-07,171
2018-11-08,171
2018-11-09,171
2018-11-10,171
2018-11-11,171
2018-11-12,177
2018-11-13,177
2018-11-14,177
2018-11-15,177
2018-11-16,177
2018-11-17,177
2018-11-18,184
2018-11-19,184
2018-11-20,184
2018-11-21,184
2018-11-22,184
2018-11-23,184
2018-11-24,194
2018-11-25,194
2018-11-26,194
2018-11-27,194
2018-11-28,194
2018-11-29,200
2018-12-01,200
2018-12-02,200
2018-12-03,200
2018-12-04,200
2018-12-05,200
2018-12-07,200
2018-12-09,200
2018-12-10,200
2018-12-11,207
2018-12-12,207
2018-12-13,207
2018-12-14,207
2018-12-15,207
2018-12-16,207
2018-12-17,207
2018-12-18,218
2018-12-19,218
2018-12-20,218
2018-12-21,218
2018-12-22,218
2018-12-23,218
2018-12-24,223
2018-12-25,223
2018-12-26,223
2018-12-27,223
2018-12-28,223
2018-12-29,223
2018-12-30,233
2018-12-31,233
2019-01-01,233
2019-01-02,233
2019-01-03,233
2019-01-04,233
2019-01-05,244
2019-01-06,244
2019-01-08,244
2019-01-10,244
2019-01-11,256
2019-01-12,256
2019-01-13,256
2019-01-14,256
2019-01-15,256
2019-01-16,268
2019-01-17,268
2019-01-18,268
2019-01-19,268
2019-01-20,268
2019-01-21,268
2019-01-22,282
2019-01-23,282
2019-01-24,282
2019-01-25,282
2019-01-26,282
2019-01-27,282
2019-01-29,295
2019-01-30,295
2019-01-31,295
2019-02-01,295
2019-02-02,295
2019-02-03,295
2019-02-04,309
2019-02-05,309
2019-02-06,309
2019-02-07,309
2019-02-08,309
2019-02-09,309
2019-02-10,319
2019-02-11,319
2019-02-12,319
2019-02-13,319
2019-02-14,319
2019-02-15,319
2019-02-16,319
2019-02-17,319
2019-02-18,327
2019-02-19,327
2019-02-20,327
2019-02-21,327
2019-02-22,327
2019-02-23,327
2019-02-24,327
2019-02-25,340
2019-02-26,340
2019-02-27,340
2019-02-28,340
2019-03-01,340
2019-03-02,340
2019-03-03,340
2019-03-04,340
2019-03-05,340
2019-03-06,340
2019-03-07,340
2019-03-08,340
2019-03-09,345
2019-03-10,345
2019-03-11,345
2019-03-12,345
2019-03-13,345
2019-03-14,345
2019-03-15,345
2019-03-16,345
2019-03-17,345
2019-03-18,345
2019-03-19,360
2019-03-20,360
2019-03-21,360
2019-03-22,360
2019-03-23,360
2019-03-24,360
2019-03-25,360
2019-03-26,360
2019-03-27,360
2019-03-28,360
2019-03-29,376
2019-03-30,376
2019-03-31,376
2019-04-01,376
2019-04-02,376
2019-04-03,376
2019-04-04,376
2019-04-05,376
2019-04-06,376
2019-04-07,376
2019-04-08,376
2019-04-09,391
2019-04-10,391
2019-04-11,391
2019-04-12,391
2019-04-13,391
2019-04-14,391
2019-04-15,391
2019-04-16,391
2019-04-17,391
2019-04-18,391
2019-04-19,391
2019-04-20,410
2019-04-21,410
2019-04-22,410
2019-04-23,410
2019-04-24,410
2019-04-25,410
2019-04-26,410
2019-04-27,410
2019-04-28,410
2019-04-29,410
2019-04-30,410
2019-05-01,410
2019-05-02,410
2019-05-03,414
2019-05-04,414
2019-05-05,414
2019-05-06,414
2019-05-07,414
2019-05-08,414
2019-05-09,414
2019-05-10,414
2019-05-11,414
2019-05-12,414
2019-05-13,414
2019-05-14,434
2019-05-15,434
2019-05-16,434
2019-05-17,434
2019-05-18,434
2019-05-19,434
2019-05-20,434
2019-05-21,434
2019-05-22,434
2019-05-23,434
2019-05-24,434
2019-05-25,434
2019-05-26,434
2019-05-27,434
2019-05-28,456
2019-05-29,456
2019-05-30,456
2019-05-31,456
2019-06-01,456
2019-06-02,456
2019-06-03,456
2019-06-04,456
2019-06-05,456
2019-06-06,456
2019-06-07,456
2019-06-08,456
2019-06-09,471
2019-06-10,471
2019-06-11,471
2019-06-12,471
2019-06-13,471
2019-06-14,471
2019-06-15,471
2019-06-16,471
2019-06-17,471
2019-06-18,471
2019-06-19,471
2019-06-20,471
2019-06-21,484
2019-06-22,484
2019-06-23,484
2019-06-24,484
2019-06-25,484
2019-06-26,484
2019-06-27,484
2019-06-28,484
2019-06-29,484
2019-06-30,484
2019-07-01,484
2019-07-02,484
2019-07-03,484
2019-07-04,484
2019-07-05,484
2019-07-06,484
2019-07-07,504
2019-07-08,504
2019-07-09,504
2019-07-10,504
2019-07-11,504
2019-07-12,504
2019-07-13,504
2019-07-14,504
2019-07-15,504
2019-07-16,504
2019-07-17,504
2019-07-18,504
2019-07-19,504
2019-07-20,504
2019-07-21,504
2019-07-22,525
2019-07-23,525
2019-07-24,525
2019-07-25,525
2019-07-26,525
2019-07-27,525
2019-07-28,525
2019-07-29,525
2019-07-30,525
2019-07-31,525
2019-08-01,525
2019-08-02,525
2019-08-03,525
2019-08-04,525
2019-08-05,525
2019-08-06,528
2019-08-07,528
2019-08-08,528
2019-08-09,528
2019-08-10,528
2019-08-11,528
2019-08-12,528
2019-08-13,528
2019-08-14,528
2019-08-15,528
2019-08-16,528
2019-08-17,528
2019-08-18,528
2019-08-19,528
2019-08-20,528
2019-08-21,554
2019-08-22,554
2019-08-23,554
2019-08-24,554
2019-08-24,554
2019-08-25,554
2019-08-25,554
2019-08-26,554
2019-08-26,554
2019-08-27,554
2019-08-27,554
2019-08-28,554
2019-08-29,554
2019-08-30,554
