date_obj,Premade%20t'd%20crunch price
2016-04-17,40
2016-04-18,40
2016-04-19,40
2016-04-20,40
2016-04-21,40
2016-04-22,40
2016-04-23,40
2016-04-24,40
2016-04-25,40
2016-04-26,40
2016-04-27,41
2016-04-28,41
2016-04-29,41
2016-04-30,41
2016-05-01,41
2016-05-02,41
2016-05-03,41
2016-05-04,41
2016-05-05,41
2016-05-06,41
2016-05-07,41
2016-05-08,41
2016-05-09,41
2016-05-10,41
2016-05-11,41
2016-05-12,41
2016-05-13,41
2016-05-14,41
2016-05-15,41
2016-05-16,41
2016-05-17,41
2016-05-18,41
2016-05-19,41
2016-05-22,41
2016-05-23,41
2016-05-24,41
2016-05-25,41
2016-05-26,41
2016-05-27,41
2016-05-28,41
2016-05-29,41
2016-05-30,41
2016-05-31,41
2016-06-01,44
2016-06-02,44
2016-06-03,44
2016-06-04,44
2016-06-05,44
2016-06-06,44
2016-06-07,44
2016-06-08,44
2016-06-09,44
2016-06-10,44
2016-06-11,44
2016-06-12,44
2016-06-13,44
2016-06-14,44
2016-06-15,44
2016-06-16,44
2016-06-17,44
2016-06-18,44
2016-06-19,44
2016-06-20,44
2016-06-21,44
2016-06-22,44
2016-06-23,44
2016-06-24,44
2016-06-25,44
2016-06-26,44
2016-06-27,44
2016-06-28,44
2016-06-29,44
2016-06-30,44
2016-07-01,44
2016-07-02,47
2016-07-03,47
2016-07-04,47
2016-07-05,47
2016-07-06,47
2016-07-07,47
2016-07-08,47
2016-07-09,47
2016-07-10,47
2016-07-11,47
2016-07-12,47
2016-07-13,47
2016-07-14,47
2016-07-15,47
2016-07-16,47
2016-07-17,47
2016-07-18,47
2016-07-23,47
2016-07-24,47
2016-07-25,47
2016-07-26,47
2016-07-27,47
2016-07-28,50
2016-07-29,50
2016-07-30,50
2016-07-31,50
2016-08-01,50
2016-08-02,50
2016-08-03,50
2016-08-04,50
2016-08-05,50
2016-08-06,50
2016-08-07,50
2016-08-08,50
2016-08-09,50
2016-08-10,50
2016-08-11,50
2016-08-12,50
2016-08-13,50
2016-08-14,50
2016-08-15,50
2016-08-16,50
2016-08-17,50
2016-08-18,50
2016-08-19,50
2016-08-20,50
2016-08-21,50
2016-08-22,50
2016-08-23,50
2016-08-24,50
2016-08-25,53
2016-08-26,53
2016-08-28,53
2016-08-31,53
2016-09-01,53
2016-09-02,53
2016-09-03,53
2016-09-04,53
2016-09-05,53
2016-09-06,53
2016-09-07,53
2016-09-08,53
2016-09-09,53
2016-09-10,53
2016-09-11,53
2016-09-12,53
2016-09-13,53
2016-09-14,53
2016-09-15,53
2016-09-16,53
2016-09-17,53
2016-09-18,53
2016-09-19,53
2016-09-20,53
2016-09-21,53
2016-09-22,53
2016-09-23,53
2016-09-24,53
2016-09-25,53
2016-09-26,53
2016-09-27,53
2016-09-28,53
2016-09-29,53
2016-09-30,53
2016-10-01,53
2016-10-02,53
2016-10-03,53
2016-10-04,54
2016-10-05,54
2016-10-06,54
2016-10-07,54
2016-10-08,54
2016-10-09,54
2016-10-10,54
2016-10-11,54
2016-10-12,54
2016-10-13,54
2016-10-14,54
2016-10-15,54
2016-10-16,54
2016-10-17,54
2016-10-18,54
2016-10-19,54
2016-10-20,54
2016-10-21,54
2016-10-22,54
2016-10-23,54
2016-10-24,54
2016-10-25,54
2016-10-26,54
2016-10-27,54
2016-10-28,54
2016-10-29,54
2016-10-30,54
2016-10-31,54
2016-11-01,54
2016-11-02,54
2016-11-03,54
2016-11-04,54
2016-11-05,54
2016-11-06,57
2016-11-07,57
2016-11-08,57
2016-11-09,57
2016-11-10,57
2016-11-11,57
2016-11-12,57
2016-11-13,57
2016-11-14,57
2016-12-08,60
2016-12-09,60
2016-12-10,60
2016-12-11,60
2016-12-12,60
2016-12-13,60
2016-12-14,60
2016-12-15,60
2016-12-16,60
2016-12-17,60
2016-12-18,60
2016-12-19,60
2016-12-20,60
2016-12-21,60
2016-12-22,60
2016-12-23,60
2016-12-24,60
2016-12-25,60
2016-12-26,60
2016-12-27,63
2016-12-28,63
2016-12-29,63
2016-12-30,63
2016-12-31,63
2017-01-01,63
2017-01-02,63
2017-01-03,63
2017-01-04,63
2017-01-05,63
2017-01-06,63
2017-01-07,63
2017-01-08,63
2017-01-09,63
2017-01-10,63
2017-01-11,63
2017-01-12,63
2017-01-13,63
2017-01-14,63
2017-01-15,63
2017-01-16,63
2017-01-17,63
2017-01-18,67
2017-01-19,67
2017-01-20,67
2017-01-21,67
2017-01-22,67
2017-01-27,67
2017-01-28,67
2017-01-29,67
2017-01-30,67
2017-01-31,67
2017-02-01,67
2017-02-02,67
2017-02-03,67
2017-02-04,67
2017-02-05,67
2017-02-06,67
2017-02-07,67
2017-02-08,70
2017-02-09,70
2017-02-10,70
2017-02-11,70
2017-02-12,70
2017-02-13,70
2017-02-14,70
2017-02-15,70
2017-02-16,70
2017-02-18,70
2017-02-19,70
2017-02-20,70
2017-02-21,70
2017-02-22,70
2017-02-23,70
2017-02-24,70
2017-02-25,70
2017-02-26,70
2017-02-27,70
2017-02-28,70
2017-03-01,70
2017-03-02,74
2017-03-03,74
2017-03-04,74
2017-03-05,74
2017-03-06,74
2017-03-07,74
2017-03-08,74
2017-03-09,74
2017-03-10,74
2017-03-11,74
2017-03-12,74
2017-03-13,74
2017-03-14,74
2017-03-15,74
2017-03-16,74
2017-03-17,74
2017-03-18,74
2017-03-19,74
2017-03-20,74
2017-03-21,74
2017-03-22,74
2017-03-23,78
2017-03-24,78
2017-03-25,78
2017-03-26,78
2017-03-27,78
2017-03-28,78
2017-03-29,78
2017-03-30,78
2017-03-31,78
2017-04-01,78
2017-04-02,78
2017-04-03,78
2017-04-04,78
2017-04-12,78
2017-04-13,78
2017-04-14,78
2017-04-15,82
2017-04-16,82
2017-04-17,82
2017-04-18,82
2017-04-19,82
2017-04-20,82
2017-04-21,82
2017-04-22,82
2017-04-23,82
2017-04-24,82
2017-04-25,82
2017-04-26,82
2017-04-27,82
2017-04-28,82
2017-04-29,82
2017-04-30,82
2017-05-01,82
2017-05-02,82
2017-05-03,82
2017-05-04,82
2017-05-05,82
2017-05-06,82
2017-05-07,82
2017-05-08,82
2017-05-09,85
2017-05-10,85
2017-05-11,85
2017-05-12,85
2017-05-13,85
2017-05-14,85
2017-05-15,85
2017-05-16,85
2017-05-17,85
2017-05-18,85
2017-05-19,85
2017-05-20,85
2017-05-21,85
2017-05-22,85
2017-05-23,85
2017-05-24,85
2017-05-25,85
2017-05-26,85
2017-05-27,85
2017-05-28,85
2017-05-29,85
2017-05-30,85
2017-05-31,87
2017-06-01,87
2017-06-02,87
2017-06-03,87
2017-06-06,87
2017-06-07,87
2017-06-08,87
2017-06-09,87
2017-06-10,87
2017-06-11,87
2017-06-12,87
2017-06-13,87
2017-06-14,87
2017-06-15,87
2017-06-16,87
2017-06-17,87
2017-06-18,87
2017-06-19,87
2017-06-20,87
2017-06-21,87
2017-06-22,87
2017-06-23,87
2017-06-24,88
2017-06-25,88
2017-06-26,88
2017-06-27,88
2017-06-28,88
2017-06-29,88
2017-06-30,88
2017-07-01,88
2017-07-02,88
2017-07-03,88
2017-07-04,88
2017-07-05,88
2017-07-06,88
2017-07-07,88
2017-07-08,88
2017-07-13,88
2017-07-14,88
2017-07-15,88
2017-07-16,88
2017-07-17,88
2017-07-18,88
2017-07-19,91
2017-07-20,91
2017-07-21,91
2017-07-22,91
2017-07-23,91
2017-07-24,91
2017-07-25,91
2017-07-26,91
2017-07-27,91
2017-07-28,91
2017-07-29,91
2017-07-30,91
2017-07-31,91
2017-08-01,91
2017-08-02,91
2017-08-03,91
2017-08-04,91
2017-08-05,91
2017-08-06,91
2017-08-09,91
2017-08-10,91
2017-08-11,95
2017-08-12,95
2017-08-13,95
2017-08-14,95
2017-08-15,95
2017-08-16,95
2017-08-17,95
2017-08-18,95
2017-08-19,95
2017-08-20,95
2017-08-22,95
2017-08-23,95
2017-08-24,95
2017-08-25,95
2017-08-26,95
2017-08-27,95
2017-08-28,95
2017-08-29,95
2017-08-30,95
2017-08-31,95
2017-09-01,95
2017-09-02,95
2017-09-03,95
2017-09-04,95
2017-09-05,95
2017-09-06,95
2017-09-07,100
2017-09-08,100
2017-09-09,100
2017-09-10,100
2017-09-11,100
2017-09-12,100
2017-09-13,100
2017-09-14,100
2017-09-15,100
2017-09-16,100
2017-09-17,100
2017-09-19,100
2017-09-20,100
2017-09-21,100
2017-09-22,100
2017-09-23,100
2017-09-24,100
2017-09-25,100
2017-09-26,100
2017-09-27,100
2017-09-28,100
2017-09-29,100
2017-09-30,100
2017-10-01,100
2017-10-02,100
2017-10-03,100
2017-10-04,100
2017-10-05,100
2017-10-06,102
2017-10-07,102
2017-10-08,102
2017-10-09,102
2017-10-10,102
2017-10-11,102
2017-10-12,102
2017-10-13,102
2017-10-14,102
2017-10-15,102
2017-10-16,102
2017-10-17,102
2017-10-18,102
2017-10-19,102
2017-10-20,102
2017-10-21,102
2017-10-22,102
2017-10-23,102
2017-10-24,102
2017-10-25,102
2017-10-26,102
2017-10-27,102
2017-10-28,102
2017-10-29,102
2017-10-30,102
2017-10-31,102
2017-11-01,102
2017-11-02,102
2017-11-03,108
2017-11-04,108
2017-11-05,108
2017-11-06,108
2017-11-07,108
2017-11-08,108
2017-11-09,108
2017-11-10,108
2017-11-11,108
2017-11-12,108
2017-11-13,108
2017-11-14,108
2017-11-15,108
2017-11-16,108
2017-11-17,108
2017-11-18,108
2017-11-19,108
2017-11-20,108
2017-11-21,108
2017-11-22,108
2017-11-23,108
2017-11-24,108
2017-11-25,108
2017-11-26,108
2017-11-27,108
2017-11-28,108
2017-11-29,108
2017-11-30,108
2017-12-01,108
2017-12-02,113
2017-12-03,113
2017-12-04,113
2017-12-05,113
2017-12-06,113
2017-12-07,113
2017-12-08,113
2017-12-09,113
2017-12-10,113
2017-12-11,113
2017-12-12,113
2017-12-14,113
2017-12-15,113
2017-12-16,113
2017-12-17,113
2017-12-18,113
2017-12-19,113
2017-12-20,113
2017-12-21,113
2017-12-22,113
2017-12-23,113
2017-12-24,113
2017-12-25,113
2017-12-26,113
2017-12-27,113
2017-12-28,113
2017-12-29,113
2017-12-30,118
2017-12-31,118
2018-01-01,118
2018-01-02,118
2018-01-03,118
2018-01-04,118
2018-01-05,118
2018-01-06,118
2018-01-07,118
2018-01-08,118
2018-01-09,118
2018-01-10,118
2018-01-11,118
2018-01-12,118
2018-01-13,118
2018-01-14,118
2018-01-15,118
2018-01-16,118
2018-01-17,118
2018-01-18,118
2018-01-19,118
2018-01-20,118
2018-01-21,118
2018-01-22,118
2018-01-23,118
2018-01-24,123
2018-01-25,123
2018-01-26,123
2018-01-27,123
2018-01-28,123
2018-01-29,123
2018-01-31,123
2018-02-01,123
2018-02-02,123
2018-02-03,123
2018-02-04,123
2018-02-05,123
2018-02-06,123
2018-02-07,123
2018-02-08,123
2018-02-09,123
2018-02-10,123
2018-02-11,123
2018-02-12,123
2018-02-13,123
2018-02-14,123
2018-02-15,130
2018-02-16,130
2018-02-17,130
2018-02-18,130
2018-02-19,130
2018-02-20,130
2018-02-21,130
2018-02-22,130
2018-02-23,130
2018-02-24,130
2018-02-25,130
2018-02-26,130
2018-02-27,130
2018-02-28,130
2018-03-01,130
2018-03-02,130
2018-03-03,130
2018-03-04,130
2018-03-05,130
2018-03-06,130
2018-03-07,130
2018-03-08,130
2018-03-09,137
2018-03-10,137
2018-03-11,137
2018-03-12,137
2018-03-13,137
2018-03-14,137
2018-03-15,137
2018-03-16,137
2018-03-17,137
2018-03-18,137
2018-03-19,137
2018-03-20,137
2018-03-21,137
2018-03-23,137
2018-03-24,137
2018-03-26,137
2018-03-27,137
2018-03-28,137
2018-03-29,137
2018-03-30,137
2018-03-31,137
2018-04-01,137
2018-04-02,144
2018-04-03,144
2018-04-04,144
2018-04-05,144
2018-04-06,144
2018-04-08,144
2018-04-09,144
2018-04-10,144
2018-04-11,144
2018-04-12,144
2018-04-13,144
2018-04-14,144
2018-04-15,144
2018-04-16,144
2018-04-17,144
2018-04-18,144
2018-04-19,144
2018-04-20,144
2018-04-21,144
2018-04-22,144
2018-04-23,144
2018-04-24,144
2018-04-25,144
2018-04-26,144
2018-04-27,144
2018-04-28,144
2018-04-29,144
2018-04-30,144
2018-05-01,144
2018-05-02,144
2018-05-03,144
2018-05-04,144
2018-05-05,144
2018-05-06,144
2018-05-07,144
2018-05-08,144
2018-05-09,144
2018-05-10,144
2018-05-11,144
2018-05-12,144
2018-05-13,144
2018-05-14,144
2018-05-15,144
2018-05-16,144
2018-05-17,152
2018-05-18,152
2018-05-19,152
2018-05-20,152
2018-05-21,152
2018-05-22,152
2018-05-23,152
2018-05-24,152
2018-05-25,152
2018-05-26,152
2018-05-27,152
2018-05-28,152
2018-05-29,152
2018-05-30,152
2018-05-31,152
2018-06-01,152
2018-06-02,152
2018-06-03,152
2018-06-04,152
2018-06-05,152
2018-06-06,152
2018-06-07,152
2018-06-08,152
2018-06-09,152
2018-06-10,152
2018-06-11,152
2018-06-12,152
2018-06-13,152
2018-06-14,152
2018-06-15,152
2018-06-16,152
2018-06-17,152
2018-06-18,152
2018-06-19,158
2018-06-20,158
2018-06-21,158
2018-06-22,158
2018-06-23,158
2018-06-24,158
2018-06-25,158
2018-06-26,158
2018-06-27,158
2018-06-28,158
2018-06-29,158
2018-06-30,158
2018-07-01,158
2018-07-02,158
2018-07-03,158
2018-07-04,158
2018-07-05,158
2018-07-06,158
2018-07-07,158
2018-07-08,158
2018-07-09,158
2018-07-10,158
2018-07-11,166
2018-07-12,166
2018-07-13,166
2018-07-14,166
2018-07-15,166
2018-07-16,166
2018-07-17,166
2018-07-18,166
2018-07-19,166
2018-07-20,166
2018-07-21,166
2018-07-22,166
2018-07-23,166
2018-07-24,166
2018-07-25,166
2018-07-26,166
2018-07-27,166
2018-07-28,166
2018-07-29,166
2018-07-30,166
2018-07-31,175
2018-08-01,175
2018-08-02,175
2018-08-03,175
2018-08-04,175
2018-08-05,175
2018-08-06,175
2018-08-07,175
2018-08-08,175
2018-08-09,175
2018-08-10,175
2018-08-11,175
2018-08-12,175
2018-08-14,175
2018-08-16,175
2018-08-17,175
2018-08-18,183
2018-08-19,183
2018-08-20,183
2018-08-21,183
2018-08-22,183
2018-08-23,183
2018-08-24,183
2018-08-25,183
2018-08-26,183
2018-08-27,183
2018-08-28,183
2018-08-29,183
2018-08-30,183
2018-08-31,183
2018-09-01,183
2018-09-02,183
2018-09-03,183
2018-09-04,191
2018-09-05,191
2018-09-06,191
2018-09-07,191
2018-09-08,191
2018-09-09,191
2018-09-10,191
2018-09-11,191
2018-09-12,191
2018-09-13,191
2018-09-14,191
2018-09-15,191
2018-09-16,191
2018-09-17,191
2018-09-18,191
2018-09-19,191
2018-09-20,191
2018-09-21,191
2018-09-22,201
2018-09-23,201
2018-09-24,201
2018-09-25,201
2018-09-26,201
2018-09-27,201
2018-09-28,201
2018-09-29,201
2018-09-30,201
2018-10-02,201
2018-10-03,201
2018-10-04,201
2018-10-05,201
2018-10-06,201
2018-10-07,201
2018-10-08,201
2018-10-09,201
2018-10-10,201
2018-10-11,211
2018-10-12,211
2018-10-13,211
2018-10-14,211
2018-10-15,211
2018-10-16,211
2018-10-17,211
2018-10-18,211
2018-10-19,211
2018-10-20,211
2018-10-21,211
2018-10-22,211
2018-10-23,211
2018-10-24,211
2018-10-25,211
2018-10-26,211
2018-10-27,211
2018-10-28,211
2018-10-29,211
2018-10-30,222
2018-10-31,222
2018-11-01,222
2018-11-03,222
2018-11-04,222
2018-11-05,222
2018-11-06,222
2018-11-07,222
2018-11-08,222
2018-11-09,222
2018-11-10,222
2018-11-11,222
2018-11-12,222
2018-11-13,222
2018-11-14,222
2018-11-15,234
2018-11-16,234
2018-11-17,234
2018-11-18,234
2018-11-19,234
2018-11-20,234
2018-11-21,234
2018-11-22,234
2018-11-23,234
2018-11-24,234
2018-11-25,234
2018-11-26,234
2018-11-27,234
2018-11-28,234
2018-11-29,234
2018-12-01,246
2018-12-02,246
2018-12-03,246
2018-12-04,246
2018-12-05,246
2018-12-07,246
2018-12-09,246
2018-12-10,246
2018-12-11,246
2018-12-12,246
2018-12-13,246
2018-12-14,246
2018-12-15,246
2018-12-16,259
2018-12-17,259
2018-12-18,259
2018-12-19,259
2018-12-20,259
2018-12-21,259
2018-12-22,259
2018-12-23,259
2018-12-24,259
2018-12-25,259
2018-12-26,259
2018-12-27,259
2018-12-28,259
2018-12-29,271
2018-12-30,271
2018-12-31,271
2019-01-01,271
2019-01-02,271
2019-01-03,271
2019-01-04,271
2019-01-05,271
2019-01-06,271
2019-01-08,271
2019-01-10,285
2019-01-11,285
2019-01-12,285
2019-01-13,285
2019-01-14,285
2019-01-15,285
2019-01-16,285
2019-01-17,285
2019-01-18,285
2019-01-19,285
2019-01-20,300
2019-01-21,300
2019-01-22,300
2019-01-23,300
2019-01-24,300
2019-01-25,300
2019-01-26,300
2019-01-27,300
2019-01-28,300
2019-01-29,300
2019-01-30,300
2019-01-31,300
2019-02-01,310
2019-02-02,310
2019-02-03,310
2019-02-04,310
2019-02-05,310
2019-02-06,310
2019-02-07,310
2019-02-08,310
2019-02-09,310
2019-02-10,310
2019-02-11,310
2019-02-12,319
2019-02-13,319
2019-02-14,319
2019-02-15,319
2019-02-16,319
2019-02-17,319
2019-02-18,319
2019-02-19,319
2019-02-20,319
2019-02-21,319
2019-02-22,319
2019-02-23,319
2019-02-24,334
2019-02-25,334
2019-02-26,334
2019-02-27,334
2019-02-28,334
2019-03-01,334
2019-03-02,334
2019-03-03,334
2019-03-04,334
2019-03-05,334
2019-03-06,334
2019-03-07,334
2019-03-08,334
2019-03-09,351
2019-03-10,351
2019-03-11,351
2019-03-12,351
2019-03-13,351
2019-03-14,351
2019-03-15,351
2019-03-16,351
2019-03-17,351
2019-03-18,351
2019-03-19,351
2019-03-20,365
2019-03-21,365
2019-03-22,365
2019-03-23,365
2019-03-24,365
2019-03-25,365
2019-03-26,365
2019-03-27,365
2019-03-28,365
2019-03-29,365
2019-03-30,365
2019-03-31,379
2019-04-01,379
2019-04-02,379
2019-04-03,379
2019-04-04,379
2019-04-05,379
2019-04-06,379
2019-04-07,379
2019-04-08,379
2019-04-09,379
2019-04-10,379
2019-04-11,393
2019-04-12,393
2019-04-13,393
2019-04-14,393
2019-04-15,393
2019-04-16,393
2019-04-17,393
2019-04-18,393
2019-04-19,393
2019-04-20,410
2019-04-21,410
2019-04-22,410
2019-04-23,410
2019-04-24,410
2019-04-25,410
2019-04-26,410
2019-04-27,410
2019-04-28,410
2019-04-29,410
2019-04-30,425
2019-05-01,425
2019-05-02,425
2019-05-03,425
2019-05-04,425
2019-05-05,425
2019-05-06,425
2019-05-07,425
2019-05-08,425
2019-05-09,425
2019-05-10,425
2019-05-11,425
2019-05-12,446
2019-05-13,446
2019-05-14,446
2019-05-15,446
2019-05-16,446
2019-05-17,446
2019-05-18,446
2019-05-19,446
2019-05-20,446
2019-05-21,446
2019-05-22,446
2019-05-23,466
2019-05-24,466
2019-05-25,466
2019-05-26,466
2019-05-27,466
2019-05-28,466
2019-05-29,466
2019-05-30,466
2019-05-31,466
2019-06-01,466
2019-06-02,466
2019-06-03,488
2019-06-04,488
2019-06-05,488
2019-06-06,488
2019-06-07,488
2019-06-08,488
2019-06-09,488
2019-06-10,488
2019-06-11,488
2019-06-12,488
2019-06-13,505
2019-06-14,505
2019-06-15,505
2019-06-16,505
2019-06-17,505
2019-06-18,505
2019-06-19,505
2019-06-20,505
2019-06-21,505
2019-06-22,505
2019-06-23,505
2019-06-24,505
2019-06-25,505
2019-06-26,520
2019-06-27,520
2019-06-28,520
2019-06-29,520
2019-06-30,520
2019-07-01,520
2019-07-02,520
2019-07-03,520
2019-07-04,520
2019-07-05,520
2019-07-06,520
2019-07-07,520
2019-07-08,538
2019-07-09,538
2019-07-10,538
2019-07-11,538
2019-07-12,538
2019-07-13,538
2019-07-14,538
2019-07-15,538
2019-07-16,538
2019-07-17,538
2019-07-18,565
2019-07-19,565
2019-07-20,565
2019-07-21,565
2019-07-22,565
2019-07-23,565
2019-07-24,565
2019-07-25,590
2019-07-26,590
2019-07-27,590
2019-07-28,590
2019-07-29,590
2019-07-30,590
2019-07-31,612
2019-08-01,612
2019-08-02,612
2019-08-03,612
2019-08-04,612
2019-08-05,612
2019-08-06,612
2019-08-07,612
2019-08-08,612
2019-08-09,612
2019-08-10,631
2019-08-11,631
2019-08-12,631
2019-08-13,631
2019-08-14,631
2019-08-15,631
2019-08-16,631
2019-08-17,631
2019-08-18,631
2019-08-19,631
2019-08-20,631
2019-08-21,631
2019-08-22,649
2019-08-23,649
2019-08-24,649
2019-08-24,649
2019-08-25,649
2019-08-25,649
2019-08-26,649
2019-08-26,649
2019-08-27,649
2019-08-27,649
2019-08-28,649
2019-08-29,649
2019-08-30,649
2019-08-31,649
2019-09-01,649
2019-09-02,649
