date_obj,Onyx%20necklace price
2018-11-27,3060733
2018-11-28,3060733
2018-11-29,3060733
2018-12-01,3060733
2018-12-02,3060733
2018-12-03,3060733
2018-12-04,3060733
2018-12-05,3060733
2018-12-07,3060733
2018-12-09,3060733
2018-12-10,3060733
2018-12-11,3060733
2018-12-12,3060733
2018-12-13,3060733
2018-12-14,3060733
2018-12-15,3099768
2018-12-16,3099768
2018-12-17,3099768
2018-12-18,3099768
2018-12-19,3099768
2018-12-20,3099768
2018-12-21,3099768
2018-12-22,3099768
2018-12-23,3099768
2018-12-24,3099768
2018-12-25,3099768
2018-12-26,3099768
2018-12-27,3099768
2018-12-28,3099768
2018-12-29,3099768
2018-12-30,3099768
2018-12-31,3099768
2019-01-01,3099768
2019-01-02,3099768
2019-01-03,3099768
2019-01-04,3099768
2019-01-05,3099768
2019-01-06,3099768
2019-01-08,3099768
2019-01-10,3099768
2019-01-11,3099768
2019-01-12,3099768
2019-01-13,3099768
2019-01-14,3099768
2019-01-15,3099768
2019-01-16,3099768
2019-01-17,3099768
2019-01-18,3099768
2019-01-19,3099768
2019-01-20,3099768
2019-01-21,3099768
2019-01-22,3099768
2019-01-23,3099768
2019-01-24,3099768
2019-01-25,3099768
2019-01-26,3099768
2019-01-27,3099768
2019-01-28,3099768
2019-01-29,3099768
2019-01-30,3099768
2019-01-31,3099768
2019-02-01,3099768
2019-02-02,3099768
2019-02-03,3036969
2019-02-04,3036969
2019-02-05,3036969
2019-02-06,3036969
2019-02-07,3036969
2019-02-08,3036969
2019-02-09,3036969
2019-02-10,3036969
2019-02-11,3036969
2019-02-12,3036969
2019-02-13,3036969
2019-02-14,3036969
2019-02-15,3036969
2019-02-16,3036969
2019-02-17,3036969
2019-02-18,3036969
2019-02-19,3036969
2019-02-20,3036969
2019-02-21,3036969
2019-02-22,3036969
2019-02-23,3036969
2019-02-24,3036969
2019-02-25,3036969
2019-02-26,3036969
2019-02-27,3036969
2019-02-28,3036969
2019-03-01,3036969
2019-03-02,3036969
2019-03-03,3036969
2019-03-04,3036969
2019-03-05,3036969
2019-03-06,3036969
2019-03-07,3036969
2019-03-08,3036969
2019-03-09,3036969
2019-03-10,3036969
2019-03-11,3036969
2019-03-12,3036969
2019-03-13,3036969
2019-03-14,3036969
2019-03-15,3036969
2019-03-16,3036969
2019-03-17,3036969
2019-03-18,3036969
2019-03-19,3036969
2019-03-20,3036969
2019-03-21,3036969
2019-03-22,3036969
2019-03-23,3036969
2019-03-24,3036969
2019-03-25,3036969
2019-03-26,3036969
2019-03-27,3036969
2019-03-28,3036969
2019-03-29,3036969
2019-03-30,3036969
2019-03-31,3036969
2019-04-01,3036969
2019-04-02,3036969
2019-04-03,3036969
2019-04-04,3036969
2019-04-05,3036969
2019-04-06,3036969
2019-04-07,3036969
2019-04-08,3036969
2019-04-09,3036969
2019-04-10,3036969
2019-04-11,2912845
2019-04-12,2912845
2019-04-13,2912845
2019-04-14,2912845
2019-04-15,2912845
2019-04-16,2912845
2019-04-17,2912845
2019-04-18,2912845
2019-04-19,2912845
2019-04-20,2912845
2019-04-21,2912845
2019-04-22,2912845
2019-04-23,2912845
2019-04-24,2912845
2019-04-25,2912845
2019-04-26,2912845
2019-04-27,2912845
2019-04-28,2912845
2019-04-29,2912845
2019-04-30,2912845
2019-05-01,2912845
2019-05-02,2912845
2019-05-03,2912845
2019-05-04,2912845
2019-05-05,2912845
2019-05-06,2912845
2019-05-07,2912845
2019-05-08,2912845
2019-05-09,2912845
2019-05-10,2912845
2019-05-11,2912845
2019-05-12,2912845
2019-05-13,2912845
2019-05-14,2912845
2019-05-15,2912845
2019-05-16,2912845
2019-05-17,2912845
2019-05-18,2912845
2019-05-19,2912845
2019-05-20,2912845
2019-05-21,2912845
2019-05-22,2912845
2019-05-23,2912845
2019-05-24,2912845
2019-05-25,2912845
2019-05-26,2912845
2019-05-27,2912845
2019-05-28,2912845
2019-05-29,2912845
2019-05-30,2912845
2019-05-31,2912845
2019-06-01,2912845
2019-06-02,2912845
2019-06-03,2912845
2019-06-04,2912845
2019-06-05,2912845
2019-06-06,2912845
2019-06-07,2912845
2019-06-08,2872992
2019-06-09,2872992
2019-06-10,2872992
2019-06-11,2872992
2019-06-12,2872992
2019-06-13,2872992
2019-06-14,2872992
2019-06-15,2872992
2019-06-16,2872992
2019-06-17,2872992
2019-06-18,2872992
2019-06-19,2872992
2019-06-20,2872992
2019-06-21,2872992
2019-06-22,2872992
2019-06-23,2872992
2019-06-24,2872992
2019-06-25,2872992
2019-06-26,2872992
2019-06-27,2872992
2019-06-28,2872992
2019-06-29,2872992
2019-06-30,2872992
2019-07-01,2872992
2019-07-02,2872992
2019-07-03,2872992
2019-07-04,2872992
2019-07-05,2872992
2019-07-06,2872992
2019-07-07,2872992
2019-07-08,2872992
2019-07-09,2872992
2019-07-10,2872992
2019-07-11,2872992
2019-07-12,2872992
2019-07-13,2872992
2019-07-14,2872992
2019-07-15,2872992
2019-07-16,2872992
2019-07-17,2872992
2019-07-18,2872992
2019-07-19,2872992
2019-07-20,2872992
2019-07-21,2872992
2019-07-22,2872992
2019-07-23,2872992
2019-07-24,2872992
2019-07-25,2872992
2019-07-26,2872992
2019-07-27,2872992
2019-07-28,2872992
2019-07-29,2872992
2019-07-30,2820103
2019-07-31,2820103
2019-08-01,2820103
2019-08-02,2820103
2019-08-03,2820103
2019-08-04,2820103
2019-08-05,2820103
2019-08-06,2820103
2019-08-07,2820103
2019-08-08,2820103
2019-08-09,2820103
2019-08-10,2820103
2019-08-11,2820103
2019-08-12,2820103
2019-08-13,2820103
2019-08-14,2820103
2019-08-15,2820103
2019-08-16,2820103
2019-08-17,2820103
2019-08-18,2820103
2019-08-19,2820103
2019-08-20,2820103
2019-08-21,2820103
2019-08-22,2820103
2019-08-23,2820103
2019-08-24,2820103
2019-08-24,2820103
2019-08-25,2820103
2019-08-25,2820103
2019-08-26,2820103
2019-08-26,2820103
2019-08-27,2820103
2019-08-27,2820103
2019-08-28,2820103
2019-08-29,2820103
2019-08-30,2820103
2019-08-31,2820103
2019-09-01,2820103
2019-09-02,2820103
2019-09-03,2820103
2019-09-04,2820103
2019-09-05,2820103
2019-09-06,2820103
2019-09-07,2820103
2019-09-08,2820103
2019-09-09,2820103
2019-09-10,2681848
2019-09-11,2681848
2019-09-12,2681848
2019-09-13,2681848
2019-09-14,2681848
2019-09-15,2681848
2019-09-16,2681848
2019-09-17,2681848
2019-09-18,2681848
2019-09-19,2681848
2019-09-20,2681848
2019-09-21,2681848
2019-09-22,2681848
2019-09-23,2681848
2019-09-24,2681848
2019-09-25,2681848
2019-09-26,2681848
2019-09-27,2681848
2019-09-28,2681848
2019-09-29,2681848
2019-09-30,2681848
2019-10-01,2681848
2019-10-02,2681848
2019-10-03,2681848
2019-10-04,2681848
2019-10-05,2681848
2019-10-06,2681848
2019-10-07,2681848
2019-10-08,2681848
2019-10-09,2681848
2019-10-10,2681848
2019-10-11,2681848
2019-10-12,2681848
2019-10-13,2681848
2019-10-14,2681848
2019-10-15,2681848
2019-10-16,2681848
2019-10-17,2681848
2019-10-18,2681848
2019-10-19,2681848
2019-10-20,2681848
2019-10-21,2681848
2019-10-22,2681848
2019-10-23,2681848
2019-10-24,2563061
2019-10-25,2563061
2019-10-26,2563061
2019-10-27,2563061
2019-10-28,2563061
2019-10-29,2563061
2019-10-30,2563061
2019-10-31,2563061
2019-11-01,2563061
2019-11-02,2563061
2019-11-03,2563061
2019-11-04,2563061
2019-11-05,2563061
2019-11-06,2563061
2019-11-07,2563061
2019-11-08,2563061
2019-11-09,2563061
2019-11-10,2563061
2019-11-11,2563061
2019-11-12,2563061
2019-11-13,2563061
2019-11-14,2563061
2019-11-15,2563061
2019-11-16,2563061
2019-11-17,2563061
2019-11-18,2563061
2019-11-19,2563061
2019-11-20,2563061
2019-11-21,2563061
2019-11-22,2563061
2019-11-23,2563061
2019-11-24,2563061
2019-11-25,2563061
2019-11-26,2563061
2019-11-27,2563061
2019-11-28,2563061
2019-11-29,2563061
2019-11-30,2440045
2019-12-01,2440045
2019-12-02,2440045
2019-12-03,2440045
2019-12-04,2440045
2019-12-05,2440045
2019-12-06,2440045
2019-12-07,2440045
2019-12-08,2440045
2019-12-09,2440045
2019-12-10,2440045
2019-12-11,2440045
2019-12-12,2440045
2019-12-13,2440045
2019-12-14,2440045
2019-12-15,2440045
2019-12-16,2440045
2019-12-17,2440045
2019-12-18,2440045
2019-12-19,2440045
2019-12-20,2440045
2019-12-21,2440045
2019-12-22,2440045
2019-12-23,2440045
2019-12-24,2440045
2019-12-25,2440045
2019-12-26,2440045
2019-12-27,2440045
2019-12-28,2440045
2019-12-29,2440045
2019-12-30,2440045
2019-12-31,2440045
2020-01-01,2319939
2020-01-02,2319939
2020-01-03,2319939
2020-01-04,2319939
2020-01-05,2319939
2020-01-06,2319939
2020-01-07,2319939
2020-01-08,2319939
2020-01-09,2319939
2020-01-10,2319939
2020-01-11,2319939
2020-01-12,2319939
2020-01-13,2319939
2020-01-14,2319939
2020-01-15,2319939
2020-01-16,2319939
2020-01-17,2319939
2020-01-18,2319939
2020-01-19,2319939
2020-01-20,2319939
2020-01-21,2319939
2020-01-22,2319939
2020-01-23,2319939
2020-01-24,2319939
2020-01-25,2206143
2020-01-26,2206143
2020-01-27,2206143
2020-01-28,2206143
2020-01-29,2206143
2020-01-30,2206143
2020-01-31,2206143
2020-02-01,2206143
2020-02-02,2206143
2020-02-03,2206143
2020-02-04,2206143
2020-02-05,2206143
2020-02-06,2206143
2020-02-07,2206143
2020-02-08,2206143
2020-02-09,2206143
2020-02-10,2206143
2020-02-11,2206143
2020-02-12,2206143
2020-02-13,2206143
2020-02-14,2206143
2020-02-15,2206143
2020-02-16,2206143
2020-02-17,2206143
2020-02-18,2206143
2020-02-19,2206143
2020-02-20,2206143
2020-02-21,2206143
2020-02-22,2206143
2020-02-23,2206143
2020-02-24,2158129
2020-02-25,2158129
2020-02-26,2158129
2020-02-27,2158129
2020-02-28,2158129
2020-02-29,2158129
2020-03-01,2158129
2020-03-02,2158129
2020-03-03,2158129
2020-03-04,2158129
2020-03-05,2158129
2020-03-06,2158129
2020-03-07,2158129
2020-03-08,2158129
2020-03-09,2158129
2020-03-10,2158129
2020-03-11,2158129
2020-03-12,2158129
2020-03-13,2158129
2020-03-14,2158129
2020-03-15,2158129
2020-03-16,2158129
2020-03-17,2158129
2020-03-18,2158129
2020-03-19,2158129
2020-03-20,2158129
2020-03-21,2158129
2020-03-22,2158129
2020-03-23,2186917
2020-03-24,2186917
2020-03-25,2186917
2020-03-26,2186917
2020-03-27,2186917
2020-03-28,2186917
2020-03-29,2186917
2020-03-30,2186917
2020-03-31,2186917
2020-04-01,2186917
2020-04-02,2186917
2020-04-03,2186917
2020-04-04,2186917
2020-04-05,2258536
2020-04-06,2258536
2020-04-07,2258536
2020-04-08,2258536
2020-04-09,2258536
2020-04-10,2258536
2020-04-11,2258536
2020-04-12,2258536
2020-04-13,2258536
2020-04-14,2258536
2020-04-15,2258536
2020-04-16,2337443
2020-04-17,2337443
2020-04-18,2337443
2020-04-19,2337443
2020-04-20,2337443
2020-04-21,2337443
2020-04-22,2337443
2020-04-23,2337443
2020-04-24,2337443
2020-04-25,2337443
2020-04-26,2337443
2020-04-27,2419766
2020-04-28,2419766
2020-04-29,2419766
2020-04-30,2419766
2020-05-01,2419766
2020-05-02,2419766
2020-05-03,2419766
2020-05-04,2419766
2020-05-05,2419766
2020-05-06,2419766
2020-05-07,2419766
2020-05-08,2466277
2020-05-09,2466277
2020-05-10,2466277
2020-05-11,2466277
2020-05-12,2466277
2020-05-13,2466277
