date_obj,Gilded%20dresser%20(flatpack) price
2016-01-22,9427
2016-01-23,9427
2016-01-24,9427
2016-01-25,9427
2016-01-26,9427
2016-01-27,9427
2016-01-28,9427
2016-01-29,9427
2016-01-30,9427
2016-01-31,9427
2016-02-01,9427
2016-02-02,9427
2016-02-03,9427
2016-02-04,9427
2016-02-05,9427
2016-02-06,9427
2016-02-07,9427
2016-02-08,9427
2016-02-09,9427
2016-02-10,9427
2016-02-11,9427
2016-02-12,9427
2016-02-13,9427
2016-02-14,9427
2016-02-15,9427
2016-02-16,9427
2016-02-17,9427
2016-02-18,9427
2016-02-19,9427
2016-02-20,9427
2016-02-21,9427
2016-02-22,9427
2016-02-23,9427
2016-02-24,9427
2016-02-25,9427
2016-02-26,9427
2016-02-27,9427
2016-02-28,9427
2016-02-29,9427
2016-03-01,9427
2016-03-02,9427
2016-03-03,9427
2016-03-04,9427
2016-03-05,9427
2016-03-06,9427
2016-03-07,9427
2016-03-08,9427
2016-03-09,9427
2016-03-10,9427
2016-03-11,9427
2016-03-12,9427
2016-03-13,9427
2016-03-14,9427
2016-03-15,9427
2016-03-16,9427
2016-03-17,9427
2016-03-18,9427
2016-03-19,9427
2016-03-20,9427
2016-03-21,9427
2016-03-22,9427
2016-03-23,9427
2016-03-24,9427
2016-03-25,9427
2016-03-26,9427
2016-03-27,9427
2016-03-28,9427
2016-03-29,9427
2016-03-30,9427
2016-03-31,9427
2016-04-01,9427
2016-04-02,9427
2016-04-03,9427
2016-04-04,9427
2016-04-05,9427
2016-04-06,9427
2016-04-07,9427
2016-04-08,9427
2016-04-09,9427
2016-04-10,9427
2016-04-11,9427
2016-04-12,9427
2016-04-13,9427
2016-04-14,9427
2016-04-15,9427
2016-04-16,9427
2016-04-17,9427
2016-04-18,9427
2016-04-19,9427
2016-04-20,9427
2016-04-21,9427
2016-04-22,9427
2016-04-23,9427
2016-04-24,9427
2016-04-25,9427
2016-04-26,9427
2016-04-27,9427
2016-04-28,9427
2016-04-29,9427
2016-04-30,9855
2016-05-01,9855
2016-05-02,9855
2016-05-03,9855
2016-05-04,9855
2016-05-05,9855
2016-05-06,9855
2016-05-07,9855
2016-05-08,9855
2016-05-09,9855
2016-05-10,9855
2016-05-11,9855
2016-05-12,9855
2016-05-13,9855
2016-05-14,9855
2016-05-15,9855
2016-05-16,9855
2016-05-17,9855
2016-05-18,9855
2016-05-19,9855
2016-05-22,9855
2016-05-23,9855
2016-05-24,9855
2016-05-25,9855
2016-05-26,9855
2016-05-27,9855
2016-05-28,9855
2016-05-29,9855
2016-05-30,9855
2016-05-31,9855
2016-06-01,9855
2016-06-02,9855
2016-06-03,9855
2016-06-04,9855
2016-06-05,9855
2016-06-06,9855
2016-06-07,9855
2016-06-08,9855
2016-06-09,9855
2016-06-10,9855
2016-06-11,9855
2016-06-12,9855
2016-06-13,9855
2016-06-14,9855
2016-06-15,9855
2016-06-16,9855
2016-06-17,9855
2016-06-18,9855
2016-06-19,9855
2016-06-20,9855
2016-06-21,9855
2016-06-22,9855
2016-06-23,9855
2016-06-24,9855
2016-06-25,9855
2016-06-26,9855
2016-06-27,9855
2016-06-28,9855
2016-06-29,9855
2016-06-30,9855
2016-07-01,9855
2016-07-02,9855
2016-07-03,9855
2016-07-04,9855
2016-07-05,9855
2016-07-06,9855
2016-07-07,9855
2016-07-08,9855
2016-07-09,9855
2016-07-10,9855
2016-07-11,9855
2016-07-12,9855
2016-07-13,9855
2016-07-14,9855
2016-07-15,9855
2016-07-16,9855
2016-07-17,9855
2016-07-18,9855
2016-07-23,9855
2016-07-24,9855
2016-07-25,9855
2016-07-26,9855
2016-07-27,9855
2016-07-28,9855
2016-07-29,9855
2016-07-30,9855
2016-07-31,9855
2016-08-01,9855
2016-08-02,9855
2016-08-03,9855
2016-08-04,9855
2016-08-05,9855
2016-08-06,9855
2016-08-07,9855
2016-08-08,9855
2016-08-09,9855
2016-08-10,9855
2016-08-11,9855
2016-08-12,9855
2016-08-13,9855
2016-08-14,9855
2016-08-15,9855
2016-08-16,9855
2016-08-17,9855
2016-08-18,9855
2016-08-19,9855
2016-08-20,9855
2016-08-21,9855
2016-08-22,9855
2016-08-23,9855
2016-08-24,9855
2016-08-25,9855
2016-08-26,9855
2016-08-28,9855
2016-08-31,9855
2016-09-01,9855
2016-09-02,9855
2016-09-03,9855
2016-09-04,9855
2016-09-05,9855
2016-09-06,9855
2016-09-07,9855
2016-09-08,9855
2016-09-09,9855
2016-09-10,9855
2016-09-11,9855
2016-09-12,9855
2016-09-13,9855
2016-09-14,9855
2016-09-15,9855
2016-09-16,9855
2016-09-17,9855
2016-09-18,9855
2016-09-19,9855
2016-09-20,9855
2016-09-21,9855
2016-09-22,9855
2016-09-23,9855
2016-09-24,9855
2016-09-25,9855
2016-09-26,9855
2016-09-27,9855
2016-09-28,9855
2016-09-29,9855
2016-09-30,9855
2016-10-01,9855
2016-10-02,9855
2016-10-03,9855
2016-10-04,9855
2016-10-05,9855
2016-10-06,9855
2016-10-07,9855
2016-10-08,10298
2016-10-09,10298
2016-10-10,10298
2016-10-11,10298
2016-10-12,10298
2016-10-13,10298
2016-10-14,10298
2016-10-15,10298
2016-10-16,10298
2016-10-17,10298
2016-10-18,10298
2016-10-19,10298
2016-10-20,10298
2016-10-21,10298
2016-10-22,10298
2016-10-23,10298
2016-10-24,10298
2016-10-25,10298
2016-10-26,10298
2016-10-27,10298
2016-10-28,10298
2016-10-29,10298
2016-10-30,10298
2016-10-31,10298
2016-11-01,10298
2016-11-02,10298
2016-11-03,10298
2016-11-04,10298
2016-11-05,10298
2016-11-06,10298
2016-11-07,10298
2016-11-08,10298
2016-11-09,10298
2016-11-10,10298
2016-11-11,10298
2016-11-12,10298
2016-11-13,10298
2016-11-14,10298
2016-11-15,10298
2016-12-07,10298
2016-12-08,10298
2016-12-09,10298
2016-12-10,10298
2016-12-11,10298
2016-12-12,10298
2016-12-13,10298
2016-12-14,10298
2016-12-15,10298
2016-12-16,10298
2016-12-17,10298
2016-12-18,10298
2016-12-19,10298
2016-12-20,10298
2016-12-21,10298
2016-12-22,10298
2016-12-23,10298
2016-12-24,10298
2016-12-25,10298
2016-12-26,10298
2016-12-27,10298
2016-12-28,10298
2016-12-29,10298
2016-12-30,10298
2016-12-31,10298
2017-01-01,10298
2017-01-02,10298
2017-01-03,10298
2017-01-04,10298
2017-01-05,10298
2017-01-06,10298
2017-01-07,10298
2017-01-08,10298
2017-01-09,10298
2017-01-10,10298
2017-01-11,10298
2017-01-12,10298
2017-01-13,10298
2017-01-14,10298
2017-01-15,10298
2017-01-16,10298
2017-01-17,10298
2017-01-18,10298
2017-01-19,10298
2017-01-20,10298
2017-01-21,10298
2017-01-22,10298
2017-01-23,10298
2017-01-27,10298
2017-01-28,10298
2017-01-29,10298
2017-01-30,10298
2017-01-31,10298
2017-02-01,10298
2017-02-02,10298
2017-02-03,10298
2017-02-04,10298
2017-02-05,10298
2017-02-06,10298
2017-02-07,10298
2017-02-08,10298
2017-02-09,10298
2017-02-10,10298
2017-02-11,10298
2017-02-12,10298
2017-02-13,10298
2017-02-14,10298
2017-02-15,10298
2017-02-16,10298
2017-02-18,10298
2017-02-19,10298
2017-02-20,10298
2017-02-21,10766
2017-02-22,10766
2017-02-23,10766
2017-02-24,10766
2017-02-25,10766
2017-02-26,10766
2017-02-27,10766
2017-02-28,10766
2017-03-01,10766
2017-03-02,10766
2017-03-03,10766
2017-03-04,10766
2017-03-05,10766
2017-03-06,10766
2017-03-07,10766
2017-03-08,10766
2017-03-09,10766
2017-03-10,10766
2017-03-11,10766
2017-03-12,10766
2017-03-13,10766
2017-03-14,10766
2017-03-15,10766
2017-03-16,10766
2017-03-17,10766
2017-03-18,10766
2017-03-19,10766
2017-03-20,10766
2017-03-21,10766
2017-03-22,10766
2017-03-23,10766
2017-03-24,10766
2017-03-25,10766
2017-03-26,10766
2017-03-27,10766
2017-03-28,10766
2017-03-29,10766
2017-03-30,10766
2017-03-31,10766
2017-04-01,10766
2017-04-02,10766
2017-04-03,10766
2017-04-04,10766
2017-04-12,10766
2017-04-13,10766
2017-04-14,10766
2017-04-15,10766
2017-04-16,10766
2017-04-17,10766
2017-04-18,10766
2017-04-19,10766
2017-04-20,10766
2017-04-21,10766
2017-04-22,10766
2017-04-23,10766
2017-04-24,10766
2017-04-25,10766
2017-04-26,10766
2017-04-27,10766
2017-04-28,10766
2017-04-29,10766
2017-04-30,10766
2017-05-01,10766
2017-05-02,10766
2017-05-03,10766
2017-05-04,10766
2017-05-05,10766
2017-05-06,10766
2017-05-07,10766
2017-05-08,10766
2017-05-09,10766
2017-05-10,10766
2017-05-11,10766
2017-05-12,10766
2017-05-13,10766
2017-05-14,10766
2017-05-15,10766
2017-05-16,10766
2017-05-17,10766
2017-05-18,10766
2017-05-19,10766
2017-05-20,10766
2017-05-21,10766
2017-05-22,10766
2017-05-23,10766
2017-05-24,10766
2017-05-25,10766
2017-05-26,10766
2017-05-27,10766
2017-05-28,10766
2017-05-29,10766
2017-05-30,10766
2017-05-31,10766
2017-06-01,10766
2017-06-02,10766
2017-06-03,10766
2017-06-04,10766
2017-06-05,10766
2017-06-06,10766
2017-06-07,10766
2017-06-08,10766
2017-06-09,10766
2017-06-10,10766
2017-06-11,10766
2017-06-12,10766
2017-06-13,10766
2017-06-14,11259
2017-06-15,11259
2017-06-16,11259
2017-06-17,11259
2017-06-18,11259
2017-06-19,11259
2017-06-20,11259
2017-06-21,11259
2017-06-22,11259
2017-06-23,11259
2017-06-24,11259
2017-06-25,11259
2017-06-26,11259
2017-06-27,11259
2017-06-28,11259
2017-06-29,11259
2017-06-30,11259
2017-07-01,11259
2017-07-02,11259
2017-07-03,11259
2017-07-04,11259
2017-07-05,11259
2017-07-06,11259
2017-07-07,11259
2017-07-08,11259
2017-07-13,11259
2017-07-14,11259
2017-07-15,11259
2017-07-16,11259
2017-07-17,11259
2017-07-18,11259
2017-07-19,11259
2017-07-20,11259
2017-07-21,11259
2017-07-22,11259
2017-07-23,11259
2017-07-24,11259
2017-07-25,11259
2017-07-26,11259
2017-07-27,11259
2017-07-28,11259
2017-07-29,11259
2017-07-30,11259
2017-07-31,11259
2017-08-01,11259
2017-08-02,11259
2017-08-03,11259
2017-08-04,11259
2017-08-05,11259
2017-08-06,11259
2017-08-09,11259
2017-08-10,11259
2017-08-11,11259
2017-08-12,11259
2017-08-13,11259
2017-08-14,11259
2017-08-15,11259
2017-08-16,11259
2017-08-17,11259
2017-08-18,11259
2017-08-19,11259
2017-08-20,11259
2017-08-21,11259
2017-08-22,11259
2017-08-23,11259
2017-08-24,11259
2017-08-25,11259
2017-08-26,11259
2017-08-27,11259
2017-08-28,11259
2017-08-29,11259
2017-08-30,11259
2017-08-31,11259
2017-09-01,11259
2017-09-02,11259
2017-09-03,11259
2017-09-04,11259
2017-09-05,11259
2017-09-06,11259
2017-09-07,11259
2017-09-08,11259
2017-09-09,11259
2017-09-10,11259
2017-09-11,11259
2017-09-12,11259
2017-09-13,11259
2017-09-14,11259
2017-09-15,11259
2017-09-16,11259
2017-09-17,11259
2017-09-18,11259
2017-09-19,11259
2017-09-20,11259
2017-09-21,11259
2017-09-22,11259
2017-09-23,11259
2017-09-24,11259
2017-09-25,11259
2017-09-26,11259
2017-09-27,11259
2017-09-28,11259
2017-09-29,11259
2017-09-30,11259
2017-10-01,11259
2017-10-02,11259
2017-10-03,11259
2017-10-04,11259
2017-10-05,11259
2017-10-06,11259
2017-10-07,11777
2017-10-08,11777
2017-10-09,11777
2017-10-10,11777
2017-10-11,11777
2017-10-12,11777
2017-10-13,11777
2017-10-14,11777
2017-10-15,11777
2017-10-16,11777
2017-10-17,11777
2017-10-18,11777
2017-10-19,11777
2017-10-20,11777
2017-10-21,11777
2017-10-22,11777
2017-10-23,11777
2017-10-24,11777
2017-10-25,11777
2017-10-26,11777
2017-10-27,11777
2017-10-28,11777
2017-10-29,11777
2017-10-30,11777
2017-10-31,11777
2017-11-01,11777
2017-11-02,11777
2017-11-03,11777
2017-11-04,11777
2017-11-05,11777
2017-11-06,11777
2017-11-07,11777
2017-11-08,11777
2017-11-09,11777
2017-11-10,11777
2017-11-11,11777
2017-11-12,11777
2017-11-13,11777
2017-11-14,11777
2017-11-15,11777
2017-11-16,11777
2017-11-17,11777
2017-11-18,11777
2017-11-19,11777
2017-11-20,11777
2017-11-21,11777
2017-11-22,11777
2017-11-23,11777
2017-11-24,11777
2017-11-25,11777
2017-11-26,11777
2017-11-27,11777
2017-11-28,11777
2017-11-29,11777
2017-11-30,11777
2017-12-01,11777
2017-12-02,11777
2017-12-03,11777
2017-12-04,11777
2017-12-05,11777
2017-12-06,11777
2017-12-07,11777
2017-12-08,11777
2017-12-09,11777
2017-12-10,11777
2017-12-11,11777
2017-12-12,11777
2017-12-13,11777
2017-12-14,11777
2017-12-15,11777
2017-12-16,11777
2017-12-17,11777
2017-12-18,11777
2017-12-19,11777
2017-12-20,11777
2017-12-21,11777
2017-12-22,11777
2017-12-23,11777
2017-12-24,11777
2017-12-25,11777
2017-12-26,11777
2017-12-27,11777
2017-12-28,11777
2017-12-29,11777
2017-12-30,11777
2017-12-31,11777
2018-01-01,11777
2018-01-02,11777
2018-01-03,11777
2018-01-04,11777
2018-01-05,11777
2018-01-06,11777
2018-01-07,11777
2018-01-08,11777
2018-01-09,11777
2018-01-10,11777
2018-01-11,11777
2018-01-12,11777
2018-01-13,11777
2018-01-14,11777
2018-01-15,11777
2018-01-16,11777
2018-01-17,11777
2018-01-18,11777
2018-01-19,11777
2018-01-20,11777
2018-01-21,11777
2018-01-22,11777
2018-01-23,12321
2018-01-24,12321
2018-01-25,12321
2018-01-26,12321
2018-01-27,12321
2018-01-28,12321
2018-01-29,12321
2018-01-30,12321
2018-01-31,12321
2018-02-01,12321
2018-02-02,12321
2018-02-03,12321
2018-02-04,12321
2018-02-05,12321
2018-02-06,12321
2018-02-07,12321
2018-02-08,12321
2018-02-09,12321
2018-02-10,12321
2018-02-11,12321
2018-02-12,12321
2018-02-13,12321
2018-02-14,12321
2018-02-15,12321
2018-02-16,12321
2018-02-17,12321
2018-02-18,12321
2018-02-19,12321
2018-02-20,12321
2018-02-21,12321
2018-02-22,12321
2018-02-23,12321
2018-02-24,12321
2018-02-25,12321
2018-02-26,12321
2018-02-27,12321
2018-02-28,12321
2018-03-01,12321
2018-03-02,12321
2018-03-03,12321
2018-03-04,12321
2018-03-05,12321
2018-03-06,12321
2018-03-07,12321
2018-03-08,12321
2018-03-09,12321
2018-03-10,12321
2018-03-11,12321
2018-03-12,12321
2018-03-13,12321
2018-03-14,12321
2018-03-15,12321
2018-03-16,12321
2018-03-17,12321
2018-03-18,12865
2018-03-20,12865
2018-03-21,12865
2018-03-23,12865
2018-03-24,12865
2018-03-25,12865
2018-03-26,12865
2018-03-27,12865
2018-03-28,12865
2018-03-29,12865
2018-03-30,12865
2018-03-31,12865
2018-04-01,12865
2018-04-02,12865
2018-04-03,12865
2018-04-04,12865
2018-04-05,12865
2018-04-06,12865
2018-04-07,12865
2018-04-08,12865
2018-04-09,12865
2018-04-10,12865
2018-04-11,12865
2018-04-12,12865
2018-04-13,12865
2018-04-14,12865
2018-04-15,12865
2018-04-16,12865
2018-04-17,12865
2018-04-18,12865
2018-04-19,12865
2018-04-20,12865
2018-04-21,12865
2018-04-22,12865
2018-04-23,12865
2018-04-24,12865
2018-04-25,12865
2018-04-26,12865
2018-04-27,12865
2018-04-28,12865
2018-04-29,12865
2018-04-30,12865
2018-05-01,12865
2018-05-02,12865
2018-05-03,12865
2018-05-04,12865
2018-05-05,12865
2018-05-06,12865
2018-05-07,12865
2018-05-08,12865
2018-05-09,12865
2018-05-10,12865
2018-05-11,12865
2018-05-12,12865
2018-05-13,12865
2018-05-14,13449
2018-05-15,13449
2018-05-16,13449
2018-05-17,13449
2018-05-18,13449
2018-05-19,13449
2018-05-20,13449
2018-05-21,13449
2018-05-22,13449
2018-05-23,13449
2018-05-24,13449
2018-05-25,13449
2018-05-26,13449
2018-05-27,13449
2018-05-28,13449
2018-05-29,13449
2018-05-30,13449
2018-05-31,13449
2018-06-01,13449
2018-06-02,13449
2018-06-03,13449
2018-06-04,13449
2018-06-05,13449
2018-06-06,13449
2018-06-07,13449
2018-06-08,13449
2018-06-09,13449
2018-06-10,13449
2018-06-11,13449
2018-06-12,13449
2018-06-13,13449
2018-06-14,13449
2018-06-15,13449
2018-06-16,13449
2018-06-17,13449
2018-06-18,13449
2018-06-19,13449
2018-06-20,13449
2018-06-21,13449
2018-06-22,13449
2018-06-23,13449
2018-06-24,13449
2018-06-25,13449
2018-06-26,13449
2018-06-27,13449
2018-06-28,13449
2018-06-29,13449
2018-06-30,13449
2018-07-01,13449
2018-07-02,13449
2018-07-03,13449
2018-07-04,13449
2018-07-05,13449
2018-07-06,13449
2018-07-07,13449
2018-07-08,13449
2018-07-09,13449
2018-07-10,13449
2018-07-11,13449
2018-07-12,13449
2018-07-13,13449
2018-07-14,13449
2018-07-15,13449
2018-07-16,13449
2018-07-17,13449
2018-07-18,13449
2018-07-19,13449
2018-07-20,13449
2018-07-21,13449
2018-07-22,13449
2018-07-23,13449
2018-07-24,13449
2018-07-25,13449
2018-07-26,13449
2018-07-27,13449
2018-07-28,13449
2018-07-29,13449
2018-07-30,13449
2018-07-31,13449
2018-08-01,13449
2018-08-02,13449
2018-08-03,13449
2018-08-04,13449
2018-08-05,13449
2018-08-06,13449
2018-08-07,13449
2018-08-08,13449
2018-08-09,13449
2018-08-10,13449
2018-08-11,13449
2018-08-12,13449
2018-08-14,13449
2018-08-16,13449
2018-08-17,13449
2018-08-18,13449
2018-08-19,13449
2018-08-20,13449
2018-08-21,13449
2018-08-22,13449
2018-08-23,13449
2018-08-24,14039
2018-08-25,14039
2018-08-26,14039
2018-08-27,14039
2018-08-28,14039
2018-08-29,14039
2018-08-30,14039
2018-08-31,14039
2018-09-01,14039
2018-09-02,14039
2018-09-03,14039
2018-09-04,14039
2018-09-05,14039
2018-09-06,14039
2018-09-07,14039
2018-09-08,14039
2018-09-09,14039
2018-09-10,14039
2018-09-11,14039
2018-09-12,14039
2018-09-13,14039
2018-09-14,14039
2018-09-15,14039
2018-09-16,14039
2018-09-17,14039
2018-09-18,14039
2018-09-19,14039
2018-09-20,14039
2018-09-21,14039
2018-09-22,14039
2018-09-23,14039
2018-09-24,14039
2018-09-25,14039
2018-09-26,14039
2018-09-27,14039
2018-09-28,14039
2018-09-29,14039
2018-09-30,14039
2018-10-01,14039
2018-10-02,14039
2018-10-03,14039
2018-10-04,14039
2018-10-05,14691
2018-10-06,14691
2018-10-07,14691
2018-10-08,14691
2018-10-09,14691
2018-10-10,14691
2018-10-11,14691
2018-10-12,14691
2018-10-13,14691
2018-10-14,14691
2018-10-15,14691
2018-10-16,14691
2018-10-17,14691
2018-10-18,14691
2018-10-19,14691
2018-10-20,14691
2018-10-21,14691
2018-10-22,14691
2018-10-23,14691
2018-10-24,14691
2018-10-25,14691
2018-10-26,14691
2018-10-27,14691
2018-10-28,14691
2018-10-29,14691
2018-10-30,14691
2018-10-31,14691
2018-11-01,14691
2018-11-03,14691
2018-11-04,14691
2018-11-05,14691
2018-11-06,14691
2018-11-07,14691
2018-11-08,14691
2018-11-09,14691
2018-11-10,14691
2018-11-11,14691
2018-11-12,14691
2018-11-13,14691
2018-11-14,14691
2018-11-15,15395
2018-11-16,15395
2018-11-17,15395
2018-11-18,15395
2018-11-19,15395
2018-11-20,15395
2018-11-21,15395
2018-11-22,15395
2018-11-23,15395
2018-11-24,15395
2018-11-25,15395
2018-11-26,15395
2018-11-27,15395
2018-11-28,15395
2018-11-29,15395
2018-12-01,15395
2018-12-02,15395
2018-12-03,15395
2018-12-04,15395
2018-12-05,15395
2018-12-07,15395
2018-12-09,15395
2018-12-10,15395
2018-12-11,15395
2018-12-12,15395
2018-12-13,15395
2018-12-14,16113
2018-12-15,16113
2018-12-16,16113
2018-12-17,16113
2018-12-18,16113
2018-12-19,16113
2018-12-20,16113
2018-12-21,16113
2018-12-22,16113
2018-12-23,16113
2018-12-24,16113
2018-12-25,16113
2018-12-26,16113
2018-12-27,16113
2018-12-28,16113
2018-12-29,16113
2018-12-30,16113
2018-12-31,16113
2019-01-01,16113
2019-01-02,16113
2019-01-03,16113
2019-01-04,16113
2019-01-05,16113
2019-01-06,16113
2019-01-08,16113
2019-01-10,16113
2019-01-11,16113
2019-01-12,16113
2019-01-13,16847
2019-01-14,16847
2019-01-15,16847
2019-01-17,16847
2019-01-18,16847
2019-01-19,16847
2019-01-20,16847
2019-01-21,16847
2019-01-22,16847
2019-01-23,16847
2019-01-24,16847
2019-01-25,16847
2019-01-26,16847
2019-01-27,16847
2019-01-28,16847
2019-01-29,16847
2019-01-30,16847
2019-01-31,16847
2019-02-01,16847
2019-02-02,16847
2019-02-03,16847
2019-02-04,16847
2019-02-05,16847
2019-02-06,16847
2019-02-07,16847
2019-02-08,16847
2019-02-09,17641
2019-02-10,17641
2019-02-11,17641
2019-02-12,17641
2019-02-13,17641
2019-02-14,17641
2019-02-15,17641
2019-02-16,17641
2019-02-17,17641
2019-02-18,17641
2019-02-19,17641
2019-02-20,17641
2019-02-21,17641
2019-02-22,17641
2019-02-23,17641
2019-02-24,17641
2019-02-25,17641
2019-02-26,17641
2019-02-27,17641
2019-02-28,17641
2019-03-01,17641
2019-03-02,17641
2019-03-03,17641
2019-03-04,17641
2019-03-05,17641
2019-03-06,17641
2019-03-07,17641
2019-03-08,17641
2019-03-09,17641
2019-03-10,17641
2019-03-11,17641
2019-03-12,17641
2019-03-13,17641
2019-03-14,17641
2019-03-15,17641
2019-03-16,17641
2019-03-17,17641
2019-03-18,17641
