date_obj,Mithril%20claws price
2018-10-13,290
2018-10-14,290
2018-10-15,290
2018-10-16,290
2018-10-17,290
2018-10-18,290
2018-10-19,290
2018-10-20,290
2018-10-21,290
2018-10-22,277
2018-10-23,277
2018-10-24,277
2018-10-25,277
2018-10-26,277
2018-10-27,277
2018-10-28,277
2018-10-29,277
2018-10-30,277
2018-10-31,265
2018-11-01,265
2018-11-03,259
2018-11-04,259
2018-11-05,248
2018-11-06,248
2018-11-07,248
2018-11-08,236
2018-11-09,236
2018-11-10,228
2018-11-11,228
2018-11-12,217
2018-11-13,217
2018-11-14,217
2018-11-15,217
2018-11-16,211
2018-11-17,211
2018-11-18,211
2018-11-19,211
2018-11-20,211
2018-11-21,211
2018-11-22,211
2018-11-23,211
2018-11-24,212
2018-11-25,212
2018-11-26,212
2018-11-27,212
2018-11-28,201
2018-11-29,201
2018-12-01,201
2018-12-02,193
2018-12-03,193
2018-12-04,193
2018-12-05,193
2018-12-07,184
2018-12-09,184
2018-12-10,184
2018-12-11,176
2018-12-12,176
2018-12-13,176
2018-12-14,176
2018-12-15,178
2018-12-16,178
2018-12-17,178
2018-12-18,178
2018-12-19,178
2018-12-20,184
2018-12-21,184
2018-12-22,184
2018-12-23,184
2018-12-24,184
2018-12-25,184
2018-12-26,176
2018-12-27,176
2018-12-28,176
2018-12-29,176
2018-12-30,176
2018-12-31,175
2019-01-01,175
2019-01-02,175
2019-01-03,175
2019-01-04,175
2019-01-05,175
2019-01-06,174
2019-01-08,174
2019-01-10,174
2019-01-11,174
2019-01-12,175
2019-01-13,175
2019-01-14,175
2019-01-15,175
2019-01-16,175
2019-01-17,175
2019-01-18,175
2019-01-19,175
2019-01-20,175
2019-01-21,175
2019-01-22,175
2019-01-23,175
2019-01-24,175
2019-01-25,168
2019-01-26,168
2019-01-27,168
2019-01-28,168
2019-01-29,168
2019-01-30,168
2019-01-31,168
2019-02-01,161
2019-02-02,161
2019-02-03,161
2019-02-04,161
2019-02-05,161
2019-02-06,161
2019-02-07,161
2019-02-08,161
2019-02-09,159
2019-02-10,159
2019-02-11,159
2019-02-12,159
2019-02-13,159
2019-02-14,159
2019-02-15,159
2019-02-16,155
2019-02-17,155
2019-02-18,155
2019-02-19,155
2019-02-20,155
2019-02-21,155
2019-02-22,155
2019-02-23,155
2019-02-24,148
2019-02-25,148
2019-02-26,148
2019-02-27,148
2019-02-28,148
2019-03-01,148
2019-03-02,148
2019-03-03,148
2019-03-04,148
2019-03-05,148
2019-03-06,148
2019-03-07,148
2019-03-08,147
2019-03-09,147
2019-03-10,147
2019-03-11,147
2019-03-12,147
2019-03-13,147
2019-03-14,147
2019-03-15,147
2019-03-16,147
2019-03-17,140
2019-03-18,140
2019-03-19,140
2019-03-20,140
2019-03-21,140
2019-03-22,140
2019-03-23,140
2019-03-24,140
2019-03-25,140
2019-03-26,134
2019-03-27,134
2019-03-28,134
2019-03-29,134
2019-03-30,134
2019-03-31,134
2019-04-01,134
2019-04-02,134
2019-04-03,134
2019-04-04,127
2019-04-05,127
2019-04-06,127
2019-04-07,127
2019-04-08,127
2019-04-09,127
2019-04-10,127
2019-04-11,127
2019-04-12,127
2019-04-13,127
2019-04-14,120
2019-04-15,120
2019-04-16,120
2019-04-17,120
2019-04-18,120
2019-04-19,120
2019-04-20,120
2019-04-21,120
2019-04-22,120
2019-04-23,120
2019-04-24,119
2019-04-25,119
2019-04-26,119
2019-04-27,119
2019-04-28,119
2019-04-29,119
2019-04-30,119
2019-05-01,119
2019-05-02,119
2019-05-03,119
2019-05-04,119
2019-05-05,119
2019-05-06,119
2019-05-07,114
2019-05-08,114
2019-05-09,114
2019-05-10,114
2019-05-11,114
2019-05-12,114
2019-05-13,114
2019-05-14,114
2019-05-15,114
2019-05-16,114
2019-05-17,114
2019-05-18,118
2019-05-19,118
2019-05-20,118
2019-05-21,118
