date_obj,Teak%20wardrobe%20(flatpack) price
2015-11-18,120
2015-11-19,120
2015-11-20,120
2015-11-21,120
2015-11-22,120
2015-11-23,120
2015-11-24,120
2015-11-25,120
2015-11-26,120
2015-11-27,120
2015-11-28,120
2015-11-29,120
2015-11-30,120
2015-12-01,120
2015-12-02,120
2015-12-03,120
2015-12-04,120
2015-12-05,120
2015-12-06,120
2015-12-07,120
2015-12-08,120
2015-12-09,120
2015-12-10,120
2015-12-11,120
2015-12-13,120
2015-12-14,120
2015-12-15,120
2015-12-16,120
2015-12-17,120
2015-12-18,120
2015-12-19,120
2015-12-20,120
2015-12-21,120
2015-12-22,120
2015-12-23,120
2015-12-24,120
2015-12-25,120
2015-12-26,120
2015-12-27,120
2015-12-28,120
2015-12-29,120
2015-12-30,120
2015-12-31,120
2016-01-01,120
2016-01-02,120
2016-01-03,120
2016-01-04,120
2016-01-05,120
2016-01-06,120
2016-01-07,120
2016-01-08,120
2016-01-09,120
2016-01-10,120
2016-01-11,120
2016-01-12,120
2016-01-13,120
2016-01-14,120
2016-01-15,120
2016-01-16,120
2016-01-17,120
2016-01-18,120
2016-01-19,120
2016-01-20,120
2016-01-21,120
2016-01-22,120
2016-01-23,120
2016-01-24,120
2016-01-25,120
2016-01-26,120
2016-01-27,120
2016-01-28,120
2016-01-29,120
2016-01-30,120
2016-01-31,120
2016-02-01,120
2016-02-02,120
2016-02-03,120
2016-02-04,120
2016-02-05,120
2016-02-06,120
2016-02-07,120
2016-02-08,120
2016-02-09,120
2016-02-10,120
2016-02-11,120
2016-02-12,120
2016-02-13,120
2016-02-14,120
2016-02-15,120
2016-02-16,120
2016-02-17,120
2016-02-18,120
2016-02-19,120
2016-02-20,120
2016-02-21,120
2016-02-22,120
2016-02-23,120
2016-02-24,120
2016-02-25,120
2016-02-26,120
2016-02-27,120
2016-02-28,120
2016-02-29,120
2016-03-01,120
2016-03-02,120
2016-03-03,120
2016-03-04,120
2016-03-05,120
2016-03-06,120
2016-03-07,120
2016-03-08,120
2016-03-09,120
2016-03-10,120
2016-03-11,120
2016-03-12,120
2016-03-13,120
2016-03-14,120
2016-03-15,120
2016-03-16,120
2016-03-17,120
2016-03-18,120
2016-03-19,120
2016-03-20,120
2016-03-21,120
2016-03-22,120
2016-03-23,120
2016-03-24,120
2016-03-25,120
2016-03-26,120
2016-03-27,120
2016-03-28,120
2016-03-29,120
2016-03-30,120
2016-03-31,120
2016-04-01,120
2016-04-02,120
2016-04-03,120
2016-04-04,120
2016-04-05,120
2016-04-06,120
2016-04-07,120
2016-04-08,120
2016-04-09,120
2016-04-10,120
2016-04-11,120
2016-04-12,120
2016-04-13,120
2016-04-14,120
2016-04-15,120
2016-04-16,120
2016-04-17,120
2016-04-18,120
2016-04-19,120
2016-04-20,120
2016-04-21,120
2016-04-22,120
2016-04-23,120
2016-04-24,120
2016-04-25,120
2016-04-26,120
2016-04-27,120
2016-04-28,120
2016-04-29,120
2016-04-30,120
2016-05-01,120
2016-05-02,120
2016-05-03,120
2016-05-04,120
2016-05-05,120
2016-05-06,120
2016-05-07,120
2016-05-08,120
2016-05-09,120
2016-05-10,120
2016-05-11,120
2016-05-12,120
2016-05-13,120
2016-05-14,120
2016-05-15,120
2016-05-16,120
2016-05-17,120
2016-05-18,120
2016-05-19,120
2016-05-22,120
2016-05-23,120
2016-05-24,120
2016-05-25,120
2016-05-26,120
2016-05-27,120
2016-05-28,120
2016-05-29,120
2016-05-30,120
2016-05-31,120
2016-06-01,120
2016-06-02,120
2016-06-03,120
2016-06-04,120
2016-06-05,120
2016-06-06,120
2016-06-07,120
2016-06-08,120
2016-06-09,120
2016-06-10,120
2016-06-11,120
2016-06-12,120
2016-06-13,120
2016-06-14,120
2016-06-15,120
2016-06-16,120
2016-06-17,120
2016-06-18,120
2016-06-19,120
2016-06-20,120
2016-06-21,120
2016-06-22,120
2016-06-23,120
2016-06-24,120
2016-06-25,120
2016-06-26,120
2016-06-27,120
2016-06-28,120
2016-06-29,120
2016-06-30,120
2016-07-01,120
2016-07-02,120
2016-07-03,120
2016-07-04,120
2016-07-05,120
2016-07-06,120
2016-07-07,120
2016-07-08,120
2016-07-09,120
2016-07-10,120
2016-07-11,120
2016-07-12,120
2016-07-13,120
2016-07-14,120
2016-07-15,120
2016-07-16,120
2016-07-17,120
2016-07-18,120
2016-07-24,120
2016-07-25,120
2016-07-26,120
2016-07-27,120
2016-07-28,120
2016-07-29,120
2016-07-30,120
2016-07-31,120
2016-08-01,120
2016-08-02,120
2016-08-03,120
2016-08-04,120
2016-08-05,120
2016-08-06,120
2016-08-07,120
2016-08-08,120
2016-08-09,120
2016-08-10,120
2016-08-11,120
2016-08-12,120
2016-08-13,120
2016-08-14,120
2016-08-15,120
2016-08-16,120
2016-08-17,120
2016-08-18,120
2016-08-19,120
2016-08-20,120
2016-08-21,120
2016-08-22,120
2016-08-23,120
2016-08-24,120
2016-08-25,120
2016-08-26,120
2016-08-28,120
2016-08-31,120
2016-09-01,120
2016-09-02,120
2016-09-03,120
2016-09-04,120
2016-09-05,120
2016-09-06,120
2016-09-07,120
2016-09-08,120
2016-09-09,120
2016-09-10,120
2016-09-11,120
2016-09-12,120
2016-09-13,120
2016-09-14,120
2016-09-15,120
2016-09-16,120
2016-09-17,120
2016-09-18,120
2016-09-19,120
2016-09-20,120
2016-09-21,120
2016-09-22,120
2016-09-23,120
2016-09-24,120
2016-09-25,120
2016-09-26,120
2016-09-27,120
2016-09-28,120
2016-09-29,120
2016-09-30,120
2016-10-01,120
2016-10-02,120
2016-10-03,120
2016-10-04,120
2016-10-05,120
2016-10-06,120
2016-10-07,120
2016-10-08,120
2016-10-09,120
2016-10-10,120
2016-10-11,120
2016-10-12,120
2016-10-13,120
2016-10-14,125
2016-10-15,125
2016-10-16,125
2016-10-17,125
2016-10-18,125
2016-10-19,125
2016-10-20,125
2016-10-21,125
2016-10-22,125
2016-10-23,125
2016-10-24,125
2016-10-25,125
2016-10-26,125
2016-10-27,125
2016-10-28,125
2016-10-29,125
2016-10-30,125
2016-10-31,125
2016-11-01,125
2016-11-02,125
2016-11-03,125
2016-11-04,125
2016-11-05,125
2016-11-06,125
2016-11-07,125
2016-11-08,125
2016-11-09,125
2016-11-10,125
2016-11-11,125
2016-11-12,125
2016-11-13,125
2016-11-14,125
2016-12-08,125
2016-12-09,125
2016-12-10,125
2016-12-11,125
2016-12-12,125
2016-12-13,125
2016-12-14,125
2016-12-15,125
2016-12-16,125
2016-12-17,125
2016-12-18,125
2016-12-19,125
2016-12-20,125
2016-12-21,125
2016-12-22,125
2016-12-23,125
2016-12-24,125
2016-12-25,125
2016-12-26,125
2016-12-27,125
2016-12-28,125
2016-12-29,125
2016-12-30,125
2016-12-31,125
2017-01-01,125
2017-01-02,125
2017-01-03,125
2017-01-04,125
2017-01-05,125
2017-01-06,125
2017-01-07,125
2017-01-08,125
2017-01-09,125
2017-01-10,125
2017-01-11,125
2017-01-12,125
2017-01-13,125
2017-01-14,125
2017-01-15,125
2017-01-16,125
2017-01-17,125
2017-01-18,125
2017-01-19,125
2017-01-20,125
2017-01-21,125
2017-01-22,125
2017-01-27,125
2017-01-28,125
2017-01-29,125
2017-01-30,125
2017-01-31,125
2017-02-01,125
2017-02-02,125
2017-02-03,125
2017-02-04,125
2017-02-05,125
2017-02-06,125
2017-02-07,125
2017-02-08,125
2017-02-09,125
2017-02-10,125
2017-02-11,125
2017-02-12,125
2017-02-13,125
2017-02-14,125
2017-02-15,125
2017-02-16,125
2017-02-18,125
2017-02-19,125
2017-02-20,125
2017-02-21,125
2017-02-22,125
2017-02-23,125
2017-02-24,125
2017-02-25,125
2017-02-26,125
2017-02-27,125
2017-02-28,125
2017-03-01,125
2017-03-02,125
2017-03-03,125
2017-03-04,125
2017-03-05,125
2017-03-06,125
2017-03-07,125
2017-03-08,125
2017-03-09,125
2017-03-10,125
2017-03-11,125
2017-03-12,125
2017-03-13,125
2017-03-14,125
2017-03-15,125
2017-03-16,125
2017-03-17,125
2017-03-18,125
2017-03-19,125
2017-03-20,125
2017-03-21,125
2017-03-22,125
2017-03-23,125
2017-03-24,125
2017-03-25,125
2017-03-26,125
2017-03-27,125
2017-03-28,125
2017-03-29,125
2017-03-30,125
2017-03-31,125
2017-04-01,125
2017-04-02,125
2017-04-03,125
2017-04-04,125
2017-04-12,125
2017-04-13,125
2017-04-14,125
2017-04-15,125
2017-04-16,125
2017-04-17,125
2017-04-18,125
2017-04-19,125
2017-04-20,125
2017-04-21,125
2017-04-22,125
2017-04-23,125
2017-04-24,125
2017-04-25,125
2017-04-26,125
2017-04-27,125
2017-04-28,125
2017-04-29,125
2017-04-30,125
2017-05-01,125
2017-05-02,125
2017-05-03,125
2017-05-04,125
2017-05-05,125
2017-05-06,125
2017-05-07,125
2017-05-08,125
2017-05-09,125
2017-05-10,125
2017-05-11,125
2017-05-12,125
2017-05-13,125
2017-05-14,125
2017-05-15,125
2017-05-16,125
2017-05-17,125
2017-05-18,125
2017-05-19,125
2017-05-20,125
2017-05-21,125
2017-05-22,125
2017-05-23,125
2017-05-24,125
2017-05-25,125
2017-05-26,125
2017-05-27,125
2017-05-28,125
2017-05-29,125
2017-05-30,125
2017-05-31,125
2017-06-01,125
2017-06-02,125
2017-06-03,125
2017-06-06,125
2017-06-07,125
2017-06-08,125
2017-06-09,125
2017-06-10,125
2017-06-11,125
2017-06-12,125
2017-06-13,125
2017-06-14,125
2017-06-15,125
2017-06-16,125
2017-06-17,125
2017-06-18,125
2017-06-19,125
2017-06-20,125
2017-06-21,125
2017-06-22,125
2017-06-23,125
2017-06-24,125
2017-06-25,125
2017-06-26,125
2017-06-27,125
2017-06-28,125
2017-06-29,125
2017-06-30,125
2017-07-01,125
2017-07-02,125
2017-07-03,125
2017-07-04,125
2017-07-05,125
2017-07-06,125
2017-07-07,125
2017-07-08,125
2017-07-13,125
2017-07-14,125
2017-07-15,125
2017-07-16,125
2017-07-17,125
2017-07-18,125
2017-07-19,125
2017-07-20,125
2017-07-21,125
2017-07-22,125
2017-07-23,125
2017-07-24,125
2017-07-25,125
2017-07-26,125
2017-07-27,125
2017-07-28,125
2017-07-29,125
2017-07-30,125
2017-07-31,125
2017-08-01,125
2017-08-02,125
2017-08-03,125
2017-08-04,125
2017-08-05,125
2017-08-06,125
2017-08-09,125
2017-08-10,125
2017-08-11,125
2017-08-12,125
2017-08-13,125
2017-08-14,125
2017-08-15,125
2017-08-16,125
2017-08-17,125
2017-08-18,125
2017-08-19,125
2017-08-20,125
2017-08-21,125
2017-08-22,125
2017-08-23,125
2017-08-24,125
2017-08-25,125
2017-08-26,125
2017-08-27,125
2017-08-28,125
2017-08-29,125
2017-08-30,125
2017-08-31,125
2017-09-01,125
2017-09-02,125
2017-09-03,125
2017-09-04,125
2017-09-05,125
2017-09-06,125
2017-09-07,125
2017-09-08,125
2017-09-09,125
2017-09-10,125
2017-09-11,125
2017-09-12,125
2017-09-13,125
2017-09-14,125
2017-09-15,125
2017-09-16,125
2017-09-17,125
2017-09-19,125
2017-09-20,125
2017-09-21,125
2017-09-22,125
2017-09-23,125
2017-09-24,125
2017-09-25,125
2017-09-26,125
2017-09-27,125
2017-09-28,125
2017-09-29,125
2017-09-30,125
2017-10-01,125
2017-10-02,125
2017-10-03,125
2017-10-04,125
2017-10-05,125
2017-10-06,125
2017-10-07,125
2017-10-08,125
2017-10-09,125
2017-10-10,125
2017-10-11,125
2017-10-12,125
2017-10-13,125
2017-10-14,125
2017-10-15,125
2017-10-16,125
2017-10-17,125
2017-10-18,125
2017-10-19,125
2017-10-20,125
2017-10-21,125
2017-10-22,125
2017-10-23,125
2017-10-24,125
2017-10-25,125
2017-10-26,125
2017-10-27,125
2017-10-28,125
2017-10-29,125
2017-10-30,125
2017-10-31,125
2017-11-01,125
2017-11-02,125
2017-11-03,125
2017-11-04,125
2017-11-05,125
2017-11-06,125
2017-11-07,125
2017-11-08,125
2017-11-09,125
2017-11-10,125
2017-11-11,125
2017-11-12,125
2017-11-13,125
2017-11-14,125
2017-11-15,125
2017-11-16,125
2017-11-17,125
2017-11-18,125
2017-11-19,125
2017-11-20,125
2017-11-21,125
2017-11-22,125
2017-11-23,125
2017-11-24,125
2017-11-25,125
2017-11-26,125
2017-11-27,125
2017-11-28,125
2017-11-29,125
2017-11-30,125
2017-12-01,125
2017-12-02,125
2017-12-03,125
2017-12-04,125
2017-12-05,125
2017-12-06,125
2017-12-07,125
2017-12-08,125
2017-12-09,125
2017-12-10,125
2017-12-11,125
2017-12-12,124
2017-12-13,124
2017-12-14,124
2017-12-15,124
2017-12-16,124
2017-12-17,124
2017-12-18,124
2017-12-19,124
2017-12-20,124
2017-12-21,124
2017-12-22,124
2017-12-23,124
2017-12-24,124
2017-12-25,124
2017-12-26,124
2017-12-27,124
2017-12-28,124
2017-12-29,124
2017-12-30,124
2017-12-31,124
2018-01-01,124
2018-01-02,124
2018-01-03,124
2018-01-04,124
2018-01-05,124
2018-01-06,124
2018-01-07,124
2018-01-08,124
2018-01-09,124
2018-01-10,124
2018-01-11,124
2018-01-12,124
2018-01-13,124
2018-01-14,124
2018-01-15,124
2018-01-16,124
2018-01-17,124
2018-01-18,124
2018-01-19,124
2018-01-20,124
2018-01-21,124
2018-01-22,124
2018-01-23,124
2018-01-24,124
2018-01-25,124
2018-01-26,124
2018-01-27,124
2018-01-28,124
2018-01-29,124
2018-01-30,124
2018-02-01,124
2018-02-02,124
2018-02-03,124
2018-02-04,124
2018-02-05,124
2018-02-06,124
2018-02-07,124
2018-02-08,124
2018-02-09,124
2018-02-10,124
2018-02-11,124
2018-02-12,124
2018-02-13,124
2018-02-14,124
2018-02-15,124
2018-02-16,124
2018-02-17,124
2018-02-18,124
2018-02-19,124
2018-02-20,124
2018-02-21,124
2018-02-22,124
2018-02-23,124
2018-02-24,124
2018-02-25,124
2018-02-26,124
2018-02-27,124
2018-02-28,124
2018-03-01,124
2018-03-02,124
2018-03-03,124
2018-03-04,124
2018-03-05,124
2018-03-06,124
2018-03-07,124
2018-03-08,124
2018-03-09,124
2018-03-10,124
2018-03-11,124
2018-03-12,124
2018-03-13,124
2018-03-14,124
2018-03-15,124
2018-03-16,124
2018-03-17,124
2018-03-18,124
2018-03-19,124
2018-03-20,124
2018-03-21,124
2018-03-23,124
2018-03-24,124
2018-03-26,124
2018-03-27,124
2018-03-28,124
2018-03-29,124
2018-03-30,124
2018-03-31,124
2018-04-01,124
2018-04-02,124
2018-04-03,124
2018-04-04,124
2018-04-05,124
2018-04-06,124
2018-04-08,124
2018-04-09,124
2018-04-10,124
2018-04-11,124
2018-04-12,124
2018-04-13,124
2018-04-14,124
2018-04-16,124
2018-04-17,124
2018-04-18,124
2018-04-19,124
2018-04-20,124
2018-04-21,124
2018-04-22,124
2018-04-23,124
2018-04-24,124
2018-04-25,124
2018-04-26,124
2018-04-27,124
2018-04-28,124
2018-04-29,124
2018-04-30,124
2018-05-02,124
2018-05-03,124
2018-05-04,124
2018-05-05,124
2018-05-06,124
2018-05-08,124
2018-05-09,124
2018-05-10,124
2018-05-11,124
2018-05-12,124
2018-05-13,124
2018-05-14,124
2018-05-15,124
2018-05-16,124
2018-05-17,124
2018-05-18,124
2018-05-19,124
2018-05-20,124
2018-05-21,124
2018-05-22,124
2018-05-23,124
2018-05-24,124
2018-05-25,124
2018-05-26,124
2018-05-27,124
2018-05-28,124
2018-05-29,124
2018-05-30,124
2018-05-31,124
2018-06-01,124
2018-06-02,124
2018-06-03,124
2018-06-04,124
2018-06-05,124
2018-06-06,124
2018-06-07,124
2018-06-08,124
2018-06-09,124
2018-06-10,124
2018-06-11,124
2018-06-12,124
2018-06-13,124
2018-06-14,124
2018-06-15,124
2018-06-16,124
2018-06-17,124
2018-06-18,124
2018-06-19,124
2018-06-20,124
2018-06-21,124
2018-06-22,124
2018-06-23,124
2018-06-24,124
2018-06-25,124
2018-06-26,124
2018-06-27,124
2018-06-28,124
2018-06-29,124
2018-06-30,124
2018-07-01,124
2018-07-02,124
2018-07-03,124
2018-07-04,124
2018-07-05,124
2018-07-06,124
2018-07-07,124
2018-07-08,124
2018-07-09,124
2018-07-10,124
2018-07-11,124
2018-07-12,124
2018-07-13,124
2018-07-14,124
2018-07-15,124
2018-07-16,124
2018-07-17,124
2018-07-18,124
2018-07-19,124
2018-07-20,124
2018-07-21,124
2018-07-22,124
2018-07-23,124
2018-07-24,124
2018-07-25,124
2018-07-26,124
2018-07-27,124
2018-07-28,124
2018-07-29,124
2018-07-30,124
2018-07-31,124
2018-08-01,124
2018-08-02,124
2018-08-03,124
2018-08-04,124
2018-08-05,124
2018-08-06,124
2018-08-07,124
2018-08-08,124
2018-08-09,124
2018-08-10,124
2018-08-11,124
2018-08-12,124
2018-08-14,124
2018-08-16,124
2018-08-17,124
2018-08-18,124
2018-08-19,124
2018-08-20,124
2018-08-21,124
2018-08-22,124
2018-08-23,124
2018-08-24,124
2018-08-25,124
2018-08-26,124
2018-08-27,124
2018-08-28,124
2018-08-29,124
2018-08-30,124
2018-08-31,124
2018-09-01,124
2018-09-02,124
2018-09-03,124
2018-09-04,124
2018-09-05,124
2018-09-06,124
2018-09-07,124
2018-09-08,124
2018-09-09,124
2018-09-10,124
2018-09-11,124
2018-09-12,124
2018-09-13,124
2018-09-14,124
2018-09-15,124
2018-09-16,124
2018-09-17,124
2018-09-18,124
2018-09-19,124
2018-09-20,124
2018-09-21,124
2018-09-22,124
2018-09-23,124
2018-09-24,124
2018-09-25,124
2018-09-26,124
2018-09-27,124
2018-09-28,124
2018-09-29,124
2018-09-30,124
2018-10-02,124
2018-10-03,124
2018-10-04,124
2018-10-05,124
2018-10-06,124
2018-10-07,124
2018-10-08,124
2018-10-09,124
2018-10-10,124
2018-10-11,124
2018-10-12,124
2018-10-13,124
2018-10-14,124
2018-10-15,124
2018-10-16,124
2018-10-17,124
2018-10-18,124
2018-10-19,124
2018-10-20,124
2018-10-21,124
2018-10-22,124
2018-10-23,124
2018-10-24,124
2018-10-25,124
2018-10-26,124
2018-10-27,124
2018-10-28,124
2018-10-29,124
2018-10-30,124
2018-10-31,124
2018-11-01,124
2018-11-03,124
2018-11-04,124
2018-11-05,124
2018-11-06,124
2018-11-07,124
2018-11-08,124
2018-11-09,124
2018-11-10,124
2018-11-11,124
2018-11-12,124
2018-11-13,124
2018-11-14,124
2018-11-15,124
2018-11-16,124
2018-11-17,124
2018-11-18,124
2018-11-19,124
2018-11-20,124
2018-11-21,124
2018-11-22,124
2018-11-23,124
2018-11-24,124
2018-11-25,124
2018-11-26,124
2018-11-27,124
2018-11-28,124
2018-11-29,124
2018-12-01,124
2018-12-02,124
2018-12-03,124
2018-12-04,124
2018-12-05,124
2018-12-07,131
2018-12-09,131
2018-12-10,131
2018-12-11,131
2018-12-13,131
2018-12-14,131
2018-12-15,131
2018-12-16,131
2018-12-17,131
2018-12-18,131
2018-12-19,131
2018-12-20,131
2018-12-21,131
2018-12-22,131
2018-12-23,131
2018-12-24,131
2018-12-25,131
2018-12-26,131
2018-12-27,131
2018-12-28,131
2018-12-29,131
2018-12-30,131
2018-12-31,131
2019-01-01,131
2019-01-02,131
2019-01-03,131
2019-01-04,131
2019-01-05,131
2019-01-06,131
2019-01-08,131
2019-01-10,131
2019-01-11,131
2019-01-12,131
2019-01-13,131
2019-01-14,131
2019-01-15,131
2019-01-16,131
2019-01-17,131
2019-01-18,131
2019-01-19,131
2019-01-20,131
2019-01-21,131
2019-01-22,131
2019-01-23,131
2019-01-24,131
2019-01-25,131
2019-01-26,131
2019-01-27,131
2019-01-28,131
2019-01-29,131
2019-01-30,131
2019-01-31,131
2019-02-01,131
2019-02-02,131
2019-02-03,131
2019-02-04,131
2019-02-05,131
2019-02-06,131
2019-02-07,131
2019-02-08,131
2019-02-09,131
2019-02-10,131
2019-02-11,131
2019-02-12,131
2019-02-13,131
2019-02-14,131
2019-02-15,131
2019-02-16,131
2019-02-17,131
2019-02-18,131
2019-02-19,131
2019-02-20,131
2019-02-21,131
2019-02-22,131
2019-02-23,131
2019-02-24,131
2019-02-25,131
2019-02-26,131
2019-02-27,131
2019-02-28,131
2019-03-01,131
2019-03-02,131
2019-03-03,131
2019-03-04,131
2019-03-05,131
2019-03-06,131
2019-03-07,131
2019-03-08,131
2019-03-09,131
2019-03-10,131
2019-03-11,131
2019-03-12,131
2019-03-13,131
2019-03-14,131
2019-03-15,131
2019-03-16,131
2019-03-17,131
2019-03-18,131
2019-03-19,131
2019-03-20,131
2019-03-21,131
2019-03-22,131
2019-03-23,131
2019-03-24,131
2019-03-25,131
2019-03-26,131
2019-03-27,131
2019-03-28,131
2019-03-29,131
2019-03-30,131
2019-03-31,131
2019-04-01,131
2019-04-02,131
2019-04-03,131
2019-04-04,131
2019-04-05,131
2019-04-06,131
2019-04-07,131
2019-04-08,131
2019-04-09,131
2019-04-10,131
2019-04-11,131
2019-04-12,131
2019-04-13,131
2019-04-14,131
2019-04-15,131
2019-04-16,131
2019-04-17,131
2019-04-18,131
2019-04-19,131
2019-04-20,131
2019-04-21,131
2019-04-22,131
2019-04-23,131
2019-04-24,131
2019-04-25,131
2019-04-26,131
2019-04-27,131
2019-04-28,131
2019-04-29,131
2019-04-30,131
2019-05-01,131
2019-05-02,131
2019-05-03,131
2019-05-04,131
2019-05-05,131
2019-05-06,131
2019-05-07,131
2019-05-08,131
2019-05-09,131
2019-05-10,131
2019-05-11,131
2019-05-12,131
2019-05-13,131
2019-05-14,131
2019-05-15,131
2019-05-16,131
2019-05-17,131
2019-05-18,131
2019-05-19,131
2019-05-20,131
2019-05-21,131
2019-05-22,131
2019-05-23,131
2019-05-24,131
2019-05-25,131
2019-05-26,131
2019-05-27,131
2019-05-28,131
2019-05-29,131
2019-05-30,131
2019-05-31,131
2019-06-01,131
2019-06-02,131
2019-06-03,131
2019-06-04,131
2019-06-05,131
2019-06-06,131
2019-06-07,131
2019-06-08,131
2019-06-09,131
2019-06-10,131
2019-06-11,131
2019-06-12,131
2019-06-13,131
2019-06-14,131
2019-06-15,131
2019-06-16,131
2019-06-17,131
2019-06-18,131
2019-06-19,127
2019-06-20,127
2019-06-21,127
2019-06-22,127
2019-06-23,127
2019-06-24,127
2019-06-25,127
2019-06-26,127
2019-06-27,127
2019-06-28,127
2019-06-29,127
2019-06-30,127
2019-07-01,127
2019-07-02,127
2019-07-03,127
2019-07-04,127
2019-07-05,127
2019-07-06,127
2019-07-07,127
2019-07-08,127
2019-07-09,127
2019-07-10,127
2019-07-11,127
2019-07-12,127
2019-07-13,127
2019-07-14,127
2019-07-15,127
2019-07-16,127
2019-07-17,127
2019-07-18,127
2019-07-19,127
2019-07-20,127
2019-07-21,127
2019-07-22,127
2019-07-23,127
2019-07-24,127
2019-07-25,127
2019-07-26,127
2019-07-27,127
2019-07-28,127
2019-07-29,127
2019-07-30,127
2019-07-31,127
2019-08-01,127
2019-08-02,127
2019-08-03,127
2019-08-04,127
2019-08-05,127
2019-08-06,127
2019-08-07,127
2019-08-08,127
2019-08-09,127
2019-08-10,127
2019-08-11,127
2019-08-12,127
2019-08-13,127
2019-08-14,127
2019-08-15,127
2019-08-16,127
2019-08-17,127
2019-08-18,127
2019-08-19,127
2019-08-20,127
2019-08-21,127
2019-08-22,127
2019-08-23,127
2019-08-24,127
2019-08-24,127
2019-08-25,127
2019-08-25,127
2019-08-26,127
2019-08-26,127
2019-08-27,127
2019-08-27,127
2019-08-28,127
2019-08-29,127
2019-08-30,127
