date_obj,Enchant%20emerald%20or%20jade price
2016-01-19,9250
2016-01-20,9250
2016-01-21,9250
2016-01-22,9250
2016-01-23,9250
2016-01-24,9250
2016-01-25,8792
2016-01-26,8792
2016-01-27,8792
2016-01-28,8792
2016-01-29,8792
2016-01-30,8792
2016-01-31,8792
2016-02-01,8792
2016-02-02,8792
2016-02-03,8792
2016-02-04,8792
2016-02-05,8792
2016-02-06,8792
2016-02-07,8792
2016-02-08,8792
2016-02-09,8792
2016-02-10,8792
2016-02-11,8792
2016-02-12,8792
2016-02-13,8792
2016-02-14,8792
2016-02-15,8792
2016-02-16,8792
2016-02-17,8792
2016-02-18,8792
2016-02-19,8792
2016-02-20,8792
2016-02-21,8792
2016-02-22,8792
2016-02-23,8792
2016-02-24,8792
2016-02-25,8792
2016-02-26,8792
2016-02-27,8792
2016-02-28,8792
2016-02-29,8792
2016-03-01,8792
2016-03-02,8792
2016-03-03,8792
2016-03-04,8792
2016-03-05,8792
2016-03-06,8792
2016-03-07,8792
2016-03-08,8792
2016-03-09,8792
2016-03-10,8792
2016-03-11,8792
2016-03-12,8792
2016-03-13,8792
2016-03-14,8792
2016-03-15,8792
2016-03-16,8792
2016-03-17,8792
2016-03-18,8792
2016-03-19,8792
2016-03-20,1523
2016-03-21,1523
2016-03-22,1523
2016-03-23,1523
2016-03-24,1523
2016-03-25,1523
2016-03-26,1523
2016-03-27,1523
2016-03-28,1523
2016-03-29,1523
2016-03-30,1523
2016-03-31,1523
2016-04-01,1523
2016-04-02,1523
2016-04-03,1523
2016-04-04,1523
2016-04-05,1523
2016-04-06,1523
2016-04-07,1523
2016-04-08,1523
2016-04-09,1523
2016-04-10,1523
2016-04-11,1523
2016-04-12,1523
2016-04-13,1523
2016-04-14,1523
2016-04-15,1523
2016-04-16,1523
2016-04-17,1523
2016-04-18,1523
2016-04-19,1523
2016-04-20,1523
2016-04-21,1523
2016-04-22,1523
2016-04-23,1523
2016-04-24,1523
2016-04-25,1523
2016-04-26,1523
2016-04-27,1523
2016-04-28,1523
2016-04-29,1523
2016-04-30,1523
2016-05-01,1523
2016-05-02,1523
2016-05-03,1523
2016-05-04,1523
2016-05-05,1523
2016-05-06,1523
2016-05-07,1523
2016-05-08,1523
2016-05-09,1523
2016-05-10,1523
2016-05-11,1523
2016-05-12,1523
2016-05-13,1523
2016-05-14,1523
2016-05-15,1523
2016-05-16,1523
2016-05-17,1523
2016-05-18,1523
2016-05-19,1523
2016-05-22,1523
2016-05-23,1523
2016-05-24,1523
2016-05-25,1523
2016-05-26,1523
2016-05-27,1523
2016-05-28,1523
2016-05-29,1523
2016-05-30,1523
2016-05-31,1523
2016-06-01,1523
2016-06-02,1523
2016-06-03,1523
2016-06-04,1523
2016-06-05,1523
2016-06-06,1523
2016-06-07,1523
2016-06-08,1523
2016-06-09,1523
2016-06-10,1523
2016-06-11,1523
2016-06-12,1523
2016-06-13,1523
2016-06-14,1523
2016-06-15,1523
2016-06-16,1523
2016-06-17,1523
2016-06-18,1523
2016-06-19,1523
2016-06-20,1523
2016-06-21,1523
2016-06-22,1523
2016-06-23,1523
2016-06-24,1523
2016-06-25,1523
2016-06-26,1523
2016-06-27,1523
2016-06-28,1523
2016-06-29,1523
2016-06-30,1523
2016-07-01,1523
2016-07-02,1523
2016-07-03,1523
2016-07-04,1523
2016-07-05,1523
2016-07-06,1523
2016-07-07,1523
2016-07-08,1523
2016-07-09,1523
2016-07-10,1523
2016-07-11,1523
2016-07-12,1523
2016-07-13,1523
2016-07-14,1523
2016-07-15,1523
2016-07-16,1523
2016-07-17,1523
2016-07-18,1523
2016-07-23,1523
2016-07-24,1523
2016-07-25,1523
2016-07-26,1523
2016-07-27,1523
2016-07-28,1523
2016-07-29,1523
2016-07-30,1523
2016-07-31,1523
2016-08-01,1523
2016-08-02,1523
2016-08-03,1523
2016-08-04,1523
2016-08-05,1523
2016-08-06,1523
2016-08-07,1523
2016-08-08,1523
2016-08-09,1523
2016-08-10,1523
2016-08-11,1523
2016-08-12,1523
2016-08-13,1523
2016-08-14,1523
2016-08-15,1523
2016-08-16,1523
2016-08-17,1523
2016-08-18,1523
2016-08-19,1523
2016-08-20,1523
2016-08-21,1523
2016-08-22,1523
2016-08-23,1523
2016-08-24,1523
2016-08-25,1523
2016-08-26,1523
2016-08-28,1523
2016-08-31,1523
2016-09-01,1523
2016-09-02,1523
2016-09-03,1523
2016-09-04,1450
2016-09-05,1450
2016-09-06,1450
2016-09-07,1450
2016-09-08,1450
2016-09-09,1450
2016-09-10,1450
2016-09-11,1450
2016-09-12,1450
2016-09-13,1450
2016-09-14,1450
2016-09-15,1450
2016-09-16,1450
2016-09-17,1450
2016-09-18,1450
2016-09-19,1450
2016-09-20,1450
2016-09-21,1450
2016-09-22,1450
2016-09-23,1450
2016-09-24,1450
2016-09-25,1450
2016-09-26,1450
2016-09-27,1450
2016-09-28,1450
2016-09-29,1450
2016-09-30,1450
2016-10-01,1450
2016-10-02,1450
2016-10-03,1450
2016-10-04,1450
2016-10-05,1450
2016-10-06,1450
2016-10-07,1450
2016-10-08,1450
2016-10-09,1450
2016-10-10,1450
2016-10-11,1450
2016-10-12,1450
2016-10-13,1450
2016-10-14,1450
2016-10-15,1450
2016-10-16,1450
2016-10-17,1450
2016-10-18,1450
2016-10-19,1450
2016-10-20,1450
2016-10-21,1450
2016-10-22,1450
2016-10-23,1450
2016-10-24,1450
2016-10-25,1450
2016-10-26,1450
2016-10-27,1450
2016-10-28,1450
2016-10-29,1450
2016-10-30,1450
2016-10-31,1450
2016-11-01,1450
2016-11-02,1450
2016-11-03,1450
2016-11-04,1450
2016-11-05,1450
2016-11-06,1450
2016-11-07,1450
2016-11-08,1450
2016-11-09,1450
2016-11-10,1450
2016-11-11,1450
2016-11-12,1450
2016-11-13,1450
2016-11-14,1450
2016-11-15,1450
2016-12-07,1450
2016-12-08,1450
2016-12-09,1450
2016-12-10,1450
2016-12-11,1450
2016-12-12,1450
2016-12-13,1450
2016-12-14,1450
2016-12-15,1450
2016-12-16,1450
2016-12-17,1450
2016-12-18,1450
2016-12-19,1450
2016-12-20,1450
2016-12-21,1450
2016-12-22,1450
2016-12-23,1450
2016-12-24,1450
2016-12-25,1450
2016-12-26,1450
2016-12-27,1450
2016-12-28,1450
2016-12-29,1450
2016-12-30,1450
2016-12-31,1450
2017-01-01,1450
2017-01-02,1450
2017-01-03,1450
2017-01-04,1450
2017-01-05,1450
2017-01-06,1450
2017-01-07,1450
2017-01-08,1450
2017-01-09,1450
2017-01-10,1450
2017-01-11,1450
2017-01-12,1450
2017-01-13,1450
2017-01-14,1450
2017-01-15,1450
2017-01-16,1450
2017-01-17,1450
2017-01-18,1450
2017-01-19,1450
2017-01-20,1450
2017-01-21,1450
2017-01-22,1450
2017-01-23,1450
2017-01-27,1450
2017-01-28,1450
2017-01-29,1450
2017-01-30,1450
2017-01-31,1450
2017-02-01,1450
2017-02-02,1450
2017-02-03,1450
2017-02-04,1450
2017-02-05,1450
2017-02-06,1450
2017-02-07,1450
2017-02-08,1450
2017-02-09,1450
2017-02-10,1450
2017-02-11,1450
2017-02-12,1450
2017-02-13,1450
2017-02-14,1450
2017-02-15,1450
2017-02-16,1450
2017-02-18,1450
2017-02-19,1450
2017-02-20,1450
2017-02-21,1450
2017-02-22,1450
2017-02-23,1450
2017-02-24,1450
2017-02-25,1450
2017-02-26,1450
2017-02-27,1450
2017-02-28,1450
2017-03-01,1450
2017-03-02,1450
2017-03-03,1450
2017-03-04,1450
2017-03-05,1450
2017-03-06,1450
2017-03-07,1450
2017-03-08,1450
2017-03-09,1450
2017-03-10,1450
2017-03-11,1450
2017-03-12,1450
2017-03-13,1450
2017-03-14,1450
2017-03-15,1450
2017-03-16,1450
2017-03-17,1450
2017-03-18,1450
2017-03-19,1450
2017-03-20,1450
2017-03-21,1450
2017-03-22,1450
2017-03-23,1450
2017-03-24,1450
2017-03-25,1450
2017-03-26,1450
2017-03-27,1378
2017-03-28,1378
2017-03-29,1378
2017-03-30,1378
2017-03-31,1378
2017-04-01,1378
2017-04-02,1378
2017-04-03,1378
2017-04-04,1378
2017-04-12,300
2017-04-13,300
2017-04-14,300
2017-04-15,300
2017-04-16,300
2017-04-17,300
2017-04-18,300
2017-04-19,300
2017-04-20,300
2017-04-21,300
2017-04-22,300
2017-04-23,300
2017-04-24,300
2017-04-25,300
2017-04-26,300
2017-04-27,300
2017-04-28,300
2017-04-29,300
2017-04-30,300
2017-05-01,300
2017-05-02,300
2017-05-03,300
2017-05-04,300
2017-05-05,300
2017-05-06,300
2017-05-07,300
2017-05-08,300
2017-05-09,300
2017-05-10,300
2017-05-11,300
2017-05-12,300
2017-05-13,300
2017-05-14,300
2017-05-16,300
2017-05-17,300
2017-05-18,300
2017-05-19,300
2017-05-20,300
2017-05-21,300
2017-05-22,300
2017-05-23,300
2017-05-24,300
2017-05-25,300
2017-05-26,300
2017-05-27,300
2017-05-28,300
2017-05-29,300
2017-05-30,300
2017-05-31,300
2017-06-01,300
2017-06-02,300
2017-06-03,300
2017-06-04,300
2017-06-05,300
2017-06-06,300
2017-06-07,300
2017-06-08,300
2017-06-09,300
2017-06-10,300
2017-06-11,300
2017-06-12,300
2017-06-13,300
2017-06-14,300
2017-06-15,300
2017-06-16,300
2017-06-17,300
2017-06-18,300
2017-06-19,300
2017-06-20,300
2017-06-21,300
2017-06-22,300
2017-06-23,300
2017-06-24,300
2017-06-25,300
2017-06-26,300
2017-06-27,300
2017-06-28,300
2017-06-29,300
2017-06-30,300
2017-07-01,300
2017-07-02,300
2017-07-03,300
2017-07-04,300
2017-07-05,300
2017-07-06,300
2017-07-07,300
2017-07-08,300
2017-07-13,300
2017-07-14,300
2017-07-15,300
2017-07-16,300
2017-07-17,300
2017-07-18,300
2017-07-19,300
2017-07-20,300
2017-07-21,300
2017-07-22,300
2017-07-23,300
2017-07-24,300
2017-07-25,300
2017-07-26,300
2017-07-27,300
2017-07-28,300
2017-07-29,300
2017-07-30,300
2017-07-31,300
2017-08-01,300
2017-08-02,300
2017-08-03,300
2017-08-04,300
2017-08-05,300
2017-08-06,300
2017-08-09,300
2017-08-10,300
2017-08-11,300
2017-08-12,300
2017-08-13,300
2017-08-14,300
2017-08-15,300
2017-08-16,300
2017-08-17,300
2017-08-18,300
2017-08-19,300
2017-08-20,300
2017-08-21,300
2017-08-22,300
2017-08-23,300
2017-08-24,300
2017-08-25,300
2017-08-26,300
2017-08-27,300
2017-08-28,300
2017-08-29,300
2017-08-30,300
2017-08-31,300
2017-09-01,300
2017-09-03,300
2017-09-04,300
2017-09-05,300
2017-09-06,300
2017-09-07,300
2017-09-08,300
2017-09-09,300
2017-09-10,300
2017-09-11,300
2017-09-12,300
2017-09-13,300
2017-09-14,300
2017-09-15,300
2017-09-16,300
2017-09-17,300
2017-09-18,300
2017-09-19,300
2017-09-20,300
2017-09-21,300
2017-09-22,300
2017-09-23,300
2017-09-24,300
2017-09-25,300
2017-09-26,300
2017-09-27,300
2017-09-28,300
2017-09-29,300
2017-09-30,300
2017-10-01,300
2017-10-02,300
2017-10-03,300
2017-10-04,300
2017-10-05,300
2017-10-06,300
2017-10-07,300
2017-10-08,300
2017-10-09,300
2017-10-10,300
2017-10-11,300
2017-10-12,300
2017-10-13,300
2017-10-14,300
2017-10-15,300
2017-10-16,300
2017-10-17,300
2017-10-18,300
2017-10-19,300
2017-10-20,300
2017-10-21,300
2017-10-22,300
2017-10-23,300
2017-10-24,300
2017-10-25,300
2017-10-26,300
2017-10-27,300
2017-10-28,300
2017-10-29,300
2017-10-30,300
2017-10-31,300
2017-11-01,300
2017-11-02,300
2017-11-03,300
2017-11-04,300
2017-11-05,300
2017-11-06,300
2017-11-07,300
2017-11-08,300
2017-11-09,300
2017-11-10,300
2017-11-11,300
2017-11-12,300
2017-11-13,300
2017-11-14,300
2017-11-15,300
2017-11-16,300
2017-11-17,300
2017-11-18,300
2017-11-19,300
2017-11-20,300
2017-11-21,300
2017-11-22,300
2017-11-23,300
2017-11-24,300
2017-11-25,300
2017-11-26,300
2017-11-27,300
2017-11-28,300
2017-11-29,300
2017-11-30,300
2017-12-01,300
2017-12-02,300
2017-12-03,300
2017-12-04,300
2017-12-05,300
2017-12-06,300
2017-12-07,300
2017-12-08,300
2017-12-09,300
2017-12-10,300
2017-12-11,300
2017-12-12,300
2017-12-13,296
2017-12-14,296
2017-12-15,296
2017-12-16,296
2017-12-17,296
2017-12-18,296
2017-12-19,296
2017-12-20,296
2017-12-21,296
2017-12-22,296
2017-12-23,296
2017-12-24,296
2017-12-25,296
2017-12-26,296
2017-12-27,296
2017-12-28,296
2017-12-29,296
2017-12-30,296
2017-12-31,296
2018-01-01,296
2018-01-02,296
2018-01-03,296
2018-01-04,296
2018-01-05,296
2018-01-06,296
2018-01-07,296
2018-01-08,296
2018-01-09,296
2018-01-10,296
2018-01-11,296
2018-01-12,296
2018-01-13,296
2018-01-14,296
2018-01-15,296
2018-01-16,296
2018-01-17,296
2018-01-18,296
2018-01-19,296
2018-01-20,296
2018-01-21,296
2018-01-22,296
2018-01-23,296
2018-01-25,296
2018-01-26,296
2018-01-27,296
2018-01-28,296
2018-01-29,296
2018-01-30,296
2018-01-31,296
2018-02-01,296
2018-02-02,296
2018-02-03,296
2018-02-04,296
2018-02-05,296
2018-02-06,296
2018-02-07,296
2018-02-08,296
2018-02-09,296
2018-02-10,296
2018-02-11,296
2018-02-12,296
2018-02-13,296
2018-02-14,296
2018-02-15,296
2018-02-16,296
2018-02-17,296
2018-02-18,296
2018-02-19,296
2018-02-20,296
2018-02-21,296
2018-02-22,296
2018-02-23,296
2018-02-24,296
2018-02-25,296
2018-02-26,296
2018-02-27,296
2018-02-28,296
2018-03-01,296
2018-03-02,296
2018-03-03,296
2018-03-04,296
2018-03-05,296
2018-03-06,296
2018-03-07,296
2018-03-09,296
2018-03-10,296
2018-03-11,296
2018-03-12,296
2018-03-13,296
2018-03-14,296
2018-03-15,296
2018-03-16,296
2018-03-17,296
2018-03-18,296
2018-03-20,296
2018-03-21,296
2018-03-23,296
2018-03-24,296
2018-03-25,296
2018-03-26,296
2018-03-27,296
2018-03-28,296
2018-03-29,296
2018-03-30,296
2018-03-31,296
2018-04-01,296
2018-04-02,296
2018-04-03,296
2018-04-04,296
2018-04-05,296
2018-04-06,296
2018-04-07,296
2018-04-08,296
2018-04-09,296
2018-04-10,296
2018-04-11,296
2018-04-12,296
2018-04-13,296
2018-04-14,296
2018-04-15,296
2018-04-16,296
2018-04-17,296
2018-04-18,296
2018-04-19,296
2018-04-20,296
2018-04-21,296
2018-04-22,296
2018-04-23,296
2018-04-24,296
2018-04-25,296
2018-04-26,296
2018-04-27,296
2018-04-28,296
2018-04-29,296
2018-04-30,296
2018-05-01,296
2018-05-03,296
2018-05-04,296
2018-05-05,296
2018-05-07,296
2018-05-08,296
2018-05-09,296
2018-05-10,296
2018-05-11,296
2018-05-12,296
2018-05-13,296
2018-05-14,296
2018-05-15,296
2018-05-16,296
2018-05-17,296
2018-05-18,296
2018-05-19,296
2018-05-20,296
2018-05-21,296
2018-05-22,296
2018-05-23,296
2018-05-24,296
2018-05-25,296
2018-05-26,296
2018-05-27,296
2018-05-28,296
2018-05-29,296
2018-05-30,296
2018-05-31,301
2018-06-01,301
2018-06-02,301
2018-06-03,301
2018-06-04,301
2018-06-05,301
2018-06-06,301
2018-06-07,301
2018-06-08,301
2018-06-09,301
2018-06-10,301
2018-06-11,301
2018-06-12,301
2018-06-13,301
2018-06-14,301
2018-06-15,301
2018-06-16,301
2018-06-17,301
2018-06-18,301
2018-06-19,301
2018-06-20,301
2018-06-22,301
2018-06-23,301
2018-06-24,301
2018-06-25,301
2018-06-26,301
2018-06-27,301
2018-06-28,301
2018-06-29,301
2018-06-30,301
2018-07-01,301
2018-07-02,301
2018-07-03,301
2018-07-04,301
2018-07-05,301
2018-07-06,301
2018-07-07,301
2018-07-08,301
2018-07-09,301
2018-07-10,301
2018-07-11,301
2018-07-12,301
2018-07-13,301
2018-07-14,301
2018-07-15,301
2018-07-16,301
2018-07-17,301
2018-07-18,301
2018-07-19,301
2018-07-20,301
2018-07-21,301
2018-07-22,301
2018-07-23,301
2018-07-24,301
2018-07-25,301
2018-07-26,301
2018-07-27,301
2018-07-28,301
2018-07-29,301
2018-07-30,301
2018-07-31,301
2018-08-01,301
2018-08-02,301
2018-08-03,301
2018-08-04,301
2018-08-05,301
2018-08-06,301
2018-08-07,301
2018-08-08,301
2018-08-09,301
2018-08-10,301
2018-08-11,301
2018-08-12,301
2018-08-14,301
2018-08-16,301
2018-08-17,301
2018-08-18,301
2018-08-19,301
2018-08-20,301
2018-08-21,301
2018-08-22,301
2018-08-23,301
2018-08-24,301
2018-08-25,301
2018-08-26,301
2018-08-27,301
2018-08-28,301
2018-08-29,301
2018-08-30,301
2018-08-31,301
2018-09-01,301
2018-09-02,301
2018-09-03,301
2018-09-04,301
2018-09-05,301
2018-09-06,301
2018-09-07,301
2018-09-08,301
2018-09-09,301
2018-09-10,301
2018-09-11,301
2018-09-12,301
2018-09-13,301
2018-09-14,301
2018-09-15,303
2018-09-16,303
2018-09-17,303
2018-09-18,303
2018-09-19,303
2018-09-20,303
2018-09-21,303
2018-09-22,303
2018-09-23,303
2018-09-24,303
2018-09-25,303
2018-09-26,303
2018-09-27,303
2018-09-28,303
2018-09-29,303
2018-09-30,303
2018-10-01,303
2018-10-02,303
2018-10-03,303
2018-10-04,303
2018-10-05,303
2018-10-06,303
2018-10-07,303
2018-10-08,303
2018-10-09,303
2018-10-10,303
2018-10-11,303
2018-10-12,303
2018-10-13,303
2018-10-14,303
2018-10-15,303
2018-10-16,303
2018-10-17,303
2018-10-18,303
2018-10-19,303
2018-10-20,303
2018-10-21,303
2018-10-22,303
2018-10-23,303
2018-10-24,303
2018-10-25,303
2018-10-26,303
2018-10-27,303
2018-10-28,303
2018-10-29,303
2018-10-30,303
2018-10-31,303
2018-11-01,303
2018-11-03,303
2018-11-04,303
2018-11-05,303
2018-11-06,303
2018-11-07,303
2018-11-08,303
2018-11-09,303
2018-11-10,303
2018-11-11,303
2018-11-12,303
2018-11-13,303
2018-11-14,303
2018-11-15,303
2018-11-16,303
2018-11-17,303
2018-11-18,303
2018-11-19,303
2018-11-20,303
2018-11-21,303
2018-11-22,303
2018-11-23,303
2018-11-24,303
2018-11-25,303
2018-11-26,303
2018-11-27,303
2018-11-28,303
2018-11-29,311
2018-12-01,311
2018-12-02,311
2018-12-03,311
2018-12-04,311
2018-12-05,311
2018-12-07,311
2018-12-09,311
2018-12-10,311
2018-12-11,311
2018-12-12,311
2018-12-13,311
2018-12-14,311
2018-12-15,311
2018-12-16,311
2018-12-17,311
2018-12-18,311
2018-12-19,311
2018-12-20,311
2018-12-21,311
2018-12-22,311
2018-12-23,311
2018-12-24,311
2018-12-25,311
2018-12-26,311
2018-12-27,311
2018-12-28,311
2018-12-29,311
2018-12-30,311
2018-12-31,311
2019-01-01,311
2019-01-02,311
2019-01-03,311
2019-01-04,311
2019-01-05,311
2019-01-06,311
2019-01-08,311
2019-01-10,311
2019-01-11,311
2019-01-12,311
2019-01-13,311
2019-01-14,311
2019-01-15,311
2019-01-16,311
2019-01-17,311
2019-01-18,311
2019-01-19,311
2019-01-20,311
2019-01-21,311
2019-01-22,311
2019-01-23,311
2019-01-24,311
2019-01-25,311
2019-01-26,311
2019-01-27,319
2019-01-28,319
2019-01-29,319
2019-01-30,319
2019-01-31,319
2019-02-01,319
2019-02-02,319
2019-02-03,319
2019-02-04,319
2019-02-05,319
2019-02-06,319
2019-02-07,319
2019-02-08,319
2019-02-09,319
2019-02-10,319
2019-02-11,319
2019-02-12,319
2019-02-13,319
2019-02-14,319
2019-02-15,319
2019-02-16,319
2019-02-17,319
2019-02-18,319
2019-02-19,319
2019-02-20,319
2019-02-21,319
2019-02-22,319
2019-02-23,319
2019-02-24,319
2019-02-25,319
2019-02-26,319
2019-02-27,319
2019-02-28,319
2019-03-01,319
2019-03-02,319
2019-03-03,319
2019-03-04,319
2019-03-05,319
2019-03-06,319
2019-03-07,319
2019-03-08,319
2019-03-09,319
2019-03-10,319
2019-03-11,319
2019-03-12,319
2019-03-13,319
2019-03-14,319
2019-03-15,319
2019-03-16,319
2019-03-17,319
2019-03-18,319
2019-03-19,319
2019-03-20,319
2019-03-21,319
2019-03-22,319
2019-03-23,319
2019-03-24,319
2019-03-25,319
2019-03-26,319
2019-03-27,319
2019-03-28,319
2019-03-29,319
2019-03-30,319
2019-03-31,319
2019-04-01,319
2019-04-02,319
2019-04-03,319
2019-04-04,319
2019-04-05,319
2019-04-06,319
2019-04-07,319
2019-04-08,319
2019-04-09,319
2019-04-10,319
2019-04-11,319
2019-04-12,319
2019-04-13,319
2019-04-14,319
2019-04-15,319
2019-04-16,319
2019-04-17,319
2019-04-18,319
2019-04-19,319
2019-04-20,319
2019-04-21,319
2019-04-22,319
2019-04-23,319
2019-04-24,319
2019-04-25,319
2019-04-26,319
2019-04-27,319
2019-04-28,319
2019-04-29,319
2019-04-30,319
2019-05-01,319
2019-05-02,318
2019-05-03,318
2019-05-04,318
2019-05-05,318
2019-05-06,318
2019-05-07,318
2019-05-08,318
2019-05-09,318
2019-05-10,318
2019-05-11,318
2019-05-12,318
2019-05-13,318
2019-05-14,318
2019-05-15,318
2019-05-16,318
2019-05-17,318
2019-05-18,318
2019-05-19,318
2019-05-20,318
2019-05-21,318
2019-05-22,318
2019-05-23,318
2019-05-24,318
2019-05-25,318
2019-05-26,318
2019-05-27,318
2019-05-28,318
2019-05-29,318
2019-05-30,318
2019-05-31,318
2019-06-01,318
2019-06-02,318
2019-06-03,318
2019-06-04,318
2019-06-05,318
2019-06-06,318
2019-06-07,318
2019-06-08,318
2019-06-09,318
2019-06-10,318
2019-06-11,318
2019-06-12,318
2019-06-13,318
2019-06-14,318
2019-06-15,318
