date_obj,Primordial%20boots price
2015-09-12,23035580
2015-09-13,22964034
2015-09-14,22847221
2015-09-15,22358353
2015-09-16,21680205
2015-09-17,21632538
2015-09-18,22680592
2015-09-19,23790939
2015-09-20,24620227
2015-09-21,25119594
2015-09-22,24832628
2015-09-23,24244025
2015-09-24,23278604
2015-09-25,22437034
2015-09-27,21136812
2015-09-28,20085468
2015-09-29,19193655
2015-09-30,19018821
2015-10-05,22476709
2015-10-06,22433134
2015-10-07,22803719
2015-10-08,23591518
2015-10-09,23345067
2015-10-10,23345067
2015-10-11,23698452
2015-10-12,24350319
2015-10-13,24350319
2015-10-14,25142473
2015-10-15,24683046
2015-10-16,24707152
2015-10-17,24707152
2015-10-18,25172569
2015-10-19,25456106
2015-10-20,25586406
2015-10-22,26030568
2015-10-23,25910051
2015-10-24,26794059
2015-10-25,27000561
2015-10-26,27526073
2015-10-27,27405783
2015-10-29,25640440
2015-10-30,24614251
2015-10-31,24747942
2015-11-01,24747942
2015-11-02,24841823
2015-11-03,25152436
2015-11-04,25433484
2015-11-05,25565386
2015-11-06,25877934
2015-11-07,25573531
2015-11-08,25573531
2015-11-09,25016749
2015-11-10,24121104
2015-11-11,23501573
2015-11-12,23152543
2015-11-13,23284718
2015-11-14,23893670
2015-11-15,24077588
2015-11-16,24055642
2015-11-17,24564772
2015-11-18,24492224
2015-11-19,24953816
2015-11-20,25295142
2015-11-21,25295142
2015-11-22,25535828
2015-11-23,25535828
2015-11-24,26182459
2015-11-25,26463607
2015-11-26,26463607
2015-11-27,26547285
2015-11-28,26672233
2015-11-29,26969235
2015-11-30,26568584
2015-12-01,26214749
2015-12-02,25945311
2015-12-03,25793562
2015-12-04,25759011
2015-12-05,26100014
2015-12-06,26447910
2015-12-07,26914135
2015-12-08,27690618
2015-12-09,27123300
2015-12-10,26510417
2015-12-11,26221075
2015-12-12,26313383
2015-12-13,26906252
2015-12-14,27061110
2015-12-15,27630817
2015-12-16,27512091
2015-12-17,27517117
2015-12-18,27291199
2015-12-19,27802649
2015-12-20,28277784
2015-12-21,27566996
2015-12-22,27572126
2015-12-23,27696522
2015-12-24,27925063
2015-12-25,28352741
2015-12-26,29042928
2015-12-27,29121009
2015-12-28,28671460
2015-12-29,27934213
2015-12-30,27414106
2015-12-31,27649399
2016-01-01,28047946
2016-01-02,28736427
2016-01-03,29035894
2016-01-04,28873566
2016-01-05,28268151
2016-01-06,27969068
2016-01-07,27851735
2016-01-08,28399759
2016-01-09,28800971
2016-01-10,28848385
2016-01-11,28584050
2016-01-12,28307205
2016-01-13,28158205
2016-01-14,28091186
2016-01-15,28036367
2016-01-16,28212129
2016-01-17,28374846
2016-01-18,28506316
2016-01-19,28557512
2016-01-20,28595742
2016-01-21,29183947
2016-01-22,29393743
2016-01-23,30099678
2016-01-24,30420650
2016-01-25,29599970
2016-01-26,29531873
2016-01-27,29388245
2016-01-28,29388245
2016-01-29,29072414
2016-01-30,29149026
2016-01-31,29038023
2016-02-01,28877133
2016-02-02,28592366
2016-02-03,28146072
2016-02-04,28006893
2016-02-05,27863774
2016-02-06,27791329
2016-02-07,27895913
2016-02-08,27751437
2016-02-09,27700699
2016-02-10,27706569
2016-02-11,27594407
2016-02-12,27676187
2016-02-13,27765291
2016-02-14,27833048
2016-02-15,27733968
2016-02-16,27699637
2016-02-17,27564242
2016-02-18,27457194
2016-02-19,27024120
2016-02-20,26743000
2016-02-21,26310013
2016-02-22,25609307
2016-02-23,24548910
2016-02-24,23968562
2016-02-25,25108779
2016-02-26,26161458
2016-02-27,26697979
2016-02-28,26537544
2016-02-29,26334998
2016-03-01,25640589
2016-03-02,25064916
2016-03-03,24523056
2016-03-04,24285986
2016-03-05,25300463
2016-03-06,25558606
2016-03-07,25165692
2016-03-08,24924029
2016-03-09,24894804
2016-03-10,24812940
2016-03-11,25239161
2016-03-12,25182779
2016-03-13,25430394
2016-03-14,25782957
2016-03-15,25577966
2016-03-16,25206514
2016-03-17,24812672
2016-03-18,24403394
2016-03-19,24349947
2016-03-20,24694399
2016-03-21,24836611
2016-03-22,24825875
2016-03-23,24779598
2016-03-24,24691241
2016-03-25,24563293
2016-03-26,24222487
2016-03-27,24071878
2016-03-28,23408197
2016-03-29,22337433
2016-03-30,21820120
2016-03-31,21594383
2016-04-01,21670652
2016-04-02,22182381
2016-04-03,23164237
2016-04-04,23141207
2016-04-05,23000173
2016-04-06,22807899
2016-04-07,22617263
2016-04-08,23381125
2016-04-09,23584989
2016-04-10,23507112
2016-04-11,23507112
2016-04-12,23483401
2016-04-13,23587706
2016-04-14,23496761
2016-04-15,23671459
2016-04-16,23954031
2016-04-17,24351910
2016-04-18,24389488
2016-04-19,24405675
2016-04-20,24480811
2016-04-21,24168185
2016-04-22,24031199
2016-04-23,24366608
2016-04-24,24565026
2016-04-25,24748287
2016-04-26,24978198
2016-04-27,25538684
2016-04-28,25888150
2016-04-29,25943381
2016-04-30,25837939
2016-05-01,25717273
2016-05-02,25578027
2016-05-03,25309240
2016-05-04,24901641
2016-05-05,24439148
2016-05-06,24681806
2016-05-07,25686359
2016-05-08,26585908
2016-05-09,26634888
2016-05-10,26738852
2016-05-11,26952963
2016-05-12,27230662
2016-05-13,27125069
2016-05-14,27219297
2016-05-15,27534725
2016-05-16,27394309
2016-05-17,27322155
2016-05-18,27279311
2016-05-19,27218506
2016-05-22,28432021
2016-05-23,28127080
2016-05-24,27825874
2016-05-25,27662072
2016-05-26,27919920
2016-05-27,28350254
2016-05-28,28667602
2016-05-29,29051148
2016-05-30,28704319
2016-05-31,28637581
2016-06-01,28629862
2016-06-02,28650485
2016-06-03,29053424
2016-06-04,29066218
2016-06-05,28927383
2016-06-06,28698930
2016-06-07,28311710
2016-06-08,28200397
2016-06-09,28264312
2016-06-10,28430956
2016-06-11,28561036
2016-06-12,28500931
2016-06-13,28220288
2016-06-14,27872397
2016-06-15,27733764
2016-06-16,27678199
2016-06-17,27676540
2016-06-18,27691588
2016-06-19,27970014
2016-06-20,27805767
2016-06-21,27683847
2016-06-22,27446283
2016-06-23,27411476
2016-06-24,27233046
2016-06-25,27034273
2016-06-26,26932677
2016-06-27,26815732
2016-06-28,26115197
2016-06-29,25457081
2016-06-30,25836069
2016-07-01,26015118
2016-07-02,25839217
2016-07-03,26426695
2016-07-04,27312135
2016-07-05,27415983
2016-07-06,27141544
2016-07-07,26721937
2016-07-08,26567992
2016-07-09,26936454
2016-07-10,26601890
2016-07-11,26410129
2016-07-12,26613702
2016-07-13,26621761
2016-07-14,26451370
2016-07-15,26495605
2016-07-16,26998655
2016-07-17,27298089
2016-07-18,26606989
2016-07-23,26663921
2016-07-24,26652172
2016-07-25,26704302
2016-07-26,26607041
2016-07-27,26359235
2016-07-28,26494210
2016-07-29,27080175
2016-07-30,27418476
2016-07-31,27480970
2016-08-01,27881146
2016-08-02,27790183
2016-08-03,27476442
2016-08-04,27044422
2016-08-05,26755497
2016-08-06,26901361
2016-08-07,27077778
2016-08-08,27027098
2016-08-09,27044604
2016-08-10,27134192
2016-08-11,27337489
2016-08-12,27385955
2016-08-13,27435095
2016-08-14,27546573
2016-08-15,27544978
2016-08-16,27695068
2016-08-17,27066370
2016-08-18,26253291
2016-08-19,25510523
2016-08-20,25644045
2016-08-21,25569319
2016-08-22,25457078
2016-08-23,25022246
2016-08-24,25062237
2016-08-25,24276091
2016-08-26,24282063
2016-08-28,25537912
2016-08-31,25910546
2016-09-01,25807533
2016-09-02,25843538
2016-09-03,25953356
2016-09-04,25824325
2016-09-05,25862514
2016-09-06,25964772
2016-09-07,25593658
2016-09-08,25275119
2016-09-09,25051488
2016-09-10,25037529
2016-09-11,24896134
2016-09-12,24640054
2016-09-13,24123490
2016-09-14,23571266
2016-09-15,24368611
2016-09-16,24650064
2016-09-17,25437229
2016-09-18,25579632
2016-09-19,25533562
2016-09-20,25740812
2016-09-21,25681166
2016-09-22,26044192
2016-09-23,26353396
2016-09-24,26224074
2016-09-25,26483146
2016-09-26,25832291
2016-09-27,25761306
2016-09-28,25311179
2016-09-29,25053963
2016-09-30,25005719
2016-10-01,25537499
2016-10-02,25654448
2016-10-03,25441742
2016-10-04,25125201
2016-10-05,24869975
2016-10-06,24832238
2016-10-07,25176686
2016-10-08,25292832
2016-10-09,25644376
2016-10-10,25665830
2016-10-11,25508527
2016-10-12,25412108
2016-10-13,25392135
2016-10-14,25549000
2016-10-15,25864721
2016-10-16,26188988
2016-10-17,26092052
2016-10-18,25907783
2016-10-19,26041091
2016-10-20,25985112
2016-10-21,25936352
2016-10-22,26054525
2016-10-23,26235729
2016-10-24,26221673
2016-10-25,26464088
2016-10-26,26583241
2016-10-27,26435402
2016-10-28,26448630
2016-10-29,26591578
2016-10-30,26497755
2016-10-31,26278408
2016-11-01,26207990
2016-11-02,26400078
2016-11-03,26584885
2016-11-04,26900010
2016-11-05,26909918
2016-11-06,26931689
2016-11-07,26520264
2016-11-08,25981091
2016-11-09,25293702
2016-11-10,24161669
2016-11-11,24104744
2016-11-12,24753546
2016-11-13,25115892
2016-11-14,24948500
2016-12-08,25325410
2016-12-09,25199243
2016-12-10,25142262
2016-12-11,25153844
2016-12-12,25232940
2016-12-13,25182872
2016-12-14,25011494
2016-12-15,24904927
2016-12-16,25036676
2016-12-17,25279320
2016-12-18,25329179
2016-12-19,25589287
2016-12-20,25991181
2016-12-21,26042308
2016-12-22,26008304
2016-12-23,26293132
2016-12-24,26320243
2016-12-25,26523014
2016-12-26,26680505
2016-12-27,26816578
2016-12-28,26565080
2016-12-29,26621582
2016-12-30,26819876
2016-12-31,26825848
2017-01-01,26859014
2017-01-02,27212682
2017-01-03,27570519
2017-01-04,26733056
2017-01-05,25396403
2017-01-06,24140152
2017-01-07,23222739
2017-01-08,22702077
2017-01-09,23147301
2017-01-10,23009024
2017-01-11,23492653
2017-01-12,23504543
2017-01-13,23492650
2017-01-14,23444319
2017-01-15,23334402
2017-01-16,23097895
2017-01-17,22934507
2017-01-18,22989549
2017-01-19,22965900
2017-01-20,22915314
2017-01-21,23450891
2017-01-22,23196149
2017-01-27,22316099
2017-01-28,21872212
2017-01-29,21935922
2017-01-30,21825852
2017-01-31,21852159
2017-02-01,21691532
2017-02-02,21637853
2017-02-03,21640234
2017-02-04,22177425
2017-02-05,22661327
2017-02-06,23120108
2017-02-07,22864208
2017-02-08,22621193
2017-02-09,22344217
2017-02-10,22191880
2017-02-11,22332111
2017-02-12,22524831
2017-02-13,22716270
2017-02-14,22867069
2017-02-15,22666727
2017-02-16,22485549
2017-02-18,22492382
2017-02-19,22439285
2017-02-20,22310978
2017-02-21,22207458
2017-02-22,21880849
2017-02-23,20933367
2017-02-24,20725156
2017-02-25,21205293
2017-02-26,21304245
2017-02-27,21448939
2017-02-28,21348729
2017-03-01,21266691
2017-03-02,21270793
2017-03-03,21256216
2017-03-04,21349194
2017-03-05,21377271
2017-03-06,21338527
2017-03-07,21202617
2017-03-08,21051145
2017-03-09,20897432
2017-03-10,20493192
2017-03-11,20463506
2017-03-12,20408895
2017-03-13,19748050
2017-03-14,19158940
2017-03-15,18489686
2017-03-16,17741579
2017-03-17,18233448
2017-03-18,19102158
2017-03-19,19390364
2017-03-20,18574920
2017-03-21,18903553
2017-03-22,19650853
2017-03-23,20501908
2017-03-24,20167665
2017-03-25,20252209
2017-03-26,20317375
2017-03-27,20041253
2017-03-28,19899601
2017-03-29,19735748
2017-03-30,19559410
2017-03-31,19790676
2017-04-01,19974436
2017-04-02,20232418
2017-04-03,20290296
2017-04-04,20401636
2017-04-12,20887338
2017-04-13,21157727
2017-04-14,21140617
2017-04-15,21195393
2017-04-16,21194256
2017-04-17,21314159
2017-04-18,21266574
2017-04-19,21140725
2017-04-20,21149772
2017-04-21,21390117
2017-04-22,21947372
2017-04-23,21577600
2017-04-24,21373651
2017-04-25,21266181
2017-04-26,21231694
2017-04-27,21280563
2017-04-28,21234318
2017-04-29,21199938
2017-04-30,21205233
2017-05-01,21069295
2017-05-02,20953170
2017-05-03,20880730
2017-05-04,21481242
2017-05-05,22016234
2017-05-06,22339359
2017-05-07,22700580
2017-05-08,22554997
2017-05-09,22915787
2017-05-10,22438719
2017-05-11,21978219
2017-05-12,21589921
2017-05-13,21703109
2017-05-14,21727406
2017-05-15,21706727
2017-05-16,21626881
2017-05-17,21723201
2017-05-18,21718465
2017-05-19,21794641
2017-05-20,21895619
2017-05-21,21911519
2017-05-22,21912807
2017-05-23,21886976
2017-05-24,21544637
2017-05-25,21045686
2017-05-26,21067840
2017-05-27,21131561
2017-05-28,21697262
2017-05-29,21973008
2017-05-30,21764288
2017-05-31,21536140
2017-06-01,20995372
2017-06-02,21135144
2017-06-03,21187327
2017-06-06,21815464
2017-06-07,21511796
2017-06-08,21380582
2017-06-09,21197554
2017-06-10,20635114
2017-06-11,19604406
2017-06-12,18632609
2017-06-13,19460622
2017-06-14,20389503
2017-06-15,20488635
2017-06-16,20582762
2017-06-17,20682434
2017-06-18,20632280
2017-06-19,20437193
2017-06-20,20462448
2017-06-21,19963844
2017-06-22,19910080
2017-06-23,19839954
2017-06-24,19733896
2017-06-25,19866729
2017-06-26,19594016
2017-06-27,19701907
2017-06-28,19738410
2017-06-29,19550896
2017-06-30,19433094
2017-07-01,19436588
2017-07-02,19387741
2017-07-03,19429772
2017-07-04,19440578
2017-07-05,19334943
2017-07-06,19143701
2017-07-07,19031038
2017-07-08,19055317
2017-07-13,17444026
2017-07-14,17634334
2017-07-15,18156302
2017-07-16,18533562
2017-07-17,18781036
2017-07-18,18695059
2017-07-19,18781299
2017-07-20,18826110
2017-07-21,18993512
2017-07-22,19150237
2017-07-23,19284577
2017-07-24,19459031
2017-07-25,19470352
2017-07-26,19581883
2017-07-27,19604529
2017-07-28,19561152
2017-07-29,19385233
2017-07-30,19145933
2017-07-31,18834050
2017-08-01,18910413
2017-08-02,18953035
2017-08-03,19051990
2017-08-04,19014321
2017-08-05,19056793
2017-08-06,19011990
2017-08-09,18845718
2017-08-10,18505782
2017-08-11,18603348
2017-08-12,18551244
2017-08-13,18489188
2017-08-14,18405703
2017-08-15,18226206
2017-08-16,18187862
2017-08-17,18173749
2017-08-18,18355049
2017-08-19,18286318
2017-08-20,18506494
2017-08-22,18502646
2017-08-23,18435823
2017-08-24,18341890
2017-08-25,18266159
2017-08-26,18186301
2017-08-27,18221651
2017-08-28,18332464
2017-08-29,18300345
2017-08-30,18315997
2017-08-31,18497325
2017-09-01,18664504
2017-09-02,19351177
2017-09-03,19984405
2017-09-04,20049985
2017-09-05,20264311
2017-09-06,20038466
2017-09-07,20611933
2017-09-08,20753417
2017-09-09,21007902
2017-09-10,20886097
2017-09-11,20517900
2017-09-12,20452265
2017-09-13,20323020
2017-09-14,20169906
2017-09-15,20072001
2017-09-16,20095141
2017-09-17,19965243
2017-09-19,20053996
2017-09-20,19897492
2017-09-21,19829491
2017-09-22,19925916
2017-09-23,19894829
2017-09-24,20119805
2017-09-25,20013391
2017-09-26,19973549
2017-09-27,19953677
2017-09-28,20119936
2017-09-29,20359079
2017-09-30,20518989
2017-10-01,20689078
2017-10-02,20894954
2017-10-03,20741996
2017-10-04,20622522
2017-10-05,20515623
2017-10-06,20551989
2017-10-07,20478113
2017-10-08,20391553
2017-10-09,20320126
2017-10-10,20218298
2017-10-11,20163158
2017-10-12,20188585
2017-10-13,20272457
2017-10-14,20325359
2017-10-15,20395934
2017-10-16,20437901
2017-10-17,20420752
2017-10-18,20334669
2017-10-19,20260817
2017-10-20,20283086
2017-10-21,20342847
2017-10-22,20264864
2017-10-23,20217546
2017-10-24,20173536
2017-10-25,20266536
2017-10-26,20455310
2017-10-27,20623917
2017-10-28,20669983
2017-10-29,21090297
2017-10-30,20885932
2017-10-31,20933071
2017-11-01,20907067
2017-11-02,20929012
2017-11-03,20855860
2017-11-04,20804599
2017-11-05,20753187
2017-11-06,20635142
2017-11-07,20442867
2017-11-08,20242860
2017-11-09,20192903
2017-11-10,20277646
2017-11-11,20305988
2017-11-12,20244252
2017-11-13,20131386
2017-11-14,20018303
2017-11-15,19836094
2017-11-16,19478232
2017-11-17,19410113
2017-11-18,19700571
2017-11-19,19936095
2017-11-20,19917289
2017-11-21,19685802
2017-11-22,19510357
2017-11-23,19227874
2017-11-24,18875155
2017-11-25,18610247
2017-11-26,18617142
2017-11-27,18729431
2017-11-28,18540908
2017-11-29,18336044
2017-11-30,18190057
2017-12-01,18495594
2017-12-02,18906460
2017-12-03,18998231
2017-12-04,19261101
2017-12-05,19239516
2017-12-06,19168128
2017-12-07,19126067
2017-12-08,19251523
2017-12-09,19624391
2017-12-10,19860713
2017-12-11,20169287
2017-12-12,20049412
2017-12-14,19561279
2017-12-15,19484924
2017-12-16,19473704
2017-12-17,19421007
2017-12-18,19580784
2017-12-19,19675706
2017-12-20,19748419
2017-12-21,20046789
2017-12-22,20344784
2017-12-23,20623121
2017-12-24,20598835
2017-12-25,20612822
2017-12-26,20621511
2017-12-27,20732140
2017-12-28,20481411
2017-12-29,20488359
2017-12-30,20555394
2017-12-31,20358540
2018-01-01,20122786
2018-01-02,20035749
2018-01-03,19979309
2018-01-04,19466917
2018-01-05,19306479
2018-01-06,19771268
2018-01-07,19919273
2018-01-08,20702897
2018-01-09,21303945
2018-01-10,21557194
2018-01-11,21399426
2018-01-12,21121314
2018-01-13,21230226
2018-01-14,21091594
2018-01-15,21154375
2018-01-16,20869210
2018-01-17,20625002
2018-01-18,20484929
2018-01-19,20859356
2018-01-20,20741975
2018-01-21,20752397
2018-01-22,20794098
2018-01-23,20980336
2018-01-24,21246437
2018-01-25,21309834
2018-01-26,21371420
2018-01-27,21661877
2018-01-28,21746677
2018-01-29,21676015
2018-01-31,21420566
2018-02-01,21206622
2018-02-02,21065020
2018-02-03,20970487
2018-02-04,20948486
2018-02-05,20885074
2018-02-06,20799927
2018-02-07,20884323
2018-02-08,20890538
2018-02-09,20768831
2018-02-10,20710982
2018-02-11,20926149
2018-02-13,20442173
2018-02-14,20515368
2018-02-15,21059865
2018-02-16,20995808
2018-02-17,20989221
2018-02-18,21227163
2018-02-19,21729302
2018-02-20,21597954
2018-02-21,21587364
2018-02-22,21784595
2018-02-23,22104721
2018-02-24,22595532
2018-02-25,22621003
2018-02-26,22489753
2018-02-27,22317216
2018-02-28,22366818
2018-03-01,22348888
2018-03-02,22618892
2018-03-03,22637749
2018-03-04,22677795
2018-03-05,22613448
2018-03-06,22761571
2018-03-07,22942839
2018-03-08,22833748
2018-03-09,22774694
2018-03-10,22834314
2018-03-11,22783861
2018-03-12,22774854
2018-03-13,22749635
2018-03-14,22839863
2018-03-15,22796384
2018-03-16,23064778
2018-03-17,23159736
2018-03-18,23340824
2018-03-19,23305562
2018-03-20,23189350
2018-03-21,23171455
2018-03-23,23309871
2018-03-24,23669496
2018-03-26,23918737
2018-03-27,23739027
2018-03-28,23575870
2018-03-29,23465549
2018-03-30,23325210
2018-03-31,23378576
2018-04-01,23383419
2018-04-02,23383698
2018-04-03,23307665
2018-04-04,23459472
2018-04-05,23420385
2018-04-06,23568343
2018-04-08,23679199
2018-04-09,24307469
2018-04-10,24429717
2018-04-11,24309324
2018-04-12,24069771
2018-04-13,24281086
2018-04-14,24415703
2018-04-15,24458732
2018-04-16,24472197
2018-04-17,24362294
2018-04-18,24422465
2018-04-19,24388224
2018-04-20,24484682
2018-04-21,24647093
2018-04-22,24527185
2018-04-23,24634337
2018-04-24,24766672
2018-04-25,24950999
2018-04-26,25165449
2018-04-27,25317707
2018-04-28,25719899
2018-04-29,25935507
2018-04-30,25912117
2018-05-01,25934114
2018-05-02,25996890
2018-05-03,25995086
2018-05-04,26049044
2018-05-05,26147970
2018-05-06,26033940
2018-05-07,25771905
2018-05-08,25196783
2018-05-09,24042332
2018-05-10,22840637
2018-05-11,23181072
2018-05-12,24064672
2018-05-13,24344841
2018-05-14,24400202
2018-05-15,24588375
2018-05-16,24551448
2018-05-17,24631824
2018-05-18,24893029
2018-05-19,24943498
2018-05-20,25048063
2018-05-21,25059573
2018-05-22,25010297
2018-05-23,25056951
2018-05-24,25143513
2018-05-25,25295906
2018-05-26,25953610
2018-05-27,25675397
2018-05-28,25594639
2018-05-29,25581964
2018-05-30,25489601
2018-05-31,24853755
2018-06-01,24456467
2018-06-02,24368895
2018-06-03,24443881
2018-06-04,24176426
2018-06-05,23663279
2018-06-06,22486186
2018-06-07,22078163
2018-06-08,22497700
2018-06-09,23030245
2018-06-10,23210141
2018-06-11,23221114
2018-06-12,22913702
2018-06-13,23083003
2018-06-14,23667013
2018-06-15,23963048
2018-06-16,24646339
2018-06-17,24791191
2018-06-18,24784909
2018-06-19,24734242
2018-06-20,24835867
2018-06-21,25107700
2018-06-22,25637619
2018-06-23,25746578
2018-06-24,26292926
2018-06-25,26044582
2018-06-26,25889634
2018-06-27,25459829
2018-06-28,24529843
2018-06-29,24301811
2018-06-30,24558022
2018-07-01,24715402
2018-07-02,24682954
2018-07-03,24907444
2018-07-04,24931607
2018-07-05,25295256
2018-07-06,25985863
2018-07-07,26632238
2018-07-08,26881054
2018-07-09,26780951
2018-07-10,26804858
2018-07-11,26617296
2018-07-12,26427812
2018-07-13,26726411
2018-07-14,26956130
2018-07-15,27047778
2018-07-16,27318751
2018-07-17,27231754
2018-07-18,26971282
2018-07-19,26820543
2018-07-20,26826026
2018-07-21,26967307
2018-07-22,27371768
2018-07-23,27199561
2018-07-24,27216792
2018-07-25,27156579
2018-07-26,26758342
2018-07-27,25964133
2018-07-28,26141092
2018-07-29,26454002
2018-07-30,26808234
2018-07-31,27009929
2018-08-01,27514528
2018-08-02,27985341
2018-08-03,28374412
2018-08-04,28369114
2018-08-05,28489249
2018-08-06,28185979
2018-08-07,27785599
2018-08-08,27349786
2018-08-09,27061433
2018-08-10,26736328
2018-08-11,26530785
2018-08-12,26514990
2018-08-14,26088628
2018-08-16,25188784
2018-08-17,25392792
2018-08-18,25618893
2018-08-19,26528456
2018-08-20,27034843
2018-08-21,26808741
2018-08-22,26833475
2018-08-23,26767875
2018-08-24,26998572
2018-08-25,27026640
2018-08-26,27001898
2018-08-27,26903171
2018-08-28,26788335
2018-08-29,26714833
2018-08-30,26687889
2018-08-31,26738908
2018-09-01,26878584
2018-09-02,27043774
2018-09-03,27220992
2018-09-04,27182525
2018-09-05,27109350
2018-09-06,27302035
2018-09-07,27276865
2018-09-08,27361822
2018-09-09,27162242
2018-09-10,26910803
2018-09-11,26477905
2018-09-12,26064426
2018-09-13,26103801
2018-09-14,26372047
2018-09-15,26754827
2018-09-16,26989288
2018-09-17,27161461
2018-09-18,26804336
2018-09-19,26665896
2018-09-20,26652860
2018-09-21,27022975
2018-09-22,27286765
2018-09-23,27991294
2018-09-24,27699858
2018-09-25,27835379
2018-09-26,27749750
2018-09-27,27638758
2018-09-28,27829869
2018-09-29,27829468
2018-09-30,27949909
2018-10-02,27856620
2018-10-03,27750015
2018-10-04,27658108
2018-10-05,27689266
2018-10-06,27805005
2018-10-07,27739053
2018-10-08,27842851
2018-10-09,28179274
2018-10-10,28041121
2018-10-11,28078558
2018-10-12,28020571
2018-10-13,28088315
2018-10-14,28306843
2018-10-15,28730316
2018-10-16,28781918
2018-10-17,28720606
2018-10-18,28528762
2018-10-19,28484580
2018-10-20,28480839
2018-10-21,28558019
2018-10-22,28585676
2018-10-23,28855400
2018-10-24,28643058
2018-10-25,28688537
2018-10-26,28762248
2018-10-27,28880313
2018-10-28,28907769
2018-10-29,28816566
2018-10-30,28759102
2018-10-31,28629941
2018-11-01,28700336
2018-11-03,28966428
2018-11-04,29157381
2018-11-05,28928627
2018-11-06,28887863
2018-11-07,28793435
2018-11-08,28826939
2018-11-09,28811769
2018-11-10,28958254
2018-11-11,29084627
2018-11-12,28972546
2018-11-13,28940612
2018-11-14,28773509
2018-11-15,28373591
2018-11-16,28034919
2018-11-17,27713088
2018-11-18,27710178
2018-11-19,27665807
2018-11-20,26871237
2018-11-21,26399696
2018-11-22,25915700
2018-11-23,24915567
2018-11-24,25034934
2018-11-25,25966611
