date_obj,Bounty%20teleport%20scroll price
2015-11-28,2524347
2015-11-29,2524347
2015-11-30,2524347
2015-12-01,2524347
2015-12-02,2524347
2015-12-03,2524347
2015-12-04,2524347
2015-12-05,2524347
2015-12-06,2524347
2015-12-07,2524347
2015-12-08,2524347
2015-12-09,2524347
2015-12-10,2524347
2015-12-11,2524347
2015-12-12,2524347
2015-12-13,2524347
2015-12-14,2524347
2015-12-15,2524347
2015-12-16,2524347
2015-12-17,2524347
2015-12-18,2524347
2015-12-19,2524347
2015-12-20,2524347
2015-12-21,2524347
2015-12-22,2524347
2015-12-23,2524347
2015-12-24,2524347
2015-12-25,2524347
2015-12-26,2524347
2015-12-27,2524347
2015-12-28,2524347
2015-12-29,2524347
2015-12-30,2524347
2015-12-31,2524347
2016-01-01,2524347
2016-01-02,2524347
2016-01-03,2524347
2016-01-04,2524347
2016-01-05,2524347
2016-01-06,2524347
2016-01-07,2524347
2016-01-08,2524347
2016-01-09,2524347
2016-01-10,2524347
2016-01-11,2524347
2016-01-12,2524347
2016-01-13,2524347
2016-01-14,2524347
2016-01-15,2524347
2016-01-16,2524347
2016-01-17,2524347
2016-01-18,2524347
2016-01-19,2524347
2016-01-20,2524347
2016-01-21,2524347
2016-01-22,2524347
2016-01-23,2524347
2016-01-24,2524347
2016-01-25,2524347
2016-01-26,2524347
2016-01-27,2524347
2016-01-28,2524347
2016-01-29,2524347
2016-01-30,2524347
2016-01-31,2524347
2016-02-01,2524347
2016-02-02,2524347
2016-02-03,2524347
2016-02-04,2524347
2016-02-05,2524347
2016-02-06,2524347
2016-02-07,2524347
2016-02-08,2524347
2016-02-09,2524347
2016-02-10,2524347
2016-02-11,2524347
2016-02-12,2524347
2016-02-13,2524347
2016-02-14,2524347
2016-02-15,2524347
2016-02-16,2524347
2016-02-17,2524347
2016-02-18,2524347
2016-02-19,2524347
2016-02-20,2524347
2016-02-21,2524347
2016-02-22,2471844
2016-02-23,2471844
2016-02-24,2471844
2016-02-25,2471844
2016-02-26,2471844
2016-02-27,2471844
2016-02-28,2471844
2016-02-29,2471844
2016-03-01,2471844
2016-03-02,2471844
2016-03-03,2471844
2016-03-04,2471844
2016-03-05,2471844
2016-03-06,2471844
2016-03-07,2471844
2016-03-08,2471844
2016-03-09,2471844
2016-03-10,2471844
2016-03-11,2471844
2016-03-12,2471844
2016-03-13,2471844
2016-03-14,2471844
2016-03-15,2471844
2016-03-16,2471844
2016-03-17,2471844
2016-03-18,2471844
2016-03-19,2471844
2016-03-20,2471844
2016-03-21,2471844
2016-03-22,2471844
2016-03-23,2471844
2016-03-24,2471844
2016-03-25,2471844
2016-03-26,2471844
2016-03-27,2471844
2016-03-28,2471844
2016-03-29,2471844
2016-03-30,2471844
2016-03-31,2471844
2016-04-01,2471844
2016-04-02,2471844
2016-04-03,2471844
2016-04-04,2471844
2016-04-05,2471844
2016-04-06,2471844
2016-04-07,2471844
2016-04-08,2471844
2016-04-09,2471844
2016-04-10,2471844
2016-04-11,2471844
2016-04-12,2471844
2016-04-13,2471844
2016-04-14,2471844
2016-04-15,2471844
2016-04-16,2471844
2016-04-17,2471844
2016-04-18,2471844
2016-04-19,2471844
2016-04-20,2471844
2016-04-21,2471844
2016-04-22,2471844
2016-04-23,2471844
2016-04-24,2471844
2016-04-25,2471844
2016-04-26,2471844
2016-04-27,2471844
2016-04-28,2471844
2016-04-29,2471844
2016-04-30,2471844
2016-05-01,2471844
2016-05-02,2471844
2016-05-03,2471844
2016-05-04,2471844
2016-05-05,2471844
2016-05-06,2471844
2016-05-07,2471844
2016-05-08,2471844
2016-05-09,2471844
2016-05-10,2471844
2016-05-11,2471844
2016-05-12,2471844
2016-05-13,2471844
2016-05-14,2471844
2016-05-15,2471844
2016-05-16,2471844
2016-05-17,2471844
2016-05-18,2471844
2016-05-19,2471844
2016-05-22,2471844
2016-05-23,2426637
2016-05-24,2426637
2016-05-25,2426637
2016-05-26,2426637
2016-05-27,2426637
2016-05-28,2426637
2016-05-29,2426637
2016-05-30,2426637
2016-05-31,2426637
2016-06-01,2426637
2016-06-02,2426637
2016-06-03,2426637
2016-06-04,2426637
2016-06-05,2426637
2016-06-06,2426637
2016-06-07,2426637
2016-06-08,2426637
2016-06-09,2426637
2016-06-10,2426637
2016-06-11,2426637
2016-06-12,2426637
2016-06-13,2426637
2016-06-14,2426637
2016-06-15,2426637
2016-06-16,2426637
2016-06-17,2426637
2016-06-18,2426637
2016-06-19,2426637
2016-06-20,2426637
2016-06-21,2426637
2016-06-22,2426637
2016-06-23,2426637
2016-06-24,2426637
2016-06-25,2426637
2016-06-26,2426637
2016-06-27,2426637
2016-06-28,2426637
2016-06-29,2426637
2016-06-30,2426637
2016-07-01,2426637
2016-07-02,2426637
2016-07-03,2426637
2016-07-04,2426637
2016-07-05,2426637
2016-07-06,2426637
2016-07-07,2426637
2016-07-08,2426637
2016-07-09,2426637
2016-07-10,2426637
2016-07-11,2426637
2016-07-12,2426637
2016-07-13,2426637
2016-07-14,2426637
2016-07-15,2426637
2016-07-16,2426637
2016-07-17,2426637
2016-07-18,2426637
2016-07-23,2426637
2016-07-24,2426637
2016-07-25,2426637
2016-07-26,2426637
2016-07-27,2426637
2016-07-28,2426637
2016-07-29,2426637
2016-07-30,2426637
2016-07-31,2426637
2016-08-01,2426637
2016-08-02,2426637
2016-08-03,2426637
2016-08-04,2426637
2016-08-05,2426637
2016-08-06,2426637
2016-08-07,2426637
2016-08-08,2426637
2016-08-09,2426637
2016-08-10,2426637
2016-08-11,2426637
2016-08-12,2426637
2016-08-13,2426637
2016-08-14,2426637
2016-08-15,2426637
2016-08-16,2426637
2016-08-17,2426637
2016-08-18,2426637
2016-08-19,2426637
2016-08-20,2426637
2016-08-21,2426637
2016-08-22,2426637
2016-08-23,2426637
2016-08-24,2426637
2016-08-25,2426637
2016-08-26,2426637
2016-08-28,2426637
2016-08-31,2426637
2016-09-01,2426637
2016-09-02,2426637
2016-09-03,2426637
2016-09-04,2426637
2016-09-05,2426637
2016-09-06,2426637
2016-09-07,2426637
2016-09-08,2426637
2016-09-09,2426637
2016-09-10,2426637
2016-09-11,2426637
2016-09-12,2426637
2016-09-13,2426637
2016-09-14,2338159
2016-09-15,2338159
2016-09-16,2338159
2016-09-17,2338159
2016-09-18,2338159
2016-09-19,2338159
2016-09-20,2338159
2016-09-21,2338159
2016-09-22,2338159
2016-09-23,2338159
2016-09-24,2338159
2016-09-25,2338159
2016-09-26,2338159
2016-09-27,2338159
2016-09-28,2338159
2016-09-29,2338159
2016-09-30,2338159
2016-10-01,2338159
2016-10-02,2338159
2016-10-03,2338159
2016-10-04,2338159
2016-10-05,2338159
2016-10-06,2338159
2016-10-07,2338159
2016-10-08,2338159
2016-10-09,2338159
2016-10-10,2338159
2016-10-11,2338159
2016-10-12,2338159
2016-10-13,2338159
2016-10-14,2338159
2016-10-15,2338159
2016-10-16,2338159
2016-10-17,2338159
2016-10-18,2338159
2016-10-19,2338159
2016-10-20,2338159
2016-10-21,2338159
2016-10-22,2338159
2016-10-23,2338159
2016-10-24,2338159
2016-10-25,2338159
2016-10-26,2338159
2016-10-27,2338159
2016-10-28,2338159
2016-10-29,2338159
2016-10-30,2338159
2016-10-31,2338159
2016-11-01,2338159
2016-11-02,2338159
2016-11-03,2338159
2016-11-04,2338159
2016-11-05,2338159
2016-11-06,2338159
2016-11-07,2338159
2016-11-08,2338159
2016-11-09,2338159
2016-11-10,2338159
2016-11-11,2338159
2016-11-12,2338159
2016-11-13,2338159
2016-11-14,2338159
2016-11-15,2338159
2016-12-07,2338159
2016-12-08,2338159
2016-12-09,2338159
2016-12-10,2338159
2016-12-11,2338159
2016-12-12,2338159
2016-12-13,2338159
2016-12-14,2338159
2016-12-15,2338159
2016-12-16,2338159
2016-12-17,2338159
2016-12-18,2338159
2016-12-19,2338159
2016-12-20,2338159
2016-12-21,2338159
2016-12-22,2338159
2016-12-23,2338159
2016-12-24,2338159
2016-12-25,2338159
2016-12-26,2338159
2016-12-27,2338159
2016-12-28,2338159
2016-12-29,2338159
2016-12-30,2338159
2016-12-31,2338159
2017-01-01,2338159
2017-01-02,2338159
2017-01-03,2338159
2017-01-04,2338159
2017-01-05,2338159
2017-01-06,2338159
2017-01-07,2338159
2017-01-08,2338159
2017-01-09,2338159
2017-01-10,2338159
2017-01-11,2338159
2017-01-12,2338159
2017-01-13,2338159
2017-01-14,2338159
2017-01-15,2380596
2017-01-16,2380596
2017-01-17,2380596
2017-01-18,2380596
2017-01-19,2380596
2017-01-20,2380596
2017-01-21,2380596
2017-01-22,2380596
2017-01-23,2380596
2017-01-27,2380596
2017-01-28,2380596
2017-01-29,2380596
2017-01-30,2380596
2017-01-31,2380596
2017-02-01,2380596
2017-02-02,2380596
2017-02-03,2380596
2017-02-04,2380596
2017-02-05,2380596
2017-02-06,2380596
2017-02-07,2380596
2017-02-08,2380596
2017-02-09,2380596
2017-02-10,2380596
2017-02-11,2380596
2017-02-12,2380596
2017-02-13,2380596
2017-02-14,2380596
2017-02-15,2380596
2017-02-16,2380596
2017-02-18,2380596
2017-02-19,2380596
2017-02-20,2380596
2017-02-21,2380596
2017-02-22,2380596
2017-02-23,2380596
2017-02-24,2380596
2017-02-25,2380596
2017-02-26,2380596
2017-02-27,2380596
2017-02-28,2380596
2017-03-01,2380596
2017-03-02,2380596
2017-03-03,2380596
2017-03-04,2380596
2017-03-05,2380596
2017-03-06,2380596
2017-03-07,2380596
2017-03-08,2380596
2017-03-09,2380596
2017-03-10,2380596
2017-03-11,2380596
2017-03-12,2380596
2017-03-13,2380596
2017-03-14,2380596
2017-03-15,2371841
2017-03-16,2371841
2017-03-17,2371841
2017-03-18,2371841
2017-03-19,2371841
2017-03-20,2371841
2017-03-21,2371841
2017-03-22,2371841
2017-03-23,2371841
2017-03-24,2371841
2017-03-25,2371841
2017-03-26,2371841
2017-03-27,2371841
2017-03-28,2371841
2017-03-29,2371841
2017-03-30,2371841
2017-03-31,2371841
2017-04-01,2371841
2017-04-02,2371841
2017-04-03,2371841
2017-04-04,2371841
2017-04-12,2371841
2017-04-13,2371841
2017-04-14,2371841
2017-04-15,2371841
2017-04-16,2371841
2017-04-17,2371841
2017-04-18,2371841
2017-04-19,2371841
2017-04-20,2371841
2017-04-21,2371841
2017-04-22,2371841
2017-04-23,2371841
2017-04-24,2371841
2017-04-25,2371841
2017-04-26,2371841
2017-04-27,2371841
2017-04-28,2371841
2017-04-29,2371841
2017-04-30,2371841
2017-05-01,2371841
2017-05-02,2371841
2017-05-03,2371841
2017-05-04,2371841
2017-05-05,2371841
2017-05-06,2371841
2017-05-07,2371841
2017-05-08,2371841
2017-05-09,2371841
2017-05-10,2371841
2017-05-11,2371841
2017-05-12,2371841
2017-05-13,2371841
2017-05-14,2371841
2017-05-15,2371841
2017-05-16,2371841
2017-05-17,2393515
2017-05-18,2393515
2017-05-19,2393515
2017-05-20,2393515
2017-05-21,2393515
2017-05-22,2393515
2017-05-23,2393515
2017-05-24,2393515
2017-05-25,2393515
2017-05-26,2393515
2017-05-27,2393515
2017-05-28,2393515
2017-05-29,2393515
2017-05-30,2393515
2017-05-31,2393515
2017-06-01,2393515
2017-06-02,2393515
2017-06-03,2393515
2017-06-04,2393515
2017-06-05,2393515
2017-06-06,2393515
2017-06-07,2393515
2017-06-08,2393515
2017-06-09,2393515
2017-06-10,2393515
2017-06-11,2393515
2017-06-12,2393515
2017-06-13,2393515
2017-06-14,2393515
2017-06-15,2393515
2017-06-16,2393515
2017-06-17,2393515
2017-06-18,2393515
2017-06-19,2393515
2017-06-20,2393515
2017-06-21,2393515
2017-06-22,2393515
2017-06-23,2393515
2017-06-24,2393515
2017-06-25,2393515
2017-06-26,2393515
2017-06-27,2393515
2017-06-28,2393515
2017-06-29,2393515
2017-06-30,2393515
2017-07-01,2393515
2017-07-02,2393515
2017-07-03,2393515
2017-07-04,2393515
2017-07-05,2393515
2017-07-06,2393515
2017-07-07,2393515
2017-07-08,2393515
2017-07-13,2393515
2017-07-14,2393515
2017-07-15,2396483
2017-07-16,2396483
2017-07-17,2396483
2017-07-18,2396483
2017-07-19,2396483
2017-07-20,2396483
2017-07-21,2396483
2017-07-22,2396483
2017-07-23,2396483
2017-07-24,2396483
2017-07-25,2396483
2017-07-26,2396483
2017-07-27,2396483
2017-07-28,2396483
2017-07-29,2396483
2017-07-30,2396483
2017-07-31,2396483
2017-08-01,2396483
2017-08-02,2396483
2017-08-03,2396483
2017-08-04,2396483
2017-08-05,2396483
2017-08-06,2396483
2017-08-09,2396483
2017-08-10,2396483
2017-08-11,2396483
2017-08-12,2396483
2017-08-13,2396483
2017-08-14,2396483
2017-08-15,2396483
2017-08-16,2396483
2017-08-17,2396483
2017-08-18,2396483
2017-08-19,2396483
2017-08-20,2396483
2017-08-21,2396483
2017-08-22,2396483
2017-08-23,2396483
2017-08-24,2396483
2017-08-25,2396483
2017-08-26,2396483
2017-08-27,2396483
2017-08-28,2396483
2017-08-29,2414657
2017-08-30,2414657
2017-08-31,2414657
2017-09-01,2414657
2017-09-02,2414657
2017-09-03,2414657
2017-09-04,2414657
2017-09-05,2414657
2017-09-06,2414657
2017-09-07,2414657
2017-09-08,2414657
2017-09-09,2414657
2017-09-10,2414657
2017-09-11,2414657
2017-09-12,2414657
2017-09-13,2414657
2017-09-14,2414657
2017-09-15,2414657
2017-09-16,2414657
2017-09-17,2414657
2017-09-18,2414657
2017-09-19,2414657
2017-09-20,2414657
2017-09-21,2414657
2017-09-22,2414657
2017-09-23,2414657
2017-09-24,2414657
2017-09-25,2414657
2017-09-26,2414657
2017-09-27,2414657
2017-09-28,2414657
2017-09-29,2414657
2017-09-30,2414657
2017-10-01,2414657
2017-10-02,2312834
2017-10-03,2312834
2017-10-04,2312834
2017-10-05,2312834
2017-10-06,2312834
2017-10-07,2312834
2017-10-08,2312834
2017-10-09,2312834
2017-10-10,2312834
2017-10-11,2312834
2017-10-12,2312834
2017-10-13,2312834
2017-10-14,2312834
2017-10-15,2312834
2017-10-16,2312834
2017-10-17,2312834
2017-10-18,2312834
2017-10-19,2312834
2017-10-20,2312834
2017-10-21,2312834
2017-10-22,2312834
2017-10-23,2312834
2017-10-24,2312834
2017-10-25,2312834
2017-10-26,2312834
2017-10-27,2312834
2017-10-28,2312834
2017-10-29,2312834
2017-10-30,2312834
2017-10-31,2312834
2017-11-01,2312834
2017-11-02,2312834
2017-11-03,2312834
2017-11-04,2312834
2017-11-05,2312834
2017-11-06,2312834
2017-11-07,2312834
2017-11-08,2312834
2017-11-09,2312834
2017-11-10,2312834
2017-11-11,2312834
2017-11-12,2312834
2017-11-13,2312834
2017-11-14,2312834
2017-11-15,2312834
2017-11-16,2312834
2017-11-17,2312834
2017-11-18,2312834
2017-11-19,2312834
2017-11-20,2312834
2017-11-21,2312834
2017-11-22,2312834
2017-11-23,2198548
2017-11-24,2198548
2017-11-25,2198548
2017-11-26,2198548
2017-11-27,2198548
2017-11-28,2198548
2017-11-29,2198548
2017-11-30,2198548
2017-12-01,2198548
2017-12-02,2198548
2017-12-03,2198548
2017-12-04,2198548
2017-12-05,2198548
2017-12-06,2198548
2017-12-07,2198548
2017-12-08,2198548
2017-12-09,2198548
2017-12-10,2198548
2017-12-11,2198548
2017-12-12,2198548
2017-12-13,2198548
2017-12-14,2198548
2017-12-15,2198548
2017-12-16,2198548
2017-12-17,2198548
2017-12-18,2198548
2017-12-19,2198548
2017-12-20,2198548
2017-12-21,2198548
2017-12-22,2198548
2017-12-23,2198548
2017-12-24,2198548
2017-12-25,2198548
2017-12-26,2198548
2017-12-27,2198548
2017-12-28,2198548
2017-12-29,2198548
2017-12-30,2198548
2017-12-31,2198548
2018-01-01,2198548
2018-01-02,2198548
2018-01-03,2198548
2018-01-04,2198548
2018-01-05,2198548
2018-01-06,2198548
2018-01-07,2198548
2018-01-08,2198548
2018-01-09,2198548
2018-01-10,2198548
2018-01-11,2198548
2018-01-12,2198548
2018-01-13,2107803
2018-01-14,2107803
2018-01-15,2107803
2018-01-16,2107803
2018-01-17,2107803
2018-01-18,2107803
2018-01-19,2107803
2018-01-20,2107803
2018-01-21,2107803
2018-01-22,2107803
2018-01-23,2107803
2018-01-24,2107803
2018-01-25,2107803
2018-01-26,2107803
2018-01-27,2107803
2018-01-28,2107803
2018-01-29,2107803
2018-01-30,2107803
2018-01-31,2107803
2018-02-01,2107803
2018-02-02,2107803
2018-02-03,2107803
2018-02-04,2107803
2018-02-05,2107803
2018-02-06,2018482
2018-02-07,2018482
2018-02-08,2018482
2018-02-09,2018482
2018-02-10,2018482
2018-02-11,2018482
2018-02-12,2018482
2018-02-13,2018482
2018-02-14,2018482
2018-02-15,2018482
2018-02-16,2018482
2018-02-17,2018482
2018-02-18,2018482
2018-02-19,2018482
2018-02-20,2018482
2018-02-21,2018482
2018-02-22,2018482
2018-02-23,2018482
2018-02-24,2018482
2018-02-25,2018482
2018-02-26,2018482
2018-02-27,2018482
2018-02-28,2018482
2018-03-01,2018482
2018-03-02,2018482
2018-03-03,2018482
2018-03-04,2018482
2018-03-05,2021248
2018-03-06,2021248
2018-03-07,2021248
2018-03-08,2021248
2018-03-09,2021248
2018-03-10,2021248
2018-03-11,2021248
2018-03-12,2021248
2018-03-13,2021248
2018-03-14,2021248
2018-03-15,2021248
2018-03-16,2021248
2018-03-17,2021248
2018-03-18,2021248
2018-03-19,2021248
2018-03-20,2021248
2018-03-21,2021248
2018-03-23,2021248
2018-03-24,2021248
2018-03-25,2021248
2018-03-26,2021248
2018-03-27,2021248
2018-03-28,2021248
2018-03-29,2021248
2018-03-30,2021248
2018-03-31,2021248
2018-04-01,2021248
2018-04-02,2021248
2018-04-03,2021248
2018-04-04,1962595
2018-04-05,1962595
2018-04-06,1962595
2018-04-07,1962595
2018-04-08,1962595
2018-04-09,1962595
2018-04-10,1962595
2018-04-11,1962595
2018-04-12,1962595
2018-04-13,1962595
2018-04-14,1962595
2018-04-15,1962595
2018-04-16,1962595
2018-04-17,1962595
2018-04-18,1962595
2018-04-19,1962595
2018-04-20,1962595
2018-04-21,1962595
2018-04-22,1962595
2018-04-23,2028840
2018-04-24,2028840
2018-04-25,2028840
2018-04-26,2028840
2018-04-27,2028840
2018-04-28,2028840
2018-04-29,2028840
2018-04-30,2126442
2018-05-01,2126442
2018-05-02,2126442
2018-05-03,2126442
2018-05-04,2126442
2018-05-05,2126442
2018-05-06,2126442
2018-05-07,2126442
2018-05-08,2126442
2018-05-09,2126442
2018-05-10,2126442
2018-05-11,2126442
2018-05-12,2220007
2018-05-13,2220007
2018-05-14,2220007
2018-05-15,2220007
2018-05-16,2220007
2018-05-17,2220007
2018-05-18,2220007
2018-05-19,2220007
2018-05-20,2220007
2018-05-21,2220007
2018-05-22,2220007
2018-05-23,2220007
2018-05-24,2220007
2018-05-25,2220007
2018-05-26,2220007
2018-05-27,2243891
2018-05-28,2243891
2018-05-29,2243891
2018-05-30,2243891
2018-05-31,2243891
2018-06-01,2243891
2018-06-02,2243891
2018-06-03,2243891
2018-06-04,2243891
2018-06-05,2294760
2018-06-06,2294760
2018-06-07,2294760
2018-06-08,2294760
2018-06-09,2294760
2018-06-10,2294760
2018-06-11,2294760
2018-06-12,2294760
2018-06-13,2294760
2018-06-14,2294760
2018-06-15,2294760
2018-06-16,2294760
2018-06-17,2294760
2018-06-18,2294760
2018-06-19,2294760
2018-06-20,2294760
2018-06-21,2294760
2018-06-22,2230548
2018-06-23,2230548
2018-06-24,2230548
2018-06-25,2230548
2018-06-26,2230548
2018-06-27,2230548
2018-06-28,2230548
2018-06-29,2230548
2018-06-30,2230548
2018-07-01,2230548
2018-07-02,2230548
2018-07-03,2230548
2018-07-04,2230548
2018-07-05,2230548
2018-07-06,2230548
2018-07-07,2230548
2018-07-08,2230548
2018-07-09,2230548
2018-07-10,2119020
2018-07-11,2119020
2018-07-12,2119020
2018-07-13,2119020
2018-07-14,2119020
2018-07-15,2119020
2018-07-16,2119020
2018-07-17,2119020
2018-07-18,2119020
2018-07-19,2119020
2018-07-20,2119020
2018-07-21,2119020
2018-07-22,2119020
2018-07-23,2119020
2018-07-24,2119020
2018-07-25,2119020
2018-07-26,2119020
2018-07-27,2119020
2018-07-28,2081772
2018-07-29,2081772
2018-07-30,2081772
2018-07-31,2081772
2018-08-01,2081772
2018-08-02,2081772
2018-08-03,2081772
2018-08-04,2081772
2018-08-05,2081772
2018-08-06,2081772
2018-08-07,2081772
2018-08-08,2156491
2018-08-09,2156491
2018-08-10,2156491
2018-08-11,2156491
2018-08-12,2156491
2018-08-14,2156491
2018-08-16,2156491
2018-08-17,2156491
2018-08-18,2156491
2018-08-19,2156491
2018-08-20,2156491
2018-08-21,2156491
2018-08-22,2156491
2018-08-23,2156491
2018-08-24,2156491
2018-08-25,2221892
2018-08-26,2221892
2018-08-27,2221892
2018-08-28,2221892
2018-08-29,2221892
2018-08-30,2221892
2018-08-31,2221892
2018-09-01,2221892
2018-09-02,2221892
2018-09-03,2221892
2018-09-04,2221892
2018-09-05,2221892
2018-09-06,2221892
2018-09-07,2221892
2018-09-08,2221892
2018-09-09,2221892
2018-09-10,2221892
2018-09-11,2221892
2018-09-12,2265553
2018-09-13,2265553
2018-09-14,2265553
2018-09-15,2265553
2018-09-16,2265553
2018-09-17,2265553
2018-09-18,2265553
2018-09-19,2265553
2018-09-20,2265553
2018-09-21,2265553
2018-09-22,2265553
2018-09-23,2265553
2018-09-24,2265553
2018-09-25,2265553
2018-09-26,2265553
2018-09-27,2265553
2018-09-28,2265553
2018-09-29,2265553
2018-09-30,2197486
2018-10-01,2197486
2018-10-02,2197486
2018-10-03,2197486
2018-10-04,2197486
2018-10-05,2197486
2018-10-06,2197486
2018-10-07,2197486
2018-10-08,2197486
2018-10-09,2197486
2018-10-10,2197486
2018-10-11,2197486
2018-10-12,2197486
2018-10-13,2197486
2018-10-14,2197486
2018-10-15,2197486
2018-10-16,2105333
2018-10-17,2105333
2018-10-18,2105333
2018-10-19,2105333
2018-10-20,2105333
2018-10-21,2105333
2018-10-22,2105333
2018-10-23,2105333
2018-10-24,2105333
2018-10-25,2105333
2018-10-26,2105333
2018-10-27,2105333
2018-10-28,2105333
2018-10-29,2105333
2018-10-30,2105333
2018-10-31,2105333
2018-11-01,2001155
2018-11-03,2001155
2018-11-04,2001155
2018-11-05,2001155
2018-11-06,2001155
2018-11-07,2001155
2018-11-08,2001155
2018-11-09,2001155
2018-11-10,2001155
